situation,time,word,biological_motion,nobiological_motion
1,11.73,town,0.726415094,0.273584906
1,11.96,to,0.726415094,0.273584906
1,12.19,find,0.726415094,0.273584906
1,12.42,Peter,0.726415094,0.273584906
1,12.65,Peter,0.726415094,0.273584906
1,12.88,calling,0.735849057,0.264150943
1,13.11,calling,0.735849057,0.264150943
1,13.34,his,0.735849057,0.264150943
1,13.57,his,0.735849057,0.264150943
1,13.8,and,0.150943396,0.849056604
1,14.03,hoping,0.150943396,0.849056604
1,14.26,to,0.150943396,0.849056604
1,14.49,hear,0.150943396,0.849056604
1,14.72,his,0.150943396,0.849056604
1,14.95,son's,0.150943396,0.849056604
1,15.18,voice,0.150943396,0.849056604
1,15.41,call,0.150943396,0.849056604
1,15.64,back,0.150943396,0.849056604
1,15.87,back,0.150943396,0.849056604
1,16.1,back,0.150943396,0.849056604
1,16.33,one,0.716981132,0.283018868
1,16.56,one,0.716981132,0.283018868
1,16.79,day,0.716981132,0.283018868
1,17.02,while,0.716981132,0.283018868
1,17.25,searching,0.716981132,0.283018868
1,17.48,searching,0.716981132,0.283018868
1,17.71,through,0.716981132,0.283018868
1,17.94,an,0.716981132,0.283018868
1,18.17,abandoned,0.716981132,0.283018868
1,18.4,building,0.716981132,0.283018868
1,18.63,building,0.716981132,0.283018868
1,18.86,He,0.716981132,0.283018868
1,19.09,He,0.716981132,0.283018868
1,19.32,finally,0.716981132,0.283018868
1,19.55,heard,0.716981132,0.283018868
1,19.78,heard,0.716981132,0.283018868
1,20.01,his,0.716981132,0.283018868
1,20.24,son,0.716981132,0.283018868
1,20.47,yelling,0.716981132,0.283018868
1,20.7,to,0.716981132,0.283018868
1,20.93,him,0.716981132,0.283018868
1,21.16,him,0.716981132,0.283018868
1,21.39,He,0.773584906,0.226415094
1,21.62,He,0.773584906,0.226415094
1,21.85,He,0.773584906,0.226415094
1,22.08,followed,0.773584906,0.226415094
1,22.31,the,0.773584906,0.226415094
1,22.54,voice,0.773584906,0.226415094
1,22.77,and,0.481132075,0.518867925
1,23.0,found,0.481132075,0.518867925
1,23.23,his,0.481132075,0.518867925
1,23.46,tied,0.481132075,0.518867925
1,23.69,to,0.481132075,0.518867925
1,23.92,to,0.481132075,0.518867925
1,24.15,chair,0.481132075,0.518867925
1,24.38,chair,0.481132075,0.518867925
1,24.61,chair,0.481132075,0.518867925
1,24.84,chair,0.481132075,0.518867925
1,25.07,chair,0.481132075,0.518867925
1,25.3,chair,0.481132075,0.518867925
1,25.53,chair,0.481132075,0.518867925
1,25.76,chair,0.481132075,0.518867925
1,25.99,chair,0.481132075,0.518867925
1,26.22,chair,0.481132075,0.518867925
2,26.45,After,0.735849057,0.264150943
2,26.68,After,0.735849057,0.264150943
2,26.91,After,0.735849057,0.264150943
2,27.14,looking,0.735849057,0.264150943
2,27.37,around,0.735849057,0.264150943
2,27.6,to,0.735849057,0.264150943
2,27.83,make,0.735849057,0.264150943
2,28.06,sure,0.735849057,0.264150943
2,28.29,no,0.735849057,0.264150943
2,28.52,one,0.735849057,0.264150943
2,28.75,else,0.735849057,0.264150943
2,28.98,was,0.735849057,0.264150943
2,29.21,there,0.735849057,0.264150943
2,29.44,he,0.924528302,0.075471698
2,29.67,he,0.924528302,0.075471698
2,29.9,ran,0.924528302,0.075471698
2,30.13,to,0.924528302,0.075471698
2,30.36,his,0.924528302,0.075471698
2,30.59,son,0.924528302,0.075471698
2,30.82,untied,0.924528302,0.075471698
2,31.05,untied,0.924528302,0.075471698
2,31.28,untied,0.924528302,0.075471698
2,31.51,him,0.924528302,0.075471698
2,31.74,led,0.924528302,0.075471698
2,31.97,him,0.924528302,0.075471698
2,32.2,of,0.924528302,0.075471698
2,32.43,the,0.924528302,0.075471698
2,32.66,into,0.924528302,0.075471698
2,32.89,the,0.924528302,0.075471698
2,33.12,main,0.924528302,0.075471698
2,33.35,part,0.924528302,0.075471698
2,33.58,of,0.924528302,0.075471698
2,33.81,town,0.924528302,0.075471698
2,34.04,town,0.924528302,0.075471698
2,34.27,While,0.905660377,0.094339623
2,34.5,While,0.905660377,0.094339623
2,34.73,running,0.905660377,0.094339623
2,34.96,running,0.905660377,0.094339623
2,35.19,through,0.905660377,0.094339623
2,35.42,town,0.905660377,0.094339623
2,35.65,On,0.905660377,0.094339623
2,35.88,their,0.905660377,0.094339623
2,36.11,home,0.905660377,0.094339623
2,36.34,home,0.905660377,0.094339623
2,36.57,James,0.735849057,0.264150943
2,36.8,James,0.735849057,0.264150943
2,37.03,and,0.735849057,0.264150943
2,37.26,Peter,0.735849057,0.264150943
2,37.49,Peter,0.735849057,0.264150943
2,37.72,ran,0.735849057,0.264150943
2,37.95,into,0.735849057,0.264150943
2,38.18,James',0.735849057,0.264150943
2,38.41,James',0.735849057,0.264150943
2,38.64,good,0.735849057,0.264150943
2,38.87,friend,0.735849057,0.264150943
2,39.1,Matthew,0.735849057,0.264150943
2,39.33,Matthew,0.735849057,0.264150943
2,39.56,Matthew,0.735849057,0.264150943
2,39.79,Matthew,0.735849057,0.264150943
2,40.02,Matthew,0.735849057,0.264150943
2,40.25,Matthew,0.735849057,0.264150943
2,40.48,was,0.122641509,0.877358491
2,40.71,was,0.122641509,0.877358491
2,40.94,so,0.122641509,0.877358491
2,41.17,happy,0.122641509,0.877358491
2,41.4,that,0.226415094,0.773584906
2,41.63,James,0.226415094,0.773584906
2,41.86,had,0.226415094,0.773584906
2,42.09,found,0.226415094,0.773584906
2,42.32,Peter,0.226415094,0.773584906
2,42.55,but,0.254716981,0.745283019
2,42.78,he,0.254716981,0.745283019
2,43.01,warned,0.254716981,0.745283019
2,43.24,them,0.254716981,0.745283019
2,43.47,that,0.160377358,0.839622642
2,43.7,kidnappers,0.160377358,0.839622642
2,43.93,kidnappers,0.160377358,0.839622642
2,44.16,would,0.160377358,0.839622642
2,44.39,soon,0.160377358,0.839622642
2,44.62,see,0.160377358,0.839622642
2,44.85,see,0.160377358,0.839622642
2,45.08,Peter,0.132075472,0.867924528
2,45.31,was,0.132075472,0.867924528
2,45.54,missing,0.132075472,0.867924528
2,45.77,and,0.264150943,0.735849057
2,46.0,and,0.264150943,0.735849057
2,46.23,they,0.264150943,0.735849057
2,46.46,would,0.264150943,0.735849057
2,46.69,come,0.264150943,0.735849057
2,46.92,for,0.264150943,0.735849057
2,47.15,James,0.264150943,0.735849057
2,47.38,and,0.264150943,0.735849057
2,47.61,Peter,0.264150943,0.735849057
2,47.84,This,0.264150943,0.735849057
2,48.07,time,0.264150943,0.735849057
2,48.3,time,0.264150943,0.735849057
2,48.53,Matthew,0.188679245,0.811320755
2,48.76,Matthew,0.188679245,0.811320755
2,48.99,Matthew,0.188679245,0.811320755
2,49.22,suggested,0.188679245,0.811320755
2,49.45,suggested,0.188679245,0.811320755
2,49.68,suggested,0.188679245,0.811320755
2,49.91,that,0.339622642,0.660377358
2,50.14,that,0.339622642,0.660377358
2,50.37,hide,0.339622642,0.660377358
2,50.6,out,0.339622642,0.660377358
2,50.83,at,0.339622642,0.660377358
2,51.06,his,0.339622642,0.660377358
2,51.29,property,0.339622642,0.660377358
2,51.52,in,0.339622642,0.660377358
2,51.75,city,0.339622642,0.660377358
2,51.98,far,0.339622642,0.660377358
2,52.21,from,0.339622642,0.660377358
2,52.44,town,0.339622642,0.660377358
2,52.67,town,0.339622642,0.660377358
2,52.9,town,0.339622642,0.660377358
2,53.13,town,0.339622642,0.660377358
2,53.36,town,0.339622642,0.660377358
2,53.59,town,0.339622642,0.660377358
2,53.82,town,0.339622642,0.660377358
2,54.05,town,0.339622642,0.660377358
2,54.28,town,0.339622642,0.660377358
2,54.51,town,0.339622642,0.660377358
3,54.74,James,0.141509434,0.858490566
3,54.97,James,0.141509434,0.858490566
3,55.2,James,0.141509434,0.858490566
3,55.43,was,0.141509434,0.858490566
3,55.66,was,0.141509434,0.858490566
3,55.89,furious,0.141509434,0.858490566
3,56.12,that,0.367924528,0.632075472
3,56.35,the,0.367924528,0.632075472
3,56.58,kidnappers,0.367924528,0.632075472
3,56.81,kidnappers,0.367924528,0.632075472
3,57.04,had,0.367924528,0.632075472
3,57.27,taken,0.367924528,0.632075472
3,57.5,his,0.367924528,0.632075472
3,57.73,his,0.367924528,0.632075472
3,57.96,son,0.367924528,0.632075472
3,58.19,and,0.490566038,0.509433962
3,58.42,they,0.490566038,0.509433962
3,58.65,now,0.490566038,0.509433962
3,58.88,had,0.490566038,0.509433962
3,59.11,flee,0.490566038,0.509433962
3,59.34,and,0.490566038,0.509433962
3,59.57,hide,0.490566038,0.509433962
3,59.8,hide,0.490566038,0.509433962
3,60.03,He,0.481132075,0.518867925
3,60.26,He,0.481132075,0.518867925
3,60.49,He,0.481132075,0.518867925
3,60.72,told,0.481132075,0.518867925
3,60.95,Matthew,0.481132075,0.518867925
3,61.18,to,0.481132075,0.518867925
3,61.41,take,0.481132075,0.518867925
3,61.64,Peter,0.481132075,0.518867925
3,61.87,because,0.41509434,0.58490566
3,62.1,he,0.41509434,0.58490566
3,62.33,he,0.41509434,0.58490566
3,62.56,going,0.41509434,0.58490566
3,62.79,to,0.41509434,0.58490566
3,63.02,find,0.41509434,0.58490566
3,63.25,kidnappers,0.41509434,0.58490566
3,63.48,kidnappers,0.41509434,0.58490566
3,63.71,and,0.29245283,0.70754717
3,63.94,and,0.29245283,0.70754717
3,64.17,take,0.29245283,0.70754717
3,64.4,revenge,0.29245283,0.70754717
3,64.63,on,0.29245283,0.70754717
3,64.86,his,0.29245283,0.70754717
3,65.09,own,0.29245283,0.70754717
3,65.32,own,0.29245283,0.70754717
3,65.55,own,0.29245283,0.70754717
3,65.78,own,0.29245283,0.70754717
3,66.01,own,0.29245283,0.70754717
3,66.24,own,0.29245283,0.70754717
3,66.47,own,0.29245283,0.70754717
3,66.7,own,0.29245283,0.70754717
3,66.93,own,0.29245283,0.70754717
4,67.16,When,0.650943396,0.349056604
4,67.39,When,0.650943396,0.349056604
4,67.62,When,0.650943396,0.349056604
4,67.85,James,0.650943396,0.349056604
4,68.08,returned,0.650943396,0.349056604
4,68.31,returned,0.650943396,0.349056604
4,68.54,to,0.650943396,0.349056604
4,68.77,home,0.650943396,0.349056604
4,69.0,he,0.660377358,0.339622642
4,69.23,saw,0.660377358,0.339622642
4,69.46,his,0.660377358,0.339622642
4,69.69,wife,0.660377358,0.339622642
4,69.92,standing,0.660377358,0.339622642
4,70.15,standing,0.660377358,0.339622642
4,70.38,by,0.660377358,0.339622642
4,70.61,swamp,0.660377358,0.339622642
4,70.84,near,0.660377358,0.339622642
4,71.07,the,0.660377358,0.339622642
4,71.3,house,0.660377358,0.339622642
4,71.53,with,0.660377358,0.339622642
4,71.76,two,0.660377358,0.339622642
4,71.99,other,0.660377358,0.339622642
4,72.22,men,0.660377358,0.339622642
4,72.45,men,0.660377358,0.339622642
4,72.68,before,0.198113208,0.801886792
4,72.91,before,0.198113208,0.801886792
4,73.14,before,0.198113208,0.801886792
4,73.37,he,0.198113208,0.801886792
4,73.6,could,0.198113208,0.801886792
4,73.83,react,0.198113208,0.801886792
4,74.06,quick,0.198113208,0.801886792
4,74.29,quick,0.198113208,0.801886792
4,74.52,enough,0.198113208,0.801886792
4,74.75,he,0.886792453,0.113207547
4,74.98,saw,0.886792453,0.113207547
4,75.21,one,0.886792453,0.113207547
4,75.44,the,0.886792453,0.113207547
4,75.67,strike,0.886792453,0.113207547
4,75.9,his,0.886792453,0.113207547
4,76.13,his,0.886792453,0.113207547
4,76.36,wife,0.886792453,0.113207547
4,76.59,and,0.91509434,0.08490566
4,76.82,fell,0.91509434,0.08490566
4,77.05,to,0.91509434,0.08490566
4,77.28,the,0.91509434,0.08490566
4,77.51,ground,0.91509434,0.08490566
4,77.74,ground,0.91509434,0.08490566
4,77.97,ground,0.91509434,0.08490566
4,78.2,ground,0.91509434,0.08490566
4,78.43,ground,0.91509434,0.08490566
4,78.66,ground,0.91509434,0.08490566
4,78.89,ground,0.91509434,0.08490566
4,79.12,ground,0.91509434,0.08490566
4,79.35,ground,0.91509434,0.08490566
5,79.58,James,0.971698113,0.028301887
5,79.81,James,0.971698113,0.028301887
5,80.04,James,0.971698113,0.028301887
5,80.27,ran,0.971698113,0.028301887
5,80.5,ran,0.971698113,0.028301887
5,80.73,Nancy's,0.971698113,0.028301887
5,80.96,Nancy's,0.971698113,0.028301887
5,81.19,side,0.971698113,0.028301887
5,81.42,and,0.971698113,0.028301887
5,81.65,knelt,0.971698113,0.028301887
5,81.88,before,0.971698113,0.028301887
5,82.11,before,0.971698113,0.028301887
5,82.34,her,0.971698113,0.028301887
5,82.57,crying,0.971698113,0.028301887
5,82.8,while,0.679245283,0.320754717
5,83.03,the,0.679245283,0.320754717
5,83.26,other,0.679245283,0.320754717
5,83.49,were,0.679245283,0.320754717
5,83.72,were,0.679245283,0.320754717
5,83.95,standing,0.679245283,0.320754717
5,84.18,above,0.679245283,0.320754717
5,84.41,him,0.679245283,0.320754717
5,84.64,feeling,0.066037736,0.933962264
5,84.87,no,0.066037736,0.933962264
5,85.1,remorse,0.066037736,0.933962264
5,85.33,remorse,0.066037736,0.933962264
5,85.56,remorse,0.066037736,0.933962264
5,85.79,remorse,0.066037736,0.933962264
5,86.02,remorse,0.066037736,0.933962264
5,86.25,remorse,0.066037736,0.933962264
5,86.48,remorse,0.066037736,0.933962264
5,86.71,remorse,0.066037736,0.933962264
5,86.94,remorse,0.066037736,0.933962264
5,87.17,remorse,0.066037736,0.933962264
6,87.4,Suddenly,0.952830189,0.047169811
6,87.63,Suddenly,0.952830189,0.047169811
6,87.86,Suddenly,0.952830189,0.047169811
6,88.09,Suddenly,0.952830189,0.047169811
6,88.32,one,0.952830189,0.047169811
6,88.55,one,0.952830189,0.047169811
6,88.78,of,0.952830189,0.047169811
6,89.01,men,0.952830189,0.047169811
6,89.24,grabbed,0.952830189,0.047169811
6,89.47,Nancy,0.952830189,0.047169811
6,89.7,Nancy,0.952830189,0.047169811
6,89.93,and,0.764150943,0.235849057
6,90.16,despite,0.764150943,0.235849057
6,90.39,despite,0.764150943,0.235849057
6,90.62,the,0.764150943,0.235849057
6,90.85,fact,0.764150943,0.235849057
6,91.08,James,0.764150943,0.235849057
6,91.31,fought,0.764150943,0.235849057
6,91.54,fought,0.764150943,0.235849057
6,91.77,him,0.764150943,0.235849057
6,92.0,the,0.688679245,0.311320755
6,92.23,the,0.688679245,0.311320755
6,92.46,was,0.688679245,0.311320755
6,92.69,able,0.688679245,0.311320755
6,92.92,to,0.688679245,0.311320755
6,93.15,overpower,0.688679245,0.311320755
6,93.38,James,0.688679245,0.311320755
6,93.61,James,0.688679245,0.311320755
6,93.84,and,0.952830189,0.047169811
6,94.07,and,0.952830189,0.047169811
6,94.3,took,0.952830189,0.047169811
6,94.53,Nancy,0.952830189,0.047169811
6,94.76,and,0.952830189,0.047169811
6,94.99,threw,0.952830189,0.047169811
6,95.22,her,0.952830189,0.047169811
6,95.45,body,0.952830189,0.047169811
6,95.68,into,0.952830189,0.047169811
6,95.91,the,0.952830189,0.047169811
6,96.14,swamp,0.952830189,0.047169811
6,96.37,swamp,0.952830189,0.047169811
6,96.6,swamp,0.952830189,0.047169811
6,96.83,swamp,0.952830189,0.047169811
6,97.06,swamp,0.952830189,0.047169811
6,97.29,swamp,0.952830189,0.047169811
6,97.52,swamp,0.952830189,0.047169811
6,97.75,swamp,0.952830189,0.047169811
6,97.98,swamp,0.952830189,0.047169811
6,98.21,swamp,0.952830189,0.047169811
7,98.44,James,0.764150943,0.235849057
7,98.67,James,0.764150943,0.235849057
7,98.9,James,0.764150943,0.235849057
7,99.13,made,0.764150943,0.235849057
7,99.36,his,0.764150943,0.235849057
7,99.59,way,0.764150943,0.235849057
7,99.82,to,0.764150943,0.235849057
7,100.05,Matthew's,0.764150943,0.235849057
7,100.28,house,0.764150943,0.235849057
7,100.51,house,0.764150943,0.235849057
7,100.74,the,0.764150943,0.235849057
7,100.97,city,0.764150943,0.235849057
7,101.2,to,0.764150943,0.235849057
7,101.43,meet,0.764150943,0.235849057
7,101.66,back,0.764150943,0.235849057
7,101.89,with,0.764150943,0.235849057
7,102.12,his,0.764150943,0.235849057
7,102.35,son,0.764150943,0.235849057
7,102.58,son,0.764150943,0.235849057
7,102.81,When,0.5,0.5
7,103.04,When,0.5,0.5
7,103.27,he,0.5,0.5
7,103.5,arrived,0.5,0.5
7,103.73,arrived,0.5,0.5
7,103.96,he,0.452830189,0.547169811
7,104.19,he,0.452830189,0.547169811
7,104.42,told,0.452830189,0.547169811
7,104.65,Matthew,0.452830189,0.547169811
7,104.88,about,0.452830189,0.547169811
7,105.11,about,0.452830189,0.547169811
7,105.34,Nancy's,0.452830189,0.547169811
7,105.57,Nancy's,0.452830189,0.547169811
7,105.8,death,0.452830189,0.547169811
7,106.03,death,0.452830189,0.547169811
7,106.26,death,0.452830189,0.547169811
7,106.49,Matthew,0.386792453,0.613207547
7,106.72,Matthew,0.386792453,0.613207547
7,106.95,explained,0.386792453,0.613207547
7,107.18,explained,0.386792453,0.613207547
7,107.41,explained,0.386792453,0.613207547
7,107.64,that,0.08490566,0.91509434
7,107.87,he,0.08490566,0.91509434
7,108.1,was,0.08490566,0.91509434
7,108.33,sorry,0.08490566,0.91509434
7,108.56,but,0.037735849,0.962264151
7,108.79,thought,0.037735849,0.962264151
7,109.02,that,0.20754717,0.79245283
7,109.25,Peter,0.20754717,0.79245283
7,109.48,should,0.20754717,0.79245283
7,109.71,stay,0.20754717,0.79245283
7,109.94,with,0.20754717,0.79245283
7,110.17,Matthew,0.20754717,0.79245283
7,110.4,and,0.20754717,0.79245283
7,110.63,and,0.20754717,0.79245283
7,110.86,wife,0.20754717,0.79245283
7,111.09,because,0.103773585,0.896226415
7,111.32,because,0.103773585,0.896226415
7,111.55,he,0.103773585,0.896226415
7,111.78,needed,0.103773585,0.896226415
7,112.01,a,0.103773585,0.896226415
7,112.24,and,0.103773585,0.896226415
7,112.47,father,0.103773585,0.896226415
7,112.7,father,0.103773585,0.896226415
7,112.93,in,0.188679245,0.811320755
7,113.16,in,0.188679245,0.811320755
7,113.39,in,0.188679245,0.811320755
7,113.62,his,0.188679245,0.811320755
7,113.85,state,0.188679245,0.811320755
7,114.08,sorrow,0.188679245,0.811320755
7,114.31,and,0.188679245,0.811320755
7,114.54,depression,0.188679245,0.811320755
7,114.77,depression,0.188679245,0.811320755
7,115.0,He,0.188679245,0.811320755
7,115.23,He,0.188679245,0.811320755
7,115.46,agreed,0.188679245,0.811320755
7,115.69,that,0.179245283,0.820754717
7,115.92,he,0.179245283,0.820754717
7,116.15,did,0.179245283,0.820754717
7,116.38,have,0.179245283,0.820754717
7,116.61,the,0.179245283,0.820754717
7,116.84,capacity,0.179245283,0.820754717
7,117.07,capacity,0.179245283,0.820754717
7,117.3,to,0.179245283,0.820754717
7,117.53,care,0.179245283,0.820754717
7,117.76,of,0.179245283,0.820754717
7,117.99,Peter,0.179245283,0.820754717
7,118.22,and,0.20754717,0.79245283
7,118.45,and,0.20754717,0.79245283
7,118.68,that,0.20754717,0.79245283
7,118.91,was,0.20754717,0.79245283
7,119.14,best,0.20754717,0.79245283
7,119.37,for,0.20754717,0.79245283
7,119.6,to,0.20754717,0.79245283
7,119.83,stay,0.20754717,0.79245283
7,120.06,Matthew,0.20754717,0.79245283
7,120.29,Matthew,0.20754717,0.79245283
7,120.52,and,0.20754717,0.79245283
7,120.75,his,0.20754717,0.79245283
7,120.98,wife,0.20754717,0.79245283
7,121.21,wife,0.20754717,0.79245283
7,121.44,wife,0.20754717,0.79245283
7,121.67,wife,0.20754717,0.79245283
7,121.9,wife,0.20754717,0.79245283
7,122.13,wife,0.20754717,0.79245283
7,122.36,wife,0.20754717,0.79245283
7,122.59,wife,0.20754717,0.79245283
7,122.82,wife,0.20754717,0.79245283
8,123.05,After,0.103773585,0.896226415
8,123.28,After,0.103773585,0.896226415
8,123.51,After,0.103773585,0.896226415
8,123.74,the,0.103773585,0.896226415
8,123.97,events,0.103773585,0.896226415
8,124.2,of,0.103773585,0.896226415
8,124.43,the,0.103773585,0.896226415
8,124.66,week,0.103773585,0.896226415
8,124.89,or,0.103773585,0.896226415
8,125.12,so,0.103773585,0.896226415
8,125.35,so,0.103773585,0.896226415
8,125.58,James,0.103773585,0.896226415
8,125.81,James,0.103773585,0.896226415
8,126.04,felt,0.103773585,0.896226415
8,126.27,he,0.094339623,0.905660377
8,126.5,had,0.094339623,0.905660377
8,126.73,suffered,0.094339623,0.905660377
8,126.96,everything,0.094339623,0.905660377
8,127.19,everything,0.094339623,0.905660377
8,127.42,someone,0.094339623,0.905660377
8,127.65,could,0.094339623,0.905660377
8,127.88,could,0.094339623,0.905660377
8,128.11,could,0.094339623,0.905660377
8,128.34,could,0.094339623,0.905660377
8,128.57,could,0.094339623,0.905660377
8,128.8,could,0.094339623,0.905660377
8,129.03,could,0.094339623,0.905660377
8,129.26,could,0.094339623,0.905660377
8,129.49,could,0.094339623,0.905660377
9,129.72,Over,0.160377358,0.839622642
9,129.95,Over,0.160377358,0.839622642
9,130.18,Over,0.160377358,0.839622642
9,130.41,the,0.160377358,0.839622642
9,130.64,next,0.160377358,0.839622642
9,130.87,couple,0.160377358,0.839622642
9,131.1,weeks,0.160377358,0.839622642
9,131.33,weeks,0.160377358,0.839622642
9,131.56,the,0.160377358,0.839622642
9,131.79,the,0.160377358,0.839622642
9,132.02,tragedies,0.160377358,0.839622642
9,132.25,James,0.160377358,0.839622642
9,132.48,James,0.160377358,0.839622642
9,132.71,had,0.160377358,0.839622642
9,132.94,endured,0.160377358,0.839622642
9,133.17,endured,0.160377358,0.839622642
9,133.4,began,0.160377358,0.839622642
9,133.63,to,0.160377358,0.839622642
9,133.86,drove,0.160377358,0.839622642
9,134.09,him,0.160377358,0.839622642
9,134.32,mad,0.160377358,0.839622642
9,134.55,and,0.141509434,0.858490566
9,134.78,he,0.141509434,0.858490566
9,135.01,the,0.141509434,0.858490566
9,135.24,rest,0.141509434,0.858490566
9,135.47,of,0.141509434,0.858490566
9,135.7,life,0.141509434,0.858490566
9,135.93,alone,0.141509434,0.858490566
9,136.16,alone,0.141509434,0.858490566
9,136.39,and,0.141509434,0.858490566
9,136.62,in,0.141509434,0.858490566
9,136.85,agony,0.141509434,0.858490566
9,137.08,and,0.141509434,0.858490566
9,137.31,pain,0.141509434,0.858490566
9,137.54,pain,0.141509434,0.858490566
9,137.77,pain,0.141509434,0.858490566
9,138.0,pain,0.141509434,0.858490566
9,138.23,pain,0.141509434,0.858490566
9,138.46,pain,0.141509434,0.858490566
9,138.69,pain,0.141509434,0.858490566
9,138.92,pain,0.141509434,0.858490566
9,139.15,pain,0.141509434,0.858490566
9,139.38,pain,0.141509434,0.858490566
