situation,time,social_annotations,social_validPar_trial,social_validPar_time,social_ratings,social_ratings_mad,social_included,tom_annotations,tom_validPar_trial,tom_validPar_time,tom_ratings,tom_ratings_mad,tom_included,word,intentional_action,all_action
1,4.6,0.0,93,81,50.2,24.15060240963855,1.0,100.0,69,62,49.05,17.243373493975906,1.0,a,0.772277228,0.8316831689999999
1,4.83,0.0,93,82,50.25,24.8553536769463,1.0,100.0,69,62,47.18082442128063,17.380824421280632,1.0,small,0.772277228,0.8316831689999999
1,5.06,0.0,93,84,50.25,28.090538379530912,1.0,100.0,69,63,46.3,18.5289156626506,1.0,town,0.772277228,0.8316831689999999
1,5.29,0.0,93,88,50.4,30.0,1.0,100.0,69,64,43.42559523809524,17.0,1.0,in,0.772277228,0.8316831689999999
1,5.52,0.0,93,89,49.6,29.68915662650602,1.0,90.42553191489364,69,66,40.4604,14.85153924050633,1.0,Europe,0.772277228,0.8316831689999999
1,5.75,0.0,93,89,49.28915662650602,30.3,1.0,65.95744680851062,69,66,39.19940476190476,15.846428571428568,1.0,Europe,0.772277228,0.8316831689999999
1,5.98,0.0,93,89,49.9,30.4,1.0,41.4893617021276,69,66,37.41904761904762,16.652380952380952,1.0,The,0.683168317,0.742574258
1,6.21,0.0,93,90,50.4,29.168800000000005,1.0,17.021276595744695,69,66,37.10238095238096,16.799999999999997,1.0,The,0.683168317,0.742574258
1,6.44,0.0,93,90,50.4,28.15,1.0,0.0,69,66,40.45,19.321428571428577,1.0,The,0.683168317,0.742574258
1,6.67,0.0,93,90,50.6,28.4,1.0,0.0,69,67,40.1,18.52972972972973,1.0,before,0.683168317,0.742574258
1,6.9,46.8750000000002,93,91,50.8,28.500000000000004,1.0,0.0,69,67,38.39908256880734,19.260528351939865,1.0,before,0.683168317,0.742574258
1,7.13,100.0,93,92,50.65,29.0,1.0,0.0,69,67,37.028703703703705,18.528703703703705,1.0,their,0.683168317,0.742574258
1,7.36,100.0,93,92,49.95,28.315811965811967,1.0,0.0,69,68,38.25,20.86914893617021,1.0,trip,0.683168317,0.742574258
1,7.59,100.0,93,92,49.9,27.74863945578232,1.0,0.0,69,68,39.9,20.8,1.0,Gloria,0.683168317,0.742574258
1,7.82,100.0,93,92,49.75,28.099999999999994,1.0,0.0,69,69,39.66,21.16,1.0,Gloria,0.683168317,0.742574258
1,8.05,100.0,93,92,49.7,27.924725274725272,1.0,0.0,69,69,35.7,18.599999999999994,1.0,Gloria,0.683168317,0.742574258
1,8.28,100.0,93,92,49.45,28.8,1.0,0.0,69,69,37.42470588235294,18.92470588235294,1.0,informed,0.683168317,0.742574258
1,8.51,100.0,93,92,48.75,28.148016,1.0,0.0,69,69,37.305882352941175,17.905882352941177,1.0,informed,0.683168317,0.742574258
1,8.74,100.0,93,92,48.7,27.5,1.0,0.0,69,69,35.282051282051285,17.317948717948717,1.0,Jim,0.683168317,0.742574258
1,8.97,100.0,93,92,48.7,26.26043956043956,1.0,0.0,69,69,34.69213483146067,18.46810613239475,1.0,that,0.306930693,0.524752475
1,9.2,100.0,93,92,49.05,23.14,1.0,0.0,69,69,34.17383177570093,18.07383177570093,1.0,she,0.306930693,0.524752475
1,9.43,100.0,93,93,51.56,26.862352941176468,1.0,0.0,69,69,33.2,17.300000000000004,1.0,couldn't,0.306930693,0.524752475
1,9.66,100.0,93,93,59.0,22.589795918367344,1.0,0.0,69,69,33.1,17.200000000000003,1.0,go,0.306930693,0.524752475
1,9.89,100.0,93,93,71.8,21.21204819277108,1.0,0.0,69,69,33.1,17.200000000000003,1.0,on,0.306930693,0.524752475
1,10.12,100.0,93,93,78.78795180722892,10.437654320987662,1.0,0.0,69,69,33.1,17.1,1.0,the,0.306930693,0.524752475
1,10.35,100.0,93,93,89.56234567901234,8.599999999999994,1.0,0.0,69,69,33.2,17.26455696202531,1.0,because,0.257425743,0.475247525
1,10.58,100.0,93,93,91.4,6.521428571428558,1.0,59.37499999999979,69,69,33.2,17.5,1.0,her,0.257425743,0.475247525
1,10.81,100.0,93,93,93.47857142857144,5.599999999999994,1.0,100.0,69,69,33.2,18.099999999999994,1.0,husband,0.257425743,0.475247525
1,11.04,100.0,93,93,94.4,3.700000000000003,1.0,100.0,69,69,33.2,18.099999999999994,1.0,husband,0.257425743,0.475247525
1,11.27,100.0,93,93,96.3,3.700000000000003,1.0,100.0,69,69,33.2,18.099999999999994,1.0,Steve,0.257425743,0.475247525
1,11.5,100.0,93,93,96.3,3.299999999999997,1.0,100.0,69,69,33.2,18.2,1.0,Steve,0.257425743,0.475247525
1,11.73,100.0,93,93,96.7,3.5,1.0,100.0,69,69,34.7,18.43170731707317,1.0,Steve,0.257425743,0.475247525
1,11.96,100.0,93,92,96.5,3.0999999999999943,1.0,100.0,69,69,35.5,17.8,1.0,Steve,0.257425743,0.475247525
1,12.19,100.0,93,92,96.9,3.050000000000012,1.0,100.0,69,69,35.5,17.0,1.0,no,0.257425743,0.475247525
1,12.42,100.0,93,92,96.95,2.862352941176482,1.0,100.0,69,69,35.5,17.4,1.0,no,0.257425743,0.475247525
1,12.65,100.0,93,92,97.13764705882352,2.426219512195118,1.0,100.0,69,69,36.0,17.2,1.0,longer,0.257425743,0.475247525
1,12.88,100.0,93,92,97.57378048780488,2.122289156626493,1.0,100.0,69,69,36.0,17.2,1.0,wanted,0.257425743,0.475247525
1,13.11,100.0,93,92,97.8777108433735,2.4499999999999886,1.0,100.0,69,69,36.21785714285714,17.139478764478763,1.0,her,0.257425743,0.475247525
1,13.34,100.0,93,92,97.55,2.299999999999997,1.0,100.0,69,69,35.5,16.9,1.0,to,0.257425743,0.475247525
1,13.57,100.0,93,92,97.7,2.3499999999999943,1.0,100.0,69,69,36.858888888888885,17.541111111111114,1.0,go,0.257425743,0.475247525
1,13.8,100.0,93,92,97.65,2.3499999999999943,1.0,100.0,69,69,37.964,18.936,1.0,go,0.257425743,0.475247525
1,14.03,100.0,93,92,97.65,2.6500000000000057,1.0,100.0,69,69,37.17906976744186,18.67906976744186,1.0,go,0.257425743,0.475247525
1,14.26,100.0,93,92,97.35,2.6500000000000057,1.0,100.0,69,69,40.36506024096386,20.45903614457832,1.0,go,0.257425743,0.475247525
1,14.49,100.0,93,92,97.35,2.6500000000000057,1.0,100.0,69,69,45.56428571428572,23.06428571428572,1.0,go,0.257425743,0.475247525
1,14.72,100.0,93,92,97.35,2.5999999999999943,1.0,100.0,69,69,48.870000000000005,22.47000000000001,1.0,go,0.257425743,0.475247525
1,14.95,100.0,93,92,97.4,2.5999999999999943,1.0,100.0,69,67,49.575,22.475,1.0,go,0.257425743,0.475247525
1,15.18,100.0,93,92,97.4,3.135714285714272,1.0,100.0,69,67,49.7,22.28433734939759,1.0,go,0.257425743,0.475247525
1,15.41,100.0,93,92,96.86428571428571,4.4871559633027545,1.0,100.0,69,66,49.7,21.0,1.0,go,0.257425743,0.475247525
1,15.64,100.0,93,92,95.51284403669725,1.3000000000000045,1.0,100.0,69,66,49.7,21.0,1.0,go,0.257425743,0.475247525
2,15.87,0.0,67,3,48.6,3.732142857142854,0.0,100.0,76,5,50.4,6.300000000000004,0.0,Jim,0.326732673,0.445544554
2,16.1,0.0,67,5,49.8,11.300000000000008,0.0,100.0,76,9,48.6,19.8,0.0,Jim,0.326732673,0.445544554
2,16.33,0.0,67,8,49.85,4.014285714285716,0.0,100.0,76,12,50.62678571428572,11.023214285714282,0.0,Jim,0.326732673,0.445544554
2,16.56,0.0,67,16,49.9,3.295180722891565,0.0,100.0,76,24,49.1,9.1,0.0,understood,0.326732673,0.445544554
2,16.79,0.0,67,24,50.75,6.650531914893623,0.0,100.0,76,33,48.6,12.0,0.0,understood,0.326732673,0.445544554
2,17.02,0.0,67,30,50.9,6.90117647058824,0.0,100.0,76,43,48.28433734939759,14.61566265060241,1.0,but,0.742574257,0.811881188
2,17.25,0.0,67,35,51.39882352941176,7.5,1.0,100.0,76,49,48.8,13.796385542168686,1.0,decided,0.742574257,0.811881188
2,17.48,0.0,67,43,52.8,10.39186046511628,1.0,100.0,76,54,49.328730703259005,12.978571428571428,1.0,to,0.742574257,0.811881188
2,17.71,0.0,67,47,52.0,13.477108433734934,1.0,100.0,76,54,49.17055403087478,14.850087728177613,1.0,to,0.742574257,0.811881188
2,17.94,0.0,67,48,51.22289156626506,13.188235294117646,1.0,100.0,76,59,48.7,12.200000000000005,1.0,on,0.742574257,0.811881188
2,18.17,0.0,67,52,50.9,12.5,1.0,100.0,76,60,48.400000000000006,14.85446428571428,1.0,the,0.742574257,0.811881188
2,18.4,0.0,67,53,50.9,13.157142857142858,1.0,100.0,76,61,49.3,15.0,1.0,without,0.742574257,0.811881188
2,18.63,0.0,67,56,50.3,13.799999999999995,1.0,100.0,76,63,49.3,14.58313253012048,1.0,her,0.742574257,0.811881188
2,18.86,0.0,67,57,50.0,15.499999999999991,1.0,92.53731343283576,76,67,49.4,12.309638554216876,1.0,her,0.742574257,0.811881188
2,19.09,0.0,67,59,49.4,20.170238095238098,1.0,58.20895522388055,76,68,49.6,14.815662650602412,1.0,her,0.742574257,0.811881188
2,19.32,0.0,67,59,44.392857142857146,21.78433734939759,1.0,23.88059701492533,76,69,49.4,16.586746987951805,1.0,When,0.198019802,0.485148515
2,19.55,0.0,67,61,42.57831325301205,20.66428571428572,1.0,0.0,76,72,49.8,17.739175257731958,1.0,When,0.198019802,0.485148515
2,19.78,0.0,67,63,40.93571428571428,22.104761904761908,1.0,0.0,76,72,49.8,17.293103448275858,1.0,Jim,0.198019802,0.485148515
2,20.01,0.0,67,65,38.50476190476191,18.05542168674699,1.0,0.0,76,74,49.75,17.59911504424779,1.0,did,0.198019802,0.485148515
2,20.24,0.0,67,65,34.45542168674699,17.4,1.0,0.0,76,74,49.858,18.058000000000007,1.0,not,0.198019802,0.485148515
2,20.47,0.0,67,65,33.3,20.795,1.0,0.0,76,74,50.0,17.3,1.0,return,0.198019802,0.485148515
2,20.7,0.0,67,65,29.205,21.169696969696968,1.0,0.0,76,75,50.0,17.17235680326013,1.0,after,0.198019802,0.485148515
2,20.93,0.0,67,65,28.23030303030303,17.64666666666666,1.0,0.0,76,75,50.0,17.0,1.0,a,0.198019802,0.485148515
2,21.16,0.0,67,65,22.653333333333336,13.396385542168671,1.0,0.0,76,75,50.0,17.6,1.0,month,0.198019802,0.485148515
2,21.39,0.0,67,66,18.08937007874016,13.433536585365854,1.0,0.0,76,75,50.0,17.6,1.0,month,0.198019802,0.485148515
2,21.62,0.0,67,66,18.0,12.3,1.0,0.0,76,75,50.0,17.6,1.0,Gloria,0.277227723,0.554455446
2,21.85,0.0,67,66,17.0,11.892622950819671,1.0,0.0,76,75,50.0,17.6,1.0,Gloria,0.277227723,0.554455446
2,22.08,0.0,67,66,16.15,10.304149377593362,1.0,0.0,76,75,50.1,17.700000000000003,1.0,found,0.277227723,0.554455446
2,22.31,0.0,67,67,14.8,10.551807228915663,1.0,0.0,76,75,50.2,17.800000000000004,1.0,out,0.277227723,0.554455446
2,22.54,0.0,67,66,15.501807228915665,10.73928571428571,1.0,0.0,76,76,50.84,14.367241379310348,1.0,out,0.277227723,0.554455446
2,22.77,0.0,67,66,15.6,11.914285714285716,1.0,0.0,76,76,51.98373493975904,16.351265060240962,1.0,Jim,0.178217822,0.742574258
2,23.0,0.0,67,66,14.914285714285716,11.951,1.0,0.0,76,76,51.80180722891566,17.048192771084338,1.0,had,0.178217822,0.742574258
2,23.23,0.0,67,65,16.076,12.65180722891566,1.0,0.0,76,76,54.35,15.6,1.0,been,0.178217822,0.742574258
2,23.46,0.0,67,65,15.6,10.932530120481928,1.0,0.0,76,76,54.650000000000006,16.15903614457831,1.0,abducted,0.178217822,0.742574258
2,23.69,0.0,67,65,14.332530120481929,10.6855421686747,1.0,0.0,76,76,55.0445054945055,15.8,1.0,abducted,0.178217822,0.742574258
2,23.92,0.0,67,65,13.6,10.8,1.0,0.0,76,76,55.900000000000006,15.6241808132649,1.0,abducted,0.178217822,0.742574258
2,24.15,0.0,67,65,13.6,9.988690476190476,1.0,0.0,76,76,56.3,15.686585365853656,1.0,abducted,0.178217822,0.742574258
2,24.38,0.0,67,64,12.5,8.973809523809525,1.0,0.0,76,76,55.03953488372093,14.52027027027027,1.0,abducted,0.178217822,0.742574258
2,24.61,0.0,67,64,11.6,8.551492537313433,1.0,0.0,76,76,58.84527726608651,15.288457673672523,1.0,abducted,0.178217822,0.742574258
2,24.84,0.0,67,64,11.1,8.8,1.0,0.0,76,76,61.462048192771086,13.189972009249118,1.0,abducted,0.178217822,0.742574258
2,25.07,0.0,67,64,11.0,9.91359102244389,1.0,0.0,76,76,63.7,16.868674698795182,1.0,abducted,0.178217822,0.742574258
2,25.3,0.0,67,64,12.11359102244389,10.21134663341646,1.0,0.0,76,76,63.7,16.534756097560976,1.0,abducted,0.178217822,0.742574258
2,25.53,0.0,67,62,12.26134663341646,5.049999999999997,1.0,0.0,76,76,64.04464285714286,15.869999999999996,1.0,abducted,0.178217822,0.742574258
3,25.76,100.0,95,2,42.25,21.6,0.0,100.0,84,4,50.55,8.95,0.0,Gloria,0.257425743,0.465346535
3,25.99,100.0,95,6,40.02619047619048,8.099999999999994,0.0,100.0,84,7,51.83090909090909,4.030909090909091,0.0,Gloria,0.257425743,0.465346535
3,26.22,100.0,95,11,46.8,6.286853952343272,0.0,100.0,84,13,49.7,13.900000000000006,0.0,Gloria,0.257425743,0.465346535
3,26.45,100.0,95,16,47.735882352941175,8.668841554559044,0.0,100.0,84,20,49.75,16.272289156626506,0.0,was,0.257425743,0.465346535
3,26.68,100.0,95,23,42.22615844544096,16.61800693791769,0.0,100.0,84,26,49.75,18.15,0.0,was,0.257425743,0.465346535
3,26.91,100.0,95,34,43.96927710843373,17.4,0.0,100.0,84,36,50.150000000000006,9.935250000000009,0.0,devastated,0.257425743,0.465346535
3,27.14,100.0,95,40,35.35421686746988,18.86732673267327,0.0,100.0,84,40,49.75,11.155421686746989,0.0,devastated,0.257425743,0.465346535
3,27.37,100.0,95,47,31.5,20.779375,0.0,100.0,84,42,49.93253012048193,10.060995898172958,1.0,and,0.712871287,0.762376237
3,27.6,100.0,95,54,28.894472361809044,18.534939759036146,1.0,100.0,84,46,50.3,11.931780781663242,1.0,looked,0.712871287,0.762376237
3,27.83,100.0,95,58,22.5136690647482,15.628857142857145,1.0,100.0,84,49,52.5,14.260465116279065,1.0,to,0.712871287,0.762376237
3,28.06,100.0,95,60,19.292857142857144,14.249999999999998,1.0,100.0,84,52,54.4515,17.386470588235298,1.0,for,0.712871287,0.762376237
3,28.29,100.0,95,64,17.9,13.475903614457833,1.0,100.0,84,59,54.252,17.38293975903614,1.0,support,0.712871287,0.762376237
3,28.52,86.0215053763441,95,67,16.7,14.970066666666666,1.0,86.0215053763441,84,60,54.66268656716418,16.497333333333337,1.0,support,0.712871287,0.762376237
3,28.75,61.29032258064511,95,68,18.453,19.76686666666666,1.0,61.29032258064511,84,62,56.39117647058824,15.085746606334837,1.0,support,0.712871287,0.762376237
3,28.98,36.55913978494618,95,69,23.566866666666662,20.9,1.0,36.55913978494618,84,63,61.406741573033706,13.54078317944154,1.0,Steve,0.217821782,0.386138614
3,29.21,11.827956989247255,95,73,29.7,25.54036144578313,1.0,11.827956989247255,84,64,62.49548872180452,15.718518518518518,1.0,Steve,0.217821782,0.386138614
3,29.44,0.0,95,76,39.03132530120482,25.700000000000003,1.0,0.0,84,66,64.75,15.801075268817208,1.0,Steve,0.217821782,0.386138614
3,29.67,0.0,95,76,47.21785714285714,25.7,1.0,0.0,84,68,65.2,16.469949494949496,1.0,was,0.217821782,0.386138614
3,29.9,0.0,95,76,50.20963855421687,24.364935064935068,1.0,0.0,84,70,67.25842696629213,17.318959968381236,1.0,not,0.217821782,0.386138614
3,30.13,0.0,95,77,50.3,22.5,1.0,0.0,84,70,68.14620253164557,18.075000000000003,1.0,supportive,0.217821782,0.386138614
3,30.36,0.0,95,79,51.5,23.6,1.0,0.0,84,71,68.73855421686747,17.277578607111373,1.0,in,0.217821782,0.386138614
3,30.59,0.0,95,79,53.3,23.599999999999994,1.0,0.0,84,71,68.67688442211056,17.455455850681993,1.0,in,0.217821782,0.386138614
3,30.82,0.0,95,81,51.5,23.9,1.0,0.0,84,71,70.88795180722892,15.806234239282716,1.0,way,0.217821782,0.386138614
3,31.05,0.0,95,81,53.6,23.73898148148149,1.0,0.0,84,72,70.8,15.667537746806037,1.0,that,0.217821782,0.386138614
3,31.28,0.0,95,81,53.43148148148149,23.18,1.0,0.0,84,72,70.46638728828356,16.25,1.0,needed,0.217821782,0.386138614
3,31.51,30.30303030303033,95,81,52.1,23.387437185929645,1.0,0.0,84,73,67.30078125,16.500781250000003,1.0,needed,0.217821782,0.386138614
3,31.74,65.15151515151523,95,82,51.8,22.65,1.0,0.0,84,74,69.08741007194246,15.35,1.0,so,0.633663366,0.7227722769999999
3,31.97,100.0,95,82,51.10340909090909,22.6235294117647,1.0,0.0,84,75,68.97349397590361,14.973493975903608,1.0,so,0.633663366,0.7227722769999999
3,32.2,100.0,95,84,51.5264705882353,23.700000000000003,1.0,0.0,84,75,71.34377358490566,15.14377358490566,1.0,she,0.633663366,0.7227722769999999
3,32.43,100.0,95,85,52.1,24.3,1.0,0.0,84,75,72.44874999999999,14.851250000000007,1.0,turned,0.633663366,0.7227722769999999
3,32.66,100.0,95,85,51.5,25.85,1.0,0.0,84,75,72.7,14.700000000000005,1.0,to,0.633663366,0.7227722769999999
3,32.89,100.0,95,86,51.5910447761194,25.499397590361447,1.0,0.0,84,78,70.4,13.799999999999995,1.0,a,0.633663366,0.7227722769999999
3,33.12,100.0,95,86,54.2578313253012,25.15,1.0,0.0,84,78,72.1,14.050000000000011,1.0,coworker,0.633663366,0.7227722769999999
3,33.35,100.0,95,86,54.75970149253732,24.958333333333336,1.0,0.0,84,78,72.1,14.50652089783281,1.0,named,0.633663366,0.7227722769999999
3,33.58,100.0,95,86,54.35,26.137837837837843,1.0,0.0,84,78,72.1,15.153658536585375,1.0,Derek,0.633663366,0.7227722769999999
3,33.81,100.0,95,86,53.05,23.4,1.0,0.0,84,78,72.1,14.626785714285717,1.0,Derek,0.633663366,0.7227722769999999
3,34.04,100.0,95,86,59.25,21.69397590361445,1.0,0.0,84,79,71.5,15.900000000000006,1.0,and,0.465346535,0.524752476
3,34.27,100.0,95,87,64.70481927710843,22.00238095238096,1.0,0.0,84,79,71.5,15.900000000000006,1.0,he,0.465346535,0.524752476
3,34.5,100.0,95,87,67.7,23.89402985074625,1.0,0.0,84,80,72.80849056603773,15.14457831325301,1.0,there,0.465346535,0.524752476
3,34.73,100.0,95,87,70.70597014925374,24.5,1.0,0.0,84,80,72.85205761316872,15.482530120481927,1.0,for,0.465346535,0.524752476
3,34.96,100.0,95,87,74.3,24.894,1.0,0.0,84,82,73.31950466726889,13.819504667268887,1.0,in,0.465346535,0.524752476
3,35.19,100.0,95,90,74.75,23.849999999999994,1.0,0.0,84,83,73.78514851485149,14.085148514851484,1.0,every,0.465346535,0.524752476
3,35.42,100.0,95,90,76.15,21.94999999999999,1.0,0.0,84,83,74.3,14.599999999999994,1.0,way,0.465346535,0.524752476
3,35.65,100.0,95,90,78.05000000000001,21.55421686746988,1.0,0.0,84,83,74.30645161290323,14.193548387096769,1.0,way,0.465346535,0.524752476
3,35.88,100.0,95,91,78.34578313253013,19.700000000000003,1.0,0.0,84,83,74.7,13.51842105263158,1.0,possible,0.465346535,0.524752476
3,36.11,100.0,95,93,80.3,18.5,1.0,0.0,84,83,74.7,13.900000000000006,1.0,possible,0.465346535,0.524752476
3,36.34,100.0,95,93,81.5,18.316666666666663,1.0,0.0,84,83,74.3,14.9,1.0,The,0.752475248,0.8415841589999999
3,36.57,100.0,95,93,81.68333333333334,19.59518072289157,1.0,0.0,84,83,74.3,15.199999999999996,1.0,The,0.752475248,0.8415841589999999
3,36.8,100.0,95,93,80.40481927710843,20.65000000000001,1.0,0.0,84,83,74.3,15.292079207920786,1.0,The,0.752475248,0.8415841589999999
3,37.03,100.0,95,94,79.35,20.8,1.0,0.0,84,83,74.3,15.5,1.0,of,0.752475248,0.8415841589999999
3,37.26,100.0,95,95,79.2,20.40000000000001,1.0,0.0,84,83,74.3,15.5,1.0,them,0.752475248,0.8415841589999999
3,37.49,100.0,95,95,79.5,19.5,1.0,0.0,84,83,74.50441176470588,15.29558823529412,1.0,spending,0.752475248,0.8415841589999999
3,37.72,100.0,95,95,80.3,18.33580246913581,1.0,0.0,84,83,74.3,15.199999999999996,1.0,spending,0.752475248,0.8415841589999999
3,37.95,100.0,95,95,81.36419753086419,17.50481927710844,1.0,0.0,84,84,74.5,15.049999999999995,1.0,a,0.752475248,0.8415841589999999
3,38.18,100.0,95,95,82.29518072289156,16.28750000000001,1.0,0.0,84,84,74.5,15.349999999999998,1.0,lot,0.752475248,0.8415841589999999
3,38.41,100.0,95,95,83.71249999999999,15.800000000000011,1.0,0.0,84,84,74.7,15.199999999999996,1.0,of,0.752475248,0.8415841589999999
3,38.64,100.0,95,95,84.1,13.900000000000006,1.0,0.0,84,84,74.7,15.199999999999996,1.0,time,0.752475248,0.8415841589999999
3,38.87,100.0,95,95,86.1,13.099999999999994,1.0,0.0,84,84,74.5,15.349999999999998,1.0,together,0.752475248,0.8415841589999999
3,39.1,100.0,95,95,86.9,12.922891566265063,1.0,0.0,84,84,74.49570895522388,15.126785714285711,1.0,and,0.455445545,0.7920792080000001
3,39.33,100.0,95,95,87.07710843373494,12.389156626506022,1.0,0.0,84,84,74.45279850746269,14.897201492537311,1.0,quickly,0.455445545,0.7920792080000001
3,39.56,100.0,95,95,87.61084337349398,12.400000000000006,1.0,0.0,84,84,74.3,14.900000000000002,1.0,developed,0.455445545,0.7920792080000001
3,39.79,100.0,95,95,87.6,12.299999999999995,1.0,0.0,84,84,74.3,14.849999999999998,1.0,developed,0.455445545,0.7920792080000001
3,40.02,100.0,95,95,87.7,11.900000000000006,1.0,0.0,84,84,74.44999999999999,14.750000000000009,1.0,a,0.455445545,0.7920792080000001
3,40.25,100.0,95,95,88.1,12.0,1.0,0.0,84,84,74.3,15.349999999999998,1.0,a,0.455445545,0.7920792080000001
3,40.48,100.0,95,95,88.0,10.700000000000005,1.0,0.0,84,84,74.3,15.349999999999998,1.0,romantic,0.455445545,0.7920792080000001
3,40.71,90.76923076923084,95,95,89.3,10.700000000000005,1.0,9.230769230769178,84,84,74.15,15.587349397590362,1.0,relationship,0.455445545,0.7920792080000001
3,40.94,73.07692307692308,95,95,89.3,10.700000000000005,1.0,26.92307692307692,84,84,74.3,15.017261904761902,1.0,relationship,0.455445545,0.7920792080000001
3,41.17,55.384615384615344,95,95,89.3,12.599999999999994,1.0,44.615384615384656,84,84,74.3,15.349999999999998,1.0,relationship,0.455445545,0.7920792080000001
3,41.4,37.6923076923076,95,95,87.4,12.699999999999989,1.0,62.3076923076924,84,84,74.3,15.5,1.0,Gloria,0.712871287,0.752475247
3,41.63,20.0,95,94,87.30000000000001,11.650000000000006,1.0,80.0,84,84,74.3,15.65,1.0,Gloria,0.712871287,0.752475247
3,41.86,2.307692307692122,95,94,88.35,12.699999999999989,1.0,97.69230769230788,84,84,74.3,15.65,1.0,Gloria,0.712871287,0.752475247
3,42.09,0.0,95,94,87.30000000000001,12.699999999999989,1.0,100.0,84,84,74.44999999999999,15.350000000000009,1.0,Gloria,0.712871287,0.752475247
3,42.32,0.0,95,94,87.30000000000001,12.900000000000006,1.0,100.0,84,84,74.44999999999999,15.350000000000009,1.0,and,0.712871287,0.752475247
3,42.55,0.0,95,94,87.1,12.699999999999989,1.0,100.0,84,84,74.44999999999999,15.500000000000009,1.0,Derek,0.712871287,0.752475247
3,42.78,0.0,95,94,87.30000000000001,12.148823529411771,1.0,100.0,84,83,74.6,15.499999999999991,1.0,decided,0.712871287,0.752475247
3,43.01,0.0,95,94,87.85117647058823,10.300000000000011,1.0,100.0,84,83,74.6,15.5,1.0,decided,0.712871287,0.752475247
3,43.24,0.0,95,94,89.69999999999999,10.300000000000011,1.0,100.0,84,83,74.6,15.5,1.0,that,0.554455446,0.6237623769999999
3,43.47,0.0,95,94,89.69999999999999,10.300000000000011,1.0,100.0,84,83,74.86734693877551,15.632653061224488,1.0,they,0.554455446,0.6237623769999999
3,43.7,0.0,95,94,89.69999999999999,10.0,1.0,100.0,84,83,74.87647058823529,15.623529411764707,1.0,wanted,0.554455446,0.6237623769999999
3,43.93,0.0,95,94,90.0,8.800000000000011,1.0,100.0,84,83,75.2,14.899999999999991,1.0,to,0.554455446,0.6237623769999999
