situation,time,word,intentional_action,all_action
2,18.4,successfully,0.861386139,0.96039604
2,18.63,successfully,0.861386139,0.96039604
2,18.86,stolen,0.861386139,0.96039604
2,19.09,stolen,0.861386139,0.96039604
2,19.32,the,0.861386139,0.96039604
2,19.55,keys,0.861386139,0.96039604
2,19.78,from,0.861386139,0.96039604
2,20.01,the,0.861386139,0.96039604
2,20.24,and,0.831683168,0.881188118
2,20.47,had,0.831683168,0.881188118
2,20.7,made,0.831683168,0.881188118
2,20.93,their,0.831683168,0.881188118
2,21.16,run,0.831683168,0.881188118
2,21.39,toward,0.831683168,0.881188118
2,21.62,the,0.831683168,0.881188118
2,21.85,exit,0.831683168,0.881188118
2,22.08,exit,0.831683168,0.881188118
2,22.31,As,0.663366337,0.732673268
2,22.54,As,0.663366337,0.732673268
2,22.77,As,0.663366337,0.732673268
2,23.0,they,0.663366337,0.732673268
2,23.23,approached,0.663366337,0.732673268
2,23.46,the,0.663366337,0.732673268
2,23.69,final,0.663366337,0.732673268
2,23.92,gate,0.663366337,0.732673268
2,24.15,William,0.534653465,0.811881188
2,24.38,William,0.534653465,0.811881188
2,24.61,looked,0.534653465,0.811881188
2,24.84,looked,0.534653465,0.811881188
2,25.07,over,0.534653465,0.811881188
2,25.3,his,0.534653465,0.811881188
2,25.53,shoulder,0.534653465,0.811881188
2,25.76,and,0.534653465,0.811881188
2,25.99,saw,0.534653465,0.811881188
2,26.22,the,0.534653465,0.811881188
2,26.45,guards,0.534653465,0.811881188
2,26.68,catching,0.534653465,0.811881188
2,26.91,up,0.534653465,0.811881188
2,27.14,up,0.534653465,0.811881188
2,27.37,up,0.534653465,0.811881188
2,27.6,He,0.356435644,0.445544555
2,27.83,He,0.356435644,0.445544555
2,28.06,thought,0.356435644,0.445544555
2,28.29,his,0.356435644,0.445544555
2,28.52,own,0.356435644,0.445544555
2,28.75,freedom,0.356435644,0.445544555
2,28.98,and,0.356435644,0.445544555
2,29.21,being,0.356435644,0.445544555
2,29.44,reunited,0.356435644,0.445544555
2,29.67,with,0.356435644,0.445544555
2,29.9,with,0.356435644,0.445544555
2,30.13,his,0.356435644,0.445544555
2,30.36,and,0.356435644,0.445544555
2,30.59,child,0.356435644,0.445544555
2,30.82,child,0.356435644,0.445544555
2,31.05,child,0.356435644,0.445544555
2,31.28,just,0.267326733,0.475247525
2,31.51,just,0.267326733,0.475247525
2,31.74,as,0.267326733,0.475247525
2,31.97,the,0.267326733,0.475247525
2,32.2,guards,0.267326733,0.475247525
2,32.43,were,0.267326733,0.475247525
2,32.66,about,0.267326733,0.475247525
2,32.89,about,0.267326733,0.475247525
2,33.12,to,0.267326733,0.475247525
2,33.35,them,0.267326733,0.475247525
2,33.58,them,0.267326733,0.475247525
2,33.81,William,0.722772277,0.960396039
2,34.04,William,0.722772277,0.960396039
2,34.27,trip,0.722772277,0.960396039
2,34.5,trip,0.722772277,0.960396039
2,34.73,Johnny,0.722772277,0.960396039
2,34.96,and,0.158415842,0.900990099
2,35.19,he,0.158415842,0.900990099
2,35.42,fell,0.158415842,0.900990099
2,35.65,to,0.158415842,0.900990099
2,35.88,floor,0.158415842,0.900990099
2,36.11,floor,0.158415842,0.900990099
2,36.34,This,0.574257426,0.6534653469999999
2,36.57,This,0.574257426,0.6534653469999999
2,36.8,This,0.574257426,0.6534653469999999
2,37.03,distraction,0.574257426,0.6534653469999999
2,37.26,distraction,0.574257426,0.6534653469999999
2,37.49,gave,0.574257426,0.6534653469999999
2,37.72,gave,0.574257426,0.6534653469999999
2,37.95,William,0.574257426,0.6534653469999999
2,38.18,just,0.574257426,0.6534653469999999
2,38.41,enough,0.574257426,0.6534653469999999
2,38.64,time,0.574257426,0.6534653469999999
2,38.87,time,0.574257426,0.6534653469999999
2,39.1,to,0.574257426,0.6534653469999999
2,39.33,the,0.574257426,0.6534653469999999
2,39.56,exit,0.574257426,0.6534653469999999
2,39.79,exit,0.574257426,0.6534653469999999
2,40.02,and,0.574257426,0.6534653469999999
2,40.25,escape,0.574257426,0.6534653469999999
2,40.48,escape,0.574257426,0.6534653469999999
2,40.71,escape,0.574257426,0.6534653469999999
2,40.94,escape,0.574257426,0.6534653469999999
2,41.17,escape,0.574257426,0.6534653469999999
2,41.4,escape,0.574257426,0.6534653469999999
2,41.63,escape,0.574257426,0.6534653469999999
2,41.86,escape,0.574257426,0.6534653469999999
2,42.09,escape,0.574257426,0.6534653469999999
3,42.32,When,0.633663366,0.7029702969999999
3,42.55,When,0.633663366,0.7029702969999999
3,42.78,When,0.633663366,0.7029702969999999
3,43.01,William,0.633663366,0.7029702969999999
3,43.24,got,0.633663366,0.7029702969999999
3,43.47,to,0.633663366,0.7029702969999999
3,43.7,the,0.633663366,0.7029702969999999
3,43.93,and,0.633663366,0.7029702969999999
3,44.16,met,0.633663366,0.7029702969999999
3,44.39,his,0.633663366,0.7029702969999999
3,44.62,wife,0.633663366,0.7029702969999999
3,44.85,Shannon,0.633663366,0.7029702969999999
3,45.08,Shannon,0.633663366,0.7029702969999999
3,45.31,Shannon,0.633663366,0.7029702969999999
3,45.54,with,0.633663366,0.7029702969999999
3,45.77,with,0.633663366,0.7029702969999999
3,46.0,the,0.633663366,0.7029702969999999
3,46.23,car,0.633663366,0.7029702969999999
3,46.46,car,0.633663366,0.7029702969999999
3,46.69,she,0.683168317,0.742574258
3,46.92,she,0.683168317,0.742574258
3,47.15,asked,0.683168317,0.742574258
3,47.38,where,0.683168317,0.742574258
3,47.61,her,0.683168317,0.742574258
3,47.84,brother,0.683168317,0.742574258
3,48.07,was,0.683168317,0.742574258
3,48.3,was,0.683168317,0.742574258
3,48.53,seeing,0.247524752,0.534653465
3,48.76,seeing,0.247524752,0.534653465
3,48.99,seeing,0.247524752,0.534653465
3,49.22,her,0.247524752,0.534653465
3,49.45,husband's,0.247524752,0.534653465
3,49.68,husband's,0.247524752,0.534653465
3,49.91,facial,0.247524752,0.534653465
3,50.14,expression,0.247524752,0.534653465
3,50.37,expression,0.247524752,0.534653465
3,50.6,become,0.247524752,0.534653465
3,50.83,become,0.247524752,0.534653465
3,51.06,grim,0.247524752,0.534653465
3,51.29,grim,0.247524752,0.534653465
3,51.52,She,0.198019802,0.495049505
3,51.75,She,0.198019802,0.495049505
3,51.98,quickly,0.198019802,0.495049505
3,52.21,quickly,0.198019802,0.495049505
3,52.44,discovered,0.198019802,0.495049505
3,52.67,discovered,0.198019802,0.495049505
3,52.9,William,0.514851485,0.752475247
3,53.13,had,0.514851485,0.752475247
3,53.36,left,0.514851485,0.752475247
3,53.59,behind,0.514851485,0.752475247
3,53.82,behind,0.514851485,0.752475247
3,54.05,behind,0.514851485,0.752475247
3,54.28,behind,0.514851485,0.752475247
3,54.51,behind,0.514851485,0.752475247
3,54.74,behind,0.514851485,0.752475247
3,54.97,behind,0.514851485,0.752475247
3,55.2,behind,0.514851485,0.752475247
3,55.43,behind,0.514851485,0.752475247
3,55.66,behind,0.514851485,0.752475247
3,55.89,behind,0.514851485,0.752475247
4,56.12,Once,0.554455446,0.603960396
4,56.35,Once,0.554455446,0.603960396
4,56.58,Once,0.554455446,0.603960396
4,56.81,the,0.554455446,0.603960396
4,57.04,two,0.554455446,0.603960396
4,57.27,returned,0.554455446,0.603960396
4,57.5,home,0.554455446,0.603960396
4,57.73,home,0.554455446,0.603960396
4,57.96,Shannon,0.841584158,0.900990099
4,58.19,Shannon,0.841584158,0.900990099
4,58.42,decided,0.841584158,0.900990099
4,58.65,decided,0.841584158,0.900990099
4,58.88,to,0.841584158,0.900990099
4,59.11,to,0.841584158,0.900990099
4,59.34,take,0.841584158,0.900990099
4,59.57,walk,0.841584158,0.900990099
4,59.8,in,0.841584158,0.900990099
4,60.03,the,0.841584158,0.900990099
4,60.26,next,0.841584158,0.900990099
4,60.49,to,0.841584158,0.900990099
4,60.72,their,0.841584158,0.900990099
4,60.95,house,0.841584158,0.900990099
4,61.18,to,0.841584158,0.900990099
4,61.41,process,0.841584158,0.900990099
4,61.64,the,0.841584158,0.900990099
4,61.87,betrayal,0.841584158,0.900990099
4,62.1,betrayal,0.841584158,0.900990099
4,62.33,by,0.841584158,0.900990099
4,62.56,her,0.841584158,0.900990099
4,62.79,husband,0.841584158,0.900990099
4,63.02,husband,0.841584158,0.900990099
4,63.25,She,0.762376238,0.92079208
4,63.48,She,0.762376238,0.92079208
4,63.71,She,0.762376238,0.92079208
4,63.94,met,0.762376238,0.92079208
4,64.17,up,0.762376238,0.92079208
4,64.4,her,0.762376238,0.92079208
4,64.63,friend,0.762376238,0.92079208
4,64.86,Robert,0.762376238,0.92079208
4,65.09,Robert,0.762376238,0.92079208
4,65.32,who,0.455445545,0.534653466
4,65.55,who,0.455445545,0.534653466
4,65.78,been,0.455445545,0.534653466
4,66.01,helping,0.455445545,0.534653466
4,66.24,her,0.455445545,0.534653466
4,66.47,take,0.455445545,0.534653466
4,66.7,care,0.455445545,0.534653466
4,66.93,of,0.455445545,0.534653466
4,67.16,child,0.455445545,0.534653466
4,67.39,and,0.584158416,0.6534653469999999
4,67.62,comfort,0.584158416,0.6534653469999999
4,67.85,her,0.584158416,0.6534653469999999
4,68.08,while,0.178217822,0.287128713
4,68.31,William,0.178217822,0.287128713
4,68.54,had,0.178217822,0.287128713
4,68.77,been,0.178217822,0.287128713
4,69.0,in,0.178217822,0.287128713
4,69.23,prison,0.178217822,0.287128713
4,69.46,prison,0.178217822,0.287128713
4,69.69,She,0.762376238,0.782178218
4,69.92,She,0.762376238,0.782178218
4,70.15,She,0.762376238,0.782178218
4,70.38,shared,0.762376238,0.782178218
4,70.61,her,0.762376238,0.782178218
4,70.84,grievances,0.762376238,0.782178218
4,71.07,grievances,0.762376238,0.782178218
4,71.3,with,0.762376238,0.782178218
4,71.53,Robert,0.762376238,0.782178218
4,71.76,as,0.742574257,0.851485148
4,71.99,he,0.742574257,0.851485148
4,72.22,hugged,0.742574257,0.851485148
4,72.45,her,0.742574257,0.851485148
4,72.68,in,0.465346535,0.93069307
4,72.91,moment,0.465346535,0.93069307
4,73.14,of,0.465346535,0.93069307
4,73.37,weakness,0.465346535,0.93069307
4,73.6,the,0.465346535,0.93069307
4,73.83,two,0.465346535,0.93069307
4,74.06,kissed,0.465346535,0.93069307
4,74.29,kissed,0.465346535,0.93069307
4,74.52,kissed,0.465346535,0.93069307
4,74.75,kissed,0.465346535,0.93069307
4,74.98,kissed,0.465346535,0.93069307
4,75.21,kissed,0.465346535,0.93069307
4,75.44,kissed,0.465346535,0.93069307
4,75.67,kissed,0.465346535,0.93069307
4,75.9,kissed,0.465346535,0.93069307
4,76.13,kissed,0.465346535,0.93069307
5,76.36,When,0.663366337,0.712871287
5,76.59,When,0.663366337,0.712871287
5,76.82,When,0.663366337,0.712871287
5,77.05,Shannon,0.663366337,0.712871287
5,77.28,returned,0.663366337,0.712871287
5,77.51,returned,0.663366337,0.712871287
5,77.74,home,0.663366337,0.712871287
5,77.97,she,0.207920792,0.534653465
5,78.2,she,0.207920792,0.534653465
5,78.43,discovered,0.207920792,0.534653465
5,78.66,William,0.683168317,0.881188119
5,78.89,had,0.683168317,0.881188119
5,79.12,had,0.683168317,0.881188119
5,79.35,taken,0.683168317,0.881188119
5,79.58,their,0.683168317,0.881188119
5,79.81,child,0.683168317,0.881188119
5,80.04,child,0.683168317,0.881188119
5,80.27,He,0.693069307,0.801980198
5,80.5,He,0.693069307,0.801980198
5,80.73,He,0.693069307,0.801980198
5,80.96,left,0.693069307,0.801980198
5,81.19,note,0.693069307,0.801980198
5,81.42,explaining,0.693069307,0.801980198
5,81.65,he,0.712871287,0.801980198
5,81.88,he,0.712871287,0.801980198
5,82.11,had,0.712871287,0.801980198
5,82.34,sacrificed,0.712871287,0.801980198
5,82.57,sacrificed,0.712871287,0.801980198
5,82.8,Johnny,0.712871287,0.801980198
5,83.03,Johnny,0.712871287,0.801980198
5,83.26,her,0.712871287,0.801980198
5,83.49,her,0.712871287,0.801980198
5,83.72,brother,0.712871287,0.801980198
5,83.95,brother,0.712871287,0.801980198
5,84.18,so,0.534653465,0.643564356
5,84.41,so,0.534653465,0.643564356
5,84.64,he,0.534653465,0.643564356
5,84.87,provide,0.534653465,0.643564356
5,85.1,their,0.534653465,0.643564356
5,85.33,child,0.534653465,0.643564356
5,85.56,with,0.534653465,0.643564356
5,85.79,with,0.534653465,0.643564356
5,86.02,father,0.534653465,0.643564356
5,86.25,father,0.534653465,0.643564356
5,86.48,father,0.534653465,0.643564356
5,86.71,He,0.514851485,0.554455445
5,86.94,He,0.514851485,0.554455445
5,87.17,said,0.514851485,0.554455445
5,87.4,that,0.178217822,0.237623763
5,87.63,she,0.178217822,0.237623763
5,87.86,never,0.178217822,0.237623763
5,88.09,understand,0.178217822,0.237623763
5,88.32,understand,0.178217822,0.237623763
5,88.55,so,0.564356436,0.6435643569999999
5,88.78,so,0.564356436,0.6435643569999999
5,89.01,had,0.564356436,0.6435643569999999
5,89.24,to,0.564356436,0.6435643569999999
5,89.47,leave,0.564356436,0.6435643569999999
5,89.7,leave,0.564356436,0.6435643569999999
5,89.93,leave,0.564356436,0.6435643569999999
5,90.16,leave,0.564356436,0.6435643569999999
5,90.39,leave,0.564356436,0.6435643569999999
5,90.62,leave,0.564356436,0.6435643569999999
5,90.85,leave,0.564356436,0.6435643569999999
5,91.08,leave,0.564356436,0.6435643569999999
5,91.31,leave,0.564356436,0.6435643569999999
6,91.54,Robert,0.821782178,0.900990099
6,91.77,Robert,0.821782178,0.900990099
6,92.0,Robert,0.821782178,0.900990099
6,92.23,and,0.821782178,0.900990099
6,92.46,Shannon,0.821782178,0.900990099
6,92.69,quickly,0.821782178,0.900990099
6,92.92,quickly,0.821782178,0.900990099
6,93.15,made,0.821782178,0.900990099
6,93.38,a,0.821782178,0.900990099
6,93.61,plan,0.821782178,0.900990099
6,93.84,to,0.821782178,0.900990099
6,94.07,get,0.821782178,0.900990099
6,94.3,child,0.821782178,0.900990099
6,94.53,back,0.821782178,0.900990099
6,94.76,from,0.821782178,0.900990099
6,94.99,William,0.821782178,0.900990099
6,95.22,William,0.821782178,0.900990099
6,95.45,William,0.821782178,0.900990099
6,95.68,William,0.821782178,0.900990099
6,95.91,William,0.821782178,0.900990099
6,96.14,William,0.821782178,0.900990099
6,96.37,William,0.821782178,0.900990099
6,96.6,William,0.821782178,0.900990099
6,96.83,William,0.821782178,0.900990099
7,97.06,They,0.257425743,0.613861387
7,97.29,They,0.257425743,0.613861387
7,97.52,They,0.257425743,0.613861387
7,97.75,found,0.257425743,0.613861387
7,97.98,William,0.702970297,0.782178218
7,98.21,William,0.702970297,0.782178218
7,98.44,had,0.702970297,0.782178218
7,98.67,met,0.702970297,0.782178218
7,98.9,up,0.702970297,0.782178218
7,99.13,his,0.702970297,0.782178218
7,99.36,old,0.702970297,0.782178218
7,99.59,criminal,0.702970297,0.782178218
7,99.82,partner,0.702970297,0.782178218
7,100.05,partner,0.702970297,0.782178218
7,100.28,Erin,0.732673267,0.762376237
7,100.51,Erin,0.732673267,0.762376237
7,100.74,who,0.732673267,0.762376237
7,100.97,who,0.732673267,0.762376237
7,101.2,agreed,0.732673267,0.762376237
7,101.43,to,0.732673267,0.762376237
7,101.66,let,0.732673267,0.762376237
7,101.89,and,0.732673267,0.762376237
7,102.12,and,0.732673267,0.762376237
7,102.35,their,0.732673267,0.762376237
7,102.58,stay,0.732673267,0.762376237
7,102.81,at,0.732673267,0.762376237
7,103.04,his,0.732673267,0.762376237
7,103.27,beach,0.732673267,0.762376237
7,103.5,house,0.732673267,0.762376237
7,103.73,house,0.732673267,0.762376237
7,103.96,Shannon,0.356435644,0.544554456
7,104.19,Shannon,0.356435644,0.544554456
7,104.42,Shannon,0.356435644,0.544554456
7,104.65,remembered,0.356435644,0.544554456
7,104.88,remembered,0.356435644,0.544554456
7,105.11,remembered,0.356435644,0.544554456
7,105.34,Erin,0.287128713,0.396039604
7,105.57,and,0.287128713,0.396039604
7,105.8,William,0.287128713,0.396039604
7,106.03,still,0.287128713,0.396039604
7,106.26,still,0.287128713,0.396039604
7,106.49,in,0.287128713,0.396039604
7,106.72,debt,0.287128713,0.396039604
7,106.95,Erin,0.287128713,0.396039604
7,107.18,financially,0.287128713,0.396039604
7,107.41,financially,0.287128713,0.396039604
7,107.64,Trying,0.376237624,0.643564357
7,107.87,Trying,0.376237624,0.643564357
7,108.1,Trying,0.376237624,0.643564357
7,108.33,to,0.376237624,0.643564357
7,108.56,repay,0.376237624,0.643564357
7,108.79,repay,0.376237624,0.643564357
7,109.02,Erin,0.376237624,0.643564357
7,109.25,is,0.376237624,0.643564357
7,109.48,what,0.376237624,0.643564357
7,109.71,initially,0.376237624,0.643564357
7,109.94,landed,0.376237624,0.643564357
7,110.17,landed,0.376237624,0.643564357
7,110.4,William,0.376237624,0.643564357
7,110.63,in,0.376237624,0.643564357
7,110.86,jail,0.376237624,0.643564357
7,111.09,jail,0.376237624,0.643564357
7,111.32,Shannon,0.267326733,0.326732674
7,111.55,Shannon,0.267326733,0.326732674
7,111.78,Shannon,0.267326733,0.326732674
7,112.01,knew,0.267326733,0.326732674
7,112.24,knew,0.267326733,0.326732674
7,112.47,she,0.405940594,0.475247525
7,112.7,to,0.405940594,0.475247525
7,112.93,get,0.405940594,0.475247525
7,113.16,quick,0.405940594,0.475247525
7,113.39,before,0.316831683,0.435643564
7,113.62,Erin,0.316831683,0.435643564
7,113.85,did,0.316831683,0.435643564
7,114.08,did,0.316831683,0.435643564
7,114.31,anything,0.316831683,0.435643564
7,114.54,to,0.316831683,0.435643564
7,114.77,William,0.316831683,0.435643564
7,115.0,or,0.316831683,0.435643564
7,115.23,or,0.316831683,0.435643564
7,115.46,their,0.316831683,0.435643564
7,115.69,child,0.316831683,0.435643564
7,115.92,child,0.316831683,0.435643564
7,116.15,child,0.316831683,0.435643564
7,116.38,child,0.316831683,0.435643564
7,116.61,child,0.316831683,0.435643564
7,116.84,child,0.316831683,0.435643564
7,117.07,child,0.316831683,0.435643564
7,117.3,child,0.316831683,0.435643564
7,117.53,child,0.316831683,0.435643564
7,117.76,child,0.316831683,0.435643564
8,117.99,Robert,0.316831683,0.3564356429999999
8,118.22,Robert,0.316831683,0.3564356429999999
8,118.45,Robert,0.316831683,0.3564356429999999
8,118.68,knew,0.316831683,0.3564356429999999
8,118.91,he,0.495049505,0.544554455
8,119.14,he,0.495049505,0.544554455
8,119.37,to,0.495049505,0.544554455
8,119.6,help,0.495049505,0.544554455
8,119.83,Shannon,0.495049505,0.544554455
8,120.06,and,0.495049505,0.594059406
8,120.29,was,0.495049505,0.594059406
8,120.52,willing,0.495049505,0.594059406
8,120.75,to,0.495049505,0.594059406
8,120.98,do,0.495049505,0.594059406
8,121.21,he,0.495049505,0.594059406
8,121.44,knew,0.495049505,0.594059406
8,121.67,Shannon,0.495049505,0.594059406
8,121.9,couldn't,0.495049505,0.594059406
8,122.13,couldn't,0.495049505,0.594059406
8,122.36,kill,0.495049505,0.594059406
8,122.59,kill,0.495049505,0.594059406
8,122.82,William,0.495049505,0.594059406
8,123.05,William,0.495049505,0.594059406
8,123.28,if,0.346534653,0.396039603
8,123.51,if,0.346534653,0.396039603
8,123.74,it,0.346534653,0.396039603
8,123.97,saving,0.346534653,0.396039603
8,124.2,saving,0.346534653,0.396039603
8,124.43,the,0.346534653,0.396039603
8,124.66,child,0.346534653,0.396039603
8,124.89,child,0.346534653,0.396039603
8,125.12,child,0.346534653,0.396039603
8,125.35,child,0.346534653,0.396039603
8,125.58,child,0.346534653,0.396039603
8,125.81,child,0.346534653,0.396039603
8,126.04,child,0.346534653,0.396039603
8,126.27,child,0.346534653,0.396039603
8,126.5,child,0.346534653,0.396039603
9,126.73,When,0.633663366,0.7326732669999999
9,126.96,When,0.633663366,0.7326732669999999
9,127.19,When,0.633663366,0.7326732669999999
9,127.42,they,0.633663366,0.7326732669999999
9,127.65,arrived,0.633663366,0.7326732669999999
9,127.88,at,0.633663366,0.7326732669999999
9,128.11,Aaron's,0.633663366,0.7326732669999999
9,128.34,beach,0.633663366,0.7326732669999999
9,128.57,House,0.633663366,0.7326732669999999
9,128.8,House,0.633663366,0.7326732669999999
9,129.03,Williams,0.336633663,0.732673267
9,129.26,Williams,0.336633663,0.732673267
9,129.49,saw,0.336633663,0.732673267
9,129.72,saw,0.336633663,0.732673267
9,129.95,immediately,0.336633663,0.732673267
9,130.18,immediately,0.336633663,0.732673267
9,130.41,immediately,0.336633663,0.732673267
9,130.64,He,0.792079208,0.8910891089999999
9,130.87,He,0.792079208,0.8910891089999999
9,131.1,He,0.792079208,0.8910891089999999
9,131.33,made,0.792079208,0.8910891089999999
9,131.56,a,0.792079208,0.8910891089999999
9,131.79,for,0.792079208,0.8910891089999999
9,132.02,it,0.792079208,0.8910891089999999
9,132.25,with,0.792079208,0.8910891089999999
9,132.48,child,0.792079208,0.8910891089999999
9,132.71,child,0.792079208,0.8910891089999999
9,132.94,and,0.722772277,0.8712871280000001
9,133.17,and,0.722772277,0.8712871280000001
9,133.4,both,0.722772277,0.8712871280000001
9,133.63,Shannon,0.722772277,0.8712871280000001
9,133.86,and,0.722772277,0.8712871280000001
9,134.09,Robert,0.722772277,0.8712871280000001
9,134.32,quickly,0.722772277,0.8712871280000001
9,134.55,caught,0.722772277,0.8712871280000001
9,134.78,caught,0.722772277,0.8712871280000001
9,135.01,up,0.722772277,0.8712871280000001
9,135.24,them,0.722772277,0.8712871280000001
9,135.47,them,0.722772277,0.8712871280000001
9,135.7,When,0.247524752,0.495049504
9,135.93,When,0.247524752,0.495049504
9,136.16,the,0.247524752,0.495049504
9,136.39,kid,0.247524752,0.495049504
9,136.62,kid,0.247524752,0.495049504
9,136.85,realized,0.247524752,0.495049504
9,137.08,it,0.396039604,0.514851485
9,137.31,was,0.396039604,0.514851485
9,137.54,Robert,0.396039604,0.514851485
9,137.77,and,0.396039604,0.514851485
9,138.0,Shannon,0.396039604,0.514851485
9,138.23,who,0.396039604,0.514851485
9,138.46,had,0.396039604,0.514851485
9,138.69,been,0.396039604,0.514851485
9,138.92,chasing,0.396039604,0.514851485
9,139.15,them,0.396039604,0.514851485
9,139.38,them,0.396039604,0.514851485
9,139.61,he,0.772277228,0.8910891089999999
9,139.84,immediately,0.772277228,0.8910891089999999
9,140.07,immediately,0.772277228,0.8910891089999999
9,140.3,ran,0.772277228,0.8910891089999999
9,140.53,ran,0.772277228,0.8910891089999999
9,140.76,away,0.772277228,0.8910891089999999
9,140.99,from,0.772277228,0.8910891089999999
9,141.22,William,0.772277228,0.8910891089999999
9,141.45,and,0.772277228,0.8910891089999999
9,141.68,into,0.772277228,0.8910891089999999
9,141.91,Robert's,0.772277228,0.8910891089999999
9,142.14,Robert's,0.772277228,0.8910891089999999
9,142.37,arms,0.772277228,0.8910891089999999
9,142.6,arms,0.772277228,0.8910891089999999
9,142.83,Williams,0.336633663,0.594059406
9,143.06,Williams,0.336633663,0.594059406
9,143.29,Williams,0.336633663,0.594059406
9,143.52,saw,0.336633663,0.594059406
9,143.75,saw,0.336633663,0.594059406
9,143.98,and,0.138613861,0.3762376229999999
9,144.21,was,0.138613861,0.3762376229999999
9,144.44,heartbroken,0.138613861,0.3762376229999999
9,144.67,heartbroken,0.138613861,0.3762376229999999
9,144.9,wishing,0.217821782,0.425742574
9,145.13,wishing,0.217821782,0.425742574
9,145.36,wishing,0.217821782,0.425742574
9,145.59,he,0.217821782,0.425742574
9,145.82,had,0.217821782,0.425742574
9,146.05,missed,0.217821782,0.425742574
9,146.28,missed,0.217821782,0.425742574
9,146.51,so,0.217821782,0.425742574
9,146.74,much,0.217821782,0.425742574
9,146.97,of,0.217821782,0.425742574
9,147.2,child's,0.217821782,0.425742574
9,147.43,life,0.217821782,0.425742574
9,147.66,life,0.217821782,0.425742574
9,147.89,life,0.217821782,0.425742574
9,148.12,He,0.336633663,0.415841584
9,148.35,He,0.336633663,0.415841584
9,148.58,could,0.336633663,0.415841584
9,148.81,see,0.336633663,0.415841584
9,149.04,how,0.207920792,0.376237624
9,149.27,happy,0.207920792,0.376237624
9,149.5,his,0.207920792,0.376237624
9,149.73,child,0.207920792,0.376237624
9,149.96,was,0.207920792,0.376237624
9,150.19,was,0.207920792,0.376237624
9,150.42,see,0.207920792,0.376237624
