situation,time,social_annotations,social_validPar_trial,social_validPar_time,social_ratings,social_ratings_mad,social_included,tom_annotations,tom_validPar_trial,tom_validPar_time,tom_ratings,tom_ratings_mad,tom_included,word,intentional_action,all_action
1,12.42,0.0,72,71,9.852941176470589,8.852941176470589,1.0,100.0,79,77,59.4,15.699999999999996,1.0,why,0.237623762,0.326732673
1,12.65,0.0,72,71,8.7,7.999999999999999,1.0,100.0,79,78,59.35,15.724623115577891,1.0,he,0.237623762,0.326732673
1,12.88,0.0,72,71,10.8,9.730885986586658,1.0,100.0,79,78,59.35,14.2235,1.0,was,0.237623762,0.326732673
1,13.11,0.0,72,70,10.7,9.849999999999998,1.0,100.0,79,78,60.05,13.99817073170732,1.0,was,0.237623762,0.326732673
1,13.34,0.0,72,70,10.825193798449613,10.01922364919588,1.0,100.0,79,78,60.05,13.9,1.0,so,0.237623762,0.326732673
1,13.57,0.0,72,70,11.95,11.1,1.0,100.0,79,78,60.05,14.14819277108434,1.0,weak,0.237623762,0.326732673
1,13.8,0.0,72,70,11.95,11.2,1.0,100.0,79,79,60.7,13.900000000000006,1.0,weak,0.237623762,0.326732673
1,14.03,0.0,72,70,11.95,11.2,1.0,100.0,79,79,61.14047619047619,13.959523809523802,1.0,and,0.237623762,0.326732673
1,14.26,0.0,72,70,11.95,11.1,1.0,100.0,79,79,60.64642857142857,13.846428571428577,1.0,unfaithful,0.237623762,0.326732673
1,14.49,0.0,72,70,11.95,11.1,1.0,100.0,79,79,60.9,15.199999999999996,1.0,unfaithful,0.237623762,0.326732673
1,14.72,0.0,72,69,12.0,11.1,1.0,100.0,79,79,60.9,15.16385542168674,1.0,He,0.445544554,0.495049504
1,14.95,0.0,72,69,11.9,11.1,1.0,100.0,79,79,60.9,15.199999999999996,1.0,thought,0.445544554,0.495049504
1,15.18,0.0,72,69,11.870238095238095,11.070238095238096,1.0,100.0,79,79,61.3,14.799999999999995,1.0,of,0.445544554,0.495049504
1,15.41,0.0,72,69,11.872289156626506,10.950329890992544,1.0,100.0,79,79,61.3,14.799999999999995,1.0,of,0.445544554,0.495049504
1,15.64,0.0,72,69,11.9,11.0,1.0,100.0,79,79,61.64565217391304,14.454347826086952,1.0,the,0.445544554,0.495049504
1,15.87,0.0,72,69,12.0,10.951595744680851,1.0,100.0,79,79,63.27368421052631,15.326315789473682,1.0,impact,0.445544554,0.495049504
1,16.1,0.0,72,69,12.0,10.9,1.0,100.0,79,79,63.72586206896552,15.088255578093303,1.0,impact,0.445544554,0.495049504
1,16.33,0.0,72,69,10.7,9.7,1.0,100.0,79,79,64.2,14.900000000000006,1.0,this,0.445544554,0.495049504
1,16.56,0.0,72,69,9.9,9.1,1.0,100.0,79,79,64.4,15.300000000000004,1.0,would,0.445544554,0.495049504
1,16.79,0.0,72,69,10.0,9.3,1.0,100.0,79,79,64.3,15.199999999999996,1.0,would,0.445544554,0.495049504
1,17.02,0.0,72,69,11.123102529960054,10.123102529960054,1.0,100.0,79,79,64.3,16.10000000000001,1.0,have,0.445544554,0.495049504
1,17.25,0.0,72,69,11.9,10.7,1.0,100.0,79,79,64.3,15.199999999999996,1.0,on,0.445544554,0.495049504
1,17.48,0.0,72,69,9.6681592039801,8.6681592039801,1.0,100.0,79,79,64.3,14.945783132530124,1.0,on,0.445544554,0.495049504
1,17.71,0.0,72,69,10.0,9.0,1.0,100.0,79,79,64.6,15.506034482758622,1.0,his,0.445544554,0.495049504
1,17.94,0.0,72,69,8.6,7.699999999999999,1.0,100.0,79,79,64.6,15.499999999999991,1.0,family,0.445544554,0.495049504
1,18.17,0.0,72,69,9.179187817258883,8.279187817258883,1.0,100.0,79,79,65.0,15.299999999999995,1.0,and,0.673267327,0.732673268
1,18.4,0.0,72,69,9.1,8.2,1.0,100.0,79,79,66.9,15.814285714285717,1.0,and,0.673267327,0.732673268
1,18.63,0.0,72,69,9.1,8.299999999999999,1.0,100.0,79,79,67.6,16.28898582333695,1.0,told,0.673267327,0.732673268
1,18.86,0.0,72,69,10.0,9.2,1.0,100.0,79,79,67.6,15.528571428571423,1.0,God,0.673267327,0.732673268
1,19.09,0.0,72,69,10.0,9.2,1.0,100.0,79,79,66.9,15.899999999999991,1.0,God,0.673267327,0.732673268
1,19.32,0.0,72,69,10.0,9.2,1.0,100.0,79,79,66.9,15.899999999999991,1.0,of,0.673267327,0.732673268
1,19.55,0.0,72,69,10.027272727272727,9.227272727272728,1.0,100.0,79,79,66.9,16.0,1.0,his,0.673267327,0.732673268
1,19.78,0.0,72,69,9.9,9.1,1.0,100.0,79,79,66.9,15.889285714285704,1.0,his,0.673267327,0.732673268
1,20.01,0.0,72,69,10.4,9.6,1.0,100.0,79,78,65.9,15.250000000000004,1.0,conflicted,0.673267327,0.732673268
1,20.24,0.0,72,69,11.0864406779661,10.2864406779661,1.0,100.0,79,78,65.9,15.250000000000004,1.0,feelings,0.673267327,0.732673268
1,20.47,0.0,72,69,10.4,9.7,1.0,100.0,79,78,66.25316455696202,15.449999999999996,1.0,feelings,0.673267327,0.732673268
1,20.7,0.0,72,69,10.4,9.7,1.0,100.0,79,78,66.80000000000001,14.999999999999996,1.0,toward,0.673267327,0.732673268
1,20.93,0.0,72,69,10.4,9.7,1.0,100.0,79,77,66.9,15.300000000000004,1.0,telling,0.673267327,0.732673268
1,21.16,0.0,72,69,10.424675324675324,9.724675324675324,1.0,100.0,79,77,66.9,15.300000000000004,1.0,telling,0.673267327,0.732673268
1,21.39,0.0,72,68,11.3,10.6,1.0,100.0,79,77,67.09634146341463,15.158992065824272,1.0,his,0.673267327,0.732673268
1,21.62,0.0,72,68,11.3,10.6,1.0,100.0,79,77,66.1,14.499999999999991,1.0,wife,0.673267327,0.732673268
1,21.85,0.0,72,68,11.3,10.650000000000002,1.0,100.0,79,77,66.1,14.499999999999991,1.0,Marta,0.673267327,0.732673268
1,22.08,0.0,72,68,10.912,10.262,1.0,100.0,79,77,65.8,15.199999999999996,1.0,Marta,0.673267327,0.732673268
1,22.31,0.0,72,68,11.295876288659796,10.645876288659796,1.0,100.0,79,77,65.8,15.672289156626505,1.0,Marta,0.673267327,0.732673268
1,22.54,0.0,72,68,12.015234375,11.265234375,1.0,100.0,79,77,65.8,15.199999999999996,1.0,Marta,0.673267327,0.732673268
1,22.77,0.0,72,68,13.887878787878789,12.987878787878788,1.0,100.0,79,77,65.8,15.199999999999996,1.0,Marta,0.673267327,0.732673268
1,23.0,0.0,72,68,14.0,13.1,1.0,100.0,79,77,65.8,15.799999999999995,1.0,Marta,0.673267327,0.732673268
1,23.23,0.0,72,68,14.1,13.2,1.0,100.0,79,77,65.64457831325302,15.744578313253022,1.0,Marta,0.673267327,0.732673268
1,23.46,0.0,72,68,12.6,11.85,1.0,100.0,79,77,65.5,15.6,1.0,Marta,0.673267327,0.732673268
2,23.69,100.0,98,4,36.55,9.25,0.0,0.0,80,4,61.45,10.650000000000002,0.0,Suddenly,0.207920792,0.683168317
2,23.92,100.0,98,7,43.1,6.799999999999997,0.0,0.0,80,9,57.0,5.0,0.0,Luke,0.207920792,0.683168317
2,24.15,100.0,98,13,28.781927710843373,18.8710843373494,0.0,0.0,80,14,54.07037184067751,8.970371840677508,0.0,Luke,0.207920792,0.683168317
2,24.38,100.0,98,24,44.0,19.200000000000003,0.0,0.0,80,20,54.28432835820895,10.061184210526314,0.0,heard,0.207920792,0.683168317
2,24.61,100.0,98,37,16.423529411764704,15.723529411764703,0.0,0.0,80,36,52.0,10.72627118644068,0.0,a,0.207920792,0.683168317
2,24.84,100.0,98,44,10.5,9.8,0.0,0.0,80,39,51.6,10.07708779443255,0.0,a,0.207920792,0.683168317
2,25.07,100.0,98,49,16.9,15.631041890440386,1.0,0.0,80,47,54.5,9.799999999999995,1.0,woman,0.207920792,0.683168317
2,25.3,100.0,98,61,12.936020583190396,12.66998284734134,1.0,0.0,80,51,51.56951219512195,11.730487804878043,1.0,call,0.207920792,0.683168317
2,25.53,100.0,98,66,26.792008992438177,21.3899187184052,1.0,0.0,80,52,50.55,12.544091673675354,1.0,out,0.207920792,0.683168317
2,25.76,100.0,98,73,37.08352941176471,17.01515334338864,1.0,0.0,80,55,50.9,13.1,1.0,out,0.207920792,0.683168317
2,25.99,100.0,98,78,43.18247863247864,19.78265306122449,1.0,0.0,80,58,50.55,13.230000000000004,1.0,his,0.207920792,0.683168317
2,26.22,100.0,98,81,48.036144578313255,22.28150540305552,1.0,0.0,80,60,49.77317073170733,14.631325301204818,1.0,name,0.207920792,0.683168317
2,26.45,100.0,98,81,50.0,19.1,1.0,0.0,80,61,50.2,16.036106489184696,1.0,name,0.207920792,0.683168317
2,26.68,100.0,98,84,50.46588235294118,21.54410954743344,1.0,0.0,80,66,48.35566037735849,16.397432529257223,1.0,and,0.673267327,0.782178218
2,26.91,100.0,98,86,51.16024096385542,19.757563634811923,1.0,0.0,80,67,46.16448598130841,16.403070761014686,1.0,when,0.673267327,0.782178218
2,27.14,100.0,98,87,54.1,18.28757515030059,1.0,0.0,80,68,45.4,17.09852941176471,1.0,when,0.673267327,0.782178218
2,27.37,100.0,98,89,57.2,20.599999999999994,1.0,0.0,80,70,46.75,16.45,1.0,he,0.673267327,0.782178218
2,27.6,100.0,98,89,57.64088050314466,20.15911949685534,1.0,0.0,80,71,48.0,17.4,1.0,turned,0.673267327,0.782178218
2,27.83,100.0,98,91,60.25301204819277,20.45301204819277,1.0,0.0,80,71,48.0,17.5,1.0,turned,0.673267327,0.782178218
2,28.06,100.0,98,91,64.57421109902067,19.683836846184818,1.0,0.0,80,71,48.46470588235294,17.864705882352936,1.0,around,0.673267327,0.782178218
2,28.29,100.0,98,92,64.06987667754805,18.744791666666668,1.0,0.0,80,71,48.0,17.6,1.0,he,0.247524752,0.613861386
2,28.52,100.0,98,93,64.6,17.30000000000001,1.0,0.0,80,73,47.2141592920354,17.458567980691875,1.0,he,0.247524752,0.613861386
2,28.75,100.0,98,94,65.15,17.422600000000003,1.0,0.0,80,73,46.2,16.299999999999997,1.0,saw,0.247524752,0.613861386
2,28.98,100.0,98,94,67.0170731707317,17.71707317073171,1.0,0.0,80,73,48.0,17.4,1.0,Carly,0.247524752,0.613861386
2,29.21,100.0,98,94,69.03751051303615,20.0290767780964,1.0,0.0,80,73,48.163,17.436999999999998,1.0,his,0.247524752,0.613861386
2,29.44,100.0,98,94,70.78855421686748,21.8,1.0,0.0,80,73,50.1,15.9,1.0,his,0.247524752,0.613861386
2,29.67,100.0,98,94,72.769375,21.34941176470588,1.0,0.0,80,73,50.1,17.999999999999993,1.0,receptionist,0.247524752,0.613861386
2,29.9,100.0,98,95,74.1,21.30000000000001,1.0,0.0,80,73,48.15223880597015,17.75223880597015,1.0,across,0.247524752,0.613861386
2,30.13,100.0,98,96,75.88095238095238,22.75,1.0,0.0,80,75,48.36904761904762,17.66904761904762,1.0,across,0.247524752,0.613861386
2,30.36,100.0,98,96,75.88058823529411,22.65,1.0,0.0,80,75,48.0,17.5,1.0,the,0.247524752,0.613861386
2,30.59,100.0,98,96,76.5,22.4,1.0,0.0,80,75,48.30133333333333,17.301333333333332,1.0,road,0.247524752,0.613861386
2,30.82,100.0,98,96,76.5,22.4,1.0,0.0,80,75,49.1,18.1,1.0,road,0.247524752,0.613861386
2,31.05,100.0,98,96,76.9,21.9,1.0,0.0,80,75,50.1,18.4,1.0,with,0.247524752,0.613861386
2,31.28,100.0,98,96,76.95,21.85,1.0,0.0,80,75,50.1,18.4,1.0,a,0.247524752,0.613861386
2,31.51,100.0,98,96,76.95,21.75,1.0,0.0,80,75,50.1,18.4,1.0,a,0.247524752,0.613861386
2,31.74,100.0,98,96,76.95,21.75,1.0,0.0,80,75,50.2,18.3,1.0,gun,0.247524752,0.613861386
2,31.97,100.0,98,96,76.9,21.9,1.0,0.0,80,76,52.950884955752215,16.835714285714285,1.0,in,0.247524752,0.613861386
2,32.2,100.0,98,96,76.8820987654321,22.0179012345679,1.0,0.0,80,76,55.00357142857143,16.81152460984394,1.0,her,0.247524752,0.613861386
2,32.43,100.0,98,96,76.37654320987654,22.3,1.0,0.0,80,76,54.952409638554215,16.839135654261707,1.0,her,0.247524752,0.613861386
2,32.66,100.0,98,96,76.7,22.28095238095238,1.0,0.0,80,77,57.4,16.1,1.0,hand,0.247524752,0.613861386
2,32.89,100.0,98,96,76.66954022988506,22.130459770114943,1.0,0.0,80,77,55.825,15.174999999999995,1.0,Carly,0.772277228,0.8613861389999999
2,33.12,100.0,98,96,77.4,22.23132530120482,1.0,0.0,80,77,59.8,15.9,1.0,Carly,0.772277228,0.8613861389999999
2,33.35,100.0,98,96,77.77138554216867,21.886,1.0,0.0,80,77,61.3,17.4,1.0,ran,0.772277228,0.8613861389999999
2,33.58,100.0,98,96,76.9,22.58333333333333,1.0,0.0,80,77,63.11204819277109,17.25004819277109,1.0,to,0.772277228,0.8613861389999999
2,33.81,100.0,98,96,77.3109756097561,22.3390243902439,1.0,0.0,80,77,63.91829268292683,17.581707317073167,1.0,to,0.772277228,0.8613861389999999
2,34.04,100.0,98,96,79.55000000000001,20.44999999999999,1.0,0.0,80,79,66.1,17.099999999999994,1.0,him,0.772277228,0.8613861389999999
2,34.27,100.0,98,96,79.24642857142857,20.75357142857144,1.0,0.0,80,79,66.9,17.000000000000007,1.0,and,0.772277228,0.8613861389999999
2,34.5,100.0,98,97,77.0,21.90000000000001,1.0,0.0,80,79,66.9,17.000000000000007,1.0,and,0.772277228,0.8613861389999999
2,34.73,100.0,98,97,81.2,18.8,1.0,0.0,80,79,66.9,16.30375,1.0,explained,0.772277228,0.8613861389999999
2,34.96,100.0,98,97,82.2,17.799999999999997,1.0,0.0,80,80,66.5,16.0125,1.0,how,0.712871287,0.811881188
2,35.19,100.0,98,97,85.5,14.5,1.0,0.0,80,80,66.5,16.293452380952377,1.0,she,0.712871287,0.811881188
2,35.42,100.0,98,97,89.1,10.900000000000006,1.0,0.0,80,80,66.5,16.15921052631579,1.0,she,0.712871287,0.811881188
2,35.65,100.0,98,97,89.99642857142858,10.00357142857142,1.0,0.0,80,80,66.5,15.9,1.0,had,0.712871287,0.811881188
2,35.88,100.0,98,97,93.0,7.0,1.0,0.0,80,80,65.67272727272727,15.500000000000004,1.0,followed,0.712871287,0.811881188
2,36.11,100.0,98,97,94.10963855421686,5.890361445783142,1.0,0.0,80,80,66.5,15.25,1.0,followed,0.712871287,0.811881188
2,36.34,100.0,98,97,94.83614457831324,5.163855421686762,1.0,0.0,80,80,67.08265306122449,15.717346938775506,1.0,him,0.712871287,0.811881188
2,36.57,100.0,98,97,97.6,2.4000000000000057,1.0,0.0,80,80,67.25,15.799999999999995,1.0,here,0.712871287,0.811881188
2,36.8,100.0,98,97,97.7,2.299999999999997,1.0,0.0,80,80,66.5,15.50764705882353,1.0,here,0.712871287,0.811881188
2,37.03,100.0,98,97,98.6,1.4000000000000057,1.0,0.0,80,80,67.25,14.3,1.0,to,0.712871287,0.811881188
2,37.26,100.0,98,97,98.8,1.2000000000000028,1.0,0.0,80,80,67.34724770642202,15.17439024390244,1.0,confess,0.712871287,0.811881188
2,37.49,100.0,98,98,98.85,1.1500000000000057,1.0,0.0,80,80,68.15,14.9,1.0,confess,0.712871287,0.811881188
2,37.72,100.0,98,98,98.75,1.25,1.0,0.0,80,80,68.15,15.409259259259253,1.0,her,0.712871287,0.811881188
2,37.95,100.0,98,98,98.75,1.25,1.0,0.0,80,80,68.15,15.499999999999991,1.0,love,0.712871287,0.811881188
2,38.18,100.0,98,98,98.3867469879518,1.6132530120481905,1.0,47.00598802395216,80,80,69.06204819277109,15.609638554216865,1.0,love,0.712871287,0.811881188
2,38.41,100.0,98,98,98.25,1.75,1.0,100.0,80,80,68.98373493975905,15.235947712418302,1.0,She,0.554455446,0.6336633669999999
2,38.64,100.0,98,98,98.75,1.25,1.0,100.0,80,80,68.95,16.01078431372549,1.0,exclaimed,0.554455446,0.6336633669999999
2,38.87,100.0,98,98,98.75,1.25,1.0,100.0,80,80,69.4,14.75,1.0,if,0.207920792,0.297029703
2,39.1,100.0,98,98,98.85,1.1500000000000057,1.0,100.0,80,80,69.44702380952381,14.452976190476186,1.0,if,0.207920792,0.297029703
2,39.33,100.0,98,98,98.85,1.1500000000000057,1.0,100.0,80,80,69.7,14.35,1.0,Luke,0.207920792,0.297029703
2,39.56,100.0,98,98,99.25,0.75,1.0,100.0,80,80,69.7,14.199999999999996,1.0,didn't,0.207920792,0.297029703
2,39.79,100.0,98,98,99.5,0.5,1.0,100.0,80,80,70.66584564860426,14.692261904761905,1.0,didn't,0.207920792,0.297029703
2,40.02,100.0,98,98,99.5,0.5,1.0,100.0,80,80,71.7904761904762,15.3404761904762,1.0,love,0.207920792,0.297029703
2,40.25,100.0,98,98,99.5,0.5,1.0,100.0,80,80,71.8,14.65,1.0,her,0.207920792,0.297029703
2,40.48,100.0,98,98,99.5,0.5,1.0,100.0,80,80,72.0,14.90975609756098,1.0,her,0.207920792,0.297029703
2,40.71,100.0,98,98,99.4,0.5999999999999943,1.0,100.0,80,80,72.03658536585365,15.267835365853657,1.0,back,0.207920792,0.297029703
2,40.94,100.0,98,98,99.5,0.5,1.0,100.0,80,80,72.15,14.659566054150954,1.0,that,0.613861386,0.7326732669999999
2,41.17,100.0,98,98,99.5,0.5,1.0,100.0,80,80,72.15,14.822108843537418,1.0,that,0.613861386,0.7326732669999999
2,41.4,100.0,98,98,99.5,0.5,1.0,100.0,80,80,72.31512195121951,14.691999502239916,1.0,she,0.613861386,0.7326732669999999
2,41.63,100.0,98,98,99.5,0.5,1.0,100.0,80,80,71.8,14.76941176470588,1.0,would,0.613861386,0.7326732669999999
2,41.86,100.0,98,98,99.5,0.5,1.0,100.0,80,80,72.25591133004926,15.255911330049258,1.0,kill,0.613861386,0.7326732669999999
2,42.09,100.0,98,98,99.5,0.5,1.0,100.0,80,80,72.75,15.549999999999995,1.0,kill,0.613861386,0.7326732669999999
2,42.32,100.0,98,98,99.5,0.5,1.0,100.0,80,80,73.35,15.749999999999991,1.0,him,0.613861386,0.7326732669999999
2,42.55,100.0,98,98,99.5,0.5,1.0,100.0,80,80,73.4,16.142805755395692,1.0,and,0.613861386,0.7326732669999999
2,42.78,100.0,98,98,99.5,0.5,1.0,100.0,80,80,73.80000000000001,16.401204819277098,1.0,and,0.613861386,0.7326732669999999
2,43.01,100.0,98,98,99.5,0.5,1.0,100.0,80,80,75.6050101698971,15.444989830102898,1.0,his,0.613861386,0.7326732669999999
2,43.24,100.0,98,98,99.5,0.5,1.0,100.0,80,80,79.095,14.905,1.0,family,0.613861386,0.7326732669999999
2,43.47,100.0,98,97,99.5,0.5,1.0,100.0,80,80,79.15,14.67499999999999,1.0,family,0.613861386,0.7326732669999999
2,43.7,100.0,98,97,99.5,0.5,1.0,100.0,80,80,80.10833333333333,13.750387596899223,1.0,Carly,0.712871287,0.752475247
2,43.93,100.0,98,97,99.5,0.5,1.0,100.0,80,80,81.25,12.828315177923017,1.0,explained,0.712871287,0.752475247
2,44.16,100.0,98,97,99.5,0.5,1.0,100.0,80,80,81.25,12.75,1.0,explained,0.712871287,0.752475247
2,44.39,100.0,98,97,99.5,0.5,1.0,100.0,80,80,82.4875,11.886878109452738,1.0,that,0.445544554,0.544554455
2,44.62,100.0,98,97,99.3,0.7000000000000028,1.0,100.0,80,80,82.44999999999999,11.85,1.0,the,0.445544554,0.544554455
2,44.85,100.0,98,97,99.0,1.0,1.0,100.0,80,80,82.55,11.999999999999991,1.0,the,0.445544554,0.544554455
2,45.08,100.0,98,97,99.3,0.7000000000000028,1.0,100.0,80,80,82.1,11.800000000000004,1.0,only,0.445544554,0.544554455
2,45.31,100.0,98,97,99.5,0.5,1.0,100.0,80,80,82.43536585365854,11.699999999999996,1.0,way,0.445544554,0.544554455
2,45.54,100.0,98,97,99.6,0.4000000000000057,1.0,100.0,80,80,82.58597560975609,11.699999999999996,1.0,they,0.445544554,0.544554455
