situation,time,word,intentional_action,all_action
2,42.09,found,0.396039604,0.524752475
2,42.32,Peter,0.396039604,0.524752475
2,42.55,but,0.702970297,0.782178218
2,42.78,he,0.702970297,0.782178218
2,43.01,warned,0.702970297,0.782178218
2,43.24,them,0.702970297,0.782178218
2,43.47,that,0.227722772,0.396039604
2,43.7,kidnappers,0.227722772,0.396039604
2,43.93,kidnappers,0.227722772,0.396039604
2,44.16,would,0.227722772,0.396039604
2,44.39,soon,0.227722772,0.396039604
2,44.62,see,0.227722772,0.396039604
2,44.85,see,0.227722772,0.396039604
2,45.08,Peter,0.168316832,0.326732674
2,45.31,was,0.168316832,0.326732674
2,45.54,missing,0.168316832,0.326732674
2,45.77,and,0.445544554,0.564356435
2,46.0,and,0.445544554,0.564356435
2,46.23,they,0.445544554,0.564356435
2,46.46,would,0.445544554,0.564356435
2,46.69,come,0.445544554,0.564356435
2,46.92,for,0.445544554,0.564356435
2,47.15,James,0.445544554,0.564356435
2,47.38,and,0.445544554,0.564356435
2,47.61,Peter,0.445544554,0.564356435
2,47.84,This,0.445544554,0.564356435
2,48.07,time,0.445544554,0.564356435
2,48.3,time,0.445544554,0.564356435
2,48.53,Matthew,0.653465347,0.752475248
2,48.76,Matthew,0.653465347,0.752475248
2,48.99,Matthew,0.653465347,0.752475248
2,49.22,suggested,0.653465347,0.752475248
2,49.45,suggested,0.653465347,0.752475248
2,49.68,suggested,0.653465347,0.752475248
2,49.91,that,0.544554455,0.623762376
2,50.14,that,0.544554455,0.623762376
2,50.37,hide,0.544554455,0.623762376
2,50.6,out,0.544554455,0.623762376
2,50.83,at,0.544554455,0.623762376
2,51.06,his,0.544554455,0.623762376
2,51.29,property,0.544554455,0.623762376
2,51.52,in,0.544554455,0.623762376
2,51.75,city,0.544554455,0.623762376
2,51.98,far,0.544554455,0.623762376
2,52.21,from,0.544554455,0.623762376
2,52.44,town,0.544554455,0.623762376
2,52.67,town,0.544554455,0.623762376
2,52.9,town,0.544554455,0.623762376
2,53.13,town,0.544554455,0.623762376
2,53.36,town,0.544554455,0.623762376
2,53.59,town,0.544554455,0.623762376
2,53.82,town,0.544554455,0.623762376
2,54.05,town,0.544554455,0.623762376
2,54.28,town,0.544554455,0.623762376
2,54.51,town,0.544554455,0.623762376
3,54.74,James,0.386138614,0.524752475
3,54.97,James,0.386138614,0.524752475
3,55.2,James,0.386138614,0.524752475
3,55.43,was,0.386138614,0.524752475
3,55.66,was,0.386138614,0.524752475
3,55.89,furious,0.386138614,0.524752475
3,56.12,that,0.396039604,0.643564356
3,56.35,the,0.396039604,0.643564356
3,56.58,kidnappers,0.396039604,0.643564356
3,56.81,kidnappers,0.396039604,0.643564356
3,57.04,had,0.396039604,0.643564356
3,57.27,taken,0.396039604,0.643564356
3,57.5,his,0.396039604,0.643564356
3,57.73,his,0.396039604,0.643564356
3,57.96,son,0.396039604,0.643564356
3,58.19,and,0.425742574,0.623762376
3,58.42,they,0.425742574,0.623762376
3,58.65,now,0.425742574,0.623762376
3,58.88,had,0.425742574,0.623762376
3,59.11,flee,0.425742574,0.623762376
3,59.34,and,0.425742574,0.623762376
3,59.57,hide,0.425742574,0.623762376
3,59.8,hide,0.425742574,0.623762376
3,60.03,He,0.792079208,0.831683168
3,60.26,He,0.792079208,0.831683168
3,60.49,He,0.792079208,0.831683168
3,60.72,told,0.792079208,0.831683168
3,60.95,Matthew,0.792079208,0.831683168
3,61.18,to,0.792079208,0.831683168
3,61.41,take,0.792079208,0.831683168
3,61.64,Peter,0.792079208,0.831683168
3,61.87,because,0.574257426,0.6831683169999999
3,62.1,he,0.574257426,0.6831683169999999
3,62.33,he,0.574257426,0.6831683169999999
3,62.56,going,0.574257426,0.6831683169999999
3,62.79,to,0.574257426,0.6831683169999999
3,63.02,find,0.574257426,0.6831683169999999
3,63.25,kidnappers,0.574257426,0.6831683169999999
3,63.48,kidnappers,0.574257426,0.6831683169999999
3,63.71,and,0.603960396,0.7128712869999999
3,63.94,and,0.603960396,0.7128712869999999
3,64.17,take,0.603960396,0.7128712869999999
3,64.4,revenge,0.603960396,0.7128712869999999
3,64.63,on,0.603960396,0.7128712869999999
3,64.86,his,0.603960396,0.7128712869999999
3,65.09,own,0.603960396,0.7128712869999999
3,65.32,own,0.603960396,0.7128712869999999
3,65.55,own,0.603960396,0.7128712869999999
3,65.78,own,0.603960396,0.7128712869999999
3,66.01,own,0.603960396,0.7128712869999999
3,66.24,own,0.603960396,0.7128712869999999
3,66.47,own,0.603960396,0.7128712869999999
3,66.7,own,0.603960396,0.7128712869999999
3,66.93,own,0.603960396,0.7128712869999999
4,67.16,When,0.683168317,0.722772277
4,67.39,When,0.683168317,0.722772277
4,67.62,When,0.683168317,0.722772277
4,67.85,James,0.683168317,0.722772277
4,68.08,returned,0.683168317,0.722772277
4,68.31,returned,0.683168317,0.722772277
4,68.54,to,0.683168317,0.722772277
4,68.77,home,0.683168317,0.722772277
4,69.0,he,0.376237624,0.742574258
4,69.23,saw,0.376237624,0.742574258
4,69.46,his,0.376237624,0.742574258
4,69.69,wife,0.376237624,0.742574258
4,69.92,standing,0.376237624,0.742574258
4,70.15,standing,0.376237624,0.742574258
4,70.38,by,0.376237624,0.742574258
4,70.61,swamp,0.376237624,0.742574258
4,70.84,near,0.376237624,0.742574258
4,71.07,the,0.376237624,0.742574258
4,71.3,house,0.376237624,0.742574258
4,71.53,with,0.376237624,0.742574258
4,71.76,two,0.376237624,0.742574258
4,71.99,other,0.376237624,0.742574258
4,72.22,men,0.376237624,0.742574258
4,72.45,men,0.376237624,0.742574258
4,72.68,before,0.207920792,0.3465346529999999
4,72.91,before,0.207920792,0.3465346529999999
4,73.14,before,0.207920792,0.3465346529999999
4,73.37,he,0.207920792,0.3465346529999999
4,73.6,could,0.207920792,0.3465346529999999
4,73.83,react,0.207920792,0.3465346529999999
4,74.06,quick,0.207920792,0.3465346529999999
4,74.29,quick,0.207920792,0.3465346529999999
4,74.52,enough,0.207920792,0.3465346529999999
4,74.75,he,0.455445545,0.821782179
4,74.98,saw,0.455445545,0.821782179
4,75.21,one,0.455445545,0.821782179
4,75.44,the,0.455445545,0.821782179
4,75.67,strike,0.455445545,0.821782179
4,75.9,his,0.455445545,0.821782179
4,76.13,his,0.455445545,0.821782179
4,76.36,wife,0.455445545,0.821782179
4,76.59,and,0.108910891,0.8712871289999999
4,76.82,fell,0.108910891,0.8712871289999999
4,77.05,to,0.108910891,0.8712871289999999
4,77.28,the,0.108910891,0.8712871289999999
4,77.51,ground,0.108910891,0.8712871289999999
4,77.74,ground,0.108910891,0.8712871289999999
4,77.97,ground,0.108910891,0.8712871289999999
4,78.2,ground,0.108910891,0.8712871289999999
4,78.43,ground,0.108910891,0.8712871289999999
4,78.66,ground,0.108910891,0.8712871289999999
4,78.89,ground,0.108910891,0.8712871289999999
4,79.12,ground,0.108910891,0.8712871289999999
4,79.35,ground,0.108910891,0.8712871289999999
5,79.58,James,0.811881188,0.940594059
5,79.81,James,0.811881188,0.940594059
5,80.04,James,0.811881188,0.940594059
5,80.27,ran,0.811881188,0.940594059
5,80.5,ran,0.811881188,0.940594059
5,80.73,Nancy's,0.811881188,0.940594059
5,80.96,Nancy's,0.811881188,0.940594059
5,81.19,side,0.811881188,0.940594059
5,81.42,and,0.811881188,0.940594059
5,81.65,knelt,0.811881188,0.940594059
5,81.88,before,0.811881188,0.940594059
5,82.11,before,0.811881188,0.940594059
5,82.34,her,0.811881188,0.940594059
5,82.57,crying,0.811881188,0.940594059
5,82.8,while,0.475247525,0.534653466
5,83.03,the,0.475247525,0.534653466
5,83.26,other,0.475247525,0.534653466
5,83.49,were,0.475247525,0.534653466
5,83.72,were,0.475247525,0.534653466
5,83.95,standing,0.475247525,0.534653466
5,84.18,above,0.475247525,0.534653466
5,84.41,him,0.475247525,0.534653466
5,84.64,feeling,0.178217822,0.247524753
5,84.87,no,0.178217822,0.247524753
5,85.1,remorse,0.178217822,0.247524753
5,85.33,remorse,0.178217822,0.247524753
5,85.56,remorse,0.178217822,0.247524753
5,85.79,remorse,0.178217822,0.247524753
5,86.02,remorse,0.178217822,0.247524753
5,86.25,remorse,0.178217822,0.247524753
5,86.48,remorse,0.178217822,0.247524753
5,86.71,remorse,0.178217822,0.247524753
5,86.94,remorse,0.178217822,0.247524753
5,87.17,remorse,0.178217822,0.247524753
6,87.4,Suddenly,0.772277228,0.94059406
6,87.63,Suddenly,0.772277228,0.94059406
6,87.86,Suddenly,0.772277228,0.94059406
6,88.09,Suddenly,0.772277228,0.94059406
6,88.32,one,0.772277228,0.94059406
6,88.55,one,0.772277228,0.94059406
6,88.78,of,0.772277228,0.94059406
6,89.01,men,0.772277228,0.94059406
6,89.24,grabbed,0.772277228,0.94059406
6,89.47,Nancy,0.772277228,0.94059406
6,89.7,Nancy,0.772277228,0.94059406
6,89.93,and,0.594059406,0.742574257
6,90.16,despite,0.594059406,0.742574257
6,90.39,despite,0.594059406,0.742574257
6,90.62,the,0.594059406,0.742574257
6,90.85,fact,0.594059406,0.742574257
6,91.08,James,0.594059406,0.742574257
6,91.31,fought,0.594059406,0.742574257
6,91.54,fought,0.594059406,0.742574257
6,91.77,him,0.594059406,0.742574257
6,92.0,the,0.564356436,0.762376238
6,92.23,the,0.564356436,0.762376238
6,92.46,was,0.564356436,0.762376238
6,92.69,able,0.564356436,0.762376238
6,92.92,to,0.564356436,0.762376238
6,93.15,overpower,0.564356436,0.762376238
6,93.38,James,0.564356436,0.762376238
6,93.61,James,0.564356436,0.762376238
6,93.84,and,0.811881188,0.960396039
6,94.07,and,0.811881188,0.960396039
6,94.3,took,0.811881188,0.960396039
6,94.53,Nancy,0.811881188,0.960396039
6,94.76,and,0.811881188,0.960396039
6,94.99,threw,0.811881188,0.960396039
6,95.22,her,0.811881188,0.960396039
6,95.45,body,0.811881188,0.960396039
6,95.68,into,0.811881188,0.960396039
6,95.91,the,0.811881188,0.960396039
6,96.14,swamp,0.811881188,0.960396039
6,96.37,swamp,0.811881188,0.960396039
6,96.6,swamp,0.811881188,0.960396039
6,96.83,swamp,0.811881188,0.960396039
6,97.06,swamp,0.811881188,0.960396039
6,97.29,swamp,0.811881188,0.960396039
6,97.52,swamp,0.811881188,0.960396039
6,97.75,swamp,0.811881188,0.960396039
6,97.98,swamp,0.811881188,0.960396039
6,98.21,swamp,0.811881188,0.960396039
7,98.44,James,0.920792079,0.950495049
7,98.67,James,0.920792079,0.950495049
7,98.9,James,0.920792079,0.950495049
7,99.13,made,0.920792079,0.950495049
7,99.36,his,0.920792079,0.950495049
7,99.59,way,0.920792079,0.950495049
7,99.82,to,0.920792079,0.950495049
7,100.05,Matthew's,0.920792079,0.950495049
7,100.28,house,0.920792079,0.950495049
7,100.51,house,0.920792079,0.950495049
7,100.74,the,0.920792079,0.950495049
7,100.97,city,0.920792079,0.950495049
7,101.2,to,0.920792079,0.950495049
7,101.43,meet,0.920792079,0.950495049
7,101.66,back,0.920792079,0.950495049
7,101.89,with,0.920792079,0.950495049
7,102.12,his,0.920792079,0.950495049
7,102.35,son,0.920792079,0.950495049
7,102.58,son,0.920792079,0.950495049
7,102.81,When,0.425742574,0.524752475
7,103.04,When,0.425742574,0.524752475
7,103.27,he,0.425742574,0.524752475
7,103.5,arrived,0.425742574,0.524752475
7,103.73,arrived,0.425742574,0.524752475
7,103.96,he,0.782178218,0.8712871289999999
7,104.19,he,0.782178218,0.8712871289999999
7,104.42,told,0.782178218,0.8712871289999999
7,104.65,Matthew,0.782178218,0.8712871289999999
7,104.88,about,0.782178218,0.8712871289999999
7,105.11,about,0.782178218,0.8712871289999999
7,105.34,Nancy's,0.782178218,0.8712871289999999
7,105.57,Nancy's,0.782178218,0.8712871289999999
7,105.8,death,0.782178218,0.8712871289999999
7,106.03,death,0.782178218,0.8712871289999999
7,106.26,death,0.782178218,0.8712871289999999
7,106.49,Matthew,0.643564356,0.6930693059999999
7,106.72,Matthew,0.643564356,0.6930693059999999
7,106.95,explained,0.643564356,0.6930693059999999
7,107.18,explained,0.643564356,0.6930693059999999
7,107.41,explained,0.643564356,0.6930693059999999
7,107.64,that,0.277227723,0.376237624
7,107.87,he,0.277227723,0.376237624
7,108.1,was,0.277227723,0.376237624
7,108.33,sorry,0.277227723,0.376237624
7,108.56,but,0.257425743,0.316831684
7,108.79,thought,0.257425743,0.316831684
7,109.02,that,0.376237624,0.475247525
7,109.25,Peter,0.376237624,0.475247525
7,109.48,should,0.376237624,0.475247525
7,109.71,stay,0.376237624,0.475247525
7,109.94,with,0.376237624,0.475247525
7,110.17,Matthew,0.376237624,0.475247525
7,110.4,and,0.376237624,0.475247525
7,110.63,and,0.376237624,0.475247525
7,110.86,wife,0.376237624,0.475247525
7,111.09,because,0.277227723,0.326732673
7,111.32,because,0.277227723,0.326732673
7,111.55,he,0.277227723,0.326732673
7,111.78,needed,0.277227723,0.326732673
7,112.01,a,0.277227723,0.326732673
7,112.24,and,0.277227723,0.326732673
7,112.47,father,0.277227723,0.326732673
7,112.7,father,0.277227723,0.326732673
7,112.93,in,0.504950495,0.702970297
7,113.16,in,0.504950495,0.702970297
7,113.39,in,0.504950495,0.702970297
7,113.62,his,0.504950495,0.702970297
7,113.85,state,0.504950495,0.702970297
7,114.08,sorrow,0.504950495,0.702970297
7,114.31,and,0.504950495,0.702970297
7,114.54,depression,0.504950495,0.702970297
7,114.77,depression,0.504950495,0.702970297
7,115.0,He,0.504950495,0.702970297
7,115.23,He,0.504950495,0.702970297
7,115.46,agreed,0.504950495,0.702970297
7,115.69,that,0.217821782,0.396039604
7,115.92,he,0.217821782,0.396039604
7,116.15,did,0.217821782,0.396039604
7,116.38,have,0.217821782,0.396039604
7,116.61,the,0.217821782,0.396039604
7,116.84,capacity,0.217821782,0.396039604
7,117.07,capacity,0.217821782,0.396039604
7,117.3,to,0.217821782,0.396039604
7,117.53,care,0.217821782,0.396039604
7,117.76,of,0.217821782,0.396039604
7,117.99,Peter,0.217821782,0.396039604
7,118.22,and,0.366336634,0.485148515
7,118.45,and,0.366336634,0.485148515
7,118.68,that,0.366336634,0.485148515
7,118.91,was,0.366336634,0.485148515
7,119.14,best,0.366336634,0.485148515
7,119.37,for,0.366336634,0.485148515
7,119.6,to,0.366336634,0.485148515
7,119.83,stay,0.366336634,0.485148515
7,120.06,Matthew,0.366336634,0.485148515
7,120.29,Matthew,0.366336634,0.485148515
7,120.52,and,0.366336634,0.485148515
7,120.75,his,0.366336634,0.485148515
7,120.98,wife,0.366336634,0.485148515
7,121.21,wife,0.366336634,0.485148515
7,121.44,wife,0.366336634,0.485148515
7,121.67,wife,0.366336634,0.485148515
7,121.9,wife,0.366336634,0.485148515
7,122.13,wife,0.366336634,0.485148515
7,122.36,wife,0.366336634,0.485148515
7,122.59,wife,0.366336634,0.485148515
7,122.82,wife,0.366336634,0.485148515
8,123.05,After,0.247524752,0.3564356429999999
8,123.28,After,0.247524752,0.3564356429999999
8,123.51,After,0.247524752,0.3564356429999999
8,123.74,the,0.247524752,0.3564356429999999
8,123.97,events,0.247524752,0.3564356429999999
8,124.2,of,0.247524752,0.3564356429999999
8,124.43,the,0.247524752,0.3564356429999999
8,124.66,week,0.247524752,0.3564356429999999
8,124.89,or,0.247524752,0.3564356429999999
8,125.12,so,0.247524752,0.3564356429999999
8,125.35,so,0.247524752,0.3564356429999999
8,125.58,James,0.247524752,0.3564356429999999
8,125.81,James,0.247524752,0.3564356429999999
8,126.04,felt,0.247524752,0.3564356429999999
8,126.27,he,0.198019802,0.514851485
8,126.5,had,0.198019802,0.514851485
8,126.73,suffered,0.198019802,0.514851485
8,126.96,everything,0.198019802,0.514851485
8,127.19,everything,0.198019802,0.514851485
8,127.42,someone,0.198019802,0.514851485
8,127.65,could,0.198019802,0.514851485
8,127.88,could,0.198019802,0.514851485
8,128.11,could,0.198019802,0.514851485
8,128.34,could,0.198019802,0.514851485
8,128.57,could,0.198019802,0.514851485
8,128.8,could,0.198019802,0.514851485
8,129.03,could,0.198019802,0.514851485
8,129.26,could,0.198019802,0.514851485
8,129.49,could,0.198019802,0.514851485
9,129.72,Over,0.237623762,0.762376237
9,129.95,Over,0.237623762,0.762376237
9,130.18,Over,0.237623762,0.762376237
9,130.41,the,0.237623762,0.762376237
9,130.64,next,0.237623762,0.762376237
9,130.87,couple,0.237623762,0.762376237
9,131.1,weeks,0.237623762,0.762376237
9,131.33,weeks,0.237623762,0.762376237
9,131.56,the,0.237623762,0.762376237
9,131.79,the,0.237623762,0.762376237
9,132.02,tragedies,0.237623762,0.762376237
9,132.25,James,0.237623762,0.762376237
9,132.48,James,0.237623762,0.762376237
9,132.71,had,0.237623762,0.762376237
9,132.94,endured,0.237623762,0.762376237
9,133.17,endured,0.237623762,0.762376237
9,133.4,began,0.237623762,0.762376237
9,133.63,to,0.237623762,0.762376237
9,133.86,drove,0.237623762,0.762376237
9,134.09,him,0.237623762,0.762376237
9,134.32,mad,0.237623762,0.762376237
9,134.55,and,0.198019802,0.683168317
9,134.78,he,0.198019802,0.683168317
9,135.01,the,0.198019802,0.683168317
9,135.24,rest,0.198019802,0.683168317
9,135.47,of,0.198019802,0.683168317
9,135.7,life,0.198019802,0.683168317
9,135.93,alone,0.198019802,0.683168317
9,136.16,alone,0.198019802,0.683168317
9,136.39,and,0.198019802,0.683168317
9,136.62,in,0.198019802,0.683168317
9,136.85,agony,0.198019802,0.683168317
9,137.08,and,0.198019802,0.683168317
9,137.31,pain,0.198019802,0.683168317
9,137.54,pain,0.198019802,0.683168317
9,137.77,pain,0.198019802,0.683168317
9,138.0,pain,0.198019802,0.683168317
9,138.23,pain,0.198019802,0.683168317
9,138.46,pain,0.198019802,0.683168317
9,138.69,pain,0.198019802,0.683168317
9,138.92,pain,0.198019802,0.683168317
9,139.15,pain,0.198019802,0.683168317
9,139.38,pain,0.198019802,0.683168317
