situation,time,word,intentional_action,all_action
3,63.02,for,0.752475248,0.8514851489999999
3,63.25,her,0.752475248,0.8514851489999999
3,63.48,her,0.752475248,0.8514851489999999
3,63.71,husband,0.752475248,0.8514851489999999
3,63.94,but,0.207920792,0.673267327
3,64.17,but,0.207920792,0.673267327
3,64.4,found,0.207920792,0.673267327
3,64.63,Carly,0.207920792,0.673267327
3,64.86,waiting,0.207920792,0.673267327
3,65.09,waiting,0.207920792,0.673267327
3,65.32,for,0.207920792,0.673267327
3,65.55,her,0.207920792,0.673267327
3,65.78,her,0.207920792,0.673267327
3,66.01,She,0.811881188,0.960396039
3,66.24,immediately,0.811881188,0.960396039
3,66.47,immediately,0.811881188,0.960396039
3,66.7,drew,0.811881188,0.960396039
3,66.93,her,0.811881188,0.960396039
3,67.16,her,0.811881188,0.960396039
3,67.39,gun,0.811881188,0.960396039
3,67.62,and,0.811881188,0.960396039
3,67.85,shot,0.811881188,0.960396039
3,68.08,shot,0.811881188,0.960396039
3,68.31,her,0.811881188,0.960396039
3,68.54,in,0.811881188,0.960396039
3,68.77,in,0.811881188,0.960396039
3,69.0,the,0.811881188,0.960396039
3,69.23,chest,0.811881188,0.960396039
3,69.46,chest,0.811881188,0.960396039
3,69.69,knocking,0.297029703,0.8514851489999999
3,69.92,her,0.297029703,0.8514851489999999
3,70.15,her,0.297029703,0.8514851489999999
3,70.38,unconscious,0.297029703,0.8514851489999999
3,70.61,unconscious,0.297029703,0.8514851489999999
3,70.84,unconscious,0.297029703,0.8514851489999999
3,71.07,unconscious,0.297029703,0.8514851489999999
3,71.3,unconscious,0.297029703,0.8514851489999999
3,71.53,unconscious,0.297029703,0.8514851489999999
3,71.76,unconscious,0.297029703,0.8514851489999999
4,71.99,Luke,0.861386139,0.92079208
4,72.22,ran,0.861386139,0.92079208
4,72.45,ran,0.861386139,0.92079208
4,72.68,to,0.861386139,0.92079208
4,72.91,Marta,0.861386139,0.92079208
4,73.14,Marta,0.861386139,0.92079208
4,73.37,and,0.277227723,0.475247525
4,73.6,filled,0.277227723,0.475247525
4,73.83,with,0.277227723,0.475247525
4,74.06,with,0.277227723,0.475247525
4,74.29,regret,0.277227723,0.475247525
4,74.52,over,0.277227723,0.475247525
4,74.75,over,0.277227723,0.475247525
4,74.98,his,0.277227723,0.475247525
4,75.21,decision,0.277227723,0.475247525
4,75.44,decision,0.277227723,0.475247525
4,75.67,to,0.277227723,0.475247525
4,75.9,go,0.277227723,0.475247525
4,76.13,go,0.277227723,0.475247525
4,76.36,along,0.277227723,0.475247525
4,76.59,with,0.277227723,0.475247525
4,76.82,with,0.277227723,0.475247525
4,77.05,Carly's,0.277227723,0.475247525
4,77.28,plan,0.277227723,0.475247525
4,77.51,picked,0.900990099,0.96039604
4,77.74,picked,0.900990099,0.96039604
4,77.97,her,0.900990099,0.96039604
4,78.2,up,0.900990099,0.96039604
4,78.43,up,0.900990099,0.96039604
4,78.66,and,0.900990099,0.96039604
4,78.89,rushed,0.900990099,0.96039604
4,79.12,rushed,0.900990099,0.96039604
4,79.35,her,0.900990099,0.96039604
4,79.58,to,0.900990099,0.96039604
4,79.81,to,0.900990099,0.96039604
4,80.04,the,0.900990099,0.96039604
4,80.27,hospital,0.900990099,0.96039604
4,80.5,The,0.782178218,0.920792079
4,80.73,The,0.782178218,0.920792079
4,80.96,doctors,0.782178218,0.920792079
4,81.19,tried,0.782178218,0.920792079
4,81.42,tried,0.782178218,0.920792079
4,81.65,to,0.782178218,0.920792079
4,81.88,help,0.782178218,0.920792079
4,82.11,help,0.782178218,0.920792079
4,82.34,Marta,0.782178218,0.920792079
4,82.57,by,0.782178218,0.920792079
4,82.8,by,0.782178218,0.920792079
4,83.03,taking,0.782178218,0.920792079
4,83.26,her,0.782178218,0.920792079
4,83.49,into,0.782178218,0.920792079
4,83.72,into,0.782178218,0.920792079
4,83.95,emergency,0.782178218,0.920792079
4,84.18,surgery,0.782178218,0.920792079
4,84.41,surgery,0.782178218,0.920792079
4,84.64,but,0.118811881,0.6831683169999999
4,84.87,failed,0.118811881,0.6831683169999999
4,85.1,failed,0.118811881,0.6831683169999999
4,85.33,to,0.118811881,0.6831683169999999
4,85.56,save,0.118811881,0.6831683169999999
4,85.79,save,0.118811881,0.6831683169999999
4,86.02,her,0.118811881,0.6831683169999999
4,86.25,life,0.118811881,0.6831683169999999
4,86.48,life,0.118811881,0.6831683169999999
4,86.71,Once,0.574257426,0.742574258
4,86.94,the,0.574257426,0.742574258
4,87.17,doctor,0.574257426,0.742574258
4,87.4,doctor,0.574257426,0.742574258
4,87.63,called,0.574257426,0.742574258
4,87.86,the,0.574257426,0.742574258
4,88.09,the,0.574257426,0.742574258
4,88.32,time,0.574257426,0.742574258
4,88.55,of,0.574257426,0.742574258
4,88.78,of,0.574257426,0.742574258
4,89.01,death,0.574257426,0.742574258
4,89.24,Luke,0.613861386,0.930693069
4,89.47,Luke,0.613861386,0.930693069
4,89.7,fell,0.613861386,0.930693069
4,89.93,to,0.613861386,0.930693069
4,90.16,his,0.613861386,0.930693069
4,90.39,his,0.613861386,0.930693069
4,90.62,knees,0.613861386,0.930693069
4,90.85,and,0.613861386,0.930693069
4,91.08,and,0.613861386,0.930693069
4,91.31,sobbed,0.613861386,0.930693069
4,91.54,over,0.613861386,0.930693069
4,91.77,over,0.613861386,0.930693069
4,92.0,his,0.613861386,0.930693069
4,92.23,rash,0.613861386,0.930693069
4,92.46,rash,0.613861386,0.930693069
4,92.69,decision,0.613861386,0.930693069
4,92.92,decision,0.613861386,0.930693069
4,93.15,decision,0.613861386,0.930693069
4,93.38,decision,0.613861386,0.930693069
4,93.61,decision,0.613861386,0.930693069
4,93.84,decision,0.613861386,0.930693069
4,94.07,decision,0.613861386,0.930693069
5,94.3,He,0.297029703,0.623762376
5,94.53,then,0.297029703,0.623762376
5,94.76,then,0.297029703,0.623762376
5,94.99,saw,0.297029703,0.623762376
5,95.22,Marta's,0.297029703,0.623762376
5,95.45,Marta's,0.297029703,0.623762376
5,95.68,brother,0.297029703,0.623762376
5,95.91,Zach,0.297029703,0.623762376
5,96.14,enter,0.297029703,0.623762376
5,96.37,enter,0.297029703,0.623762376
5,96.6,the,0.297029703,0.623762376
5,96.83,hospital,0.297029703,0.623762376
5,97.06,hospital,0.297029703,0.623762376
5,97.29,Zach,0.831683168,0.99009901
5,97.52,ran,0.831683168,0.99009901
5,97.75,ran,0.831683168,0.99009901
5,97.98,over,0.831683168,0.99009901
5,98.21,to,0.831683168,0.99009901
5,98.44,to,0.831683168,0.99009901
5,98.67,Luke,0.831683168,0.99009901
5,98.9,and,0.831683168,0.99009901
5,99.13,and,0.831683168,0.99009901
5,99.36,punched,0.831683168,0.99009901
5,99.59,him,0.831683168,0.99009901
5,99.82,Zach,0.871287129,0.94059406
5,100.05,Zach,0.871287129,0.94059406
5,100.28,screamed,0.871287129,0.94059406
5,100.51,at,0.871287129,0.94059406
5,100.74,at,0.871287129,0.94059406
5,100.97,Luke,0.871287129,0.94059406
5,101.2,that,0.257425743,0.396039604
5,101.43,that,0.257425743,0.396039604
5,101.66,it's,0.257425743,0.396039604
5,101.89,his,0.257425743,0.396039604
5,102.12,his,0.257425743,0.396039604
5,102.35,fault,0.257425743,0.396039604
5,102.58,his,0.257425743,0.396039604
5,102.81,sister,0.257425743,0.396039604
5,103.04,sister,0.257425743,0.396039604
5,103.27,is,0.257425743,0.396039604
5,103.5,dead,0.257425743,0.396039604
5,103.73,dead,0.257425743,0.396039604
5,103.96,and,0.267326733,0.336633664
5,104.19,that,0.267326733,0.336633664
5,104.42,that,0.267326733,0.336633664
5,104.65,he,0.267326733,0.336633664
5,104.88,knew,0.267326733,0.336633664
5,105.11,knew,0.267326733,0.336633664
5,105.34,about,0.267326733,0.336633664
5,105.57,the,0.267326733,0.336633664
5,105.8,affair,0.267326733,0.336633664
5,106.03,affair,0.267326733,0.336633664
5,106.26,Luke,0.782178218,0.8613861389999999
5,106.49,quickly,0.782178218,0.8613861389999999
5,106.72,quickly,0.782178218,0.8613861389999999
5,106.95,tried,0.782178218,0.8613861389999999
5,107.18,to,0.782178218,0.8613861389999999
5,107.41,to,0.782178218,0.8613861389999999
5,107.64,explain,0.782178218,0.8613861389999999
5,107.87,that,0.346534653,0.495049504
5,108.1,that,0.346534653,0.495049504
5,108.33,he,0.346534653,0.495049504
5,108.56,felt,0.346534653,0.495049504
5,108.79,felt,0.346534653,0.495049504
5,109.02,horrible,0.346534653,0.495049504
5,109.25,about,0.346534653,0.495049504
5,109.48,Marta's,0.346534653,0.495049504
5,109.71,Marta's,0.346534653,0.495049504
5,109.94,death,0.346534653,0.495049504
5,110.17,and,0.326732673,0.554455445
5,110.4,and,0.326732673,0.554455445
5,110.63,that,0.326732673,0.554455445
5,110.86,Carly,0.326732673,0.554455445
5,111.09,Carly,0.326732673,0.554455445
5,111.32,had,0.326732673,0.554455445
5,111.55,manipulated,0.326732673,0.554455445
5,111.78,manipulated,0.326732673,0.554455445
5,112.01,him,0.326732673,0.554455445
5,112.24,into,0.326732673,0.554455445
5,112.47,going,0.326732673,0.554455445
5,112.7,going,0.326732673,0.554455445
5,112.93,along,0.326732673,0.554455445
5,113.16,with,0.326732673,0.554455445
5,113.39,with,0.326732673,0.554455445
5,113.62,her,0.326732673,0.554455445
5,113.85,plan,0.326732673,0.554455445
5,114.08,plan,0.326732673,0.554455445
5,114.31,Zach,0.346534653,0.455445544
5,114.54,still,0.346534653,0.455445544
5,114.77,still,0.346534653,0.455445544
5,115.0,angry,0.346534653,0.455445544
5,115.23,at,0.346534653,0.455445544
5,115.46,at,0.346534653,0.455445544
5,115.69,his,0.346534653,0.455445544
5,115.92,brother-in-law,0.346534653,0.455445544
5,116.15,realized,0.237623762,0.495049505
5,116.38,realized,0.237623762,0.495049505
5,116.61,his,0.237623762,0.495049505
5,116.84,mistake,0.237623762,0.495049505
5,117.07,mistake,0.237623762,0.495049505
5,117.3,in,0.237623762,0.495049505
5,117.53,judgement,0.237623762,0.495049505
5,117.76,judgement,0.237623762,0.495049505
5,117.99,and,0.633663366,0.7524752469999999
5,118.22,shifted,0.633663366,0.7524752469999999
5,118.45,shifted,0.633663366,0.7524752469999999
5,118.68,his,0.633663366,0.7524752469999999
5,118.91,anger,0.633663366,0.7524752469999999
5,119.14,toward,0.633663366,0.7524752469999999
5,119.37,toward,0.633663366,0.7524752469999999
5,119.6,Carly,0.633663366,0.7524752469999999
5,119.83,Carly,0.633663366,0.7524752469999999
5,120.06,Carly,0.633663366,0.7524752469999999
5,120.29,Carly,0.633663366,0.7524752469999999
5,120.52,Carly,0.633663366,0.7524752469999999
5,120.75,Carly,0.633663366,0.7524752469999999
5,120.98,Carly,0.633663366,0.7524752469999999
5,121.21,Carly,0.633663366,0.7524752469999999
6,121.44,After,0.277227723,0.316831683
6,121.67,the,0.277227723,0.316831683
6,121.9,the,0.277227723,0.316831683
6,122.13,tension,0.277227723,0.316831683
6,122.36,with,0.277227723,0.316831683
6,122.59,with,0.277227723,0.316831683
6,122.82,Zach,0.277227723,0.316831683
6,123.05,cooled,0.277227723,0.316831683
6,123.28,down,0.277227723,0.316831683
6,123.51,down,0.277227723,0.316831683
6,123.74,Luke,0.306930693,0.415841584
6,123.97,thought,0.306930693,0.415841584
6,124.2,thought,0.306930693,0.415841584
6,124.43,of,0.306930693,0.415841584
6,124.66,when,0.415841584,0.514851485
6,124.89,when,0.415841584,0.514851485
6,125.12,he,0.415841584,0.514851485
6,125.35,should,0.415841584,0.514851485
6,125.58,should,0.415841584,0.514851485
6,125.81,call,0.415841584,0.514851485
6,126.04,his,0.415841584,0.514851485
6,126.27,his,0.415841584,0.514851485
6,126.5,son,0.415841584,0.514851485
6,126.73,and,0.415841584,0.514851485
6,126.96,inform,0.415841584,0.514851485
6,127.19,inform,0.415841584,0.514851485
6,127.42,him,0.415841584,0.514851485
6,127.65,of,0.415841584,0.514851485
6,127.88,of,0.415841584,0.514851485
6,128.11,his,0.415841584,0.514851485
6,128.34,mother's,0.415841584,0.514851485
6,128.57,mother's,0.415841584,0.514851485
6,128.8,passing,0.415841584,0.514851485
6,129.03,He,0.198019802,0.267326733
6,129.26,He,0.198019802,0.267326733
6,129.49,would,0.198019802,0.267326733
6,129.72,be,0.198019802,0.267326733
6,129.95,out,0.198019802,0.267326733
6,130.18,out,0.198019802,0.267326733
6,130.41,of,0.198019802,0.267326733
6,130.64,school,0.198019802,0.267326733
6,130.87,school,0.198019802,0.267326733
6,131.1,any,0.198019802,0.267326733
6,131.33,minute,0.198019802,0.267326733
6,131.56,minute,0.198019802,0.267326733
6,131.79,and,0.306930693,0.376237624
6,132.02,should,0.306930693,0.376237624
6,132.25,should,0.306930693,0.376237624
6,132.48,hear,0.306930693,0.376237624
6,132.71,the,0.306930693,0.376237624
6,132.94,news,0.306930693,0.376237624
6,133.17,news,0.306930693,0.376237624
6,133.4,from,0.306930693,0.376237624
6,133.63,him,0.306930693,0.376237624
6,133.86,him,0.306930693,0.376237624
6,134.09,Luke,0.514851485,0.623762376
6,134.32,reflected,0.514851485,0.623762376
6,134.55,reflected,0.514851485,0.623762376
6,134.78,on,0.514851485,0.623762376
6,135.01,his,0.514851485,0.623762376
6,135.24,his,0.514851485,0.623762376
6,135.47,decision,0.514851485,0.623762376
6,135.7,and,0.514851485,0.623762376
6,135.93,and,0.514851485,0.623762376
6,136.16,realized,0.514851485,0.623762376
6,136.39,it,0.376237624,0.485148515
6,136.62,was,0.376237624,0.485148515
6,136.85,was,0.376237624,0.485148515
6,137.08,necessary,0.376237624,0.485148515
6,137.31,to,0.376237624,0.485148515
6,137.54,to,0.376237624,0.485148515
6,137.77,sacrifice,0.376237624,0.485148515
6,138.0,his,0.376237624,0.485148515
6,138.23,his,0.376237624,0.485148515
6,138.46,wife,0.376237624,0.485148515
6,138.69,to,0.376237624,0.485148515
6,138.92,to,0.376237624,0.485148515
6,139.15,ensure,0.376237624,0.485148515
6,139.38,their,0.376237624,0.485148515
6,139.61,child's,0.376237624,0.485148515
6,139.84,child's,0.376237624,0.485148515
6,140.07,safety,0.376237624,0.485148515
6,140.3,and,0.435643564,0.554455445
6,140.53,and,0.435643564,0.554455445
6,140.76,that,0.435643564,0.554455445
6,140.99,Marta,0.435643564,0.554455445
6,141.22,Marta,0.435643564,0.554455445
6,141.45,had,0.435643564,0.554455445
6,141.68,told,0.435643564,0.554455445
6,141.91,told,0.435643564,0.554455445
6,142.14,him,0.435643564,0.554455445
6,142.37,to,0.435643564,0.554455445
6,142.6,to,0.435643564,0.554455445
6,142.83,above,0.435643564,0.554455445
6,143.06,all,0.435643564,0.554455445
6,143.29,else,0.435643564,0.554455445
6,143.52,else,0.435643564,0.554455445
6,143.75,to,0.435643564,0.554455445
6,143.98,protect,0.435643564,0.554455445
6,144.21,protect,0.435643564,0.554455445
6,144.44,him,0.435643564,0.554455445
6,144.67,him,0.435643564,0.554455445
6,144.9,him,0.435643564,0.554455445
6,145.13,him,0.435643564,0.554455445
6,145.36,him,0.435643564,0.554455445
6,145.59,him,0.435643564,0.554455445
6,145.82,him,0.435643564,0.554455445
7,146.05,The,0.762376238,0.8910891089999999
7,146.28,police,0.762376238,0.8910891089999999
7,146.51,police,0.762376238,0.8910891089999999
7,146.74,showed,0.762376238,0.8910891089999999
7,146.97,up,0.762376238,0.8910891089999999
7,147.2,up,0.762376238,0.8910891089999999
7,147.43,at,0.762376238,0.8910891089999999
7,147.66,Carly's,0.762376238,0.8910891089999999
7,147.89,door,0.762376238,0.8910891089999999
7,148.12,door,0.762376238,0.8910891089999999
7,148.35,a,0.762376238,0.8910891089999999
7,148.58,few,0.762376238,0.8910891089999999
7,148.81,few,0.762376238,0.8910891089999999
7,149.04,days,0.762376238,0.8910891089999999
7,149.27,later,0.762376238,0.8910891089999999
7,149.5,later,0.762376238,0.8910891089999999
7,149.73,having,0.594059406,0.762376238
7,149.96,matched,0.594059406,0.762376238
7,150.19,matched,0.594059406,0.762376238
7,150.42,the,0.594059406,0.762376238
7,150.65,prints,0.594059406,0.762376238
7,150.88,prints,0.594059406,0.762376238
7,151.11,found,0.594059406,0.762376238
7,151.34,on,0.594059406,0.762376238
7,151.57,the,0.594059406,0.762376238
7,151.8,the,0.594059406,0.762376238
7,152.03,murder,0.594059406,0.762376238
7,152.26,weapon,0.594059406,0.762376238
