situation,time,word,biological_motion,nobiological_motion
3,63.94,not,0.113207547,0.886792453
3,64.17,believe,0.113207547,0.886792453
3,64.4,what,0.113207547,0.886792453
3,64.63,he,0.113207547,0.886792453
3,64.86,had,0.113207547,0.886792453
3,65.09,done,0.113207547,0.886792453
3,65.32,and,0.877358491,0.122641509
3,65.55,and,0.877358491,0.122641509
3,65.78,ran,0.877358491,0.122641509
3,66.01,from,0.877358491,0.122641509
3,66.24,in,0.877358491,0.122641509
3,66.47,a,0.877358491,0.122641509
3,66.7,fit,0.877358491,0.122641509
3,66.93,fit,0.877358491,0.122641509
3,67.16,Jeff,0.264150943,0.735849057
3,67.39,Jeff,0.264150943,0.735849057
3,67.62,and,0.264150943,0.735849057
3,67.85,Anna,0.264150943,0.735849057
3,68.08,avoided,0.264150943,0.735849057
3,68.31,avoided,0.264150943,0.735849057
3,68.54,Glen,0.264150943,0.735849057
3,68.77,for,0.264150943,0.735849057
3,69.0,the,0.264150943,0.735849057
3,69.23,remainder,0.264150943,0.735849057
3,69.46,of,0.264150943,0.735849057
3,69.69,their,0.264150943,0.735849057
3,69.92,sentence,0.103773585,0.896226415
3,70.15,sentence,0.103773585,0.896226415
3,70.38,sentence,0.103773585,0.896226415
3,70.61,sentence,0.103773585,0.896226415
3,70.84,sentence,0.103773585,0.896226415
3,71.07,sentence,0.103773585,0.896226415
3,71.3,sentence,0.103773585,0.896226415
3,71.53,sentence,0.103773585,0.896226415
3,71.76,sentence,0.103773585,0.896226415
3,71.99,sentence,0.103773585,0.896226415
4,72.22,Six,0.103773585,0.896226415
4,72.45,Six,0.103773585,0.896226415
4,72.68,Six,0.103773585,0.896226415
4,72.91,months,0.103773585,0.896226415
4,73.14,later,0.103773585,0.896226415
4,73.37,later,0.103773585,0.896226415
4,73.6,all,0.103773585,0.896226415
4,73.83,all,0.103773585,0.896226415
4,74.06,three,0.103773585,0.896226415
4,74.29,of,0.103773585,0.896226415
4,74.52,were,0.103773585,0.896226415
4,74.75,out,0.103773585,0.896226415
4,74.98,of,0.103773585,0.896226415
4,75.21,prison,0.103773585,0.896226415
4,75.44,prison,0.103773585,0.896226415
4,75.67,alone,0.481132075,0.518867925
4,75.9,alone,0.481132075,0.518867925
4,76.13,alone,0.481132075,0.518867925
4,76.36,in,0.481132075,0.518867925
4,76.59,the,0.481132075,0.518867925
4,76.82,park,0.481132075,0.518867925
4,77.05,Glen,0.481132075,0.518867925
4,77.28,Glen,0.481132075,0.518867925
4,77.51,spoke,0.481132075,0.518867925
4,77.74,spoke,0.481132075,0.518867925
4,77.97,to,0.481132075,0.518867925
4,78.2,God,0.481132075,0.518867925
4,78.43,contemplated,0.481132075,0.518867925
4,78.66,contemplated,0.481132075,0.518867925
4,78.89,how,0.037735849,0.962264151
4,79.12,how,0.037735849,0.962264151
4,79.35,he,0.037735849,0.962264151
4,79.58,would,0.037735849,0.962264151
4,79.81,atone,0.037735849,0.962264151
4,80.04,for,0.037735849,0.962264151
4,80.27,his,0.037735849,0.962264151
4,80.5,sins,0.037735849,0.962264151
4,80.73,and,0.103773585,0.896226415
4,80.96,get,0.103773585,0.896226415
4,81.19,wife,0.103773585,0.896226415
4,81.42,back,0.103773585,0.896226415
4,81.65,back,0.103773585,0.896226415
4,81.88,back,0.103773585,0.896226415
4,82.11,back,0.103773585,0.896226415
4,82.34,back,0.103773585,0.896226415
4,82.57,back,0.103773585,0.896226415
4,82.8,back,0.103773585,0.896226415
4,83.03,back,0.103773585,0.896226415
4,83.26,back,0.103773585,0.896226415
4,83.49,back,0.103773585,0.896226415
5,83.72,Just,0.858490566,0.141509434
5,83.95,Just,0.858490566,0.141509434
5,84.18,Just,0.858490566,0.141509434
5,84.41,then,0.858490566,0.141509434
5,84.64,then,0.858490566,0.141509434
5,84.87,he,0.858490566,0.141509434
5,85.1,he,0.858490566,0.141509434
5,85.33,saw,0.858490566,0.141509434
5,85.56,Anna,0.858490566,0.141509434
5,85.79,walking,0.858490566,0.141509434
5,86.02,by,0.858490566,0.141509434
5,86.25,herself,0.858490566,0.141509434
5,86.48,herself,0.858490566,0.141509434
5,86.71,through,0.858490566,0.141509434
5,86.94,the,0.858490566,0.141509434
5,87.17,park,0.858490566,0.141509434
5,87.4,He,0.150943396,0.849056604
5,87.63,He,0.150943396,0.849056604
5,87.86,found,0.150943396,0.849056604
5,88.09,her,0.150943396,0.849056604
5,88.32,and,0.066037736,0.933962264
5,88.55,this,0.066037736,0.933962264
5,88.78,his,0.066037736,0.933962264
5,89.01,opportunity,0.066037736,0.933962264
5,89.24,opportunity,0.066037736,0.933962264
5,89.47,to,0.066037736,0.933962264
5,89.7,win,0.066037736,0.933962264
5,89.93,her,0.066037736,0.933962264
5,90.16,back,0.066037736,0.933962264
5,90.39,back,0.066037736,0.933962264
5,90.62,back,0.066037736,0.933962264
5,90.85,back,0.066037736,0.933962264
5,91.08,back,0.066037736,0.933962264
5,91.31,back,0.066037736,0.933962264
5,91.54,back,0.066037736,0.933962264
5,91.77,back,0.066037736,0.933962264
6,92.0,Glen,0.886792453,0.113207547
6,92.23,Glen,0.886792453,0.113207547
6,92.46,Glen,0.886792453,0.113207547
6,92.69,ran,0.886792453,0.113207547
6,92.92,to,0.886792453,0.113207547
6,93.15,Anna,0.886792453,0.113207547
6,93.38,and,0.886792453,0.113207547
6,93.61,explained,0.886792453,0.113207547
6,93.84,that,0.094339623,0.905660377
6,94.07,that,0.094339623,0.905660377
6,94.3,still,0.094339623,0.905660377
6,94.53,loved,0.094339623,0.905660377
6,94.76,her,0.094339623,0.905660377
6,94.99,and,0.094339623,0.905660377
6,95.22,had,0.094339623,0.905660377
6,95.45,intention,0.094339623,0.905660377
6,95.68,intention,0.094339623,0.905660377
6,95.91,to,0.094339623,0.905660377
6,96.14,hurt,0.094339623,0.905660377
6,96.37,her,0.094339623,0.905660377
6,96.6,but,0.056603774,0.943396226
6,96.83,but,0.056603774,0.943396226
6,97.06,he,0.056603774,0.943396226
6,97.29,her,0.056603774,0.943396226
6,97.52,her,0.056603774,0.943396226
6,97.75,and,0.113207547,0.886792453
6,97.98,would,0.113207547,0.886792453
6,98.21,do,0.113207547,0.886792453
6,98.44,anything,0.113207547,0.886792453
6,98.67,to,0.113207547,0.886792453
6,98.9,her,0.113207547,0.886792453
6,99.13,back,0.113207547,0.886792453
6,99.36,in,0.113207547,0.886792453
6,99.59,life,0.113207547,0.886792453
6,99.82,life,0.113207547,0.886792453
6,100.05,life,0.113207547,0.886792453
6,100.28,life,0.113207547,0.886792453
6,100.51,life,0.113207547,0.886792453
6,100.74,life,0.113207547,0.886792453
6,100.97,life,0.113207547,0.886792453
6,101.2,life,0.113207547,0.886792453
6,101.43,life,0.113207547,0.886792453
6,101.66,life,0.113207547,0.886792453
7,101.89,Anna,0.943396226,0.056603774
7,102.12,Anna,0.943396226,0.056603774
7,102.35,Anna,0.943396226,0.056603774
7,102.58,clutched,0.943396226,0.056603774
7,102.81,her,0.943396226,0.056603774
7,103.04,her,0.943396226,0.056603774
7,103.27,and,0.943396226,0.056603774
7,103.5,and,0.943396226,0.056603774
7,103.73,screamed,0.943396226,0.056603774
7,103.96,that,0.160377358,0.839622642
7,104.19,she,0.160377358,0.839622642
7,104.42,in,0.160377358,0.839622642
7,104.65,pain,0.160377358,0.839622642
7,104.88,pain,0.160377358,0.839622642
7,105.11,Glen,0.075471698,0.924528302
7,105.34,Glen,0.075471698,0.924528302
7,105.57,Glen,0.075471698,0.924528302
7,105.8,had,0.075471698,0.924528302
7,106.03,no,0.075471698,0.924528302
7,106.26,idea,0.075471698,0.924528302
7,106.49,what,0.075471698,0.924528302
7,106.72,was,0.075471698,0.924528302
7,106.95,happening,0.075471698,0.924528302
7,107.18,but,0.905660377,0.094339623
7,107.41,but,0.905660377,0.094339623
7,107.64,swept,0.905660377,0.094339623
7,107.87,her,0.905660377,0.094339623
7,108.1,up,0.905660377,0.094339623
7,108.33,carried,0.905660377,0.094339623
7,108.56,her,0.905660377,0.094339623
7,108.79,to,0.905660377,0.094339623
7,109.02,the,0.905660377,0.094339623
7,109.25,hospital,0.905660377,0.094339623
7,109.48,hospital,0.905660377,0.094339623
7,109.71,At,0.490566038,0.509433962
7,109.94,At,0.490566038,0.509433962
7,110.17,the,0.490566038,0.509433962
7,110.4,the,0.490566038,0.509433962
7,110.63,hospital,0.490566038,0.509433962
7,110.86,hospital,0.490566038,0.509433962
7,111.09,Glen,0.490566038,0.509433962
7,111.32,and,0.490566038,0.509433962
7,111.55,Anna,0.490566038,0.509433962
7,111.78,were,0.490566038,0.509433962
7,112.01,met,0.490566038,0.509433962
7,112.24,by,0.490566038,0.509433962
7,112.47,Jeff,0.490566038,0.509433962
7,112.7,Jeff,0.490566038,0.509433962
7,112.93,who,0.08490566,0.91509434
7,113.16,who,0.08490566,0.91509434
7,113.39,learned,0.08490566,0.91509434
7,113.62,of,0.08490566,0.91509434
7,113.85,condition,0.08490566,0.91509434
7,114.08,condition,0.08490566,0.91509434
7,114.31,condition,0.08490566,0.91509434
7,114.54,The,0.396226415,0.603773585
7,114.77,The,0.396226415,0.603773585
7,115.0,The,0.396226415,0.603773585
7,115.23,doctor,0.396226415,0.603773585
7,115.46,explained,0.396226415,0.603773585
7,115.69,that,0.396226415,0.603773585
7,115.92,that,0.396226415,0.603773585
7,116.15,Anna,0.169811321,0.830188679
7,116.38,was,0.169811321,0.830188679
7,116.61,pregnant,0.169811321,0.830188679
7,116.84,pregnant,0.169811321,0.830188679
7,117.07,pregnant,0.169811321,0.830188679
7,117.3,pregnant,0.169811321,0.830188679
7,117.53,pregnant,0.169811321,0.830188679
7,117.76,pregnant,0.169811321,0.830188679
7,117.99,pregnant,0.169811321,0.830188679
7,118.22,pregnant,0.169811321,0.830188679
7,118.45,pregnant,0.169811321,0.830188679
7,118.68,pregnant,0.169811321,0.830188679
8,118.91,Anna,0.169811321,0.830188679
8,119.14,Anna,0.169811321,0.830188679
8,119.37,Anna,0.169811321,0.830188679
8,119.6,and,0.169811321,0.830188679
8,119.83,Jeff,0.169811321,0.830188679
8,120.06,wanted,0.169811321,0.830188679
8,120.29,to,0.169811321,0.830188679
8,120.52,the,0.169811321,0.830188679
8,120.75,baby,0.169811321,0.830188679
8,120.98,but,0.283018868,0.716981132
8,121.21,Glen,0.283018868,0.716981132
8,121.44,Glen,0.283018868,0.716981132
8,121.67,who,0.283018868,0.716981132
8,121.9,who,0.283018868,0.716981132
8,122.13,still,0.283018868,0.716981132
8,122.36,wanted,0.283018868,0.716981132
8,122.59,be,0.283018868,0.716981132
8,122.82,with,0.283018868,0.716981132
8,123.05,said,0.283018868,0.716981132
8,123.28,that,0.132075472,0.867924528
8,123.51,if,0.132075472,0.867924528
8,123.74,the,0.132075472,0.867924528
8,123.97,was,0.132075472,0.867924528
8,124.2,Jeff's,0.132075472,0.867924528
8,124.43,Jeff's,0.132075472,0.867924528
8,124.66,that,0.330188679,0.669811321
8,124.89,she,0.330188679,0.669811321
8,125.12,terminate,0.330188679,0.669811321
8,125.35,terminate,0.330188679,0.669811321
8,125.58,the,0.330188679,0.669811321
8,125.81,pregnancy,0.330188679,0.669811321
8,126.04,and,0.330188679,0.669811321
8,126.27,and,0.330188679,0.669811321
8,126.5,with,0.330188679,0.669811321
8,126.73,him,0.330188679,0.669811321
8,126.96,him,0.330188679,0.669811321
8,127.19,him,0.330188679,0.669811321
8,127.42,him,0.330188679,0.669811321
8,127.65,him,0.330188679,0.669811321
8,127.88,him,0.330188679,0.669811321
8,128.11,him,0.330188679,0.669811321
8,128.34,him,0.330188679,0.669811321
8,128.57,him,0.330188679,0.669811321
9,128.8,Anna,0.811320755,0.188679245
9,129.03,Anna,0.811320755,0.188679245
9,129.26,Anna,0.811320755,0.188679245
9,129.49,turned,0.811320755,0.188679245
9,129.72,to,0.811320755,0.188679245
9,129.95,Glen,0.811320755,0.188679245
9,130.18,and,0.811320755,0.188679245
9,130.41,him,0.811320755,0.188679245
9,130.64,that,0.08490566,0.91509434
9,130.87,she,0.08490566,0.91509434
9,131.1,didn't,0.08490566,0.91509434
9,131.33,him,0.08490566,0.91509434
9,131.56,anymore,0.08490566,0.91509434
9,131.79,anymore,0.08490566,0.91509434
9,132.02,She,0.122641509,0.877358491
9,132.25,She,0.122641509,0.877358491
9,132.48,loved,0.122641509,0.877358491
9,132.71,loved,0.122641509,0.877358491
9,132.94,Jeff,0.122641509,0.877358491
9,133.17,Jeff,0.122641509,0.877358491
9,133.4,and,0.198113208,0.801886792
9,133.63,that,0.198113208,0.801886792
9,133.86,she,0.198113208,0.801886792
9,134.09,and,0.198113208,0.801886792
9,134.32,were,0.198113208,0.801886792
9,134.55,going,0.198113208,0.801886792
9,134.78,to,0.198113208,0.801886792
9,135.01,keep,0.198113208,0.801886792
9,135.24,baby,0.198113208,0.801886792
9,135.47,baby,0.198113208,0.801886792
9,135.7,baby,0.198113208,0.801886792
9,135.93,baby,0.198113208,0.801886792
9,136.16,baby,0.198113208,0.801886792
9,136.39,baby,0.198113208,0.801886792
9,136.62,baby,0.198113208,0.801886792
9,136.85,baby,0.198113208,0.801886792
9,137.08,baby,0.198113208,0.801886792
