situation,time,word,biological_motion,nobiological_motion
1,27.83,had,0.20754717,0.79245283
1,28.06,been,0.20754717,0.79245283
1,28.29,murdered,0.20754717,0.79245283
1,28.52,was,0.20754717,0.79245283
1,28.75,was,0.20754717,0.79245283
1,28.98,the,0.20754717,0.79245283
1,29.21,Mayor,0.20754717,0.79245283
1,29.44,Mayor,0.20754717,0.79245283
1,29.67,and,0.122641509,0.877358491
1,29.9,that,0.122641509,0.877358491
1,30.13,that,0.122641509,0.877358491
1,30.36,he,0.122641509,0.877358491
1,30.59,had,0.122641509,0.877358491
1,30.82,had,0.122641509,0.877358491
1,31.05,a,0.122641509,0.877358491
1,31.28,gunshot,0.122641509,0.877358491
1,31.51,wound,0.122641509,0.877358491
1,31.74,wound,0.122641509,0.877358491
1,31.97,wound,0.122641509,0.877358491
1,32.2,wound,0.122641509,0.877358491
1,32.43,wound,0.122641509,0.877358491
1,32.66,wound,0.122641509,0.877358491
1,32.89,wound,0.122641509,0.877358491
1,33.12,wound,0.122641509,0.877358491
2,33.35,On,0.103773585,0.896226415
2,33.58,the,0.103773585,0.896226415
2,33.81,the,0.103773585,0.896226415
2,34.04,ground,0.103773585,0.896226415
2,34.27,beside,0.103773585,0.896226415
2,34.5,beside,0.103773585,0.896226415
2,34.73,him,0.103773585,0.896226415
2,34.96,was,0.103773585,0.896226415
2,35.19,a,0.103773585,0.896226415
2,35.42,a,0.103773585,0.896226415
2,35.65,pen,0.103773585,0.896226415
2,35.88,that,0.103773585,0.896226415
2,36.11,that,0.103773585,0.896226415
2,36.34,she,0.103773585,0.896226415
2,36.57,had,0.103773585,0.896226415
2,36.8,had,0.103773585,0.896226415
2,37.03,mistaken,0.103773585,0.896226415
2,37.26,for,0.103773585,0.896226415
2,37.49,for,0.103773585,0.896226415
2,37.72,a,0.103773585,0.896226415
2,37.95,knife,0.103773585,0.896226415
2,38.18,knife,0.103773585,0.896226415
2,38.41,Lucy,0.660377358,0.320754717
2,38.64,looked,0.660377358,0.320754717
2,38.87,for,0.660377358,0.320754717
2,39.1,for,0.660377358,0.320754717
2,39.33,the,0.660377358,0.320754717
2,39.56,gunman,0.660377358,0.320754717
2,39.79,gunman,0.660377358,0.320754717
2,40.02,and,0.660377358,0.339622642
2,40.25,saw,0.660377358,0.339622642
2,40.48,saw,0.660377358,0.339622642
2,40.71,a,0.660377358,0.339622642
2,40.94,suspicious,0.660377358,0.339622642
2,41.17,suspicious,0.660377358,0.339622642
2,41.4,man,0.660377358,0.339622642
2,41.63,in,0.660377358,0.339622642
2,41.86,black,0.660377358,0.339622642
2,42.09,black,0.660377358,0.339622642
2,42.32,with,0.660377358,0.339622642
2,42.55,distinct,0.660377358,0.339622642
2,42.78,distinct,0.660377358,0.339622642
2,43.01,pointy,0.660377358,0.339622642
2,43.24,features,0.660377358,0.339622642
2,43.47,features,0.660377358,0.339622642
2,43.7,darting,0.660377358,0.339622642
2,43.93,into,0.660377358,0.339622642
2,44.16,into,0.660377358,0.339622642
2,44.39,an,0.660377358,0.339622642
2,44.62,alley,0.660377358,0.339622642
2,44.85,across,0.660377358,0.339622642
2,45.08,across,0.660377358,0.339622642
2,45.31,the,0.660377358,0.339622642
2,45.54,street,0.660377358,0.339622642
2,45.77,street,0.660377358,0.339622642
2,46.0,Cops,0.867924528,0.122641509
2,46.23,who,0.867924528,0.122641509
2,46.46,who,0.867924528,0.122641509
2,46.69,were,0.867924528,0.122641509
2,46.92,nearby,0.867924528,0.122641509
2,47.15,nearby,0.867924528,0.122641509
2,47.38,chased,0.867924528,0.122641509
2,47.61,the,0.867924528,0.122641509
2,47.84,the,0.867924528,0.122641509
2,48.07,man,0.867924528,0.122641509
2,48.3,who,0.867924528,0.122641509
2,48.53,had,0.867924528,0.122641509
2,48.76,had,0.867924528,0.122641509
2,48.99,fled,0.867924528,0.122641509
2,49.22,and,0.867924528,0.122641509
2,49.45,and,0.867924528,0.122641509
2,49.68,arrested,0.867924528,0.122641509
2,49.91,him,0.867924528,0.122641509
2,50.14,him,0.867924528,0.122641509
2,50.37,him,0.867924528,0.122641509
2,50.6,him,0.867924528,0.122641509
2,50.83,him,0.867924528,0.122641509
2,51.06,him,0.867924528,0.122641509
2,51.29,him,0.867924528,0.122641509
2,51.52,him,0.867924528,0.122641509
3,51.75,But,0.094339623,0.905660377
3,51.98,Lucy,0.094339623,0.905660377
3,52.21,Lucy,0.094339623,0.905660377
3,52.44,knew,0.094339623,0.905660377
3,52.67,the,0.047169811,0.952830189
3,52.9,the,0.047169811,0.952830189
3,53.13,charged,0.047169811,0.952830189
3,53.36,man,0.047169811,0.952830189
3,53.59,was,0.047169811,0.952830189
3,53.82,was,0.047169811,0.952830189
3,54.05,innocent,0.047169811,0.952830189
3,54.28,which,0.066037736,0.933962264
3,54.51,which,0.066037736,0.933962264
3,54.74,meant,0.066037736,0.933962264
3,54.97,the,0.066037736,0.933962264
3,55.2,the,0.066037736,0.933962264
3,55.43,killer,0.066037736,0.933962264
3,55.66,was,0.066037736,0.933962264
3,55.89,was,0.066037736,0.933962264
3,56.12,free,0.066037736,0.933962264
3,56.35,Lucy,0.066037736,0.933962264
3,56.58,Lucy,0.066037736,0.933962264
3,56.81,vowed,0.066037736,0.933962264
3,57.04,to,0.066037736,0.933962264
3,57.27,find,0.066037736,0.933962264
3,57.5,find,0.066037736,0.933962264
3,57.73,out,0.066037736,0.933962264
3,57.96,who,0.075471698,0.924528302
3,58.19,who,0.075471698,0.924528302
3,58.42,the,0.075471698,0.924528302
3,58.65,real,0.075471698,0.924528302
3,58.88,real,0.075471698,0.924528302
3,59.11,murderer,0.075471698,0.924528302
3,59.34,was,0.075471698,0.924528302
3,59.57,was,0.075471698,0.924528302
3,59.8,and,0.141509434,0.858490566
3,60.03,to,0.141509434,0.858490566
3,60.26,stop,0.141509434,0.858490566
3,60.49,stop,0.141509434,0.858490566
3,60.72,him,0.141509434,0.858490566
3,60.95,at,0.141509434,0.858490566
3,61.18,at,0.141509434,0.858490566
3,61.41,all,0.141509434,0.858490566
3,61.64,costs,0.141509434,0.858490566
3,61.87,costs,0.141509434,0.858490566
3,62.1,costs,0.141509434,0.858490566
3,62.33,costs,0.141509434,0.858490566
3,62.56,costs,0.141509434,0.858490566
3,62.79,costs,0.141509434,0.858490566
3,63.02,costs,0.141509434,0.858490566
3,63.25,costs,0.141509434,0.858490566
4,63.48,The,0.216981132,0.783018868
4,63.71,next,0.216981132,0.783018868
4,63.94,next,0.216981132,0.783018868
4,64.17,day,0.216981132,0.783018868
4,64.4,the,0.216981132,0.783018868
4,64.63,the,0.216981132,0.783018868
4,64.86,mayors,0.216981132,0.783018868
4,65.09,successor,0.216981132,0.783018868
4,65.32,Mr,0.216981132,0.783018868
4,65.55,Mr,0.216981132,0.783018868
4,65.78,Smith,0.216981132,0.783018868
4,66.01,a,0.216981132,0.783018868
4,66.24,a,0.216981132,0.783018868
4,66.47,man,0.216981132,0.783018868
4,66.7,who,0.216981132,0.783018868
4,66.93,who,0.216981132,0.783018868
4,67.16,was,0.216981132,0.783018868
4,67.39,very,0.216981132,0.783018868
4,67.62,very,0.216981132,0.783018868
4,67.85,unpopular,0.216981132,0.783018868
4,68.08,due,0.216981132,0.783018868
4,68.31,due,0.216981132,0.783018868
4,68.54,to,0.216981132,0.783018868
4,68.77,his,0.216981132,0.783018868
4,69.0,strong,0.216981132,0.783018868
4,69.23,strong,0.216981132,0.783018868
4,69.46,ties,0.216981132,0.783018868
4,69.69,to,0.216981132,0.783018868
4,69.92,to,0.216981132,0.783018868
4,70.15,the,0.216981132,0.783018868
4,70.38,oil,0.216981132,0.783018868
4,70.61,oil,0.216981132,0.783018868
4,70.84,companies,0.216981132,0.783018868
4,71.07,took,0.216981132,0.783018868
4,71.3,took,0.216981132,0.783018868
4,71.53,office,0.216981132,0.783018868
4,71.76,After,0.094339623,0.905660377
4,71.99,a,0.094339623,0.905660377
4,72.22,a,0.094339623,0.905660377
4,72.45,long,0.094339623,0.905660377
4,72.68,day,0.094339623,0.905660377
4,72.91,day,0.094339623,0.905660377
4,73.14,of,0.094339623,0.905660377
4,73.37,brainstorming,0.094339623,0.905660377
4,73.6,brainstorming,0.094339623,0.905660377
4,73.83,about,0.094339623,0.905660377
4,74.06,the,0.094339623,0.905660377
4,74.29,the,0.094339623,0.905660377
4,74.52,mysterious,0.094339623,0.905660377
4,74.75,killer,0.094339623,0.905660377
4,74.98,Lucy,0.424528302,0.575471698
4,75.21,Lucy,0.424528302,0.575471698
4,75.44,decided,0.424528302,0.575471698
4,75.67,to,0.424528302,0.575471698
4,75.9,to,0.424528302,0.575471698
4,76.13,attend,0.424528302,0.575471698
4,76.36,his,0.424528302,0.575471698
4,76.59,his,0.424528302,0.575471698
4,76.82,welcome,0.424528302,0.575471698
4,77.05,ceremony,0.424528302,0.575471698
4,77.28,ceremony,0.424528302,0.575471698
4,77.51,in,0.424528302,0.575471698
4,77.74,the,0.424528302,0.575471698
4,77.97,the,0.424528302,0.575471698
4,78.2,city,0.424528302,0.575471698
4,78.43,During,0.226415094,0.773584906
4,78.66,the,0.226415094,0.773584906
4,78.89,the,0.226415094,0.773584906
4,79.12,mayor's,0.226415094,0.773584906
4,79.35,speech,0.226415094,0.773584906
4,79.58,speech,0.226415094,0.773584906
4,79.81,she,0.226415094,0.773584906
4,80.04,noticed,0.226415094,0.773584906
4,80.27,noticed,0.226415094,0.773584906
4,80.5,one,0.113207547,0.886792453
4,80.73,of,0.113207547,0.886792453
4,80.96,of,0.113207547,0.886792453
4,81.19,the,0.113207547,0.886792453
4,81.42,security,0.113207547,0.886792453
4,81.65,guards,0.113207547,0.886792453
4,81.88,guards,0.113207547,0.886792453
4,82.11,looked,0.113207547,0.886792453
4,82.34,strangely,0.113207547,0.886792453
4,82.57,strangely,0.113207547,0.886792453
4,82.8,familiar,0.113207547,0.886792453
4,83.03,It,0.141509434,0.858490566
4,83.26,It,0.141509434,0.858490566
4,83.49,dawned,0.141509434,0.858490566
4,83.72,on,0.141509434,0.858490566
4,83.95,on,0.141509434,0.858490566
4,84.18,her,0.141509434,0.858490566
4,84.41,that,0.141509434,0.858490566
4,84.64,that,0.141509434,0.858490566
4,84.87,this,0.141509434,0.858490566
4,85.1,new,0.141509434,0.858490566
4,85.33,mayor,0.141509434,0.858490566
4,85.56,mayor,0.141509434,0.858490566
4,85.79,had,0.141509434,0.858490566
4,86.02,motive,0.141509434,0.858490566
4,86.25,motive,0.141509434,0.858490566
4,86.48,to,0.141509434,0.858490566
4,86.71,kill,0.141509434,0.858490566
4,86.94,kill,0.141509434,0.858490566
4,87.17,and,0.094339623,0.905660377
4,87.4,that,0.094339623,0.905660377
4,87.63,that,0.094339623,0.905660377
4,87.86,the,0.094339623,0.905660377
4,88.09,man,0.094339623,0.905660377
4,88.32,in,0.094339623,0.905660377
4,88.55,in,0.094339623,0.905660377
4,88.78,black,0.094339623,0.905660377
4,89.01,could've,0.094339623,0.905660377
4,89.24,could've,0.094339623,0.905660377
4,89.47,been,0.094339623,0.905660377
4,89.7,the,0.094339623,0.905660377
4,89.93,the,0.094339623,0.905660377
4,90.16,guard,0.094339623,0.905660377
4,90.39,working,0.094339623,0.905660377
4,90.62,working,0.094339623,0.905660377
4,90.85,for,0.094339623,0.905660377
4,91.08,him,0.094339623,0.905660377
4,91.31,him,0.094339623,0.905660377
4,91.54,him,0.094339623,0.905660377
4,91.77,him,0.094339623,0.905660377
4,92.0,him,0.094339623,0.905660377
4,92.23,him,0.094339623,0.905660377
4,92.46,him,0.094339623,0.905660377
4,92.69,him,0.094339623,0.905660377
5,92.92,Lucy,0.367924528,0.632075472
5,93.15,decided,0.367924528,0.632075472
5,93.38,decided,0.367924528,0.632075472
5,93.61,to,0.367924528,0.632075472
5,93.84,confront,0.367924528,0.632075472
5,94.07,confront,0.367924528,0.632075472
5,94.3,the,0.367924528,0.632075472
5,94.53,mayor,0.367924528,0.632075472
5,94.76,after,0.367924528,0.632075472
5,94.99,after,0.367924528,0.632075472
5,95.22,his,0.367924528,0.632075472
5,95.45,ceremony,0.367924528,0.632075472
5,95.68,ceremony,0.367924528,0.632075472
5,95.91,But,0.283018868,0.716981132
5,96.14,when,0.283018868,0.716981132
5,96.37,when,0.283018868,0.716981132
5,96.6,she,0.283018868,0.716981132
5,96.83,tried,0.283018868,0.716981132
5,97.06,tried,0.283018868,0.716981132
5,97.29,to,0.283018868,0.716981132
5,97.52,accuse,0.283018868,0.716981132
5,97.75,accuse,0.283018868,0.716981132
5,97.98,him,0.283018868,0.716981132
5,98.21,the,0.452830189,0.547169811
5,98.44,security,0.452830189,0.547169811
5,98.67,security,0.452830189,0.547169811
5,98.9,guards,0.452830189,0.547169811
5,99.13,threatened,0.452830189,0.547169811
5,99.36,threatened,0.452830189,0.547169811
5,99.59,to,0.452830189,0.547169811
5,99.82,hurt,0.452830189,0.547169811
5,100.05,hurt,0.452830189,0.547169811
5,100.28,her,0.452830189,0.547169811
5,100.51,if,0.320754717,0.679245283
5,100.74,if,0.320754717,0.679245283
5,100.97,she,0.320754717,0.679245283
5,101.2,went,0.320754717,0.679245283
5,101.43,to,0.320754717,0.679245283
5,101.66,to,0.320754717,0.679245283
5,101.89,the,0.320754717,0.679245283
5,102.12,police,0.320754717,0.679245283
5,102.35,police,0.320754717,0.679245283
5,102.58,with,0.320754717,0.679245283
5,102.81,her,0.320754717,0.679245283
5,103.04,her,0.320754717,0.679245283
5,103.27,theory,0.320754717,0.679245283
5,103.5,Before,0.20754717,0.79245283
5,103.73,Before,0.20754717,0.79245283
5,103.96,she,0.20754717,0.79245283
5,104.19,could,0.20754717,0.79245283
5,104.42,say,0.20754717,0.79245283
5,104.65,say,0.20754717,0.79245283
5,104.88,another,0.20754717,0.79245283
5,105.11,word,0.20754717,0.79245283
5,105.34,word,0.20754717,0.79245283
5,105.57,a,0.943396226,0.056603774
5,105.8,man,0.943396226,0.056603774
5,106.03,man,0.943396226,0.056603774
5,106.26,pulled,0.943396226,0.056603774
5,106.49,her,0.943396226,0.056603774
5,106.72,her,0.943396226,0.056603774
5,106.95,from,0.943396226,0.056603774
5,107.18,the,0.943396226,0.056603774
5,107.41,the,0.943396226,0.056603774
5,107.64,crowd,0.943396226,0.056603774
5,107.87,crowd,0.943396226,0.056603774
5,108.1,crowd,0.943396226,0.056603774
5,108.33,crowd,0.943396226,0.056603774
5,108.56,crowd,0.943396226,0.056603774
5,108.79,crowd,0.943396226,0.056603774
5,109.02,crowd,0.943396226,0.056603774
6,109.25,The,0.094339623,0.905660377
6,109.48,man,0.094339623,0.905660377
6,109.71,man,0.094339623,0.905660377
6,109.94,in,0.094339623,0.905660377
6,110.17,question,0.094339623,0.905660377
6,110.4,question,0.094339623,0.905660377
6,110.63,was,0.094339623,0.905660377
6,110.86,another,0.094339623,0.905660377
6,111.09,security,0.094339623,0.905660377
6,111.32,security,0.094339623,0.905660377
6,111.55,guard,0.094339623,0.905660377
6,111.78,of,0.094339623,0.905660377
6,112.01,of,0.094339623,0.905660377
6,112.24,Mayor,0.094339623,0.905660377
6,112.47,Smith's,0.094339623,0.905660377
6,112.7,Smith's,0.094339623,0.905660377
6,112.93,who,0.764150943,0.235849057
6,113.16,took,0.764150943,0.235849057
6,113.39,took,0.764150943,0.235849057
6,113.62,Lucy,0.764150943,0.235849057
6,113.85,into,0.764150943,0.235849057
6,114.08,into,0.764150943,0.235849057
6,114.31,a,0.764150943,0.235849057
6,114.54,hidden,0.764150943,0.235849057
6,114.77,alleyway,0.764150943,0.235849057
6,115.0,alleyway,0.764150943,0.235849057
6,115.23,His,0.075471698,0.924528302
6,115.46,name,0.075471698,0.924528302
6,115.69,name,0.075471698,0.924528302
6,115.92,was,0.075471698,0.924528302
6,116.15,Max,0.075471698,0.924528302
6,116.38,Max,0.075471698,0.924528302
6,116.61,and,0.405660377,0.594339623
6,116.84,he,0.405660377,0.594339623
6,117.07,he,0.405660377,0.594339623
6,117.3,quickly,0.405660377,0.594339623
6,117.53,explained,0.405660377,0.594339623
6,117.76,that,0.150943396,0.849056604
6,117.99,that,0.150943396,0.849056604
6,118.22,he,0.150943396,0.849056604
6,118.45,was,0.150943396,0.849056604
6,118.68,was,0.150943396,0.849056604
6,118.91,a,0.150943396,0.849056604
6,119.14,part,0.150943396,0.849056604
6,119.37,part,0.150943396,0.849056604
6,119.6,of,0.150943396,0.849056604
6,119.83,the,0.150943396,0.849056604
6,120.06,the,0.150943396,0.849056604
6,120.29,initial,0.150943396,0.849056604
6,120.52,plot,0.150943396,0.849056604
6,120.75,to,0.150943396,0.849056604
6,120.98,to,0.150943396,0.849056604
6,121.21,kill,0.150943396,0.849056604
6,121.44,the,0.150943396,0.849056604
6,121.67,the,0.150943396,0.849056604
6,121.9,former,0.150943396,0.849056604
6,122.13,Mayor,0.150943396,0.849056604
6,122.36,Mayor,0.150943396,0.849056604
6,122.59,but,0.122641509,0.877358491
6,122.82,he,0.122641509,0.877358491
6,123.05,he,0.122641509,0.877358491
6,123.28,regretted,0.122641509,0.877358491
6,123.51,his,0.122641509,0.877358491
6,123.74,his,0.122641509,0.877358491
6,123.97,involvement,0.122641509,0.877358491
6,124.2,involvement,0.122641509,0.877358491
6,124.43,involvement,0.122641509,0.877358491
6,124.66,involvement,0.122641509,0.877358491
6,124.89,involvement,0.122641509,0.877358491
6,125.12,involvement,0.122641509,0.877358491
6,125.35,involvement,0.122641509,0.877358491
7,125.58,He,0.443396226,0.556603774
7,125.81,told,0.443396226,0.556603774
7,126.04,told,0.443396226,0.556603774
7,126.27,Lucy,0.443396226,0.556603774
7,126.5,about,0.443396226,0.556603774
7,126.73,about,0.443396226,0.556603774
7,126.96,the,0.443396226,0.556603774
7,127.19,Mayor's,0.443396226,0.556603774
7,127.42,secret,0.443396226,0.556603774
7,127.65,secret,0.443396226,0.556603774
7,127.88,hideout,0.443396226,0.556603774
7,128.11,in,0.443396226,0.556603774
7,128.34,in,0.443396226,0.556603774
7,128.57,the,0.443396226,0.556603774
7,128.8,forest,0.443396226,0.556603774
7,129.03,forest,0.443396226,0.556603774
7,129.26,that,0.443396226,0.556603774
7,129.49,was,0.443396226,0.556603774
7,129.72,was,0.443396226,0.556603774
7,129.95,used,0.443396226,0.556603774
7,130.18,as,0.443396226,0.556603774
7,130.41,as,0.443396226,0.556603774
7,130.64,a,0.443396226,0.556603774
7,130.87,base,0.443396226,0.556603774
7,131.1,for,0.443396226,0.556603774
7,131.33,for,0.443396226,0.556603774
7,131.56,the,0.443396226,0.556603774
7,131.79,Mayor's,0.443396226,0.556603774
7,132.02,Mayor's,0.443396226,0.556603774
7,132.25,plots,0.443396226,0.556603774
7,132.48,They,0.245283019,0.754716981
7,132.71,They,0.245283019,0.754716981
7,132.94,formed,0.245283019,0.754716981
7,133.17,a,0.245283019,0.754716981
7,133.4,a,0.245283019,0.754716981
7,133.63,plan,0.245283019,0.754716981
7,133.86,to,0.245283019,0.754716981
7,134.09,infiltrate,0.245283019,0.754716981
7,134.32,infiltrate,0.245283019,0.754716981
7,134.55,the,0.245283019,0.754716981
7,134.78,base,0.245283019,0.754716981
7,135.01,base,0.245283019,0.754716981
7,135.24,with,0.245283019,0.754716981
7,135.47,Lucy's,0.245283019,0.754716981
7,135.7,Lucy's,0.245283019,0.754716981
7,135.93,brother,0.245283019,0.754716981
7,136.16,Alex,0.245283019,0.754716981
7,136.39,Alex,0.245283019,0.754716981
7,136.62,a,0.245283019,0.754716981
7,136.85,cop,0.245283019,0.754716981
7,137.08,for,0.245283019,0.754716981
7,137.31,for,0.245283019,0.754716981
7,137.54,the,0.245283019,0.754716981
7,137.77,city,0.245283019,0.754716981
7,138.0,city,0.245283019,0.754716981
7,138.23,so,0.160377358,0.839622642
7,138.46,they,0.160377358,0.839622642
7,138.69,they,0.160377358,0.839622642
7,138.92,could,0.160377358,0.839622642
7,139.15,find,0.160377358,0.839622642
7,139.38,find,0.160377358,0.839622642
7,139.61,evidence,0.160377358,0.839622642
7,139.84,of,0.160377358,0.839622642
7,140.07,of,0.160377358,0.839622642
7,140.3,his,0.160377358,0.839622642
7,140.53,crimes,0.160377358,0.839622642
7,140.76,and,0.433962264,0.566037736
7,140.99,and,0.433962264,0.566037736
7,141.22,arrest,0.433962264,0.566037736
7,141.45,Mayor,0.433962264,0.566037736
7,141.68,Mayor,0.433962264,0.566037736
7,141.91,Smith,0.433962264,0.566037736
7,142.14,When,0.632075472,0.367924528
7,142.37,When,0.632075472,0.367924528
7,142.6,the,0.632075472,0.367924528
7,142.83,three,0.632075472,0.367924528
7,143.06,three,0.632075472,0.367924528
7,143.29,arrived,0.632075472,0.367924528
7,143.52,at,0.632075472,0.367924528
7,143.75,the,0.632075472,0.367924528
7,143.98,the,0.632075472,0.367924528
7,144.21,hideout,0.632075472,0.367924528
7,144.44,Max,0.452830189,0.547169811
7,144.67,Max,0.452830189,0.547169811
7,144.9,suggested,0.452830189,0.547169811
7,145.13,they,0.452830189,0.547169811
7,145.36,they,0.452830189,0.547169811
7,145.59,enter,0.452830189,0.547169811
7,145.82,through,0.452830189,0.547169811
7,146.05,through,0.452830189,0.547169811
7,146.28,the,0.452830189,0.547169811
7,146.51,back,0.452830189,0.547169811
7,146.74,back,0.452830189,0.547169811
7,146.97,Once,0.849056604,0.150943396
7,147.2,they,0.849056604,0.150943396
7,147.43,snapped,0.849056604,0.150943396
7,147.66,snapped,0.849056604,0.150943396
7,147.89,the,0.849056604,0.150943396
7,148.12,lock,0.849056604,0.150943396
7,148.35,lock,0.849056604,0.150943396
7,148.58,off,0.849056604,0.150943396
7,148.81,and,0.849056604,0.150943396
7,149.04,and,0.849056604,0.150943396
7,149.27,opened,0.849056604,0.150943396
7,149.5,the,0.849056604,0.150943396
7,149.73,the,0.849056604,0.150943396
7,149.96,door,0.849056604,0.150943396
7,150.19,men,0.933962264,0.066037736
7,150.42,grabbed,0.933962264,0.066037736
7,150.65,grabbed,0.933962264,0.066037736
7,150.88,hold,0.933962264,0.066037736
7,151.11,of,0.933962264,0.066037736
7,151.34,of,0.933962264,0.066037736
7,151.57,Lucy,0.933962264,0.066037736
7,151.8,and,0.933962264,0.066037736
7,152.03,and,0.933962264,0.066037736
7,152.26,Alex,0.933962264,0.066037736
7,152.49,The,0.726415094,0.273584906
7,152.72,The,0.726415094,0.273584906
7,152.95,bodyguard,0.726415094,0.273584906
7,153.18,in,0.726415094,0.273584906
7,153.41,in,0.726415094,0.273584906
7,153.64,black,0.726415094,0.273584906
7,153.87,came,0.726415094,0.273584906
7,154.1,out,0.726415094,0.273584906
7,154.33,out,0.726415094,0.273584906
7,154.56,and,0.726415094,0.273584906
7,154.79,ordered,0.726415094,0.273584906
7,155.02,ordered,0.726415094,0.273584906
7,155.25,the,0.726415094,0.273584906
