rating,int_action_audio,acc_action_audio,all_action_audio
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.6628335761788113,-0.06172649237552086,-0.7245600685543321
0.0,-0.6628335761788113,-0.06172649237552086,-0.7245600685543321
0.0,-0.6628335761788113,-0.06172649237552086,-0.7245600685543321
0.0,-0.6628335761788113,-0.06172649237552086,-0.7245600685543321
0.0,-0.6628335761788113,-0.06172649237552086,-0.7245600685543321
0.0,-0.6628335761788113,-0.06172649237552086,-0.7245600685543321
0.0,-0.6628335761788113,-0.06172649237552086,-0.7245600685543321
0.0,-0.6628335761788113,-0.06172649237552086,-0.7245600685543321
0.0,-0.6628335761788113,-0.06172649237552086,-0.7245600685543321
0.0,-0.6719123363541739,0.03813987047042133,-0.6337724658837525
0.0,-0.6826355561788113,0.15609528962447894,-0.5265402665543322
0.0,-0.6826355561788113,0.15609528962447894,-0.5265402665543322
0.0,-0.6826355561788113,0.15609528962447894,-0.5265402665543322
0.0,-0.6826355561788113,0.15609528962447894,-0.5265402665543322
0.0,-0.6826355561788113,0.15609528962447894,-0.5265402665543322
0.0,-0.6826355561788113,0.15609528962447894,-0.5265402665543322
0.0,0.6044931558211886,-0.18053837237552095,0.4239547834456677
0.0,0.6044931558211886,-0.18053837237552095,0.4239547834456677
0.0,0.6044931558211886,-0.18053837237552095,0.4239547834456677
0.0,0.6044931558211886,-0.18053837237552095,0.4239547834456677
0.0,0.6044931558211886,-0.18053837237552095,0.4239547834456677
0.0,0.6044931558211886,-0.18053837237552095,0.4239547834456677
0.0,0.6044931558211886,-0.18053837237552095,0.4239547834456677
0.0,0.6044931558211886,-0.18053837237552095,0.4239547834456677
0.0,0.6044931558211886,-0.18053837237552095,0.4239547834456677
0.0,0.6044931558211886,-0.18053837237552095,0.4239547834456677
0.0,0.6044931558211886,-0.18053837237552095,0.4239547834456677
0.0,0.6044931558211886,-0.18053837237552095,0.4239547834456677
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.4252098141788113,-0.20034035237552106,-0.6255501665543322
0.0,-0.4252098141788113,-0.20034035237552106,-0.6255501665543322
0.0,-0.4252098141788113,-0.20034035237552106,-0.6255501665543322
0.0,-0.4252098141788113,-0.20034035237552106,-0.6255501665543322
0.0,-0.4619898199619287,-0.19421035151485655,-0.6562001714767853
0.0,-0.5440216961788115,-0.18053837237552095,-0.7245600685543323
0.0,-0.5440216961788115,-0.18053837237552095,-0.7245600685543323
0.0,-0.5440216961788115,-0.18053837237552095,-0.7245600685543323
0.0,-0.5440216961788115,-0.18053837237552095,-0.7245600685543323
0.0,-0.15783163762304003,-0.16214836979352765,-0.3199800074165676
0.0,0.7035030578211888,-0.12113243237552096,0.5823706254456681
0.0,0.7035030578211888,-0.12113243237552096,0.5823706254456681
0.0,0.7035030578211888,-0.12113243237552096,0.5823706254456681
0.0,0.7035030578211888,-0.12113243237552096,0.5823706254456681
0.0,0.7035030578211888,-0.12113243237552096,0.5823706254456681
0.0,0.6851130546200664,-0.15178243729797114,0.5333306173220954
0.0,0.6440971158211886,-0.220142334375521,0.42395478144566784
0.0,0.6440971158211886,-0.220142334375521,0.42395478144566784
0.0,0.6440971158211886,-0.220142334375521,0.42395478144566784
0.0,0.6440971158211886,-0.220142334375521,0.42395478144566784
0.0,0.3074634538211888,-0.18053837237552095,0.12692508144566794
0.0,0.3074634538211888,-0.18053837237552095,0.12692508144566794
0.0,0.3074634538211888,-0.18053837237552095,0.12692508144566794
0.0,0.3074634538211888,-0.18053837237552095,0.12692508144566794
0.0,0.05003770982118866,0.23530321162447904,0.28534092144566775
0.0,0.05003770982118866,0.23530321162447904,0.28534092144566775
0.0,0.05003770982118866,0.23530321162447904,0.28534092144566775
0.0,0.05003770982118866,0.23530321162447904,0.28534092144566775
0.0,0.05003770982118866,0.23530321162447904,0.28534092144566775
0.0,0.05003770982118866,0.23530321162447904,0.28534092144566775
0.0,0.05003770982118866,0.23530321162447904,0.28534092144566775
0.0,-0.06030230628989394,0.11883319403360226,0.058530887743708404
0.0,-0.3063979321788112,-0.14093441237552096,-0.44733234455433224
0.0,-0.3063979321788112,-0.14093441237552096,-0.44733234455433224
0.0,-0.3063979321788112,-0.14093441237552096,-0.44733234455433224
0.0,-0.3063979321788112,-0.14093441237552096,-0.44733234455433224
0.0,-0.3063979321788112,-0.14093441237552096,-0.44733234455433224
0.0,-0.3063979321788112,-0.14093441237552096,-0.44733234455433224
0.0,-0.3063979321788112,-0.14093441237552096,-0.44733234455433224
0.0,-0.36156794054392144,-0.06737440142841744,-0.4289423419723388
0.0,-0.4846157541788113,0.09668934962447906,-0.38792640455433225
0.0,-0.4846157541788113,0.09668934962447906,-0.38792640455433225
0.0,-0.4846157541788113,0.09668934962447906,-0.38792640455433225
0.0,-0.4846157541788113,0.09668934962447906,-0.38792640455433225
0.0,-0.4846157541788113,0.09668934962447906,-0.38792640455433225
0.0,0.4262753338211886,0.15609528962447894,0.5823706234456676
0.0,0.4262753338211886,0.15609528962447894,0.5823706234456676
0.0,0.07686528166766436,0.4687253366140165,0.545590618281681
0.0,-0.7024375361788114,1.165996279624479,0.4635587434456677
0.0,-0.7024375361788114,1.165996279624479,0.4635587434456677
0.0,-0.4449774975543839,0.7552862182451802,0.31030872069079624
0.0,0.12924563182118848,-0.16073639237552095,-0.03149076055433242
0.0,0.12924563182118848,-0.16073639237552095,-0.03149076055433242
0.0,0.12924563182118848,-0.16073639237552095,-0.03149076055433242
0.0,0.12924563182118848,-0.16073639237552095,-0.03149076055433242
0.0,0.12924563182118848,-0.16073639237552095,-0.03149076055433242
0.0,0.12924563182118848,-0.16073639237552095,-0.03149076055433242
0.0,0.12924563182118848,-0.16073639237552095,-0.03149076055433242
0.0,0.12924563182118848,-0.16073639237552095,-0.03149076055433242
0.0,0.12924563182118848,-0.16073639237552095,-0.03149076055433242
0.0,0.12924563182118848,-0.16073639237552095,-0.03149076055433242
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.24774600279129289,-0.18048645420387177,0.06725954858742123
0.0,0.24805751182118857,-0.18053837237552095,0.06751913944566779
0.0,0.24805751182118857,-0.18053837237552095,0.06751913944566779
0.0,0.24805751182118857,-0.18053837237552095,0.06751913944566779
0.0,0.24805751182118857,-0.18053837237552095,0.06751913944566779
0.0,0.24805751182118857,-0.18053837237552095,0.06751913944566779
0.0,0.24805751182118857,-0.18053837237552095,0.06751913944566779
0.0,0.24805751182118857,-0.18053837237552095,0.06751913944566779
0.0,0.24805751182118857,-0.18053837237552095,0.06751913944566779
0.0,0.24805751182118857,-0.18053837237552095,0.06751913944566779
0.0,0.3470674138211888,-0.20034035237552106,0.14672706144566783
0.0,0.3470674138211888,-0.20034035237552106,0.14672706144566783
0.0,0.3470674138211888,-0.20034035237552106,0.14672706144566783
0.0,0.3470674138211888,-0.20034035237552106,0.14672706144566783
