rating,int_action_audio,acc_action_audio,all_action_audio
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.46691295461052934,0.7117061304359096,0.24479317582538013
0.0,-0.46691295461052934,0.7117061304359096,0.24479317582538013
0.0,-0.46691295461052934,0.7117061304359096,0.24479317582538013
0.0,-0.46691295461052934,0.7117061304359096,0.24479317582538013
0.0,-0.46691295461052934,0.7117061304359096,0.24479317582538013
0.0,-0.46691295461052934,0.7117061304359096,0.24479317582538013
0.0,-0.46691295461052934,0.7117061304359096,0.24479317582538013
0.0,-0.46691295461052934,0.7117061304359096,0.24479317582538013
0.0,0.6419979353894706,-0.21898693956409043,0.4230109958253802
0.0,0.6419979353894706,-0.21898693956409043,0.4230109958253802
0.0,0.6419979353894706,-0.21898693956409043,0.4230109958253802
0.0,0.6419979353894706,-0.21898693956409043,0.4230109958253802
0.0,0.5167659386883795,-0.24788663088596763,0.2688793078024118
0.0,0.3845721933894705,-0.2783928795640904,0.10617931382538004
0.0,0.3845721933894705,-0.2783928795640904,0.10617931382538004
0.0,0.3845721933894705,-0.2783928795640904,0.10617931382538004
0.0,0.3845721933894705,-0.2783928795640904,0.10617931382538004
0.0,-0.8035466186105293,-0.1595809975640904,-0.9631276161746198
0.0,-0.8035466186105293,-0.1595809975640904,-0.9631276161746198
0.0,-0.8035466186105293,-0.1595809975640904,-0.9631276161746198
0.0,-0.8035466186105293,-0.1595809975640904,-0.9631276161746198
0.0,0.5825919953894706,-0.21898693956409043,0.3636050558253802
0.0,0.5825919953894706,-0.21898693956409043,0.3636050558253802
0.0,0.5825919953894706,-0.21898693956409043,0.3636050558253802
0.0,0.5825919953894706,-0.21898693956409043,0.3636050558253802
0.0,0.5825919953894706,-0.21898693956409043,0.3636050558253802
0.0,0.5825919953894706,-0.21898693956409043,0.3636050558253802
0.0,0.5825919953894706,-0.21898693956409043,0.3636050558253802
0.0,0.4637801133894706,-0.2783928795640904,0.18538723382538014
0.0,0.4637801133894706,-0.2783928795640904,0.18538723382538014
0.0,-0.5263188966105293,-0.1397790175640904,-0.6660979141746199
0.0,-0.5263188966105293,-0.1397790175640904,-0.6660979141746199
0.0,-0.5263188966105293,-0.1397790175640904,-0.6660979141746199
0.0,-0.5263188966105293,-0.1397790175640904,-0.6660979141746199
0.0,-0.5263188966105293,-0.1397790175640904,-0.6660979141746199
0.0,-0.17952259685617147,-0.12051255668283856,-0.30003515353901034
0.0,0.1865523913894704,-0.1001750575640904,0.08637733382538004
0.0,0.1865523913894704,-0.1001750575640904,0.08637733382538004
0.0,0.1865523913894704,-0.1001750575640904,0.08637733382538004
0.0,0.1865523913894704,-0.1001750575640904,0.08637733382538004
0.0,0.1865523913894704,-0.1001750575640904,0.08637733382538004
0.0,-0.32829909461052936,0.6324982104359096,0.3041991158253801
0.0,-0.32829909461052936,0.6324982104359096,0.3041991158253801
0.0,-0.32829909461052936,0.6324982104359096,0.3041991158253801
0.0,-0.32829909461052936,0.6324982104359096,0.3041991158253801
0.0,-0.32829909461052936,0.6324982104359096,0.3041991158253801
0.0,0.2015285854616251,0.1990028357429689,0.400531421204594
0.0,0.7608098173894706,-0.2585908995640904,0.5022189178253801
0.0,0.7608098173894706,-0.2585908995640904,0.5022189178253801
0.0,0.2406153687308815,0.09783863063089915,0.3384539993617806
0.0,-0.30849711261052926,0.47408236843590956,0.16558525582538014
0.0,-0.30849711261052926,0.47408236843590956,0.16558525582538014
0.0,-0.30849711261052926,0.47408236843590956,0.16558525582538014
0.0,-0.30849711261052926,0.47408236843590956,0.16558525582538014
0.0,-0.30849711261052926,0.47408236843590956,0.16558525582538014
0.0,-0.30849711261052926,0.47408236843590956,0.16558525582538014
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.49370681111271353,-0.15202801081440687,0.3416788002983066
0.0,0.5033840753894705,-0.1595809975640904,0.34380307782538
0.0,0.5033840753894705,-0.1595809975640904,0.34380307782538
0.0,0.5033840753894705,-0.1595809975640904,0.34380307782538
0.0,0.5033840753894705,-0.1595809975640904,0.34380307782538
0.0,0.5033840753894705,-0.1595809975640904,0.34380307782538
0.0,0.5033840753894705,-0.1595809975640904,0.34380307782538
0.0,0.7608098173894706,-0.1991849575640905,0.56162485982538
0.0,0.7608098173894706,-0.1991849575640905,0.56162485982538
0.0,0.7608098173894706,-0.1991849575640905,0.56162485982538
0.0,0.7608098173894706,-0.1991849575640905,0.56162485982538
0.0,0.7608098173894706,-0.1991849575640905,0.56162485982538
0.0,0.7608098173894706,-0.1991849575640905,0.56162485982538
0.0,0.7608098173894706,-0.1991849575640905,0.56162485982538
0.0,0.7608098173894706,-0.1991849575640905,0.56162485982538
0.0,0.7608098173894706,-0.1991849575640905,0.56162485982538
0.0,0.7608098173894706,-0.1991849575640905,0.56162485982538
0.0,0.5694675470639597,-0.15569807834394478,0.4137694687200149
0.0,0.32516625338947075,-0.1001750575640904,0.2249911958253803
0.0,0.32516625338947075,-0.1001750575640904,0.2249911958253803
0.0,0.32516625338947075,-0.1001750575640904,0.2249911958253803
0.0,0.32516625338947075,-0.1001750575640904,0.2249911958253803
0.0,0.05554759958925423,0.2042331004906785,0.2597807000799327
0.0,-0.28869513261052937,0.5928942504359097,0.3041991178253801
0.0,-0.28869513261052937,0.5928942504359097,0.3041991178253801
0.0,-0.28869513261052937,0.5928942504359097,0.3041991178253801
0.0,-0.28869513261052937,0.5928942504359097,0.3041991178253801
0.0,-0.28869513261052937,0.5928942504359097,0.3041991178253801
0.0,-0.28869513261052937,0.5928942504359097,0.3041991178253801
0.0,-0.28869513261052937,0.5928942504359097,0.3041991178253801
0.0,-0.28869513261052937,0.5928942504359097,0.3041991178253801
0.0,-0.38770503461052935,-0.0011651555640904698,-0.3888701901746201
0.0,-0.38770503461052935,-0.0011651555640904698,-0.3888701901746201
0.0,-0.22928919261052938,-0.06057109756409029,-0.2898602901746199
0.0,-0.22928919261052938,-0.06057109756409029,-0.2898602901746199
0.0,0.04032946118968693,-0.10405797678423734,-0.0637285155945505
0.0,0.3845721933894705,-0.1595809975640904,0.22499119582538013
0.0,-0.03290185151611548,-0.08130461408939083,-0.11420646560550651
0.0,-0.5659228566105294,0.018636824435909638,-0.5472860321746198
0.0,-0.5659228566105294,0.018636824435909638,-0.5472860321746198
0.0,-0.5659228566105294,0.018636824435909638,-0.5472860321746198
0.0,-0.6847347366105293,-0.0011651555640904698,-0.68589989217462
0.0,-0.44120821122084375,-0.03595465981864199,-0.47716287103948596
0.0,-0.13027929261052948,-0.0803730775640904,-0.21065237017462002
0.0,-0.13027929261052948,-0.0803730775640904,-0.21065237017462002
0.0,-0.13027929261052948,-0.0803730775640904,-0.21065237017462002
0.0,-0.13027929261052948,-0.0803730775640904,-0.21065237017462002
0.0,-0.13027929261052948,-0.0803730775640904,-0.21065237017462002
0.0,0.05236560274940012,-0.09776782925214988,-0.04540222650274983
0.0,0.28556229338947076,-0.1199770375640904,0.1655852558253803
0.0,0.28556229338947076,-0.1199770375640904,0.1655852558253803
0.0,0.1898911573482773,-0.1373717892521492,0.052519368096128005
0.0,0.06774050938947053,-0.1595809975640904,-0.09184048817461998
0.0,0.06774050938947053,-0.1595809975640904,-0.09184048817461998
0.0,0.06774050938947053,-0.1595809975640904,-0.09184048817461998
0.0,0.06774050938947053,-0.1595809975640904,-0.09184048817461998
0.0,0.06774050938947053,-0.1595809975640904,-0.09184048817461998
0.0,0.06774050938947053,-0.1595809975640904,-0.09184048817461998
0.0,0.06774050938947053,-0.1595809975640904,-0.09184048817461998
0.0,0.06774050938947053,-0.1595809975640904,-0.09184048817461998
0.0,0.06774050938947053,-0.1595809975640904,-0.09184048817461998
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
