rating,int_action_audio,acc_action_audio,all_action_audio
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.665355111356628,-0.060621870724062,-0.72597698208069
0.0,-0.665355111356628,-0.060621870724062,-0.72597698208069
0.0,-0.665355111356628,-0.060621870724062,-0.72597698208069
0.0,-0.665355111356628,-0.060621870724062,-0.72597698208069
0.0,-0.665355111356628,-0.060621870724062,-0.72597698208069
0.0,-0.665355111356628,-0.060621870724062,-0.72597698208069
0.0,-0.665355111356628,-0.060621870724062,-0.72597698208069
0.0,-0.665355111356628,-0.060621870724062,-0.72597698208069
0.0,-0.665355111356628,-0.060621870724062,-0.72597698208069
0.0,-0.6745501147003031,0.0405231669850592,-0.6340269477152439
0.0,-0.685157091356628,0.1571999112759378,-0.52795718008069
0.0,-0.685157091356628,0.1571999112759378,-0.52795718008069
0.0,-0.685157091356628,0.1571999112759378,-0.52795718008069
0.0,-0.685157091356628,0.1571999112759378,-0.52795718008069
0.0,-0.685157091356628,0.1571999112759378,-0.52795718008069
0.0,-0.685157091356628,0.1571999112759378,-0.52795718008069
0.0,0.601971620643372,-0.1794337507240621,0.42253786991930986
0.0,0.601971620643372,-0.1794337507240621,0.42253786991930986
0.0,0.601971620643372,-0.1794337507240621,0.42253786991930986
0.0,0.601971620643372,-0.1794337507240621,0.42253786991930986
0.0,0.601971620643372,-0.1794337507240621,0.42253786991930986
0.0,0.601971620643372,-0.1794337507240621,0.42253786991930986
0.0,0.601971620643372,-0.1794337507240621,0.42253786991930986
0.0,0.601971620643372,-0.1794337507240621,0.42253786991930986
0.0,0.601971620643372,-0.1794337507240621,0.42253786991930986
0.0,0.601971620643372,-0.1794337507240621,0.42253786991930986
0.0,0.601971620643372,-0.1794337507240621,0.42253786991930986
0.0,0.601971620643372,-0.1794337507240621,0.42253786991930986
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.42773134935662804,-0.1992357307240622,-0.62696708008069
0.0,-0.42773134935662804,-0.1992357307240622,-0.62696708008069
0.0,-0.42773134935662804,-0.1992357307240622,-0.62696708008069
0.0,-0.42773134935662804,-0.1992357307240622,-0.62696708008069
0.0,-0.46383975986429754,-0.19321766240742133,-0.6570574222717188
0.0,-0.5465432313566281,-0.1794337507240621,-0.7259769820806902
0.0,-0.5465432313566281,-0.1794337507240621,-0.7259769820806902
0.0,-0.5465432313566281,-0.1794337507240621,-0.7259769820806902
0.0,-0.5465432313566281,-0.1794337507240621,-0.7259769820806902
0.0,-0.16740492315349936,-0.1613795457741405,-0.3287844689276399
0.0,0.7009815226433722,-0.1200278107240621,0.5809537119193102
0.0,0.7009815226433722,-0.1200278107240621,0.5809537119193102
0.0,0.7009815226433722,-0.1200278107240621,0.5809537119193102
0.0,0.7009815226433722,-0.1200278107240621,0.5809537119193102
0.0,0.7009815226433722,-0.1200278107240621,0.5809537119193102
0.0,0.6829273170856255,-0.1501181529150898,0.5328091641705358
0.0,0.641575580643372,-0.21903771272406214,0.42253786791931
0.0,0.641575580643372,-0.21903771272406214,0.42253786791931
0.0,0.641575580643372,-0.21903771272406214,0.42253786791931
0.0,0.641575580643372,-0.21903771272406214,0.42253786791931
0.0,0.30494191864337206,-0.1794337507240621,0.12550816791931008
0.0,0.30494191864337206,-0.1794337507240621,0.12550816791931008
0.0,0.30494191864337206,-0.1794337507240621,0.12550816791931008
0.0,0.30494191864337206,-0.1794337507240621,0.12550816791931008
0.0,0.04751617464337196,0.2364078332759379,0.2839240079193099
0.0,0.04751617464337196,0.2364078332759379,0.2839240079193099
0.0,0.04751617464337196,0.2364078332759379,0.2839240079193099
0.0,0.04751617464337196,0.2364078332759379,0.2839240079193099
0.0,0.04751617464337196,0.2364078332759379,0.2839240079193099
0.0,0.04751617464337196,0.2364078332759379,0.2839240079193099
0.0,0.04751617464337196,0.2364078332759379,0.2839240079193099
0.0,-0.06080905566398265,0.12206453404411777,0.06125547838013512
0.0,-0.30891946735662795,-0.1398297907240621,-0.4487492580806901
0.0,-0.30891946735662795,-0.1398297907240621,-0.4487492580806901
0.0,-0.30891946735662795,-0.1398297907240621,-0.4487492580806901
0.0,-0.30891946735662795,-0.1398297907240621,-0.4487492580806901
0.0,-0.30891946735662795,-0.1398297907240621,-0.4487492580806901
0.0,-0.30891946735662795,-0.1398297907240621,-0.4487492580806901
0.0,-0.30891946735662795,-0.1398297907240621,-0.4487492580806901
0.0,-0.36308208281421617,-0.06761297031655289,-0.43069505313076906
0.0,-0.48713728935662803,0.09779397127593792,-0.3893433180806901
0.0,-0.48713728935662803,0.09779397127593792,-0.3893433180806901
0.0,-0.48713728935662803,0.09779397127593792,-0.3893433180806901
0.0,-0.48713728935662803,0.09779397127593792,-0.3893433180806901
0.0,-0.48713728935662803,0.09779397127593792,-0.3893433180806901
0.0,0.42375379864337187,0.1571999112759378,0.5809537099193098
0.0,0.42375379864337187,0.1571999112759378,0.5809537099193098
0.0,0.08072390155571206,0.464121398463752,0.5448453000194642
0.0,-0.704959071356628,1.167100901275938,0.46214182991930985
0.0,-0.704959071356628,1.167100901275938,0.46214182991930985
0.0,-0.4522001996264334,0.7638903204140842,0.3116901207876509
0.0,0.12672409664337175,-0.1596317707240621,-0.032907674080690286
0.0,0.12672409664337175,-0.1596317707240621,-0.032907674080690286
0.0,0.12672409664337175,-0.1596317707240621,-0.032907674080690286
0.0,0.12672409664337175,-0.1596317707240621,-0.032907674080690286
0.0,0.12672409664337175,-0.1596317707240621,-0.032907674080690286
0.0,0.12672409664337175,-0.1596317707240621,-0.032907674080690286
0.0,0.12672409664337175,-0.1596317707240621,-0.032907674080690286
0.0,0.12672409664337175,-0.1596317707240621,-0.032907674080690286
0.0,0.12672409664337175,-0.1596317707240621,-0.032907674080690286
0.0,0.12672409664337175,-0.1596317707240621,-0.032907674080690286
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.24541728128634793,-0.17941396816455812,0.06600331312178997
0.0,0.24553597664337184,-0.1794337507240621,0.06610222591930992
0.0,0.24553597664337184,-0.1794337507240621,0.06610222591930992
0.0,0.24553597664337184,-0.1794337507240621,0.06610222591930992
0.0,0.24553597664337184,-0.1794337507240621,0.06610222591930992
0.0,0.24553597664337184,-0.1794337507240621,0.06610222591930992
0.0,0.24553597664337184,-0.1794337507240621,0.06610222591930992
0.0,0.24553597664337184,-0.1794337507240621,0.06610222591930992
0.0,0.24553597664337184,-0.1794337507240621,0.06610222591930992
0.0,0.24553597664337184,-0.1794337507240621,0.06610222591930992
0.0,0.34454587864337205,-0.1992357307240622,0.14531014791930996
0.0,0.34454587864337205,-0.1992357307240622,0.14531014791930996
0.0,0.34454587864337205,-0.1992357307240622,0.14531014791930996
0.0,0.34454587864337205,-0.1992357307240622,0.14531014791930996
0.0,-0.526741251356628,0.2562098132759378,-0.27053143808069013
