rating,int_action_audio,acc_action_audio,all_action_audio
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.08959510667955731,0.1178935394109043,0.028298432731346912
0.0,-0.08959510667955731,0.1178935394109043,0.028298432731346912
0.0,-0.08959510667955731,0.1178935394109043,0.028298432731346912
0.0,-0.08959510667955731,0.1178935394109043,0.028298432731346912
0.0,-0.08959510667955731,0.1178935394109043,0.028298432731346912
0.0,-0.08959510667955731,0.1178935394109043,0.028298432731346912
0.0,-0.08959510667955731,0.1178935394109043,0.028298432731346912
0.0,-0.08959510667955731,0.1178935394109043,0.028298432731346912
0.0,-0.08959510667955731,0.1178935394109043,0.028298432731346912
0.0,-0.08959510667955731,0.1178935394109043,0.028298432731346912
0.0,-0.262745334077017,0.33914105165678876,0.0763957175797716
0.0,-0.4460307506795574,0.5733390834109041,0.12730833273134667
0.0,-0.4460307506795574,0.5733390834109041,0.12730833273134667
0.0,-0.4460307506795574,0.5733390834109041,0.12730833273134667
0.0,-0.4460307506795574,0.5733390834109041,0.12730833273134667
0.0,-0.4460307506795574,0.5733390834109041,0.12730833273134667
0.0,-0.4460307506795574,0.5733390834109041,0.12730833273134667
0.0,-0.4460307506795574,0.5733390834109041,0.12730833273134667
0.0,-0.4460307506795574,0.5733390834109041,0.12730833273134667
0.0,-0.4460307506795574,0.5733390834109041,0.12730833273134667
0.0,-0.4460307506795574,0.5733390834109041,0.12730833273134667
0.0,-0.4460307506795574,0.5733390834109041,0.12730833273134667
0.0,-0.1093970866795572,0.1772994794109043,0.0679023927313469
0.0,-0.1093970866795572,0.1772994794109043,0.0679023927313469
0.0,-0.1093970866795572,0.1772994794109043,0.0679023927313469
0.0,-0.1093970866795572,0.1772994794109043,0.0679023927313469
0.0,-0.1093970866795572,0.1772994794109043,0.0679023927313469
0.0,-0.1886050086795573,-0.040522302589095616,-0.22912731126865304
0.0,-0.1886050086795573,-0.040522302589095616,-0.22912731126865304
0.0,-0.1886050086795573,-0.040522302589095616,-0.22912731126865304
0.0,-0.1886050086795573,-0.040522302589095616,-0.22912731126865304
0.0,-0.1886050086795573,-0.040522302589095616,-0.22912731126865304
0.0,-0.7034564926795573,-0.0009183405890957896,-0.7043748332686532
0.0,-0.7034564926795573,-0.0009183405890957896,-0.7043748332686532
0.0,-0.7034564926795573,-0.0009183405890957896,-0.7043748332686532
0.0,-0.7034564926795573,-0.0009183405890957896,-0.7043748332686532
0.0,-0.7034564926795573,-0.0009183405890957896,-0.7043748332686532
0.0,-0.5591646371627177,0.18185134280648374,-0.37731329435623406
0.0,-0.4064267906795573,0.37531928141090426,-0.031107509268653244
0.0,-0.4064267906795573,0.37531928141090426,-0.031107509268653244
0.0,-0.4064267906795573,0.37531928141090426,-0.031107509268653244
0.0,-0.4064267906795573,0.37531928141090426,-0.031107509268653244
0.0,-0.4064267906795573,0.37531928141090426,-0.031107509268653244
0.0,-0.4064267906795573,0.37531928141090426,-0.031107509268653244
0.0,-0.4064267906795573,0.37531928141090426,-0.031107509268653244
0.0,0.08416551963221709,0.09635502734690116,0.18052054697911818
0.0,0.6034741993204427,-0.1989381425890958,0.40453605673134674
0.0,0.6034741993204427,-0.1989381425890958,0.40453605673134674
0.0,0.0886227153204426,-0.1989381425890958,-0.11031542726865329
0.0,0.0886227153204426,-0.1989381425890958,-0.11031542726865329
0.0,0.0886227153204426,-0.1989381425890958,-0.11031542726865329
0.0,0.0886227153204426,-0.1989381425890958,-0.11031542726865329
0.0,0.12822667532044252,-0.1989381425890958,-0.0707114672686534
0.0,0.12822667532044252,-0.1989381425890958,-0.0707114672686534
0.0,0.12822667532044252,-0.1989381425890958,-0.0707114672686534
0.0,0.12822667532044252,-0.1989381425890958,-0.0707114672686534
0.0,0.5440682593204427,-0.21874012458909575,0.325328134731347
0.0,0.5440682593204427,-0.21874012458909575,0.325328134731347
0.0,0.5440682593204427,-0.21874012458909575,0.325328134731347
0.0,0.6628801393204428,-0.23854210458909575,0.42433803473134707
0.0,0.6628801393204428,-0.23854210458909575,0.42433803473134707
0.0,0.6628801393204428,-0.23854210458909575,0.42433803473134707
0.0,0.6628801393204428,-0.23854210458909575,0.42433803473134707
0.0,-0.6638525326795572,-0.25834408458909575,-0.9221966172686531
0.0,-0.6638525326795572,-0.25834408458909575,-0.9221966172686531
0.0,-0.6638525326795572,-0.25834408458909575,-0.9221966172686531
0.0,-0.6638525326795572,-0.25834408458909575,-0.9221966172686531
0.0,0.5836722193204427,-0.21874012458909575,0.36493209473134697
0.0,0.5836722193204427,-0.21874012458909575,0.36493209473134697
0.0,-0.0319730325687765,0.08908250232707893,0.05710946975830222
0.0,-0.6836545126795572,0.41492324341090425,-0.2687312692686531
0.0,-0.6836545126795572,0.41492324341090425,-0.2687312692686531
0.0,-0.6836545126795572,0.41492324341090425,-0.2687312692686531
0.0,-0.6836545126795572,0.41492324341090425,-0.2687312692686531
0.0,-0.6836545126795572,0.41492324341090425,-0.2687312692686531
0.0,0.6826821213204429,-0.1989381425890958,0.48374397873134706
0.0,0.6826821213204429,-0.1989381425890958,0.48374397873134706
0.0,0.6826821213204429,-0.1989381425890958,0.48374397873134706
0.0,0.6826821213204429,-0.1989381425890958,0.48374397873134706
0.0,-0.5450406526795574,-0.02072032258909573,-0.5657609752686532
0.0,-0.5450406526795574,-0.02072032258909573,-0.5657609752686532
0.0,-0.5450406526795574,-0.02072032258909573,-0.5657609752686532
0.0,-0.5450406526795574,-0.02072032258909573,-0.5657609752686532
0.0,-0.5450406526795574,-0.02072032258909573,-0.5657609752686532
0.0,0.7024841013204429,-0.1989381425890958,0.5035459587313471
0.0,0.7024841013204429,-0.1989381425890958,0.5035459587313471
0.0,0.7024841013204429,-0.1989381425890958,0.5035459587313471
0.0,0.7024841013204429,-0.1989381425890958,0.5035459587313471
0.0,0.7024841013204429,-0.1989381425890958,0.5035459587313471
0.0,0.7024841013204429,-0.1989381425890958,0.5035459587313471
0.0,0.7024841013204429,-0.1989381425890958,0.5035459587313471
0.0,0.7024841013204429,-0.1989381425890958,0.5035459587313471
0.0,0.7024841013204429,-0.1989381425890958,0.5035459587313471
0.0,0.7024841013204429,-0.1989381425890958,0.5035459587313471
0.0,0.7024841013204429,-0.1989381425890958,0.5035459587313471
0.0,0.7024841013204429,-0.1989381425890958,0.5035459587313471
0.0,0.3561836465255289,-0.025787916163203972,0.33039573036232484
0.0,-0.0103871866795573,0.15749749941090418,0.14711031273134678
0.0,-0.0103871866795573,0.15749749941090418,0.14711031273134678
0.0,-0.0103871866795573,0.15749749941090418,0.14711031273134678
0.0,0.0377100991404333,0.25369207007932054,0.29140216921975387
0.0,0.0886227153204426,0.35551730141090426,0.44414001673134684
0.0,0.0886227153204426,0.35551730141090426,0.44414001673134684
0.0,0.0886227153204426,0.35551730141090426,0.44414001673134684
0.0,-0.1688030286795573,-0.040522302589095616,-0.20932533126865305
0.0,-0.1688030286795573,-0.040522302589095616,-0.20932533126865305
0.0,-0.1688030286795573,-0.040522302589095616,-0.20932533126865305
0.0,-0.1688030286795573,-0.040522302589095616,-0.20932533126865305
0.0,0.6826821213204429,-0.1989381425890958,0.48374397873134706
0.0,0.6826821213204429,-0.1989381425890958,0.48374397873134706
0.0,0.6826821213204429,-0.1989381425890958,0.48374397873134706
0.0,0.6826821213204429,-0.1989381425890958,0.48374397873134706
0.0,0.6826821213204429,-0.1989381425890958,0.48374397873134706
0.0,0.0477979545202888,-0.1796992286497261,-0.13190127412943742
0.0,-0.6242485726795574,-0.1593341825890957,-0.7835827552686532
0.0,-0.6242485726795574,-0.1593341825890957,-0.7835827552686532
0.0,-0.6242485726795574,-0.1593341825890957,-0.7835827552686532
0.0,-0.6242485726795574,-0.1593341825890957,-0.7835827552686532
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
