rating,int_action_audio,acc_action_audio,all_action_audio
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.09050608506109564,0.11727052999306653,0.026764444931970943
0.0,-0.09050608506109564,0.11727052999306653,0.026764444931970943
0.0,-0.09050608506109564,0.11727052999306653,0.026764444931970943
0.0,-0.09050608506109564,0.11727052999306653,0.026764444931970943
0.0,-0.09050608506109564,0.11727052999306653,0.026764444931970943
0.0,-0.09050608506109564,0.11727052999306653,0.026764444931970943
0.0,-0.09050608506109564,0.11727052999306653,0.026764444931970943
0.0,-0.09050608506109564,0.11727052999306653,0.026764444931970943
0.0,-0.09050608506109564,0.11727052999306653,0.026764444931970943
0.0,-0.09050608506109564,0.11727052999306653,0.026764444931970943
0.0,-0.27092476405465643,0.3478055081446446,0.07688074408998813
0.0,-0.44694172906109575,0.5727160739930663,0.1257743449319707
0.0,-0.44694172906109575,0.5727160739930663,0.1257743449319707
0.0,-0.44694172906109575,0.5727160739930663,0.1257743449319707
0.0,-0.44694172906109575,0.5727160739930663,0.1257743449319707
0.0,-0.44694172906109575,0.5727160739930663,0.1257743449319707
0.0,-0.44694172906109575,0.5727160739930663,0.1257743449319707
0.0,-0.44694172906109575,0.5727160739930663,0.1257743449319707
0.0,-0.44694172906109575,0.5727160739930663,0.1257743449319707
0.0,-0.44694172906109575,0.5727160739930663,0.1257743449319707
0.0,-0.44694172906109575,0.5727160739930663,0.1257743449319707
0.0,-0.44694172906109575,0.5727160739930663,0.1257743449319707
0.0,-0.11030806506109556,0.17667646999306652,0.06636840493197094
0.0,-0.11030806506109556,0.17667646999306652,0.06636840493197094
0.0,-0.11030806506109556,0.17667646999306652,0.06636840493197094
0.0,-0.11030806506109556,0.17667646999306652,0.06636840493197094
0.0,-0.11030806506109556,0.17667646999306652,0.06636840493197094
0.0,-0.18951598706109565,-0.04114531200693339,-0.230661299068029
0.0,-0.18951598706109565,-0.04114531200693339,-0.230661299068029
0.0,-0.18951598706109565,-0.04114531200693339,-0.230661299068029
0.0,-0.18951598706109565,-0.04114531200693339,-0.230661299068029
0.0,-0.18951598706109565,-0.04114531200693339,-0.230661299068029
0.0,-0.7043674710610957,-0.0015413500069335617,-0.7059088210680292
0.0,-0.7043674710610957,-0.0015413500069335617,-0.7059088210680292
0.0,-0.7043674710610957,-0.0015413500069335617,-0.7059088210680292
0.0,-0.7043674710610957,-0.0015413500069335617,-0.7059088210680292
0.0,-0.7043674710610957,-0.0015413500069335617,-0.7059088210680292
0.0,-0.5540185725746933,0.18890058780588298,-0.3651179847688103
0.0,-0.40733776906109564,0.3746962719930665,-0.03264149706802921
0.0,-0.40733776906109564,0.3746962719930665,-0.03264149706802921
0.0,-0.40733776906109564,0.3746962719930665,-0.03264149706802921
0.0,-0.40733776906109564,0.3746962719930665,-0.03264149706802921
0.0,-0.40733776906109564,0.3746962719930665,-0.03264149706802921
0.0,-0.40733776906109564,0.3746962719930665,-0.03264149706802921
0.0,-0.40733776906109564,0.3746962719930665,-0.03264149706802921
0.0,0.10384848741244646,0.0840217348518566,0.18787022226430317
0.0,0.6025632209389044,-0.19956115200693358,0.40300206893197077
0.0,0.6025632209389044,-0.19956115200693358,0.40300206893197077
0.0,0.08771173693890424,-0.19956115200693358,-0.11184941506802926
0.0,0.08771173693890424,-0.19956115200693358,-0.11184941506802926
0.0,0.08771173693890424,-0.19956115200693358,-0.11184941506802926
0.0,0.08771173693890424,-0.19956115200693358,-0.11184941506802926
0.0,0.12731569693890415,-0.19956115200693358,-0.07224545506802937
0.0,0.12731569693890415,-0.19956115200693358,-0.07224545506802937
0.0,0.12731569693890415,-0.19956115200693358,-0.07224545506802937
0.0,0.12731569693890415,-0.19956115200693358,-0.07224545506802937
0.0,0.5431572809389044,-0.21936313400693352,0.323794146931971
0.0,0.5431572809389044,-0.21936313400693352,0.323794146931971
0.0,0.5431572809389044,-0.21936313400693352,0.323794146931971
0.0,0.6619691609389045,-0.23916511400693352,0.4228040469319711
0.0,0.6619691609389045,-0.23916511400693352,0.4228040469319711
0.0,0.6619691609389045,-0.23916511400693352,0.4228040469319711
0.0,0.6619691609389045,-0.23916511400693352,0.4228040469319711
0.0,-0.6647635110610955,-0.2589670940069335,-0.9237306050680291
0.0,-0.6647635110610955,-0.2589670940069335,-0.9237306050680291
0.0,-0.6647635110610955,-0.2589670940069335,-0.9237306050680291
0.0,-0.6647635110610955,-0.2589670940069335,-0.9237306050680291
0.0,0.5827612409389044,-0.21936313400693352,0.363398106931971
0.0,0.5827612409389044,-0.21936313400693352,0.363398106931971
0.0,-0.05872739435780755,0.10138118465377166,0.04265379029596417
0.0,-0.6845654910610955,0.4143002339930665,-0.27026525706802906
0.0,-0.6845654910610955,0.4143002339930665,-0.27026525706802906
0.0,-0.6845654910610955,0.4143002339930665,-0.27026525706802906
0.0,-0.6845654910610955,0.4143002339930665,-0.27026525706802906
0.0,-0.6845654910610955,0.4143002339930665,-0.27026525706802906
0.0,0.6817711429389046,-0.19956115200693358,0.4822099909319711
0.0,0.6817711429389046,-0.19956115200693358,0.4822099909319711
0.0,0.6817711429389046,-0.19956115200693358,0.4822099909319711
0.0,0.6817711429389046,-0.19956115200693358,0.4822099909319711
0.0,-0.5459516310610957,-0.021343332006933502,-0.5672949630680292
0.0,-0.5459516310610957,-0.021343332006933502,-0.5672949630680292
0.0,-0.5459516310610957,-0.021343332006933502,-0.5672949630680292
0.0,-0.5459516310610957,-0.021343332006933502,-0.5672949630680292
0.0,-0.5459516310610957,-0.021343332006933502,-0.5672949630680292
0.0,0.7015731229389046,-0.19956115200693358,0.502011970931971
0.0,0.7015731229389046,-0.19956115200693358,0.502011970931971
0.0,0.7015731229389046,-0.19956115200693358,0.502011970931971
0.0,0.7015731229389046,-0.19956115200693358,0.502011970931971
0.0,0.7015731229389046,-0.19956115200693358,0.502011970931971
0.0,0.7015731229389046,-0.19956115200693358,0.502011970931971
0.0,0.7015731229389046,-0.19956115200693358,0.502011970931971
0.0,0.7015731229389046,-0.19956115200693358,0.502011970931971
0.0,0.7015731229389046,-0.19956115200693358,0.502011970931971
0.0,0.7015731229389046,-0.19956115200693358,0.502011970931971
0.0,0.7015731229389046,-0.19956115200693358,0.502011970931971
0.0,0.7015731229389046,-0.19956115200693358,0.502011970931971
0.0,0.34073576495178554,-0.019142474025723333,0.3215932909260623
0.0,-0.011298165061095647,0.1568744899930664,0.1455763249319708
0.0,-0.011298165061095647,0.1568744899930664,0.1455763249319708
0.0,-0.011298165061095647,0.1568744899930664,0.1455763249319708
0.0,0.038818135109271956,0.2571070893214527,0.2959252244307247
0.0,0.08771173693890424,0.3548942919930665,0.4426060289319709
0.0,0.08771173693890424,0.3548942919930665,0.4426060289319709
0.0,0.08771173693890424,0.3548942919930665,0.4426060289319709
0.0,-0.16971400706109566,-0.04114531200693339,-0.21085931906802902
0.0,-0.16971400706109566,-0.04114531200693339,-0.21085931906802902
0.0,-0.16971400706109566,-0.04114531200693339,-0.21085931906802902
0.0,-0.16971400706109566,-0.04114531200693339,-0.21085931906802902
0.0,0.6817711429389046,-0.19956115200693358,0.4822099909319711
0.0,0.6817711429389046,-0.19956115200693358,0.4822099909319711
0.0,0.6817711429389046,-0.19956115200693358,0.4822099909319711
0.0,0.6817711429389046,-0.19956115200693358,0.4822099909319711
0.0,0.6817711429389046,-0.19956115200693358,0.4822099909319711
0.0,0.020235986966636456,-0.17951463234372678,-0.15927864537709013
0.0,-0.6251595510610957,-0.15995719200693348,-0.7851167430680291
0.0,-0.6251595510610957,-0.15995719200693348,-0.7851167430680291
0.0,-0.6251595510610957,-0.15995719200693348,-0.7851167430680291
0.0,-0.6251595510610957,-0.15995719200693348,-0.7851167430680291
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
