rating,int_action_audio,acc_action_audio,all_action_audio
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.4651525765660652,0.71140037538971,0.24624779882364495
0.0,-0.4651525765660652,0.71140037538971,0.24624779882364495
0.0,-0.4651525765660652,0.71140037538971,0.24624779882364495
0.0,-0.4651525765660652,0.71140037538971,0.24624779882364495
0.0,-0.4651525765660652,0.71140037538971,0.24624779882364495
0.0,-0.4651525765660652,0.71140037538971,0.24624779882364495
0.0,-0.4651525765660652,0.71140037538971,0.24624779882364495
0.0,-0.4651525765660652,0.71140037538971,0.24624779882364495
0.0,0.6437583134339347,-0.21929269461029,0.42446561882364503
0.0,0.6437583134339347,-0.21929269461029,0.42446561882364503
0.0,0.6437583134339347,-0.21929269461029,0.42446561882364503
0.0,0.6437583134339347,-0.21929269461029,0.42446561882364503
0.0,0.5156499602834904,-0.24885616049224557,0.26679379979124485
0.0,0.3863325714339347,-0.27869863461029,0.10763393682364486
0.0,0.3863325714339347,-0.27869863461029,0.10763393682364486
0.0,0.3863325714339347,-0.27869863461029,0.10763393682364486
0.0,0.3863325714339347,-0.27869863461029,0.10763393682364486
0.0,-0.8017862405660652,-0.15988675261028995,-0.961672993176355
0.0,-0.8017862405660652,-0.15988675261028995,-0.961672993176355
0.0,-0.8017862405660652,-0.15988675261028995,-0.961672993176355
0.0,-0.8017862405660652,-0.15988675261028995,-0.961672993176355
0.0,0.5843523734339348,-0.21929269461029,0.36505967882364504
0.0,0.5843523734339348,-0.21929269461029,0.36505967882364504
0.0,0.5843523734339348,-0.21929269461029,0.36505967882364504
0.0,0.5843523734339348,-0.21929269461029,0.36505967882364504
0.0,0.5843523734339348,-0.21929269461029,0.36505967882364504
0.0,0.5843523734339348,-0.21929269461029,0.36505967882364504
0.0,0.5843523734339348,-0.21929269461029,0.36505967882364504
0.0,0.4655404914339348,-0.27869863461029,0.18684185682364496
0.0,0.4655404914339348,-0.27869863461029,0.18684185682364496
0.0,-0.5245585185660652,-0.14008477261028995,-0.6646432911763551
0.0,-0.5245585185660652,-0.14008477261028995,-0.6646432911763551
0.0,-0.5245585185660652,-0.14008477261028995,-0.6646432911763551
0.0,-0.5245585185660652,-0.14008477261028995,-0.6646432911763551
0.0,-0.5245585185660652,-0.14008477261028995,-0.6646432911763551
0.0,-0.16979692400137897,-0.12037579535565257,-0.2901727193570315
0.0,0.1883127694339346,-0.10048081261028996,0.08783195682364486
0.0,0.1883127694339346,-0.10048081261028996,0.08783195682364486
0.0,0.1883127694339346,-0.10048081261028996,0.08783195682364486
0.0,0.1883127694339346,-0.10048081261028996,0.08783195682364486
0.0,0.1883127694339346,-0.10048081261028996,0.08783195682364486
0.0,-0.3265387165660652,0.63219245538971,0.30565373882364494
0.0,-0.3265387165660652,0.63219245538971,0.30565373882364494
0.0,-0.3265387165660652,0.63219245538971,0.30565373882364494
0.0,-0.3265387165660652,0.63219245538971,0.30565373882364494
0.0,-0.3265387165660652,0.63219245538971,0.30565373882364494
0.0,0.2154581639082746,0.18874046218385904,0.40419862609213375
0.0,0.7625701954339348,-0.25889665461029,0.5036735408236449
0.0,0.7625701954339348,-0.25889665461029,0.5036735408236449
0.0,0.2304278045822004,0.10571942858172056,0.33614723316392114
0.0,-0.3067367345660651,0.47377661338971,0.16703987882364496
0.0,-0.3067367345660651,0.47377661338971,0.16703987882364496
0.0,-0.3067367345660651,0.47377661338971,0.16703987882364496
0.0,-0.3067367345660651,0.47377661338971,0.16703987882364496
0.0,-0.3067367345660651,0.47377661338971,0.16703987882364496
0.0,-0.3067367345660651,0.47377661338971,0.16703987882364496
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.49423953108914553,-0.15137559371031595,0.34286393737882975
0.0,0.5051444534339347,-0.15988675261028995,0.3452577008236448
0.0,0.5051444534339347,-0.15988675261028995,0.3452577008236448
0.0,0.5051444534339347,-0.15988675261028995,0.3452577008236448
0.0,0.5051444534339347,-0.15988675261028995,0.3452577008236448
0.0,0.5051444534339347,-0.15988675261028995,0.3452577008236448
0.0,0.5051444534339347,-0.15988675261028995,0.3452577008236448
0.0,0.7625701954339348,-0.19949071261029006,0.5630794828236448
0.0,0.7625701954339348,-0.19949071261029006,0.5630794828236448
0.0,0.7625701954339348,-0.19949071261029006,0.5630794828236448
0.0,0.7625701954339348,-0.19949071261029006,0.5630794828236448
0.0,0.7625701954339348,-0.19949071261029006,0.5630794828236448
0.0,0.7625701954339348,-0.19949071261029006,0.5630794828236448
0.0,0.7625701954339348,-0.19949071261029006,0.5630794828236448
0.0,0.7625701954339348,-0.19949071261029006,0.5630794828236448
0.0,0.7625701954339348,-0.19949071261029006,0.5630794828236448
0.0,0.7625701954339348,-0.19949071261029006,0.5630794828236448
0.0,0.6027082093083868,-0.16315844336989804,0.4395497659384888
0.0,0.3269266314339349,-0.10048081261028996,0.22644581882364512
0.0,0.3269266314339349,-0.10048081261028996,0.22644581882364512
0.0,0.3269266314339349,-0.10048081261028996,0.22644581882364512
0.0,0.3269266314339349,-0.10048081261028996,0.22644581882364512
0.0,0.10166655994176271,0.1538450750081084,0.25551163494987134
0.0,-0.2869347545660652,0.5925884953897101,0.30565374082364494
0.0,-0.2869347545660652,0.5925884953897101,0.30565374082364494
0.0,-0.2869347545660652,0.5925884953897101,0.30565374082364494
0.0,-0.2869347545660652,0.5925884953897101,0.30565374082364494
0.0,-0.2869347545660652,0.5925884953897101,0.30565374082364494
0.0,-0.2869347545660652,0.5925884953897101,0.30565374082364494
0.0,-0.2869347545660652,0.5925884953897101,0.30565374082364494
0.0,-0.2869347545660652,0.5925884953897101,0.30565374082364494
0.0,-0.3859446565660652,-0.0014709106102900327,-0.3874155671763553
0.0,-0.3859446565660652,-0.0014709106102900327,-0.3874155671763553
0.0,-0.22752881456606516,-0.060876852610289856,-0.2884056671763551
0.0,-0.22752881456606516,-0.060876852610289856,-0.2884056671763551
0.0,-0.0022687430738931834,-0.09720912185068298,-0.099477864924576
0.0,0.3863325714339347,-0.15988675261028995,0.22644581882364495
0.0,0.03754278305660272,-0.09448866724367078,-0.05694588418706792
0.0,-0.5641624785660653,0.018331069389710075,-0.545831409176355
0.0,-0.5641624785660653,0.018331069389710075,-0.545831409176355
0.0,-0.5641624785660653,0.018331069389710075,-0.545831409176355
0.0,-0.6829743585660651,-0.0014709106102900327,-0.6844452691763552
0.0,-0.479513649352047,-0.030536726736515307,-0.5100503760885622
0.0,-0.1285189145660653,-0.08067883261028996,-0.2091977471763552
0.0,-0.1285189145660653,-0.08067883261028996,-0.2091977471763552
0.0,-0.1285189145660653,-0.08067883261028996,-0.2091977471763552
0.0,-0.1285189145660653,-0.08067883261028996,-0.2091977471763552
0.0,-0.1285189145660653,-0.08067883261028996,-0.2091977471763552
0.0,0.024076618445329018,-0.09521174030644797,-0.07113512186111881
0.0,0.2873226714339349,-0.12028279261028996,0.16703987882364513
0.0,0.2873226714339349,-0.12028279261028996,0.16703987882364513
0.0,0.20739167763724653,-0.13481570030644718,0.07257597733079946
0.0,0.06950088743393472,-0.15988675261028995,-0.09038586517635516
0.0,0.06950088743393472,-0.15988675261028995,-0.09038586517635516
0.0,0.06950088743393472,-0.15988675261028995,-0.09038586517635516
0.0,0.06950088743393472,-0.15988675261028995,-0.09038586517635516
0.0,0.06950088743393472,-0.15988675261028995,-0.09038586517635516
0.0,0.06950088743393472,-0.15988675261028995,-0.09038586517635516
0.0,0.06950088743393472,-0.15988675261028995,-0.09038586517635516
0.0,0.06950088743393472,-0.15988675261028995,-0.09038586517635516
0.0,0.06950088743393472,-0.15988675261028995,-0.09038586517635516
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
