rating,int_action_text,acc_action_text,all_action_text
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.3891394434082965,-0.17155919397842068,-0.5606986373867172
0.0,-0.3891394434082965,-0.17155919397842068,-0.5606986373867172
0.0,-0.3891394434082965,-0.17155919397842068,-0.5606986373867172
0.0,-0.3891394434082965,-0.17155919397842068,-0.5606986373867172
0.0,-0.3891394434082965,-0.17155919397842068,-0.5606986373867172
0.0,-0.3891394434082965,-0.17155919397842068,-0.5606986373867172
0.0,-0.3891394434082965,-0.17155919397842068,-0.5606986373867172
0.0,0.26432590459170363,-0.07254929397842069,0.19177661061328288
0.0,0.26432590459170363,-0.07254929397842069,0.19177661061328288
0.0,0.26432590459170363,-0.07254929397842069,0.19177661061328288
0.0,0.26432590459170363,-0.07254929397842069,0.19177661061328288
0.0,0.26432590459170363,-0.07254929397842069,0.19177661061328288
0.0,0.26432590459170363,-0.07254929397842069,0.19177661061328288
0.0,0.26432590459170363,-0.07254929397842069,0.19177661061328288
0.0,0.26432590459170363,-0.07254929397842069,0.19177661061328288
0.0,0.26432590459170363,-0.07254929397842069,0.19177661061328288
0.0,0.26432590459170363,-0.07254929397842069,0.19177661061328288
0.0,0.26432590459170363,-0.07254929397842069,0.19177661061328288
0.0,0.26432590459170363,-0.07254929397842069,0.19177661061328288
0.0,0.26432590459170363,-0.07254929397842069,0.19177661061328288
0.0,0.2891604212025242,-0.0841387351526538,0.2050216860498703
0.0,0.5613556065917035,-0.21116315597842072,0.3501924506132828
0.0,0.5613556065917035,-0.21116315597842072,0.3501924506132828
0.0,0.5613556065917035,-0.21116315597842072,0.3501924506132828
0.0,0.5613556065917035,-0.21116315597842072,0.3501924506132828
0.0,0.5613556065917035,-0.21116315597842072,0.3501924506132828
0.0,0.5613556065917035,-0.21116315597842072,0.3501924506132828
0.0,-0.5673572654082966,-0.13195523397842068,-0.6993124993867174
0.0,-0.5673572654082966,-0.13195523397842068,-0.6993124993867174
0.0,-0.5673572654082966,-0.13195523397842068,-0.6993124993867174
0.0,-0.5673572654082966,-0.13195523397842068,-0.6993124993867174
0.0,-0.5673572654082966,-0.13195523397842068,-0.6993124993867174
0.0,-0.5325889420528163,-0.1385777718639335,-0.6711667139167498
0.0,-0.15151568140829658,-0.21116315597842072,-0.36267883738671725
0.0,-0.15151568140829658,-0.21116315597842072,-0.36267883738671725
0.0,-0.15151568140829658,-0.21116315597842072,-0.36267883738671725
0.0,-0.15151568140829658,-0.21116315597842072,-0.36267883738671725
0.0,-0.15151568140829658,-0.21116315597842072,-0.36267883738671725
0.0,-0.15151568140829658,-0.21116315597842072,-0.36267883738671725
0.0,-0.15151568140829658,-0.21116315597842072,-0.36267883738671725
0.0,0.3039298645917036,-0.19136117397842078,0.11256869061328278
0.0,0.3039298645917036,-0.19136117397842078,0.11256869061328278
0.0,0.3039298645917036,-0.19136117397842078,0.11256869061328278
0.0,0.3039298645917036,-0.19136117397842078,0.11256869061328278
0.0,0.3039298645917036,-0.19136117397842078,0.11256869061328278
0.0,0.3039298645917036,-0.19136117397842078,0.11256869061328278
0.0,0.3039298645917036,-0.19136117397842078,0.11256869061328278
0.0,0.3039298645917036,-0.19136117397842078,0.11256869061328278
0.0,0.3039298645917036,-0.19136117397842078,0.11256869061328278
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.5995397005185821,0.6159946067007077,0.016454906182125417
0.0,-0.6267632054082964,0.6403219940215793,0.013558788613282746
0.0,-0.6267632054082964,0.6403219940215793,0.013558788613282746
0.0,-0.6267632054082964,0.6403219940215793,0.013558788613282746
0.0,-0.6267632054082964,0.6403219940215793,0.013558788613282746
0.0,-0.6267632054082964,0.6403219940215793,0.013558788613282746
0.0,-0.6267632054082964,0.6403219940215793,0.013558788613282746
0.0,-0.1979560216110091,0.3027503811861735,0.10479435957516425
0.0,0.3039298645917036,-0.09235127397842069,0.21157859061328288
0.0,0.3039298645917036,-0.09235127397842069,0.21157859061328288
0.0,0.3039298645917036,-0.09235127397842069,0.21157859061328288
0.0,-0.5475552854082965,0.4225002120215793,-0.1250550733867174
0.0,-0.5475552854082965,0.4225002120215793,-0.1250550733867174
0.0,-0.5475552854082965,0.4225002120215793,-0.1250550733867174
0.0,-0.5475552854082965,0.4225002120215793,-0.1250550733867174
0.0,-0.5475552854082965,0.4225002120215793,-0.1250550733867174
0.0,-0.5475552854082965,0.4225002120215793,-0.1250550733867174
0.0,-0.5475552854082965,0.4225002120215793,-0.1250550733867174
0.0,-0.5475552854082965,0.4225002120215793,-0.1250550733867174
0.0,-0.5475552854082965,0.4225002120215793,-0.1250550733867174
0.0,-0.5475552854082965,0.4225002120215793,-0.1250550733867174
0.0,0.5019496665917034,-0.13195523397842068,0.3699944326132826
0.0,0.5019496665917034,-0.13195523397842068,0.3699944326132826
0.0,0.5019496665917034,-0.13195523397842068,0.3699944326132826
0.0,0.5019496665917034,-0.13195523397842068,0.3699944326132826
0.0,0.4472083236459809,-0.12283167697438024,0.3243766466716006
0.0,0.3831377845917034,-0.11215325397842069,0.2709845306132827
0.0,0.3831377845917034,-0.11215325397842069,0.2709845306132827
0.0,0.3831377845917034,-0.11215325397842069,0.2709845306132827
0.0,0.3831377845917034,-0.11215325397842069,0.2709845306132827
0.0,0.3831377845917034,-0.11215325397842069,0.2709845306132827
0.0,0.3831377845917034,-0.11215325397842069,0.2709845306132827
0.0,0.3831377845917034,-0.11215325397842069,0.2709845306132827
0.0,0.06630610259170341,-0.15175721397842068,-0.08545111138671735
0.0,-0.6267632054082964,-0.13195523397842068,-0.7587184393867173
0.0,-0.6267632054082964,-0.13195523397842068,-0.7587184393867173
0.0,-0.6267632054082964,-0.13195523397842068,-0.7587184393867173
0.0,-0.6267632054082964,-0.13195523397842068,-0.7587184393867173
0.0,-0.2526973645567413,-0.10458456296630092,-0.3572819275230422
0.0,0.18511798259170342,-0.07254929397842069,0.11256868861328262
0.0,0.18511798259170342,-0.07254929397842069,0.11256868861328262
0.0,0.18511798259170342,-0.07254929397842069,0.11256868861328262
0.0,0.18511798259170342,-0.07254929397842069,0.11256868861328262
0.0,0.18511798259170342,-0.07254929397842069,0.11256868861328262
0.0,0.2763535535535762,-0.14553775093221477,0.1308158026213614
0.0,0.3831377845917034,-0.23096513597842072,0.15217264861328272
0.0,-0.15151568140829658,-0.11215325397842069,-0.2636689353867173
0.0,-0.15151568140829658,-0.11215325397842069,-0.2636689353867173
0.0,-0.15151568140829658,-0.11215325397842069,-0.2636689353867173
0.0,-0.15151568140829658,-0.11215325397842069,-0.2636689353867173
0.0,-0.15151568140829658,-0.11215325397842069,-0.2636689353867173
0.0,-0.15151568140829658,-0.11215325397842069,-0.2636689353867173
0.0,-0.15151568140829658,-0.11215325397842069,-0.2636689353867173
0.0,-0.15151568140829658,-0.11215325397842069,-0.2636689353867173
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.22820614317716018,-0.09298063853620475,-0.3211867817133651
