rating,int_action_text,acc_action_text,all_action_text
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.04204348411055116,0.6901666108952165,0.6481231267846654
0.0,0.5817188918894488,-0.1514175471047835,0.4303013447846654
0.0,0.5817188918894488,-0.1514175471047835,0.4303013447846654
0.0,0.5817188918894488,-0.1514175471047835,0.4303013447846654
0.0,0.5817188918894488,-0.1514175471047835,0.4303013447846654
0.0,0.5817188918894488,-0.1514175471047835,0.4303013447846654
0.0,0.5817188918894488,-0.1514175471047835,0.4303013447846654
0.0,0.5817188918894488,-0.1514175471047835,0.4303013447846654
0.0,0.5817188918894488,-0.1514175471047835,0.4303013447846654
0.0,0.5817188918894488,-0.1514175471047835,0.4303013447846654
0.0,0.5817188918894488,-0.1514175471047835,0.4303013447846654
0.0,0.5817188918894488,-0.1514175471047835,0.4303013447846654
0.0,0.5817188918894488,-0.1514175471047835,0.4303013447846654
0.0,0.5817188918894488,-0.1514175471047835,0.4303013447846654
0.0,0.5817188918894488,-0.1514175471047835,0.4303013447846654
0.0,0.5817188918894488,-0.1514175471047835,0.4303013447846654
0.0,0.5817188918894488,-0.1514175471047835,0.4303013447846654
0.0,0.5817188918894488,-0.1514175471047835,0.4303013447846654
0.0,0.5817188918894488,-0.1514175471047835,0.4303013447846654
0.0,-0.30937021611055115,-0.25042744910478354,-0.5597976652153345
0.0,-0.30937021611055115,-0.25042744910478354,-0.5597976652153345
0.0,-0.30937021611055115,-0.25042744910478354,-0.5597976652153345
0.0,-0.30937021611055115,-0.25042744910478354,-0.5597976652153345
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.16241826475305093,-0.21111174269705713,-0.048693477944006025
0.0,0.16587730788944866,-0.21082348910478355,-0.04494618121533456
0.0,0.16587730788944866,-0.21082348910478355,-0.04494618121533456
0.0,0.16587730788944866,-0.21082348910478355,-0.04494618121533456
0.0,0.16587730788944866,-0.21082348910478355,-0.04494618121533456
0.0,0.16587730788944866,-0.21082348910478355,-0.04494618121533456
0.0,-0.6856078401105511,0.7198695808952165,0.034261740784665484
0.0,-0.6856078401105511,0.7198695808952165,0.034261740784665484
0.0,-0.6856078401105511,0.7198695808952165,0.034261740784665484
0.0,-0.6856078401105511,0.7198695808952165,0.034261740784665484
0.0,-0.7422793940885679,0.5640228099598446,-0.17825658412872325
0.0,-0.764815762110551,0.5020477988952164,-0.2627679632153346
0.0,-0.764815762110551,0.5020477988952164,-0.2627679632153346
0.0,-0.764815762110551,0.5020477988952164,-0.2627679632153346
0.0,-0.764815762110551,0.5020477988952164,-0.2627679632153346
0.0,-0.764815762110551,0.5020477988952164,-0.2627679632153346
0.0,-0.764815762110551,0.5020477988952164,-0.2627679632153346
0.0,-0.764815762110551,0.5020477988952164,-0.2627679632153346
0.0,-0.764815762110551,0.5020477988952164,-0.2627679632153346
0.0,-0.764815762110551,0.5020477988952164,-0.2627679632153346
0.0,0.06686740788944874,0.3040279968952165,0.37089540478466543
0.0,0.06686740788944874,0.3040279968952165,0.37089540478466543
0.0,0.06686740788944874,0.3040279968952165,0.37089540478466543
0.0,0.06686740788944874,0.3040279968952165,0.37089540478466543
0.0,0.06686740788944874,0.3040279968952165,0.37089540478466543
0.0,0.06686740788944874,0.3040279968952165,0.37089540478466543
0.0,0.06686740788944874,0.3040279968952165,0.37089540478466543
0.0,0.06686740788944874,0.3040279968952165,0.37089540478466543
0.0,0.06686740788944874,0.3040279968952165,0.37089540478466543
0.0,0.06686740788944874,0.3040279968952165,0.37089540478466543
0.0,0.06686740788944874,0.3040279968952165,0.37089540478466543
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.5549362592586536,-0.20356361034281067,0.35137264891584313
0.0,0.5619169118894488,-0.21082348910478355,0.35109342278466554
0.0,0.5619169118894488,-0.21082348910478355,0.35109342278466554
0.0,0.5619169118894488,-0.21082348910478355,0.35109342278466554
0.0,0.5619169118894488,-0.21082348910478355,0.35109342278466554
0.0,0.20300157015520132,-0.18091387662229164,0.022087693532909847
0.0,-0.15095437611055126,-0.1514175471047835,-0.30237192321533457
0.0,-0.15095437611055126,-0.1514175471047835,-0.30237192321533457
0.0,-0.15095437611055126,-0.1514175471047835,-0.30237192321533457
0.0,-0.15095437611055126,-0.1514175471047835,-0.30237192321533457
0.0,-0.15095437611055126,-0.1514175471047835,-0.30237192321533457
0.0,-0.15095437611055126,-0.1514175471047835,-0.30237192321533457
0.0,-0.15095437611055126,-0.1514175471047835,-0.30237192321533457
0.0,0.008563553772902043,-0.16138741759662978,-0.1528238638237276
0.0,0.16587730788944866,-0.1712195271047835,-0.00534221921533462
0.0,0.16587730788944866,-0.1712195271047835,-0.00534221921533462
0.0,0.16587730788944866,-0.1712195271047835,-0.00534221921533462
0.0,0.16587730788944866,-0.1712195271047835,-0.00534221921533462
0.0,-0.012340514110551159,-0.1514175471047835,-0.16375806121533454
0.0,-0.012340514110551159,-0.1514175471047835,-0.16375806121533454
0.0,-0.012340514110551159,-0.1514175471047835,-0.16375806121533454
0.0,-0.012340514110551159,-0.1514175471047835,-0.16375806121533454
0.0,-0.012340514110551159,-0.1514175471047835,-0.16375806121533454
0.0,-0.012340514110551159,-0.1514175471047835,-0.16375806121533454
0.0,-0.012340514110551159,-0.1514175471047835,-0.16375806121533454
0.0,0.09732806230670733,-0.141447676612938,-0.04411961430623046
0.0,0.20548126788944876,-0.1316155671047835,0.07386570078466537
0.0,0.20548126788944876,-0.1316155671047835,0.07386570078466537
0.0,0.20548126788944876,-0.1316155671047835,0.07386570078466537
0.0,0.20548126788944876,-0.1316155671047835,0.07386570078466537
0.0,0.20548126788944876,-0.1316155671047835,0.07386570078466537
0.0,0.10578256196403575,-0.1714950500791228,-0.0657124881150869
0.0,0.007461465889448841,-0.21082348910478355,-0.20336202321533448
0.0,0.007461465889448841,-0.21082348910478355,-0.20336202321533448
0.0,0.007461465889448841,-0.21082348910478355,-0.20336202321533448
0.0,0.007461465889448841,-0.21082348910478355,-0.20336202321533448
0.0,0.007461465889448841,-0.21082348910478355,-0.20336202321533448
0.0,-0.30160452237863555,-0.07124530020503128,-0.3728498225836667
0.0,-0.6063999201105511,0.06640423489521641,-0.5399956852153345
0.0,-0.21757496690076877,-0.053234212013880455,-0.2708091789146492
0.0,0.16587730788944866,-0.1712195271047835,-0.00534221921533462
0.0,0.16587730788944866,-0.1712195271047835,-0.00534221921533462
0.0,0.16587730788944866,-0.1712195271047835,-0.00534221921533462
0.0,0.16587730788944866,-0.1712195271047835,-0.00534221921533462
0.0,0.16587730788944866,-0.1712195271047835,-0.00534221921533462
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
