ID,time,rating
sub-002,0.0,
sub-004,0.0,
sub-005,0.0,
sub-006,0.0,
sub-007,0.0,
sub-008,0.0,
sub-009,0.0,
sub-010,0.0,
sub-011,0.0,
sub-013,0.0,
sub-014,0.0,
sub-017,0.0,
sub-018,0.0,
sub-019,0.0,
sub-022,0.0,
sub-032,0.0,
sub-034,0.0,
sub-036,0.0,53.5
sub-037,0.0,
sub-038,0.0,
sub-040,0.0,
sub-041,0.0,
sub-046,0.0,
sub-050,0.0,
sub-051,0.0,
sub-052,0.0,
sub-053,0.0,
sub-057,0.0,
sub-059,0.0,
sub-061,0.0,
sub-070,0.0,
sub-071,0.0,
sub-073,0.0,
sub-075,0.0,
sub-077,0.0,63.4
sub-080,0.0,
sub-081,0.0,
sub-086,0.0,
sub-087,0.0,
sub-093,0.0,
sub-096,0.0,
sub-098,0.0,
sub-099,0.0,
sub-101,0.0,
sub-105,0.0,
sub-106,0.0,
sub-109,0.0,
sub-112,0.0,
sub-121,0.0,
sub-122,0.0,
sub-124,0.0,
sub-125,0.0,
sub-128,0.0,
sub-130,0.0,
sub-132,0.0,
sub-134,0.0,
sub-135,0.0,
sub-136,0.0,
sub-141,0.0,
sub-142,0.0,
sub-143,0.0,
sub-144,0.0,85.7
sub-145,0.0,
sub-150,0.0,
sub-154,0.0,
sub-155,0.0,
sub-163,0.0,
sub-170,0.0,
sub-176,0.0,
sub-181,0.0,
sub-183,0.0,
sub-184,0.0,
sub-189,0.0,
sub-191,0.0,
sub-196,0.0,
sub-203,0.0,
sub-204,0.0,
sub-206,0.0,
sub-207,0.0,
sub-211,0.0,
sub-214,0.0,
sub-218,0.0,
sub-223,0.0,
sub-225,0.0,83.6
sub-226,0.0,
sub-227,0.0,
sub-228,0.0,
sub-002,0.23,
sub-004,0.23,
sub-005,0.23,
sub-006,0.23,
sub-007,0.23,
sub-008,0.23,
sub-009,0.23,
sub-010,0.23,
sub-011,0.23,62.89447236180904
sub-013,0.23,
sub-014,0.23,
sub-017,0.23,
sub-018,0.23,
sub-019,0.23,
sub-022,0.23,43.0
sub-032,0.23,
sub-034,0.23,
sub-036,0.23,52.87142857142857
sub-037,0.23,
sub-038,0.23,
sub-040,0.23,
sub-041,0.23,
sub-046,0.23,
sub-050,0.23,
sub-051,0.23,
sub-052,0.23,
sub-053,0.23,
sub-057,0.23,
sub-059,0.23,
sub-061,0.23,79.5
sub-070,0.23,
sub-071,0.23,
sub-073,0.23,
sub-075,0.23,
sub-077,0.23,62.09047619047619
sub-080,0.23,
sub-081,0.23,
sub-086,0.23,
sub-087,0.23,91.5
sub-093,0.23,
sub-096,0.23,
sub-098,0.23,
sub-099,0.23,52.12077922077922
sub-101,0.23,
sub-105,0.23,
sub-106,0.23,
sub-109,0.23,
sub-112,0.23,
sub-121,0.23,
sub-122,0.23,
sub-124,0.23,
sub-125,0.23,
sub-128,0.23,
sub-130,0.23,
sub-132,0.23,
sub-134,0.23,
sub-135,0.23,
sub-136,0.23,
sub-141,0.23,
sub-142,0.23,
sub-143,0.23,
sub-144,0.23,85.7
sub-145,0.23,
sub-150,0.23,
sub-154,0.23,
sub-155,0.23,
sub-163,0.23,
sub-170,0.23,
sub-176,0.23,
sub-181,0.23,
sub-183,0.23,
sub-184,0.23,
sub-189,0.23,
sub-191,0.23,
sub-196,0.23,
sub-203,0.23,
sub-204,0.23,
sub-206,0.23,
sub-207,0.23,
sub-211,0.23,65.5
sub-214,0.23,
sub-218,0.23,
sub-223,0.23,
sub-225,0.23,83.6
sub-226,0.23,
sub-227,0.23,
sub-228,0.23,
sub-002,0.46,
sub-004,0.46,
sub-005,0.46,
sub-006,0.46,
sub-007,0.46,
sub-008,0.46,
sub-009,0.46,
sub-010,0.46,
sub-011,0.46,62.3
sub-013,0.46,
sub-014,0.46,
sub-017,0.46,
sub-018,0.46,
sub-019,0.46,
sub-022,0.46,43.0
sub-032,0.46,
sub-034,0.46,
sub-036,0.46,52.35405405405405
sub-037,0.46,
sub-038,0.46,
sub-040,0.46,
sub-041,0.46,
sub-046,0.46,
sub-050,0.46,
sub-051,0.46,
sub-052,0.46,
sub-053,0.46,
sub-057,0.46,
sub-059,0.46,
sub-061,0.46,79.5
sub-070,0.46,54.7
sub-071,0.46,
sub-073,0.46,
sub-075,0.46,
sub-077,0.46,62.0
sub-080,0.46,
sub-081,0.46,
sub-086,0.46,
sub-087,0.46,90.8
sub-093,0.46,
sub-096,0.46,
sub-098,0.46,
sub-099,0.46,50.96493506493506
sub-101,0.46,
sub-105,0.46,
sub-106,0.46,
sub-109,0.46,
sub-112,0.46,
sub-121,0.46,
sub-122,0.46,
sub-124,0.46,
sub-125,0.46,
sub-128,0.46,
sub-130,0.46,
sub-132,0.46,89.5
sub-134,0.46,
sub-135,0.46,
sub-136,0.46,
sub-141,0.46,59.4
sub-142,0.46,
sub-143,0.46,
sub-144,0.46,85.64698795180723
sub-145,0.46,
sub-150,0.46,
sub-154,0.46,
sub-155,0.46,
sub-163,0.46,
sub-170,0.46,
sub-176,0.46,
sub-181,0.46,
sub-183,0.46,
sub-184,0.46,19.2
sub-189,0.46,
sub-191,0.46,
sub-196,0.46,
sub-203,0.46,
sub-204,0.46,
sub-206,0.46,
sub-207,0.46,
sub-211,0.46,62.34235294117647
sub-214,0.46,
sub-218,0.46,
sub-223,0.46,
sub-225,0.46,83.3
sub-226,0.46,
sub-227,0.46,
sub-228,0.46,
sub-002,0.69,
sub-004,0.69,
sub-005,0.69,60.3
sub-006,0.69,
sub-007,0.69,
sub-008,0.69,
sub-009,0.69,
sub-010,0.69,
sub-011,0.69,62.3
sub-013,0.69,
sub-014,0.69,
sub-017,0.69,
sub-018,0.69,
sub-019,0.69,
sub-022,0.69,43.0
sub-032,0.69,
sub-034,0.69,53.8
sub-036,0.69,50.425
sub-037,0.69,
sub-038,0.69,
sub-040,0.69,29.5
sub-041,0.69,
sub-046,0.69,
sub-050,0.69,
sub-051,0.69,
sub-052,0.69,
sub-053,0.69,
sub-057,0.69,
sub-059,0.69,
sub-061,0.69,75.06024096385542
sub-070,0.69,54.7
sub-071,0.69,
sub-073,0.69,
sub-075,0.69,
sub-077,0.69,62.2
sub-080,0.69,
sub-081,0.69,
sub-086,0.69,
sub-087,0.69,90.1
sub-093,0.69,
sub-096,0.69,
sub-098,0.69,
sub-099,0.69,49.40909090909091
sub-101,0.69,
sub-105,0.69,
sub-106,0.69,
sub-109,0.69,
sub-112,0.69,
sub-121,0.69,
sub-122,0.69,
sub-124,0.69,
sub-125,0.69,
sub-128,0.69,
sub-130,0.69,
sub-132,0.69,89.5
sub-134,0.69,
sub-135,0.69,
sub-136,0.69,
sub-141,0.69,58.9
sub-142,0.69,70.2
sub-143,0.69,91.1
sub-144,0.69,85.6
sub-145,0.69,
sub-150,0.69,
sub-154,0.69,68.5
sub-155,0.69,
sub-163,0.69,
sub-170,0.69,
sub-176,0.69,
sub-181,0.69,
sub-183,0.69,65.2
sub-184,0.69,17.562857142857144
sub-189,0.69,
sub-191,0.69,99.4
sub-196,0.69,
sub-203,0.69,
sub-204,0.69,
sub-206,0.69,
sub-207,0.69,
sub-211,0.69,68.74588235294118
sub-214,0.69,
sub-218,0.69,69.8
sub-223,0.69,
sub-225,0.69,83.11290322580645
sub-226,0.69,
sub-227,0.69,
sub-228,0.69,
sub-002,0.92,
sub-004,0.92,
sub-005,0.92,51.6
sub-006,0.92,
sub-007,0.92,
sub-008,0.92,
sub-009,0.92,
sub-010,0.92,
sub-011,0.92,62.3
sub-013,0.92,
sub-014,0.92,
sub-017,0.92,
sub-018,0.92,
sub-019,0.92,
sub-022,0.92,43.0
sub-032,0.92,
sub-034,0.92,51.5578313253012
sub-036,0.92,48.30722891566265
sub-037,0.92,
sub-038,0.92,49.6
sub-040,0.92,1.9761904761904763
sub-041,0.92,
sub-046,0.92,
sub-050,0.92,
sub-051,0.92,
sub-052,0.92,
sub-053,0.92,
sub-057,0.92,
sub-059,0.92,
sub-061,0.92,68.0
sub-070,0.92,55.14333333333334
sub-071,0.92,
sub-073,0.92,80.1
sub-075,0.92,31.540963855421687
sub-077,0.92,63.9
sub-080,0.92,83.4
sub-081,0.92,
sub-086,0.92,
sub-087,0.92,90.1
sub-093,0.92,
sub-096,0.92,
sub-098,0.92,
sub-099,0.92,49.4
sub-101,0.92,
sub-105,0.92,
sub-106,0.92,
sub-109,0.92,
sub-112,0.92,2.5523809523809526
sub-121,0.92,90.8
sub-122,0.92,
sub-124,0.92,54.3
sub-125,0.92,
sub-128,0.92,
sub-130,0.92,42.9
sub-132,0.92,89.5
sub-134,0.92,
sub-135,0.92,
sub-136,0.92,
sub-141,0.92,58.9
sub-142,0.92,70.2
sub-143,0.92,91.1
sub-144,0.92,85.48571428571428
sub-145,0.92,
sub-150,0.92,
sub-154,0.92,68.5
sub-155,0.92,
sub-163,0.92,
sub-170,0.92,
sub-176,0.92,
sub-181,0.92,
sub-183,0.92,65.2
sub-184,0.92,16.433333333333334
sub-189,0.92,
sub-191,0.92,100.0
sub-196,0.92,
sub-203,0.92,
sub-204,0.92,
sub-206,0.92,
sub-207,0.92,
sub-211,0.92,71.63882352941177
sub-214,0.92,
sub-218,0.92,67.76626506024097
sub-223,0.92,
sub-225,0.92,83.1
sub-226,0.92,48.010958904109586
sub-227,0.92,
sub-228,0.92,
sub-002,1.15,
sub-004,1.15,
sub-005,1.15,51.6
sub-006,1.15,
sub-007,1.15,54.0
sub-008,1.15,12.4
sub-009,1.15,
sub-010,1.15,
sub-011,1.15,62.2245
sub-013,1.15,
sub-014,1.15,
sub-017,1.15,98.3
sub-018,1.15,
sub-019,1.15,
sub-022,1.15,43.0
sub-032,1.15,
sub-034,1.15,51.4
sub-036,1.15,48.3
sub-037,1.15,
sub-038,1.15,50.62641509433963
sub-040,1.15,0.2
sub-041,1.15,
sub-046,1.15,
sub-050,1.15,
sub-051,1.15,
sub-052,1.15,
sub-053,1.15,
sub-057,1.15,
sub-059,1.15,
sub-061,1.15,68.0
sub-070,1.15,56.63
sub-071,1.15,68.5
sub-073,1.15,62.49277108433735
sub-075,1.15,15.654216867469879
sub-077,1.15,63.9
sub-080,1.15,78.08285714285714
sub-081,1.15,85.4
sub-086,1.15,
sub-087,1.15,90.1
sub-093,1.15,
sub-096,1.15,
sub-098,1.15,
sub-099,1.15,49.4
sub-101,1.15,96.4
sub-105,1.15,
sub-106,1.15,
sub-109,1.15,
sub-112,1.15,0.4908124785738773
sub-121,1.15,86.27317073170732
sub-122,1.15,
sub-124,1.15,55.0
sub-125,1.15,
sub-128,1.15,
sub-130,1.15,36.88674698795181
sub-132,1.15,90.20116279069768
sub-134,1.15,
sub-135,1.15,
sub-136,1.15,
sub-141,1.15,59.834939759036146
sub-142,1.15,70.2
sub-143,1.15,91.1
sub-144,1.15,84.39638554216867
sub-145,1.15,
sub-150,1.15,
sub-154,1.15,68.5
sub-155,1.15,
sub-163,1.15,
sub-170,1.15,
sub-176,1.15,
sub-181,1.15,
sub-183,1.15,62.67857142857143
sub-184,1.15,15.7
sub-189,1.15,
sub-191,1.15,100.0
sub-196,1.15,76.8
sub-203,1.15,
sub-204,1.15,
sub-206,1.15,
sub-207,1.15,
sub-211,1.15,70.95764705882353
sub-214,1.15,
sub-218,1.15,65.82650602409639
sub-223,1.15,
sub-225,1.15,83.1
sub-226,1.15,48.0
sub-227,1.15,54.9
sub-228,1.15,
sub-002,1.38,90.2
sub-004,1.38,
sub-005,1.38,31.768367346938778
sub-006,1.38,
sub-007,1.38,53.545
sub-008,1.38,12.4
sub-009,1.38,85.0
sub-010,1.38,
sub-011,1.38,61.7475
sub-013,1.38,
sub-014,1.38,
sub-017,1.38,93.44
sub-018,1.38,
sub-019,1.38,82.1
sub-022,1.38,43.0
sub-032,1.38,50.3
sub-034,1.38,52.13139534883721
sub-036,1.38,43.94047619047619
sub-037,1.38,
sub-038,1.38,53.07027027027027
sub-040,1.38,0.2
sub-041,1.38,100.0
sub-046,1.38,99.7
sub-050,1.38,
sub-051,1.38,
sub-052,1.38,
sub-053,1.38,
sub-057,1.38,
sub-059,1.38,
sub-061,1.38,68.0
sub-070,1.38,58.2
sub-071,1.38,69.3
sub-073,1.38,32.26144578313253
sub-075,1.38,4.583132530120482
sub-077,1.38,63.9
sub-080,1.38,76.8
sub-081,1.38,80.43529411764706
sub-086,1.38,
sub-087,1.38,90.1
sub-093,1.38,
sub-096,1.38,
sub-098,1.38,
sub-099,1.38,49.58441558441559
sub-101,1.38,91.41927710843373
sub-105,1.38,
sub-106,1.38,
sub-109,1.38,
sub-112,1.38,0.45927322591703806
sub-121,1.38,85.9
sub-122,1.38,
sub-124,1.38,55.0
sub-125,1.38,
sub-128,1.38,
sub-130,1.38,34.0
sub-132,1.38,92.77906976744185
sub-134,1.38,
sub-135,1.38,76.6
sub-136,1.38,
sub-141,1.38,59.9
sub-142,1.38,70.2
sub-143,1.38,91.1
sub-144,1.38,80.75714285714285
sub-145,1.38,
sub-150,1.38,21.6
sub-154,1.38,68.5
sub-155,1.38,
sub-163,1.38,
sub-170,1.38,
sub-176,1.38,
sub-181,1.38,
sub-183,1.38,58.0
sub-184,1.38,15.7
sub-189,1.38,94.5
sub-191,1.38,100.0
sub-196,1.38,77.4280442804428
sub-203,1.38,
sub-204,1.38,
sub-206,1.38,
sub-207,1.38,
sub-211,1.38,70.6
sub-214,1.38,
sub-218,1.38,65.7
sub-223,1.38,
sub-225,1.38,83.01698113207547
sub-226,1.38,48.0
sub-227,1.38,52.6
sub-228,1.38,86.5
sub-002,1.61,88.265
sub-004,1.61,73.5
sub-005,1.61,26.377
sub-006,1.61,
sub-007,1.61,53.5
sub-008,1.61,12.433766233766233
sub-009,1.61,80.0536945812808
sub-010,1.61,
sub-011,1.61,61.2835
sub-013,1.61,3.8
sub-014,1.61,
sub-017,1.61,100.0
sub-018,1.61,80.1
sub-019,1.61,80.5
sub-022,1.61,43.0
sub-032,1.61,50.3
sub-034,1.61,64.8
sub-036,1.61,31.11483253588517
sub-037,1.61,
sub-038,1.61,53.2
sub-040,1.61,0.2
sub-041,1.61,100.0
sub-046,1.61,99.95058823529412
sub-050,1.61,87.2
sub-051,1.61,
sub-052,1.61,
sub-053,1.61,
sub-057,1.61,
sub-059,1.61,
sub-061,1.61,69.8952380952381
sub-070,1.61,58.6
sub-071,1.61,69.3
sub-073,1.61,17.893975903614457
sub-075,1.61,1.6
sub-077,1.61,63.9
sub-080,1.61,78.30845070422535
sub-081,1.61,79.3
sub-086,1.61,
sub-087,1.61,90.1
sub-093,1.61,94.9
sub-096,1.61,
sub-098,1.61,36.4
sub-099,1.61,52.68571428571428
sub-101,1.61,91.1
sub-105,1.61,70.66987951807229
sub-106,1.61,
sub-109,1.61,
sub-112,1.61,0.4277339732601988
sub-121,1.61,85.72941176470589
sub-122,1.61,
sub-124,1.61,41.968674698795176
sub-125,1.61,
sub-128,1.61,
sub-130,1.61,33.58072289156626
sub-132,1.61,94.3
sub-134,1.61,
sub-135,1.61,76.6
sub-136,1.61,
sub-141,1.61,60.205681818181816
sub-142,1.61,70.2
sub-143,1.61,91.1
sub-144,1.61,75.45180722891567
sub-145,1.61,
sub-150,1.61,21.6
sub-154,1.61,68.5
sub-155,1.61,
sub-163,1.61,49.9
sub-170,1.61,
sub-176,1.61,
sub-181,1.61,42.2
sub-183,1.61,57.96746987951807
sub-184,1.61,15.7
sub-189,1.61,81.4
sub-191,1.61,100.0
sub-196,1.61,77.9160516605166
sub-203,1.61,
sub-204,1.61,
sub-206,1.61,
sub-207,1.61,
sub-211,1.61,70.6
sub-214,1.61,50.0
sub-218,1.61,65.7
sub-223,1.61,
sub-225,1.61,82.51666666666667
sub-226,1.61,48.23513513513514
sub-227,1.61,56.043076923076924
sub-228,1.61,63.96506024096385
sub-002,1.84,86.52929292929292
sub-004,1.84,73.5
sub-005,1.84,21.1
sub-006,1.84,
sub-007,1.84,53.02935323383085
sub-008,1.84,12.5
sub-009,1.84,76.4979695431472
sub-010,1.84,
sub-011,1.84,61.0
sub-013,1.84,1.097979797979798
sub-014,1.84,
sub-017,1.84,100.0
sub-018,1.84,79.41620553359684
sub-019,1.84,80.5
sub-022,1.84,43.0
sub-032,1.84,50.3
sub-034,1.84,64.8
sub-036,1.84,17.248803827751196
sub-037,1.84,
sub-038,1.84,53.2
sub-040,1.84,0.2
sub-041,1.84,100.0
sub-046,1.84,100.0
sub-050,1.84,87.2
sub-051,1.84,
sub-052,1.84,63.7
sub-053,1.84,
sub-057,1.84,
sub-059,1.84,
sub-061,1.84,43.70722891566265
sub-070,1.84,59.1
sub-071,1.84,69.3
sub-073,1.84,15.20722891566265
sub-075,1.84,1.6
sub-077,1.84,64.0
sub-080,1.84,79.4
sub-081,1.84,79.3
sub-086,1.84,
sub-087,1.84,90.1
sub-093,1.84,100.0
sub-096,1.84,
sub-098,1.84,34.5
sub-099,1.84,56.68571428571428
sub-101,1.84,90.52588235294118
sub-105,1.84,70.6
sub-106,1.84,70.2
sub-109,1.84,
sub-112,1.84,0.3961947206033596
sub-121,1.84,83.1
sub-122,1.84,
sub-124,1.84,39.0
sub-125,1.84,
sub-128,1.84,
sub-130,1.84,28.238095238095237
sub-132,1.84,93.56626506024097
sub-134,1.84,
sub-135,1.84,76.6
sub-136,1.84,
sub-141,1.84,60.94117647058823
sub-142,1.84,70.2
sub-143,1.84,91.1
sub-144,1.84,70.1144578313253
sub-145,1.84,
sub-150,1.84,21.6
sub-154,1.84,71.96966292134832
sub-155,1.84,31.3
sub-163,1.84,50.01686746987952
sub-170,1.84,
sub-176,1.84,
sub-181,1.84,49.25060240963855
sub-183,1.84,59.85
sub-184,1.84,15.7
sub-189,1.84,81.4
sub-191,1.84,100.0
sub-196,1.84,78.4040590405904
sub-203,1.84,
sub-204,1.84,
sub-206,1.84,
sub-207,1.84,
sub-211,1.84,70.6
sub-214,1.84,76.3
sub-218,1.84,65.7
sub-223,1.84,53.57142857142858
sub-225,1.84,81.86195652173913
sub-226,1.84,49.6
sub-227,1.84,59.8
sub-228,1.84,63.7
sub-002,2.07,86.5
sub-004,2.07,73.5
sub-005,2.07,21.1
sub-006,2.07,
sub-007,2.07,50.184
sub-008,2.07,12.5
sub-009,2.07,74.7
sub-010,2.07,
sub-011,2.07,61.777114427860695
sub-013,2.07,1.1970149253731344
