ID,time,rating
sub-002,0.0,
sub-004,0.0,
sub-005,0.0,
sub-006,0.0,
sub-007,0.0,
sub-008,0.0,
sub-010,0.0,
sub-011,0.0,
sub-013,0.0,
sub-014,0.0,
sub-015,0.0,
sub-017,0.0,
sub-018,0.0,
sub-019,0.0,
sub-022,0.0,
sub-032,0.0,
sub-036,0.0,
sub-037,0.0,
sub-038,0.0,
sub-040,0.0,
sub-041,0.0,
sub-046,0.0,
sub-051,0.0,
sub-052,0.0,
sub-053,0.0,
sub-061,0.0,
sub-070,0.0,
sub-071,0.0,
sub-073,0.0,
sub-075,0.0,
sub-077,0.0,
sub-079,0.0,
sub-080,0.0,
sub-084,0.0,
sub-087,0.0,
sub-088,0.0,
sub-090,0.0,
sub-093,0.0,
sub-096,0.0,
sub-098,0.0,
sub-099,0.0,
sub-105,0.0,
sub-106,0.0,
sub-109,0.0,
sub-111,0.0,
sub-112,0.0,
sub-121,0.0,
sub-123,0.0,
sub-124,0.0,
sub-128,0.0,
sub-130,0.0,
sub-134,0.0,
sub-135,0.0,43.8
sub-136,0.0,
sub-141,0.0,
sub-142,0.0,
sub-143,0.0,
sub-144,0.0,
sub-145,0.0,
sub-150,0.0,
sub-154,0.0,
sub-155,0.0,
sub-169,0.0,
sub-170,0.0,
sub-176,0.0,
sub-181,0.0,
sub-183,0.0,
sub-184,0.0,
sub-189,0.0,
sub-190,0.0,
sub-191,0.0,
sub-203,0.0,
sub-207,0.0,
sub-211,0.0,
sub-214,0.0,
sub-218,0.0,
sub-223,0.0,
sub-225,0.0,
sub-226,0.0,
sub-227,0.0,
sub-002,0.23,
sub-004,0.23,
sub-005,0.23,
sub-006,0.23,
sub-007,0.23,
sub-008,0.23,
sub-010,0.23,
sub-011,0.23,
sub-013,0.23,
sub-014,0.23,
sub-015,0.23,
sub-017,0.23,
sub-018,0.23,
sub-019,0.23,
sub-022,0.23,
sub-032,0.23,
sub-036,0.23,
sub-037,0.23,
sub-038,0.23,
sub-040,0.23,
sub-041,0.23,
sub-046,0.23,
sub-051,0.23,
sub-052,0.23,
sub-053,0.23,
sub-061,0.23,
sub-070,0.23,
sub-071,0.23,
sub-073,0.23,
sub-075,0.23,
sub-077,0.23,
sub-079,0.23,
sub-080,0.23,
sub-084,0.23,
sub-087,0.23,
sub-088,0.23,
sub-090,0.23,
sub-093,0.23,
sub-096,0.23,
sub-098,0.23,
sub-099,0.23,
sub-105,0.23,
sub-106,0.23,
sub-109,0.23,
sub-111,0.23,
sub-112,0.23,
sub-121,0.23,
sub-123,0.23,
sub-124,0.23,48.5
sub-128,0.23,
sub-130,0.23,
sub-134,0.23,
sub-135,0.23,50.03975903614458
sub-136,0.23,
sub-141,0.23,
sub-142,0.23,
sub-143,0.23,
sub-144,0.23,61.905754022361606
sub-145,0.23,
sub-150,0.23,
sub-154,0.23,
sub-155,0.23,
sub-169,0.23,
sub-170,0.23,
sub-176,0.23,
sub-181,0.23,
sub-183,0.23,
sub-184,0.23,
sub-189,0.23,
sub-190,0.23,
sub-191,0.23,
sub-203,0.23,
sub-207,0.23,
sub-211,0.23,
sub-214,0.23,
sub-218,0.23,
sub-223,0.23,
sub-225,0.23,
sub-226,0.23,
sub-227,0.23,
sub-002,0.46,
sub-004,0.46,
sub-005,0.46,
sub-006,0.46,
sub-007,0.46,
sub-008,0.46,
sub-010,0.46,
sub-011,0.46,
sub-013,0.46,
sub-014,0.46,
sub-015,0.46,
sub-017,0.46,
sub-018,0.46,
sub-019,0.46,
sub-022,0.46,
sub-032,0.46,
sub-036,0.46,
sub-037,0.46,
sub-038,0.46,
sub-040,0.46,
sub-041,0.46,
sub-046,0.46,
sub-051,0.46,
sub-052,0.46,
sub-053,0.46,
sub-061,0.46,
sub-070,0.46,52.90344827586207
sub-071,0.46,
sub-073,0.46,
sub-075,0.46,
sub-077,0.46,
sub-079,0.46,
sub-080,0.46,
sub-084,0.46,
sub-087,0.46,
sub-088,0.46,
sub-090,0.46,
sub-093,0.46,
sub-096,0.46,
sub-098,0.46,
sub-099,0.46,
sub-105,0.46,
sub-106,0.46,
sub-109,0.46,
sub-111,0.46,
sub-112,0.46,
sub-121,0.46,
sub-123,0.46,
sub-124,0.46,48.5
sub-128,0.46,
sub-130,0.46,
sub-134,0.46,
sub-135,0.46,51.3
sub-136,0.46,
sub-141,0.46,
sub-142,0.46,
sub-143,0.46,
sub-144,0.46,61.567057540223615
sub-145,0.46,
sub-150,0.46,
sub-154,0.46,
sub-155,0.46,
sub-169,0.46,
sub-170,0.46,
sub-176,0.46,
sub-181,0.46,
sub-183,0.46,
sub-184,0.46,
sub-189,0.46,
sub-190,0.46,
sub-191,0.46,
sub-203,0.46,
sub-207,0.46,
sub-211,0.46,
sub-214,0.46,
sub-218,0.46,
sub-223,0.46,
sub-225,0.46,
sub-226,0.46,
sub-227,0.46,
sub-002,0.69,
sub-004,0.69,
sub-005,0.69,35.0
sub-006,0.69,
sub-007,0.69,
sub-008,0.69,
sub-010,0.69,
sub-011,0.69,
sub-013,0.69,
sub-014,0.69,72.7
sub-015,0.69,
sub-017,0.69,
sub-018,0.69,
sub-019,0.69,
sub-022,0.69,
sub-032,0.69,
sub-036,0.69,
sub-037,0.69,
sub-038,0.69,
sub-040,0.69,
sub-041,0.69,99.3
sub-046,0.69,
sub-051,0.69,
sub-052,0.69,
sub-053,0.69,
sub-061,0.69,59.1
sub-070,0.69,50.076470588235296
sub-071,0.69,57.3
sub-073,0.69,
sub-075,0.69,
sub-077,0.69,
sub-079,0.69,48.528915662650604
sub-080,0.69,
sub-084,0.69,
sub-087,0.69,57.8
sub-088,0.69,
sub-090,0.69,2.7
sub-093,0.69,
sub-096,0.69,
sub-098,0.69,
sub-099,0.69,
sub-105,0.69,
sub-106,0.69,
sub-109,0.69,
sub-111,0.69,
sub-112,0.69,
sub-121,0.69,
sub-123,0.69,
sub-124,0.69,48.5
sub-128,0.69,
sub-130,0.69,
sub-134,0.69,
sub-135,0.69,50.9
sub-136,0.69,
sub-141,0.69,76.8
sub-142,0.69,
sub-143,0.69,
sub-144,0.69,61.22836105808563
sub-145,0.69,
sub-150,0.69,
sub-154,0.69,
sub-155,0.69,
sub-169,0.69,
sub-170,0.69,
sub-176,0.69,58.5
sub-181,0.69,
sub-183,0.69,
sub-184,0.69,
sub-189,0.69,
sub-190,0.69,
sub-191,0.69,
sub-203,0.69,
sub-207,0.69,
sub-211,0.69,
sub-214,0.69,
sub-218,0.69,
sub-223,0.69,
sub-225,0.69,
sub-226,0.69,
sub-227,0.69,
sub-002,0.92,
sub-004,0.92,50.0
sub-005,0.92,35.2
sub-006,0.92,
sub-007,0.92,
sub-008,0.92,
sub-010,0.92,
sub-011,0.92,
sub-013,0.92,
sub-014,0.92,72.7
sub-015,0.92,
sub-017,0.92,27.4
sub-018,0.92,
sub-019,0.92,
sub-022,0.92,
sub-032,0.92,
sub-036,0.92,
sub-037,0.92,
sub-038,0.92,49.57115384615385
sub-040,0.92,
sub-041,0.92,100.0
sub-046,0.92,19.5
sub-051,0.92,
sub-052,0.92,
sub-053,0.92,
sub-061,0.92,52.53975903614458
sub-070,0.92,56.15925925925926
sub-071,0.92,57.655913978494624
sub-073,0.92,
sub-075,0.92,
sub-077,0.92,43.1
sub-079,0.92,49.8
sub-080,0.92,
sub-084,0.92,
sub-087,0.92,57.8
sub-088,0.92,
sub-090,0.92,1.4760347682119204
sub-093,0.92,
sub-096,0.92,
sub-098,0.92,
sub-099,0.92,
sub-105,0.92,
sub-106,0.92,
sub-109,0.92,
sub-111,0.92,
sub-112,0.92,
sub-121,0.92,
sub-123,0.92,
sub-124,0.92,48.55783132530121
sub-128,0.92,
sub-130,0.92,11.2
sub-134,0.92,
sub-135,0.92,47.88823529411765
sub-136,0.92,
sub-141,0.92,76.8
sub-142,0.92,
sub-143,0.92,
sub-144,0.92,60.88966457594764
sub-145,0.92,
sub-150,0.92,
sub-154,0.92,
sub-155,0.92,
sub-169,0.92,
sub-170,0.92,
sub-176,0.92,59.63855421686747
sub-181,0.92,
sub-183,0.92,
sub-184,0.92,
sub-189,0.92,
sub-190,0.92,74.6
sub-191,0.92,
sub-203,0.92,
sub-207,0.92,
sub-211,0.92,
sub-214,0.92,
sub-218,0.92,51.904761904761905
sub-223,0.92,
sub-225,0.92,56.4
sub-226,0.92,
sub-227,0.92,52.2
sub-002,1.15,
sub-004,1.15,49.77386934673367
sub-005,1.15,32.122
sub-006,1.15,
sub-007,1.15,
sub-008,1.15,
sub-010,1.15,
sub-011,1.15,
sub-013,1.15,
sub-014,1.15,72.7
sub-015,1.15,99.0
sub-017,1.15,25.975
sub-018,1.15,
sub-019,1.15,52.6
sub-022,1.15,
sub-032,1.15,
sub-036,1.15,
sub-037,1.15,68.2
sub-038,1.15,50.2
sub-040,1.15,
sub-041,1.15,100.0
sub-046,1.15,18.8
sub-051,1.15,
sub-052,1.15,
sub-053,1.15,
sub-061,1.15,51.8
sub-070,1.15,59.60333333333333
sub-071,1.15,60.83258426966292
sub-073,1.15,6.6
sub-075,1.15,
sub-077,1.15,44.7
sub-079,1.15,49.9
sub-080,1.15,
sub-084,1.15,
sub-087,1.15,57.8
sub-088,1.15,
sub-090,1.15,1.5807533112582781
sub-093,1.15,
sub-096,1.15,
sub-098,1.15,
sub-099,1.15,47.9
sub-105,1.15,
sub-106,1.15,
sub-109,1.15,
sub-111,1.15,
sub-112,1.15,
sub-121,1.15,
sub-123,1.15,
sub-124,1.15,50.7
sub-128,1.15,
sub-130,1.15,9.744578313253012
sub-134,1.15,
sub-135,1.15,47.7
sub-136,1.15,49.0
sub-141,1.15,76.8
sub-142,1.15,
sub-143,1.15,
sub-144,1.15,60.55096809380965
sub-145,1.15,
sub-150,1.15,
sub-154,1.15,
sub-155,1.15,
sub-169,1.15,
sub-170,1.15,83.6
sub-176,1.15,59.7
sub-181,1.15,
sub-183,1.15,78.26506024096386
sub-184,1.15,
sub-189,1.15,
sub-190,1.15,70.05121951219512
sub-191,1.15,
sub-203,1.15,
sub-207,1.15,
sub-211,1.15,
sub-214,1.15,
sub-218,1.15,51.760000000000005
sub-223,1.15,
sub-225,1.15,54.567326732673266
sub-226,1.15,
sub-227,1.15,51.0
sub-002,1.38,
sub-004,1.38,49.7
sub-005,1.38,26.712
sub-006,1.38,
sub-007,1.38,
sub-008,1.38,
sub-010,1.38,
sub-011,1.38,
sub-013,1.38,
sub-014,1.38,73.06626506024097
sub-015,1.38,99.0
sub-017,1.38,36.66
sub-018,1.38,50.4
sub-019,1.38,48.98578680203046
sub-022,1.38,
sub-032,1.38,49.7
sub-036,1.38,
sub-037,1.38,75.725
sub-038,1.38,50.2
sub-040,1.38,
sub-041,1.38,100.0
sub-046,1.38,18.8
sub-051,1.38,
sub-052,1.38,
sub-053,1.38,
sub-061,1.38,49.85
sub-070,1.38,61.0
sub-071,1.38,60.9
sub-073,1.38,5.268674698795181
sub-075,1.38,
sub-077,1.38,44.8
sub-079,1.38,49.9
sub-080,1.38,
sub-084,1.38,
sub-087,1.38,57.8
sub-088,1.38,
sub-090,1.38,1.6854718543046356
sub-093,1.38,
sub-096,1.38,
sub-098,1.38,
sub-099,1.38,47.6
sub-105,1.38,
sub-106,1.38,65.4
sub-109,1.38,
sub-111,1.38,
sub-112,1.38,
sub-121,1.38,
sub-123,1.38,50.2
sub-124,1.38,50.7
sub-128,1.38,
sub-130,1.38,9.5
sub-134,1.38,
sub-135,1.38,48.58780487804878
sub-136,1.38,49.0
sub-141,1.38,76.8
sub-142,1.38,
sub-143,1.38,50.0
sub-144,1.38,60.21227161167167
sub-145,1.38,
sub-150,1.38,
sub-154,1.38,48.6
sub-155,1.38,
sub-169,1.38,
sub-170,1.38,79.52289156626506
sub-176,1.38,59.604705882352945
sub-181,1.38,
sub-183,1.38,80.40240963855422
sub-184,1.38,27.895833333333332
sub-189,1.38,
sub-190,1.38,68.18
sub-191,1.38,99.9
sub-203,1.38,
sub-207,1.38,
sub-211,1.38,
sub-214,1.38,57.4
sub-218,1.38,51.27619047619048
sub-223,1.38,
sub-225,1.38,54.3
sub-226,1.38,
sub-227,1.38,51.0
sub-002,1.61,
sub-004,1.61,49.7
sub-005,1.61,26.6
sub-006,1.61,
sub-007,1.61,
sub-008,1.61,
sub-010,1.61,
sub-011,1.61,
sub-013,1.61,
sub-014,1.61,73.2
sub-015,1.61,98.90357142857142
sub-017,1.61,39.7989898989899
sub-018,1.61,48.6
sub-019,1.61,48.232
sub-022,1.61,
sub-032,1.61,49.7
sub-036,1.61,
sub-037,1.61,74.84096385542168
sub-038,1.61,50.2
sub-040,1.61,
sub-041,1.61,100.0
sub-046,1.61,18.8
sub-051,1.61,
sub-052,1.61,
sub-053,1.61,
sub-061,1.61,49.22142857142857
sub-070,1.61,60.9
sub-071,1.61,62.74891304347826
sub-073,1.61,3.3
sub-075,1.61,
sub-077,1.61,44.8
sub-079,1.61,49.9
sub-080,1.61,74.5
sub-084,1.61,
sub-087,1.61,57.8
sub-088,1.61,
sub-090,1.61,1.7901903973509934
sub-093,1.61,
sub-096,1.61,
sub-098,1.61,
sub-099,1.61,47.89333333333334
sub-105,1.61,
sub-106,1.61,60.0
sub-109,1.61,
sub-111,1.61,
sub-112,1.61,
sub-121,1.61,
sub-123,1.61,50.725
sub-124,1.61,50.7
sub-128,1.61,89.6
sub-130,1.61,9.5
sub-134,1.61,
sub-135,1.61,50.6
sub-136,1.61,49.0
sub-141,1.61,79.03253012048192
sub-142,1.61,
sub-143,1.61,50.3
sub-144,1.61,59.87357512953368
sub-145,1.61,
sub-150,1.61,
sub-154,1.61,49.69101123595506
sub-155,1.61,
sub-169,1.61,
sub-170,1.61,78.75542168674698
sub-176,1.61,58.47037037037037
sub-181,1.61,
sub-183,1.61,85.58554216867469
sub-184,1.61,24.522222222222222
sub-189,1.61,
sub-190,1.61,66.8
sub-191,1.61,100.0
sub-203,1.61,85.7
sub-207,1.61,
sub-211,1.61,
sub-214,1.61,63.445783132530124
sub-218,1.61,50.733333333333334
sub-223,1.61,56.56987951807229
sub-225,1.61,54.3
sub-226,1.61,
sub-227,1.61,51.0
sub-002,1.84,
sub-004,1.84,49.78
sub-005,1.84,26.6
sub-006,1.84,
sub-007,1.84,54.9
sub-008,1.84,45.0
sub-010,1.84,
sub-011,1.84,75.2
sub-013,1.84,
sub-014,1.84,72.2
sub-015,1.84,98.7
sub-017,1.84,48.339999999999996
sub-018,1.84,48.6
sub-019,1.84,49.0
sub-022,1.84,
sub-032,1.84,49.7
sub-036,1.84,
sub-037,1.84,74.5
sub-038,1.84,50.2
sub-040,1.84,
sub-041,1.84,100.0
sub-046,1.84,18.8
sub-051,1.84,
sub-052,1.84,
sub-053,1.84,
sub-061,1.84,47.59759036144578
sub-070,1.84,59.02
sub-071,1.84,63.05402298850575
sub-073,1.84,2.3692307692307693
sub-075,1.84,
sub-077,1.84,43.9
sub-079,1.84,49.9
sub-080,1.84,73.0
sub-084,1.84,
sub-087,1.84,57.8
sub-088,1.84,
sub-090,1.84,1.894908940397351
sub-093,1.84,
sub-096,1.84,
sub-098,1.84,
sub-099,1.84,48.4
sub-105,1.84,
sub-106,1.84,53.5
sub-109,1.84,
sub-111,1.84,
sub-112,1.84,6.008433734939759
sub-121,1.84,33.6
sub-123,1.84,50.482926829268294
sub-124,1.84,50.86867469879518
sub-128,1.84,89.6
sub-130,1.84,9.5
sub-134,1.84,
sub-135,1.84,50.6
sub-136,1.84,49.0
sub-141,1.84,80.2421686746988
sub-142,1.84,
sub-143,1.84,50.4
sub-144,1.84,59.53487864739569
sub-145,1.84,
sub-150,1.84,
sub-154,1.84,51.860465116279066
sub-155,1.84,
sub-169,1.84,
sub-170,1.84,79.7
sub-176,1.84,57.543373493975906
sub-181,1.84,62.2
sub-183,1.84,89.71686746987952
sub-184,1.84,19.028767123287672
sub-189,1.84,
sub-190,1.84,66.8
sub-191,1.84,100.0
sub-203,1.84,84.57894736842105
sub-207,1.84,
sub-211,1.84,
sub-214,1.84,66.91666666666667
sub-218,1.84,50.6
sub-223,1.84,56.5
sub-225,1.84,54.3
sub-226,1.84,
sub-227,1.84,51.0
sub-002,2.07,
sub-004,2.07,50.17035175879397
sub-005,2.07,26.6
sub-006,2.07,71.4
sub-007,2.07,54.28613861386138
sub-008,2.07,45.2
sub-010,2.07,
sub-011,2.07,76.00904522613065
sub-013,2.07,
sub-014,2.07,72.2
sub-015,2.07,98.7
sub-017,2.07,60.365
sub-018,2.07,48.6
sub-019,2.07,49.142
sub-022,2.07,
sub-032,2.07,49.61666666666667
sub-036,2.07,
sub-037,2.07,74.5
sub-038,2.07,50.2
sub-040,2.07,
sub-041,2.07,100.0
sub-046,2.07,18.8
sub-051,2.07,
sub-052,2.07,54.5
sub-053,2.07,
sub-061,2.07,46.16024096385542
sub-070,2.07,56.02
sub-071,2.07,61.686206896551724
sub-073,2.07,1.4
sub-075,2.07,
sub-077,2.07,43.9
sub-079,2.07,49.9
sub-080,2.07,77.57561643835616
sub-084,2.07,22.003703703703703
sub-087,2.07,57.8
sub-088,2.07,
sub-090,2.07,1.9996274834437084
sub-093,2.07,
sub-096,2.07,
sub-098,2.07,23.6
sub-099,2.07,48.4
sub-105,2.07,
sub-106,2.07,53.5
sub-109,2.07,
sub-111,2.07,
sub-112,2.07,6.4
sub-121,2.07,32.0144578313253
sub-123,2.07,50.621686746987955
sub-124,2.07,63.26904761904761
sub-128,2.07,89.6
sub-130,2.07,9.5
sub-134,2.07,
sub-135,2.07,50.6
sub-136,2.07,49.0
sub-141,2.07,83.09880952380952
sub-142,2.07,
sub-143,2.07,53.09404761904762
sub-144,2.07,59.1961821652577
sub-145,2.07,24.8
sub-150,2.07,
sub-154,2.07,52.14943820224719
sub-155,2.07,
sub-169,2.07,
sub-170,2.07,79.7
sub-176,2.07,57.5
sub-181,2.07,62.7
sub-183,2.07,89.9
sub-184,2.07,8.144
sub-189,2.07,
sub-190,2.07,66.8
sub-191,2.07,100.0
sub-203,2.07,71.92558139534884
sub-207,2.07,
sub-211,2.07,
sub-214,2.07,67.18452380952381
sub-218,2.07,50.6
sub-223,2.07,56.5
sub-225,2.07,55.47380952380952
sub-226,2.07,
sub-227,2.07,51.0
sub-002,2.3,
sub-004,2.3,50.3
sub-005,2.3,26.6
sub-006,2.3,72.148
