ID,time,rating
sub-002,0.0,
sub-004,0.0,
sub-005,0.0,
sub-007,0.0,
sub-008,0.0,
sub-010,0.0,
sub-011,0.0,
sub-013,0.0,
sub-014,0.0,
sub-015,0.0,
sub-017,0.0,
sub-018,0.0,
sub-022,0.0,
sub-032,0.0,
sub-034,0.0,
sub-036,0.0,
sub-038,0.0,
sub-040,0.0,
sub-041,0.0,
sub-046,0.0,
sub-051,0.0,
sub-052,0.0,
sub-053,0.0,
sub-057,0.0,
sub-059,0.0,
sub-061,0.0,
sub-070,0.0,
sub-073,0.0,
sub-077,0.0,
sub-079,0.0,
sub-080,0.0,
sub-084,0.0,
sub-087,0.0,
sub-090,0.0,
sub-093,0.0,
sub-098,0.0,
sub-099,0.0,
sub-105,0.0,
sub-106,0.0,
sub-111,0.0,
sub-112,0.0,
sub-121,0.0,
sub-122,0.0,
sub-123,0.0,
sub-124,0.0,
sub-125,0.0,
sub-130,0.0,
sub-134,0.0,
sub-141,0.0,
sub-142,0.0,
sub-144,0.0,
sub-145,0.0,
sub-150,0.0,
sub-154,0.0,
sub-155,0.0,
sub-156,0.0,
sub-163,0.0,
sub-170,0.0,
sub-176,0.0,
sub-181,0.0,
sub-183,0.0,
sub-184,0.0,
sub-189,0.0,
sub-191,0.0,
sub-203,0.0,
sub-204,0.0,
sub-207,0.0,
sub-211,0.0,
sub-218,0.0,
sub-223,0.0,
sub-225,0.0,
sub-227,0.0,
sub-228,0.0,
sub-002,0.23,
sub-004,0.23,
sub-005,0.23,
sub-007,0.23,
sub-008,0.23,
sub-010,0.23,
sub-011,0.23,
sub-013,0.23,
sub-014,0.23,
sub-015,0.23,
sub-017,0.23,
sub-018,0.23,
sub-022,0.23,
sub-032,0.23,47.8
sub-034,0.23,
sub-036,0.23,
sub-038,0.23,
sub-040,0.23,
sub-041,0.23,
sub-046,0.23,
sub-051,0.23,
sub-052,0.23,
sub-053,0.23,
sub-057,0.23,
sub-059,0.23,
sub-061,0.23,
sub-070,0.23,55.1
sub-073,0.23,
sub-077,0.23,
sub-079,0.23,
sub-080,0.23,
sub-084,0.23,
sub-087,0.23,
sub-090,0.23,
sub-093,0.23,
sub-098,0.23,
sub-099,0.23,
sub-105,0.23,
sub-106,0.23,
sub-111,0.23,
sub-112,0.23,
sub-121,0.23,
sub-122,0.23,
sub-123,0.23,
sub-124,0.23,
sub-125,0.23,
sub-130,0.23,
sub-134,0.23,
sub-141,0.23,
sub-142,0.23,
sub-144,0.23,
sub-145,0.23,
sub-150,0.23,
sub-154,0.23,
sub-155,0.23,
sub-156,0.23,
sub-163,0.23,
sub-170,0.23,
sub-176,0.23,
sub-181,0.23,
sub-183,0.23,
sub-184,0.23,
sub-189,0.23,
sub-191,0.23,
sub-203,0.23,
sub-204,0.23,
sub-207,0.23,
sub-211,0.23,
sub-218,0.23,
sub-223,0.23,
sub-225,0.23,64.2
sub-227,0.23,
sub-228,0.23,
sub-002,0.46,
sub-004,0.46,
sub-005,0.46,
sub-007,0.46,
sub-008,0.46,
sub-010,0.46,
sub-011,0.46,
sub-013,0.46,
sub-014,0.46,79.6
sub-015,0.46,
sub-017,0.46,
sub-018,0.46,
sub-022,0.46,
sub-032,0.46,48.8
sub-034,0.46,
sub-036,0.46,
sub-038,0.46,
sub-040,0.46,
sub-041,0.46,
sub-046,0.46,
sub-051,0.46,
sub-052,0.46,
sub-053,0.46,
sub-057,0.46,
sub-059,0.46,
sub-061,0.46,
sub-070,0.46,55.972317073170736
sub-073,0.46,14.8
sub-077,0.46,
sub-079,0.46,
sub-080,0.46,
sub-084,0.46,
sub-087,0.46,
sub-090,0.46,
sub-093,0.46,
sub-098,0.46,
sub-099,0.46,
sub-105,0.46,
sub-106,0.46,
sub-111,0.46,
sub-112,0.46,
sub-121,0.46,
sub-122,0.46,
sub-123,0.46,
sub-124,0.46,52.5
sub-125,0.46,
sub-130,0.46,
sub-134,0.46,
sub-141,0.46,
sub-142,0.46,
sub-144,0.46,
sub-145,0.46,
sub-150,0.46,
sub-154,0.46,
sub-155,0.46,
sub-156,0.46,
sub-163,0.46,
sub-170,0.46,
sub-176,0.46,
sub-181,0.46,
sub-183,0.46,53.4
sub-184,0.46,
sub-189,0.46,
sub-191,0.46,
sub-203,0.46,
sub-204,0.46,
sub-207,0.46,
sub-211,0.46,
sub-218,0.46,
sub-223,0.46,
sub-225,0.46,63.995061728395065
sub-227,0.46,48.2
sub-228,0.46,
sub-002,0.69,
sub-004,0.69,
sub-005,0.69,
sub-007,0.69,
sub-008,0.69,
sub-010,0.69,
sub-011,0.69,
sub-013,0.69,
sub-014,0.69,79.3702380952381
sub-015,0.69,
sub-017,0.69,
sub-018,0.69,
sub-022,0.69,
sub-032,0.69,50.098795180722895
sub-034,0.69,
sub-036,0.69,
sub-038,0.69,
sub-040,0.69,
sub-041,0.69,
sub-046,0.69,
sub-051,0.69,
sub-052,0.69,
sub-053,0.69,
sub-057,0.69,
sub-059,0.69,
sub-061,0.69,53.82409638554217
sub-070,0.69,56.617439024390244
sub-073,0.69,0.4317799847211612
sub-077,0.69,
sub-079,0.69,
sub-080,0.69,
sub-084,0.69,
sub-087,0.69,53.6
sub-090,0.69,
sub-093,0.69,
sub-098,0.69,
sub-099,0.69,48.9
sub-105,0.69,
sub-106,0.69,
sub-111,0.69,
sub-112,0.69,
sub-121,0.69,
sub-122,0.69,
sub-123,0.69,
sub-124,0.69,51.0
sub-125,0.69,
sub-130,0.69,
sub-134,0.69,
sub-141,0.69,88.08674698795181
sub-142,0.69,69.9
sub-144,0.69,
sub-145,0.69,
sub-150,0.69,
sub-154,0.69,35.4
sub-155,0.69,
sub-156,0.69,
sub-163,0.69,
sub-170,0.69,
sub-176,0.69,
sub-181,0.69,61.8
sub-183,0.69,55.1
sub-184,0.69,
sub-189,0.69,
sub-191,0.69,99.7
sub-203,0.69,
sub-204,0.69,
sub-207,0.69,
sub-211,0.69,
sub-218,0.69,
sub-223,0.69,
sub-225,0.69,63.7
sub-227,0.69,48.286206896551725
sub-228,0.69,
sub-002,0.92,
sub-004,0.92,
sub-005,0.92,53.0
sub-007,0.92,
sub-008,0.92,
sub-010,0.92,
sub-011,0.92,
sub-013,0.92,
sub-014,0.92,79.2
sub-015,0.92,98.3
sub-017,0.92,
sub-018,0.92,
sub-022,0.92,
sub-032,0.92,51.6
sub-034,0.92,
sub-036,0.92,
sub-038,0.92,
sub-040,0.92,4.0
sub-041,0.92,
sub-046,0.92,46.3
sub-051,0.92,
sub-052,0.92,
sub-053,0.92,
sub-057,0.92,
sub-059,0.92,
sub-061,0.92,50.10120481927711
sub-070,0.92,57.26256097560975
sub-073,0.92,0.7363381716322892
sub-077,0.92,
sub-079,0.92,
sub-080,0.92,
sub-084,0.92,
sub-087,0.92,53.8
sub-090,0.92,0.3
sub-093,0.92,
sub-098,0.92,
sub-099,0.92,49.2
sub-105,0.92,
sub-106,0.92,
sub-111,0.92,
sub-112,0.92,4.395180722891567
sub-121,0.92,
sub-122,0.92,
sub-123,0.92,
sub-124,0.92,51.0
sub-125,0.92,
sub-130,0.92,23.4
sub-134,0.92,
sub-141,0.92,88.33373493975904
sub-142,0.92,69.98048780487805
sub-144,0.92,
sub-145,0.92,
sub-150,0.92,
sub-154,0.92,35.4
sub-155,0.92,
sub-156,0.92,4.0
sub-163,0.92,
sub-170,0.92,
sub-176,0.92,
sub-181,0.92,61.3
sub-183,0.92,59.0
sub-184,0.92,
sub-189,0.92,
sub-191,0.92,99.5
sub-203,0.92,
sub-204,0.92,
sub-207,0.92,
sub-211,0.92,
sub-218,0.92,
sub-223,0.92,
sub-225,0.92,63.058571428571426
sub-227,0.92,49.7
sub-228,0.92,
sub-002,1.15,
sub-004,1.15,
sub-005,1.15,35.05353535353535
sub-007,1.15,
sub-008,1.15,
sub-010,1.15,
sub-011,1.15,
sub-013,1.15,
sub-014,1.15,79.2
sub-015,1.15,98.3
sub-017,1.15,
sub-018,1.15,
sub-022,1.15,
sub-032,1.15,51.36071428571428
sub-034,1.15,
sub-036,1.15,
sub-038,1.15,
sub-040,1.15,5.781927710843373
sub-041,1.15,
sub-046,1.15,45.16823529411764
sub-051,1.15,
sub-052,1.15,
sub-053,1.15,
sub-057,1.15,
sub-059,1.15,
sub-061,1.15,29.154761904761905
sub-070,1.15,57.5
sub-073,1.15,1.0408963585434172
sub-077,1.15,50.6
sub-079,1.15,47.9
sub-080,1.15,
sub-084,1.15,
sub-087,1.15,53.8
sub-090,1.15,0.2909372579395817
sub-093,1.15,
sub-098,1.15,
sub-099,1.15,49.2
sub-105,1.15,
sub-106,1.15,
sub-111,1.15,60.1
sub-112,1.15,4.1
sub-121,1.15,10.8
sub-122,1.15,
sub-123,1.15,
sub-124,1.15,51.0
sub-125,1.15,
sub-130,1.15,8.09277108433735
sub-134,1.15,
sub-141,1.15,89.58095238095238
sub-142,1.15,68.7
sub-144,1.15,
sub-145,1.15,
sub-150,1.15,
sub-154,1.15,35.875
sub-155,1.15,
sub-156,1.15,0.7936520854526958
sub-163,1.15,
sub-170,1.15,
sub-176,1.15,66.3
sub-181,1.15,61.3
sub-183,1.15,59.0
sub-184,1.15,
sub-189,1.15,24.936585365853656
sub-191,1.15,99.6
sub-203,1.15,
sub-204,1.15,
sub-207,1.15,
sub-211,1.15,
sub-218,1.15,25.0
sub-223,1.15,
sub-225,1.15,62.6
sub-227,1.15,49.7
sub-228,1.15,
sub-002,1.38,
sub-004,1.38,
sub-005,1.38,33.3
sub-007,1.38,
sub-008,1.38,
sub-010,1.38,
sub-011,1.38,
sub-013,1.38,
sub-014,1.38,79.2
sub-015,1.38,98.3
sub-017,1.38,
sub-018,1.38,49.0
sub-022,1.38,
sub-032,1.38,50.3
sub-034,1.38,
sub-036,1.38,
sub-038,1.38,
sub-040,1.38,3.775171232876712
sub-041,1.38,
sub-046,1.38,43.8
sub-051,1.38,
sub-052,1.38,
sub-053,1.38,
sub-057,1.38,
sub-059,1.38,
sub-061,1.38,23.55421686746988
sub-070,1.38,57.8
sub-073,1.38,1.3454545454545452
sub-077,1.38,49.983333333333334
sub-079,1.38,47.9
sub-080,1.38,
sub-084,1.38,
sub-087,1.38,53.8
sub-090,1.38,0.2820294345468629
sub-093,1.38,
sub-098,1.38,
sub-099,1.38,49.2
sub-105,1.38,
sub-106,1.38,
sub-111,1.38,60.2
sub-112,1.38,4.1
sub-121,1.38,10.2
sub-122,1.38,
sub-123,1.38,
sub-124,1.38,48.061445783132534
sub-125,1.38,
sub-130,1.38,3.644047619047619
sub-134,1.38,
sub-141,1.38,90.88571428571429
sub-142,1.38,68.41304347826087
sub-144,1.38,
sub-145,1.38,
sub-150,1.38,
sub-154,1.38,39.78313253012048
sub-155,1.38,
sub-156,1.38,0.7655747711088505
sub-163,1.38,
sub-170,1.38,
sub-176,1.38,66.1
sub-181,1.38,61.0
sub-183,1.38,58.8
sub-184,1.38,
sub-189,1.38,21.5
sub-191,1.38,99.6
sub-203,1.38,
sub-204,1.38,
sub-207,1.38,
sub-211,1.38,
sub-218,1.38,31.475609756097562
sub-223,1.38,52.0
sub-225,1.38,61.51764705882353
sub-227,1.38,49.7
sub-228,1.38,
sub-002,1.61,
sub-004,1.61,75.1
sub-005,1.61,33.192
sub-007,1.61,
sub-008,1.61,
sub-010,1.61,
sub-011,1.61,51.7
sub-013,1.61,
sub-014,1.61,79.2
sub-015,1.61,98.3
sub-017,1.61,
sub-018,1.61,48.00888888888888
sub-022,1.61,
sub-032,1.61,50.3
sub-034,1.61,
sub-036,1.61,
sub-038,1.61,
sub-040,1.61,1.6090753424657533
sub-041,1.61,
sub-046,1.61,43.8
sub-051,1.61,
sub-052,1.61,
sub-053,1.61,
sub-057,1.61,
sub-059,1.61,
sub-061,1.61,14.513253012048192
sub-070,1.61,59.1
sub-073,1.61,1.6500127323656733
sub-077,1.61,49.9
sub-079,1.61,49.620224719101124
sub-080,1.61,
sub-084,1.61,
sub-087,1.61,53.8
sub-090,1.61,0.2731216111541441
sub-093,1.61,
sub-098,1.61,
sub-099,1.61,49.2
sub-105,1.61,
sub-106,1.61,
sub-111,1.61,60.2
sub-112,1.61,4.1
sub-121,1.61,10.9
sub-122,1.61,23.5
sub-123,1.61,44.5
sub-124,1.61,45.9
sub-125,1.61,
sub-130,1.61,3.4
sub-134,1.61,
sub-141,1.61,92.43333333333334
sub-142,1.61,68.3
sub-144,1.61,
sub-145,1.61,
sub-150,1.61,
sub-154,1.61,41.13793103448276
sub-155,1.61,25.0
sub-156,1.61,0.7374974567650051
sub-163,1.61,
sub-170,1.61,
sub-176,1.61,66.1
sub-181,1.61,61.0
sub-183,1.61,59.43012048192771
sub-184,1.61,
sub-189,1.61,16.23012048192771
sub-191,1.61,99.6
sub-203,1.61,
sub-204,1.61,
sub-207,1.61,
sub-211,1.61,
sub-218,1.61,34.56265060240964
sub-223,1.61,52.4
sub-225,1.61,61.4
sub-227,1.61,49.5
sub-228,1.61,
sub-002,1.84,
sub-004,1.84,75.1
sub-005,1.84,25.766666666666666
sub-007,1.84,
sub-008,1.84,
sub-010,1.84,
sub-011,1.84,51.9
sub-013,1.84,
sub-014,1.84,79.2
sub-015,1.84,98.3
sub-017,1.84,
sub-018,1.84,49.12123552123552
sub-022,1.84,
sub-032,1.84,52.7
sub-034,1.84,
sub-036,1.84,
sub-038,1.84,59.0
sub-040,1.84,0.428169014084507
sub-041,1.84,100.0
sub-046,1.84,43.8
sub-051,1.84,
sub-052,1.84,
sub-053,1.84,
sub-057,1.84,
sub-059,1.84,
sub-061,1.84,11.740963855421686
sub-070,1.84,59.1
sub-073,1.84,1.9545709192768013
sub-077,1.84,49.9
sub-079,1.84,50.1
sub-080,1.84,
sub-084,1.84,
sub-087,1.84,53.8
sub-090,1.84,0.26421378776142523
sub-093,1.84,
sub-098,1.84,
sub-099,1.84,49.2
sub-105,1.84,
sub-106,1.84,
sub-111,1.84,60.2
sub-112,1.84,4.1
sub-121,1.84,11.676190476190476
sub-122,1.84,25.957831325301203
sub-123,1.84,45.6144578313253
sub-124,1.84,39.373493975903614
sub-125,1.84,
sub-130,1.84,3.4
sub-134,1.84,
sub-141,1.84,93.64268292682927
sub-142,1.84,68.3
sub-144,1.84,
sub-145,1.84,
sub-150,1.84,
sub-154,1.84,44.9
sub-155,1.84,23.5
sub-156,1.84,0.7094201424211597
sub-163,1.84,
sub-170,1.84,
sub-176,1.84,66.1
sub-181,1.84,61.0
sub-183,1.84,60.0
sub-184,1.84,22.7
sub-189,1.84,16.06222222222222
sub-191,1.84,99.6
sub-203,1.84,
sub-204,1.84,
sub-207,1.84,
sub-211,1.84,62.318823529411766
sub-218,1.84,35.7
sub-223,1.84,51.76428571428571
sub-225,1.84,61.4
sub-227,1.84,49.5
sub-228,1.84,
sub-002,2.07,
sub-004,2.07,75.1
sub-005,2.07,25.7
sub-007,2.07,
sub-008,2.07,
sub-010,2.07,
sub-011,2.07,51.9
sub-013,2.07,
sub-014,2.07,79.2
sub-015,2.07,98.3
sub-017,2.07,87.3
sub-018,2.07,50.47237762237762
sub-022,2.07,
sub-032,2.07,52.7
sub-034,2.07,100.0
sub-036,2.07,4.5
sub-038,2.07,45.8
sub-040,2.07,0.752112676056338
sub-041,2.07,100.0
sub-046,2.07,43.72093023255814
sub-051,2.07,
sub-052,2.07,
sub-053,2.07,
sub-057,2.07,
sub-059,2.07,
sub-061,2.07,31.9
sub-070,2.07,59.1
sub-073,2.07,2.2591291061879297
sub-077,2.07,49.9
sub-079,2.07,50.1
sub-080,2.07,
sub-084,2.07,
sub-087,2.07,53.8
sub-090,2.07,0.25530596436870645
sub-093,2.07,
sub-098,2.07,2.3
sub-099,2.07,49.2
sub-105,2.07,
sub-106,2.07,59.5
sub-111,2.07,60.2
sub-112,2.07,4.1
sub-121,2.07,12.971428571428572
sub-122,2.07,34.440963855421685
sub-123,2.07,45.8
sub-124,2.07,38.0
sub-125,2.07,
sub-130,2.07,3.4
sub-134,2.07,
sub-141,2.07,94.89166666666667
sub-142,2.07,68.3
sub-144,2.07,
sub-145,2.07,34.2
sub-150,2.07,
sub-154,2.07,44.9
sub-155,2.07,23.5
sub-156,2.07,0.6813428280773144
sub-163,2.07,
sub-170,2.07,77.9
sub-176,2.07,66.46626506024096
sub-181,2.07,61.0
sub-183,2.07,60.0
sub-184,2.07,25.016901408450703
sub-189,2.07,42.3
sub-191,2.07,99.6
sub-203,2.07,
sub-204,2.07,
sub-207,2.07,
sub-211,2.07,62.7
sub-218,2.07,35.7
sub-223,2.07,50.18928571428572
sub-225,2.07,61.4
sub-227,2.07,49.5
sub-228,2.07,
sub-002,2.3,
sub-004,2.3,75.1
sub-005,2.3,25.7
sub-007,2.3,55.3
sub-008,2.3,
sub-010,2.3,
sub-011,2.3,51.9
sub-013,2.3,39.2
sub-014,2.3,79.2
sub-015,2.3,98.3
sub-017,2.3,83.115
sub-018,2.3,51.19615384615384
sub-022,2.3,
sub-032,2.3,53.6
sub-034,2.3,100.0
sub-036,2.3,2.2
sub-038,2.3,57.49821428571428
sub-040,2.3,1.0760563380281691
sub-041,2.3,100.0
sub-046,2.3,43.4
sub-051,2.3,
sub-052,2.3,
sub-053,2.3,
sub-057,2.3,
sub-059,2.3,36.325
sub-061,2.3,34.33809523809524
sub-070,2.3,59.61935483870968
sub-073,2.3,2.5636872930990577
sub-077,2.3,49.9
sub-079,2.3,50.1
sub-080,2.3,
sub-084,2.3,
sub-087,2.3,53.8
sub-090,2.3,0.2463981409759876
sub-093,2.3,
sub-098,2.3,2.0
sub-099,2.3,49.38666666666666
sub-105,2.3,
sub-106,2.3,58.6673860911271
sub-111,2.3,60.2
sub-112,2.3,4.320481927710843
sub-121,2.3,13.22289156626506
sub-122,2.3,41.7
sub-123,2.3,45.8
sub-124,2.3,38.0
sub-125,2.3,
sub-130,2.3,3.4
sub-134,2.3,
sub-141,2.3,96.36144578313254
sub-142,2.3,68.3
sub-144,2.3,
sub-145,2.3,37.5
sub-150,2.3,
sub-154,2.3,44.9
sub-155,2.3,23.5
sub-156,2.3,0.653265513733469
sub-163,2.3,
sub-170,2.3,80.7
sub-176,2.3,66.5
sub-181,2.3,61.0
sub-183,2.3,62.56265060240964
sub-184,2.3,25.3
sub-189,2.3,53.406666666666666
sub-191,2.3,99.6
sub-203,2.3,
sub-204,2.3,
