consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,run,audio_played,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,run_dup,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
0.0001,6.8518,y,6.5426,,671f12c5d2543b67c0f12e57,2025-07-07_20h41.40.294,group3.4_multiperson,2023.2.2,MacIntel,119.047619,686c2ebf0248f13bef9af11f,686c934f26fe12b187e3cbcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,671f12c5d2543b67c0f12e57,2025-07-07_20h41.40.294,group3.4_multiperson,2023.2.2,MacIntel,119.047619,686c2ebf0248f13bef9af11f,686c934f26fe12b187e3cbcd,6.8521,9.9773,space,3.0978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,671f12c5d2543b67c0f12e57,2025-07-07_20h41.40.294,group3.4_multiperson,2023.2.2,MacIntel,119.047619,686c2ebf0248f13bef9af11f,686c934f26fe12b187e3cbcd,,,,,,9.9774,22.6103,space,12.3168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,671f12c5d2543b67c0f12e57,2025-07-07_20h41.40.294,group3.4_multiperson,2023.2.2,MacIntel,119.047619,686c2ebf0248f13bef9af11f,686c934f26fe12b187e3cbcd,,,,,,,,,,,22.6147,29.7604,space,7.1266,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,671f12c5d2543b67c0f12e57,2025-07-07_20h41.40.294,group3.4_multiperson,2023.2.2,MacIntel,119.047619,686c2ebf0248f13bef9af11f,686c934f26fe12b187e3cbcd,,,,,,,,,,,29.7608,39.7681,space,9.9696,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,671f12c5d2543b67c0f12e57,2025-07-07_20h41.40.294,group3.4_multiperson,2023.2.2,MacIntel,119.047619,686c2ebf0248f13bef9af11f,686c934f26fe12b187e3cbcd,,,,,,,,,,,39.7685,48.8681,space,9.0724,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,671f12c5d2543b67c0f12e57,2025-07-07_20h41.40.294,group3.4_multiperson,2023.2.2,MacIntel,119.047619,686c2ebf0248f13bef9af11f,686c934f26fe12b187e3cbcd,,,,,,,,,,,48.8684,60.4428,space,11.5526,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,671f12c5d2543b67c0f12e57,2025-07-07_20h41.40.294,group3.4_multiperson,2023.2.2,MacIntel,119.047619,686c2ebf0248f13bef9af11f,686c934f26fe12b187e3cbcd,,,,,,,,,,,60.4435,71.2178,space,10.7508,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,671f12c5d2543b67c0f12e57,2025-07-07_20h41.40.294,group3.4_multiperson,2023.2.2,MacIntel,119.047619,686c2ebf0248f13bef9af11f,686c934f26fe12b187e3cbcd,,,,,,,,,,,71.2183,77.8261,space,6.5895,,[],[],[],[],[],[],5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,671f12c5d2543b67c0f12e57,2025-07-07_20h41.40.294,group3.4_multiperson,2023.2.2,MacIntel,119.047619,686c2ebf0248f13bef9af11f,686c934f26fe12b187e3cbcd,,,,,,,,,,,,,,,,,,,,,,,,,,,77.828,80.4094,80.4261,1,audio/Narrative13Situation2.wav,82.4342,,82.4344,112.1672,"[[999,1],[999,99],[999,182],[999,265],[999,349],[999,432],[999,516],[999,599],[999,682],[999,766],[62.5,849],[66,1015],[67.6,1099],[68,1182],[68.1,1266],[68.1,1349],[68.1,1432],[68.1,1516],[68.1,1599],[68.1,1682],[68.1,1766],[68.1,1849],[68.1,1932],[68.1,2016],[68.1,2098],[68.1,2182],[68,2266],[61,2349],[55.5,2432],[54.7,2516],[55.4,2599],[55.7,2682],[55.7,2766],[55.7,2849],[55.7,2932],[55.7,3016],[54.1,3099],[51.3,3182],[50.9,3266],[50.5,3349],[50.1,3432],[50.1,3516],[50.1,3599],[50.1,3682],[50.1,3766],[50.1,3849],[50.1,3932],[50.1,4016],[50.1,4099],[50.1,4182],[50.1,4266],[50.1,4349],[50.1,4432],[50,4516],[49.6,4599],[49.1,4682],[48.9,4766],[48.7,4849],[48.3,4932],[46.9,5016],[46,5099],[47.8,5182],[65.4,5266],[73.8,5349],[76.1,5432],[77.9,5515],[78.7,5599],[78.7,5682],[78.7,5766],[78.7,5848],[78.7,5932],[78.7,6016],[78.7,6099],[78.7,6182],[78.7,6266],[79.1,6349],[82.9,6432],[85.2,6516],[86,6599],[86,6682],[86,6766],[86,6849],[86,6931],[85.2,7016],[80.6,7098],[78.5,7182],[78.5,7265],[78.5,7349],[78.5,7432],[78.5,7516],[78.5,7599],[78.5,7682],[78.4,7765],[77.9,7849],[77.8,7932],[77.7,8016],[77.7,8098],[77.7,8182],[78.5,8266],[82.4,8349],[83.8,8432],[85.8,8516],[92.1,8599],[99.1,8682],[100,8766],[100,8849],[100,8932],[100,9016],[100,9099],[100,9182],[100,9266],[100,9349],[100,9432],[100,9516],[100,9599],[100,9682],[100,9766],[100,9849],[100,9932],[100,10015],[100,10098],[100,10182],[100,10265],[100,10349],[100,10432],[100,10516],[100,10599],[100,10682],[100,10766],[100,10849],[100,10932],[100,11016],[100,11099],[100,11182],[100,11266],[100,11348],[100,11432],[100,11516],[100,11599],[100,11682],[100,11766],[100,11849],[100,11932],[100,12015],[100,12099],[100,12182],[100,12266],[100,12349],[100,12432],[100,12516],[100,12599],[100,12682],[100,12766],[100,12848],[100,12932],[100,13016],[100,13099],[100,13182],[100,13265],[100,13349],[100,13432],[100,13515],[100,13599],[100,13681],[100,13765],[100,13848],[100,13932],[100,14016],[100,14098],[100,14182],[100,14265],[100,14348],[100,14432],[100,14516],[100,14599],[100,14682],[100,14766],[100,14849],[100,14932],[100,15016],[100,15099],[100,15182],[100,15266],[100,15349],[100,15432],[100,15516],[100,15599],[100,15682],[100,15766],[100,15849],[100,15932],[100,16015],[100,16099],[100,16182],[100,16266],[100,16348],[100,16432],[100,16516],[100,16599],[100,16682],[100,16766],[100,16849],[100,16932],[100,17016],[100,17099],[100,17182],[100,17265],[100,17349],[100,17432],[100,17516],[100,17599],[100,17682],[100,17765],[100,17849],[100,17932],[100,18016],[100,18099],[100,18182],[100,18266],[100,18349],[100,18432],[100,18515],[100,18599],[100,18682],[100,18765],[100,18849],[100,18932],[100,19016],[100,19099],[100,19182],[100,19266],[100,19349],[100,19432],[100,19515],[100,19599],[100,19682],[100,19765],[100,19849],[100,19932],[100,20016],[100,20099],[100,20182],[100,20266],[100,20349],[100,20432],[100,20515],[100,20599],[100,20682],[100,20765],[100,20848],[100,20932],[100,21015],[100,21099],[100,21182],[100,21265],[100,21348],[100,21432],[100,21515],[100,21599],[100,21682],[100,21765],[100,21849],[100,21932],[100,22015],[100,22099],[100,22182],[100,22265],[100,22349],[100,22432],[100,22515],[100,22599],[100,22682],[100,22765],[100,22848],[100,22932],[100,23015],[100,23099],[100,23182],[100,23265],[100,23349],[100,23431],[100,23515],[100,23599],[100,23682],[100,23765],[100,23849],[100,23932],[100,24015],[100,24099],[100,24182],[100,24265],[100,24348],[100,24432],[100,24515],[100,24598],[100,24682],[100,24765],[100,24849],[100,24932],[100,25015],[100,25098],[100,25182],[100,25266],[100,25349],[100,25432],[100,25515],[100,25599],[100,25682],[100,25765],[100,25848],[100,25932],[100,26016],[100,26099],[100,26182],[100,26265],[100,26349],[100,26432],[100,26515],[100,26599],[100,26682],[100,26765],[100,26849],[100,26932],[100,27016],[100,27098],[100,27182],[100,27265],[100,27348],[100,27432],[100,27515],[100,27598],[100,27682],[100,27765],[100,27849],[100,27931],[100,28016],[100,28099],[100,28181],[100,28266],[100,28348],[100,28432],[100,28516],[100,28599],[100,28682],[100,28765],[100,28849],[100,28932],[100,29015],[100,29099],[100,29181],[100,29265],[100,29349],[100,29432],[100,29515],[100,29599],[100,29682]]",112.1675,132.2169,100,19.6356,"[{""rating"":100,""responseTime"":8.453000000000003},{""rating"":57.27358217592593,""responseTime"":12.647799999952326},{""rating"":63.82998511904761,""responseTime"":13.414600000023853},{""rating"":70.04588293650794,""responseTime"":14.269299999952324},{""rating"":94.8857060185185,""responseTime"":18.85260000002384},{""rating"":100,""responseTime"":19.635600000023828}]",space,19.5274,,132.2171,Definitely yes,100,132.2197,,,[],,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
