consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,run,audio_played,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,run_dup,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
,,,,,67e823750167abce80c36ab8,2025-07-07_20h43.37.867,group3.4_multiperson,2023.2.2,Win32,60.24096386,686c2ebf0248f13bef9af11f,686c939480784e7423f41809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.4192,2,audio/Narrative5Situation4.wav,1124.4231,,1124.4232,1144.817,"[[98.9,20376]]",1144.8178,1147.2798,99.78038067,1.3686,"[{""rating"":99.78038067349927,""responseTime"":1.368599999904518}]",space,1.9247,,1147.28,Not at all,0,1147.2932,,,[],,0,4,4,4,1,audio/Narrative7Situation4.wav,audio/Narrative8Situation4.wav,audio/Narrative5Situation4.wav,audio/Narrative6Situation4.wav,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67e823750167abce80c36ab8,2025-07-07_20h43.37.867,group3.4_multiperson,2023.2.2,Win32,60.24096386,686c2ebf0248f13bef9af11f,686c939480784e7423f41809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.2959,2,audio/Narrative5Situation5.wav,1152.3021,,1152.3023,1167.7256,"[[100,15239],[100,15320],[100,15403]]",1167.7257,1170.2878,99.4875549,1.7501,"[{""rating"":99.48755490483163,""responseTime"":1.7501000001432203}]",space,2.0138,,1170.2878,Definitely yes,100,1170.2944,,,[],,0,5,5,5,1,audio/Narrative7Situation5.wav,audio/Narrative8Situation5.wav,audio/Narrative5Situation5.wav,audio/Narrative6Situation5.wav,5,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67e823750167abce80c36ab8,2025-07-07_20h43.37.867,group3.4_multiperson,2023.2.2,Win32,60.24096386,686c2ebf0248f13bef9af11f,686c939480784e7423f41809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.295,2,audio/Narrative5Situation6.wav,1173.3155,,1173.3156,1178.9844,[],1178.9847,1184.1741,49.41434846,2.2202,"[{""rating"":49.41434846266471,""responseTime"":2.2201999998092106}]",space,4.6453,,1184.1743,Not at all,0,1184.1826,,,[],,0,6,6,6,1,audio/Narrative7Situation6.wav,audio/Narrative8Situation6.wav,audio/Narrative5Situation6.wav,audio/Narrative6Situation6.wav,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67e823750167abce80c36ab8,2025-07-07_20h43.37.867,group3.4_multiperson,2023.2.2,Win32,60.24096386,686c2ebf0248f13bef9af11f,686c939480784e7423f41809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.1834,2,audio/Narrative5Situation7.wav,1188.2002,,1188.2003,1209.2433,"[[999,0],[999,84],[999,164],[999,247],[999,335],[999,414],[999,500],[999,580],[999,665],[999,747],[999,834],[999,913],[999,1000],[999,1084],[999,1162],[999,1249],[999,1330],[999,1411],[999,1499],[999,1582],[999,1666],[999,1745],[999,1828],[999,1911],[999,1995],[999,2077],[999,2164],[999,2244],[999,2331],[999,2414],[999,2493],[999,2580],[999,2664],[66.5,2747],[61.3,2831],[57.5,2913],[54.8,2997],[54.5,3079],[54.5,3158],[54.5,3242],[54.5,3331],[54.5,3409],[54.5,3495],[54.5,3575],[54.5,3663],[60.4,3747],[77.1,3830],[83.4,3913],[83.5,3995],[83.5,4074],[83.5,4157],[83.5,4240],[83.5,4327],[87.3,4412],[92.8,4509],[92.9,4572],[93,4657],[93.5,4743],[94.2,4828],[94.9,4912],[95.5,4995],[96,5077],[96.6,5161],[96.6,5238],[96.6,5325],[96.6,5405],[96.7,5489],[97.4,5577],[97.6,5653],[97.6,5740],[98,5825],[98.2,5902],[98.2,5986],[98.8,6070],[99.2,6155],[99.5,6243],[99.6,6319],[99.6,6403],[99.9,6490],[100,6573],[100,6652],[100,6741],[100,6820],[100,6907],[100,6986],[100,7072],[100,7154],[100,7233],[100,7321],[100,7400],[100,7488],[100,7569],[100,7650],[100,7733],[100,7816],[100,7899],[100,7986],[100,8066],[100,8152],[100,8236],[100,8317],[100,8398],[100,8485],[100,8567],[100,8651],[100,8734],[100,8818],[100,8897],[100,8980],[100,9064],[100,9147],[100,9234],[100,9314],[100,9398],[100,9479],[100,9567],[100,9645],[100,9729],[100,9812],[100,9899],[100,9978],[100,10062],[100,10144],[100,10232],[100,10315],[100,10399],[100,10478],[100,10564],[100,10644],[100,10727],[100,10814],[100,10894],[100,10980],[100,11065],[100,11143],[100,11226],[100,11309],[100,11392],[100,11475],[100,11562],[100,11642],[100,11725],[100,11811],[100,11895],[100,11974],[100,12061],[100,12144],[100,12224],[100,12310],[100,12394],[100,12475],[100,12559],[100,12644],[100,12723],[100,12811],[100,12891],[100,12972],[100,13055],[100,13142],[100,13224],[100,13308],[100,13388],[100,13471],[100,13561],[100,13643],[100,13725],[100,13809],[100,13891],[100,13974],[100,14055],[100,14136],[100,14224],[100,14303],[100,14390],[100,14469],[100,14553],[100,14636],[100,14724],[100,14802],[100,14889],[100,14969],[100,15057],[100,15135],[100,15222],[100,15305],[100,15384],[100,15469],[100,15551],[100,15633],[100,15721],[100,15800],[100,15883],[100,15967],[100,16053],[100,16133],[100,16216],[100,16299],[100,16382],[100,16469],[100,16552],[100,16631],[100,16718],[100,16802],[100,16882],[100,16965],[100,17051],[100,17131],[100,17214],[100,17297],[100,17380],[100,17463],[100,17547],[100,17630],[100,17713],[100,17800],[100,17882],[97.7,17968],[90.7,18051],[78.1,18134],[73.7,18217],[70.9,18300],[69.8,18384],[69.8,18467],[69.8,18549],[69.8,18629],[69.8,18716],[69.8,18794],[69.8,18878],[69.8,18967],[69.8,19048],[69.8,19127],[69.8,19210],[69.8,19297],[69.8,19379],[69.8,19464],[69.8,19543],[58.5,19631],[48.1,19714],[48,19792],[48,19875],[48,19959],[49,20047],[49.1,20131],[49.1,20208],[49.1,20296],[49.1,20378],[49.1,20461],[49.1,20545],[49.1,20624],[49.1,20711],[49.1,20794],[49.1,20873],[49.1,20956],[49.1,21042]]",1209.2434,1211.2577,50.29282577,1.0894,"[{""rating"":50.29282576866765,""responseTime"":1.0894000000953383}]",space,1.4727,,1211.2579,Not at all,0,1211.2633,,,[],,0,7,7,7,1,audio/Narrative7Situation7.wav,audio/Narrative8Situation7.wav,audio/Narrative5Situation7.wav,audio/Narrative6Situation7.wav,5,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67e823750167abce80c36ab8,2025-07-07_20h43.37.867,group3.4_multiperson,2023.2.2,Win32,60.24096386,686c2ebf0248f13bef9af11f,686c939480784e7423f41809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.264,2,audio/Narrative5Situation8.wav,1214.2643,,1214.2644,1223.0976,[],1223.0979,1229.086,32.57686676,1.6369,"[{""rating"":32.57686676427526,""responseTime"":1.6368999998569507}]",space,5.4385,,1229.0861,Not at all,0,1229.0909,,,[],,0,8,8,8,1,audio/Narrative7Situation8.wav,audio/Narrative8Situation8.wav,audio/Narrative5Situation8.wav,audio/Narrative6Situation8.wav,2,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67e823750167abce80c36ab8,2025-07-07_20h43.37.867,group3.4_multiperson,2023.2.2,Win32,60.24096386,686c2ebf0248f13bef9af11f,686c939480784e7423f41809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.0918,2,audio/Narrative5Situation9.wav,1232.0963,,1232.0964,1271.6515,"[[40,1580],[34.8,1669],[32.4,1746],[32.1,1829],[32,1912],[32,1995],[30.1,2079],[24.7,2162],[21.2,2244],[21.2,2328],[21.2,2411],[21.2,2494],[21.2,2577],[21.2,2663],[21.2,2744],[21.2,2827],[21.2,2911],[21.2,2993],[21.2,3076],[21.2,3159],[21.2,3242],[21.7,3325],[21.9,3409],[21.9,3492],[22.2,3576],[22.3,3659],[22.3,3741],[22.5,3824],[22.5,3908],[22.5,3991],[22.5,4074],[22.5,4157],[22.5,4240],[22.5,4323],[22.5,4407],[22.5,4490],[22.8,4573],[22.8,4658],[22.8,4739],[22.8,4822],[22.8,4906],[22.8,4989],[22.8,5072],[23.5,5156],[24.2,5239],[24.8,5322],[25.3,5405],[25.3,5488],[25.3,5571],[25.3,5654],[25.3,5738],[26.1,5821],[60.2,5904],[64.9,5987],[64.9,6070],[64.9,6153],[64.9,6236],[64.9,6320],[64.9,6403],[66.1,6487],[69.3,6570],[71.5,6654],[71.5,6736],[71.5,6819],[71.5,6902],[71.5,6985],[71.5,7068],[73.9,7154],[75.9,7235],[77.4,7318],[78.3,7401],[78.3,7484],[78.3,7568],[78.3,7651],[78.3,7734],[90.1,7819],[100,7901],[100,7984],[100,8066],[100,8151],[100,8233],[100,8317],[100,8399],[100,8482],[100,8565],[100,8648],[100,8731],[100,8815],[100,8899],[100,8981],[100,9064],[100,9148],[100,9230],[100,9314],[100,9397],[100,9480],[100,9563],[100,9647],[100,9731],[100,9813],[100,9896],[100,9981],[100,10062],[100,10146],[100,10229],[100,10312],[100,10395],[100,10478],[100,10561],[100,10646],[100,10729],[100,10811],[100,10894],[100,10978],[100,11060],[100,11144],[100,11227],[100,11310],[100,11393],[100,11476],[100,11559],[100,11642],[100,11726],[100,11809],[100,11892],[100,11975],[100,12058],[100,12141],[100,12225],[100,12308],[100,12391],[100,12474],[100,12557],[100,12641],[100,12724],[100,12807],[100,12890],[100,12973],[100,13056],[100,13139],[100,13223],[100,13306],[100,13389],[100,13472],[100,13555],[100,13639],[100,13722],[100,13805],[100,13888],[100,13971],[100,14054],[100,14137],[100,14221],[100,14304],[100,14387],[100,14471],[100,14554],[100,14637],[100,14720],[100,14803],[100,14886],[100,14970],[100,15053],[100,15136],[100,15220],[100,15302],[100,15385],[100,15470],[100,15552],[100,15635],[100,15720],[100,15802],[100,15885],[100,15969],[100,16051],[100,16134],[100,16217],[100,16301],[100,16384],[100,16467],[100,16550],[100,16633],[100,16716],[100,16799],[100,16882],[100,16965],[100,17048],[100,17132],[100,17215],[100,17298],[100,17382],[100,17465],[100,17548],[100,17631],[100,17714],[100,17798],[100,17880],[100,17963],[100,18047],[100,18130],[100,18214],[100,18296],[100,18381],[100,18463],[100,18547],[100,18629],[100,18712],[100,18795],[100,18879],[100,18962],[100,19045],[100,19128],[100,19211],[100,19295],[100,19377],[100,19461],[100,19544],[100,19627],[100,19710],[100,19793],[100,19876],[100,19960],[100,20043],[100,20126],[100,20209],[100,20292],[100,20376],[100,20459],[100,20542],[100,20625],[100,20709],[100,20792],[100,20875],[100,20958],[100,21041],[100,21124],[100,21208],[100,21290],[100,21374],[100,21457],[100,21540],[100,21623],[100,21706],[100,21790],[100,21873],[100,21956],[100,22039],[100,22122],[100,22205],[100,22288],[100,22371],[100,22455],[100,22538],[100,22621],[100,22704],[100,22787],[100,22871],[100,22954],[100,23037],[100,23120],[100,23204],[100,23287],[100,23370],[100,23453],[100,23536],[100,23619],[100,23703],[100,23786],[100,23869],[100,23952],[100,24035],[100,24118],[100,24202],[100,24285],[100,24368],[100,24452],[100,24534],[100,24618],[100,24701],[100,24784],[100,24867],[100,24950],[100,25033],[100,25116],[100,25199],[100,25282],[100,25365],[100,25449],[100,25532],[100,25615],[100,25698],[100,25782],[100,25865],[100,25948],[100,26031],[100,26115],[100,26198],[100,26281],[100,26364],[100,26448],[100,26530],[100,26614],[100,26697],[100,26780],[100,26863],[100,26946],[100,27029],[100,27112],[100,27195],[100,27278],[100,27362],[100,27445],[100,27528],[100,27611],[100,27694],[100,27778],[100,27861],[100,27944],[100,28027],[100,28111],[100,28194],[100,28277],[100,28360],[100,28443],[100,28526],[100,28609],[100,28693],[100,28776],[100,28859],[100,28942],[100,29025],[100,29108],[100,29192],[100,29275],[100,29358],[100,29441],[100,29524],[100,29608],[100,29691],[100,29774],[100,29857],[100,29940],[100,30024],[100,30107],[100,30190],[100,30273],[100,30356],[100,30439],[100,30522],[100,30605],[100,30688],[100,30772],[100,30855],[100,30938],[100,31021],[100,31105],[100,31188],[100,31271],[100,31354],[100,31437],[100,31520],[100,31604],[100,31687],[100,31770],[100,31853],[100,31936],[100,32019],[100,32103],[100,32187],[100,32269],[100,32352],[100,32436],[100,32519],[100,32602],[100,32685],[100,32769],[100,32851],[100,32934],[100,33017],[100,33100],[100,33184],[100,33267],[100,33350],[100,33433],[100,33516],[100,33600],[100,33683],[100,33766],[100,33849],[100,33932],[100,34016],[100,34099],[100,34183],[100,34265],[100,34348],[100,34432],[100,34514],[100,34598],[100,34681],[100,34764],[100,34848],[100,34930],[100,35014],[100,35097],[100,35180],[100,35263],[100,35346],[100,35429],[100,35513],[100,35596],[100,35679],[100,35762],[100,35845],[100,35928],[100,36012],[100,36095],[100,36178],[100,36261],[100,36344],[100,36427],[100,36511],[100,36594],[100,36677],[100,36760],[100,36843],[100,36927],[100,37010],[100,37093],[100,37176],[100,37259],[100,37342],[100,37425],[100,37509],[100,37592],[100,37677],[100,37759],[100,37842],[100,37924],[100,38007],[100,38091],[100,38174],[100,38257],[100,38340],[100,38423],[100,38506],[100,38590],[100,38673],[100,38756],[100,38839],[100,38922],[100,39005],[100,39089],[100,39172],[100,39255],[100,39338],[100,39421],[100,39504]]",1271.6519,1275.6109,99.04831625,3.0899,"[{""rating"":99.04831625183016,""responseTime"":3.08990000009544}]",space,3.4148,,1275.6111,Definitely yes,100,1275.6196,,,[],,0,9,9,9,1,audio/Narrative7Situation9.wav,audio/Narrative8Situation9.wav,audio/Narrative5Situation9.wav,audio/Narrative6Situation9.wav,2,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67e823750167abce80c36ab8,2025-07-07_20h43.37.867,group3.4_multiperson,2023.2.2,Win32,60.24096386,686c2ebf0248f13bef9af11f,686c939480784e7423f41809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.6202,2,audio/Narrative6Situation1.wav,1277.6231,,1277.6232,1304.2046,[],1304.2048,1314.0025,99.04831625,9.0695,"[{""rating"":99.04831625183016,""responseTime"":8.757499999999936},{""rating"":99.04831625183016,""responseTime"":9.069500000000062}]",space,9.2545,,1314.0027,Definitely yes,100,1314.0086,,,[],,0,10,10,10,1,audio/Narrative8Situation1.wav,audio/Narrative7Situation1.wav,audio/Narrative6Situation1.wav,audio/Narrative5Situation1.wav,5,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67e823750167abce80c36ab8,2025-07-07_20h43.37.867,group3.4_multiperson,2023.2.2,Win32,60.24096386,686c2ebf0248f13bef9af11f,686c939480784e7423f41809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.0097,2,audio/Narrative6Situation2.wav,1317.0127,,1317.0128,1345.524,"[[99.2,7320],[100,7402],[100,7485],[99.9,7569],[99.9,7652],[99.9,7735],[99.9,7818],[99.9,7901],[99.9,7984],[99.9,8067],[99.9,8150],[99.9,8233],[99.9,8316],[99.9,8400],[99.9,8483],[99.9,8566],[99.9,8649],[99.9,8732],[99.9,8816],[99.9,8899],[99.9,8982],[99.9,9065],[99.9,9148],[99.9,9231],[99.9,9314],[99.9,9398],[99.9,9481],[99.9,9564],[99.9,9647],[99.9,9730],[99.9,9814],[99.9,9897],[99.9,9980],[99.9,10063],[99.9,10146],[99.9,10230],[99.9,10312],[99.9,10396],[99.9,10479],[99.9,10562],[99.9,10645],[99.9,10728],[99.9,10811],[99.9,10894],[99.9,10978],[99.9,11061],[99.9,11144],[99.9,11228],[99.9,11311],[99.9,11395],[99.9,11477],[99.9,11560],[99.9,11643],[99.9,11727],[99.9,11810],[99.9,11893],[99.9,11976],[99.9,12059],[99.9,12143],[99.9,12225],[99.9,12308],[99.9,12392],[99.9,12475],[99.9,12558],[99.9,12642],[99.9,12725],[99.9,12808],[99.9,12891],[99.9,12974],[99.9,13057],[99.9,13141],[99.9,13223],[99.9,13307],[99.9,13390],[99.9,13473],[99.9,13556],[99.9,13639],[99.9,13723],[99.9,13806],[99.9,13889],[99.9,13972],[99.9,14055],[99.9,14139],[99.9,14222],[99.9,14305],[99.9,14388],[99.9,14471],[99.9,14554],[99.9,14638],[99.9,14721],[99.9,14804],[99.9,14887],[99.9,14970],[99.9,15053],[99.9,15136],[99.9,15220],[99.9,15303],[99.9,15386],[99.9,15469],[99.9,15552],[99.9,15636],[99.9,15719],[99.9,15802],[99.9,15885],[99.9,15968],[99.9,16052],[99.9,16134],[99.9,16218],[99.9,16301],[99.9,16384],[99.9,16467],[99.9,16551],[99.9,16634],[99.9,16717],[99.9,16800],[99.9,16883],[99.9,16966],[99.9,17050],[99.9,17133],[99.9,17216],[99.9,17299],[99.9,17382],[99.9,17465],[99.9,17548],[99.9,17632],[99.9,17715],[99.9,17798],[99.9,17882],[99.9,17965],[99.9,18048],[99.9,18131],[99.9,18214],[99.9,18297],[99.9,18380],[99.9,18464],[99.9,18546],[99.9,18629],[99.9,18712],[99.9,18796],[99.9,18879],[99.9,18962],[99.9,19045],[99.9,19129],[99.9,19212],[99.9,19295],[99.9,19378],[99.9,19461],[99.9,19545],[99.9,19628],[99.9,19711],[99.9,19794],[99.9,19877],[99.9,19960],[99.9,20043],[99.9,20126],[99.9,20210],[99.9,20293],[99.9,20376],[99.9,20460],[99.9,20543],[99.9,20626],[99.9,20709],[99.9,20792],[99.9,20875],[99.9,20959],[99.9,21043],[99.9,21125],[99.9,21209],[99.9,21291],[99.9,21374],[99.9,21458],[99.9,21541],[99.9,21624],[99.9,21707],[99.9,21790],[99.9,21873],[99.9,21956],[99.9,22039],[99.9,22123],[99.9,22206],[99.9,22289],[99.9,22372],[99.9,22455],[99.9,22538],[99.9,22622],[99.9,22705],[99.9,22788],[99.9,22871],[99.9,22955],[99.9,23038],[99.9,23121],[99.9,23204],[99.9,23287],[99.9,23370],[99.9,23453],[99.9,23537],[99.9,23620],[99.9,23703],[99.9,23786],[99.9,23869],[99.9,23952],[99.9,24036],[99.9,24119],[99.9,24202],[99.9,24285],[99.9,24368],[99.9,24451],[99.9,24535],[99.9,24618],[99.9,24701],[99.9,24784],[99.9,24867],[99.9,24950],[99.9,25034],[99.9,25117],[99.9,25200],[99.9,25283],[99.9,25367],[99.9,25450],[99.9,25533],[99.9,25616],[99.9,25699],[99.9,25783],[99.9,25866],[99.9,25949],[99.9,26032],[99.9,26115],[99.9,26198],[99.9,26282],[99.9,26365],[99.9,26448],[99.9,26531],[99.9,26614],[99.9,26697],[99.9,26780],[99.9,26863],[99.9,26946],[99.9,27030],[99.9,27113],[99.9,27196],[99.9,27279],[99.9,27362],[99.9,27446],[99.9,27529],[99.9,27612],[99.9,27695],[99.9,27778],[99.9,27862],[99.9,27945],[99.9,28028],[99.9,28111],[99.9,28194],[99.9,28278],[99.9,28361],[99.9,28444]]",1345.5245,1360.4507,99.4875549,1.9656,"[{""rating"":99.48755490483163,""responseTime"":1.965600000143013}]",space,14.3758,,1360.4509,Definitely yes,100,1360.457,,,[],,0,11,11,11,1,audio/Narrative8Situation2.wav,audio/Narrative7Situation2.wav,audio/Narrative6Situation2.wav,audio/Narrative5Situation2.wav,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67e823750167abce80c36ab8,2025-07-07_20h43.37.867,group3.4_multiperson,2023.2.2,Win32,60.24096386,686c2ebf0248f13bef9af11f,686c939480784e7423f41809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.4579,2,audio/Narrative6Situation3.wav,1365.4733,,1365.4736,1378.0934,[],1378.0936,1396.441,99.4875549,16.4845,"[{""rating"":99.48755490483163,""responseTime"":16.484500000000025}]",space,17.8004,,1396.4412,Not at all,0,1396.4503,,,[],,0,12,12,12,1,audio/Narrative8Situation3.wav,audio/Narrative7Situation3.wav,audio/Narrative6Situation3.wav,audio/Narrative5Situation3.wav,4,8,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67e823750167abce80c36ab8,2025-07-07_20h43.37.867,group3.4_multiperson,2023.2.2,Win32,60.24096386,686c2ebf0248f13bef9af11f,686c939480784e7423f41809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.4512,2,audio/Narrative6Situation4.wav,1398.4535,,1398.4538,1411.0672,"[[98.6,6742],[98.9,6827],[100,7323],[100,7401],[100,7489],[100,7568],[100,7655],[100,7734],[100,7822],[100,7901],[100,7989],[100,8067],[100,8150],[100,8238],[100,8321],[100,8400],[100,8483],[100,8566],[100,8654],[100,8736],[100,8821],[100,8899],[100,8982],[100,9069],[100,9148],[100,9235],[100,9318],[100,9401],[100,9481],[100,9564],[100,9651],[100,9735],[100,9814],[100,9902],[100,9983],[100,10067],[100,10146],[100,10230],[100,10316],[100,10400],[100,10478],[100,10566],[100,10645],[100,10728],[100,10815],[100,10895],[100,10978],[100,11061],[100,11144],[100,11232],[100,11315],[100,11394],[100,11477],[100,11560],[100,11648],[100,11728],[100,11816],[100,11893],[100,11976],[100,12059],[100,12147],[100,12229],[100,12313],[100,12396],[100,12479],[100,12562]]",1411.0676,1425.0515,98.90190337,10.3877,"[{""rating"":98.90190336749633,""responseTime"":10.387700000047744}]",space,13.445,,1425.0518,Not at all,0,1425.0583,,,[],,0,13,13,13,1,audio/Narrative8Situation4.wav,audio/Narrative7Situation4.wav,audio/Narrative6Situation4.wav,audio/Narrative5Situation4.wav,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67e823750167abce80c36ab8,2025-07-07_20h43.37.867,group3.4_multiperson,2023.2.2,Win32,60.24096386,686c2ebf0248f13bef9af11f,686c939480784e7423f41809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.0592,2,audio/Narrative6Situation5.wav,1427.0638,,1427.0639,1435.0323,[],1435.0325,1453.4005,98.90190337,16.74,"[{""rating"":98.90190336749633,""responseTime"":16.74000000000001}]",space,17.8279,,1453.4005,Not at all,0,1453.4032,,,[],,0,14,14,14,1,audio/Narrative8Situation5.wav,audio/Narrative7Situation5.wav,audio/Narrative6Situation5.wav,audio/Narrative5Situation5.wav,2,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67e823750167abce80c36ab8,2025-07-07_20h43.37.867,group3.4_multiperson,2023.2.2,Win32,60.24096386,686c2ebf0248f13bef9af11f,686c939480784e7423f41809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.4036,2,audio/Narrative6Situation6.wav,1455.4085,,1455.4088,1466.5085,[],1466.5087,1670.288,98.90190337,19.4526,"[{""rating"":98.90190336749633,""responseTime"":19.452600000143093}]",space,203.2419,,1670.288,Definitely yes,100,1670.2938,,,[],,0,15,15,15,1,audio/Narrative8Situation6.wav,audio/Narrative7Situation6.wav,audio/Narrative6Situation6.wav,audio/Narrative5Situation6.wav,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67e823750167abce80c36ab8,2025-07-07_20h43.37.867,group3.4_multiperson,2023.2.2,Win32,60.24096386,686c2ebf0248f13bef9af11f,686c939480784e7423f41809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.2942,2,audio/Narrative6Situation7.wav,1675.2948,,1675.295,1700.163,"[[99.3,14221],[99.8,14305],[99.8,14388],[99.8,14471],[99.8,14554],[99.8,14637],[99.8,14721],[99.8,14804],[99.8,14887],[99.8,14971],[99.8,15053],[99.8,15136],[99.8,15220],[99.8,15303],[99.8,15386],[99.8,15473],[99.8,15552],[99.8,15635],[99.8,15718],[99.8,15801],[99.8,15885],[99.8,15968],[99.8,16051],[99.8,16134],[99.8,16217],[99.8,16301],[99.8,16384],[99.8,16467],[99.8,16550],[99.8,16633],[99.8,16716],[99.8,16799],[99.8,16883],[99.8,16966],[99.8,17049],[99.8,17132],[99.8,17215],[99.8,17299],[99.8,17382],[99.8,17465],[99.8,17548],[99.8,17631],[99.8,17715],[99.8,17798],[99.8,17881],[99.8,17964],[99.8,18047],[99.8,18130],[99.8,18213],[99.8,18297],[99.8,18380],[99.8,18464],[99.8,18546],[99.8,18629],[99.8,18713],[99.8,18796],[99.8,18879],[99.8,18962],[99.8,19045],[99.8,19129],[99.8,19211],[99.8,19295],[99.8,19378],[99.8,19461],[99.8,19544],[99.8,19627],[99.8,19711],[99.8,19794],[99.8,19877],[99.8,19960],[99.8,20043],[99.8,20127],[99.8,20210],[99.8,20293],[99.8,20376],[99.8,20459],[99.8,20543],[99.8,20625],[99.8,20709],[99.8,20792],[99.8,20875],[99.8,20958],[99.8,21041],[99.8,21125],[99.8,21208],[99.8,21291],[99.8,21374],[99.8,21457],[99.8,21540],[99.8,21623],[99.8,21707],[99.8,21790],[99.8,21873],[99.8,21956],[99.8,22039],[99.8,22123],[99.8,22206],[99.8,22289],[99.8,22372],[99.8,22455],[99.8,22538],[99.8,22621],[99.8,22705],[99.8,22788],[99.8,22871],[99.8,22954],[99.8,23037],[99.8,23121],[99.8,23204],[99.8,23287],[99.8,23370],[99.8,23453],[99.8,23536],[99.8,23620],[99.8,23703],[99.8,23786],[99.8,23869],[99.8,23952],[99.8,24035],[99.8,24119],[99.8,24202],[99.8,24285],[99.8,24368],[99.8,24453],[99.8,24535],[99.8,24618],[99.8,24701],[99.8,24784],[99.8,24867]]",1700.1633,1702.5414,99.78038067,1.5218,"[{""rating"":99.78038067349927,""responseTime"":1.5218000001907512}]",space,1.8306,,1702.5415,Definitely yes,100,1702.5458,,,[],,0,16,16,16,1,audio/Narrative8Situation7.wav,audio/Narrative7Situation7.wav,audio/Narrative6Situation7.wav,audio/Narrative5Situation7.wav,3,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
