consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,run,audio_played,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,run_dup,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
0.0005,8.2848,y,7.9786,,5bf735882dd20c0001317fca,2025-07-07_15h58.03.202,group3.4_multiperson,2023.2.2,Win32,144.9275362,686c2ebf0248f13bef9af11f,686c34a611d9bf22fb3fcff3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5bf735882dd20c0001317fca,2025-07-07_15h58.03.202,group3.4_multiperson,2023.2.2,Win32,144.9275362,686c2ebf0248f13bef9af11f,686c34a611d9bf22fb3fcff3,8.285,18.8623,space,10.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5bf735882dd20c0001317fca,2025-07-07_15h58.03.202,group3.4_multiperson,2023.2.2,Win32,144.9275362,686c2ebf0248f13bef9af11f,686c34a611d9bf22fb3fcff3,,,,,,18.8623,59.9299,space,40.7617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5bf735882dd20c0001317fca,2025-07-07_15h58.03.202,group3.4_multiperson,2023.2.2,Win32,144.9275362,686c2ebf0248f13bef9af11f,686c34a611d9bf22fb3fcff3,,,,,,,,,,,59.9325,70.3681,space,10.4259,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5bf735882dd20c0001317fca,2025-07-07_15h58.03.202,group3.4_multiperson,2023.2.2,Win32,144.9275362,686c2ebf0248f13bef9af11f,686c34a611d9bf22fb3fcff3,,,,,,,,,,,70.3685,89.8569,space,19.4324,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5bf735882dd20c0001317fca,2025-07-07_15h58.03.202,group3.4_multiperson,2023.2.2,Win32,144.9275362,686c2ebf0248f13bef9af11f,686c34a611d9bf22fb3fcff3,,,,,,,,,,,89.8573,102.2399,space,12.3583,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5bf735882dd20c0001317fca,2025-07-07_15h58.03.202,group3.4_multiperson,2023.2.2,Win32,144.9275362,686c2ebf0248f13bef9af11f,686c34a611d9bf22fb3fcff3,,,,,,,,,,,102.2402,120.4931,space,18.2442,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5bf735882dd20c0001317fca,2025-07-07_15h58.03.202,group3.4_multiperson,2023.2.2,Win32,144.9275362,686c2ebf0248f13bef9af11f,686c34a611d9bf22fb3fcff3,,,,,,,,,,,120.4934,130.2992,space,9.793,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5bf735882dd20c0001317fca,2025-07-07_15h58.03.202,group3.4_multiperson,2023.2.2,Win32,144.9275362,686c2ebf0248f13bef9af11f,686c34a611d9bf22fb3fcff3,,,,,,,,,,,130.2995,155.5941,space,25.2866,,[],[],[],[],[],[],5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5bf735882dd20c0001317fca,2025-07-07_15h58.03.202,group3.4_multiperson,2023.2.2,Win32,144.9275362,686c2ebf0248f13bef9af11f,686c34a611d9bf22fb3fcff3,,,,,,,,,,,,,,,,,,,,,,,,,,,155.5954,158.171,158.1876,1,audio/Narrative13Situation2.wav,160.1928,,160.193,189.9263,"[[59.6,4022],[43.3,5355],[42.7,5437],[42,5520],[41.3,5603],[41,5687],[41,5770],[41,5853],[41,5938],[41,6020],[41,6105],[41,6187],[41,6270],[41,6353],[41,6437],[41,6520],[41.5,6603],[41.5,6687],[41.8,6770],[42.4,6853],[42.5,6937],[42.9,7022],[42.9,7103],[43.3,7187],[43.4,7270],[43.4,7354],[43.4,7437],[43.4,7520],[43.4,7604],[43.4,7687],[43.4,7770],[43.4,7854],[43.4,7937],[43.4,8020],[43.4,8104],[43.4,8187],[43.4,8270],[43.4,8354],[43.4,8437],[44.3,8522],[48.6,8606],[55.2,8689],[62.9,8772],[70.7,8854],[90.8,9520],[74.5,9605],[67,9687],[68.7,9773],[77.3,9854],[85.6,9939],[88.4,10022],[92.8,10106],[94.3,10190],[94.9,10271],[95,10354],[95,10437],[95,10521],[95,10604],[95.1,10687],[13.3,20022],[11.9,20107],[10.9,20189],[10.9,20272],[10.9,20357],[10.8,20440],[73.1,29699]]",189.9265,201.4003,29.96876154,8.0843,"[{""rating"":29.968761536144573,""responseTime"":8.084300000011922}]",space,10.9578,,201.4005,Not at all,0,201.4034,,,[],,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
