consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,run,audio_played,fixation.stopped,endPractice.keys,endPractice.rt,endPractice.duration,audioPre.started,audioPre.stopped,continuousResponses_audio,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,run_dup,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.5379,1,audio/Narrative7Situation1.wav,127.4873,space,2.9023,,127.4874,183.4013,"[[64.5,8248],[64.5,8331],[64.5,8414],[64.5,8497],[64.5,8581],[64.5,8664],[64.5,8748],[64.5,8831],[64.5,8914],[64.5,8998],[64.5,9081],[64.2,9164],[70.5,9265],[70.5,9364],[70.5,9447],[70.5,9530],[70.5,9614],[70.5,9698],[70.5,9781],[70.5,9864],[70.5,9947],[70.5,10031],[70.5,10114],[70.5,10198],[70.5,10281],[70.5,10365],[70.5,10448],[70.5,10531],[70.5,10614],[70.5,10697],[70.5,10781],[70.5,10864],[70.5,10947],[70.5,11031],[70.5,11115],[70.5,11197],[70.5,11280],[70.5,11364],[70.5,11448],[70.5,11531],[70.5,11614],[70.5,11697],[70.5,11780],[70.5,11864],[70.5,11947],[70.5,12030],[70.5,12114],[70.5,12197],[70.5,12281],[70.5,12364],[70.5,12447],[70.5,12530],[70.5,12614],[70.5,12697],[70.5,12780],[70.5,12864],[70.5,12947],[70.5,13033],[70.5,13114],[70.5,13197],[70.5,13283],[70.5,13368],[70.5,13447],[70.5,13530],[70.5,13614],[70.5,13697],[70.5,13780],[70.5,13863],[70.5,13947],[70.5,14030],[70.5,14114],[70.5,14197],[70.5,14280],[70.5,14363],[70.5,14446],[70.5,14530],[70.5,14614],[70.5,14697],[70.5,14780],[70.5,14864],[70.5,14947],[70.5,15030],[70.5,15119],[70.5,15197],[70.5,15280],[70.5,15364],[70.5,15447],[70.5,15530],[70.5,15613],[70.5,15696],[70.5,15780],[70.5,15863],[70.5,15947],[70.5,16030],[70.5,16114],[70.5,16202],[70.5,16280],[70.5,16363],[70.5,16451],[70.5,16530],[70.5,16613],[70.5,16702],[70.5,16780],[70.5,16869],[70.5,16947],[70.5,17030],[70.5,17113],[70.5,17197],[70.5,17280],[70.5,17363],[70.5,17447],[70.5,17530],[70.5,17613],[70.5,17696],[70.5,17779],[70.5,17863],[70.5,17946],[70.5,18029],[70.5,18113],[70.5,18200],[70.5,18280],[70.5,18364],[70.5,18446],[70.5,18529],[70.5,18617],[70.5,18696],[70.5,18779],[70.5,18862],[70.5,18946],[70.5,19030],[70.5,19113],[70.5,19196],[70.5,19280],[70.5,19363],[70.5,19446],[70.5,19530],[70.5,19613],[70.5,19696],[70.5,19779],[70.5,19862],[70.5,19945],[70.5,20029],[70.5,20112],[70.5,20195],[70.5,20279],[70.5,20362],[70.5,20445],[70.5,20533],[70.5,20612],[70.5,20695],[70.5,20779],[70.5,20862],[70.5,20945],[70.5,21029],[70.5,21112],[70.5,21195],[70.5,21279],[70.5,21362],[70.5,21450],[70.5,21528],[70.5,21612],[70.5,21696],[70.5,21779],[70.5,21863],[70.5,21945],[70.5,22029],[70.5,22113],[70.5,22196],[70.5,22279],[70.5,22362],[70.5,22445],[70.5,22528],[70.5,22612],[70.5,22695],[70.5,22779],[70.5,22862],[70.5,22948],[70.5,23032],[70.5,23112],[70.5,23199],[70.5,23279],[70.5,23362],[70.5,23445],[70.5,23529],[70.5,23612],[70.5,23696],[70.5,23779],[70.5,23863],[70.5,23950],[70.5,24029],[70.5,24112],[70.5,24196],[70.5,24279],[70.5,24362],[70.5,24445],[70.5,24529],[70.5,24612],[70.5,24695],[70.5,24779],[70.5,24862],[70.5,24946],[70.5,25029],[70.5,25113],[70.5,25195],[70.5,25279],[70.5,25362],[70.5,25445],[70.5,25528],[70.5,25611],[70.5,25695],[70.5,25779],[70.5,25862],[70.5,25945],[70.5,26034],[70.5,26112],[70.5,26196],[70.5,26278],[70.5,26362],[70.5,26445],[70.5,26528],[70.5,26612],[70.5,26699],[70.5,26779],[70.5,26862],[70.5,26945],[70.5,27028],[70.5,27112],[70.5,27195],[70.5,27279],[70.5,27366],[70.5,27445],[70.5,27528],[70.5,27611],[70.5,27695],[70.5,27778],[70.5,27862],[70.5,27945],[70.5,28029],[70.5,28111],[70.5,28195],[70.5,28278],[70.5,28367],[70.5,28445],[70.5,28528],[70.5,28617],[70.5,28695],[70.5,28783],[70.5,28862],[70.5,28950],[70.5,29028],[70.5,29112],[70.5,29200],[70.5,29278],[70.5,29365],[70.5,29445],[70.5,29528],[70.5,29611],[70.5,29698],[70.5,29778],[70.5,29861],[70.5,29950],[70.5,30028],[70.5,30111],[70.5,30195],[70.5,30278],[70.5,30362],[70.5,30447],[70.5,30527],[70.5,30613],[70.5,30695],[70.5,30778],[70.5,30861],[70.5,30945],[70.5,31029],[70.5,31111],[70.5,31195],[70.5,31278],[70.5,31361],[70.5,31444],[70.5,31527],[70.5,31611],[70.5,31699],[70.5,31778],[70.5,31861],[70.5,31944],[70.5,32027],[70.5,32111],[70.5,32195],[70.5,32278],[70.5,32361],[70.5,32444],[70.5,32527],[70.5,32611],[70.5,32694],[70.5,32778],[70.5,32861],[70.5,32945],[70.5,33028],[70.5,33111],[70.5,33195],[70.5,33278],[70.5,33361],[70.5,33444],[70.5,33528],[70.5,33611],[70.5,33695],[70.5,33779],[70.5,33861],[70.5,33944],[70.5,34028],[70.5,34111],[70.5,34194],[70.5,34278],[70.5,34360],[70.5,34444],[70.5,34527],[70.5,34611],[70.5,34694],[70.5,34778],[70.5,34861],[70.5,34944],[70.5,35027],[70.5,35111],[70.5,35194],[70.5,35278],[70.5,35361],[70.5,35444],[70.5,35527],[70.5,35611],[70.5,35694],[70.5,35784],[70.5,35860],[70.5,35943],[70.5,36027],[70.5,36111],[70.5,36194],[70.5,36277],[70.5,36361],[70.5,36444],[70.5,36527],[70.5,36610],[70.5,36694],[70.5,36777],[70.5,36860],[70.5,36944],[70.5,37027],[70.5,37110],[70.5,37195],[70.5,37277],[70.5,37365],[70.5,37444],[70.5,37527],[70.5,37611],[70.5,37694],[70.5,37777],[70.5,37860],[70.5,37943],[70.5,38027],[70.5,38110],[70.5,38194],[70.5,38278],[70.5,38360],[70.5,38444],[70.5,38527],[70.5,38615],[70.5,38693],[70.5,38776],[70.5,38860],[70.5,38944],[70.5,39027],[70.5,39110],[70.5,39194],[70.5,39277],[70.5,39360],[70.5,39445],[70.5,39527],[70.5,39610],[70.5,39694],[70.5,39777],[70.5,39860],[70.5,39944],[70.5,40027],[70.5,40117],[70.5,40194],[70.5,40277],[70.5,40360],[70.5,40444],[70.5,40527],[70.5,40610],[70.5,40694],[70.5,40777],[70.5,40860],[70.5,40943],[70.5,41026],[70.5,41109],[70.5,41193],[70.5,41276],[70.5,41360],[70.5,41443],[70.5,41527],[70.5,41610],[70.5,41693],[70.5,41781],[70.5,41860],[70.5,41943],[70.5,42026],[70.5,42110],[70.5,42193],[70.5,42277],[70.5,42360],[70.5,42443],[70.5,42526],[70.5,42610],[70.5,42693],[70.5,42776],[70.5,42860],[70.5,42943],[70.5,43027],[70.5,43110],[70.5,43199],[70.5,43276],[70.5,43360],[70.5,43443],[70.5,43526],[70.5,43610],[70.5,43699],[70.5,43777],[70.5,43865],[70.5,43943],[70.5,44026],[70.5,44110],[70.5,44193],[70.5,44276],[70.5,44359],[70.5,44442],[70.5,44526],[70.5,44610],[70.5,44693],[70.5,44776],[70.5,44860],[70.5,44943],[70.5,45026],[70.5,45110],[70.5,45193],[70.5,45276],[70.5,45360],[70.5,45448],[70.5,45526],[70.5,45610],[70.5,45693],[70.5,45776],[70.5,45860],[70.5,45943],[70.5,46026],[70.5,46109],[70.5,46193],[70.5,46276],[70.5,46363],[70.5,46443],[70.5,46526],[70.5,46609],[70.5,46693],[70.5,46781],[70.5,46859],[70.5,46943],[70.5,47026],[70.5,47109],[70.5,47193],[70.5,47276],[70.5,47360],[70.5,47448],[70.5,47526],[70.5,47609],[70.5,47693],[70.5,47776],[70.5,47860],[70.5,47942],[70.5,48026],[70.5,48109],[70.5,48193],[70.5,48276],[70.5,48360],[70.5,48443],[70.5,48526],[70.5,48610],[70.5,48696],[70.5,48776],[70.5,48859],[70.5,48943],[70.5,49032],[70.5,49110],[70.5,49193],[70.5,49276],[70.5,49360],[70.5,49443],[70.5,49526],[70.5,49609],[70.5,49692],[70.5,49776],[70.5,49859],[70.5,49942],[70.5,50026],[70.5,50109],[70.5,50192],[70.5,50276],[70.5,50359],[70.5,50443],[70.5,50525],[70.5,50609],[70.5,50692],[70.5,50776],[70.5,50859],[70.5,50942],[70.5,51026],[70.5,51109],[70.5,51192],[70.5,51276],[70.5,51359],[70.5,51442],[70.5,51526],[70.5,51615],[70.5,51692],[70.5,51776],[70.5,51859],[70.5,51942],[70.5,52025],[70.5,52109],[70.5,52192],[70.5,52281],[70.5,52359],[70.5,52442],[70.5,52526],[70.5,52609],[70.5,52697],[70.5,52781],[70.5,52859],[70.5,52942],[70.5,53026],[70.5,53115],[70.5,53197],[70.5,53276],[70.5,53359],[70.5,53442],[70.5,53525],[70.5,53614],[70.5,53692],[70.5,53775],[70.5,53859],[70.5,53942],[70.5,54025],[70.5,54109],[70.5,54192],[70.5,54275],[70.5,54358],[70.5,54441],[70.5,54525],[70.5,54608],[70.5,54691],[70.5,54778],[70.5,54859],[70.5,54942],[70.5,55025],[70.5,55108],[70.5,55192],[70.5,55275],[70.5,55359],[70.5,55442],[70.5,55525]]",183.4017,185.8963,70.83333969,0.9929,"[{""rating"":70.83333969116211,""responseTime"":0.9929000000953465}]",space,1.9593,,185.8967,Not at all,0,196.7948,1.25,3.2488,"[{""rating"":67.70833969116211,""responseTime"":0.9040999999046448},{""rating"":1.250000000000001,""responseTime"":3.2487999999523254}]",space,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,10.3555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.7969,1,audio/Narrative7Situation2.wav,199.8105,,,,199.8107,207.2769,[],207.2773,209.7766,70.9375,1.4738,"[{""rating"":70.9375,""responseTime"":1.4737999999523481}]",space,1.9511,,209.7768,Not at all,0,209.7842,,,[],,0,2,2,2,1,audio/Narrative7Situation2.wav,audio/Narrative8Situation2.wav,audio/Narrative5Situation2.wav,audio/Narrative6Situation2.wav,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.7851,1,audio/Narrative7Situation3.wav,217.7923,,,,217.7923,227.041,"[[74.5,1931],[74.5,2015],[74.5,2099],[74.5,2182],[74.5,2270],[74.5,2365],[74.5,2448],[74.5,2532],[74.5,2619],[74.5,2699],[74.5,2782],[74.5,2866],[74.5,2949],[74.5,3032],[74.5,3121],[74.5,3199],[74.5,3282],[74.5,3365],[74.5,3449],[74.5,3532],[74.5,3615],[74.5,3699],[74.5,3782],[74.5,3865],[74.5,3949],[74.5,4032],[74.5,4114],[74.5,4198],[74.5,4281],[74.5,4369],[74.5,4448],[74.5,4532],[74.5,4615],[74.5,4698],[74.5,4787],[74.5,4865],[74.5,4948],[74.5,5031],[74.5,5114],[74.5,5198],[74.5,5282],[74.5,5365],[74.5,5448],[74.5,5531],[74.5,5615],[74.5,5698],[74.5,5783],[74.5,5864],[74.5,5948],[74.5,6031],[74.5,6121],[74.5,6198],[74.5,6281],[74.5,6364],[74.5,6448],[74.5,6531],[74.5,6616],[74.5,6698],[74.5,6781],[74.5,6869],[74.5,6948],[74.5,7031],[74.5,7115],[74.5,7198],[74.5,7281],[74.5,7365],[74.5,7448],[74.5,7532],[74.5,7615],[74.5,7698],[74.5,7781],[74.5,7865],[74.5,7948],[74.5,8031],[74.5,8114],[74.5,8197],[74.5,8280],[74.5,8364],[74.5,8448],[74.5,8531],[74.5,8614],[74.5,8698],[74.5,8781],[74.5,8864],[74.5,8948],[74.5,9031],[74.5,9114],[74.5,9198]]",227.0413,281.0165,71.45833969,13.3709,"[{""rating"":71.45833969116211,""responseTime"":13.370899999856988}]",space,53.4346,,281.0165,Partially,50,281.0201,,,[],,0,3,3,3,1,audio/Narrative7Situation3.wav,audio/Narrative8Situation3.wav,audio/Narrative5Situation3.wav,audio/Narrative6Situation3.wav,8,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.0202,1,audio/Narrative7Situation4.wav,284.0337,,,,284.0339,295.7662,"[[999,2],[999,82],[999,165],[999,249],[999,332],[999,415],[999,498],[999,581],[999,665],[999,748],[999,831],[999,915],[999,999],[999,1083],[999,1165],[999,1249],[999,1333],[999,1415],[999,1498],[999,1582],[999,1665],[999,1749],[999,1833],[999,1915],[999,1999],[999,2083],[999,2165],[999,2249],[999,2331],[999,2415],[999,2498],[999,2583],[999,2665],[999,2749],[999,2832],[999,2915],[999,2999],[999,3081],[999,3165],[999,3248],[999,3332],[999,3415],[999,3499],[999,3582],[999,3665],[999,3749],[999,3832],[999,3915],[999,3998],[999,4081],[999,4165],[999,4249],[999,4331],[999,4414],[999,4498],[999,4582],[999,4665],[999,4749],[999,4832],[999,4914],[999,4999],[999,5081],[999,5165],[999,5248],[999,5332],[999,5415],[999,5499],[999,5581],[999,5665],[999,5749],[999,5831],[999,5915],[999,5998],[999,6082],[999,6165],[999,6248],[999,6331],[999,6414],[999,6498],[999,6582],[999,6665],[999,6748],[999,6831],[999,6915],[999,6997],[999,7081],[999,7164],[999,7248],[999,7332],[999,7415],[999,7499],[999,7582],[999,7665],[999,7748],[999,7832],[999,7914],[999,7997],[999,8081],[999,8164],[999,8249],[999,8331],[999,8414],[999,8498],[999,8582],[999,8665],[999,8748],[999,8832],[999,8915],[999,8998],[999,9081],[999,9164],[999,9248],[999,9331],[999,9415],[999,9498],[999,9582],[999,9665],[999,9748],[999,9831],[999,9914],[999,9998],[999,10081],[999,10165],[999,10248],[999,10331],[999,10414],[999,10498],[999,10581],[999,10665],[999,10748],[999,10831],[999,10914],[999,10998],[999,11081],[999,11165],[999,11248],[999,11331],[999,11415],[999,11498],[999,11581],[999,11664]]",295.7667,301.5481,33.85416985,4.7359,"[{""rating"":65.83333969116211,""responseTime"":2.0190000000000055},{""rating"":40.104169845581055,""responseTime"":3.9728999998569634},{""rating"":33.854169845581055,""responseTime"":4.73589999985694}]",space,5.2324,,301.5483,Not at all,0,301.5575,,,[],,0,4,4,4,1,audio/Narrative7Situation4.wav,audio/Narrative8Situation4.wav,audio/Narrative5Situation4.wav,audio/Narrative6Situation4.wav,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5582,1,audio/Narrative7Situation5.wav,306.5642,,,,306.5644,315.0634,[],315.0635,319.6626,73.125,3.438,"[{""rating"":66.25,""responseTime"":2.790999999999997},{""rating"":73.125,""responseTime"":3.437999999999988}]",space,4.0559,,319.6631,Definitely yes,100,319.6739,,,[],,0,5,5,5,1,audio/Narrative7Situation5.wav,audio/Narrative8Situation5.wav,audio/Narrative5Situation5.wav,audio/Narrative6Situation5.wav,5,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.6747,1,audio/Narrative7Situation6.wav,322.6786,,,,322.6788,332.6609,"[[66.7,7431],[66.7,7514],[66.7,7598],[66.7,7682],[66.7,7771],[66.7,7865],[66.7,7948],[66.7,8032],[66.7,8115],[66.7,8198],[66.7,8281],[66.7,8364],[66.7,8448],[66.7,8532],[66.7,8614],[66.7,8698],[66.7,8782],[66.7,8864],[66.7,8948],[66.7,9031],[66.7,9115],[66.7,9198],[66.7,9281],[66.7,9364],[66.7,9452],[66.7,9531],[66.7,9614],[66.7,9697],[66.7,9781],[66.7,9865],[66.7,9948]]",332.661,340.7931,69.16666985,5.7422,"[{""rating"":69.16666984558105,""responseTime"":5.742199999809259}]",space,7.5852,,340.7934,Definitely yes,100,340.799,,,[],,0,6,6,6,1,audio/Narrative7Situation6.wav,audio/Narrative8Situation6.wav,audio/Narrative5Situation6.wav,audio/Narrative6Situation6.wav,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7996,1,audio/Narrative7Situation7.wav,345.809,,,,345.8091,362.9896,[],362.9898,379.5883,58.4375,15.6695,"[{""rating"":62.39583969116212,""responseTime"":3.5042000000477174},{""rating"":70.625,""responseTime"":4.9979999999999905},{""rating"":58.4375,""responseTime"":15.669500000000028}]",space,16.0497,,379.5886,Partially,50,379.5982,,,[],,0,7,7,7,1,audio/Narrative7Situation7.wav,audio/Narrative8Situation7.wav,audio/Narrative5Situation7.wav,audio/Narrative6Situation7.wav,5,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.5989,1,audio/Narrative7Situation8.wav,381.6044,,,,381.6044,391.6365,[],391.6368,395.7194,67.08333969,1.46,"[{""rating"":67.08333969116211,""responseTime"":1.4599999999999795}]",space,3.5439,,395.7196,Not at all,0,395.7291,,,[],,0,8,8,8,1,audio/Narrative7Situation8.wav,audio/Narrative8Situation8.wav,audio/Narrative5Situation8.wav,audio/Narrative6Situation8.wav,2,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.7299,1,audio/Narrative7Situation9.wav,397.7357,,,,397.7359,406.3683,"[[999,1],[999,82],[999,166],[999,248],[999,332],[999,415],[999,499],[999,582],[999,665],[999,749],[999,832],[999,916],[999,999],[999,1082],[999,1166],[999,1248],[999,1331],[999,1415],[999,1499],[999,1584],[999,1665],[999,1748],[999,1832],[999,1916],[999,1999],[999,2082],[999,2165],[999,2248],[999,2331],[999,2415],[999,2498],[999,2581],[999,2665],[999,2748],[999,2832],[999,2915],[999,3003],[999,3082],[999,3165],[999,3248],[999,3331],[999,3415],[999,3498],[999,3582],[999,3665],[999,3754],[999,3832],[999,3915],[999,3999],[999,4082],[999,4165],[999,4248],[999,4331],[999,4414],[999,4498],[999,4582],[999,4665],[999,4749],[999,4832],[999,4915],[999,4998],[999,5082],[999,5165],[999,5248],[999,5331],[999,5414],[999,5498],[999,5581],[999,5665],[999,5748],[999,5831],[999,5915],[999,5998],[999,6082],[999,6165],[999,6248],[999,6331],[999,6414],[999,6498],[999,6581],[999,6665],[999,6748],[999,6831],[999,6915],[999,6998],[999,7081],[999,7165],[999,7248],[999,7331],[999,7415],[999,7498],[999,7581],[999,7665],[999,7748],[999,7831],[999,7915],[999,7998],[999,8081],[999,8165],[999,8248],[999,8331],[999,8415],[999,8498],[999,8581]]",406.3688,418.3164,70.83333969,10.2049,"[{""rating"":70.83333969116211,""responseTime"":10.204899999856934}]",space,11.3983,,418.3164,Partially,50,418.3244,,,[],,0,9,9,9,1,audio/Narrative7Situation9.wav,audio/Narrative8Situation9.wav,audio/Narrative5Situation9.wav,audio/Narrative6Situation9.wav,2,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.3251,1,audio/Narrative8Situation1.wav,423.3326,,,,423.3327,439.2635,"[[999,1],[999,83],[999,166],[999,250],[999,333],[999,416],[999,500],[999,582],[999,668],[999,751],[999,833],[999,916],[999,999],[999,1083],[999,1166],[999,1250],[999,1332],[999,1416],[999,1499],[999,1582],[999,1665],[999,1749],[999,1832],[999,1917],[999,1998],[999,2081],[999,2165],[999,2248],[999,2332],[999,2416],[999,2499],[999,2581],[999,2665],[999,2749],[999,2832],[999,2915],[999,2999],[999,3082],[999,3166],[999,3249],[999,3332],[999,3416],[999,3498],[999,3582],[999,3666],[999,3749],[999,3832],[999,3916],[999,3999],[999,4082],[999,4167],[999,4248],[999,4332],[999,4416],[999,4499],[999,4582],[999,4665],[999,4748],[999,4832],[999,4916],[999,4998],[999,5082],[999,5164],[999,5248],[999,5331],[999,5416],[999,5498],[999,5582],[999,5665],[999,5748],[999,5832],[999,5915],[999,5998],[999,6081],[999,6165],[999,6248],[999,6331],[999,6415],[999,6498],[999,6582],[999,6665],[999,6748],[999,6832],[999,6915],[999,6998],[999,7082],[999,7165],[999,7249],[999,7332],[999,7415],[999,7498],[999,7582],[999,7664],[999,7748],[999,7832],[999,7915],[999,7998],[999,8082],[999,8164],[999,8248],[999,8332],[999,8415],[999,8499],[999,8582],[999,8665],[999,8748],[999,8831],[999,8914],[999,8997],[999,9081],[999,9165],[999,9248],[999,9331],[999,9415],[999,9498],[999,9581],[999,9665],[999,9748],[999,9831],[999,9915],[999,9997],[999,10081],[999,10164],[999,10248],[999,10331],[999,10414],[999,10498],[999,10581],[999,10665],[999,10748],[999,10831],[999,10914],[999,10998],[999,11081],[999,11164],[999,11247],[999,11331],[999,11414],[999,11498],[999,11581],[999,11664],[999,11748],[999,11831],[999,11915],[999,11998],[999,12081],[999,12165],[999,12248],[999,12331],[999,12414],[999,12498],[999,12581],[999,12664],[999,12748],[999,12831],[999,12915],[999,12998],[999,13081],[999,13164],[999,13248],[999,13331],[999,13414],[999,13498],[999,13581],[999,13664],[999,13747],[999,13831],[999,13914],[999,13998],[999,14081],[999,14164],[999,14247],[999,14331],[999,14414],[999,14497],[999,14580],[999,14664],[999,14747],[999,14831],[999,14914],[999,14997],[999,15081],[999,15164],[999,15247],[999,15330],[999,15413],[999,15497],[999,15580],[999,15663],[999,15746],[999,15830],[999,15913]]",439.2638,444.0467,68.22916985,2.2735,"[{""rating"":68.22916984558105,""responseTime"":2.2735000000000127}]",space,4.2405,,444.047,Definitely yes,100,444.056,,,[],,0,10,10,10,1,audio/Narrative8Situation1.wav,audio/Narrative7Situation1.wav,audio/Narrative6Situation1.wav,audio/Narrative5Situation1.wav,5,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
