EP_Subject: 32
EP_session: 2
empathy_Subject: 032
Experimenter: KS
Subject	TrialNum	Stimulusbl	Stimulusbias	CursorTime	CursorRating
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	55583	50
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	55683	50
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	55783	50
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	55883	50
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	55983	50
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	56083	50
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	56183	50
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	56283	50
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	56383	50
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	56483	50
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	56583	55.4263565891473
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	56683	50.3875968992248
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	56783	49.6124031007752
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	56883	49.6124031007752
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	56983	49.6124031007752
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	57083	49.6124031007752
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	57183	49.6124031007752
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	57283	49.6124031007752
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	57383	44.1860465116279
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	57483	43.4108527131783
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	57583	42.2480620155039
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	57683	32.1705426356589
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	57783	24.031007751938
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	57883	17.8294573643411
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	57983	16.6666666666667
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	58083	17.0542635658915
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	58183	20.1550387596899
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	58283	20.9302325581395
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	58383	24.4186046511628
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	58483	24.4186046511628
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	58583	24.4186046511628
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	58683	24.4186046511628
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	58783	24.4186046511628
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	58883	24.4186046511628
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	58983	24.4186046511628
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	59083	24.4186046511628
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	59183	24.4186046511628
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	59283	25.968992248062
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	59383	27.906976744186
032	1	null	Stimuli\Videoclips\mn106t2aaaff_M	59483	29.8449612403101
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	90501	50
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	90601	50
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	90701	49.6124031007752
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	90801	49.6124031007752
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	90901	48.062015503876
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	91001	45.3488372093023
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	91101	44.9612403100775
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	91201	44.9612403100775
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	91301	44.9612403100775
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	91401	44.9612403100775
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	91501	44.9612403100775
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	91601	44.9612403100775
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	91701	45.3488372093023
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	91801	48.4496124031008
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	91901	50
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	92001	50.3875968992248
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	92101	50.3875968992248
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	92201	50.3875968992248
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	92301	49.6124031007752
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	92401	49.6124031007752
032	1	null	Stimuli\Videoclips\dn124t1aiaff_H2	92501	49.6124031007752
032	2	null	Stimuli\Videoclips\ib109t1aiaff_H	114714	50
032	2	null	Stimuli\Videoclips\ib109t1aiaff_H	114814	50
032	2	null	Stimuli\Videoclips\ib109t1aiaff_H	114914	50
032	2	null	Stimuli\Videoclips\ib109t1aiaff_H	115014	50
032	2	null	Stimuli\Videoclips\ib109t1aiaff_H	115114	43.4108527131783
032	2	null	Stimuli\Videoclips\ib109t1aiaff_H	115214	34.1085271317829
032	2	null	Stimuli\Videoclips\ib109t1aiaff_H	115314	31.0077519379845
