EP_Subject: 1006
EP_session: 1
empathy_Subject: 1006
Experimenter: ZLL
Subject	TrialNum	Stimulusbl	Stimulusbias	CursorTime	CursorRating
1006	1	Stimuli\Videoclips\dn124t1aiaff_H1	null	83824	50
1006	1	Stimuli\Videoclips\dn124t1aiaff_H1	null	83925	50
1006	1	Stimuli\Videoclips\dn124t1aiaff_H1	null	84024	50
1006	1	Stimuli\Videoclips\dn124t1aiaff_H1	null	84124	50
1006	1	Stimuli\Videoclips\dn124t1aiaff_H1	null	84224	50
1006	1	Stimuli\Videoclips\dn124t1aiaff_H1	null	84324	41.4728682170543
1006	1	Stimuli\Videoclips\dn124t1aiaff_H1	null	84425	26.3565891472868
1006	1	Stimuli\Videoclips\dn124t1aiaff_H1	null	84524	6.58914728682171
1006	1	Stimuli\Videoclips\dn124t1aiaff_H1	null	84624	2.32558139534884
1006	1	Stimuli\Videoclips\dn124t1aiaff_H1	null	84724	7.36434108527132
1006	1	Stimuli\Videoclips\dn124t1aiaff_H1	null	84824	11.6279069767442
1006	1	Stimuli\Videoclips\dn124t1aiaff_H1	null	84925	11.6279069767442
1006	1	Stimuli\Videoclips\dn124t1aiaff_H1	null	85024	10.8527131782946
1006	1	Stimuli\Videoclips\dn124t1aiaff_H1	null	85124	10.4651162790698
1006	1	Stimuli\Videoclips\dn124t1aiaff_H1	null	85224	10.4651162790698
1006	2	Stimuli\Videoclips\dr052t1aiaff_H	null	96837	50
1006	2	Stimuli\Videoclips\dr052t1aiaff_H	null	96937	50
1006	2	Stimuli\Videoclips\dr052t1aiaff_H	null	97037	50
1006	2	Stimuli\Videoclips\dr052t1aiaff_H	null	97137	50
1006	2	Stimuli\Videoclips\dr052t1aiaff_H	null	97237	46.8992248062016
1006	2	Stimuli\Videoclips\dr052t1aiaff_H	null	97337	43.7984496124031
1006	2	Stimuli\Videoclips\dr052t1aiaff_H	null	97437	41.8604651162791
1006	2	Stimuli\Videoclips\dr052t1aiaff_H	null	97537	40.3100775193798
1006	2	Stimuli\Videoclips\dr052t1aiaff_H	null	97637	39.5348837209302
1006	2	Stimuli\Videoclips\dr052t1aiaff_H	null	97737	39.5348837209302
1006	2	Stimuli\Videoclips\dr052t1aiaff_H	null	97837	39.1472868217054
1006	2	Stimuli\Videoclips\dr052t1aiaff_H	null	97937	37.984496124031
1006	2	Stimuli\Videoclips\dr052t1aiaff_H	null	98037	37.984496124031
1006	2	Stimuli\Videoclips\dr052t1aiaff_H	null	98137	37.984496124031
1006	2	Stimuli\Videoclips\dr052t1aiaff_H	null	98237	37.984496124031
1006	2	Stimuli\Videoclips\dr052t1aiaff_H	null	98337	37.984496124031
1006	3	Stimuli\Videoclips\mn106t1afaff_H1	null	109930	50
1006	3	Stimuli\Videoclips\mn106t1afaff_H1	null	110030	50
1006	3	Stimuli\Videoclips\mn106t1afaff_H1	null	110130	50
1006	3	Stimuli\Videoclips\mn106t1afaff_H1	null	110230	50
1006	3	Stimuli\Videoclips\mn106t1afaff_H1	null	110330	65.5038759689922
1006	3	Stimuli\Videoclips\mn106t1afaff_H1	null	110430	66.2790697674419
1006	3	Stimuli\Videoclips\mn106t1afaff_H1	null	110530	65.1162790697674
1006	3	Stimuli\Videoclips\mn106t1afaff_H1	null	110630	60.8527131782946
1006	3	Stimuli\Videoclips\mn106t1afaff_H1	null	110730	57.3643410852713
1006	3	Stimuli\Videoclips\mn106t1afaff_H1	null	110830	55.0387596899225
1006	3	Stimuli\Videoclips\mn106t1afaff_H1	null	110930	55.0387596899225
1006	3	Stimuli\Videoclips\mn106t1afaff_H1	null	111030	55.0387596899225
1006	3	Stimuli\Videoclips\mn106t1afaff_H1	null	111130	55.0387596899225
1006	3	Stimuli\Videoclips\mn106t1afaff_H1	null	111230	55.0387596899225
1006	3	Stimuli\Videoclips\mn106t1afaff_H1	null	111330	55.0387596899225
1006	4	Stimuli\Videoclips\kz120t1afunaff_L	null	122902	50
1006	4	Stimuli\Videoclips\kz120t1afunaff_L	null	123002	50
1006	4	Stimuli\Videoclips\kz120t1afunaff_L	null	123102	50
1006	4	Stimuli\Videoclips\kz120t1afunaff_L	null	123202	42.6356589147287
1006	4	Stimuli\Videoclips\kz120t1afunaff_L	null	123303	12.7906976744186
1006	4	Stimuli\Videoclips\kz120t1afunaff_L	null	123402	0
1006	4	Stimuli\Videoclips\kz120t1afunaff_L	null	123502	0
1006	4	Stimuli\Videoclips\kz120t1afunaff_L	null	123602	0
1006	4	Stimuli\Videoclips\kz120t1afunaff_L	null	123702	0
1006	5	Stimuli\Videoclips\kz120t1aaaff_H	null	135369	50
