EP_Subject: 10
EP_session: 1
empathy_Subject: 010
Experimenter: 
Subject	TrialNum	Stimulusbl	Stimulusbias	CursorTime	CursorRating
010	1	Stimuli\Videoclips\ib109t1aeunaff_L	null	68590	50
010	1	Stimuli\Videoclips\ib109t1aeunaff_L	null	68690	50
010	1	Stimuli\Videoclips\ib109t1aeunaff_L	null	68790	50
010	1	Stimuli\Videoclips\ib109t1aeunaff_L	null	68890	50
010	1	Stimuli\Videoclips\ib109t1aeunaff_L	null	68990	50
010	1	Stimuli\Videoclips\ib109t1aeunaff_L	null	69090	50
010	1	Stimuli\Videoclips\ib109t1aeunaff_L	null	69190	0
010	1	Stimuli\Videoclips\ib109t1aeunaff_L	null	69290	0
010	1	Stimuli\Videoclips\ib109t1aeunaff_L	null	69390	0
010	1	Stimuli\Videoclips\ib109t1aeunaff_L	null	69491	0
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	81017	50
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	81117	50
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	81217	50
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	81317	50
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	81417	50
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	81517	50
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	81617	50
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	81717	50
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	81817	49.2248062015504
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	81917	57.7519379844961
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	82017	57.7519379844961
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	82117	57.7519379844961
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	82217	57.7519379844961
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	82317	55.4263565891473
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	82417	40.3100775193798
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	82517	27.1317829457364
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	82617	18.6046511627907
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	82717	18.6046511627907
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	82817	18.9922480620155
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	82917	29.4573643410853
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	83017	29.4573643410853
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	83117	30.6201550387597
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	83217	32.1705426356589
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	83317	32.1705426356589
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	83417	31.7829457364341
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	83517	29.4573643410853
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	83617	28.2945736434109
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	83717	23.2558139534884
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	83817	21.7054263565891
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	83917	21.7054263565891
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	84017	21.7054263565891
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	84117	20.1550387596899
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	84217	19.7674418604651
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	84317	18.9922480620155
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	84417	17.8294573643411
010	2	Stimuli\Videoclips\ht108t1aaunaff_L	null	84517	17.4418604651163
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	96110	49.6124031007752
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	96210	49.6124031007752
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	96310	49.6124031007752
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	96410	49.6124031007752
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	96510	49.6124031007752
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	96610	48.8372093023256
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	96710	44.9612403100775
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	96811	39.1472868217054
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	96910	32.5581395348837
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	97010	26.7441860465116
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	97110	25.5813953488372
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	97210	25.1937984496124
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	97310	23.6434108527132
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	97410	22.4806201550388
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	97510	19.3798449612403
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	97610	18.6046511627907
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	97710	17.8294573643411
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	97811	17.8294573643411
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	97910	16.6666666666667
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	98010	16.6666666666667
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	98110	16.6666666666667
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	98210	16.2790697674419
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	98310	15.1162790697674
010	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	98410	15.1162790697674
010	4	Stimuli\Videoclips\bn080t1aaaff_M	null	109909	50
010	4	Stimuli\Videoclips\bn080t1aaaff_M	null	110009	50
010	4	Stimuli\Videoclips\bn080t1aaaff_M	null	110109	50
010	4	Stimuli\Videoclips\bn080t1aaaff_M	null	110209	50
010	4	Stimuli\Videoclips\bn080t1aaaff_M	null	110309	48.062015503876
010	4	Stimuli\Videoclips\bn080t1aaaff_M	null	110409	45.3488372093023
010	4	Stimuli\Videoclips\bn080t1aaaff_M	null	110509	39.5348837209302
010	4	Stimuli\Videoclips\bn080t1aaaff_M	null	110609	35.2713178294574
010	4	Stimuli\Videoclips\bn080t1aaaff_M	null	110709	32.5581395348837
010	4	Stimuli\Videoclips\bn080t1aaaff_M	null	110810	30.2325581395349
010	4	Stimuli\Videoclips\bn080t1aaaff_M	null	110909	25.1937984496124
010	4	Stimuli\Videoclips\bn080t1aaaff_M	null	111009	24.8062015503876
010	4	Stimuli\Videoclips\bn080t1aaaff_M	null	111109	24.4186046511628
010	5	Stimuli\Videoclips\bg096t2aaunaff_L	null	122708	49.6124031007752
010	5	Stimuli\Videoclips\bg096t2aaunaff_L	null	122808	48.4496124031008
010	5	Stimuli\Videoclips\bg096t2aaunaff_L	null	122908	48.4496124031008
010	5	Stimuli\Videoclips\bg096t2aaunaff_L	null	123008	41.0852713178295
010	5	Stimuli\Videoclips\bg096t2aaunaff_L	null	123108	13.5658914728682
010	5	Stimuli\Videoclips\bg096t2aaunaff_L	null	123208	1.55038759689922
010	5	Stimuli\Videoclips\bg096t2aaunaff_L	null	123308	0
010	5	Stimuli\Videoclips\bg096t2aaunaff_L	null	123408	0
010	6	Stimuli\Videoclips\bn080t1afunaff_L	null	135001	50
010	6	Stimuli\Videoclips\bn080t1afunaff_L	null	135101	50
010	6	Stimuli\Videoclips\bn080t1afunaff_L	null	135201	48.062015503876
010	6	Stimuli\Videoclips\bn080t1afunaff_L	null	135301	47.6744186046512
010	6	Stimuli\Videoclips\bn080t1afunaff_L	null	135401	44.1860465116279
010	6	Stimuli\Videoclips\bn080t1afunaff_L	null	135501	29.8449612403101
010	6	Stimuli\Videoclips\bn080t1afunaff_L	null	135601	17.4418604651163
010	6	Stimuli\Videoclips\bn080t1afunaff_L	null	135701	13.953488372093
010	6	Stimuli\Videoclips\bn080t1afunaff_L	null	135801	13.5658914728682
010	6	Stimuli\Videoclips\bn080t1afunaff_L	null	135901	13.5658914728682
010	7	Stimuli\Videoclips\jk103t1aeaff_M	null	147481	50
010	7	Stimuli\Videoclips\jk103t1aeaff_M	null	147581	49.6124031007752
010	7	Stimuli\Videoclips\jk103t1aeaff_M	null	147681	48.062015503876
010	7	Stimuli\Videoclips\jk103t1aeaff_M	null	147781	40.6976744186046
010	7	Stimuli\Videoclips\jk103t1aeaff_M	null	147881	26.3565891472868
010	7	Stimuli\Videoclips\jk103t1aeaff_M	null	147981	25.5813953488372
010	7	Stimuli\Videoclips\jk103t1aeaff_M	null	148081	25.5813953488372
010	8	Stimuli\Videoclips\ak064t1afunaff_L	null	159707	50
010	8	Stimuli\Videoclips\ak064t1afunaff_L	null	159807	50
010	8	Stimuli\Videoclips\ak064t1afunaff_L	null	159907	50
010	8	Stimuli\Videoclips\ak064t1afunaff_L	null	160007	50
010	8	Stimuli\Videoclips\ak064t1afunaff_L	null	160107	49.2248062015504
010	8	Stimuli\Videoclips\ak064t1afunaff_L	null	160207	46.1240310077519
010	8	Stimuli\Videoclips\ak064t1afunaff_L	null	160307	40.3100775193798
010	8	Stimuli\Videoclips\ak064t1afunaff_L	null	160407	27.1317829457364
010	8	Stimuli\Videoclips\ak064t1afunaff_L	null	160507	13.953488372093
010	8	Stimuli\Videoclips\ak064t1afunaff_L	null	160607	1.93798449612403
010	8	Stimuli\Videoclips\ak064t1afunaff_L	null	160707	0
010	9	Stimuli\Videoclips\kz120t1afunaff_L	null	172186	50
010	9	Stimuli\Videoclips\kz120t1afunaff_L	null	172286	50
010	9	Stimuli\Videoclips\kz120t1afunaff_L	null	172386	50
010	9	Stimuli\Videoclips\kz120t1afunaff_L	null	172486	37.2093023255814
010	9	Stimuli\Videoclips\kz120t1afunaff_L	null	172586	24.8062015503876
010	9	Stimuli\Videoclips\kz120t1afunaff_L	null	172686	20.5426356589147
010	9	Stimuli\Videoclips\kz120t1afunaff_L	null	172786	17.4418604651163
010	9	Stimuli\Videoclips\kz120t1afunaff_L	null	172886	11.2403100775194
010	9	Stimuli\Videoclips\kz120t1afunaff_L	null	172986	8.52713178294574
010	9	Stimuli\Videoclips\kz120t1afunaff_L	null	173086	8.52713178294574
010	9	Stimuli\Videoclips\kz120t1afunaff_L	null	173186	8.52713178294574
010	10	Stimuli\Videoclips\ib109t1aeaff_H	null	184719	50
010	10	Stimuli\Videoclips\ib109t1aeaff_H	null	184819	50
010	10	Stimuli\Videoclips\ib109t1aeaff_H	null	184919	50
010	10	Stimuli\Videoclips\ib109t1aeaff_H	null	185019	49.2248062015504
010	10	Stimuli\Videoclips\ib109t1aeaff_H	null	185120	43.7984496124031
010	10	Stimuli\Videoclips\ib109t1aeaff_H	null	185219	33.7209302325581
010	10	Stimuli\Videoclips\ib109t1aeaff_H	null	185319	28.2945736434109
010	10	Stimuli\Videoclips\ib109t1aeaff_H	null	185419	22.093023255814
010	10	Stimuli\Videoclips\ib109t1aeaff_H	null	185519	19.3798449612403
010	10	Stimuli\Videoclips\ib109t1aeaff_H	null	185619	17.8294573643411
010	10	Stimuli\Videoclips\ib109t1aeaff_H	null	185719	16.2790697674419
010	10	Stimuli\Videoclips\ib109t1aeaff_H	null	185819	15.1162790697674
010	10	Stimuli\Videoclips\ib109t1aeaff_H	null	185919	12.7906976744186
010	10	Stimuli\Videoclips\ib109t1aeaff_H	null	186019	12.7906976744186
010	11	Stimuli\Videoclips\dr052t1afaff_L	null	197519	49.2248062015504
010	11	Stimuli\Videoclips\dr052t1afaff_L	null	197619	47.6744186046512
010	11	Stimuli\Videoclips\dr052t1afaff_L	null	197719	43.7984496124031
010	11	Stimuli\Videoclips\dr052t1afaff_L	null	197819	29.0697674418605
010	11	Stimuli\Videoclips\dr052t1afaff_L	null	197919	24.031007751938
010	11	Stimuli\Videoclips\dr052t1afaff_L	null	198019	19.7674418604651
010	11	Stimuli\Videoclips\dr052t1afaff_L	null	198119	18.9922480620155
010	11	Stimuli\Videoclips\dr052t1afaff_L	null	198219	18.6046511627907
010	12	Stimuli\Videoclips\jk103t1aaunaff_L	null	209772	50
010	12	Stimuli\Videoclips\jk103t1aaunaff_L	null	209872	49.6124031007752
010	12	Stimuli\Videoclips\jk103t1aaunaff_L	null	209972	47.2868217054264
010	12	Stimuli\Videoclips\jk103t1aaunaff_L	null	210072	38.3720930232558
010	12	Stimuli\Videoclips\jk103t1aaunaff_L	null	210172	32.1705426356589
010	12	Stimuli\Videoclips\jk103t1aaunaff_L	null	210272	29.4573643410853
010	12	Stimuli\Videoclips\jk103t1aaunaff_L	null	210372	27.1317829457364
010	12	Stimuli\Videoclips\jk103t1aaunaff_L	null	210472	25.1937984496124
010	12	Stimuli\Videoclips\jk103t1aaunaff_L	null	210572	23.2558139534884
010	12	Stimuli\Videoclips\jk103t1aaunaff_L	null	210672	23.2558139534884
010	13	Stimuli\Videoclips\hs107t1afaff_H	null	222331	50
010	13	Stimuli\Videoclips\hs107t1afaff_H	null	222431	50
