EP_Subject: 6
EP_session: 4
empathy_Subject: 006
Experimenter: ZLL
Subject	TrialNum	Stimulusbl	Stimulusbias	CursorTime	CursorRating
006	1	null	Stimuli\Videoclips\mn106t1afaff_H2	41167	50
006	1	null	Stimuli\Videoclips\mn106t1afaff_H2	41267	50
006	1	null	Stimuli\Videoclips\mn106t1afaff_H2	41367	50
006	1	null	Stimuli\Videoclips\mn106t1afaff_H2	41467	50
006	1	null	Stimuli\Videoclips\mn106t1afaff_H2	41567	58.5271317829457
006	1	null	Stimuli\Videoclips\mn106t1afaff_H2	41667	59.3023255813954
006	1	null	Stimuli\Videoclips\mn106t1afaff_H2	41767	60.077519379845
006	1	null	Stimuli\Videoclips\mn106t1afaff_H2	41867	60.4651162790698
006	1	null	Stimuli\Videoclips\mn106t1afaff_H2	41967	60.077519379845
006	1	null	Stimuli\Videoclips\mn106t1afaff_H2	42067	59.6899224806201
006	1	null	Stimuli\Videoclips\mn106t1afaff_H2	42167	59.6899224806201
006	1	null	Stimuli\Videoclips\mn106t1afaff_H2	42267	59.6899224806201
006	1	null	Stimuli\Videoclips\mn106t1afaff_H2	42367	59.6899224806201
006	1	null	Stimuli\Videoclips\mn106t1afaff_H2	42467	59.6899224806201
006	1	null	Stimuli\Videoclips\mn106t1afaff_H2	42567	59.6899224806201
006	1	null	Stimuli\Videoclips\mn106t1afaff_H2	42667	60.077519379845
006	1	null	Stimuli\Videoclips\mn106t1afaff_H2	42767	60.077519379845
006	1	null	Stimuli\Videoclips\mn106t1afaff_H2	42867	60.077519379845
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	54567	50
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	54667	50
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	54767	50
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	54867	44.1860465116279
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	54967	30.2325581395349
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	55067	20.1550387596899
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	55167	17.4418604651163
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	55267	17.0542635658915
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	55368	17.0542635658915
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	55468	17.0542635658915
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	55568	12.015503875969
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	55668	0
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	55768	0
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	55867	1.55038759689922
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	55967	5.03875968992248
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	56067	6.2015503875969
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	56167	6.58914728682171
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	56267	6.58914728682171
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	56367	5.81395348837209
006	2	null	Stimuli\Videoclips\dr052t2aeaff_M	56467	5.42635658914729
006	3	null	Stimuli\Videoclips\ak064t1aiaff_H	68166	50
006	3	null	Stimuli\Videoclips\ak064t1aiaff_H	68266	50
006	3	null	Stimuli\Videoclips\ak064t1aiaff_H	68366	50
006	3	null	Stimuli\Videoclips\ak064t1aiaff_H	68467	50
006	3	null	Stimuli\Videoclips\ak064t1aiaff_H	68566	54.6511627906977
006	3	null	Stimuli\Videoclips\ak064t1aiaff_H	68666	55.0387596899225
006	3	null	Stimuli\Videoclips\ak064t1aiaff_H	68766	55.0387596899225
006	3	null	Stimuli\Videoclips\ak064t1aiaff_H	68866	53.8759689922481
006	3	null	Stimuli\Videoclips\ak064t1aiaff_H	68967	53.1007751937985
006	3	null	Stimuli\Videoclips\ak064t1aiaff_H	69066	52.7131782945737
006	3	null	Stimuli\Videoclips\ak064t1aiaff_H	69166	52.7131782945737
006	3	null	Stimuli\Videoclips\ak064t1aiaff_H	69266	52.7131782945737
006	3	null	Stimuli\Videoclips\ak064t1aiaff_H	69366	52.7131782945737
006	3	null	Stimuli\Videoclips\ak064t1aiaff_H	69467	52.7131782945737
006	3	null	Stimuli\Videoclips\ak064t1aiaff_H	69566	52.7131782945737
006	3	null	Stimuli\Videoclips\ak064t1aiaff_H	69666	52.7131782945737
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	81339	50
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	81439	50
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	81539	50
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	81639	50
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	81739	50
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	81839	54.6511627906977
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	81939	55.8139534883721
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	82039	55.8139534883721
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	82139	55.8139534883721
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	82239	57.3643410852713
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	82339	57.7519379844961
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	82439	57.7519379844961
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	82539	57.7519379844961
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	82639	57.7519379844961
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	82739	57.7519379844961
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	82839	57.7519379844961
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	82939	57.7519379844961
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	83039	57.7519379844961
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	83139	57.7519379844961
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	83239	55.4263565891473
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	83339	52.3255813953488
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	83439	49.6124031007752
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	83539	44.9612403100775
006	4	null	Stimuli\Videoclips\hs107t2aiunaff_L	83639	40.6976744186046
