EP_Subject: 36
EP_session: 1
empathy_Subject: 036
Experimenter: LL
Subject	TrialNum	Stimulusbl	Stimulusbias	CursorTime	CursorRating
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	57062	50
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	57162	50
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	57262	50
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	57362	50
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	57462	8.13953488372093
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	57562	0
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	57662	0
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	57762	0
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	57862	1.16279069767442
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	57962	4.26356589147287
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	58062	8.13953488372093
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	58162	8.13953488372093
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	58262	8.13953488372093
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	58362	8.13953488372093
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	58462	8.13953488372093
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	58562	7.75193798449612
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	58662	6.58914728682171
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	58762	6.2015503875969
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	58862	6.2015503875969
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	58962	6.2015503875969
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	59062	6.2015503875969
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	59162	6.58914728682171
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	59262	7.36434108527132
036	1	Stimuli\Videoclips\ll042t1aaaff_H	null	59362	7.75193798449612
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	70928	50
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	71028	50
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	71128	50
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	71228	50
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	71328	48.062015503876
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	71428	32.9457364341085
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	71528	18.2170542635659
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	71628	4.26356589147287
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	71728	0
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	71828	0
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	71928	0
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	72028	0
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	72128	1.55038759689922
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	72228	2.71317829457364
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	72328	3.48837209302326
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	72428	3.48837209302326
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	72528	3.10077519379845
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	72628	3.10077519379845
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	72728	2.71317829457364
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	72828	2.71317829457364
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	72928	2.32558139534884
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	73028	2.32558139534884
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	73128	2.32558139534884
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	73228	2.32558139534884
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	73328	2.32558139534884
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	73428	2.32558139534884
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	73528	2.32558139534884
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	73628	2.32558139534884
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	73728	2.32558139534884
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	73828	2.32558139534884
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	73928	2.32558139534884
036	2	Stimuli\Videoclips\ll042t1aaaff_M	null	74028	2.32558139534884
036	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	85660	50
036	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	85760	50
036	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	85860	50
036	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	85960	48.062015503876
036	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	86060	6.2015503875969
036	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	86160	3.87596899224806
036	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	86260	3.10077519379845
036	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	86360	2.71317829457364
036	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	86460	1.16279069767442
036	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	86560	1.16279069767442
036	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	86660	1.16279069767442
036	3	Stimuli\Videoclips\ll042t1aeunaff_L	null	86760	1.16279069767442
