EP_Subject: 5
EP_session: 4
empathy_Subject: 005
Experimenter: zll
Subject	TrialNum	Stimulusbl	Stimulusbias	CursorTime	CursorRating
005	1	null	Stimuli\Videoclips\jk103t1afaff_L	57000	49.6124031007752
005	1	null	Stimuli\Videoclips\jk103t1afaff_L	57100	49.6124031007752
005	1	null	Stimuli\Videoclips\jk103t1afaff_L	57200	49.6124031007752
005	1	null	Stimuli\Videoclips\jk103t1afaff_L	57300	44.5736434108527
005	1	null	Stimuli\Videoclips\jk103t1afaff_L	57400	34.4961240310078
005	1	null	Stimuli\Videoclips\jk103t1afaff_L	57500	29.8449612403101
005	1	null	Stimuli\Videoclips\jk103t1afaff_L	57600	23.6434108527132
005	1	null	Stimuli\Videoclips\jk103t1afaff_L	57700	22.8682170542636
005	1	null	Stimuli\Videoclips\jk103t1afaff_L	57800	21.7054263565891
005	1	null	Stimuli\Videoclips\jk103t1afaff_L	57900	20.1550387596899
005	1	null	Stimuli\Videoclips\jk103t1afaff_L	58000	19.7674418604651
005	1	null	Stimuli\Videoclips\jk103t1afaff_L	58100	19.7674418604651
005	1	null	Stimuli\Videoclips\jk103t1afaff_L	58200	19.7674418604651
005	1	null	Stimuli\Videoclips\jk103t1afaff_L	58300	19.7674418604651
005	1	null	Stimuli\Videoclips\jk103t1afaff_L	58400	19.7674418604651
005	1	null	Stimuli\Videoclips\jk103t1afaff_L	58500	19.7674418604651
005	2	null	Stimuli\Videoclips\hs107t2aaunaff_M	70106	50
005	2	null	Stimuli\Videoclips\hs107t2aaunaff_M	70206	50
005	2	null	Stimuli\Videoclips\hs107t2aaunaff_M	70306	50
005	2	null	Stimuli\Videoclips\hs107t2aaunaff_M	70406	46.1240310077519
005	2	null	Stimuli\Videoclips\hs107t2aaunaff_M	70507	32.1705426356589
005	2	null	Stimuli\Videoclips\hs107t2aaunaff_M	70606	26.3565891472868
005	2	null	Stimuli\Videoclips\hs107t2aaunaff_M	70706	25.5813953488372
005	2	null	Stimuli\Videoclips\hs107t2aaunaff_M	70806	24.8062015503876
005	2	null	Stimuli\Videoclips\hs107t2aaunaff_M	70906	24.8062015503876
005	2	null	Stimuli\Videoclips\hs107t2aaunaff_M	71006	22.8682170542636
005	2	null	Stimuli\Videoclips\hs107t2aaunaff_M	71106	22.4806201550388
005	2	null	Stimuli\Videoclips\hs107t2aaunaff_M	71206	22.4806201550388
005	3	null	Stimuli\Videoclips\bn080t1aiunaff_L	82786	50
005	3	null	Stimuli\Videoclips\bn080t1aiunaff_L	82886	48.8372093023256
005	3	null	Stimuli\Videoclips\bn080t1aiunaff_L	82986	46.8992248062016
005	3	null	Stimuli\Videoclips\bn080t1aiunaff_L	83086	40.6976744186046
005	3	null	Stimuli\Videoclips\bn080t1aiunaff_L	83186	34.4961240310078
005	3	null	Stimuli\Videoclips\bn080t1aiunaff_L	83286	25.968992248062
005	3	null	Stimuli\Videoclips\bn080t1aiunaff_L	83387	15.1162790697674
005	3	null	Stimuli\Videoclips\bn080t1aiunaff_L	83486	10.4651162790698
005	3	null	Stimuli\Videoclips\bn080t1aiunaff_L	83586	3.10077519379845
005	3	null	Stimuli\Videoclips\bn080t1aiunaff_L	83686	2.71317829457364
005	4	null	Stimuli\Videoclips\bn080t1afaff_H	95252	49.6124031007752
005	4	null	Stimuli\Videoclips\bn080t1afaff_H	95353	48.062015503876
005	4	null	Stimuli\Videoclips\bn080t1afaff_H	95452	44.5736434108527
005	4	null	Stimuli\Videoclips\bn080t1afaff_H	95552	37.2093023255814
005	4	null	Stimuli\Videoclips\bn080t1afaff_H	95652	14.7286821705426
005	4	null	Stimuli\Videoclips\bn080t1afaff_H	95752	8.91472868217054
005	4	null	Stimuli\Videoclips\bn080t1afaff_H	95852	8.13953488372093
005	4	null	Stimuli\Videoclips\bn080t1afaff_H	95952	6.2015503875969
005	4	null	Stimuli\Videoclips\bn080t1afaff_H	96052	3.48837209302326
005	4	null	Stimuli\Videoclips\bn080t1afaff_H	96152	2.32558139534884
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	107772	50
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	107872	50
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	107972	50
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	108072	50
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	108172	50
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	108272	50
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	108373	50
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	108472	50
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	108572	50
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	108672	50
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	108772	50
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	108872	50
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	108972	53.1007751937985
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	109072	63.5658914728682
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	109172	64.3410852713178
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	109272	65.1162790697674
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	109373	65.1162790697674
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	109472	64.7286821705426
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	109572	67.4418604651163
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	109672	68.9922480620155
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	109772	68.6046511627907
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	109872	64.7286821705426
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	109972	54.2635658914729
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	110072	49.6124031007752
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	110172	48.4496124031008
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	110272	48.4496124031008
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	110372	48.4496124031008
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	110472	48.4496124031008
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	110572	49.2248062015504
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	110673	50
005	5	null	Stimuli\Videoclips\hs107t2aaaff_H	110772	51.937984496124
005	6	null	Stimuli\Videoclips\ak064t1afaff_M	122384	50
005	6	null	Stimuli\Videoclips\ak064t1afaff_M	122484	50
005	6	null	Stimuli\Videoclips\ak064t1afaff_M	122584	50
005	6	null	Stimuli\Videoclips\ak064t1afaff_M	122684	46.8992248062016
005	6	null	Stimuli\Videoclips\ak064t1afaff_M	122784	35.2713178294574
005	6	null	Stimuli\Videoclips\ak064t1afaff_M	122884	29.8449612403101
005	6	null	Stimuli\Videoclips\ak064t1afaff_M	122984	29.0697674418605
005	7	null	Stimuli\Videoclips\ak064t1aiaff_H	134597	49.6124031007752
005	7	null	Stimuli\Videoclips\ak064t1aiaff_H	134697	49.6124031007752
005	7	null	Stimuli\Videoclips\ak064t1aiaff_H	134797	49.6124031007752
005	7	null	Stimuli\Videoclips\ak064t1aiaff_H	134897	43.0232558139535
005	7	null	Stimuli\Videoclips\ak064t1aiaff_H	134998	31.7829457364341
005	7	null	Stimuli\Videoclips\ak064t1aiaff_H	135097	31.0077519379845
005	7	null	Stimuli\Videoclips\ak064t1aiaff_H	135197	28.6821705426357
005	7	null	Stimuli\Videoclips\ak064t1aiaff_H	135297	25.5813953488372
005	7	null	Stimuli\Videoclips\ak064t1aiaff_H	135397	22.4806201550388
005	7	null	Stimuli\Videoclips\ak064t1aiaff_H	135498	22.4806201550388
005	8	null	Stimuli\Videoclips\bg096t2afunaff_L	147090	53.1007751937985
005	8	null	Stimuli\Videoclips\bg096t2afunaff_L	147191	55.8139534883721
005	8	null	Stimuli\Videoclips\bg096t2afunaff_L	147290	49.2248062015504
005	8	null	Stimuli\Videoclips\bg096t2afunaff_L	147390	15.5038759689922
005	8	null	Stimuli\Videoclips\bg096t2afunaff_L	147490	0
005	8	null	Stimuli\Videoclips\bg096t2afunaff_L	147590	0
005	9	null	Stimuli\Videoclips\jk103t2aeaff_H	159250	50
005	9	null	Stimuli\Videoclips\jk103t2aeaff_H	159350	50
005	9	null	Stimuli\Videoclips\jk103t2aeaff_H	159450	50
005	9	null	Stimuli\Videoclips\jk103t2aeaff_H	159550	58.9147286821705
005	9	null	Stimuli\Videoclips\jk103t2aeaff_H	159650	66.2790697674419
005	9	null	Stimuli\Videoclips\jk103t2aeaff_H	159750	67.8294573643411
005	9	null	Stimuli\Videoclips\jk103t2aeaff_H	159850	68.6046511627907
005	9	null	Stimuli\Videoclips\jk103t2aeaff_H	159950	71.3178294573643
005	9	null	Stimuli\Videoclips\jk103t2aeaff_H	160050	74.031007751938
005	9	null	Stimuli\Videoclips\jk103t2aeaff_H	160150	74.4186046511628
005	9	null	Stimuli\Videoclips\jk103t2aeaff_H	160250	74.8062015503876
005	10	null	Stimuli\Videoclips\ib109t1afaff_L	171823	50
005	10	null	Stimuli\Videoclips\ib109t1afaff_L	171923	50
005	10	null	Stimuli\Videoclips\ib109t1afaff_L	172023	50
005	10	null	Stimuli\Videoclips\ib109t1afaff_L	172123	20.1550387596899
005	11	null	Stimuli\Videoclips\ll042t1aiaff_H	183769	50
005	11	null	Stimuli\Videoclips\ll042t1aiaff_H	183869	50
005	11	null	Stimuli\Videoclips\ll042t1aiaff_H	183969	50
005	11	null	Stimuli\Videoclips\ll042t1aiaff_H	184069	55.0387596899225
