EP_Subject: 15
EP_session: 4
empathy_Subject: 015
Experimenter: 
Subject	TrialNum	Stimulusbl	Stimulusbias	CursorTime	CursorRating
015	1	null	Stimuli\Videoclips\ht108t1afaff_M2	36033	50
015	1	null	Stimuli\Videoclips\ht108t1afaff_M2	36133	50
015	1	null	Stimuli\Videoclips\ht108t1afaff_M2	36233	50
015	1	null	Stimuli\Videoclips\ht108t1afaff_M2	36333	50
015	1	null	Stimuli\Videoclips\ht108t1afaff_M2	36433	63.953488372093
015	1	null	Stimuli\Videoclips\ht108t1afaff_M2	36533	73.2558139534884
015	1	null	Stimuli\Videoclips\ht108t1afaff_M2	36633	73.2558139534884
015	1	null	Stimuli\Videoclips\ht108t1afaff_M2	36733	63.5658914728682
015	1	null	Stimuli\Videoclips\ht108t1afaff_M2	36833	59.6899224806201
015	1	null	Stimuli\Videoclips\ht108t1afaff_M2	36933	59.6899224806201
015	1	null	Stimuli\Videoclips\ht108t1afaff_M2	37033	63.953488372093
015	1	null	Stimuli\Videoclips\ht108t1afaff_M2	37133	65.1162790697674
015	1	null	Stimuli\Videoclips\ht108t1afaff_M2	37233	70.9302325581395
015	1	null	Stimuli\Videoclips\ht108t1afaff_M2	37333	69.7674418604651
015	1	null	Stimuli\Videoclips\ht108t1afaff_M2	37433	68.2170542635659
015	1	null	Stimuli\Videoclips\ht108t1afaff_M2	37533	68.2170542635659
015	2	null	Stimuli\Videoclips\dn124t1aeaff_M	49152	50
015	2	null	Stimuli\Videoclips\dn124t1aeaff_M	49252	50
015	2	null	Stimuli\Videoclips\dn124t1aeaff_M	49352	50
015	2	null	Stimuli\Videoclips\dn124t1aeaff_M	49452	19.3798449612403
015	2	null	Stimuli\Videoclips\dn124t1aeaff_M	49552	6.58914728682171
015	2	null	Stimuli\Videoclips\dn124t1aeaff_M	49652	12.4031007751938
015	2	null	Stimuli\Videoclips\dn124t1aeaff_M	49752	29.0697674418605
015	2	null	Stimuli\Videoclips\dn124t1aeaff_M	49852	29.4573643410853
015	2	null	Stimuli\Videoclips\dn124t1aeaff_M	49952	29.4573643410853
015	2	null	Stimuli\Videoclips\dn124t1aeaff_M	50052	26.3565891472868
015	2	null	Stimuli\Videoclips\dn124t1aeaff_M	50152	24.4186046511628
015	3	null	Stimuli\Videoclips\hs107t2aaunaff_M	61779	50
015	3	null	Stimuli\Videoclips\hs107t2aaunaff_M	61879	50
015	3	null	Stimuli\Videoclips\hs107t2aaunaff_M	61979	53.8759689922481
015	3	null	Stimuli\Videoclips\hs107t2aaunaff_M	62079	57.3643410852713
015	3	null	Stimuli\Videoclips\hs107t2aaunaff_M	62179	59.6899224806201
015	3	null	Stimuli\Videoclips\hs107t2aaunaff_M	62279	59.6899224806201
015	3	null	Stimuli\Videoclips\hs107t2aaunaff_M	62379	59.6899224806201
015	3	null	Stimuli\Videoclips\hs107t2aaunaff_M	62479	61.6279069767442
015	3	null	Stimuli\Videoclips\hs107t2aaunaff_M	62579	67.0542635658915
015	3	null	Stimuli\Videoclips\hs107t2aaunaff_M	62679	67.0542635658915
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	74218	50
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	74318	50
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	74418	50
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	74518	50
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	74618	50
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	74718	50
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	74818	53.8759689922481
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	74918	57.3643410852713
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	75018	57.3643410852713
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	75118	57.3643410852713
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	75218	47.2868217054264
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	75318	34.8837209302326
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	75418	34.8837209302326
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	75518	34.8837209302326
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	75618	34.8837209302326
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	75718	52.3255813953488
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	75818	55.8139534883721
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	75918	60.077519379845
015	4	null	Stimuli\Videoclips\bg096t2aeunaff_M	76018	60.077519379845
015	5	null	Stimuli\Videoclips\ll042t2afaff_L	87618	50
015	5	null	Stimuli\Videoclips\ll042t2afaff_L	87718	50
