exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,run,audio_played,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,confirmResponse_2.rt,confirmResponse_2.duration,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,run_dup,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
social,0.0004,18.9338,y,18.6077,,65983c420d89145cbdb05468,2024-02-08_13h04.20.592,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,65c5418b69951e672dd1970a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65983c420d89145cbdb05468,2024-02-08_13h04.20.592,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,65c5418b69951e672dd1970a,18.9339,38.9505,space,19.9813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65983c420d89145cbdb05468,2024-02-08_13h04.20.592,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,65c5418b69951e672dd1970a,,,,,,38.9507,52.9727,space,13.6836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65983c420d89145cbdb05468,2024-02-08_13h04.20.592,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,65c5418b69951e672dd1970a,,,,,,,,,,,52.9813,62.3894,space,9.3968,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65983c420d89145cbdb05468,2024-02-08_13h04.20.592,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,65c5418b69951e672dd1970a,,,,,,,,,,,62.3954,93.5167,space,31.045,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65983c420d89145cbdb05468,2024-02-08_13h04.20.592,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,65c5418b69951e672dd1970a,,,,,,,,,,,93.5228,112.1998,space,18.6447,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65983c420d89145cbdb05468,2024-02-08_13h04.20.592,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,65c5418b69951e672dd1970a,,,,,,,,,,,112.2057,149.0996,space,36.8749,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65983c420d89145cbdb05468,2024-02-08_13h04.20.592,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,65c5418b69951e672dd1970a,,,,,,,,,,,149.1055,165.1223,space,16.0002,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65983c420d89145cbdb05468,2024-02-08_13h04.20.592,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,65c5418b69951e672dd1970a,,,,,,,,,,,,,,,,,,,,,,,,,,,165.1293,167.6993,167.7142,1,audio/Narrative13Situation2.wav,169.716,,169.7162,199.4664,"[[999,0],[999,99],[999,183],[999,266],[999,349],[999,432],[999,516],[999,599],[999,682],[999,766],[999,849],[999,932],[999,1016],[999,1099],[999,1182],[999,1266],[999,1349],[999,1432],[999,1516],[999,1599],[999,1683],[999,1766],[999,1849],[999,1933],[999,2016],[999,2099],[999,2182],[999,2266],[999,2349],[999,2432],[999,2516],[999,2599],[999,2682],[999,2766],[999,2849],[999,2932],[999,3016],[999,3099],[999,3182],[999,3266],[999,3349],[999,3433],[999,3516],[999,3599],[999,3683],[999,3766],[999,3849],[999,3932],[999,4016],[999,4099],[999,4182],[999,4266],[999,4349],[999,4433],[999,4516],[999,4599],[15.8,4683],[14.4,4766],[14.2,4849],[14.2,4932],[14.2,5016],[14.2,5099],[14.2,5182],[14.2,5266],[14.2,5349],[14.2,5432],[14.2,5516],[14.2,5599],[14.2,5682],[14.2,5766],[14.2,5849],[14.2,5932],[14.2,6016],[14.2,6099],[14.2,6182],[14.2,6266],[14.2,6349],[14.2,6432],[14.2,6516],[14.2,6599],[14.2,6682],[14.2,6766],[14.2,6849],[14.2,6932],[14.2,7016],[14.2,7099],[14.2,7182],[14.2,7266],[14.2,7349],[14.2,7432],[14.2,7516],[14.2,7599],[14.2,7682],[14.2,7766],[14.2,7849],[14.2,7932],[14.2,8016],[14.2,8099],[14.2,8182],[19.5,8266],[23.3,8349],[26.8,8433],[32.2,8516],[40.2,8599],[46,8683],[53.4,8766],[77.9,13683],[78.6,13766],[76.3,13849],[67.3,13933],[76.9,14016],[85.1,14099],[89.1,14182],[89.1,14266],[89.1,14349],[90.4,14433],[100,14516],[100,14599],[100,14682],[100,14766],[100,14849],[100,14932],[100,15016],[100,15099],[100,15182],[100,15266],[100,15349],[100,15432],[100,15516],[100,15599],[100,15682],[100,15766],[100,15849],[100,15932],[100,16016],[100,16099],[100,16182],[100,16266],[100,16349],[100,16432],[100,16516],[100,16599],[100,16682],[100,16766],[100,16849],[100,16932],[100,17016],[100,17099],[100,17182],[100,17266],[100,17349],[100,17432],[100,17516],[100,17599],[100,17682],[100,17766],[100,17849],[100,17932],[100,18016],[100,18099],[100,18182],[100,18266],[100,18349],[100,18432],[100,18516],[100,18599],[100,18682],[100,18766],[100,18849],[100,18932],[100,19016],[100,19099],[100,19182],[100,19266],[100,19349],[100,19432],[100,19516],[100,19599],[100,19682],[100,19766],[100,19849],[100,19932],[100,20016],[100,20099],[100,20182],[100,20266],[100,20349],[100,20432],[100,20516],[100,20599],[100,20682],[100,20766],[100,20849],[100,20932],[100,21016],[100,21099],[100,21182],[100,21266],[100,21349],[100,21432],[100,21516],[100,21599],[100,21682],[100,21766],[100,21849],[100,21932],[100,22016],[100,22099],[100,22182],[100,22266],[100,22349],[100,22432],[100,22515],[100,22599],[100,22682],[100,22766],[100,22849],[100,22932],[100,23016],[100,23099],[100,23182],[100,23266],[100,23349],[100,23432],[100,23516],[100,23599],[100,23682],[100,23766],[100,23849],[100,23932],[100,24016],[100,24099],[100,24182],[100,24266],[100,24349],[100,24432],[100,24516],[100,24599],[100,24682],[100,24766],[100,24849],[100,24932],[100,25016],[100,25099],[100,25182],[100,25266],[100,25349],[100,25432],[100,25516],[100,25599],[100,25682],[100,25766],[100,25849],[100,25932],[100,26016],[100,26099],[100,26182],[100,26266],[100,26349],[100,26432],[100,26515],[100,26599],[100,26682],[100,26766],[100,26849],[100,26932],[100,27016],[100,27099],[100,27182],[100,27266],[100,27349],[100,27432],[100,27516],[100,27599],[100,27682],[100,27766],[100,27849],[100,27932],[100,28016],[100,28099],[100,28182],[100,28266],[100,28349],[100,28432],[100,28515],[100,28599],[100,28682],[100,28766],[100,28849],[100,28932],[100,29015],[100,29099],[100,29182],[100,29266],[100,29349],[100,29432],[100,29516],[100,29599],[100,29682]]",1,0,199.4665,215.4661,75.83333333,13.9423,"[{""rating"":75.83333333333333,""responseTime"":13.942299999952326}]",space,15.4624,,215.4664,Partially,50,225.6825,49.6875,5.8863,"[{""rating"":49.6875,""responseTime"":5.886299999952314}]",space,9.6715,,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65983c420d89145cbdb05468,2024-02-08_13h04.20.592,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,65c5418b69951e672dd1970a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.6888,1,audio/Narrative7Situation1.wav,228.549,space,228.549,284.4485,"[[60.8,2166],[58,2249],[58.8,2333],[68.5,2416],[100,2500],[100,2583],[100,2666],[100,2750],[100,2833],[100,2916],[100,2999],[100,3083],[100,3166],[100,3249],[100,3333],[100,3416],[100,3499],[100,3583],[100,3666],[100,3749],[100,3833],[100,3916],[100,3999],[100,4083],[100,4166],[100,4249],[100,4333],[100,4416],[100,4499],[100,4583],[100,4666],[100,4749],[100,4833],[100,4916],[100,4999],[100,5083],[100,5166],[100,5249],[100,5333],[100,5416],[100,5499],[100,5583],[100,5666],[100,5749],[100,5833],[100,5916],[100,5999],[100,6083],[100,6166],[100,6249],[100,6333],[100,6416],[100,6499],[100,6583],[100,6666],[100,6749],[100,6833],[100,6916],[100,6999],[100,7083],[100,7166],[100,7249],[100,7333],[100,7416],[100,7499],[100,7583],[100,7666],[100,7749],[100,7833],[100,7916],[100,7999],[100,8083],[100,8166],[100,8249],[100,8333],[100,8416],[100,8499],[100,8583],[100,8666],[100,8749],[100,8833],[100,8916],[100,8999],[100,9083],[100,9166],[100,9249],[100,9333],[100,9416],[100,9499],[100,9583],[100,9666],[100,9749],[100,9833],[100,9916],[100,9999],[100,10083],[100,10166],[100,10249],[100,10333],[100,10416],[100,10499],[100,10583],[100,10666],[100,10749],[100,10833],[100,10916],[100,10999],[100,11082],[100,11166],[100,11249],[100,11333],[100,11416],[100,11499],[100,11583],[100,11666],[100,11749],[100,11833],[100,11916],[100,11999],[100,12083],[100,12166],[100,12249],[100,12333],[100,12416],[100,12499],[100,12582],[100,12666],[100,12749],[100,12833],[100,12916],[100,12999],[100,13082],[100,13166],[100,13249],[100,13332],[100,13416],[100,13499],[100,13583],[100,13666],[100,13749],[100,13832],[100,13916],[100,13999],[100,14082],[100,14166],[100,14249],[100,14332],[100,14416],[100,14499],[100,14582],[100,14666],[100,14749],[100,14832],[100,14916],[100,14999],[100,15083],[100,15166],[100,15249],[100,15333],[100,15416],[100,15499],[100,15582],[100,15666],[100,15749],[100,15833],[100,15916],[100,15999],[100,16082],[100,16166],[100,16249],[100,16333],[100,16416],[100,16499],[100,16582],[100,16666],[100,16749],[100,16833],[100,16916],[100,16999],[100,17082],[100,17166],[100,17249],[100,17332],[100,17416],[100,17499],[100,17582],[100,17666],[100,17749],[100,17833],[100,17916],[100,17999],[100,18083],[100,18166],[100,18249],[100,18333],[100,18416],[100,18499],[100,18582],[100,18666],[100,18749],[100,18833],[100,18916],[100,18999],[100,19082],[100,19166],[100,19249],[100,19333],[100,19416],[100,19499],[100,19582],[100,19666],[100,19749],[100,19833],[100,19916],[100,19999],[100,20082],[100,20166],[100,20249],[100,20332],[100,20416],[100,20499],[100,20583],[100,20666],[100,20749],[100,20833],[100,20916],[100,20999],[100,21083],[100,21166],[100,21249],[100,21333],[100,21416],[100,21499],[100,21582],[100,21666],[100,21749],[100,21833],[100,21916],[100,21999],[100,22082],[100,22166],[100,22249],[100,22332],[100,22416],[100,22499],[100,22582],[100,22666],[100,22749],[100,22832],[100,22916],[100,22999],[100,23083],[100,23166],[100,23249],[100,23332],[100,23416],[100,23499],[100,23582],[100,23666],[100,23749],[100,23832],[100,23916],[100,23999],[100,24082],[100,24166],[100,24249],[100,24332],[100,24416],[100,24499],[100,24582],[100,24666],[100,24749],[100,24832],[100,24916],[100,24999],[100,25082],[100,25166],[100,25249],[100,25332],[100,25416],[100,25499],[100,25582],[100,25666],[100,25749],[100,25832],[100,25916],[100,25999],[100,26082],[100,26166],[100,26249],[100,26332],[100,26416],[100,26499],[100,26582],[100,26666],[100,26749],[100,26832],[100,26916],[100,26999],[100,27082],[100,27166],[100,27249],[100,27332],[100,27416],[100,27499],[100,27582],[100,27666],[100,27749],[100,27832],[100,27916],[100,27999],[100,28082],[100,28166],[100,28249],[100,28332],[100,28416],[100,28499],[100,28582],[100,28666],[100,28749],[100,28832],[100,28916],[100,28999],[100,29082],[100,29166],[100,29249],[100,29332],[100,29416],[100,29499],[100,29582],[100,29666],[100,29749],[100,29832],[100,29916],[100,29999],[100,30083],[100,30166],[100,30249],[100,30332],[100,30416],[100,30499],[100,30582],[100,30666],[100,30749],[100,30832],[100,30916],[100,30999],[100,31082],[100,31166],[100,31249],[100,31332],[100,31416],[100,31499],[100,31582],[100,31666],[100,31749],[100,31832],[100,31916],[100,31999],[100,32082],[100,32166],[100,32249],[100,32332],[100,32416],[100,32499],[100,32582],[100,32666],[100,32749],[100,32832],[100,32916],[100,32999],[100,33082],[100,33166],[100,33249],[100,33332],[100,33416],[100,33499],[100,33582],[100,33666],[100,33749],[100,33832],[100,33916],[100,33999],[100,34082],[100,34166],[100,34249],[100,34332],[100,34416],[100,34499],[100,34582],[100,34666],[100,34749],[100,34832],[100,34916],[100,34999],[100,35082],[100,35166],[100,35249],[100,35332],[100,35416],[100,35499],[100,35582],[100,35666],[100,35749],[100,35832],[100,35916],[100,35999],[100,36082],[100,36166],[100,36249],[100,36332],[100,36416],[100,36499],[100,36582],[100,36666],[100,36749],[100,36832],[100,36916],[100,36999],[100,37082],[100,37166],[100,37249],[100,37332],[100,37416],[100,37499],[100,37582],[100,37666],[100,37749],[100,37832],[100,37916],[100,37999],[100,38082],[100,38166],[100,38249],[100,38332],[100,38416],[100,38499],[100,38582],[100,38666],[100,38749],[100,38832],[100,38916],[100,38999],[100,39082],[100,39166],[100,39249],[100,39332],[100,39416],[100,39499],[100,39582],[100,39666],[100,39749],[100,39832],[100,39916],[100,39999],[100,40082],[100,40166],[100,40249],[100,40332],[100,40416],[100,40499],[100,40582],[100,40666],[100,40749],[100,40832],[100,40916],[100,40999],[100,41082],[100,41166],[100,41249],[100,41332],[100,41416],[100,41499],[100,41582],[100,41666],[100,41749],[100,41832],[100,41916],[100,41999],[100,42082],[100,42166],[100,42249],[100,42332],[100,42416],[100,42499],[100,42582],[100,42666],[100,42749],[100,42832],[100,42916],[100,42999],[100,43082],[100,43166],[100,43249],[100,43332],[100,43416],[100,43499],[100,43582],[100,43666],[100,43749],[100,43832],[100,43916],[100,43999],[100,44082],[100,44166],[100,44249],[100,44332],[100,44416],[100,44499],[100,44582],[100,44666],[100,44749],[100,44832],[100,44916],[100,44999],[100,45082],[100,45166],[100,45249],[100,45332],[100,45416],[100,45499],[100,45582],[100,45666],[100,45749],[100,45832],[100,45916],[100,45999],[100,46082],[100,46166],[100,46249],[100,46332],[100,46416],[100,46499],[100,46582],[100,46666],[100,46749],[100,46832],[100,46916],[100,46999],[100,47082],[100,47166],[100,47249],[100,47332],[100,47416],[100,47499],[100,47582],[100,47666],[100,47749],[100,47832],[100,47916],[100,47999],[100,48082],[100,48166],[100,48249],[100,48332],[100,48416],[100,48499],[100,48582],[100,48666],[100,48749],[100,48832],[100,48916],[100,48999],[100,49082],[100,49166],[100,49249],[100,49332],[100,49416],[100,49499],[100,49582],[100,49666],[100,49749],[100,49832],[100,49916],[100,49999],[100,50082],[100,50166],[100,50249],[100,50332],[100,50416],[100,50499],[100,50582],[100,50666],[100,50749],[100,50832],[100,50916],[100,50999],[100,51082],[100,51166],[100,51249],[100,51332],[100,51416],[100,51499],[100,51582],[100,51667],[100,51749],[100,51832],[100,51916],[100,51999],[100,52082],[100,52166],[100,52249],[100,52332],[100,52416],[100,52499],[100,52582],[100,52666],[100,52749],[100,52832],[100,52916],[100,52999],[100,53082],[100,53166],[100,53249],[100,53332],[100,53415],[100,53499],[100,53582],[100,53666],[100,53749],[100,53832],[100,53916],[100,53999],[100,54082],[100,54166],[100,54249],[100,54332],[100,54416],[100,54499],[100,54582],[100,54666],[100,54749],[100,54832],[100,54916],[100,54999],[100,55082],[100,55166],[100,55249],[100,55332],[100,55416],[100,55499],[100,55582],[100,55666],[100,55749],[100,55832]]",1,0,284.4487,291.7483,99.58333333,3.7704,"[{""rating"":99.58333333333333,""responseTime"":3.77039999985692}]",space,6.7586,,291.7484,Partially,50,291.7549,,,[],,,,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,2.8386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
