exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
tom,0.0013,10.6601,y,10.2182,,5f0dec5bb2612205fe864ab6,2024-02-05_10h34.04.700,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.88023952,65b1b24e3a500fd6b5dc9abd,65c0ffc85cd0798be1d1ac5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f0dec5bb2612205fe864ab6,2024-02-05_10h34.04.700,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.88023952,65b1b24e3a500fd6b5dc9abd,65c0ffc85cd0798be1d1ac5f,10.6605,15.4777,space,4.7876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f0dec5bb2612205fe864ab6,2024-02-05_10h34.04.700,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.88023952,65b1b24e3a500fd6b5dc9abd,65c0ffc85cd0798be1d1ac5f,,,,,,15.478,43.3103,space,27.5176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f0dec5bb2612205fe864ab6,2024-02-05_10h34.04.700,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.88023952,65b1b24e3a500fd6b5dc9abd,65c0ffc85cd0798be1d1ac5f,,,,,,,,,,,43.3151,51.8102,space,8.4717,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f0dec5bb2612205fe864ab6,2024-02-05_10h34.04.700,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.88023952,65b1b24e3a500fd6b5dc9abd,65c0ffc85cd0798be1d1ac5f,,,,,,,,,,,51.8109,69.727,space,17.8038,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f0dec5bb2612205fe864ab6,2024-02-05_10h34.04.700,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.88023952,65b1b24e3a500fd6b5dc9abd,65c0ffc85cd0798be1d1ac5f,,,,,,,,,,,69.7381,83.3104,space,13.5259,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f0dec5bb2612205fe864ab6,2024-02-05_10h34.04.700,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.88023952,65b1b24e3a500fd6b5dc9abd,65c0ffc85cd0798be1d1ac5f,,,,,,,,,,,83.3227,99.8437,space,16.4932,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f0dec5bb2612205fe864ab6,2024-02-05_10h34.04.700,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.88023952,65b1b24e3a500fd6b5dc9abd,65c0ffc85cd0798be1d1ac5f,,,,,,,,,,,99.8541,109.592,space,9.7135,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f0dec5bb2612205fe864ab6,2024-02-05_10h34.04.700,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.88023952,65b1b24e3a500fd6b5dc9abd,65c0ffc85cd0798be1d1ac5f,,,,,,,,,,,,,,,,,,,,,,,,,,,109.606,112.1771,112.2188,114.2258,,114.226,144.0118,"[[25.1,9734],[25,9936],[25,10132],[25,10334],[25,10531],[34.2,10732],[40.1,10933],[41.5,11132],[42.9,11334],[49.2,11534],[50.9,11734],[55.9,11934],[59.1,12134],[59.1,12334],[59.1,12534],[59.1,12734],[59.1,12936],[59.1,13132],[59.1,13332],[59.1,13532],[59.1,13733],[59.1,13933],[59.1,14134],[59.1,14333],[59.1,14534],[59.1,14734],[59.1,14934],[59.1,15167],[59.1,15365],[59.1,15565],[59.1,15765],[59.1,15965],[59.1,16165],[59.1,16365],[59.1,16565],[59.1,16766],[59.1,16966],[59.1,17166],[59.1,17365],[59.1,17565],[59.1,17765],[59.1,17964],[59.1,18167],[59.1,18364],[59.1,18565],[59.1,18766],[56.4,18965],[55.3,19166],[53,19367],[51.7,19566],[51.1,19765],[50.8,19966],[50.8,20166],[50.8,20366],[50.8,20565],[50.8,20765],[50.8,20965],[50.8,21165],[50.8,21365],[50.8,21566],[50.8,21765],[50.8,21966],[50.8,22165],[50.8,22364],[50.8,22565],[50.8,22765],[50.8,22965],[50.8,23165],[50.8,23366],[50.8,23648],[50.8,23848],[50.8,24049],[50.8,24249],[50.8,24483],[50.8,24683],[50.8,24881],[50.8,25082],[50.8,25281],[50.8,25482],[50.8,25682],[50.8,25881],[50.8,26081],[50.8,26283],[50.8,26481],[50.8,26681],[50.8,26883],[50.8,27084],[50.8,27284],[50.8,27481],[50.8,27681],[50.8,27882],[50.8,28082],[50.8,28281],[50.8,28481],[50.8,28681],[50.8,28882],[50.8,29081],[50.8,29283],[50.8,29482],[50.8,29681]]",1,0,144.0124,All the time,100,144.0158,,,[],,144.0159,153.7929,39.88205804,4.1329,"[{""rating"":39.882058037651916,""responseTime"":4.132900000035761}]",space,9.2355,,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f0dec5bb2612205fe864ab6,2024-02-05_10h34.04.700,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.88023952,65b1b24e3a500fd6b5dc9abd,65c0ffc85cd0798be1d1ac5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.8031,155.9749,space,155.975,211.8577,"[[39.9,6400],[39.9,6599],[39.9,6801],[42.5,7000],[42.5,7199],[42.5,7400],[42.5,7600],[42.5,7799],[42.5,8002],[42.5,8201],[42.5,8401],[42.5,8599],[42.5,8799],[42.5,9000],[42.5,9199],[42.5,9402],[42.5,9599],[42.5,9800],[42.5,9999],[42.5,10199],[42.5,10399],[42.5,10601],[42.5,10799],[42.5,11002],[42.5,11199],[42.5,11399],[42.5,11599],[42.5,11800],[42.5,12000],[42.5,12201],[42.5,12401],[42.5,12601],[42.5,12799],[42.5,12999],[42.5,13200],[42.5,13399],[42.5,13599],[42.5,13799],[42.5,14003],[42.5,14200],[42.5,14398],[42.5,14599],[42.5,14799],[42.5,14999],[42.5,15199],[42.5,15399],[42.5,15599],[42.5,15799],[42.5,16000],[42.5,16200],[42.5,16400],[42.5,16601],[42.5,16801],[42.5,17001],[44,17209],[47.8,17400],[51.1,17601],[52,17800],[52.7,18000],[54.3,18201],[56.3,18399],[58.1,18600],[58.5,18801],[58.5,18999],[58.5,19199],[58.5,19401],[58.5,19599],[58.5,19802],[58.5,19999],[58.5,20201],[58.5,20401],[58.5,20601],[58.5,20799],[58.5,20998],[58.5,21201],[58.5,21399],[58.5,21601],[58.5,21799],[58.5,22002],[58.5,22199],[58.5,22401],[58.5,22599],[58.5,22799],[58.5,22999],[58.5,23198],[58.5,23401],[58.5,23599],[58.5,23799],[58.5,23999],[58.5,24199],[58.5,24400],[58.5,24601],[58.5,24799],[58.5,24999],[58.5,25199],[58.5,25400],[58.5,25598],[58.5,25799],[58.5,26002],[58.5,26199],[58.5,26401],[58.5,26600],[58.5,26801],[58.5,27001],[58.5,27201],[58.5,27400],[58.5,27599],[58.5,27799],[58.5,27999],[58.5,28202],[58.5,28399],[58.5,28599],[58.5,28800],[58.5,29001],[58.5,29200],[58.5,29401],[58.5,29601],[58.5,29799],[58.5,29999],[58.5,30199],[58.5,30400],[58.5,30599],[58.5,30799],[58.5,31002],[58.5,31201],[58.5,31399],[58.5,31599],[58.5,31799],[58.5,31999],[58.5,32199],[58.5,32399],[58.5,32600],[58.5,32801],[58.5,33000],[58.5,33200],[58.5,33399],[58.5,33599],[58.5,33799],[58.5,34001],[58.5,34199],[58.5,34401],[58.5,34599],[58.5,34799],[58.5,35000],[58.5,35200],[58.5,35399],[58.5,35601],[58.5,35801],[58.5,36001],[58.5,36199],[58.5,36399],[58.5,36602],[58.5,36799],[58.5,36999],[58.5,37199],[58.5,37398],[58.5,37599],[58.5,37800],[58.5,38001],[58.5,38199],[58.5,38401],[58.5,38599],[58.5,38799],[58.5,38999],[58.5,39199],[58.5,39400],[61,39599],[62.9,39800],[63.1,40001],[63.1,40199],[63.1,40399],[63.1,40600],[63.1,40799],[63.1,41002],[63.1,41199],[63.1,41400],[63.1,41599],[63.1,41799],[63.1,41999],[63.1,42198],[63.1,42401],[63.1,42598],[63.1,42799],[63.1,42998],[63.1,43199],[63.1,43401],[63.1,43601],[63.1,43800],[63.1,44001],[63.1,44199],[63.1,44401],[63.1,44601],[63.1,44799],[63.1,45001],[63.1,45222],[63.1,45415],[63.1,45615],[63.1,45815],[63.1,46015],[63.1,46316],[63.1,46515],[63.1,46715],[63.1,46916],[63.1,47115],[63.1,47316],[63.1,47515],[63.1,47717],[63.1,47915],[63.1,48115],[63.1,48315],[63.1,48515],[68.1,48717],[70.6,48916],[72,49115],[73,49316],[75,49516],[75.2,49715],[75.2,49915],[75.2,50115],[75.2,50317],[75.2,50516],[75.2,50715],[75.2,50917],[75.2,51115],[75.2,51314],[75.2,51515],[75.2,51715],[75.2,51915],[75.2,52115],[75.2,52315],[75.2,52516],[75.2,52716],[75.2,52917],[75.2,53115],[75.2,53315],[75.2,53515],[75.2,53715],[75.2,53915],[75.2,54115],[75.2,54315],[75.2,54516],[75.2,54716],[75.2,54915],[75.2,55116],[75.2,55317],[75.2,55515],[75.2,55715]]",1,0,211.858,Not at all,0,211.8733,,,[],,211.8733,218.0088,75.29669868,3.7271,"[{""rating"":75.29669867621529,""responseTime"":3.7270999999642243}]",space,5.583,,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,2.1473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
