exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,run,audio_played,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,confirmResponse_2.rt,confirmResponse_2.duration,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,run_dup,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
tom,0.0006,14.7327,y,14.4182,,6639187761791a1345921730,2024-05-13_11h32.04.498,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,6642309befb234550897c71d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6639187761791a1345921730,2024-05-13_11h32.04.498,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,6642309befb234550897c71d,14.7329,116.3728,space,101.6071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6639187761791a1345921730,2024-05-13_11h32.04.498,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,6642309befb234550897c71d,,,,,,116.3729,123.5519,space,6.8372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6639187761791a1345921730,2024-05-13_11h32.04.498,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,6642309befb234550897c71d,,,,,,,,,,,123.5563,215.6729,space,92.0913,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6639187761791a1345921730,2024-05-13_11h32.04.498,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,6642309befb234550897c71d,,,,,,,,,,,215.6738,362.453,space,146.6966,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6639187761791a1345921730,2024-05-13_11h32.04.498,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,6642309befb234550897c71d,,,,,,,,,,,362.4534,380.6506,space,18.1371,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6639187761791a1345921730,2024-05-13_11h32.04.498,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,6642309befb234550897c71d,,,,,,,,,,,380.6512,397.2154,space,16.5431,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6639187761791a1345921730,2024-05-13_11h32.04.498,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,6642309befb234550897c71d,,,,,,,,,,,397.2158,406.7472,space,9.5187,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6639187761791a1345921730,2024-05-13_11h32.04.498,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,6642309befb234550897c71d,,,,,,,,,,,,,,,,,,,,,,,,,,,406.7494,409.3311,409.3478,1,audio/Narrative13Situation2.wav,411.3634,,411.3636,441.1097,"[[999,1],[999,82],[999,166],[999,249],[999,333],[999,416],[999,499],[999,583],[999,666],[999,750],[999,833],[999,916],[999,999],[999,1083],[999,1166],[999,1250],[999,1332],[999,1415],[999,1499],[999,1582],[999,1665],[999,1749],[999,1833],[999,1916],[999,1999],[999,2082],[999,2166],[999,2249],[999,2332],[999,2415],[999,2499],[52.8,2582],[48.4,2666],[43.1,2749],[42,2832],[40.3,2916],[37.6,2999],[25.1,3083],[17.7,3165],[11,3249],[6.1,3332],[1.9,3415],[0.2,3499],[0.1,3915],[0.1,3999],[0.1,4082],[0.4,4165],[0.8,4248],[0.9,4332],[0.9,4415],[0.9,4499],[0.9,4582],[0.9,4665],[0.9,4749],[0.9,4832],[0.9,4915],[0.9,4999],[0.9,5082],[0.9,5165],[0.9,5249],[0.9,5332],[0.9,5415],[0.9,5499],[0.9,5582],[0.9,5665],[0.9,5748],[0.9,5832],[0.9,5915],[0.9,5999],[0.9,6082],[0.9,6165],[0.9,6249],[0.9,6332],[0.9,6415],[0.9,6498],[0.9,6582],[0.9,6665],[0.9,6748],[0.9,6831],[0.9,6915],[0.9,6998],[0.9,7082],[0.9,7165],[0.9,7248],[0.9,7332],[0.9,7415],[0.9,7499],[0.9,7581],[0.9,7665],[0.9,7749],[0.9,7831],[0.9,7915],[0.9,7998],[0.9,8081],[0.9,8164],[0.9,8248],[1.4,8332],[1.5,8415],[1.7,8499],[1.7,8582],[1.7,8665],[1.7,8748],[1.7,8832],[1.7,8915],[1.7,8998],[1.7,9082],[1.7,9165],[1.7,9248],[1.7,9332],[1.7,9414],[1.7,9498],[1.7,9581],[1.8,9665],[1.8,9748],[2.2,9831],[2.8,9915],[3.5,9998],[4.3,10081],[5.4,10165],[6.5,10248],[6.9,10331],[7.2,10414],[7.4,10498],[7.5,10581],[7.9,10665],[8.2,10748],[8.3,10831],[8.8,10914],[9.1,10998],[9.4,11081],[9.4,11164],[9.4,11248],[9.4,11331],[9.4,11415],[9.4,11498],[9.4,11581],[9.4,11664],[9.4,11748],[9.4,11831],[9.4,11914],[9.4,11998],[9.4,12081],[9.4,12164],[9.4,12248],[9.4,12331],[9.4,12414],[9.4,12498],[9.4,12581],[9.4,12664],[9.4,12748],[9.4,12831],[9.4,12914],[9.4,12998],[9.5,13081],[9.5,13164],[9.5,13248],[9.5,13331],[9.5,13414],[9.5,13497],[9.2,13581],[8.1,13664],[6.8,13748],[5.4,13831],[3.9,13915],[3,13998],[2,14080],[1.6,14164],[1.5,14248],[1.5,14331],[1.5,14414],[1.5,14497],[2.5,14581],[8.9,14664],[13.3,14748],[22.4,14831],[25.2,14914],[32.5,14997],[35.2,15080],[41,15164],[44.6,15247],[47.4,15331],[47.5,15414],[48.5,15498],[48.9,15581],[48.9,15664],[48.9,15748],[46.8,15831],[45.6,15914],[44.6,15997],[43.2,16081],[42.8,16164],[42.5,16247],[42.3,16331],[42.3,16414],[42.2,16497],[41.9,16581],[40.7,16664],[39.8,16747],[39.2,16831],[38.2,16913],[37.7,16997],[37.5,17081],[37.5,17164],[37.5,17246],[37.5,17331],[37.5,17414],[37.5,17497],[37.5,17580],[37.5,17664],[37.5,17747],[37.5,17830],[37.5,17914],[37.5,17997],[37.5,18080],[37.5,18163],[37.5,18246],[37.5,18330],[37.5,18413],[37.5,18497],[37.5,18580],[37.5,18663],[37.5,18747],[37.5,18830],[37.5,18914],[37.5,18996],[37.5,19080],[37.5,19163],[37.5,19247],[37.5,19330],[37.5,19413],[37.5,19497],[36.8,19580],[32.3,19664],[30.7,19746],[30.6,19830],[29.5,19913],[27.4,19996],[24.2,20080],[14.9,20163],[10.8,20247],[4.7,20330],[3.2,20413],[2.1,20496],[1.5,20580],[1.5,20663],[1.5,20746],[2.6,20830],[14.5,20913],[25.4,20996],[33.1,21080],[38.5,21163],[47.1,21246],[52.4,21330],[52.9,21413],[53.5,21496],[54.9,21580],[57.5,21663],[59.7,21746],[61,21830],[63.5,21913],[67.5,21996],[67.7,22080],[67.7,22163],[67.7,22246],[67.7,22330],[67.3,22413],[64.1,22496],[52.9,22580],[41.6,22664],[39.9,22746],[39.1,22830],[39.1,22913],[39.1,22996],[39.1,23079],[39.1,23163],[39.1,23246],[39.1,23330],[39.1,23413],[39.1,23496],[39.1,23579],[39.1,23663],[39.1,23746],[39.1,23829],[39.1,23912],[39.1,23996],[39.1,24079],[39.1,24163],[39.1,24246],[39.1,24329],[39.1,24413],[39.1,24496],[39.1,24579],[39.1,24662],[39.1,24746],[39.1,24829],[39.1,24913],[39.1,24996],[39.1,25079],[39.1,25163],[39.1,25246],[39.1,25330],[39.1,25413],[39.1,25496],[39.1,25579],[39.1,25663],[39.1,25746],[39.1,25829],[39.1,25913],[39.1,25996],[38.3,26080],[37.4,26163],[37,26246],[36.5,26329],[36.1,26413],[36,26496],[36,26579],[36,26662],[36,26746],[36,26829],[35.9,26912],[35.7,26995],[35.7,27079],[35.6,27163],[35.6,27246],[35.6,27329],[35.6,27413],[35.6,27496],[35.6,27579],[35.6,27662],[35.6,27746],[35.6,27829],[35.6,27912],[35.9,27996],[35.9,28079],[35.9,28162],[35.9,28246],[35.9,28329],[35.9,28412],[35.8,28495],[35.8,28579],[35.8,28662],[35.8,28745],[35.7,28829],[35.6,28912],[35.6,28995],[35.6,29078],[35.6,29162],[35.5,29245],[35.5,29330],[35.5,29412],[35.5,29495],[35.5,29579],[35.4,29662],[34.9,29745]]",1,0,441.1099,457.8267,29.47916667,9.0545,"[{""rating"":29.479166666666668,""responseTime"":9.054500000000075}]",space,16.176,,457.8269,Half the time,50,469.0593,49.79166667,6.8669,"[{""rating"":49.791666666666664,""responseTime"":6.866899999856969}]",space,10.6954,,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6639187761791a1345921730,2024-05-13_11h32.04.498,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,6642309befb234550897c71d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.0596,1,audio/Narrative7Situation1.wav,472.1892,space,472.1892,528.1025,"[[999,1],[999,83],[999,166],[999,249],[999,336],[999,419],[999,501],[999,587],[999,669],[999,749],[999,832],[999,916],[999,1001],[999,1086],[999,1165],[999,1248],[999,1332],[999,1415],[999,1498],[999,1586],[999,1666],[999,1749],[999,1832],[999,1919],[999,1998],[999,2085],[999,2169],[999,2252],[999,2335],[999,2419],[999,2502],[999,2585],[54.1,2670],[52.9,2753],[52.4,2835],[52.3,2919],[52.3,2998],[52.3,3082],[52.3,3165],[51.7,3253],[51.4,3332],[50.2,3419],[50.2,3498],[50,3583],[49.9,3669],[49.9,3748],[49.9,3832],[49.9,3915],[49.9,3998],[49.9,4085],[49.9,4166],[49.9,4251],[49.9,4332],[49.9,4415],[49.9,4498],[49.9,4582],[49.9,4665],[49.9,4748],[49.9,4832],[49.9,4915],[49.9,4998],[49.9,5082],[49.9,5165],[49.9,5248],[49.6,5336],[49.5,5415],[48.5,5503],[46,5585],[44.4,5665],[44.2,5748],[44.2,5831],[44.2,5918],[44.2,5998],[44.2,6081],[44.2,6168],[44.2,6248],[44.2,6332],[44.2,6415],[44.2,6501],[44.2,6582],[44.2,6665],[44.1,6748],[44.1,6831],[44.1,6915],[44.1,6998],[44.1,7081],[44.1,7165],[44.1,7248],[44.1,7332],[44.1,7418],[44.1,7498],[44.1,7581],[44.1,7664],[44.1,7748],[44.1,7831],[44.1,7915],[44.1,7998],[44.1,8083],[44.1,8165],[44.1,8248],[44.1,8331],[44.1,8418],[44.1,8497],[44.1,8582],[44.1,8665],[44.1,8748],[44.1,8831],[44.1,8915],[44.1,8998],[44.1,9085],[44.1,9164],[44.1,9247],[44.1,9331],[44.1,9415],[44.1,9500],[44.1,9584],[44.1,9665],[44.1,9747],[44.1,9831],[44.1,9915],[44.1,9997],[44.1,10081],[44,10165],[43.9,10247],[43.9,10331],[43.9,10417],[43.9,10497],[43.9,10581],[43.9,10665],[43.9,10747],[43.9,10831],[43.9,10915],[43.9,10998],[43.8,11081],[43.8,11164],[43.8,11248],[43.8,11331],[43.8,11415],[43.8,11497],[43.8,11584],[43.8,11664],[43.8,11747],[43.8,11831],[43.8,11915],[43.8,11998],[43.8,12081],[43.8,12165],[43.8,12247],[43.8,12331],[43.8,12414],[43.8,12497],[43.8,12581],[43.8,12664],[43.8,12747],[43.8,12831],[43.8,12914],[43.6,12998],[43.5,13081],[43.5,13164],[43.5,13247],[43.3,13331],[43.2,13414],[43.2,13497],[43.2,13581],[43.2,13664],[43.2,13747],[43.1,13831],[43.1,13914],[43.1,13997],[43.1,14081],[43.1,14164],[43.1,14247],[43.1,14330],[43.1,14413],[43.1,14497],[43.1,14581],[43.1,14667],[42.4,14751],[42.3,14830],[42.3,14917],[42.3,14997],[42.3,15083],[42.3,15164],[42.3,15247],[42.5,15332],[42.7,15417],[42.7,15497],[42.7,15580],[42.7,15664],[42.7,15747],[42.7,15830],[42.7,15916],[41.9,16001],[41,16084],[38.8,16167],[34.9,16247],[32.5,16334],[31.5,16418],[30.9,16501],[30.7,16580],[30.7,16664],[34.7,16750],[37.1,16830],[38.6,16916],[39,16999],[39,17082],[39,17164],[39,17250],[39,17330],[39,17413],[39,17497],[39,17580],[39,17663],[39,17747],[39,17830],[39.2,17917],[39.4,17997],[39.4,18080],[39.4,18163],[39.4,18247],[39.4,18330],[39.4,18417],[39.4,18497],[39.4,18583],[39.4,18663],[39.4,18747],[39.4,18830],[39.4,18913],[39.4,18997],[39.4,19083],[39.4,19163],[39.4,19246],[39.3,19330],[39.3,19417],[39.3,19496],[39.3,19579],[39.3,19666],[39.3,19747],[39.3,19829],[39.3,19913],[39.3,19997],[39.3,20079],[39.3,20163],[39.3,20250],[39.4,20330],[40.6,20417],[41.5,20500],[42.1,20584],[44.5,20666],[46.6,20749],[47.7,20833],[49.3,20917],[49.7,20997],[50,21079],[50,21163],[50,21246],[50.5,21333],[50.7,21413],[51.1,21499],[51.1,21579],[51.1,21663],[51.1,21746],[51.1,21832],[51.1,21913],[51.1,21996],[51.1,22079],[51.1,22163],[51.1,22246],[51.1,22329],[51.1,22412],[51.1,22496],[51.1,22579],[51.1,22663],[51.1,22746],[51.1,22832],[51.1,22913],[51.1,22996],[51.3,23083],[51.4,23163],[51.7,23249],[51.8,23332],[52,23413],[52,23499],[52.1,23579],[52.1,23663],[52.3,23746],[52.8,23829],[53.4,23916],[54.1,23995],[54.4,24083],[54.6,24163],[55,24246],[55,24329],[55,24413],[55,24496],[55,24579],[55,24663],[55,24746],[55,24829],[55,24913],[55,24996],[55,25079],[55,25165],[55,25246],[55,25329],[55,25414],[55,25496],[55,25579],[55,25662],[55,25746],[55,25829],[55,25912],[55,25996],[55,26079],[54.6,26165],[53.9,26249],[53.9,26329],[53.8,26412],[52.9,26499],[52.4,26579],[51.9,26662],[51.7,26745],[51.7,26832],[51.6,26913],[51.4,26996],[51.4,27078],[51.4,27162],[51.4,27246],[51.4,27328],[51.4,27412],[51.4,27496],[51.4,27579],[51.4,27662],[51.3,27745],[51.1,27832],[51.1,27916],[51.1,27995],[51.1,28079],[50.6,28165],[50.2,28249],[50.1,28328],[49,28415],[48.1,28499],[46.3,28583],[45.3,28665],[44.9,28749],[44.7,28829],[44.5,28912],[44.4,28995],[44.4,29082],[44.4,29162],[44.1,29249],[44,29328],[44,29412],[44,29496],[44,29578],[44,29662],[44,29745],[44,29828],[44,29912],[44,29996],[44,30079],[44,30162],[43.9,30249],[43.8,30329],[43.8,30412],[43.6,30499],[43.6,30578],[43.6,30662],[43.6,30748],[43.6,30828],[43.6,30912],[43.6,30998],[43.6,31078],[43.6,31165],[43.5,31245],[43.4,31328],[43.4,31412],[43.4,31495],[43.4,31581],[43.4,31662],[43.4,31745],[43.4,31828],[43.4,31912],[43.4,31995],[43.4,32081],[43.4,32162],[43.4,32245],[43.4,32328],[43.4,32411],[43.4,32495],[43.4,32578],[43.4,32661],[43.4,32745],[43.5,32828],[43.5,32911],[43.5,32998],[43.5,33078],[43.5,33161],[43.5,33245],[43.6,33328],[43.9,33415],[44.3,33498],[44.4,33578],[44.7,33661],[44.7,33745],[44.7,33828],[44.7,33912],[44.7,33995],[44.7,34078],[44.7,34161],[44.7,34245],[44.7,34328],[44.7,34411],[44.7,34497],[44.7,34578],[44.7,34661],[44.7,34745],[44.7,34828],[44.7,34914],[44.7,34995],[44.7,35078],[44.7,35161],[44.7,35244],[44.7,35328],[44.7,35411],[44.7,35494],[44.7,35578],[44.7,35661],[44.7,35744],[44.7,35828],[44.7,35911],[44.7,35998],[44.7,36077],[44.7,36161],[44.7,36244],[44.7,36328],[44.7,36411],[44.7,36494],[44.7,36578],[44.7,36660],[44.7,36744],[44.7,36828],[44.7,36911],[44.7,36994],[44.7,37077],[44.7,37163],[44.7,37244],[44.7,37328],[44.7,37411],[44.7,37494],[44.7,37577],[44.7,37660],[44.7,37744],[44.7,37827],[44.7,37914],[44.8,37994],[45,38078],[45,38160],[45,38244],[45,38328],[45,38410],[45,38494],[45,38577],[45,38660],[45,38744],[45,38827],[45.1,38910],[45.6,38994],[46,39078],[46.1,39163],[46.1,39244],[46.1,39330],[46.1,39410],[46.1,39494],[46.1,39577],[46.1,39663],[46.1,39744],[46.1,39827],[46.1,39910],[46.1,39994],[46.1,40080],[46.1,40160],[46.1,40245],[45.9,40330],[45.9,40410],[45.9,40494],[45.9,40577],[45.9,40660],[45.9,40747],[45.9,40830],[45.9,40910],[45.9,40994],[45.9,41077],[45.9,41160],[45.9,41244],[45.9,41327],[45.9,41410],[45.9,41494],[45.9,41580],[45.9,41660],[45.9,41744],[45.9,41830],[46.1,41914],[46.5,41994],[46.8,42076],[48.9,42164],[50.9,42247],[52.9,42330],[53.1,42410],[53.5,42493],[54.3,42580],[55.5,42663],[56.6,42747],[58.2,42830],[59.7,42913],[60.8,42997],[60.8,43077],[60.9,43160],[60.9,43243],[60.9,43329],[60.9,43410],[60.9,43493],[60.9,43577],[60.9,43660],[61.6,43743],[61.8,43827],[61.8,43910],[61.8,43995],[61.8,44077],[61.8,44160],[61.8,44243],[61.8,44327],[61.8,44410],[61.8,44493],[61.8,44577],[61.8,44660],[61.8,44743],[61.8,44827],[61.8,44910],[61.8,44993],[61.8,45077],[61.8,45160],[61.9,45246],[63.5,45326],[64.5,45413],[64.9,45493],[64.9,45576],[64.9,45659],[64.6,45747],[63.8,45826],[63.3,45913],[63.3,45993],[63.3,46077],[63.3,46160],[63.3,46243],[63.3,46327],[63.3,46410],[63.3,46493],[63.3,46576],[63.3,46659],[63.3,46743],[63.3,46827],[63.3,46913],[63.3,46993],[63.3,47076],[63.3,47159],[63.3,47243],[63.3,47326],[63.3,47410],[63.3,47492],[63.3,47576],[63.3,47660],[63.3,47743],[63.3,47826],[63.3,47910],[63.3,47993],[63.3,48076],[63.3,48159],[63.3,48242],[63.3,48326],[63.3,48412],[63.4,48492],[63.5,48576],[63.5,48659],[63.5,48745],[63.5,48826],[63.5,48909],[63.5,48992],[63.5,49076],[63.5,49159],[63.5,49242],[63.5,49326],[63.5,49409],[63.5,49492],[63.5,49576],[63.5,49659],[63.5,49742],[63.5,49826],[63.5,49909],[63.5,49992],[63.5,50076],[63.5,50159],[63.5,50242],[63.5,50326],[63.5,50408],[63.5,50492],[63.5,50576],[63.5,50659],[63.5,50742],[63.5,50826],[63.5,50909],[63.5,50992],[63.5,51076],[63.5,51159],[63.5,51242],[63.5,51326],[63.5,51409],[63.5,51492],[63.5,51576],[63.5,51659],[63.5,51742],[63.5,51826],[63.5,51908],[63.6,51992],[63.9,52076],[64.2,52163],[64.3,52242],[64.4,52326],[64.4,52408],[64.5,52492],[64.7,52576],[65,52659],[65.2,52741],[65.6,52829],[65.7,52909],[66.3,52996],[66.6,53075],[66.6,53158],[66.6,53241],[66.6,53329],[66.6,53409],[66.6,53492],[66.6,53575],[66.6,53659],[66.6,53741],[66.6,53825],[66.6,53909],[66.6,53992],[66.6,54075],[66.6,54159],[66.6,54241],[66.6,54325],[66.6,54408],[66.6,54492],[66.6,54575],[66.6,54659],[66.6,54741],[66.6,54825],[66.6,54908],[66.6,54992],[66.6,55076],[66.6,55158],[66.6,55241],[66.6,55326],[66.6,55408],[66.9,55492],[67.1,55575],[67.5,55660],[68.3,55746],[69.3,55828],[70.2,55913]]",1,0,528.1029,536.4806,47.60416667,4.8045,"[{""rating"":47.604166666666664,""responseTime"":4.804499999999962}]",space,7.8333,,536.4807,Not at all,0,536.4835,,,[],,,,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,3.1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
