exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
tom,0.0002,3468.0406,y,3467.726,,63d193c45e01ccb694993e7f,2024-02-06_10h34.10.960,group3.1-3.2-social-tom,2023.2.2,Win32,144.9275362,65b1b24e3a500fd6b5dc9abd,65c25154f3c18923f31af34b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63d193c45e01ccb694993e7f,2024-02-06_10h34.10.960,group3.1-3.2-social-tom,2023.2.2,Win32,144.9275362,65b1b24e3a500fd6b5dc9abd,65c25154f3c18923f31af34b,3468.0445,3472.1264,space,4.0707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63d193c45e01ccb694993e7f,2024-02-06_10h34.10.960,group3.1-3.2-social-tom,2023.2.2,Win32,144.9275362,65b1b24e3a500fd6b5dc9abd,65c25154f3c18923f31af34b,,,,,,3472.1264,3514.6609,space,42.2221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63d193c45e01ccb694993e7f,2024-02-06_10h34.10.960,group3.1-3.2-social-tom,2023.2.2,Win32,144.9275362,65b1b24e3a500fd6b5dc9abd,65c25154f3c18923f31af34b,,,,,,,,,,,3514.6636,3525.1747,space,10.496,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63d193c45e01ccb694993e7f,2024-02-06_10h34.10.960,group3.1-3.2-social-tom,2023.2.2,Win32,144.9275362,65b1b24e3a500fd6b5dc9abd,65c25154f3c18923f31af34b,,,,,,,,,,,3525.1797,3532.4452,space,7.2155,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63d193c45e01ccb694993e7f,2024-02-06_10h34.10.960,group3.1-3.2-social-tom,2023.2.2,Win32,144.9275362,65b1b24e3a500fd6b5dc9abd,65c25154f3c18923f31af34b,,,,,,,,,,,3532.4498,3543.3341,space,10.8627,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63d193c45e01ccb694993e7f,2024-02-06_10h34.10.960,group3.1-3.2-social-tom,2023.2.2,Win32,144.9275362,65b1b24e3a500fd6b5dc9abd,65c25154f3c18923f31af34b,,,,,,,,,,,3543.3343,3563.7853,space,20.4404,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63d193c45e01ccb694993e7f,2024-02-06_10h34.10.960,group3.1-3.2-social-tom,2023.2.2,Win32,144.9275362,65b1b24e3a500fd6b5dc9abd,65c25154f3c18923f31af34b,,,,,,,,,,,3563.7902,3641.1113,space,77.3145,,[-0.2959439158738107],[0.12987012987012986],[1],[0],[0],[76.7163000000005],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63d193c45e01ccb694993e7f,2024-02-06_10h34.10.960,group3.1-3.2-social-tom,2023.2.2,Win32,144.9275362,65b1b24e3a500fd6b5dc9abd,65c25154f3c18923f31af34b,,,,,,,,,,,,,,,,,,,,,,,,,,,3641.1125,3643.6877,3643.6992,3645.7016,,3645.7018,3675.4378,"[[999,1],[999,90],[999,173],[999,256],[999,340],[999,423],[999,506],[999,589],[999,673],[999,756],[999,840],[42.3,923],[43.2,1007],[47.6,1090],[47.6,1173],[47.6,1256],[47.6,1340],[47.6,1423],[47.6,1506],[47.6,1590],[47.6,1673],[47.6,1756],[47.6,1840],[47.6,1923],[47.6,2006],[47.6,2090],[47.6,2173],[48.6,2256],[48.8,2340],[48.8,2423],[48.8,2506],[48.5,2590],[39.8,2673],[28.6,2756],[21.1,2840],[16.8,2923],[7.7,3006],[2.3,4673],[3.7,4756],[5.9,4839],[7.6,4923],[9,5006],[9,5089],[9,5173],[9,5256],[9,5339],[9,5423],[9,5506],[9,5589],[9,5673],[9.1,5756],[9.2,5840],[9.2,5923],[9.2,6006],[9.2,6090],[9.2,6173],[9.2,6256],[9.2,6339],[9.2,6423],[9.2,6506],[9.2,6589],[9.3,6673],[9.3,6756],[9.3,6839],[9.3,6923],[9.3,7006],[9.3,7089],[9.3,7173],[9.3,7256],[9.3,7339],[9.3,7423],[9.3,7506],[9.4,7589],[9.7,7673],[9.9,7756],[9.9,7839],[9.9,7923],[9.9,8006],[9.9,8089],[10.7,8173],[10.7,8256],[12,8340],[14.6,8423],[19.8,8506],[24.2,8590],[26.1,8673],[28.3,8756],[29.6,8840],[30.7,8923],[32.5,9006],[35.7,9090],[37.3,9173],[37.9,9256],[38.3,9339],[38.3,9423],[39.2,9506],[39.3,9589],[39.3,9673],[39.3,9756],[39.3,9839],[39.3,9923],[39.3,10006],[39.3,10089],[39.3,10173],[40.2,10256],[40.8,10339],[41.5,10423],[41.7,10506],[43.1,10589],[46,10673],[48,10756],[54.9,10840],[57.6,10923],[60.4,11006],[61.4,11090],[62.5,11173],[63.5,11256],[63.5,11340],[63.5,11423],[63.5,11506],[63.5,11590],[63.5,11673],[63.5,11756],[63.5,11840],[63.5,11930],[63.5,12013],[63.5,12096],[63.5,12180],[63.5,12263],[63.5,12346],[63.5,12430],[63.5,12513],[63.5,12596],[63.5,12680],[63.5,12763],[63.5,12846],[63.5,12930],[63.6,13013],[63.6,13096],[63.6,13180],[63.7,13263],[63.7,13346],[63.7,13430],[63.7,13513],[63.7,13596],[63.7,13680],[63.7,13763],[63.7,13846],[63.7,13930],[63.7,14013],[63.7,14096],[63.7,14180],[63.8,14263],[63.8,14346],[63.8,14430],[63.8,14513],[63.8,14597],[63.8,14680],[63.8,14763],[63.8,14847],[63.8,14930],[63.8,15013],[63.8,15097],[63.8,15180],[63.8,15263],[63.8,15346],[63.8,15430],[63.8,15513],[63.8,15596],[63.8,15680],[63.8,15763],[63.8,15846],[63.8,15930],[63.8,16013],[63.8,16096],[63.8,16180],[63.8,16263],[63.8,16346],[63.8,16430],[63.8,16513],[63.8,16596],[63.8,16680],[63.8,16763],[63.8,16846],[63.8,16930],[63.8,17013],[63.8,17096],[63.8,17180],[64,17263],[64.2,17346],[64.2,17430],[64.3,17513],[64.6,17597],[64.6,17680],[64.6,17763],[64.6,17846],[64.6,17930],[64.6,18013],[64.6,18096],[64.6,18180],[64.6,18263],[64.7,18346],[64.7,18430],[64.7,18513],[64.7,18596],[64.7,18680],[64.7,18763],[64.7,18846],[64.7,18930],[66.5,19013],[66.5,19096],[68.2,19180],[68.4,19263],[68.6,19346],[68.6,19430],[68.6,19513],[68.6,19596],[68.6,19680],[68.6,19763],[68.6,19846],[68.6,19930],[68.6,20013],[68.9,20097],[70.8,20180],[73,20263],[73.9,20346],[74.1,20430],[74.1,20513],[74.1,20596],[74.8,20680],[74.8,20763],[74.8,20846],[74.8,20930],[74.8,21013],[74.8,21096],[74.8,21180],[74.8,21263],[74.8,21346],[76.5,21430],[77.5,21513],[80.6,21597],[82.5,21680],[83,21764],[83.4,21847],[84,21930],[84.1,22013],[84.1,22097],[84.1,22180],[84.5,22263],[84.5,22346],[84.5,22430],[84.5,22513],[84.5,22596],[84.5,22680],[84.5,22763],[84.5,22846],[84.5,22930],[84.5,23013],[84.5,23096],[84.5,23180],[84.5,23263],[84.5,23346],[84.5,23430],[84.5,23513],[84.5,23596],[84.5,23680],[84.5,23763],[84.5,23846],[84.5,23930],[84.5,24013],[84.5,24096],[84.5,24180],[84.5,24263],[84.5,24346],[84.5,24430],[84.5,24513],[84.5,24596],[84.5,24680],[84.5,24763],[84.5,24846],[84.5,24930],[84.5,25013],[84.5,25096],[84.5,25180],[84.5,25263],[84.5,25346],[84.5,25430],[84.5,25513],[84.5,25596],[84.5,25680],[84.5,25763],[84.5,25846],[84.5,25930],[84.5,26013],[84.5,26097],[84.5,26180],[84.5,26263],[84.5,26346],[84.5,26430],[84.5,26513],[84.5,26596],[84.5,26680],[84.5,26763],[84.5,26846],[84.5,26930],[84.5,27013],[84.5,27096],[84.5,27180],[84.5,27263],[84.5,27346],[84.5,27430],[84.5,27513],[84.5,27596],[82.4,27680],[80.7,27763],[77.8,27846],[76.9,27930],[76.9,28013],[76.9,28096],[76.9,28180],[76.9,28263],[76.9,28346],[76.9,28430],[76.9,28513],[76.9,28596],[76.9,28680],[76.9,28763],[76.9,28846],[76.9,28929],[76.9,29013],[76.9,29096],[76.9,29180],[76.9,29263],[76.9,29346],[76.9,29430],[76.9,29513],[76.9,29596],[76.9,29680]]",1,0,3675.438,3684.3684,79.79469204,4.2936,"[{""rating"":79.7946920380571,""responseTime"":4.293600000000424}]",space,8.4101,,3684.3732,Half the time,50,3684.3755,,,[],,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63d193c45e01ccb694993e7f,2024-02-06_10h34.10.960,group3.1-3.2-social-tom,2023.2.2,Win32,144.9275362,65b1b24e3a500fd6b5dc9abd,65c25154f3c18923f31af34b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3684.3757,3685.9237,space,3685.9238,3701.8332,"[[67.9,833],[67.9,916],[67.9,999],[67.9,1082],[67.9,1166],[67.9,1249],[67.9,1332],[66.3,1416],[62.6,1500],[56.5,1583],[53.5,1666],[51.9,1750],[46,1833],[45.7,1916],[42.1,1999],[36.2,2083],[26.8,2166],[19.4,2250],[15.9,2333],[13.4,2416],[12.7,2499],[12.7,2583],[12.7,2666],[12.7,2749],[13.3,2833],[17.3,2916],[18.6,2999],[18.6,3083],[18.6,3166],[18.6,3249],[18.6,3333],[18.6,3416],[18.6,3499],[18.6,3583],[18.6,3666],[18.6,3749],[18.6,3833],[18.6,3916],[18.6,3999],[18.6,4083],[20.5,4166],[22.6,4249],[26.9,4333],[30.3,4416],[38.3,4499],[40.7,4582],[40.7,4666],[40.8,4749],[40.8,4833],[40.8,4916],[40.8,4999],[40.8,5082],[40.8,5166],[40.8,5249],[40.8,5332],[40.8,5416],[40.8,5499],[40.8,5583],[40.8,5666],[40.8,5749],[40.8,5832],[40.8,5916],[40.8,5999],[40.8,6083],[40.8,6166],[40.8,6249],[40.8,6332],[40.8,6416],[40.8,6499],[40.8,6582],[40.8,6666],[40.8,6749],[40.8,6832],[40.8,6916],[40.8,6999],[40.8,7082],[40.8,7166],[40.8,7249],[40.8,7332],[40.8,7416],[40.8,7499],[40.8,7582],[40.8,7666],[40.8,7749],[40.8,7832],[40.8,7916],[40.8,7999],[40.8,8082],[40.8,8166],[40.8,8249],[40.8,8332],[40.8,8416],[40.8,8499],[40.8,8583],[40.8,8666],[40.8,8749],[40.8,8832],[40.8,8916],[40.8,8999],[40.8,9082],[40.8,9166],[40.8,9249],[40.8,9332],[40.8,9416],[40.8,9499],[42,9583],[42,9666],[42,9749],[42,9832],[42,9916],[42,9999],[42,10082],[42,10166],[43.4,10249],[48.8,10333],[53.9,10416],[55.2,10499],[55.2,10582],[55.2,10666],[55.2,10749],[55.2,10832],[55.2,10916],[55.2,10999],[55.2,11082],[55.2,11166],[55.2,11249],[55.2,11332],[55.2,11416],[55.2,11499],[55.1,11583],[54.7,11666],[54.7,11749],[54.7,11833],[54.7,11916],[54.7,11999],[54.7,12083],[54.7,12166],[54.7,12249],[54.7,12332],[54.7,12416],[54.7,12499],[54.7,12583],[54.7,12666],[54.7,12749],[54.7,12832],[54.7,12916],[54.7,12999],[54.7,13082],[54.7,13166],[54.7,13249],[54.7,13332],[54.7,13416],[54.7,13499],[54.7,13583],[54.7,13666],[54.7,13749],[54.7,13832],[54.7,13916],[54.7,13999],[54.7,14082],[54.7,14166],[54.7,14249],[54.7,14332],[54.7,14416],[54.7,14499],[54.7,14582],[54.7,14666],[54.7,14749],[54.7,14832],[54.7,14916],[54.7,14999],[54.7,15082],[54.7,15166],[54.7,15249],[54.7,15332],[54.7,15416],[54.7,15499],[54.7,15582],[54.7,15666],[54.7,15749],[54.7,15832]]",1,0,3701.8333,3703.9304,57.96194291,1.5749,"[{""rating"":57.961942914371555,""responseTime"":1.5749000000000706}]",space,1.5785,,3703.9305,Half the time,50,3703.9312,,,[],,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,1.5389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
