exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
tom,0.0007,31.5182,y,31.1877,,65bbd9fb9efe2ec5ec511197,2024-02-05_15h07.35.373,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65b1b24e3a500fd6b5dc9abd,65c14df51f74d7c234b8264b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65bbd9fb9efe2ec5ec511197,2024-02-05_15h07.35.373,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65b1b24e3a500fd6b5dc9abd,65c14df51f74d7c234b8264b,31.5187,37.8848,space,6.3422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65bbd9fb9efe2ec5ec511197,2024-02-05_15h07.35.373,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65b1b24e3a500fd6b5dc9abd,65c14df51f74d7c234b8264b,,,,,,37.8852,79.2032,space,40.9949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65bbd9fb9efe2ec5ec511197,2024-02-05_15h07.35.373,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65b1b24e3a500fd6b5dc9abd,65c14df51f74d7c234b8264b,,,,,,,,,,,79.2094,88.4031,space,9.1734,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65bbd9fb9efe2ec5ec511197,2024-02-05_15h07.35.373,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65b1b24e3a500fd6b5dc9abd,65c14df51f74d7c234b8264b,,,,,,,,,,,88.4118,111.9025,space,23.4341,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65bbd9fb9efe2ec5ec511197,2024-02-05_15h07.35.373,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65b1b24e3a500fd6b5dc9abd,65c14df51f74d7c234b8264b,,,,,,,,,,,111.9126,127.4696,space,15.5324,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65bbd9fb9efe2ec5ec511197,2024-02-05_15h07.35.373,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65b1b24e3a500fd6b5dc9abd,65c14df51f74d7c234b8264b,,,,,,,,,,,127.4768,143.5363,space,16.0526,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65bbd9fb9efe2ec5ec511197,2024-02-05_15h07.35.373,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65b1b24e3a500fd6b5dc9abd,65c14df51f74d7c234b8264b,,,,,,,,,,,143.5485,157.8367,space,14.2697,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65bbd9fb9efe2ec5ec511197,2024-02-05_15h07.35.373,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65b1b24e3a500fd6b5dc9abd,65c14df51f74d7c234b8264b,,,,,,,,,,,,,,,,,,,,,,,,,,,157.8466,160.4201,160.4347,162.4368,,162.4374,192.1882,"[[999,2],[999,198],[999,398],[999,598],[999,798],[34.9,999],[42.5,1199],[47.2,1398],[47.2,1599],[47.6,1799],[47.6,1998],[47.6,2198],[47.6,2398],[47.7,2598],[48.3,2799],[49.1,2998],[49.1,3198],[49.1,3399],[56.3,3599],[70,3799],[93.5,3999],[99,4199],[99.2,4398],[99.2,4598],[99.2,4799],[99.2,4998],[99.2,5198],[99.1,5399],[99.1,5599],[99.1,5799],[95.2,5999],[93.3,6198],[93.3,6399],[93.3,6599],[93.3,6799],[93.3,6999],[86.5,7199],[80.9,7399],[80.6,7599],[80.6,7799],[80.6,7999],[80.6,8199],[80.6,8399],[80.6,8598],[80.6,8799],[80.6,8999],[80.6,9199],[80.6,9399],[80.6,9598],[80.5,9799],[80.4,9999],[80.4,10199],[79,10399],[79,10599],[76.8,10799],[74,10999],[73.2,11199],[72.9,11399],[72.4,11599],[72.4,11799],[70.3,11999],[68.3,12199],[65.9,12398],[65.5,12598],[65.5,12799],[65.5,12999],[65.5,13199],[65.5,13399],[65.5,13599],[65.5,13799],[65.5,13999],[65.5,14199],[65.5,14399],[65.6,14599],[66.4,14799],[67.5,14998],[68.3,15199],[69.2,15399],[69.2,15599],[69.2,15799],[69.2,15999],[69.2,16199],[69.2,16399],[69.2,16599],[69.2,16799],[69.2,16999],[69.2,17199],[69.2,17399],[69.2,17599],[69.2,17799],[69.2,17999],[69.2,18199],[69.2,18399],[69.2,18599],[69.2,18799],[69.2,18999],[69.2,19199],[69.2,19399],[69.8,19599],[70.8,19799],[70.8,19999],[70.8,20199],[70.8,20399],[70.8,20599],[72.5,20799],[77.2,20999],[89,21199],[94.8,21399],[96.6,21599],[97.7,21799],[97.7,21999],[97.7,22199],[97.7,22399],[97.7,22599],[97.7,22799],[97.7,22999],[97.7,23199],[97.7,23399],[97.7,23599],[97.7,23799],[97.7,23999],[97.7,24199],[97.7,24399],[97.7,24599],[97.7,24799],[97.2,24999],[95,25199],[89.6,25399],[86.9,25599],[86.8,25799],[86,25999],[84.8,26199],[84.8,26399],[84.8,26599],[85.5,26799],[87.1,26999],[89.8,27199],[91.8,27399],[93,27599],[94.1,27799],[94.1,27999],[94.1,28199],[94.1,28399],[94.1,28599],[94.1,28799],[94.1,28999],[94.1,29199],[94.1,29399],[94.1,29599]]",1,0,192.1888,Half the time,50,192.1953,,,[],,192.1954,205.4219,86.97916667,9.861,"[{""rating"":81.97916666666667,""responseTime"":9.106599999999617},{""rating"":86.97916666666667,""responseTime"":9.86099999999999}]",space,12.6859,,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65bbd9fb9efe2ec5ec511197,2024-02-05_15h07.35.373,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65b1b24e3a500fd6b5dc9abd,65c14df51f74d7c234b8264b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.4224,208.4543,space,208.4544,224.3872,"[[77.5,800],[66.4,2800],[67.6,3000],[67.9,3199],[70.1,3399],[70.1,3599],[70.1,3799],[70.1,3999],[70.1,4199],[70.1,4399],[70.1,4599],[70.1,4799],[70.1,4999],[70.1,5199],[70.1,5399],[69.2,5599],[66.4,5799],[63.6,6000],[62.2,6199],[62.2,6399],[62.2,6599],[62.2,6799],[62.2,6999],[62.2,7199],[62.2,7399],[62.2,7599],[62.2,7799],[62.2,7999],[62.2,8199],[62.2,8399],[62.2,8599],[62.2,8799],[62.2,8999],[61.8,9199],[53,9399],[52.9,9599],[52.9,9799],[52.9,9999],[52.9,10199],[52.9,10399],[58,10600],[86,10799],[92.4,10999],[92.4,11199],[92.4,11399],[92.4,11599],[94.7,12600],[94.2,12799],[97.5,13000],[99.5,13199],[99.5,13399],[99.5,13599],[99.5,13799],[99.5,13999],[99.5,14199],[99.5,14399],[99.5,14599],[99.5,14799],[99.5,14999],[99.5,15199],[99.5,15400],[99.5,15599],[99.5,15799]]",1,0,224.3872,Half the time,50,224.392,,,[],,224.3921,231.3211,97.1875,4.7661,"[{""rating"":97.1875,""responseTime"":4.766099999999625}]",space,6.395,,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,3.0143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
