exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,run,audio_played,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,run_dup,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
tom,0.0003,5.6701,y,5.3631,,5efb5360f3f69c084c1ca850,2024-05-13_12h05.03.976,group3.1-3.2-social-tom,2023.2.2,Win32,166.6666667,65c5074098b851296ff0b7ed,6642375d18f5ac1009ceec9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5efb5360f3f69c084c1ca850,2024-05-13_12h05.03.976,group3.1-3.2-social-tom,2023.2.2,Win32,166.6666667,65c5074098b851296ff0b7ed,6642375d18f5ac1009ceec9e,5.6702,10.2051,space,4.5227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5efb5360f3f69c084c1ca850,2024-05-13_12h05.03.976,group3.1-3.2-social-tom,2023.2.2,Win32,166.6666667,65c5074098b851296ff0b7ed,6642375d18f5ac1009ceec9e,,,,,,10.2053,18.255,space,7.7373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5efb5360f3f69c084c1ca850,2024-05-13_12h05.03.976,group3.1-3.2-social-tom,2023.2.2,Win32,166.6666667,65c5074098b851296ff0b7ed,6642375d18f5ac1009ceec9e,,,,,,,,,,,18.2633,27.4537,space,9.1844,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5efb5360f3f69c084c1ca850,2024-05-13_12h05.03.976,group3.1-3.2-social-tom,2023.2.2,Win32,166.6666667,65c5074098b851296ff0b7ed,6642375d18f5ac1009ceec9e,,,,,,,,,,,27.4589,42.1336,space,14.6249,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5efb5360f3f69c084c1ca850,2024-05-13_12h05.03.976,group3.1-3.2-social-tom,2023.2.2,Win32,166.6666667,65c5074098b851296ff0b7ed,6642375d18f5ac1009ceec9e,,,,,,,,,,,42.1389,65.5881,space,23.4269,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5efb5360f3f69c084c1ca850,2024-05-13_12h05.03.976,group3.1-3.2-social-tom,2023.2.2,Win32,166.6666667,65c5074098b851296ff0b7ed,6642375d18f5ac1009ceec9e,,,,,,,,,,,65.5936,90.5223,space,24.9184,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5efb5360f3f69c084c1ca850,2024-05-13_12h05.03.976,group3.1-3.2-social-tom,2023.2.2,Win32,166.6666667,65c5074098b851296ff0b7ed,6642375d18f5ac1009ceec9e,,,,,,,,,,,90.5278,102.7588,space,12.2207,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5efb5360f3f69c084c1ca850,2024-05-13_12h05.03.976,group3.1-3.2-social-tom,2023.2.2,Win32,166.6666667,65c5074098b851296ff0b7ed,6642375d18f5ac1009ceec9e,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7651,105.3421,105.3574,1,audio/Narrative13Situation2.wav,107.3613,,107.3613,137.0921,"[[35.6,1030],[33.9,1115],[33.9,1200],[33.9,1285],[34.6,1370],[36.7,1455],[38.5,1540],[39.4,1625],[40.6,1709],[41.3,1794],[41.5,1879],[42.2,1964],[43.2,2049],[44.6,2134],[45.5,2219],[46.4,2304],[47.2,2389],[48.4,2473],[49.5,2558],[49.9,2643],[49.9,2728],[50.2,2813],[51.9,2898],[51.8,4426],[51.8,4511],[51.9,4596],[51.9,4681],[51.9,4765],[52,4850],[52.1,4935],[52.1,5020],[52.2,5105],[53.2,5190],[55.6,5275],[58.4,5360],[61.9,5445],[64.2,5530],[65.4,5615],[65.5,5699],[66,5784],[66.6,5869],[67.4,5954],[68.3,6039],[69.4,6124],[70.3,6209],[71,6293],[71.6,6378],[72.2,6463],[72.7,6548],[73,6633],[73,6718],[73.1,6803],[73.8,6888],[74.9,6973],[76,7057],[76.9,7142],[77.1,7227],[77.2,7312],[77.3,7397],[77.3,7482],[77.3,7567],[77.3,7652],[77.3,7737],[77.3,7822],[77.3,7907],[77.3,7991],[81.9,8586],[80,8671],[79.5,8755],[79.9,8841],[82.4,8925],[84.9,9010],[86.6,9095],[87.8,9180],[89.3,9265],[90.2,9350],[90.7,9435],[90.9,9519],[90.9,9604],[90.9,9689],[90.9,9774],[90.9,9859],[90.9,9944],[90.9,10029],[90.9,10114],[90.9,10198],[90.9,10283],[90.9,10368],[90.9,10453],[90.9,10538],[90.9,10623],[90.9,10708],[90.9,10793],[90.7,10878],[90.5,10963],[90.2,11047],[89.9,11132],[89.7,11217],[89.5,11302],[89.5,11387],[89.5,11472],[89.5,11557],[89.6,11642],[90.1,11727],[91.4,11812],[92.1,11896],[92.1,11981],[92.1,12066],[92.2,12151],[92.4,12236],[92.4,12321],[92.4,12406],[91.3,12491],[88.9,12576],[86,12661],[83.6,12745],[82,12830],[80.8,12915],[80,13000],[79.6,13085],[79.4,13170],[78.8,13255],[78,13340],[77.4,13425],[76.9,13509],[76,13594],[75.3,13679],[74.6,13764],[73.8,13849],[73.2,13934],[72.9,14019],[72.9,14104],[72.9,14188],[72.9,14274],[72.9,14358],[72.9,14443],[72.9,14528],[73,14613],[73.1,14698],[73.1,14783],[73.1,14868],[73.1,14953],[73.1,15037],[73.1,15122],[73.1,15207],[72.5,15292],[71.3,15377],[70.5,15462],[69.7,15547],[68.6,15632],[67.6,15717],[66.7,15802],[66.3,15886],[65.7,15971],[65.1,16056],[64,16141],[63,16226],[62.8,16311],[62.8,16396],[62.5,16480],[62.1,16566],[62,16650],[62,16735],[62,16820],[61.7,16905],[60.5,16990],[52.4,17584],[51.4,17669],[51.4,17754],[51.4,17839],[51.4,17924],[51.4,18009],[51.4,18093],[51.5,18179],[51.6,18263],[51.8,18348],[52,18433],[52.2,18518],[52.6,18603],[52.8,18688],[53,18773],[53.1,18858],[53.3,18942],[53.6,19027],[54.4,19112],[55.2,19197],[55.9,19282],[56.3,19367],[56.4,19452],[56.4,19537],[56.6,19622],[56.7,19706],[56.9,19791],[56.9,19876],[57.2,19961],[57.8,20046],[58,20131],[58,20216],[58.1,20301],[58.1,20386],[58.1,20470],[58.1,20556],[58.1,20640],[58.1,20725],[58.1,20810],[58.1,20895],[58.1,20980],[58.1,21065],[58.1,21150],[58.1,21235],[58.1,21320],[58.1,21404],[58.1,21489],[58.2,21574],[59,21659],[60.5,21744],[62.8,21829],[65,21914],[67.1,21999],[70.3,22084],[73.1,22168],[74.9,22253],[76.3,22338],[78.1,22423],[79.9,22508],[81.5,22593],[83.1,22678],[84.2,22763],[84.7,22848],[85.2,22932],[85.7,23017],[86.1,23102],[87,23187],[88,23272],[88.9,23357],[89.7,23442],[92.6,24036],[93.1,24121],[93.4,24206],[94.2,24291],[95.1,24376],[95.5,24460],[95.9,24545],[96.3,24630],[96.3,24715],[96.3,24800],[96.3,24885],[96.3,24970],[96.1,25055],[96,25139],[96,25225],[97.2,25309],[99.4,25394],[99.5,25479],[99.5,25564],[99.5,25649],[99.5,25734],[99.5,25819],[99.5,25904],[99.5,25988],[99.5,26074],[99.5,26158],[99.5,26243],[99.5,26328],[99.5,26413],[99.5,26498],[99.5,26583],[99.5,26668],[99.5,26753],[99.5,26837],[99.5,26922],[99.5,27007],[99.5,27092],[99.5,27177],[99.5,27262],[99.5,27347],[99.5,27432],[99.5,27517],[99.5,27601],[99.5,27686],[99.5,27771],[99.5,27856],[99.5,27941],[99.5,28026],[99.5,28111],[99.5,28196],[99.5,28281],[99.5,28365],[99.5,28450],[99.5,28535],[99.5,28620],[99.5,28705],[99.5,28790],[99.5,28875],[99.5,28960],[99.5,29045],[99.5,29129],[99.5,29214],[99.5,29299],[99.2,29384],[99.2,29469],[99.2,29554],[99.2,29639],[99.2,29724]]",1,0,137.0922,143.9803,49.89583333,4.383,"[{""rating"":53.541666666666664,""responseTime"":3.6481999999992922},{""rating"":49.895833333333336,""responseTime"":4.383000000000038}]",space,6.3734,,143.9805,All the time,100,143.9831,,,[],,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5efb5360f3f69c084c1ca850,2024-05-13_12h05.03.976,group3.1-3.2-social-tom,2023.2.2,Win32,166.6666667,65c5074098b851296ff0b7ed,6642375d18f5ac1009ceec9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.9833,1,audio/Narrative7Situation1.wav,145.9569,space,145.9569,201.8221,"[[999,0],[999,84],[999,169],[999,254],[999,339],[999,424],[999,509],[999,594],[999,679],[999,764],[999,848],[999,933],[999,1018],[999,1103],[999,1188],[999,1273],[999,1358],[65.8,1443],[72.5,1528],[72.5,1612],[72.1,1697],[68.9,1782],[65.3,1867],[62.8,1952],[58.3,2037],[51.3,2122],[47.1,2207],[45,2292],[45,2376],[45.2,2461],[46.7,2546],[47.8,2631],[48.4,2716],[48.8,2801],[48.9,2886],[48.9,2971],[48.9,3056],[48.9,3140],[48.9,3225],[49.1,3310],[51.3,4159],[51.3,4244],[51.3,4329],[51.3,4414],[51.3,4499],[52,4584],[57.1,4668],[62.1,4753],[62.8,4838],[63.1,4923],[65.2,5008],[69.1,5093],[70.6,5178],[71,5263],[72.7,5348],[74.7,5433],[77.3,5518],[79.9,5602],[81.5,5687],[82.5,5772],[83.2,5857],[84.3,5942],[86.6,6027],[88.6,6112],[89.6,6197],[89.6,6281],[89.6,6366],[89.8,6451],[90.1,6536],[90.4,6621],[90.4,6706],[90.4,6791],[90.4,6876],[90.4,6961],[90.4,7045],[90.4,7130],[90.4,7215],[90.4,7300],[90.4,7385],[90.4,7470],[90.4,7555],[90.4,7640],[90.4,7725],[90.4,7809],[90.4,7894],[90.4,7979],[90.4,8064],[90.4,8149],[90.4,8234],[90.4,8319],[90.4,8404],[90.2,8489],[90.2,8574],[90.2,8658],[90.2,8743],[90.2,8828],[90.2,8913],[90.2,8998],[90.2,9083],[90,9168],[89.2,9253],[88.6,9337],[88.4,9422],[88.4,9507],[88.4,9592],[88.2,9677],[87.9,9762],[87.4,9847],[87.1,9932],[87,10017],[87,10102],[87,10187],[87,10271],[86.8,10356],[86.4,10441],[86.1,10526],[85.9,10611],[85.3,10696],[85.2,10781],[85.2,10866],[85.1,10951],[85.1,11035],[84.7,11120],[83.8,11205],[83.4,11290],[83.2,11375],[83,11460],[82.8,11545],[82.5,11630],[82.5,11715],[82.5,11800],[82.5,11884],[82.4,11969],[82.1,12054],[81.9,12139],[81.6,12224],[81.5,12309],[81.5,12394],[81.5,12479],[81.5,12563],[81.5,12649],[81.5,12733],[81.5,12818],[81.5,12903],[81.5,12988],[81.5,13073],[81.5,13158],[81.5,13243],[81.5,13327],[81.5,13412],[81.5,13497],[81.5,13582],[81.5,13667],[81.5,13752],[81.5,13837],[81.5,13922],[81.5,14007],[81.5,14092],[81.5,14177],[81.5,14261],[81.5,14346],[81.5,14431],[81.5,14516],[81.5,14601],[81.5,14686],[81.5,14771],[81.5,14856],[81.5,14941],[81.5,15025],[81.5,15110],[81.5,15195],[81.5,15280],[81.5,15365],[81.5,15450],[81.5,15535],[81.5,15620],[81.5,15705],[81.5,15789],[81.5,15874],[81.5,15959],[81.5,16044],[81.5,16129],[81.5,16214],[81.5,16299],[81.5,16384],[81.5,16469],[81.5,16553],[81.6,16638],[82.1,16723],[82.7,16808],[83.9,16893],[85.3,16978],[86.8,17063],[88.2,17148],[89.7,17233],[90.8,17318],[91.7,17402],[92.5,17487],[93.5,17572],[94.7,17657],[95.2,17742],[95.3,17827],[95.3,17912],[95.3,17997],[95.3,18081],[95.6,18166],[95.7,18251],[95.7,18336],[95.8,18421],[95.8,18506],[95.8,18591],[95.9,18676],[95.9,18761],[95.9,18846],[96,18930],[96.1,19015],[96.1,19100],[96.1,19185],[96.1,19270],[96.1,19355],[96.1,19440],[96.1,19525],[96.1,19610],[96.1,19694],[96.1,19779],[96.1,19864],[96.1,19949],[96.1,20034],[96.3,20119],[96.3,20204],[96.3,20289],[96.1,20374],[96.1,20458],[96.1,20543],[95.7,20628],[95.5,20713],[95.5,20798],[95.5,20883],[95.5,20968],[95.5,21053],[95.5,21138],[95.5,21223],[95.5,21307],[95.9,21392],[95.9,21477],[95.9,21562],[95.9,21647],[96,21732],[96,21817],[96,21902],[96,21987],[96,22071],[96.4,22156],[96.8,22241],[96.8,22326],[96.8,22411],[96.8,22496],[96.8,22581],[96.8,22666],[96.8,22750],[96.8,22836],[96.8,22920],[96.8,23005],[96.8,23090],[96.8,23175],[96.8,23260],[96.8,23345],[96.8,23430],[96.8,23515],[96.8,23599],[96.8,23684],[96.8,23769],[96.8,23854],[96.8,23939],[96.8,24024],[96.8,24109],[96.8,24194],[96.8,24279],[96.8,24364],[96.8,24448],[96.8,24533],[96.8,24618],[96.8,24703],[96.8,24788],[96.8,24873],[96.8,24958],[96.8,25043],[96.8,25127],[96.8,25212],[96.8,25297],[96.8,25382],[96.8,25467],[97.2,25552],[97.4,25637],[97.4,25722],[97.4,25807],[97.4,25892],[97.4,25976],[97.4,26061],[97.4,26146],[97.4,26231],[97.4,26316],[97.4,26401],[97.4,26486],[97.4,26571],[97.4,26656],[97.4,26740],[97.4,26825],[97.4,26910],[97.4,26995],[97.4,27080],[97.4,27165],[97.4,27250],[97.4,27335],[97.4,27420],[97.4,27505],[97.4,27589],[97.4,27674],[97.4,27759],[97.4,27844],[97.4,27929],[97.4,28014],[97.4,28099],[97.4,28184],[97.8,28269],[98.1,28353],[98.3,28438],[98.4,28523],[98.4,28608],[98.4,28693],[98.4,28778],[97.9,28863],[95.8,28948],[93.5,29033],[92.1,29118],[90.8,29202],[89.8,29287],[89.3,29372],[89,29457],[88.5,29542],[88,29627],[87.6,29712],[87.2,29797],[86.8,29882],[86.4,29966],[85.9,30051],[85.3,30136],[84.7,30221],[84.2,30306],[83.6,30391],[83.1,30476],[82.8,30561],[82.8,30646],[82.7,30730],[82.5,30815],[82.4,30900],[82.3,30985],[81.9,31070],[81.6,31155],[81.4,31240],[81.4,31325],[81.4,31409],[81.4,31495],[81.4,31579],[81.4,31664],[81.4,31749],[81.4,31834],[81.4,31919],[82.3,32004],[82.4,32089],[82.4,32174],[82.5,32259],[83,32344],[84.6,32428],[87.5,32513],[88.8,32598],[88.8,32683],[89.4,32768],[90.4,32853],[91.1,32937],[91.1,33023],[91.1,33107],[91.1,33192],[90.9,33277],[86.7,33362],[84.1,33447],[84.2,33532],[93.5,33617],[100,33702],[100,33787],[100,33871],[99.9,33956],[98.9,34041],[98.8,34126],[98.6,34211],[98.1,34296],[96.1,34381],[94.8,34466],[94.9,34551],[96.5,34636],[98,34720],[98.1,34805],[98.1,34890],[98.1,34975],[98.1,35060],[98.1,35145],[98.1,35230],[98.1,35315],[98.1,35399],[98.1,35484],[98.1,35569],[98.1,35654],[98.1,35739],[98.1,35824],[98.1,35909],[98.1,35994],[98.1,36079],[98.1,36163],[98.1,36249],[98.1,36333],[98.1,36418],[98.1,36503],[98.1,36588],[98.1,36673],[98.1,36758],[98.1,36843],[98.1,36928],[98.1,37013],[98.1,37097],[98.1,37182],[98.1,37267],[98.1,37352],[98.1,37437],[98.1,37522],[98.1,37607],[98.1,37692],[98.1,37777],[98.1,37861],[98.1,37946],[98.1,38031],[98.1,38116],[98.1,38201],[98.1,38286],[98.1,38371],[98.1,38456],[98.1,38541],[98.1,38625],[98.1,38710],[98.1,38795],[98.1,38880],[98.1,38965],[98.1,39050],[98.1,39135],[98.1,39220],[98.1,39305],[98.1,39389],[98.1,39474],[98.1,39559],[98.1,39644],[98.1,39729],[98.1,39814],[98.1,39899],[98.1,39984],[98.1,40069],[98.1,40154],[98.1,40238],[98.1,40323],[98.1,40408],[98.1,40493],[98.1,40578],[98.1,40663],[98.1,40748],[98.1,40833],[98.1,40918],[98.1,41002],[98.1,41087],[98.1,41172],[98.1,41257],[98.1,41342],[98.1,41427],[98.1,41512],[98.1,41597],[98.1,41682],[98.1,41766],[98.1,41851],[98.1,41936],[98.1,42021],[98.1,42106],[98.1,42191],[98.1,42276],[98.1,42361],[98.1,42446],[98.1,42531],[98.1,42615],[98.1,42700],[98.1,42785],[98.1,42870],[98.1,42955],[98.1,43040],[98.1,43125],[98.1,43210],[98.1,43295],[98.1,43379],[98.1,43464],[98.1,43549],[98.1,43634],[98.1,43719],[98.1,43804],[98.1,43889],[98.1,43974],[98.1,44059],[98.1,44144],[98.1,44228],[98.1,44313],[98.1,44398],[98.1,44483],[98.1,44568],[98.1,44653],[98.1,44738],[98.1,44823],[98.1,44907],[98.1,44992],[98.1,45077],[98.1,45162],[98.1,45247],[98.1,45332],[98.1,45417],[98.1,45502],[98.1,45586],[98.1,45671],[98.1,45756],[98.1,45841],[98.1,45926],[98.1,46011],[98.1,46096],[98.1,46181],[98.1,46266],[98.1,46351],[98.1,46435],[98.1,46520],[98.1,46605],[98.1,46690],[98.1,46775],[98.1,46860],[98.1,46945],[98.1,47030],[98.1,47115],[98.1,47200],[98.1,47284],[98.1,47369],[98.1,47454],[98.1,47539],[98.1,47624],[98.1,47709],[98.1,47794],[98.1,47879],[98.1,47964],[98.1,48048],[98.1,48133],[98.1,48218],[98.1,48303],[98.1,48388],[98.1,48473],[98.1,48558],[98.1,48643],[98.1,48728],[98.1,48812],[98.1,48897],[98.1,48982],[98.1,49067],[98.1,49152],[98.1,49237],[98.1,49322],[98.1,49407],[98.1,49492],[98.1,49577],[98.1,49661],[98.1,49746],[98.1,49831],[98.1,49916],[98.1,50001],[98.1,50086],[98.1,50171],[98.1,50256],[98.1,50341],[98.1,50426],[98.1,50510],[98.1,50595],[98.1,50680],[98.1,50765],[98.1,50850],[98.1,50935],[98.1,51020],[98.1,51105],[98.1,51190],[98.1,51274],[98.1,51359],[98.1,51444],[98.1,51529],[98.1,51614],[98.1,51699],[98.1,51783],[98.1,51869],[98.1,51953],[98.1,52038],[98.1,52123],[98.1,52208],[98.1,52293],[98.1,52378],[98.1,52463],[98.1,52548],[98.1,52633],[98.1,52717],[98.1,52803],[98.1,52887],[98.1,52972],[98.1,53057],[98.1,53142],[98.1,53227],[98.1,53312],[98.1,53397],[98.1,53481],[98.1,53566],[98.1,53651],[98.1,53736],[98.1,53821],[98.1,53906],[98.1,53991],[98.1,54076],[98.1,54161],[98.1,54245],[98.1,54331],[98.1,54415],[98.1,54500],[98.1,54585],[98.1,54670],[98.1,54755],[98.1,54840],[98.1,54925],[98.1,55009],[98.1,55095],[98.1,55179],[98.1,55264],[98.1,55349],[98.1,55434],[98.1,55519],[98.1,55604],[98.1,55689],[98.1,55774],[98.1,55859]]",1,0,201.8223,212.5549,60.52083333,10.1708,"[{""rating"":53.541666666666664,""responseTime"":9.589599999999677},{""rating"":60.520833333333336,""responseTime"":10.170799999999872}]",space,10.2203,,212.5549,Half the time,50,212.5567,,,[],,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,1.9637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
