exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,run,audio_played,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,run_dup,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
social,0.0004,8.6383,y,8.3057,,664156baa6d54764ead4be7c,2024-05-13_11h45.08.476,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.97361161,65c5074098b851296ff0b7ed,6642354db975e8c5f7c2a7c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,664156baa6d54764ead4be7c,2024-05-13_11h45.08.476,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.97361161,65c5074098b851296ff0b7ed,6642354db975e8c5f7c2a7c2,8.6386,12.3568,space,3.6867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,664156baa6d54764ead4be7c,2024-05-13_11h45.08.476,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.97361161,65c5074098b851296ff0b7ed,6642354db975e8c5f7c2a7c2,,,,,,12.357,27.7484,space,15.0641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,664156baa6d54764ead4be7c,2024-05-13_11h45.08.476,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.97361161,65c5074098b851296ff0b7ed,6642354db975e8c5f7c2a7c2,,,,,,,,,,,27.7544,37.5195,space,9.7345,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,664156baa6d54764ead4be7c,2024-05-13_11h45.08.476,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.97361161,65c5074098b851296ff0b7ed,6642354db975e8c5f7c2a7c2,,,,,,,,,,,37.5207,47.5396,space,9.8853,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,664156baa6d54764ead4be7c,2024-05-13_11h45.08.476,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.97361161,65c5074098b851296ff0b7ed,6642354db975e8c5f7c2a7c2,,,,,,,,,,,47.5506,63.7317,space,16.1243,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,664156baa6d54764ead4be7c,2024-05-13_11h45.08.476,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.97361161,65c5074098b851296ff0b7ed,6642354db975e8c5f7c2a7c2,,,,,,,,,,,63.756,111.4869,space,47.6984,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,664156baa6d54764ead4be7c,2024-05-13_11h45.08.476,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.97361161,65c5074098b851296ff0b7ed,6642354db975e8c5f7c2a7c2,,,,,,,,,,,111.4981,116.0058,space,4.4861,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,664156baa6d54764ead4be7c,2024-05-13_11h45.08.476,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.97361161,65c5074098b851296ff0b7ed,6642354db975e8c5f7c2a7c2,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0249,118.6078,118.6364,1,audio/Narrative13Situation2.wav,120.6408,,120.641,150.4068,"[[67.3,7607],[50,8103],[50,8185],[50,8269],[44.8,8353],[41.5,8437],[39.3,8519],[38.1,8603],[38,8686],[38,8769],[37.9,8853],[36.8,8937],[36.3,9020],[36.2,9103],[36.2,9187],[36.2,9270],[36.2,9354],[37.6,9440],[48.7,9521],[58.4,9604],[62.2,9690],[68.3,9772],[75.6,9855],[82.3,9938],[84.8,10020],[89.3,10105],[94.6,10188],[96.3,10270],[97.1,10355],[98.4,10438],[98.7,10522],[98.7,10605],[98.7,10688],[98.7,10771],[98.7,10854],[98.7,10937],[98.7,11021],[98.7,11106],[98.7,11187],[98.7,11272],[98.7,11355],[98.7,11438],[98.7,11522],[98.7,11604],[98.7,11689],[98.7,11771],[98.7,11854],[98.7,11938],[98.7,12023],[98.7,12105],[98.7,12189],[98.7,12272],[98.7,12356],[98.7,12439],[98.7,12522],[98.7,12606],[98.7,12689],[98.7,12773],[98.7,12855],[98.7,12938],[98.7,13023],[98.7,13105],[98.7,13189],[98.7,13273],[98.7,13356],[98.7,13439],[98.7,13523],[98.7,13606],[98.7,13690],[98.7,13773],[98.7,13855],[98.7,13940],[98.7,14023],[98.7,14105],[98.7,14190],[98.7,14273],[98.7,14356],[98.7,14440],[98.7,14524],[98.7,14606],[98.7,14690],[98.7,14772],[98.7,14856],[98.7,14939],[98.7,15024],[98.7,15106],[98.7,15189],[98.7,15273],[98.7,15357],[98.7,15439],[98.7,15523],[98.7,15608],[98.7,15691],[98.7,15773],[98.7,15858],[98.7,15942],[98.7,16023],[98.7,16107],[98.7,16191],[98.7,16273],[98.7,16356],[98.7,16441],[98.7,16523],[98.7,16607],[98.7,16690],[98.7,16773],[98.7,16857],[98.7,16941],[98.7,17024],[98.7,17108],[98.7,17190],[98.7,17274],[98.7,17358],[98.7,17441],[97.6,17524],[90.2,17609],[7.7,18358],[6.5,18441],[6.1,18525],[5,18608],[4.1,18691],[3.8,18775],[2.9,18859],[2.9,18941],[2.9,19025],[2.9,19108],[2.9,19192],[2.9,19275],[2.9,19358],[2.9,19442],[2.9,19525],[2.9,19608],[2.9,19693],[2.9,19776],[2.9,19859],[2.9,19943],[2.9,20026],[2.9,20108],[2.9,20193],[2.9,20275],[2.9,20359],[2.9,20442],[2.9,20525],[2.9,20609],[2.9,20693],[2.9,20775],[2.9,20859],[2.9,20942],[2.9,21025],[2.9,21110],[2.9,21193],[2.9,21276],[2.9,21359],[2.9,21442],[2.9,21526],[2.9,21610],[2.9,21692],[2.9,21777],[2.9,21859],[2.9,21942],[2.9,22026],[2.9,22109],[2.9,22193],[2.9,22277],[2.9,22359],[2.9,22444],[2.9,22527],[2.9,22609],[2.9,22693],[2.9,22777],[2.9,22859],[2.9,22943],[2.9,23028],[2.9,23110],[2.9,23193],[2.9,23276],[2.9,23360],[2.9,23443],[2.9,23527],[2.9,23609],[2.9,23694],[2.9,23777],[2.9,23860],[2.9,23943],[2.9,24027],[2.9,24110],[2.9,24194],[2.9,24277],[2.9,24360],[2.9,24444],[2.9,24526],[2.9,24610],[2.9,24694],[2.9,24777],[2.9,24861],[2.9,24944],[2.9,25027],[2.9,25110],[2.9,25195],[2.9,25277],[2.9,25362],[2.9,25445],[2.9,25527],[2.9,25612],[2.9,25694],[2.9,25778],[2.9,25862],[2.9,25944],[2.9,26028],[2.9,26112],[2.9,26196],[2.9,26277],[2.9,26361],[2.9,26460],[2.9,26528],[2.9,26612],[2.9,26695],[2.9,26780],[2.9,26869],[2.9,26946],[2.9,27029],[2.9,27112],[2.9,27195],[2.9,27278],[2.9,27363],[2.9,27446],[2.9,27530],[2.9,27612],[2.9,27696],[2.9,27779],[2.9,27862],[2.9,27945],[2.9,28029],[2.9,28113],[2.9,28197],[2.9,28279],[2.9,28362],[2.9,28445],[2.9,28529],[2.9,28614],[2.9,28696],[2.9,28780],[2.9,28863],[2.9,28946],[2.9,29030],[2.9,29113],[2.9,29196],[2.9,29280],[2.9,29364],[2.9,29447],[2.9,29531],[2.9,29614],[2.9,29698]]",1,0,150.4078,157.6761,44.30114746,4.7793,"[{""rating"":44.3011474609375,""responseTime"":4.779299999952315}]",space,6.7191,,157.6763,Definitely yes,100,157.6836,,,[],,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,664156baa6d54764ead4be7c,2024-05-13_11h45.08.476,group3.1-3.2-social-tom,2023.2.2,MacIntel,59.97361161,65c5074098b851296ff0b7ed,6642354db975e8c5f7c2a7c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.6841,1,audio/Narrative8Situation1.wav,160.1765,space,160.1765,176.1173,"[[999,1],[999,83],[999,166],[999,249],[999,332],[999,417],[999,500],[999,583],[999,666],[999,751],[999,833],[999,917],[999,999],[999,1084],[999,1166],[999,1249],[999,1334],[999,1416],[999,1502],[999,1584],[999,1666],[999,1750],[999,1833],[999,1916],[999,2000],[999,2084],[999,2168],[999,2266],[999,2350],[999,2433],[999,2518],[999,2600],[999,2683],[999,2766],[999,2850],[999,2934],[999,3016],[999,3100],[999,3184],[15.8,3267],[15.8,3351],[14.2,3433],[9.5,3517],[8.1,3602],[7.9,3683],[7.9,3769],[8.3,3851],[8.3,3934],[7.6,4018],[6.9,4101],[6.9,4184],[6.8,4269],[6.8,4351],[6.6,4436],[6.5,4518],[6.5,4601],[6.6,4686],[6.8,4769],[6.8,4851],[6.8,4934],[6.8,5019],[8.7,5101],[17.6,5185],[28.8,5268],[31.3,5352],[31.3,5435],[31.8,5518],[34.2,5602],[35,5685],[35,5769],[35,5851],[35,5935],[35,6018],[35,6101],[35,6185],[35,6268],[35,6352],[35,6435],[35,6518],[35,6602],[35,6686],[35,6769],[35,6853],[35,6935],[35,7018],[35,7102],[35,7186],[35,7269],[35,7352],[35,7435],[35,7519],[35,7603],[35,7685],[35,7770],[35,7853],[35,7936],[35,8019],[35,8104],[35,8186],[35,8269],[35,8353],[35,8436],[35,8519],[35,8604],[35,8686],[35,8769],[35,8854],[35,8937],[35,9020],[35,9103],[35,9186],[35,9271],[35,9353],[44.7,9437],[76.8,9520],[100,9938],[100,10022],[100,10104],[100,10188],[100,10272],[100,10355],[100,10439],[100,10521],[100,10605],[100,10688],[100,10771],[100,10855],[100,10938],[100,11022],[100,11104],[100,11189],[100,11272],[100,11354],[100,11439],[100,11522],[100,11606],[100,11688],[100,11796],[100,11880],[100,11955],[100,12038],[100,12121],[100,12206],[100,12289],[100,12372],[100,12456],[100,12539],[100,12621],[100,12706],[100,12790],[100,12873],[100,12957],[100,13039],[100,13122],[100,13205],[100,13289],[100,13373],[100,13456],[100,13540],[100,13622],[100,13706],[100,13789],[100,13873],[100,13955],[100,14039],[100,14123],[100,14206],[100,14289],[100,14373],[100,14456],[100,14540],[100,14622],[100,14707],[100,14790],[100,14874],[100,14956],[100,15041],[100,15122],[100,15206],[100,15289],[100,15373],[100,15456],[100,15540],[100,15623],[100,15707],[100,15790],[100,15873]]",1,0,176.1175,206.5654,69.03137207,5.4326,"[{""rating"":69.0313720703125,""responseTime"":5.432600000023854}]",space,29.9135,,206.5654,Definitely yes,100,214.6514,100,6.6821,"[{""rating"":98.9813232421875,""responseTime"":4.932299999952335},{""rating"":100,""responseTime"":6.682100000023837}]",space,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,2.4642,,7.5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
