exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
tom,0.002,4.961,y,4.016,0.001,5e9679a26b86610fdf2c766a,2024-02-06_10h42.28.656,group3.1-3.2-social-tom,2023.2.2,MacIntel,1.333333333,65b1b24e3a500fd6b5dc9abd,65c25338ae7adf57f063a7e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e9679a26b86610fdf2c766a,2024-02-06_10h42.28.656,group3.1-3.2-social-tom,2023.2.2,MacIntel,1.333333333,65b1b24e3a500fd6b5dc9abd,65c25338ae7adf57f063a7e5,4.961,8.125,space,2.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e9679a26b86610fdf2c766a,2024-02-06_10h42.28.656,group3.1-3.2-social-tom,2023.2.2,MacIntel,1.333333333,65b1b24e3a500fd6b5dc9abd,65c25338ae7adf57f063a7e5,,,,,,8.125,20.279,space,11.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e9679a26b86610fdf2c766a,2024-02-06_10h42.28.656,group3.1-3.2-social-tom,2023.2.2,MacIntel,1.333333333,65b1b24e3a500fd6b5dc9abd,65c25338ae7adf57f063a7e5,,,,,,,,,,,20.284,95.907,space,75.381,0,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e9679a26b86610fdf2c766a,2024-02-06_10h42.28.656,group3.1-3.2-social-tom,2023.2.2,MacIntel,1.333333333,65b1b24e3a500fd6b5dc9abd,65c25338ae7adf57f063a7e5,,,,,,,,,,,95.917,163.75,space,67.467,0,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e9679a26b86610fdf2c766a,2024-02-06_10h42.28.656,group3.1-3.2-social-tom,2023.2.2,MacIntel,1.333333333,65b1b24e3a500fd6b5dc9abd,65c25338ae7adf57f063a7e5,,,,,,,,,,,163.751,175.972,space,11.887,0,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e9679a26b86610fdf2c766a,2024-02-06_10h42.28.656,group3.1-3.2-social-tom,2023.2.2,MacIntel,1.333333333,65b1b24e3a500fd6b5dc9abd,65c25338ae7adf57f063a7e5,,,,,,,,,,,175.985,190.773,space,14.54,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e9679a26b86610fdf2c766a,2024-02-06_10h42.28.656,group3.1-3.2-social-tom,2023.2.2,MacIntel,1.333333333,65b1b24e3a500fd6b5dc9abd,65c25338ae7adf57f063a7e5,,,,,,,,,,,190.785,196.188,space,5.162,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e9679a26b86610fdf2c766a,2024-02-06_10h42.28.656,group3.1-3.2-social-tom,2023.2.2,MacIntel,1.333333333,65b1b24e3a500fd6b5dc9abd,65c25338ae7adf57f063a7e5,,,,,,,,,,,,,,,,,,,,,,,,,,,196.203,199.009,199.034,201.141,,201.141,231.3,"[[999,2],[999,3276],[18.1,5734],[18.1,8103],[18.1,10478],[18.1,12841],[25,15269],[37.2,17959],[16.2,20478],[50.9,22917],[77,25657],[81.8,28164]]",1,0,231.3,239.175,49.98435126,5.957,"[{""rating"":49.984351264105904,""responseTime"":5.956999999999994}]",space,6.622,,239.175,Not at all,0,239.181,,,[],,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e9679a26b86610fdf2c766a,2024-02-06_10h42.28.656,group3.1-3.2-social-tom,2023.2.2,MacIntel,1.333333333,65b1b24e3a500fd6b5dc9abd,65c25338ae7adf57f063a7e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.181,240.79,space,240.79,297.068,"[[999,0],[49.4,2612],[46.7,5031],[69.8,7399],[69.8,9666],[69.8,11990],[75.7,14341],[78.6,16649],[78.6,18920],[78.6,21322],[74.9,23930],[74.8,26221],[74.8,28507],[87.2,31028],[87.2,33975],[87.2,36226],[87.2,38947],[87.2,41322],[93.5,43735],[93.3,46057],[93.3,48457],[93.3,50851],[93.3,53218],[93.3,55511]]",1,0,297.068,300.791,88.30916511,2.434,"[{""rating"":93.31288655598958,""responseTime"":1.2889999999999873},{""rating"":93.05445353190105,""responseTime"":1.867999999999995},{""rating"":88.30916510687933,""responseTime"":2.433999999999969}]",space,1.631,,300.792,All the time,100,300.795,,,[],,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,1.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
