exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,run,audio_played,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,confirmResponse_2.rt,confirmResponse_2.duration,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,run_dup,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
social,0.0027,98.467,y,98.1324,,63619eb02e5bd8f4f7bd138a,2024-02-08_13h02.57.720,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,59.88023952,65c5074098b851296ff0b7ed,65c5415ee423d37d2cdd6aa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63619eb02e5bd8f4f7bd138a,2024-02-08_13h02.57.720,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,59.88023952,65c5074098b851296ff0b7ed,65c5415ee423d37d2cdd6aa7,98.4673,123.0941,space,24.5672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63619eb02e5bd8f4f7bd138a,2024-02-08_13h02.57.720,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,59.88023952,65c5074098b851296ff0b7ed,65c5415ee423d37d2cdd6aa7,,,,,,123.0943,164.5035,space,41.0912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63619eb02e5bd8f4f7bd138a,2024-02-08_13h02.57.720,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,59.88023952,65c5074098b851296ff0b7ed,65c5415ee423d37d2cdd6aa7,,,,,,,,,,,164.5143,190.1242,space,25.5775,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63619eb02e5bd8f4f7bd138a,2024-02-08_13h02.57.720,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,59.88023952,65c5074098b851296ff0b7ed,65c5415ee423d37d2cdd6aa7,,,,,,,,,,,190.1449,233.0266,space,42.6979,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63619eb02e5bd8f4f7bd138a,2024-02-08_13h02.57.720,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,59.88023952,65c5074098b851296ff0b7ed,65c5415ee423d37d2cdd6aa7,,,,,,,,,,,233.0377,263.7545,space,30.6613,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63619eb02e5bd8f4f7bd138a,2024-02-08_13h02.57.720,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,59.88023952,65c5074098b851296ff0b7ed,65c5415ee423d37d2cdd6aa7,,,,,,,,,,,263.7782,302.9009,space,39.0805,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63619eb02e5bd8f4f7bd138a,2024-02-08_13h02.57.720,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,59.88023952,65c5074098b851296ff0b7ed,65c5415ee423d37d2cdd6aa7,,,,,,,,,,,302.9181,355.9044,space,52.9582,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63619eb02e5bd8f4f7bd138a,2024-02-08_13h02.57.720,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,59.88023952,65c5074098b851296ff0b7ed,65c5415ee423d37d2cdd6aa7,,,,,,,,,,,,,,,,,,,,,,,,,,,355.9197,358.4883,358.5456,1,audio/Narrative13Situation2.wav,360.5554,,360.5557,390.3636,"[[999,1],[999,118],[999,203],[999,283],[999,365],[999,449],[999,532],[999,616],[999,699],[999,782],[999,866],[999,950],[999,1062],[999,1171],[999,1253],[999,1343],[999,1420],[999,1501],[999,1582],[999,1666],[999,1749],[999,1832],[999,1916],[999,1999],[999,2082],[999,2173],[999,2249],[999,2334],[999,2416],[999,2499],[999,2582],[999,2666],[999,2749],[999,2832],[999,2916],[999,2999],[999,3082],[999,3166],[999,3249],[999,3332],[999,3416],[999,3501],[999,3583],[999,3666],[999,3749],[999,3832],[999,3916],[999,3999],[999,4083],[999,4166],[999,4249],[999,4332],[999,4416],[999,4499],[999,4582],[999,4666],[999,4749],[999,4833],[999,4916],[999,4999],[999,5082],[999,5166],[999,5249],[999,5332],[999,5416],[999,5514],[999,5602],[999,5709],[999,5783],[999,5866],[999,5949],[999,6032],[999,6116],[999,6199],[999,6288],[999,6366],[999,6453],[999,6533],[999,6616],[999,6700],[999,6783],[999,6866],[999,6952],[999,7034],[999,7123],[999,7215],[999,7307],[999,7404],[999,7498],[999,7592],[999,7723],[999,7844],[999,7943],[999,8041],[999,8120],[999,8210],[999,8306],[999,8385],[999,8466],[999,8549],[999,8633],[999,8718],[999,8813],[999,8904],[999,9002],[999,9083],[999,9178],[999,9249],[999,9333],[999,9419],[999,9500],[999,9583],[999,9667],[999,9750],[999,9841],[999,9933],[999,10017],[999,10101],[999,10183],[999,10266],[999,10352],[999,10434],[999,10516],[999,10600],[999,10683],[999,10767],[999,10853],[999,10937],[999,11035],[999,11116],[999,11206],[999,11297],[999,11388],[999,11478],[999,11555],[999,11636],[999,11717],[999,11802],[999,11886],[999,11968],[999,12052],[999,12134],[999,12219],[999,12300],[999,12386],[999,12469],[999,12551],[999,12633],[999,12717],[999,12803],[999,12884],[999,12975],[999,13064],[999,13135],[999,13220],[999,13303],[999,13383],[999,13467],[999,13553],[999,13634],[999,13717],[999,13802],[999,13885],[999,13978],[999,14055],[999,14134],[999,14219],[999,14301],[999,14385],[999,14467],[999,14553],[999,14634],[999,14718],[999,14802],[999,14887],[999,14968],[999,15052],[999,15135],[999,15218],[999,15303],[999,15391],[999,15473],[999,15553],[999,15634],[999,15717],[999,15800],[999,15884],[999,15967],[999,16058],[999,16144],[999,16232],[999,16319],[999,16409],[999,16494],[999,16581],[999,16660],[999,16737],[999,16817],[999,16901],[999,16984],[999,17068],[999,17151],[999,17234],[999,17334],[999,17434],[999,17518],[999,17603],[61.7,17688],[90.7,17772],[96.8,17854],[99.9,17935],[100,18020],[100,18130],[100,18230],[100,18321],[100,18421],[100,18515],[100,18606],[100,18700],[100,18790],[100,18875],[100,18966],[100,19051],[100,19135],[100,19217],[100,19301],[100,19384],[100,19467],[100,19562],[100,19634],[100,19717],[100,19804],[100,19884],[100,19970],[100,20051],[100,20147],[100,20218],[100,20301],[100,20385],[100,20480],[100,20568],[100,20655],[100,20742],[100,20836],[100,20923],[100,21017],[100,21111],[100,21223],[100,21318],[100,21401],[100,21485],[100,21568],[100,21651],[100,21734],[100,21824],[100,21905],[100,21985],[100,22068],[100,22156],[100,22235],[100,22318],[100,22401],[100,22484],[100,22571],[100,22651],[100,22734],[100,22818],[100,22907],[100,23002],[100,23095],[100,23173],[100,23251],[100,23334],[100,23427],[100,23510],[100,23601],[100,23689],[100,23773],[100,23863],[100,23952],[100,24053],[100,24144],[100,24236],[100,26141],[99.9,26219],[86.9,26335],[92,27436],[97.8,27558],[97.8,27635],[100,27732],[100,27805],[100,27888],[100,27970],[100,28068],[100,28156],[100,28241],[100,28322],[100,28459],[100,28544],[100,28631],[100,28715],[100,28819],[100,28911],[100,29020],[100,29119],[100,29210],[100,29314],[100,29420],[100,29537],[100,29655],[100,29806]]",1,0,390.364,410.6277,0,14.2056,"[{""rating"":0.29092419330188357,""responseTime"":13.446000000000026},{""rating"":0,""responseTime"":14.205599999999663}]",space,19.7227,,410.6444,Definitely yes,100,425.646,100,12.3155,"[{""rating"":99.45654027933332,""responseTime"":11.760299999998892},{""rating"":100,""responseTime"":12.315499999999986}]",space,14.4538,,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63619eb02e5bd8f4f7bd138a,2024-02-08_13h02.57.720,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,59.88023952,65c5074098b851296ff0b7ed,65c5415ee423d37d2cdd6aa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.6467,1,audio/Narrative7Situation1.wav,426.2119,space,426.2119,482.1012,"[[999,1],[999,83],[999,166],[999,249],[999,333],[999,416],[999,499],[999,589],[999,666],[999,761],[100,2933],[99.8,3017],[99,3100],[98.5,3184],[100,3267],[100,3350],[100,3434],[50,5535],[48.4,5619],[30.8,5701],[13.8,5784],[12.9,5867],[12.9,5950],[12.9,6033],[12.9,6117],[12.2,6201],[3.5,6284],[3.2,6369],[3,6450],[51.7,38630],[51.6,38716],[51.6,38787],[51.6,38870],[51.6,38953],[50.8,39037],[49.4,39120],[49.4,39204],[49.4,39294],[49.4,39370],[49.4,39460],[49.4,39537],[49.4,39620],[44.4,39704],[38.8,39788],[49.2,40454],[49.2,40537],[49.2,40621],[49.2,40713],[49.2,40789],[49.2,40870],[49.2,40955],[49.2,41037],[49.2,41120],[49.2,41204],[49.2,41289],[49.2,41370],[49.1,41455],[49.1,41537],[49.1,41620],[49.1,41704],[49.1,41787],[49.9,41872],[72.9,41955],[89.5,42042],[97.6,42121],[97.6,42205],[98.2,42288],[55.2,43040],[49.1,43124],[48.7,43206],[49.7,43289],[50,43372],[51.3,43454],[78.8,43542],[92.3,43623],[92.3,43705],[100,43788],[100,43874],[100,43954],[100,44037],[100,44122]]",1,0,482.1014,496.5711,100,11.7825,"[{""rating"":99.66260061205148,""responseTime"":11.299799999998811},{""rating"":100,""responseTime"":11.78249999999997}]",space,13.9181,,496.5713,Definitely yes,100,506.0211,100,4.1982,"[{""rating"":100,""responseTime"":4.198200000001179}]",space,8.9024,,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,0.5357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
