exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
tom,0,20.063,y,19.741,,632274325d41f36095108d8c,2024-02-05_11h03.13.057,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.09615385,65b1b24e3a500fd6b5dc9abd,65c1050642ae46b4f1708f3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,632274325d41f36095108d8c,2024-02-05_11h03.13.057,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.09615385,65b1b24e3a500fd6b5dc9abd,65c1050642ae46b4f1708f3d,20.064,30.293,space,10.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,632274325d41f36095108d8c,2024-02-05_11h03.13.057,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.09615385,65b1b24e3a500fd6b5dc9abd,65c1050642ae46b4f1708f3d,,,,,,30.293,40.776,space,10.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,632274325d41f36095108d8c,2024-02-05_11h03.13.057,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.09615385,65b1b24e3a500fd6b5dc9abd,65c1050642ae46b4f1708f3d,,,,,,,,,,,40.79,55.376,space,14.556,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,632274325d41f36095108d8c,2024-02-05_11h03.13.057,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.09615385,65b1b24e3a500fd6b5dc9abd,65c1050642ae46b4f1708f3d,,,,,,,,,,,55.378,70.559,space,15.074,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,632274325d41f36095108d8c,2024-02-05_11h03.13.057,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.09615385,65b1b24e3a500fd6b5dc9abd,65c1050642ae46b4f1708f3d,,,,,,,,,,,70.56,130.757,space,60.138,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,632274325d41f36095108d8c,2024-02-05_11h03.13.057,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.09615385,65b1b24e3a500fd6b5dc9abd,65c1050642ae46b4f1708f3d,,,,,,,,,,,130.759,141.94,space,11.143,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,632274325d41f36095108d8c,2024-02-05_11h03.13.057,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.09615385,65b1b24e3a500fd6b5dc9abd,65c1050642ae46b4f1708f3d,,,,,,,,,,,141.942,152.39,space,10.418,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,632274325d41f36095108d8c,2024-02-05_11h03.13.057,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.09615385,65b1b24e3a500fd6b5dc9abd,65c1050642ae46b4f1708f3d,,,,,,,,,,,,,,,,,,,,,,,,,,,152.396,154.972,155.014,157.022,,157.022,186.772,"[[999,4],[999,216],[999,415],[999,615],[999,816],[999,1015],[999,1216],[999,1415],[999,1615],[999,1816],[999,2015],[999,2216],[999,2415],[999,2615],[999,2816],[999,3015],[999,3216],[999,3415],[999,3615],[999,3816],[999,4015],[999,4216],[999,4415],[999,4615],[999,4816],[999,5015],[999,5216],[52.2,7216],[51.7,7415],[50.7,7615],[50,7817],[49.8,8015],[49.8,8216],[49.8,8415],[49.8,8615],[49.8,8816],[49.8,9015],[49.8,9216],[49.8,9415],[49.8,9615],[49.8,9816],[49.8,10015],[49.8,10216],[49.8,10415],[49.8,10615],[49.8,10816],[49.8,11015],[49.8,11216],[49.8,11415],[49.8,11615],[49.8,11814],[49.8,12015],[49.8,12216],[49.8,12415],[49.8,12615],[49.8,12816],[49.8,13015],[49.8,13216],[49.8,13415],[49.8,13615],[49.8,13816],[49.8,14015],[49.8,14216],[49.8,14415],[49.8,14615],[27,15417],[26.7,15615],[26.7,15816],[26.7,16015],[28,16216],[32.3,16415],[32.3,16615],[32.3,16816],[32.3,17015],[32.3,17216],[32.3,17415],[32.3,17615],[32.3,17816],[32.3,18015],[32.3,18216],[32.3,18415],[32.3,18615],[32.3,18816],[32.3,19015],[32.3,19216],[32.3,19415],[32.3,19615],[32.3,19816],[32.3,20015],[32.3,20216],[32.3,20415],[32.3,20615],[32.3,20816],[32.3,21015],[32.3,21216],[32.3,21414],[32.3,21615],[32.3,21816],[32.3,22015],[32.3,22216],[32.3,22415],[32.3,22615],[32.3,22816],[32.3,23014],[32.3,23216],[32.3,23415],[32.3,23615],[32.3,23816],[32.3,24014],[32.3,24216],[32.3,24414],[32.3,24615],[32.3,24816],[32.3,25015],[32.3,25216],[32.3,25415],[32.3,25615],[32.3,25814],[32.3,26014],[32.4,26216],[32.3,26415],[32.2,26615],[32.2,26816],[32.2,27015],[32.2,27216],[32.2,27415],[32.2,27615],[32.2,27816],[32.2,28015],[32.2,28216],[32.2,28415],[32.2,28615],[32.2,28816],[32.2,29015],[32.2,29215],[32.2,29415],[32.2,29615]]",1,0,186.772,All the time,100,186.786,,,[],,186.788,194.655,47.60416667,5.689,"[{""rating"":52.916666666666664,""responseTime"":2.343999999999994},{""rating"":50.10416666666667,""responseTime"":4.063999999999993},{""rating"":47.604166666666664,""responseTime"":5.688999999999993}]",space,7.327,,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,632274325d41f36095108d8c,2024-02-05_11h03.13.057,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.09615385,65b1b24e3a500fd6b5dc9abd,65c1050642ae46b4f1708f3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.656,196.189,space,196.189,252.089,"[[999,3],[999,198],[999,399],[999,598],[999,799],[999,998],[999,1199],[999,1399],[49.8,1598],[49.5,1799],[49.5,1997],[49.5,2198],[50.1,2399],[50.1,2597],[48,2799],[46,2998],[46,3198],[46.6,3399],[46.6,3597],[46.6,3799],[46.6,3997],[46.6,4198],[46.6,4399],[46.6,4597],[47.9,4799],[49.2,4998],[49.7,5198],[50.7,5399],[50.7,5597],[50.7,5799],[50.7,5998],[50.7,6198],[50.7,6397],[50.7,6598],[50.7,6798],[50.7,6998],[50.7,7198],[50.7,7397],[50.7,7597],[50.7,7799],[50.7,7997],[50.7,8198],[50.7,8397],[50.7,8597],[50.7,8798],[50.7,8997],[50.7,9198],[50.7,9397],[50.7,9598],[50.7,9799],[50.7,9998],[50.7,10198],[50.7,10397],[50.7,10598],[50.7,10798],[50.7,10998],[50.7,11198],[50.7,11397],[50.7,11597],[50.7,11798],[50.7,11998],[50.7,12198],[50.7,12399],[50.7,12597],[50.7,12798],[50.7,12998],[50.7,13198],[50.7,13399],[50.7,13597],[50.7,13798],[50.7,13997],[50.7,14198],[50.7,14397],[50.7,14597],[50.7,14799],[50.7,14997],[50.7,15198],[50.7,15397],[50.7,15597],[50.7,15799],[50.7,15997],[50.7,16198],[50.7,16397],[50.7,16598],[50.7,16799],[50.7,16998],[50.7,17198],[50.7,17397],[50.7,17597],[50.7,17799],[50.7,17997],[50.7,18198],[50.7,18399],[50.7,18598],[50.7,18798],[50.7,18997],[50.7,19198],[50.7,19397],[50.7,19598],[50.7,19798],[50.7,19997],[50.7,20198],[50.7,20397],[50.7,20597],[50.7,20798],[50.7,20998],[50.7,21198],[50.7,21397],[50.7,21597],[50.7,21798],[50.7,21997],[50.7,22198],[50.7,22397],[50.7,22597],[50.7,22798],[50.7,22997],[50.7,23198],[50.7,23397],[50.7,23598],[50.7,23798],[50.7,23997],[50.7,24198],[50.7,24397],[50.7,24597],[50.7,24799],[50.7,24998],[50.7,25198],[50.7,25397],[50.7,25598],[50.7,25799],[50.7,25997],[50.7,26198],[50.7,26397],[50.7,26597],[50.7,26798],[50.7,26998],[50.7,27198],[50.7,27397],[50.7,27597],[50.7,27798],[50.7,27997],[50.7,28198],[50.7,28399],[50.7,28597],[50.7,28798],[50.7,28997],[51,29198],[55,29399],[59.5,29598],[62,29799],[65.7,29998],[65.7,30198],[65.7,30397],[65.7,30597],[65.7,30798],[65.7,30998],[65.7,31198],[65.7,31397],[65.7,31597],[65.7,31798],[65.7,31997],[65.7,32198],[65.7,32397],[65.7,32597],[65.7,32798],[65.7,32997],[65.7,33198],[65.7,33397],[65.7,33597],[65.7,33798],[65.7,33997],[65.7,34198],[65.7,34397],[65.7,34598],[65.7,34798],[65.7,34997],[65.7,35198],[65.7,35399],[65.7,35597],[65.7,35799],[65.7,35997],[65.7,36198],[65.7,36397],[65.7,36597],[65.7,36798],[65.7,36997],[65.7,37198],[65.7,37397],[65.7,37597],[65.7,37798],[65.7,37997],[65.7,38198],[65.7,38397],[65.7,38598],[65.7,38798],[65.7,38997],[65.7,39198],[65.7,39397],[65.7,39598],[65.7,39798],[65.7,39997],[65.7,40198],[65.7,40400],[65.7,40597],[65.7,40798],[65.7,40998],[65.7,41198],[65.7,41397],[65.7,41597],[65.7,41799],[65.7,41997],[65.7,42198],[65.7,42397],[65.7,42597],[65.7,42798],[65.7,42997],[65.7,43198],[65.7,43399],[65.7,43597],[65.7,43798],[65.7,43997],[65.7,44198],[65.7,44397],[65.7,44597],[65.7,44798],[65.7,44998],[65.7,45198],[65.7,45397],[65.7,45597],[65.7,45798],[65.7,45997],[65.7,46198],[65.7,46399],[65.7,46598],[65.7,46798],[65.7,46997],[65.7,47198],[65.7,47397],[65.7,47597],[65.7,47798],[65.7,47997],[65.7,48198],[65.7,48397],[65.7,48598],[65.7,48798],[65.7,48997],[65.7,49198],[65.7,49397],[65.7,49597],[65.7,49798],[65.7,49997],[65.7,50198],[65.7,50397],[65.7,50597],[65.7,50798],[65.7,50997],[65.7,51198],[65.7,51399],[65.7,51597],[65.7,51798],[65.7,51997],[65.7,52197],[65.7,52397],[65.7,52597],[65.7,52798],[65.7,52997],[65.7,53197],[65.7,53397],[65.7,53597],[65.7,53798],[65.7,53998],[65.7,54198],[65.7,54397],[65.7,54597],[65.7,54797],[65.7,54998],[65.7,55198],[65.7,55397],[65.7,55597],[65.7,55797]]",1,0,252.089,Half the time,50,252.104,,,[],,252.104,255.521,72.70833333,2.023,"[{""rating"":72.70833333333333,""responseTime"":2.0230000000000246}]",space,2.884,,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,1.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
