exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,run,audio_played,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,confirmResponse_2.rt,confirmResponse_2.duration,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,run_dup,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
social,0.0002,4.6977,y,4.3579,,5be94f66a169160001dafb9d,2024-02-08_13h22.01.547,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,65c51602e9486207c648d17f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5be94f66a169160001dafb9d,2024-02-08_13h22.01.547,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,65c51602e9486207c648d17f,4.698,12.1518,space,7.4189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5be94f66a169160001dafb9d,2024-02-08_13h22.01.547,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,65c51602e9486207c648d17f,,,,,,12.152,31.0823,space,18.6055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5be94f66a169160001dafb9d,2024-02-08_13h22.01.547,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,65c51602e9486207c648d17f,,,,,,,,,,,31.0927,39.6989,space,8.5879,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5be94f66a169160001dafb9d,2024-02-08_13h22.01.547,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,65c51602e9486207c648d17f,,,,,,,,,,,39.706,56.3655,space,16.5915,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5be94f66a169160001dafb9d,2024-02-08_13h22.01.547,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,65c51602e9486207c648d17f,,,,,,,,,,,56.3729,77.3495,space,20.9441,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5be94f66a169160001dafb9d,2024-02-08_13h22.01.547,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,65c51602e9486207c648d17f,,,,,,,,,,,77.3574,98.5167,space,21.1378,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5be94f66a169160001dafb9d,2024-02-08_13h22.01.547,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,65c51602e9486207c648d17f,,,,,,,,,,,98.5236,108.0336,p,9.4929,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5be94f66a169160001dafb9d,2024-02-08_13h22.01.547,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,65c51602e9486207c648d17f,,,,,,,,,,,108.0412,116.4676,space,8.3994,,[],[],[],[],[],[],5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5be94f66a169160001dafb9d,2024-02-08_13h22.01.547,group3.1-3.2-social-tom,2023.2.2,Win32,60.60606061,65c5074098b851296ff0b7ed,65c51602e9486207c648d17f,,,,,,,,,,,116.4752,117.284,space,0.7971,,[],[],[],[],[],[],6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
