exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,run,audio_played,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,run_dup,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
,,,,,,641420858e37d13196283812,2024-05-13_16h48.18.449,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65c5074098b851296ff0b7ed,6642360ad6658eb02923a19a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.1629,1,audio/Narrative7Situation2.wav,312.1703,,312.1705,319.6469,"[[999,1],[999,99],[999,182],[999,266],[999,348],[999,432],[999,515],[999,602],[999,683],[999,766],[999,850],[999,932],[999,1015],[999,1098],[999,1182],[999,1265],[999,1347],[999,1431],[999,1515],[999,1598],[999,1681],[999,1764],[999,1848],[999,1932],[999,2014],[999,2097],[999,2181],[999,2264],[999,2346],[999,2431],[999,2514],[999,2597],[999,2681],[999,2763],[999,2847],[999,2930],[999,3013],[999,3096],[999,3180],[999,3264],[999,3346],[71.1,3430],[71.4,3515],[71.6,3596],[71.6,3679],[71.6,3762],[71.6,3846],[71.6,3929],[71.7,4013]]",1,0,319.6473,322.6207,67.39583969,1.7406,"[{""rating"":67.39583969116211,""responseTime"":1.7406000000238464}]",space,2.4443,,322.6208,Not at all,0,322.6321,,,[],,0,2,2,2,1,audio/Narrative7Situation2.wav,audio/Narrative8Situation2.wav,audio/Narrative5Situation2.wav,audio/Narrative6Situation2.wav,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,641420858e37d13196283812,2024-05-13_16h48.18.449,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65c5074098b851296ff0b7ed,6642360ad6658eb02923a19a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.6327,1,audio/Narrative7Situation3.wav,330.6356,,330.6359,339.9102,"[[999,27],[999,124],[999,207],[999,291],[999,374],[999,448],[999,532],[999,615],[999,706],[999,790],[999,872],[999,956],[999,1040],[999,1123],[999,1198],[999,1289],[999,1372],[999,1448],[999,1539],[999,1624],[999,1706],[999,1789],[999,1872],[999,1947],[999,2039],[999,2114],[999,2197],[999,2288],[999,2363],[999,2455],[999,2530],[999,2621],[999,2696],[999,2788],[999,2870],[999,2954],[999,3038],[999,3112],[999,3204],[999,3279],[999,3371],[999,3454],[999,3538],[999,3612],[999,3695],[999,3787],[999,3869],[999,3945],[999,4037],[999,4120],[999,4203],[999,4278],[999,4370],[999,4445],[999,4528],[999,4620],[999,4694],[999,4782],[999,4868],[999,4954],[999,5027],[999,5120],[999,5194],[999,5287],[999,5365],[999,5445],[999,5535],[999,5616],[999,5702],[999,5776],[999,5868],[999,5944],[999,6026],[999,6109],[999,6193],[999,6284],[999,6364],[999,6452],[999,6526],[999,6610],[999,6701],[999,6776],[999,6866],[999,6950],[999,7026],[999,7108],[999,7201],[999,7283],[999,7358],[999,7450],[999,7525],[999,7616],[999,7696],[999,7780],[999,7865],[999,7950],[999,8025],[999,8108],[999,8200],[999,8279],[999,8358],[999,8449],[999,8534],[999,8616],[999,8699],[999,8782],[999,8865],[999,8949],[999,9024],[999,9107],[999,9198],[999,9273]]",1,0,339.9106,345.487,65.10416985,3.3807,"[{""rating"":65.10416984558105,""responseTime"":3.380700000047682}]",space,5.0544,,345.4872,All the time,100,345.4936,,,[],,0,3,3,3,1,audio/Narrative7Situation3.wav,audio/Narrative8Situation3.wav,audio/Narrative5Situation3.wav,audio/Narrative6Situation3.wav,8,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,641420858e37d13196283812,2024-05-13_16h48.18.449,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65c5074098b851296ff0b7ed,6642360ad6658eb02923a19a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.4938,1,audio/Narrative7Situation4.wav,348.5007,,348.5008,360.2247,"[[999,9],[999,116],[999,200],[999,283],[999,366],[999,449],[999,533],[999,616],[999,700],[999,783],[999,866],[999,949],[999,1032],[999,1115],[999,1199],[999,1282],[999,1365],[999,1449],[999,1532],[999,1615],[999,1699],[999,1781],[999,1865],[999,1948],[999,2031],[999,2114],[999,2199],[999,2281],[999,2364],[999,2447],[999,2531],[999,2614],[999,2697],[999,2780],[999,2864],[999,2947],[999,3030],[999,3113],[999,3197],[999,3280],[999,3363],[999,3447],[999,3530],[999,3613],[999,3696],[999,3779],[999,3863],[999,3946],[999,4029],[999,4112],[999,4196],[999,4279],[999,4362],[999,4445],[999,4529],[999,4612],[999,4695],[999,4778],[999,4862],[999,4945],[999,5028],[999,5111],[999,5195],[999,5278],[999,5362],[999,5447],[999,5529],[999,5611],[999,5695],[999,5779],[64.1,5863],[66.5,5961],[67.1,6045],[68.1,6128],[69.2,6212],[70.6,6295],[71.1,6377],[71.6,6460],[71.6,6543],[73.2,6627],[73.4,6710],[73.4,6793],[73.4,6876],[73.4,6960],[73.4,7043],[74.8,7127],[75.2,7210],[75.2,7293],[75.2,7376],[75.2,7459],[75.2,7542],[75.2,7626],[75.4,7709],[75.4,7792]]",1,0,360.2252,362.8472,74.6875,1.2435,"[{""rating"":74.6875,""responseTime"":1.2434999999999832}]",space,2.0823,,362.8473,Not at all,0,362.8567,,,[],,0,4,4,4,1,audio/Narrative7Situation4.wav,audio/Narrative8Situation4.wav,audio/Narrative5Situation4.wav,audio/Narrative6Situation4.wav,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,641420858e37d13196283812,2024-05-13_16h48.18.449,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65c5074098b851296ff0b7ed,6642360ad6658eb02923a19a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.8573,1,audio/Narrative7Situation5.wav,367.8656,,367.8656,376.3577,"[[999,23],[999,116],[999,199],[999,283],[999,366],[999,449],[999,532],[999,616],[999,699],[999,782],[999,866],[999,949],[999,1032],[999,1115],[999,1198],[999,1281],[999,1365],[999,1448],[999,1531],[999,1615],[999,1698],[999,1781],[999,1864],[999,1947],[999,2031],[999,2114],[999,2197],[999,2281],[999,2364],[999,2447],[999,2530],[999,2614],[999,2699],[999,2781],[69.9,2866],[71.3,2965],[72.2,3046],[73,3129],[73,3213],[73,3296],[73,3379],[74.3,3463],[74.4,3547],[74.4,3629],[74.4,3713],[74.4,3797]]",1,0,376.358,378.8716,66.04166985,1.1847,"[{""rating"":66.04166984558105,""responseTime"":1.1847000000477124}]",space,1.9659,,378.8721,Not at all,0,378.8777,,,[],,0,5,5,5,1,audio/Narrative7Situation5.wav,audio/Narrative8Situation5.wav,audio/Narrative5Situation5.wav,audio/Narrative6Situation5.wav,5,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,641420858e37d13196283812,2024-05-13_16h48.18.449,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65c5074098b851296ff0b7ed,6642360ad6658eb02923a19a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.8791,1,audio/Narrative7Situation6.wav,381.8851,,381.8852,391.8593,"[[999,1],[999,116],[999,199],[999,282],[999,366],[999,449],[999,532],[999,615],[999,699],[999,782],[999,866],[999,949],[999,1032],[999,1115],[999,1198],[999,1281],[999,1365],[999,1448],[999,1531],[999,1614],[999,1698],[999,1781],[999,1864],[999,1947],[999,2030],[999,2114],[999,2199],[999,2280],[999,2364],[999,2447],[999,2530],[999,2614],[999,2697],[999,2780],[999,2863],[999,2946],[999,3030],[999,3113],[999,3196],[999,3280],[999,3363],[999,3446],[999,3529],[999,3612],[999,3696],[999,3779],[999,3862],[999,3946],[999,4029],[999,4112],[999,4196],[999,4278],[999,4362],[999,4445],[999,4528],[999,4611],[999,4695],[999,4778],[999,4861],[999,4944],[999,5028],[999,5111],[999,5194],[999,5278],[999,5361],[999,5444],[999,5527],[999,5610],[999,5694],[999,5777],[999,5860],[999,5944],[999,6027],[999,6110],[999,6193],[999,6277],[999,6360],[999,6443],[999,6526],[999,6609],[999,6693],[999,6776],[999,6859],[999,6943],[999,7026],[999,7109],[999,7192],[999,7276],[999,7359],[999,7442],[999,7526],[999,7608],[999,7692],[999,7776],[999,7859],[71.9,7958],[71.8,8042],[71.8,8125],[71.6,8208],[71.6,8291],[71.6,8374],[72,8459],[72.2,8543]]",1,0,391.8597,411.5922,64.58333969,18.8581,"[{""rating"":64.58333969116211,""responseTime"":18.858100000023853}]",space,19.168,,411.5923,Half the time,50,411.5983,,,[],,0,6,6,6,1,audio/Narrative7Situation6.wav,audio/Narrative8Situation6.wav,audio/Narrative5Situation6.wav,audio/Narrative6Situation6.wav,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,641420858e37d13196283812,2024-05-13_16h48.18.449,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65c5074098b851296ff0b7ed,6642360ad6658eb02923a19a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.5986,1,audio/Narrative7Situation7.wav,416.6097,,416.6099,433.8013,"[[999,22],[999,142],[999,224],[999,307],[999,392],[999,473],[999,557],[999,642],[999,725],[999,808],[999,890],[999,973],[999,1057],[999,1143],[999,1225],[999,1306],[72.3,1393],[73,1474],[71.1,1557],[70.7,1639],[70.7,1723],[70.7,1806],[70.7,1888],[70.7,1972],[70.7,2057],[70.7,2140],[71.8,2224],[73.3,2305],[74.2,2390],[75.4,2473],[76.1,2556],[76.8,2638],[76.8,2722],[76.8,2806],[76.8,2888],[76.8,2972],[76.8,3062],[76.8,3146],[76.8,3229],[76.8,3308],[76.8,3396],[76.8,3481],[72.3,4730],[71.7,4813],[70.1,4894],[68.8,4980],[68.2,5064],[66,5146],[64.6,5225],[63.4,5311],[62.9,5395],[62.5,5478],[62.5,5560],[62.5,5636],[62.5,5728],[62.5,5812],[62.5,5892],[62.5,5973],[62.5,6062],[62.5,6143],[62.5,6226],[62.5,6309],[62.5,6385],[62,6478],[52.4,17049],[51.3,17141]]",1,0,433.8016,436.1748,49.89583969,0.8908,"[{""rating"":49.89583969116211,""responseTime"":0.8907999999523213}]",space,1.8451,,436.175,Not at all,0,436.1854,,,[],,0,7,7,7,1,audio/Narrative7Situation7.wav,audio/Narrative8Situation7.wav,audio/Narrative5Situation7.wav,audio/Narrative6Situation7.wav,5,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,641420858e37d13196283812,2024-05-13_16h48.18.449,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65c5074098b851296ff0b7ed,6642360ad6658eb02923a19a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.186,1,audio/Narrative7Situation8.wav,438.1883,,438.1885,448.2209,"[[999,1],[999,115],[999,200],[999,275],[999,367],[999,449],[999,525],[999,607],[999,698],[999,784],[999,865],[999,945],[999,1034],[999,1115],[999,1200],[999,1282],[999,1365],[999,1447],[999,1524],[999,1616],[999,1697],[999,1773],[999,1864],[999,1948],[999,2032],[999,2107],[999,2197],[999,2274],[999,2361],[999,2447],[999,2531],[999,2613],[999,2697],[999,2784],[999,2864],[999,2947],[999,3022],[999,3113],[999,3196],[999,3276],[999,3354],[999,3446],[999,3528],[999,3604],[999,3687],[999,3788],[999,3871],[999,3953],[999,4037],[999,4120],[999,4203],[999,4286],[999,4369],[999,4453],[999,4536],[999,4619],[999,4703],[999,4786],[999,4870],[999,4953],[999,5036],[999,5119],[999,5202],[999,5286],[999,5369],[999,5452],[999,5535],[999,5619],[999,5702],[999,5785],[999,5868],[999,5952],[999,6035],[999,6118],[999,6201],[999,6285],[999,6368],[999,6451],[999,6534],[999,6618],[999,6701],[999,6784],[999,6867],[999,6951],[999,7034],[57,7117],[56.6,7201],[56.6,7283],[60.9,7367],[65.9,7451],[68,7534],[71.1,7617],[74.9,7700],[76.7,7785],[77.2,7866],[77.2,7950],[77.2,8033],[77.2,8117],[77.3,8202],[76.9,8284]]",1,0,448.2213,449.8529,75.41666985,1.2243,"[{""rating"":75.41666984558105,""responseTime"":1.22430000007148}]",space,1.1006,,449.8532,Not at all,0,449.8588,,,[],,0,8,8,8,1,audio/Narrative7Situation8.wav,audio/Narrative8Situation8.wav,audio/Narrative5Situation8.wav,audio/Narrative6Situation8.wav,2,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,641420858e37d13196283812,2024-05-13_16h48.18.449,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65c5074098b851296ff0b7ed,6642360ad6658eb02923a19a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.8597,1,audio/Narrative7Situation9.wav,451.8666,,451.8668,460.5421,"[[999,1],[999,116],[999,199],[999,282],[999,365],[999,448],[999,532],[999,615],[999,698],[999,782],[999,865],[999,948],[999,1032],[999,1115],[999,1198],[999,1281],[999,1364],[999,1448],[999,1531],[999,1615],[999,1697],[999,1781],[999,1864],[999,1947],[999,2031],[999,2114],[999,2197],[999,2280],[999,2364],[999,2447],[999,2530],[999,2614],[999,2696],[999,2780],[999,2863],[999,2946],[999,3030],[999,3113],[999,3196],[999,3279],[999,3362],[999,3446],[999,3529],[999,3613],[999,3695],[999,3779],[999,3862],[999,3945],[999,4028],[999,4112],[999,4195],[999,4278],[999,4362],[999,4445],[999,4528],[999,4612],[999,4694],[999,4778],[999,4861],[999,4944],[999,5028],[999,5111],[999,5194],[999,5277],[999,5360],[999,5444],[999,5527],[999,5611],[999,5694],[999,5777],[999,5860],[999,5943],[999,6027],[999,6110],[999,6193],[999,6276],[999,6359],[999,6443],[999,6526],[999,6609],[999,6692],[999,6776],[999,6860],[999,6943],[999,7026],[999,7109],[999,7192],[999,7275],[999,7359],[999,7442],[999,7525],[999,7609],[999,7692],[999,7775],[999,7858],[999,7941],[999,8025],[999,8108],[999,8191],[999,8274],[999,8358],[69.9,8525],[70.1,8624]]",1,0,460.5423,463.3726,63.75,1.988,"[{""rating"":63.74999999999999,""responseTime"":1.9879999999999995}]",space,2.2826,,463.3728,Half the time,50,463.3822,,,[],,0,9,9,9,1,audio/Narrative7Situation9.wav,audio/Narrative8Situation9.wav,audio/Narrative5Situation9.wav,audio/Narrative6Situation9.wav,2,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,641420858e37d13196283812,2024-05-13_16h48.18.449,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65c5074098b851296ff0b7ed,6642360ad6658eb02923a19a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.3826,1,audio/Narrative8Situation1.wav,468.3834,,468.3834,484.3124,"[[999,18],[999,116],[999,199],[999,283],[999,366],[999,450],[999,533],[999,616],[999,700],[999,783],[999,866],[999,949],[999,1032],[999,1116],[999,1199],[999,1282],[999,1365],[999,1449],[999,1532],[999,1615],[999,1698],[999,1781],[999,1865],[999,1950],[999,2033],[999,2114],[999,2198],[999,2281],[999,2364],[999,2449],[999,2531],[999,2614],[999,2697],[999,2780],[999,2863],[999,2947],[999,3030],[999,3113],[999,3197],[999,3280],[999,3363],[999,3446],[999,3529],[999,3613],[999,3699],[68.1,3780],[68.8,3880],[68.8,3962],[68.8,4045],[70.1,4129],[71.7,4212],[71.7,4295],[71.7,4379],[70.7,4462],[70.7,4546],[70.7,4628],[70.7,4712],[70.7,4795],[70.7,4878],[70.7,4962],[70.2,5046],[68,5128],[65,5213],[62.4,5296],[60,5378],[58.8,5462],[58,5544],[57.8,5627],[57.8,5711],[57.8,5794],[57.8,5877],[56.7,5962],[55.9,6044],[55.9,6127],[55.9,6210],[55.9,6294],[55.9,6377],[55.9,6460],[55.9,6543],[55.9,6627],[55.7,6710],[55.7,6795],[68.3,12382],[67.8,12464],[67.3,12547],[67.3,12629],[67.3,12712],[67.3,12795],[67.3,12870],[67.3,12963],[67.3,13037],[67.3,13129]]",1,0,484.3127,486.1098,54.58333969,1.4777,"[{""rating"":54.58333969116212,""responseTime"":1.4776999999284044}]",space,1.2499,,486.11,All the time,100,486.1188,,,[],,0,10,10,10,1,audio/Narrative8Situation1.wav,audio/Narrative7Situation1.wav,audio/Narrative6Situation1.wav,audio/Narrative5Situation1.wav,5,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,641420858e37d13196283812,2024-05-13_16h48.18.449,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65c5074098b851296ff0b7ed,6642360ad6658eb02923a19a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.1197,1,audio/Narrative8Situation2.wav,489.1304,,489.1306,499.2536,"[[54.6,2614],[54.6,2696],[54.6,2780],[54.6,2863],[54.6,2946],[54.6,3029],[54.6,3112],[54.6,3196],[54.6,3279],[54.6,3362],[54.6,3445],[54.6,3529],[54.6,3612],[54.6,3695],[54.6,3778],[54.6,3862],[54.6,3945],[54.6,4028],[54.6,4111],[54.6,4195],[54.6,4279],[54.6,4361],[54.6,4444],[54.6,4528],[54.6,4611],[54.6,4694],[54.6,4777],[54.6,4861],[54.6,4944],[54.6,5027],[54.6,5111],[54.6,5194],[54.6,5277],[54.6,5361],[54.6,5443],[54.6,5526],[54.6,5609],[54.6,5693],[54.6,5776],[54.6,5859],[54.6,5942],[54.6,6026],[54.6,6109],[54.6,6192],[54.6,6275],[54.6,6359],[54.6,6442],[54.6,6525],[54.6,6608],[57,6692],[58.2,6776],[63.3,6860],[60.3,7110],[48.8,7192],[48.8,7275],[48.8,7359],[56.4,7443],[60.5,7526],[62.1,7608],[62.1,7691],[62.1,7774],[62.2,7860],[62.8,7942],[62.8,8024],[62.8,8107],[63.4,8192],[63.4,8274],[63.4,8357],[63.4,8440],[63.4,8524],[63.4,8607],[63.4,8690],[65.5,8774],[67.3,8857],[69.1,8940],[70.6,9024],[77.7,9107],[81.8,9190],[81.8,9273],[81.8,9356],[81.8,9439],[81.8,9522],[81.7,9607],[81.3,9690],[81,9772],[80.5,9857],[80.5,9939],[79.9,10023],[79.9,10105]]",1,0,499.2539,501.0023,77.8125,0.6255,"[{""rating"":77.8125,""responseTime"":0.6254999999999882}]",space,1.1985,,501.0026,Half the time,50,501.012,,,[],,0,11,11,11,1,audio/Narrative8Situation2.wav,audio/Narrative7Situation2.wav,audio/Narrative6Situation2.wav,audio/Narrative5Situation2.wav,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,641420858e37d13196283812,2024-05-13_16h48.18.449,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65c5074098b851296ff0b7ed,6642360ad6658eb02923a19a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0126,1,audio/Narrative8Situation3.wav,505.0148,,505.0149,527.4127,"[[999,23],[999,116],[999,199],[999,282],[999,365],[999,448],[999,532],[999,615],[999,698],[999,782],[999,865],[999,951],[999,1033],[999,1116],[999,1198],[73.1,1282],[72.2,1366],[71.4,1448],[70.7,1531],[70.7,1614],[70.7,1697],[70.7,1780],[70.7,1864],[70.7,1947],[70.8,2031],[74.3,2116],[76.6,2197],[78.5,2280],[79.4,2364],[79.8,2447],[80,2529],[80,2613],[81.5,2701],[81.5,2779],[81.5,2863],[81.5,2946],[81.5,3029],[81.5,3113],[81.5,3196],[81.5,3279],[81.5,3362],[81.5,3446],[81.8,3531]]",1,0,527.4129,529.0578,74.16666985,1.1843,"[{""rating"":74.16666984558105,""responseTime"":1.184299999952259}]",space,1.1053,,529.058,Half the time,50,529.064,,,[],,0,12,12,12,1,audio/Narrative8Situation3.wav,audio/Narrative7Situation3.wav,audio/Narrative6Situation3.wav,audio/Narrative5Situation3.wav,4,8,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,641420858e37d13196283812,2024-05-13_16h48.18.449,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65c5074098b851296ff0b7ed,6642360ad6658eb02923a19a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.0647,1,audio/Narrative8Situation4.wav,532.0712,,532.0714,546.2833,"[[80.4,126],[80.2,209],[79.8,291],[79.8,375],[79.8,456],[79.8,541],[79.8,624],[79.8,700],[79.8,790],[79.8,873],[79.8,957],[79.8,1031],[79.8,1115],[79.8,1206],[79.8,1290],[79.8,1375],[79.8,1447],[79.8,1540],[79.8,1619],[79.8,1698],[79.8,1789]]",1,0,546.2835,549.1547,69.0625,1.908,"[{""rating"":69.0625,""responseTime"":1.9079999999999018}]",space,2.3349,,549.1547,Half the time,50,549.1605,,,[],,0,13,13,13,1,audio/Narrative8Situation4.wav,audio/Narrative7Situation4.wav,audio/Narrative6Situation4.wav,audio/Narrative5Situation4.wav,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,641420858e37d13196283812,2024-05-13_16h48.18.449,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65c5074098b851296ff0b7ed,6642360ad6658eb02923a19a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.1614,1,audio/Narrative8Situation5.wav,551.1696,,551.1698,559.4282,"[[999,1],[999,115],[999,198],[999,282],[999,365],[999,449],[999,532],[999,615],[999,699],[999,782],[999,865],[999,948],[999,1031],[999,1114],[999,1198],[999,1281],[999,1364],[999,1447],[999,1531],[999,1614],[999,1697],[999,1780],[999,1864],[999,1947],[999,2030],[999,2113],[999,2197],[999,2280],[999,2363],[999,2446],[999,2530],[999,2613],[999,2696],[999,2779],[999,2863],[999,2946],[999,3030],[999,3112],[999,3196],[999,3279],[999,3361],[999,3445],[999,3529],[999,3612],[999,3695],[999,3778],[999,3862],[999,3945],[999,4028],[999,4111],[999,4195],[999,4278],[999,4361],[999,4444],[999,4528],[999,4611],[999,4694],[999,4778],[999,4861],[999,4944],[999,5027],[999,5110],[999,5194],[999,5277],[999,5360],[999,5443],[999,5527],[999,5610],[999,5693],[999,5776],[999,5860],[999,5943],[999,6026],[999,6111],[999,6195],[999,6277],[999,6360],[999,6444],[999,6526],[999,6610],[999,6693],[999,6777],[999,6861],[999,6942],[999,7025],[999,7108],[999,7192],[999,7275],[999,7358],[999,7442],[999,7525],[999,7608],[999,7691],[999,7774],[999,7858],[999,7941],[999,8024],[999,8109],[999,8191]]",1,0,559.4287,561.9092,71.04166985,1.8326,"[{""rating"":71.04166984558105,""responseTime"":1.8326000000239446}]",space,1.9315,,561.9093,All the time,100,561.9197,,,[],,0,14,14,14,1,audio/Narrative8Situation5.wav,audio/Narrative7Situation5.wav,audio/Narrative6Situation5.wav,audio/Narrative5Situation5.wav,2,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,641420858e37d13196283812,2024-05-13_16h48.18.449,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65c5074098b851296ff0b7ed,6642360ad6658eb02923a19a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.9204,1,audio/Narrative8Situation6.wav,563.9234,,563.9235,570.4008,"[[999,1],[999,116],[999,199],[999,282],[999,365],[61.3,533],[65.1,617],[65.6,698],[66,783],[68.3,868],[70.7,949],[71.1,1031],[71.1,1115],[71.1,1198],[71.1,1281],[71.1,1365],[71.1,1448],[71.1,1531],[71.1,1614]]",1,0,570.4014,571.8165,67.70833969,1.0202,"[{""rating"":67.70833969116211,""responseTime"":1.02020000004768}]",space,0.8734,,571.8167,Not at all,0,571.826,,,[],,0,15,15,15,1,audio/Narrative8Situation6.wav,audio/Narrative7Situation6.wav,audio/Narrative6Situation6.wav,audio/Narrative5Situation6.wav,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,641420858e37d13196283812,2024-05-13_16h48.18.449,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65c5074098b851296ff0b7ed,6642360ad6658eb02923a19a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.8266,1,audio/Narrative8Situation7.wav,574.8298,,574.8299,586.9604,"[[999,2],[999,108],[999,191],[999,265],[999,357],[999,432],[999,523],[999,603],[999,681],[999,773],[999,858],[999,939],[999,1024],[999,1106],[999,1184],[999,1273],[68.1,1359],[68.9,1442],[69.9,1524],[69.9,1606],[69.9,1680],[69.2,1775],[65.7,1857],[64.4,1943],[62.8,2023],[62.4,2097],[62.3,2180],[62.3,2263],[59.5,2359],[47.2,2441],[38.1,2524],[36.9,2606],[36.9,2679],[36.9,2763],[36.9,2855],[36.9,2938],[36.9,3021],[37.9,3106],[38.6,3187],[38.9,3272],[39.9,3355],[42.2,3440],[52.8,3523],[55.8,3605],[56,3678],[56,3770],[54.5,3855],[53,3939],[48.2,4023],[48.2,4103],[48.2,4237],[48.2,4321],[48.2,4403],[48.2,4487],[48.2,4570],[48.2,4644],[48.2,4728],[48.2,4811],[48.9,4905],[49.2,4982],[49.2,5071],[49.2,5152],[49.2,5237],[49.2,5319],[49.2,5402],[49.2,5486],[49.2,5561],[49.2,5644],[49.2,5734],[49.2,5810],[49.2,5902],[49.2,5976],[49.2,6070],[49.2,6143],[49.2,6234],[49.7,6317],[49.7,6400],[49.7,6476],[49.7,6567],[49.7,6643],[49.7,6734],[49.7,6810],[49.7,6901],[49.7,6985],[49.7,7067],[49.7,7143],[49.7,7234],[49.7,7318],[49.7,7400],[49.7,7480],[49.7,7568],[49.7,7650],[49.7,7734],[49.7,7816],[49.7,7893],[49.7,7983],[49.7,8066],[49.7,8149],[49.7,8224]]",1,0,586.9608,588.5658,64.16666985,1.3158,"[{""rating"":64.16666984558105,""responseTime"":1.3158000000714765}]",space,1.06,,588.566,Half the time,50,588.5738,,,[],,0,16,16,16,1,audio/Narrative8Situation7.wav,audio/Narrative7Situation7.wav,audio/Narrative6Situation7.wav,audio/Narrative5Situation7.wav,3,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
