exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
tom,0.0039,17.1855,y,16.8502,,65bda9a2211c74f0d87b4f97,2024-02-05_08h25.04.670,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.07810153,65b1b24e3a500fd6b5dc9abd,65c10b8b2d6d963760a7988e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65bda9a2211c74f0d87b4f97,2024-02-05_08h25.04.670,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.07810153,65b1b24e3a500fd6b5dc9abd,65c10b8b2d6d963760a7988e,17.1862,21.7334,space,4.4884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65bda9a2211c74f0d87b4f97,2024-02-05_08h25.04.670,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.07810153,65b1b24e3a500fd6b5dc9abd,65c10b8b2d6d963760a7988e,,,,,,21.7338,31.9285,space,9.8675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65bda9a2211c74f0d87b4f97,2024-02-05_08h25.04.670,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.07810153,65b1b24e3a500fd6b5dc9abd,65c10b8b2d6d963760a7988e,,,,,,,,,,,31.9815,40.3252,space,8.3073,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65bda9a2211c74f0d87b4f97,2024-02-05_08h25.04.670,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.07810153,65b1b24e3a500fd6b5dc9abd,65c10b8b2d6d963760a7988e,,,,,,,,,,,40.3531,67.5195,space,26.8411,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65bda9a2211c74f0d87b4f97,2024-02-05_08h25.04.670,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.07810153,65b1b24e3a500fd6b5dc9abd,65c10b8b2d6d963760a7988e,,,,,,,,,,,67.5441,80.466,space,12.8306,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65bda9a2211c74f0d87b4f97,2024-02-05_08h25.04.670,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.07810153,65b1b24e3a500fd6b5dc9abd,65c10b8b2d6d963760a7988e,,,,,,,,,,,80.4902,90.4692,space,9.9123,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65bda9a2211c74f0d87b4f97,2024-02-05_08h25.04.670,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.07810153,65b1b24e3a500fd6b5dc9abd,65c10b8b2d6d963760a7988e,,,,,,,,,,,90.4935,98.8871,space,8.3606,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65bda9a2211c74f0d87b4f97,2024-02-05_08h25.04.670,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.07810153,65b1b24e3a500fd6b5dc9abd,65c10b8b2d6d963760a7988e,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9175,101.4932,101.5916,103.6077,,103.6084,133.3828,"[[999,5],[999,369],[999,564],[999,763],[999,966],[999,1163],[999,1362],[999,1562],[999,1764],[999,1963],[999,2163],[51.6,2384],[51.1,2578],[50.4,2778],[50.4,2978],[50.4,3178],[50.4,3378],[50,3580],[49.9,3779],[49.9,3977],[49.9,4176],[49.9,4376],[49.9,4578],[49.9,4776],[49.9,4976],[49.9,5176],[49.9,5375],[49.9,5575],[49.9,5775],[49.9,5976],[49.9,6176],[49.9,6374],[49.9,6574],[49.9,6775],[49.9,6974],[49.9,7174],[49.9,7373],[49.9,7574],[49.9,7775],[49.9,7973],[49.9,8175],[47.8,8394],[47.6,8591],[47.6,8789],[47.6,8991],[47.6,9188],[47.6,9389],[47.6,9589],[47.6,9790],[47.6,9989],[47.6,10195],[47.6,10387],[47.6,10587],[47.6,10788],[47.6,10987],[47.6,11186],[47.6,11386],[47.6,11586],[47,11805],[45.8,12014],[45.3,12211],[44.4,12407],[44.4,12604],[44.4,12802],[44.4,13002],[44.4,13201],[44.4,13401],[44.4,13602],[44.4,13802],[44.4,14003],[44.4,14200],[44.4,14400],[44.4,14601],[44.4,14802],[44.4,15001],[44.4,15201],[44.4,15399],[44.1,15619],[43.7,15821],[43.6,16015],[43.6,16215],[43.6,16415],[43.6,16615],[43.6,16815],[43.6,17017],[41.8,17220],[34.3,17418],[30.5,17625],[29,17817],[29,18014],[29,18216],[29,18413],[29,18612],[29,18815],[29,19012],[29,19213],[29,19412],[29,19611],[29,19814],[29,20013],[29,20211],[29,20412],[29,20611],[29,20810],[29,21010],[29,21213],[29,21411],[29,21611],[29,21810],[29.5,22034],[29.6,22226],[29.6,22425],[29.6,22627],[29.6,22825],[31,23027],[33.3,23229],[35.2,23429],[37,23625],[40.8,23833],[44.7,24032],[49.9,24228],[60.3,24429],[66.6,24624],[69.1,24829],[72.4,25030],[72.7,25224],[72.7,25425],[72.7,25623],[72.7,25822],[72.7,26022],[72.7,26222],[72.7,26422],[72.7,26621],[72.7,26823],[72.7,27021],[72.4,27224],[71.4,27421],[71.3,27621],[67.8,27827],[64.6,28023],[60.8,28227],[57.4,28426],[54.6,28624],[42,28825],[38.4,29023],[36.1,29226],[35.8,29421],[35.5,29618]]",1,0,133.3842,Half the time,50,133.4059,,,[],,133.4065,147.5831,49.95586345,13.026,"[{""rating"":73.07035968383968,""responseTime"":7.40479999999701},{""rating"":49.95586344996797,""responseTime"":13.025999999999982}]",space,13.639,,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65bda9a2211c74f0d87b4f97,2024-02-05_08h25.04.670,group3.1-3.2-social-tom,2023.2.2,Linux x86_64,60.07810153,65b1b24e3a500fd6b5dc9abd,65c10b8b2d6d963760a7988e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.5848,149.5628,space,149.5634,165.5152,"[[49.4,1413],[49.4,1813],[49.4,2013],[49.4,2215],[49.4,2412],[49.4,2613],[34.5,2814],[30.9,3012],[27.2,3214],[26.4,3412],[26.4,3611],[26.4,3810],[26.4,4011],[26.4,4213],[26.4,4410],[26.4,4611],[26.4,4828],[26.4,5027],[26.4,5225],[26.4,5426],[26.4,5630],[26.4,5825],[26.4,6026],[26.4,6227],[26.4,6424],[26.4,6625],[26.4,6825],[26.4,7025],[26.4,7226],[26.4,7425],[26.4,7624],[26.4,7823],[26.4,8024],[26.4,8223],[26.4,8423],[26.4,8623],[26.4,8825],[26.4,9024],[26.4,9222],[26.4,9422],[26.4,9621],[26.4,9823],[26.4,10022],[26.4,10222],[26.4,10421],[26.4,10621],[26.4,10820],[26.4,11020],[26.4,11220],[26.4,11421],[26.4,11619],[26.4,11819],[26.4,12024],[26.4,12220],[26.4,12419],[26.4,12622],[26.4,12820],[26.4,13023],[26.4,13220],[26.4,13418],[26.4,13617],[26.4,13820],[26.4,14019],[26.4,14221],[26.4,14417],[26.4,14616],[26.4,14816],[26.4,15018],[29.5,15252],[33,15450],[47.1,15653],[67.6,15852]]",1,0,165.516,Half the time,50,165.5267,,,[],,165.5268,172.789,27.86665061,3.6332,"[{""rating"":27.866650605097,""responseTime"":3.633199999999249}]",space,6.7324,,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,1.9497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
