exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,run,audio_played,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,confirmResponse_2.rt,confirmResponse_2.duration,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,run_dup,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
social,0.0002,4.5324,y,4.2032,,6547a05ca3b182bd3f2d9af8,2024-05-13_10h39.16.971,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,664233c6999768a995944c1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6547a05ca3b182bd3f2d9af8,2024-05-13_10h39.16.971,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,664233c6999768a995944c1a,4.533,9.5987,space,4.9943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6547a05ca3b182bd3f2d9af8,2024-05-13_10h39.16.971,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,664233c6999768a995944c1a,,,,,,9.5991,17.372,space,7.4444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6547a05ca3b182bd3f2d9af8,2024-05-13_10h39.16.971,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,664233c6999768a995944c1a,,,,,,,,,,,17.3859,26.0854,space,8.662,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6547a05ca3b182bd3f2d9af8,2024-05-13_10h39.16.971,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,664233c6999768a995944c1a,,,,,,,,,,,26.0864,43.4695,space,17.2912,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6547a05ca3b182bd3f2d9af8,2024-05-13_10h39.16.971,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,664233c6999768a995944c1a,,,,,,,,,,,43.4863,56.1653,space,12.6273,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6547a05ca3b182bd3f2d9af8,2024-05-13_10h39.16.971,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,664233c6999768a995944c1a,,,,,,,,,,,56.1836,76.2855,space,20.0651,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6547a05ca3b182bd3f2d9af8,2024-05-13_10h39.16.971,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,664233c6999768a995944c1a,,,,,,,,,,,76.3069,88.149,space,11.8148,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6547a05ca3b182bd3f2d9af8,2024-05-13_10h39.16.971,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,664233c6999768a995944c1a,,,,,,,,,,,,,,,,,,,,,,,,,,,88.1737,90.7486,90.7897,1,audio/Narrative13Situation2.wav,92.8012,,92.8018,122.5496,"[[999,1],[999,139],[999,222],[999,307],[999,384],[999,472],[999,546],[999,640],[999,724],[999,806],[999,889],[999,969],[999,1056],[999,1137],[999,1221],[999,1305],[999,1381],[999,1464],[999,1547],[999,1632],[999,1713],[999,1805],[999,1889],[999,1967],[999,2058],[999,2131],[999,2214],[999,2306],[999,2387],[999,2471],[999,2546],[999,2639],[999,2714],[999,2805],[999,2889],[999,2974],[999,3048],[999,3139],[999,3221],[999,3306],[999,3390],[999,3464],[999,3557],[999,3639],[999,3723],[999,3796],[999,3890],[999,3965],[999,4050],[999,4130],[999,4222],[999,4296],[999,4389],[999,4466],[999,4557],[999,4630],[999,4716],[999,4806],[999,4889],[999,4973],[999,5046],[999,5139],[999,5215],[999,5305],[999,5381],[999,5474],[999,5556],[999,5640],[999,5722],[999,5801],[999,5890],[999,5972],[999,6046],[999,6140],[999,6223],[999,6306],[999,6391],[999,6473],[999,6556],[999,6640],[999,6723],[999,6806],[999,6889],[999,6972],[999,7056],[999,7131],[999,7223],[999,7306],[999,7385],[999,7473],[999,7556],[999,7639],[999,7713],[999,7804],[999,7881],[999,7965],[999,8056],[999,8140],[999,8221],[999,8307],[999,8390],[999,8463],[999,8556],[999,8637],[999,8723],[52,8814],[49.6,8896],[49.1,8980],[49.1,9062],[49.1,9146],[49.1,9229],[49.1,9312],[59.7,9397],[67.1,9480],[69.5,9563],[69.7,9646],[69.7,9730],[69.7,9813],[69.7,9896],[69.7,9979],[69.7,10063],[70.3,10146],[77.1,10230],[80.1,10313],[80.1,10396],[80.1,10479],[80.1,10563],[80.1,10646],[86.9,10730],[91.7,10813],[94.1,10896],[95,10980],[96,11063],[97.4,11146],[97.8,11230],[98.4,11313],[98.9,11396],[99,11479],[99,11562],[99.2,11646],[99.2,11729],[99.2,11812],[99.2,11896],[99.2,11980],[99.2,12062],[99.2,12146],[99.2,12229],[99.2,12312],[99.2,12396],[99.2,12479],[99.2,12562],[99.2,12646],[99.2,12729],[99.2,12812],[99.2,12896],[99.2,12979],[99.2,13062],[99.2,13146],[99.2,13230],[99.2,13313],[99.2,13396],[99.2,13479],[99.2,13563],[99.2,13646],[99.2,13730],[99.2,13813],[99.2,13896],[99.2,13979],[99.2,14063],[99.2,14146],[99.2,14229],[99.2,14313],[99.2,14396],[99.2,14479],[99.2,14563],[99.2,14646],[99.2,14729],[99.2,14812],[99.2,14896],[99.2,14980],[99.2,15062],[99.2,15146],[99.2,15229],[99.2,15312],[99.2,15396],[98.8,15495],[98.2,15574],[97.7,15657],[97.3,15735],[97.2,15824],[96.7,15906],[96.3,15990],[95.9,16074],[95.9,16154],[95.9,16238],[95.9,16313],[95.9,16405],[95.9,16483],[95.9,16574],[95.9,16653],[95.9,16741],[95.9,16823],[95.9,16905],[95.9,16989],[95.9,17064],[89.9,17159],[75.7,17240],[74.4,17323],[74.4,17405],[74.4,17480],[74.4,17573],[74.4,17657],[69.4,17741],[64.5,17824],[61.1,17906],[60,17991],[58.8,18074],[53.5,18158],[50.2,18241],[49.9,18323],[49.9,18406],[49.9,18481],[49.3,18573],[43.2,18657],[39.1,18740],[35.7,18824],[33,18908],[29.9,18992],[26.3,19074],[26.3,19146],[26.3,19238],[26.3,19322],[26.3,19406],[21.1,19492],[19.5,19573],[16.8,19658],[14.2,19741],[12.4,19825],[10.5,19906],[9.1,19991],[6.7,20074],[4.2,20157],[2.2,20240],[1.1,20322],[0.6,20406],[0.4,20489],[0.4,20572],[0.4,20647],[0.4,20739],[0.4,20821],[0.4,20908],[0.4,20981],[0.4,21074],[0.4,21158],[0.4,21241],[0.4,21315],[0.4,21406],[0.4,21483],[0.4,21566],[0.4,21656],[0.4,21731],[0.4,21823],[0.4,21899],[0.4,21988],[0.4,22065],[0.4,22146],[0.4,22233],[0.4,22323],[0.4,22396],[0.5,22491],[0.5,22568],[0.5,22646],[0.5,22732],[0.5,22823],[0.5,22897],[0.5,22990],[0.5,23072],[0.5,23152],[0.5,23231],[0.5,23321],[0.5,23404],[0.5,23490],[0.5,23572],[0.5,23654],[0.5,23740],[0.5,23822],[0.5,23906],[0.5,23981],[0.5,24063],[0.5,24154],[0.5,24231],[0.5,24323],[0.5,24398],[0.5,24484],[0.5,24563],[0.5,24656],[0.7,24738],[0.7,24817],[0.7,24906],[0.7,24980],[0.7,25073],[0.7,25147],[0.7,25239],[0.7,25323],[0.7,25406],[0.7,25481],[0.7,25568],[0.7,25651],[0.7,25731],[0.7,25823],[0.7,25896],[0.7,25989],[0.7,26072],[0.7,26155],[0.7,26231],[1.4,26325],[4.3,26407],[14.7,26491],[20.8,26574],[21.7,26658],[21.8,26731],[21.8,26815],[21.8,26905],[21.8,26988],[21.8,27073],[21.8,27156],[21.8,27240],[21.8,27314],[21.8,27402],[21.8,27490],[21.8,27572],[21.8,27656],[21.8,27731],[21.8,27824],[21.8,27906],[21.8,27984],[21.8,28072],[21.8,28147],[21.8,28240],[21.8,28322],[21.8,28407],[21.8,28481],[21.8,28570],[21.8,28655],[21.8,28731],[21.8,28818],[21.8,28901],[21.8,28989],[21.8,29063],[21.8,29156],[21.8,29232],[21.8,29323],[21.8,29406],[21.8,29482],[21.8,29572],[21.8,29676],[21.8,29746]]",1,0,122.5507,140.6401,2.708335718,18.0847,"[{""rating"":2.7083357175191223,""responseTime"":18.08469999998806}]",space,16.6862,,140.6406,Not at all,0,153.0758,0,9.6286,"[{""rating"":0,""responseTime"":9.628599999994037}]",space,11.9019,,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6547a05ca3b182bd3f2d9af8,2024-05-13_10h39.16.971,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,664233c6999768a995944c1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0764,1,audio/Narrative7Situation1.wav,155.5008,space,155.5011,211.3933,"[[999,2],[999,83],[999,173],[999,258],[999,340],[999,422],[999,507],[999,581],[999,674],[999,757],[999,840],[999,921],[999,997],[999,1090],[999,1173],[999,1255],[999,1339],[999,1414],[999,1507],[999,1591],[999,1664],[999,1756],[999,1839],[999,1914],[999,1998],[999,2090],[999,2164],[999,2248],[999,2341],[999,2414],[999,2508],[999,2586],[999,2664],[999,2758],[999,2839],[999,2924],[999,3006],[999,3084],[999,3174],[999,3249],[999,3339],[999,3414],[999,3508],[999,3590],[999,3664],[999,3755],[999,3832],[999,3923],[999,4008],[999,4090],[999,4171],[999,4253],[999,4341],[999,4424],[999,4502],[999,4589],[999,4664],[999,4755],[999,4839],[999,4914],[999,5004],[999,5081],[999,5173],[999,5247],[999,5340],[999,5422],[999,5502],[999,5591],[999,5675],[999,5757],[999,5839],[999,5925],[999,5997],[999,6090],[999,6164],[999,6247],[999,6338],[999,6414],[999,6498],[999,6580],[999,6673],[999,6755],[999,6839],[999,6922],[999,6997],[999,7081],[999,7173],[999,7248],[999,7330],[999,7423],[999,7497],[999,7590],[999,7663],[999,7757],[999,7840],[999,7922],[999,8001],[999,8090],[999,8164],[999,8256],[999,8332],[999,8423],[999,8498],[999,8590],[999,8665],[999,8756],[999,8832],[999,8924],[999,9006],[999,9081],[999,9171],[999,9254],[999,9340],[999,9423],[999,9498],[999,9591],[999,9663],[999,9748],[999,9837],[999,9917],[999,10007],[999,10090],[999,10164],[999,10256],[999,10333],[999,10424],[999,10507],[999,10584],[999,10665],[999,10748],[999,10838],[999,10921],[999,11006],[999,11081],[999,11174],[999,11255],[999,11341],[999,11415],[999,11507],[999,11581],[999,11672],[999,11754],[999,11840],[999,11925],[999,11997],[999,12089],[999,12174],[999,12257],[999,12332],[999,12415],[999,12506],[999,12590],[999,12664],[999,12757],[999,12831],[999,12914],[999,13007],[999,13087],[999,13173],[999,13252],[999,13341],[999,13418],[999,13506],[999,13582],[999,13675],[999,13756],[999,13837],[999,13924],[999,13997],[999,14091],[999,14173],[999,14257],[999,14341],[999,14416],[999,14498],[999,14590],[999,14673],[999,14747],[999,14839],[999,14923],[999,15007],[999,15092],[999,15173],[999,15247],[999,15331],[999,15424],[999,15506],[999,15583],[999,15674],[999,15750],[999,15841],[999,15925],[999,16007],[999,16090],[999,16173],[999,16249],[999,16339],[999,16416],[999,16498],[999,16580],[999,16672],[999,16757],[999,16839],[999,16914],[999,17006],[999,17089],[999,17173],[999,17248],[999,17340],[999,17425],[999,17504],[999,17580],[999,17674],[999,17756],[999,17841],[999,17924],[999,17998],[999,18082],[999,18164],[999,18257],[999,18339],[999,18424],[999,18497],[999,18580],[999,18664],[999,18755],[999,18836],[999,18914],[999,19007],[999,19081],[999,19167],[999,19257],[999,19333],[999,19423],[999,19498],[999,19590],[999,19664],[999,19751],[999,19840],[999,19925],[999,20007],[999,20081],[999,20174],[999,20247],[999,20342],[999,20423],[999,20507],[999,20582],[999,20664],[999,20749],[999,20840],[999,20924],[999,21007],[999,21083],[999,21164],[999,21255],[999,21342],[999,21424],[999,21498],[999,21582],[999,21674],[999,21756],[999,21841],[999,21925],[999,22008],[999,22090],[999,22164],[999,22248],[999,22332],[999,22414],[999,22506],[999,22592],[999,22674],[999,22749],[999,22831],[999,22922],[999,23007],[999,23083],[999,23173],[999,23248],[999,23340],[999,23414],[999,23506],[999,23583],[999,23665],[999,23756],[999,23832],[999,23914],[999,23997],[999,24090],[999,24172],[999,24248],[999,24340],[999,24413],[999,24507],[999,24590],[999,24664],[999,24756],[999,24832],[999,24923],[999,24999],[999,25089],[999,25164],[999,25256],[999,25340],[999,25424],[999,25502],[999,25592],[999,25674],[999,25748],[999,25840],[999,25925],[999,25997],[999,26091],[999,26164],[999,26257],[999,26340],[999,26415],[999,26506],[999,26582],[999,26674],[999,26751],[999,26842],[999,26924],[999,26998],[999,27090],[999,27174],[999,27257],[999,27331],[999,27425],[999,27506],[999,27591],[999,27665],[999,27757],[999,27831],[999,27922],[999,28002],[999,28091],[999,28175],[999,28256],[999,28338],[999,28419],[999,28503],[999,28581],[999,28663],[999,28754],[999,28839],[999,28923],[999,28997],[999,29082],[999,29173],[999,29248],[999,29341],[999,29423],[999,29497],[999,29588],[999,29674],[999,29755],[999,29841],[999,29915],[999,30007],[999,30090],[999,30164],[999,30247],[999,30333],[999,30424],[999,30505],[999,30582],[999,30664],[999,30757],[999,30841],[999,30914],[999,31007],[999,31081],[999,31173],[999,31257],[999,31336],[999,31414],[999,31498],[999,31583],[999,31674],[999,31753],[999,31833],[999,31925],[999,31998],[999,32089],[999,32164],[999,32256],[999,32331],[999,32422],[999,32505],[999,32586],[999,32672],[999,32747],[999,32832],[999,32923],[999,32997],[999,33081],[999,33174],[999,33248],[999,33340],[999,33423],[999,33507],[999,33591],[999,33664],[999,33756],[999,33831],[999,33916],[999,34007],[999,34080],[999,34172],[999,34248],[999,34340],[999,34415],[999,34498],[999,34589],[999,34664],[999,34757],[999,34840],[999,34925],[999,35004],[999,35090],[999,35163],[999,35257],[999,35341],[999,35423],[999,35506],[999,35581],[999,35664],[999,35748],[999,35830],[999,35916],[999,36007],[999,36081],[999,36164],[999,36254],[999,36340],[999,36414],[999,36498],[999,36582],[999,36673],[999,36757],[999,36841],[999,36923],[999,37006],[999,37091],[999,37164],[999,37257],[999,37331],[999,37424],[999,37498],[999,37581],[999,37675],[999,37757],[999,37840],[999,37923],[999,37999],[999,38091],[999,38164],[999,38252],[999,38339],[999,38414],[999,38499],[999,38592],[999,38665],[999,38758],[999,38837],[999,38924],[999,38998],[999,39081],[999,39167],[999,39247],[999,39341],[999,39414],[999,39507],[999,39581],[999,39674],[999,39750],[999,39841],[999,39914],[999,39998],[999,40090],[999,40166],[999,40256],[999,40341],[999,40422],[999,40498],[999,40580],[999,40674],[999,40747],[999,40831],[999,40924],[999,40999],[999,41090],[999,41164],[999,41255],[999,41332],[999,41424],[999,41498],[999,41582],[999,41672],[999,41757],[999,41832],[999,41923],[999,42007],[999,42090],[999,42164],[999,42257],[999,42332],[999,42424],[999,42498],[999,42581],[999,42664],[999,42758],[999,42832],[999,42922],[999,43007],[999,43081],[999,43164],[999,43248],[999,43339],[999,43414],[999,43506],[999,43581],[999,43673],[999,43756],[999,43840],[999,43914],[999,44007],[999,44081],[999,44172],[999,44248],[999,44331],[999,44424],[999,44498],[999,44591],[999,44674],[999,44748],[999,44832],[999,44925],[999,44997],[999,45080],[999,45164],[999,45252],[999,45332],[999,45422],[999,45506],[999,45585],[999,45674],[999,45748],[999,45839],[999,45917],[999,46007],[999,46080],[999,46173],[999,46248],[999,46341],[999,46415],[999,46506],[999,46582],[999,46672],[999,46749],[999,46839],[999,46915],[999,47007],[999,47082],[999,47169],[999,47248],[999,47341],[999,47424],[999,47504],[999,47590],[999,47672],[999,47747],[999,47840],[999,47922],[999,47998],[999,48081],[999,48164],[999,48248],[999,48336],[999,48415],[999,48507],[999,48583],[999,48674],[999,48756],[999,48839],[999,48915],[999,48997],[999,49082],[999,49172],[999,49247],[999,49340],[999,49418],[999,49507],[999,49581],[999,49663],[999,49748],[999,49836],[999,49914],[999,50007],[999,50089],[999,50168],[999,50257],[999,50332],[999,50414],[999,50507],[999,50591],[999,50664],[999,50748],[999,50840],[999,50914],[999,51006],[999,51080],[999,51175],[999,51257],[999,51339],[999,51414],[999,51508],[999,51581],[999,51664],[999,51751],[999,51841],[999,51914],[999,52007],[999,52091],[999,52165],[999,52248],[999,52331],[999,52424],[999,52508],[999,52591],[999,52664],[999,52757],[999,52835],[999,52924],[999,53000],[999,53090],[999,53164],[999,53249],[999,53339],[999,53421],[999,53498],[999,53585],[999,53664],[999,53758],[999,53837],[999,53925],[999,53998],[999,54080],[999,54173],[999,54248],[999,54341],[999,54416],[999,54506],[999,54587],[999,54675],[999,54748],[999,54841],[999,54914],[999,55008],[999,55085],[999,55175],[999,55256],[999,55342],[999,55416],[999,55498],[999,55582],[999,55674],[999,55757],[999,55840]]",1,0,211.3939,227.1318,0.625002384,13.9134,"[{""rating"":0,""responseTime"":13.301600000023853},{""rating"":0.625002384185791,""responseTime"":13.913400000005964}]",space,15.2047,,227.132,Not at all,0,227.1378,,,[],,,,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,2.3883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
