exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,run,audio_played,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,run_dup,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
social,0.0004,4.1489,y,3.8349,,663e5e89d602aa442c7b2845,2024-05-13_10h45.24.619,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,66423307085dc23876366c40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,663e5e89d602aa442c7b2845,2024-05-13_10h45.24.619,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,66423307085dc23876366c40,4.1491,8.4083,space,4.2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,663e5e89d602aa442c7b2845,2024-05-13_10h45.24.619,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,66423307085dc23876366c40,,,,,,8.4084,20.1518,space,11.4246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,663e5e89d602aa442c7b2845,2024-05-13_10h45.24.619,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,66423307085dc23876366c40,,,,,,,,,,,20.1602,32.0946,space,11.9015,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,663e5e89d602aa442c7b2845,2024-05-13_10h45.24.619,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,66423307085dc23876366c40,,,,,,,,,,,32.0949,129.4793,space,97.3088,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,663e5e89d602aa442c7b2845,2024-05-13_10h45.24.619,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,66423307085dc23876366c40,,,,,,,,,,,129.5019,171.3221,space,41.7778,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,663e5e89d602aa442c7b2845,2024-05-13_10h45.24.619,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,66423307085dc23876366c40,,,,,,,,,,,171.328,236.8371,space,65.497,,"[-0.7898437529802322,0.9992188215255737,0.9976562261581421,-0.3882812261581421]","[-0.9986112382676866,-0.9986112382676866,-0.9958332909478081,-0.17638895246717665]","[1,0,0,1]","[0,0,0,0]","[0,1,1,0]","[44.978899999976164,48.118099999964244,48.28089999997616,64.50049999999999]",3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,663e5e89d602aa442c7b2845,2024-05-13_10h45.24.619,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,66423307085dc23876366c40,,,,,,,,,,,236.8428,327.8718,space,91.0063,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,663e5e89d602aa442c7b2845,2024-05-13_10h45.24.619,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,66423307085dc23876366c40,,,,,,,,,,,,,,,,,,,,,,,,,,,327.8905,330.4604,330.4718,1,audio/Narrative13Situation2.wav,332.4818,,332.4819,362.2168,"[[999,0],[999,99],[999,183],[999,266],[999,350],[999,433],[999,517],[999,601],[999,684],[999,768],[999,851],[999,935],[999,1018],[999,1102],[999,1185],[999,1269],[999,1352],[999,1436],[999,1520],[999,1603],[999,1687],[999,1770],[999,1853],[999,1937],[999,2021],[999,2104],[999,2188],[999,2271],[999,2355],[999,2438],[999,2522],[999,2605],[999,2689],[999,2772],[999,2856],[999,2939],[999,3023],[999,3106],[999,3190],[999,3273],[999,3357],[999,3441],[999,3524],[999,3608],[999,3691],[999,3774],[999,3858],[999,3941],[999,4025],[999,4109],[999,4192],[999,4275],[999,4359],[999,4466],[999,4526],[999,4610],[999,4694],[25.1,5111],[23.3,5195],[22.2,5278],[20.2,5361],[19,5445],[18.9,5528],[18.9,5612],[18.1,5696],[18,5779],[18,5863],[17.9,5946],[17.9,6030],[17.9,6113],[19.5,6197],[19.5,6280],[19.5,6364],[20.3,6447],[21.6,6531],[24,6614],[25.5,6698],[26.1,6782],[27,6865],[28.1,6948],[29.3,7032],[30.1,7115],[30.5,7199],[31.4,7282],[31.4,7366],[31.4,7449],[31.4,7533],[31.4,7616],[31.4,7700],[31.4,7783],[31.4,7867],[31.4,7950],[31.4,8034],[31.4,8117],[31.4,8201],[31.4,8285],[31.4,8368],[31.4,8452],[31.4,8535],[31.4,8619],[31.4,8702],[31.4,8786],[31.4,8869],[31.4,8953],[31.4,9036],[31.4,9120],[31.4,9203],[31.4,9287],[31.4,9370],[31.4,9454],[31.4,9537],[31.4,9621],[31.4,9704],[31.4,9788],[31.4,9871],[31.4,9955],[31.4,10039],[31.4,10122],[31.4,10206],[31.4,10289],[31.4,10373],[31.4,10456],[31.4,10540],[31.4,10623],[31.4,10707],[31.4,10790],[31.4,10873],[31.4,10957],[31.4,11041],[31.4,11124],[31.4,11208],[31.4,11291],[31.4,11375],[31.4,11458],[31.4,11542],[31.4,11625],[31.4,11709],[31.4,11792],[31.4,11876],[31.4,11959],[31.4,12043],[31.4,12126],[31.4,12210],[31.4,12293],[31.4,12377],[31.4,12461],[31.4,12544],[31.4,12628],[31.4,12711],[31.4,12795],[31.4,12878],[31.4,12962],[31.4,13045],[31.4,13128],[31.4,13212],[31.4,13296],[31.4,13379],[31.4,13463],[31.4,13546],[31.4,13630],[31.4,13713],[31.4,13797],[31.4,13880],[31.4,13964],[31.4,14048],[31.4,14131],[31.4,14215],[31.4,14298],[31.4,14382],[31.4,14465],[31.4,14548],[31.4,14632],[31.4,14716],[31.4,14799],[31.4,14883],[31.4,14966],[31.4,15050],[31.4,15133],[31.4,15217],[31.4,15300],[31.4,15384],[31.4,15467],[31.4,15551],[31.4,15634],[31.4,15718],[31.4,15801],[31.4,15885],[31.4,15968],[31.4,16052],[31.4,16135],[31.4,16219],[31.4,16302],[31.4,16386],[31.4,16470],[31.4,16553],[31.4,16637],[31.4,16720],[31.4,16804],[31.4,16887],[31.4,16970],[31.4,17054],[31.4,17138],[31.4,17221],[31.4,17305],[31.4,17389],[31.4,17471],[31.4,17555],[31.4,17639],[31.4,17722],[31.4,17806],[31.4,17889],[31.4,17973],[31.4,18056],[31.4,18140],[31.4,18224],[31.4,18307],[31.4,18391],[31.4,18474],[31.4,18558],[31.4,18641],[31.4,18725],[31.4,18808],[31.4,18891],[31.4,18975],[31.4,19059],[31.4,19142],[31.4,19226],[31.4,19309],[31.4,19393],[31.4,19476],[31.4,19560],[31.4,19643],[31.4,19727],[31.4,19810],[31.4,19894],[31.4,19977],[31.4,20061],[31.4,20145],[31.4,20228],[31.4,20311],[31.4,20395],[31.4,20478],[31.4,20562],[31.4,20645],[31.4,20729],[31.4,20813],[31.4,20896],[31.4,20979],[31.4,21063],[31.4,21147],[31.4,21230],[31.4,21314],[31.4,21397],[31.4,21481],[31.4,21565],[31.4,21647],[31.4,21731],[31.4,21815],[31.4,21898],[31.4,21982],[31.4,22065],[31.4,22149],[31.4,22233],[31.4,22316],[31.4,22399],[31.4,22483],[31.4,22567],[31.4,22650],[31.4,22733],[31.4,22817],[31.4,22900],[31.4,22984],[31.4,23067],[31.4,23151],[31.4,23235],[31.4,23318],[31.4,23402],[31.4,23485],[31.4,23569],[31.4,23652],[31.4,23736],[31.4,23819],[31.4,23903],[31.4,23987],[31.4,24070],[31.4,24153],[31.4,24237],[31.4,24320],[31.4,24404],[31.4,24487],[31.4,24571],[31.4,24654],[31.4,24738],[31.4,24822],[31.4,24905],[31.4,24989],[31.4,25072],[31.4,25156],[31.4,25239],[31.4,25323],[31.4,25406],[31.4,25490],[31.4,25573],[31.4,25656],[31.4,25740],[31.4,25824],[31.4,25907],[31.4,25991],[31.4,26074],[31.4,26158],[31.4,26241],[31.4,26325],[31.4,26408],[31.4,26492],[31.4,26575],[31.4,26659],[31.4,26743],[31.4,26826],[31.4,26910],[26.9,27411],[26.8,27495],[29.7,27745],[29.7,27828],[33.3,27912],[39.8,27995],[42.3,28079],[43.2,28162],[43.2,28246],[43.2,28329],[43.2,28413],[43.1,28496],[43.1,28580],[43.1,28663],[43.1,28747],[43.1,28830],[43.1,28914],[43.1,28998],[40,29082],[37.5,29165],[37.5,29248],[37.4,29332],[37,29415],[37,29498],[37.3,29583],[40.4,29665]]",1,0,362.2174,435.2299,45.23437619,6.6101,"[{""rating"":40.546876192092896,""responseTime"":0.21989999997617815},{""rating"":45.234376192092896,""responseTime"":6.610100000023863}]",space,72.4629,,435.25,Partially,50,435.2543,,,[],,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,663e5e89d602aa442c7b2845,2024-05-13_10h45.24.619,group3.1-3.2-social-tom,2023.2.2,Win32,59.88023952,65c5074098b851296ff0b7ed,66423307085dc23876366c40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.2545,1,audio/Narrative8Situation1.wav,437.4832,space,437.4833,453.4229,"[[80,11358],[80.2,11441],[7.2,12199],[57.2,13033],[57.7,13112],[59.2,13200],[60.2,13283],[62.4,13363],[63,13450],[64.4,13534],[65.5,13613],[66.9,13701],[66.9,13780],[67,13863],[69.8,13951],[71.2,14035],[71.2,14118],[71.2,14197],[71.2,14286],[71.3,14369],[71.6,14448],[71.6,14536],[71.6,14616],[71.7,14703],[71.7,14782],[72.2,14870],[72.4,14953],[72.3,15037],[72.3,15116],[72.3,15205],[72.2,15288],[72.2,15371],[72.2,15451],[72.2,15534],[72.2,15617],[72.7,15705],[73.2,15789],[73.3,15868]]",1,0,453.4231,456.1621,74.14063215,0.1827,"[{""rating"":74.14063215255737,""responseTime"":0.18270000004764597}]",space,2.1983,,456.1621,Partially,50,456.163,,,[],,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,2.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
