exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,run,audio_played,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,run_dup,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
social,0.0006,2201.6164,y,2201.3022,,6074b929f753216d88c77e88,2024-02-08_13h03.18.972,group3.1-3.2-social-tom,2023.2.2,Win32,82.6446281,65c5074098b851296ff0b7ed,65c54182cb8cbf64dc83158b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6074b929f753216d88c77e88,2024-02-08_13h03.18.972,group3.1-3.2-social-tom,2023.2.2,Win32,82.6446281,65c5074098b851296ff0b7ed,65c54182cb8cbf64dc83158b,2201.6166,2210.0457,space,8.4061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6074b929f753216d88c77e88,2024-02-08_13h03.18.972,group3.1-3.2-social-tom,2023.2.2,Win32,82.6446281,65c5074098b851296ff0b7ed,65c54182cb8cbf64dc83158b,,,,,,2210.0458,2242.1939,space,31.8264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6074b929f753216d88c77e88,2024-02-08_13h03.18.972,group3.1-3.2-social-tom,2023.2.2,Win32,82.6446281,65c5074098b851296ff0b7ed,65c54182cb8cbf64dc83158b,,,,,,,,,,,2242.2023,2251.684,space,9.4611,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6074b929f753216d88c77e88,2024-02-08_13h03.18.972,group3.1-3.2-social-tom,2023.2.2,Win32,82.6446281,65c5074098b851296ff0b7ed,65c54182cb8cbf64dc83158b,,,,,,,,,,,2251.6893,2278.0809,space,26.331,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6074b929f753216d88c77e88,2024-02-08_13h03.18.972,group3.1-3.2-social-tom,2023.2.2,Win32,82.6446281,65c5074098b851296ff0b7ed,65c54182cb8cbf64dc83158b,,,,,,,,,,,2278.0868,2308.5631,space,30.4449,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6074b929f753216d88c77e88,2024-02-08_13h03.18.972,group3.1-3.2-social-tom,2023.2.2,Win32,82.6446281,65c5074098b851296ff0b7ed,65c54182cb8cbf64dc83158b,,,,,,,,,,,2308.5689,2341.1102,space,32.5159,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6074b929f753216d88c77e88,2024-02-08_13h03.18.972,group3.1-3.2-social-tom,2023.2.2,Win32,82.6446281,65c5074098b851296ff0b7ed,65c54182cb8cbf64dc83158b,,,,,,,,,,,2341.1158,2355.9811,space,14.8419,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6074b929f753216d88c77e88,2024-02-08_13h03.18.972,group3.1-3.2-social-tom,2023.2.2,Win32,82.6446281,65c5074098b851296ff0b7ed,65c54182cb8cbf64dc83158b,,,,,,,,,,,,,,,,,,,,,,,,,,,2355.988,2358.5684,2358.581,1,audio/Narrative13Situation2.wav,2360.5863,,2360.5864,2390.335,"[[58.2,114],[57.7,201],[58,284],[57.2,370],[56.3,454],[55.8,539],[56.2,624],[50.4,1047],[50.2,1126],[50.2,1207],[50.2,1290],[50.2,1374],[50.2,1459],[50.2,1544],[50.2,1629],[50.2,1714],[50.2,1799],[50.2,1883],[50.2,1968],[50.2,2054],[50.2,2138],[50.2,2223],[50.2,2308],[50.2,2393],[50.2,2477],[50.2,2562],[50.2,2647],[49,2732],[43.9,2817],[37.8,2902],[34.4,2987],[29.6,3072],[29.1,3156],[26.9,3241],[23.5,3326],[21.5,3411],[18.7,3497],[16.4,3581],[15,3666],[13.3,3750],[12.7,3835],[12.2,3920],[12.2,4005],[12.2,4089],[12.2,4175],[12.2,4259],[12.2,4344],[12.2,4429],[12.2,4513],[12.2,4599],[12.2,4683],[12.2,4768],[12.2,4853],[12.2,4938],[12.2,5023],[12.2,5108],[12.2,5193],[12.2,5277],[12.2,5362],[12.2,5447],[12.2,5531],[12.2,5617],[12.2,5701],[12.2,5786],[12.2,5871],[12.2,5956],[12.2,6041],[12.2,6127],[12.2,6210],[12.2,6295],[12.2,6380],[12.2,6465],[12.2,6550],[12.2,6634],[12.2,6720],[12.2,6804],[12.2,6889],[12.2,6974],[12.2,7059],[12.2,7143],[12.2,7229],[12.2,7313],[12.2,7398],[12.2,7483],[12.2,7568],[12.2,7653],[12.2,7737],[12.2,7823],[12.2,7907],[12.2,7992],[12.2,8077],[12.2,8162],[12.2,8246],[12.2,8332],[12.2,8416],[12.2,8501],[12.2,8586],[12.2,8671],[13.3,8756],[20.3,8841],[31.5,8926],[39.7,9010],[47.9,9095],[55.4,9180],[64.4,9265],[70.6,9350],[92.2,9859],[83.6,9948],[83.6,10028],[83.6,10113],[87.9,10198],[88.4,10283],[88.4,10367],[88.9,10453],[89.1,10537],[89.1,10622],[89.3,10707],[89.3,10792],[89.3,10876],[89.3,10961],[89.3,11046],[89.3,11131],[89.3,11216],[89.3,11301],[89.3,11385],[89.3,11471],[89.3,11555],[89.3,11640],[89.3,11725],[89.7,11810],[91,11895],[91.5,11980],[92.5,12065],[93.2,12150],[94.5,12234],[95,12319],[96.4,12404],[96.6,12488],[96.6,12573],[96.6,12658],[96.6,12743],[97.1,12828],[97.1,12913],[97.1,12997],[97.1,13082],[97.1,13167],[97.1,13253],[97.1,13337],[97.1,13422],[97.1,13507],[97.1,13591],[97.1,13676],[97.1,13761],[97.1,13846],[97.1,13931],[97.1,14015],[97.1,14100],[97.1,14185],[97.1,14270],[97.1,14355],[97.1,14440],[97.1,14525],[97.1,14609],[97.1,14694],[97.1,14779],[97.1,14864],[97.1,14949],[97.1,15033],[96.8,15118],[96.8,15203],[96.8,15288],[96.8,15373],[96.8,15459],[96.8,15543],[96.8,15627],[96.8,15713],[96.8,15797],[96.8,15882],[96.8,15967],[96.8,16052],[96.8,16136],[96.8,16221],[96.8,16306],[96.8,16391],[96.8,16477],[96.8,16561],[96.8,16645],[96.8,16730],[91.4,16816],[79.3,16900],[69.2,16985],[55.5,17071],[43.9,17156],[35.8,17240],[22.3,17325],[14.3,17409],[8.9,17495],[8.3,17579],[8.2,17664],[7,17749],[4.5,17834],[4.1,17918],[4.1,18003],[4.1,18088],[4.1,18173],[4.1,18258],[4.1,18342],[4.1,18427],[4.1,18513],[4.1,18597],[4.1,18682],[4.1,18766],[4.1,18852],[4.1,18936],[4.1,19021],[4.1,19106],[4.1,19191],[4.1,19275],[4.1,19361],[4.1,19445],[4.1,19530],[4.1,19615],[4.1,19700],[4.1,19786],[4.1,19869],[4.1,19954],[4.1,20039],[4.1,20124],[4.1,20209],[4.1,20294],[4.1,20378],[4.1,20463],[4.1,20548],[4.1,20633],[4.1,20718],[4.1,20803],[4.1,20887],[4.1,20972],[4.1,21057],[4.1,21142],[4.1,21227],[4.1,21312],[4.1,21396],[4.1,21481],[4.1,21566],[4.1,21651],[4.1,21736],[4.1,21820],[4.1,21905],[4.1,21991],[4.1,22075],[4.1,22161],[4.1,22246],[4.1,22330],[4.1,22415],[4.1,22500],[4.1,22584],[4.1,22670],[4.1,22754],[4.1,22839],[4.1,22923],[4.1,23009],[4.1,23094],[4.1,23178],[4.1,23263],[4.1,23348],[4.1,23433],[4.1,23517],[4.1,23603],[4.1,23687],[4.1,23772],[4.1,23857],[4.1,23942],[4.1,24026],[4.1,24112],[4.1,24196],[4.1,24282],[4.1,24366],[3.6,24451],[3,24536],[2.6,24622],[2.2,24705],[2.1,24791],[2.1,24875],[2.1,24960],[2.1,25044],[2.1,25130],[2.1,25215],[2.1,25299],[1.5,25385],[1.2,25469],[1.2,25554],[1.2,25638],[1.2,25724],[1.2,25808],[1.2,25893],[1.2,25978],[1.2,26063],[1.2,26148],[1.2,26233],[1.2,26317],[1.2,26402],[1.2,26487],[1.2,26571],[1.2,26656],[1,26742],[0.8,26826],[0.8,26911],[0.8,26996],[0.8,27081],[0.8,27165],[0.8,27251],[0.8,27336],[0.8,27420],[0.8,27505],[0.8,27589],[0.8,27676],[0.8,27759],[0.8,27844],[0.8,27929],[0.8,28014],[0.8,28099],[0.8,28184],[0.8,28268],[0.8,28353],[0.8,28438],[0.8,28524],[0.8,28608],[0.8,28692],[0.8,28777],[0.8,28862],[0.8,28947],[0.8,29032],[0.8,29117],[0.8,29201],[0.8,29286],[0.8,29372],[0.8,29456],[0.8,29541],[0.8,29626],[0.8,29711]]",1,0,2390.3352,2400.2544,38.24678,8.3072,"[{""rating"":38.24678000358519,""responseTime"":8.307199999928343}]",space,9.3929,,2400.2545,Definitely yes,100,2400.2568,,,[],,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6074b929f753216d88c77e88,2024-02-08_13h03.18.972,group3.1-3.2-social-tom,2023.2.2,Win32,82.6446281,65c5074098b851296ff0b7ed,65c54182cb8cbf64dc83158b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.257,1,audio/Narrative7Situation1.wav,2404.3992,space,2404.3992,2460.2895,"[[999,5],[999,90],[999,175],[999,260],[999,344],[999,430],[999,514],[999,599],[999,684],[999,769],[999,854],[999,939],[999,1024],[999,1108],[999,1193],[999,1278],[999,1363],[999,1448],[999,1533],[999,1617],[999,1703],[42.7,1787],[41.9,1872],[41.9,1956],[41.9,2041],[41.9,2126],[41.9,2211],[41.9,2296],[41.9,2381],[41.9,2466],[41.9,2551],[41.9,2636],[41.9,2721],[41.9,2805],[41.9,2890],[41.9,2974],[40.8,3060],[38.4,3145],[36.9,3230],[35.9,3314],[34.5,3400],[33.6,3484],[30.8,3569],[30,3653],[29.3,3739],[26.2,3823],[22.6,3909],[22.3,3993],[22.3,4078],[22.3,4163],[20.8,4248],[18.8,4333],[17.6,4418],[16.5,4502],[15.8,4587],[14.8,4672],[14.5,4757],[14.5,4842],[14.5,4926],[14.4,5011],[14.4,5096],[13.1,5181],[13.1,5265],[13.1,5350],[13.1,5435],[13.1,5521],[13.1,5604],[13.1,5690],[13.1,5775],[13.1,5860],[13.1,5944],[13.1,6029],[11.5,6114],[11.3,6199],[10.6,6284],[9.6,6369],[9.1,6454],[9.1,6539],[9.1,6623],[9.1,6708],[9.1,6793],[9.1,6878],[9.1,6962],[9.1,7047],[9.1,7132],[9.1,7217],[9.1,7302],[9.1,7386],[9.1,7471],[8.9,7557],[7.8,7641],[7.3,7725],[7.1,7811],[6.8,7896],[6.6,7980],[6.6,8065],[6.6,8150],[6.6,8235],[6.6,8320],[6.6,8404],[5.8,8490],[5.5,8574],[5.5,8659],[5.5,8744],[5.5,8829],[5.5,8913],[5.5,8998],[5.5,9083],[5.5,9168],[5.5,9253],[5.5,9338],[5.5,9422],[5.5,9507],[5.5,9592],[5.5,9677],[5.5,9762],[5.5,9847],[5.5,9931],[5.5,10017],[5.5,10101],[5.5,10186],[5.5,10271],[5.5,10356],[5.5,10441],[5.5,10525],[5.5,10610],[5.5,10695],[5.5,10781],[5.5,10865],[5.5,10950],[5.5,11034],[5.5,11119],[5.5,11204],[5,11290],[4.4,11374],[4.2,11459],[4.2,11543],[4.2,11628],[4.2,11713],[4.2,11798],[4.2,11883],[4.2,11967],[4.2,12052],[4.2,12137],[4.2,12222],[4.2,12307],[4.2,12392],[4.2,12477],[4.2,12562],[4.2,12646],[4.2,12731],[4.2,12816],[4.2,12901],[4.2,12986],[4.2,13070],[4.2,13155],[4.2,13240],[4.2,13325],[4.2,13410],[4.2,13495],[4.2,13579],[4.2,13664],[4.2,13750],[4.2,13834],[4.2,13919],[4.2,14004],[4.2,14088],[4.2,14173],[4.2,14263],[4.2,14343],[4.2,14428],[4.2,14513],[4.2,14598],[4.2,14683],[4.2,14767],[4.2,14852],[3.6,14937],[3.6,15022],[3.6,15107],[3.6,15191],[2.9,15277],[2.8,15361],[2.8,15446],[2.8,15531],[2.8,15616],[2.8,15701],[2.8,15786],[2.8,15870],[2.8,15955],[2.8,16040],[2.8,16125],[2.8,16210],[2.6,16294],[2.6,16379],[2.6,16464],[2.6,16549],[2.6,16634],[2.6,16732],[2.6,16833],[2.6,16913],[2.6,16997],[2.6,17082],[2.6,17167],[2.6,17252],[2.6,17337],[2.6,17422],[2.6,17506],[2.6,17591],[2.6,17676],[2.1,17762],[1.7,17846],[1.7,17931],[1.7,18016],[1.7,18100],[1.7,18185],[1.7,18275],[1.2,18355],[1.2,18440],[1.2,18524],[1.2,18609],[1.2,18694],[1.2,18779],[1.2,18864],[1.2,18949],[1.2,19033],[1.2,19118],[1.2,19203],[1.2,19288],[1.2,19373],[1.2,19458],[1.7,19543],[1.7,19628],[1.7,19712],[1.7,19797],[1.7,19882],[1.7,19967],[1.7,20051],[1.7,20136],[1.7,20221],[1.7,20306],[1.7,20391],[1.7,20476],[1.7,20561],[1.7,20646],[1.7,20730],[1.7,20816],[1.7,20900],[1.7,20986],[1.7,21070],[1.7,21154],[1.7,21240],[1.7,21324],[1.7,21409],[1.7,21494],[1.7,21579],[1.7,21663],[1.7,21748],[1.7,21833],[1.7,21918],[1.7,22003],[1.7,22088],[1.7,22173],[1.7,22258],[1.7,22342],[1.7,22427],[1.7,22512],[1.7,22597],[1.7,22682],[1.7,22766],[1.7,22851],[1.7,22936],[1.7,23021],[1.7,23106],[1.7,23193],[1.7,23275],[1.7,23360],[1.7,23446],[1.7,23532],[1.7,23617],[1.7,23707],[1.7,23792],[1.7,23871],[1.7,23953],[1.7,24034],[1.7,24118],[1.7,24202],[1.7,24287],[1.7,24372],[1.7,24457],[1.7,24542],[1.7,24627],[1.7,24712],[1.7,24797],[1.7,24882],[1.7,24966],[1.7,25051],[1.7,25136],[1.7,25221],[1.7,25305],[1.7,25390],[1.7,25475],[1.7,25560],[1.7,25644],[1.7,25731],[1.7,25815],[1.7,25900],[1.7,25984],[1.7,26069],[1.7,26154],[1.7,26239],[1.7,26324],[1.7,26409],[1.7,26493],[1.7,26578],[1.7,26663],[1.7,26748],[1.7,26833],[1.7,26918],[1.7,27002],[1.7,27087],[1.7,27172],[1.7,27257],[1.7,27342],[1.7,27427],[1.7,27511],[1.7,27596],[1.7,27681],[1.7,27766],[1.7,27851],[1.7,27936],[1.7,28021],[1.7,28105],[1.7,28190],[1.7,28275],[1.7,28360],[1.7,28445],[1.7,28529],[1.7,28614],[1.7,28700],[1.7,28784],[1.7,28869],[1.7,28954],[1.7,29039],[1.7,29123],[1.7,29208],[1.7,29293],[1.7,29378],[1.7,29463],[1.7,29543],[1.7,29622],[1.7,29701],[1.7,29785],[1.7,29865],[1.7,29947],[1.7,30032],[1.7,30117],[1.7,30202],[1.7,30287],[1.7,30371],[1.7,30457],[1.7,30535],[1.7,30621],[1.7,30708],[1.7,30790],[1.7,30875],[1.7,30960],[1.7,31044],[1.7,31129],[1.7,31214],[1.7,31299],[1.7,31384],[1.7,31469],[1.7,31553],[1.7,31638],[1.7,31723],[1.7,31808],[1.7,31893],[1.7,31978],[1.7,32062],[1.7,32147],[1.7,32233],[1.7,32317],[1.7,32402],[1.7,32487],[1.7,32572],[1.7,32656],[1.7,32741],[1.7,32826],[1.7,32911],[2,32996],[2,33081],[2,33165],[2,33251],[2.2,33335],[2.2,33420],[2.2,33504],[2.2,33590],[2.2,33674],[2.2,33759],[2.2,33844],[2.2,33929],[2.2,34014],[2.2,34099],[2.6,34184],[3,34268],[3.4,34353],[4.5,34438],[5.1,34523],[5.2,34607],[5.7,34693],[6.2,34778],[6.7,34862],[7.3,34947],[7.9,35032],[8.5,35117],[8.5,35201],[8.8,35287],[9.4,35371],[9.8,35456],[10.4,35541],[11.2,35626],[11.6,35710],[12.5,35796],[13,35880],[13.3,35965],[13.5,36050],[14,36135],[14.4,36220],[14.8,36304],[15.4,36389],[15.4,36474],[16.3,36559],[18.4,36644],[22.4,36729],[26.8,36814],[31.2,37838],[30.5,37922],[30.5,38008],[31.7,38092],[33.2,38177],[33.3,38262],[33.3,38346],[33.3,38431],[33.3,38516],[33.6,38601],[33.9,38686],[33.9,38771],[33.9,38856],[33.9,38940],[33.9,39025],[33.9,39111],[33.9,39195],[33.9,39280],[33.9,39365],[33.9,39451],[33.9,39534],[33.9,39619],[33.9,39704],[33.9,39789],[33.9,39873],[33.9,39958],[33.9,40043],[33.9,40128],[34.6,40213],[35.1,40299],[35.3,40383],[35.3,40467],[35.3,40552],[35.3,40637],[35.3,40722],[35.3,40807],[36.2,40892],[36.4,40976],[36.4,41061],[36.9,41146],[37.2,41231],[37.4,41316],[37.8,41401],[37.8,41486],[37.8,41570],[37.8,41655],[38.3,41740],[38.7,41825],[39.4,41910],[40.7,41995],[41.2,42079],[41.2,42164],[42.2,42249],[43.9,42335],[44.4,42419],[45.6,42504],[46.9,42589],[48.7,42674],[51,42760],[53.8,42843],[54.7,42928],[56.3,43013],[56.8,43097],[56.8,43182],[56.8,43267],[56.8,43352],[56.8,43438],[56.8,43522],[56.8,43607],[56.8,43692],[56.8,43776],[56.8,43861],[59.4,43946],[63.6,44031],[69,44115],[72.7,44201],[75.6,44285],[79,44370],[79.7,44455],[83.1,44540],[83.6,44624],[84.7,44711],[84.7,44794],[85.6,44879],[85.6,44964],[85.6,45049],[85.6,45133],[85.6,45219],[85.7,45303],[86.6,45388],[86.6,45473],[86.6,45558],[86.6,45643],[86.6,45727],[86.6,45812],[86.6,45897],[86.6,45982],[86.6,46067],[86.6,46152],[86.6,46237],[86.6,46321],[86.6,46406],[86.6,46491],[86.6,46576],[86.6,46661],[86.6,46746],[86.6,46830],[86.6,46915],[86.6,47000],[86.6,47085],[87.3,47170],[87.8,47254],[87.9,47339],[87.9,47424],[87.9,47509],[87.9,47594],[87.9,47679],[87.9,47764],[87.9,47849],[87.9,47933],[87.9,48018],[87.9,48103],[87.9,48188],[87.9,48273],[87.9,48358],[87.9,48443],[87.9,48527],[87.9,48612],[87.9,48697],[87.9,48782],[87.2,48867],[85.8,48952],[85.3,49036],[85.1,49121],[85.1,49206],[85.1,49291],[85.1,49376],[85.1,49461],[84.6,49546],[82.2,49630],[79.7,49715],[79,49800],[77.6,49885],[76.1,49970],[74.6,50054],[73.9,50139],[73.9,50224],[73.9,50309],[73.9,50393],[73.8,50479],[72.4,50564],[71.5,50648],[71.2,50733],[70.3,50818],[69.8,50903],[69.8,50988],[69.8,51072],[69.8,51158],[69.8,51242],[69.8,51327],[69.8,51412],[69.8,51496],[69.2,51582],[69.2,51666],[69.2,51764],[69.2,51842],[69.2,51927],[68.5,52012],[68.5,52097],[68.5,52181],[68.5,52266],[68.5,52351],[68.5,52436],[68.5,52520],[68.5,52607],[68.5,52691],[68.5,52776],[68.5,52860],[68.5,52945],[68.5,53030],[68.5,53114],[68.5,53200],[68.5,53284],[68.5,53369],[68.6,53454],[69.4,53539],[69.4,53624],[69.5,53709],[71.1,53793],[72.8,53878],[73.9,53963],[74.9,54048],[76.5,54133],[77.9,54218],[78.8,54303],[79.3,54389],[79.3,54472],[79.3,54557],[79.3,54642],[79.3,54727],[79.2,54812],[76.1,54896],[74.7,54981],[74.6,55066],[74.6,55151],[74.6,55235],[74.6,55321],[74.6,55405],[74.6,55490],[74.6,55575],[74.6,55659],[74.6,55744],[74.6,55830]]",1,0,2460.2897,2469.477,31.68684273,6.7384,"[{""rating"":25.673562128076412,""responseTime"":5.9388999999764565},{""rating"":31.68684272932468,""responseTime"":6.738399999976082}]",space,8.6582,,2469.477,Definitely yes,100,2469.478,,,[],,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,4.1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
