exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
tom,0.001,14.329,y,14.01,,5cbb87cb517cd00001310f26,2024-02-06_10h36.01.505,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251554883be6704f2fdb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5cbb87cb517cd00001310f26,2024-02-06_10h36.01.505,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251554883be6704f2fdb9,14.329,17.812,space,3.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5cbb87cb517cd00001310f26,2024-02-06_10h36.01.505,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251554883be6704f2fdb9,,,,,,17.812,27.812,space,9.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5cbb87cb517cd00001310f26,2024-02-06_10h36.01.505,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251554883be6704f2fdb9,,,,,,,,,,,27.822,30.328,space,2.467,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5cbb87cb517cd00001310f26,2024-02-06_10h36.01.505,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251554883be6704f2fdb9,,,,,,,,,,,30.33,46.278,p,15.867,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5cbb87cb517cd00001310f26,2024-02-06_10h36.01.505,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251554883be6704f2fdb9,,,,,,,,,,,46.282,51.411,space,5.09,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5cbb87cb517cd00001310f26,2024-02-06_10h36.01.505,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251554883be6704f2fdb9,,,,,,,,,,,51.413,52.361,space,0.892,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5cbb87cb517cd00001310f26,2024-02-06_10h36.01.505,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251554883be6704f2fdb9,,,,,,,,,,,52.361,66.561,space,14.146,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5cbb87cb517cd00001310f26,2024-02-06_10h36.01.505,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251554883be6704f2fdb9,,,,,,,,,,,66.562,78.762,space,12.148,,[],[],[],[],[],[],5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5cbb87cb517cd00001310f26,2024-02-06_10h36.01.505,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251554883be6704f2fdb9,,,,,,,,,,,78.766,84.261,space,5.454,,[],[],[],[],[],[],6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5cbb87cb517cd00001310f26,2024-02-06_10h36.01.505,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251554883be6704f2fdb9,,,,,,,,,,,,,,,,,,,,,,,,,,,84.263,86.845,86.866,88.878,,88.878,118.629,"[[999,3],[999,200],[999,399],[999,600],[999,800],[999,999],[999,1200],[999,1399],[999,1599],[999,1800],[999,1999],[999,2199],[999,2400],[999,2599],[999,2799],[999,3000],[999,3200],[999,3400],[999,3600],[999,3800],[999,4000],[999,4200],[999,4400],[999,4599],[999,4800],[58.2,5000],[59,5200],[60.3,5399],[60.3,5599],[60.5,5800],[62.1,6000],[63.2,6199],[64,6400],[64.6,6599],[64.7,6800],[64.7,7000],[65.1,7200],[65.2,7399],[65.4,7600],[65.8,7800],[66.5,8000],[67,8200],[67,8399],[67,8600],[67,8799],[67,9000],[67,9199],[67,9400],[67,9600],[67,9799],[67,9999],[67.4,10199],[67.4,10400],[67.6,10599],[67.6,10800],[67.6,11000],[67.3,11200],[37.9,11401],[24.3,16800],[22.8,17000],[22.8,17200],[22.8,17399],[22.8,17600],[22.8,17800],[22.8,17999],[22.8,18199],[22.8,18400],[22.8,18599],[22.8,18800],[22.8,18999],[22.8,19200],[22.8,19400],[22.8,19599],[22.8,19800],[22.8,20000],[22.8,20199],[22.8,20399],[22.8,20600],[22.8,20799],[21.8,21000],[20.7,21201],[20.7,21400],[20.7,21598],[20.7,21800],[20.7,22000],[20.7,22199],[20.7,22399],[20.7,22600],[20.7,22799],[20.7,23000],[19.9,23200],[19.8,23400],[19.8,23599],[19.8,23799],[19.8,24000],[19.8,24199],[19.4,24399],[19.4,24599],[19.4,24799],[19.4,24999],[19.4,25199],[19.4,25399],[19.4,25600],[19.4,25799],[19.4,25999],[19.4,26200],[19.4,26400],[19.4,26600],[19.4,26799],[19.4,26999],[19.4,27200],[19.4,27399],[19.4,27599],[19.4,27799],[19.4,28000],[19.4,28199],[19.4,28400],[19.4,28599],[19.4,28799],[19.4,29000],[19.4,29199],[19.4,29398],[19.4,29599]]",1,0,118.629,126.728,48.91156463,8.089,"[{""rating"":48.91156462585034,""responseTime"":8.089000000000013}]",space,3.872,,126.728,All the time,100,126.736,,,[],,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
