exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,run,audio_played,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,confirmResponse_2.rt,confirmResponse_2.duration,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,run_dup,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
social,0,4.23,y,3.911,,64abee38a80dfb5e45212487,2024-05-13_11h56.56.934,group3.1-3.2-social-tom,2023.2.2,Win32,75.07507508,65c5074098b851296ff0b7ed,6642381e9762d29237281727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,64abee38a80dfb5e45212487,2024-05-13_11h56.56.934,group3.1-3.2-social-tom,2023.2.2,Win32,75.07507508,65c5074098b851296ff0b7ed,6642381e9762d29237281727,4.231,9.993,space,5.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,64abee38a80dfb5e45212487,2024-05-13_11h56.56.934,group3.1-3.2-social-tom,2023.2.2,Win32,75.07507508,65c5074098b851296ff0b7ed,6642381e9762d29237281727,,,,,,9.993,27.16,space,16.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,64abee38a80dfb5e45212487,2024-05-13_11h56.56.934,group3.1-3.2-social-tom,2023.2.2,Win32,75.07507508,65c5074098b851296ff0b7ed,6642381e9762d29237281727,,,,,,,,,,,27.164,34.522,space,7.342,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,64abee38a80dfb5e45212487,2024-05-13_11h56.56.934,group3.1-3.2-social-tom,2023.2.2,Win32,75.07507508,65c5074098b851296ff0b7ed,6642381e9762d29237281727,,,,,,,,,,,34.522,46.887,space,12.293,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,64abee38a80dfb5e45212487,2024-05-13_11h56.56.934,group3.1-3.2-social-tom,2023.2.2,Win32,75.07507508,65c5074098b851296ff0b7ed,6642381e9762d29237281727,,,,,,,,,,,46.887,74.843,space,27.916,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,64abee38a80dfb5e45212487,2024-05-13_11h56.56.934,group3.1-3.2-social-tom,2023.2.2,Win32,75.07507508,65c5074098b851296ff0b7ed,6642381e9762d29237281727,,,,,,,,,,,74.845,93.103,space,18.235,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,64abee38a80dfb5e45212487,2024-05-13_11h56.56.934,group3.1-3.2-social-tom,2023.2.2,Win32,75.07507508,65c5074098b851296ff0b7ed,6642381e9762d29237281727,,,,,,,,,,,93.104,105.267,space,12.145,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,64abee38a80dfb5e45212487,2024-05-13_11h56.56.934,group3.1-3.2-social-tom,2023.2.2,Win32,75.07507508,65c5074098b851296ff0b7ed,6642381e9762d29237281727,,,,,,,,,,,,,,,,,,,,,,,,,,,105.269,107.842,107.852,1,audio/Narrative13Situation2.wav,109.856,,109.856,139.6,"[[40.4,1040],[43.8,1119],[48.3,1439],[48.2,1520],[47.3,1599],[47.3,1679],[47.3,1760],[47.2,1840],[47.1,1920],[46.8,2000],[46.8,2080],[46.8,2159],[46.8,2239],[46.8,2320],[46.8,2400],[46.8,2480],[46.8,2560],[46.8,2640],[47.5,2720],[48.2,2800],[48.9,2881],[49.2,2959],[49.2,3040],[49.2,3120],[49.2,3200],[49.2,3280],[49.2,3360],[49.2,3440],[49.2,3520],[49.2,3600],[49.2,3680],[49.2,3760],[49.2,3840],[49.2,3920],[49.2,4001],[49.2,4080],[49.2,4160],[49.2,4241],[49.2,4320],[49.2,4400],[49.2,4480],[49.2,4561],[49.2,4641],[49.2,4721],[49,4801],[48.6,4881],[47.9,4961],[47.7,5041],[47.7,5121],[47.7,5201],[47.7,5280],[47.7,5361],[47.7,5441],[47.7,5521],[47.7,5601],[47.7,5681],[47.7,5762],[47.7,5841],[47.2,5921],[46.8,6001],[46.1,6081],[44.9,6161],[43.8,6241],[43.6,6321],[43.6,6401],[43.6,6482],[43.6,6561],[43.6,6641],[45.2,6721],[54.3,6802],[82.1,6882],[92.5,6961],[92.6,7041],[94.7,7122],[97.4,7202],[99.1,7281],[99.2,7363],[99.3,7442],[99.4,7521],[99.4,7601],[99.4,7683],[99.4,7762],[99.4,7841],[99.4,7922],[99.4,8003],[99.4,8083],[99.4,8162],[99.4,8242],[99.4,8322],[99.4,8403],[99.6,8482],[99.6,8563],[99.6,8643],[99.6,8722],[99.8,8803],[99.8,8882],[99.8,8963],[99.8,9043],[99.8,9123],[99.8,9202],[100,9283],[100,9363],[100,9444],[100,9523],[100,9604],[100,9683],[100,9763],[100,9843],[100,9922],[100,10004],[100,10083],[94.1,10162],[64.4,10244],[37.9,10643],[39.9,10724],[50.2,10803],[76.7,10884],[82.1,10964],[86.4,11043],[89,11124],[91.3,11203],[95.6,11284],[96.9,11363],[98.1,11444],[98.6,11524],[99.3,11604],[99.4,11684],[99.5,11763],[99.5,11844],[99.5,11923],[99.6,12004],[97.5,12084],[81.8,12564],[80.2,12643],[82.5,12725],[90.3,12804],[92,12884],[92,12964],[92,13043],[92.4,13125],[95.8,13204],[96.4,13285],[95.3,13364],[93.8,13445],[88,13524],[71.1,13605],[53.9,13684],[43,13763],[42.5,13845],[42.5,13924],[42.5,14004],[47.1,14084],[51.4,14165],[49.3,14885],[49.5,14964],[48.4,15046],[47.9,15125],[48.1,15204],[48.2,15285],[48.4,15366],[48.5,15445],[48.6,15525],[48.6,15606],[48.6,15684],[48.6,15766],[48.6,15845],[48.6,15926],[48.6,16006],[49,16084],[55.6,16166],[64.7,16244],[83.8,16326],[91.5,16405],[91.5,16486],[91.5,16565],[91.7,16646],[98.5,16726],[100,16805],[100,16886],[100,16965],[100,17046],[100,17125],[100,17206],[100,17285],[100,17366],[100,17446],[100,17525],[100,17606],[100,17686],[100,17767],[100,17845],[100,17927],[100,18006],[100,18087],[100,18166],[100,18245],[100,18327],[100,18405],[100,18487],[100,18566],[100,18646],[100,18726],[100,18807],[100,18887],[100,18967],[100,19047],[100,19126],[100,19207],[100,19286],[100,19367],[100,19446],[100,19527],[100,19607],[100,19686],[100,19767],[100,19846],[100,19928],[100,20006],[100,20087],[100,20166],[100,20248],[100,20327],[100,20408],[100,20488],[100,20567],[100,20647],[100,20726],[100,20808],[100,20887],[100,20967],[100,21047],[100,21128],[100,21208],[100,21287],[100,21368],[100,21447],[100,21528],[100,21607],[100,21688],[100,21768],[100,21848],[100,21928],[100,22006],[100,22088],[100,22167],[100,22248],[100,22327],[100,22408],[100,22488],[100,22567],[100,22648],[100,22729],[86.5,22808],[74.2,22887],[73.5,22969],[67.3,23047],[62.8,23129],[61.5,23208],[58.2,23287],[53.3,23368],[52.9,23448],[52.2,23528],[50.1,23608],[50.1,23689],[50.1,23768],[50.1,23849],[50.1,23928],[50.1,24009],[50.1,24089],[50.1,24168],[50.1,24249],[50.1,24328],[50.1,24409],[50.1,24488],[50.1,24569],[50.1,24649],[50.1,24729],[50.1,24809],[50.1,24888],[50.1,24969],[50.1,25048],[50.1,25129],[50.1,25208],[50.1,25289],[47.8,25369],[42.3,25448],[38.5,25529],[36.1,25608],[35.9,25690],[35.9,25769],[35.9,25850],[35.7,25929],[34.3,26010],[32.9,26089],[29.6,26170],[27.6,26250],[26.5,26328],[26.5,26410],[26.5,26489],[26.3,26569],[26.3,26649],[26.3,26730],[26.3,26809],[26.3,26890],[26.3,26970],[26.3,27048],[26.3,27129],[26.3,27209],[26.3,27290],[26.3,27369],[26.3,27451],[26.3,27530],[26.3,27610],[26.3,27690],[26.3,27771],[26.3,27850],[26.3,27929],[26.3,28010],[26.3,28089],[26.3,28171],[26.3,28250],[24.3,28330],[24,28410],[19.7,28489],[18,28570],[16,28649],[15.8,28730],[15.8,28809],[15.8,28891],[15.8,28970],[15.8,29051],[15.8,29130],[15.8,29209],[15.8,29290],[15.8,29370],[15.9,29450],[16,29530],[24.2,29611],[48,29690]]",1,0,139.6,154.072,0,12.221,"[{""rating"":15.937499999999998,""responseTime"":7.957999999999998},{""rating"":0,""responseTime"":12.221000000000004}]",space,13.942,,154.072,Partially,50,161.956,50,5.882,"[{""rating"":50,""responseTime"":5.882000000000005}]",space,7.351,,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,64abee38a80dfb5e45212487,2024-05-13_11h56.56.934,group3.1-3.2-social-tom,2023.2.2,Win32,75.07507508,65c5074098b851296ff0b7ed,6642381e9762d29237281727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.956,1,audio/Narrative8Situation1.wav,164.209,space,164.209,180.135,"[[999,1],[999,80],[999,159],[999,240],[999,319],[999,400],[999,480],[999,560],[999,641],[999,719],[999,800],[999,881],[999,961],[999,1040],[999,1120],[999,1200],[999,1280],[999,1360],[999,1441],[999,1521],[999,1599],[999,1680],[999,1760],[999,1841],[999,1921],[999,2001],[999,2081],[999,2161],[999,2241],[999,2320],[53.1,2401],[64.5,2480],[67.1,2561],[67.1,2641],[67.1,2722],[67.2,2801],[74.5,2881],[79.5,2962],[79.5,3040],[79.6,3121],[79.6,3201],[79,3281],[78.3,3361],[78.3,3442],[78.1,3522],[78.1,3600],[77.7,3682],[77.7,3762],[77.8,3841],[80.6,3921],[84.5,4001],[84.7,4081],[84.7,4162],[84.7,4242],[85.1,4320],[85.6,4401],[85.6,4480],[85.6,4562],[85.6,4641],[90.3,4721],[92.1,4802],[94.4,4882],[97.2,4962],[98.4,5042],[99.2,5122],[99.3,5201],[99.4,5282],[100,5361],[100,5442],[100,5522],[100,5603],[100,5682],[100,5763],[100,5842],[100,5921],[100,6002],[100,6082],[100,6162],[100,6242],[99.9,6322],[87.2,6402],[84.8,6483],[77.6,6563],[72.6,6643],[64.9,6723],[64.7,6802],[64.7,6883],[64.9,6962],[68.8,7043],[72.2,7123],[75.3,7201],[75.3,7283],[75.3,7363],[75.3,7443],[75.3,7522],[75.3,7603],[75.3,7682],[75.3,7763],[75.3,7843],[75.3,7923],[75.3,8003],[75.3,8082],[75.3,8163],[75.3,8242],[75.3,8323],[75.3,8403],[75.3,8483],[75.3,8563],[75.3,8643],[75.3,8723],[75.3,8802],[75.3,8883],[75.3,8962],[75.3,9043],[75.3,9123],[75.3,9203],[75.3,9284],[75.3,9364],[75.3,9443],[75.3,9524],[76.3,9604],[76.4,9683],[76.5,9764],[82.8,9843],[89.9,9924],[91.1,10004],[91.1,10082],[92.7,10164],[94.5,10244],[97.7,10324],[99.7,10403],[100,10484],[100,10563],[100,10644],[100,10724],[100,10804],[100,10884],[100,10963],[100,11044],[100,11125],[100,11204],[100,11284],[100,11365],[100,11444],[100,11524],[100,11604],[100,11685],[100,11765],[100,11843],[100,11925],[100,12004],[100,12085],[100,12165],[100,12245],[100,12325],[100,12405],[100,12484],[100,12563],[100,12645],[100,12726],[100,12805],[100,12885],[100,12965],[100,13045],[100,13123],[100,13205],[100,13284],[100,13366],[100,13444],[100,13525],[100,13605],[100,13685],[100,13765],[100,13844],[100,13925],[100,14004],[100,14085],[100,14165],[99.8,14246],[99.7,14325],[99.5,14405],[99.3,14486],[99.3,14564],[99.3,14645],[98.9,14726],[98.5,14805],[98.1,14885],[98,14965],[98,15045],[98,15126],[98,15206],[98,15286],[98.1,15366],[98.3,15445],[98.9,15526],[99.1,15605],[99.2,15685],[99.2,15766],[99.2,15846],[99.2,15926]]",1,0,180.135,192.126,100,9.671,"[{""rating"":100,""responseTime"":9.670999999999992}]",space,11.458,,192.126,Definitely yes,100,192.129,,,[],,,,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,2.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
