exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
social,0.0005,11.3042,y,10.9843,,63d7b1a0af0a978609a30e3b,2024-02-05_11h41.10.636,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c10bd1a0b6d12cd458bce3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63d7b1a0af0a978609a30e3b,2024-02-05_11h41.10.636,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c10bd1a0b6d12cd458bce3,11.3046,15.0952,space,3.7403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63d7b1a0af0a978609a30e3b,2024-02-05_11h41.10.636,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c10bd1a0b6d12cd458bce3,,,,,,15.0954,54.989,space,39.5624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63d7b1a0af0a978609a30e3b,2024-02-05_11h41.10.636,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c10bd1a0b6d12cd458bce3,,,,,,,,,,,55.0008,64.0101,space,8.9887,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63d7b1a0af0a978609a30e3b,2024-02-05_11h41.10.636,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c10bd1a0b6d12cd458bce3,,,,,,,,,,,64.0269,98.6493,p,34.5232,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63d7b1a0af0a978609a30e3b,2024-02-05_11h41.10.636,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c10bd1a0b6d12cd458bce3,,,,,,,,,,,98.6829,110.4633,space,11.7626,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63d7b1a0af0a978609a30e3b,2024-02-05_11h41.10.636,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c10bd1a0b6d12cd458bce3,,,,,,,,,,,110.4934,115.3295,space,4.7366,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63d7b1a0af0a978609a30e3b,2024-02-05_11h41.10.636,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c10bd1a0b6d12cd458bce3,,,,,,,,,,,115.3585,132.6264,space,17.1949,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63d7b1a0af0a978609a30e3b,2024-02-05_11h41.10.636,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c10bd1a0b6d12cd458bce3,,,,,,,,,,,132.6571,150.5917,space,17.8611,,[],[],[],[],[],[],5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63d7b1a0af0a978609a30e3b,2024-02-05_11h41.10.636,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c10bd1a0b6d12cd458bce3,,,,,,,,,,,150.6232,159.106,space,8.461,,[],[],[],[],[],[],6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
