exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
social,0.0002,4.9564,y,4.6105,,5ebb4e079797f9127c0f03ab,2024-02-05_13h07.48.000,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c14dfae07aa75b58ca8884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5ebb4e079797f9127c0f03ab,2024-02-05_13h07.48.000,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c14dfae07aa75b58ca8884,4.9567,9.5947,space,4.6027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5ebb4e079797f9127c0f03ab,2024-02-05_13h07.48.000,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c14dfae07aa75b58ca8884,,,,,,9.5949,20.2556,space,10.3343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5ebb4e079797f9127c0f03ab,2024-02-05_13h07.48.000,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c14dfae07aa75b58ca8884,,,,,,,,,,,20.2623,29.3397,space,9.0441,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5ebb4e079797f9127c0f03ab,2024-02-05_13h07.48.000,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c14dfae07aa75b58ca8884,,,,,,,,,,,29.3408,58.971,space,29.492,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5ebb4e079797f9127c0f03ab,2024-02-05_13h07.48.000,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c14dfae07aa75b58ca8884,,,,,,,,,,,58.9845,78.1371,space,19.0695,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5ebb4e079797f9127c0f03ab,2024-02-05_13h07.48.000,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c14dfae07aa75b58ca8884,,,,,,,,,,,78.1504,96.6531,space,18.4767,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5ebb4e079797f9127c0f03ab,2024-02-05_13h07.48.000,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c14dfae07aa75b58ca8884,,,,,,,,,,,96.6667,110.2902,space,13.5969,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5ebb4e079797f9127c0f03ab,2024-02-05_13h07.48.000,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c14dfae07aa75b58ca8884,,,,,,,,,,,,,,,,,,,,,,,,,,,110.3069,112.8871,112.9152,114.9207,,114.9209,144.6721,"[[999,2],[999,233],[999,432],[999,632],[50.2,833],[50.2,1171],[50.2,1367],[50.2,1565],[50.2,1766],[50.2,2031],[50.3,2216],[50.8,2415],[52.2,2622],[54.1,2817],[56.8,3033],[57.8,3233],[58.4,3447],[59,3638],[60.6,3836],[63,4034],[65.4,4235],[66.3,4466],[66.3,4650],[66.3,4851],[70.3,5050],[79.1,5253],[84.2,5456],[85.5,5650],[85.8,5850],[85.8,6053],[85.8,6249],[85.8,6535],[85.8,6716],[84.9,6934],[84.5,7132],[84.4,7332],[84.4,7532],[84.4,7733],[84,7933],[83.6,8133],[83.4,8332],[83.4,8534],[83.4,8734],[83.4,8933],[83.4,9134],[87.1,9334],[88.1,9535],[93.2,9733],[94.7,9933],[94.7,10133],[94.7,10333],[94.7,10534],[94.7,10733],[94.7,10933],[94.6,11138],[94.5,11332],[94.5,11532],[94.5,11733],[94.5,11935],[94.5,12131],[94.4,12334],[94.4,12531],[94.4,12734],[93.6,12934],[93.6,13135],[93.6,13333],[93.6,13533],[93.5,13732],[93.5,13931],[93.5,14133],[93.5,14333],[93.5,14537],[94.7,14736],[94.5,14931],[94.4,15133],[94.4,15333],[95.3,15536],[95.4,15735],[95.4,15933],[95.2,16142],[95,16333],[94.5,16536],[94.5,16733],[94.5,16932],[94.5,17133],[94.5,17335],[94.4,17533],[88.9,17738],[72.5,17936],[60.3,18133],[43.4,18336],[24.4,18536],[14.6,18733],[10.8,18932],[9.9,19132],[9.4,19331],[8.9,19564],[7.2,19752],[7.2,19949],[6.4,20149],[6.2,20351],[6.2,20549],[6.2,20750],[6.2,20951],[6.2,21151],[5.9,21399],[5.9,21599],[5.9,21801],[5.9,22000],[5.9,22199],[8.8,22400],[26.8,22599],[51.5,22799],[67.4,22999],[67.9,23199],[67.9,23400],[67.9,23600],[67.9,23799],[67.9,24001],[67.9,24200],[67.9,24400],[67.9,24599],[67.4,24802],[63.4,25003],[61.8,25199],[56.2,25399],[39.5,25599],[31.2,25798],[29.9,26003],[29.9,26202],[29.9,26399],[29.9,26599],[29.5,26806],[28.1,27004],[22.2,27535],[21.1,27970],[20.8,28455],[20.8,28683],[20.8,28882],[20.8,29087],[20.8,29281],[20.8,29483],[20.8,29682]]",1,0,144.6724,Definitely yes,100,144.678,,,[],,144.6782,150.9575,61.42694261,4.8563,"[{""rating"":61.426942613389755,""responseTime"":4.856300000190743}]",space,5.734,,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5ebb4e079797f9127c0f03ab,2024-02-05_13h07.48.000,group3.1-3.2-social-tom,2023.2.2,MacIntel,60.24096386,65b1b24e3a500fd6b5dc9abd,65c14dfae07aa75b58ca8884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.9592,152.2704,space,152.2704,168.2052,"[[999,0],[999,198],[999,400],[999,601],[54.9,948],[52.8,1149],[51.1,1348],[51.1,1548],[52.1,1750],[56.6,1952],[57,2197],[57.3,2383],[59.3,2583],[62.1,2783],[65.3,2988],[68.8,3184],[70.1,3383],[70.2,3584],[47.3,3783],[46.5,3983],[47,4183],[47.5,4383],[47.9,4585],[48.2,4783],[48.3,4983],[48.3,5183],[48.3,5386],[48.3,5582],[48.3,5782],[48.3,5983],[48.3,6198],[57.2,6398],[57.7,6600],[57.8,6799],[57.8,6999],[57.8,7200],[57.8,7399],[57.8,7601],[57.8,7800],[57.8,8000],[57.8,8200],[57.8,8400],[57.8,8600],[57.8,8801],[57.8,9001],[57.8,9199],[67.2,9401],[77,9601],[83.5,9799],[97.5,9999],[100,10203],[100,10402],[100,10601],[100,10801],[100,10999],[100,11202],[100,11399],[100,11601],[100,11799],[100,11998],[100,12199],[100,12399],[100,12600],[100,12799],[100,12998],[100,13200],[100,13399],[100,13599],[100,13799],[100,13998],[100,14211],[100,14402],[100,14600],[100,14801],[100,15000],[100,15200],[100,15401],[100,15600],[100,15801]]",1,0,168.206,Definitely yes,100,168.2211,,,[],,168.2212,171.87,94.03903537,2.623,"[{""rating"":94.03903537326389,""responseTime"":2.623000000000019}]",space,3.1068,,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,1.2909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
