exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,run,audio_played,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,run_dup,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
tom,0.0006,30.5303,y,30.1924,,55fc5cbf77f33b0005cb244f,2024-05-13_11h53.20.549,group3.1-3.2-social-tom,2023.2.2,Win32,30.03003003,65c5074098b851296ff0b7ed,664236ff4b6b864db326d78b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55fc5cbf77f33b0005cb244f,2024-05-13_11h53.20.549,group3.1-3.2-social-tom,2023.2.2,Win32,30.03003003,65c5074098b851296ff0b7ed,664236ff4b6b864db326d78b,30.531,39.0674,space,8.4511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55fc5cbf77f33b0005cb244f,2024-05-13_11h53.20.549,group3.1-3.2-social-tom,2023.2.2,Win32,30.03003003,65c5074098b851296ff0b7ed,664236ff4b6b864db326d78b,,,,,,39.0679,53.6113,space,14.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55fc5cbf77f33b0005cb244f,2024-05-13_11h53.20.549,group3.1-3.2-social-tom,2023.2.2,Win32,30.03003003,65c5074098b851296ff0b7ed,664236ff4b6b864db326d78b,,,,,,,,,,,53.6587,82.8543,space,29.1683,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55fc5cbf77f33b0005cb244f,2024-05-13_11h53.20.549,group3.1-3.2-social-tom,2023.2.2,Win32,30.03003003,65c5074098b851296ff0b7ed,664236ff4b6b864db326d78b,,,,,,,,,,,82.8645,135.0107,space,52.0173,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55fc5cbf77f33b0005cb244f,2024-05-13_11h53.20.549,group3.1-3.2-social-tom,2023.2.2,Win32,30.03003003,65c5074098b851296ff0b7ed,664236ff4b6b864db326d78b,,,,,,,,,,,135.0286,152.8351,space,17.7242,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55fc5cbf77f33b0005cb244f,2024-05-13_11h53.20.549,group3.1-3.2-social-tom,2023.2.2,Win32,30.03003003,65c5074098b851296ff0b7ed,664236ff4b6b864db326d78b,,,,,,,,,,,152.8532,186.2841,space,33.3895,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55fc5cbf77f33b0005cb244f,2024-05-13_11h53.20.549,group3.1-3.2-social-tom,2023.2.2,Win32,30.03003003,65c5074098b851296ff0b7ed,664236ff4b6b864db326d78b,,,,,,,,,,,186.3009,215.6975,space,29.3617,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55fc5cbf77f33b0005cb244f,2024-05-13_11h53.20.549,group3.1-3.2-social-tom,2023.2.2,Win32,30.03003003,65c5074098b851296ff0b7ed,664236ff4b6b864db326d78b,,,,,,,,,,,,,,,,,,,,,,,,,,,215.7208,218.2992,218.3794,1,audio/Narrative13Situation2.wav,220.3998,,220.4006,250.2147,"[[999,3],[999,200],[999,265],[999,331],[999,399],[999,465],[999,531],[999,598],[999,665],[999,732],[999,798],[999,865],[999,932],[999,998],[999,1065],[999,1131],[999,1198],[999,1265],[999,1332],[999,1398],[999,1465],[999,1532],[999,1598],[999,1665],[999,1732],[999,1799],[999,1865],[999,1932],[999,1998],[999,2065],[999,2132],[999,2199],[999,2265],[999,2332],[999,2399],[999,2466],[999,2533],[999,2599],[999,2665],[999,2732],[999,2799],[999,2866],[999,2932],[999,2999],[999,3066],[999,3132],[999,3199],[999,3266],[999,3334],[999,3399],[999,3466],[999,3533],[999,3599],[999,3666],[999,3733],[999,3799],[999,3866],[999,3933],[999,3999],[999,4066],[999,4133],[999,4199],[999,4266],[999,4333],[999,4400],[999,4466],[999,4533],[999,4600],[999,4666],[999,4733],[999,4800],[999,4866],[999,4933],[999,5000],[999,5067],[999,5134],[999,5200],[999,5267],[999,5333],[999,5400],[999,5467],[999,5534],[999,5600],[999,5667],[999,5734],[999,5801],[999,5867],[999,5934],[999,6000],[999,6067],[999,6134],[999,6200],[999,6267],[999,6334],[999,6401],[999,6468],[999,6534],[999,6601],[999,6668],[999,6734],[999,6801],[999,6868],[999,6934],[999,7001],[999,7068],[999,7134],[999,7201],[999,7268],[999,7335],[999,7401],[999,7468],[999,7534],[999,7601],[999,7668],[999,7735],[999,7801],[999,7868],[999,7935],[999,8001],[999,8068],[999,8135],[999,8201],[999,8268],[999,8335],[999,8402],[999,8468],[999,8535],[999,8602],[999,8668],[999,8735],[999,8802],[999,8868],[999,8935],[999,9002],[999,9068],[999,9135],[999,9202],[999,9269],[999,9335],[999,9402],[999,9469],[999,9535],[999,9602],[999,9669],[999,9735],[999,9802],[999,9869],[999,9936],[999,10002],[999,10069],[999,10136],[999,10202],[999,10269],[999,10336],[999,10402],[999,10469],[999,10536],[999,10603],[999,10669],[999,10736],[999,10803],[999,10869],[999,10936],[999,11003],[999,11069],[999,11136],[999,11203],[999,11270],[999,11336],[999,11403],[999,11470],[999,11536],[999,11603],[999,11670],[999,11736],[999,11803],[999,11870],[999,11937],[999,12005],[999,12071],[999,12138],[61.3,12204],[57.3,12271],[56,12338],[54.4,12405],[52.8,12471],[51.8,12538],[51,12605],[50.6,12672],[50.3,12738],[50.3,12804],[50.3,12870],[50.4,12939],[52.2,13006],[54.8,13071],[56,13138],[57.2,13205],[57.9,13271],[58.8,13338],[59.2,13405],[59.2,13471],[59.2,13537],[59.2,13604],[59.2,13671],[59.2,13737],[59.2,13804],[59.2,13871],[59.2,13938],[59.2,14004],[59.2,14071],[59.2,14138],[59.2,14205],[59.2,14271],[59.2,14338],[59.2,14404],[59.2,14471],[59.2,14538],[59.2,14604],[59.2,14671],[59.2,14738],[59.2,14805],[59.2,14871],[59.2,14938],[59.2,15004],[59.2,15071],[59.2,15138],[59.2,15205],[59.2,15271],[59.2,15338],[59.2,15405],[59.2,15472],[59.2,15539],[59.2,15605],[59.2,15672],[59.2,15738],[59.2,15805],[59.2,15872],[59.2,15939],[59.2,16006],[59.2,16072],[59.2,16139],[59.2,16205],[59.2,16272],[58.2,16340],[55.9,16407],[53.5,16473],[51.5,16540],[49.6,16608],[48.7,16673],[48.5,16739],[48.5,16806],[48.5,16872],[48.5,16939],[48.5,17006],[48.5,17072],[48.5,17139],[48.4,17206],[45.5,17273],[41.4,17340],[37.1,17406],[34.8,17473],[33.2,17540],[32.1,17606],[31,17674],[30.2,17740],[30.1,17806],[30.1,17873],[30.1,17939],[30.1,18006],[30.1,18073],[30.1,18139],[29.8,18207],[29.5,18274],[29.4,18339],[29.4,18406],[29.4,18473],[29.4,18540],[29.4,18606],[29.4,18673],[29.4,18739],[29.4,18806],[29.4,18873],[29.4,18940],[29.4,19006],[29.4,19073],[29.4,19140],[29.4,19206],[29.4,19273],[29.4,19340],[29.4,19407],[29.4,19473],[29.4,19540],[29.4,19607],[29.4,19673],[29.4,19740],[29.4,19807],[29.4,19873],[29.4,19940],[29.4,20007],[29.4,20074],[29.4,20140],[29.4,20207],[29.4,20274],[29.4,20340],[29.4,20407],[29.4,20474],[29.4,20540],[29.4,20607],[29.4,20674],[29.4,20740],[29.4,20807],[29.4,20874],[29.4,20941],[29.4,21007],[29.4,21074],[29.4,21141],[29.4,21208],[29.4,21275],[29.4,21341],[29.4,21408],[29.4,21474],[29.4,21541],[29.4,21608],[29.4,21674],[29.4,21741],[29.4,21808],[28.9,21876],[28.3,21942],[27.6,22008],[27.3,22075],[27,22142],[26.9,22208],[26.7,22276],[26.6,22342],[26.3,22408],[25.8,22476],[25.4,22542],[25.4,22608],[25.4,22675],[25.4,22741],[25.4,22808],[25.4,22875],[25.4,22942],[25.4,23008],[25.4,23075],[25.4,23141],[25.4,23208],[25.4,23275],[25.4,23342],[25.4,23408],[25.4,23475],[25.4,23542],[25.4,23609],[25.4,23675],[25.4,23742],[25.4,23809],[25.4,23875],[25.4,23942],[25.4,24008],[25.4,24075],[25.4,24142],[25.4,24209],[25.4,24275],[25.4,24342],[25.4,24409],[25.4,24476],[25.4,24542],[25.4,24609],[25.4,24676],[25.4,24742],[25.4,24809],[25.4,24876],[25.4,24943],[25.4,25009],[25.4,25076],[25.4,25143],[25.4,25209],[25.4,25276],[25.4,25343],[25.4,25409],[25.4,25476],[25.4,25543],[25.4,25609],[25.4,25676],[25.4,25743],[25.4,25809],[25.4,25876],[25.4,25943],[25.4,26011],[25.4,26076],[25.4,26143],[25.4,26210],[25.4,26276],[25.4,26343],[25.4,26410],[25.4,26477],[25.4,26543],[25.4,26610],[25.4,26677],[25.4,26743],[25.4,26810],[25.4,26877],[25.4,26943],[25.4,27010],[25.4,27077],[25.4,27144],[25.4,27210],[25.4,27277],[25.4,27344],[25.4,27411],[25.4,27477],[25.4,27544],[25.4,27611],[25.4,27678],[25.4,27744],[25.4,27811],[25.4,27877],[25.4,27945],[25.4,28011],[25.4,28078],[25.4,28145],[25.4,28211],[25.4,28278],[25.4,28345],[25.4,28411],[25.4,28478],[25.4,28545],[25.4,28611],[25.4,28677],[25.4,28744],[25.4,28811],[25.4,28877],[25.4,28944],[25.4,29011],[25.4,29078],[25.4,29144],[25.4,29211],[25.4,29278],[25.4,29345],[25.4,29411],[25.4,29478],[25.4,29545],[25.4,29612],[25.4,29701],[25.4,29745],[25.4,29811]]",1,0,250.2155,258.5863,26.86676428,6.1831,"[{""rating"":26.866764275256223,""responseTime"":6.183100000023842}]",space,7.7753,,258.6179,All the time,100,258.6428,,,[],,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55fc5cbf77f33b0005cb244f,2024-05-13_11h53.20.549,group3.1-3.2-social-tom,2023.2.2,Win32,30.03003003,65c5074098b851296ff0b7ed,664236ff4b6b864db326d78b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.6438,1,audio/Narrative7Situation1.wav,264.2529,space,264.2531,320.1782,"[[999,21],[999,99],[999,165],[999,232],[999,299],[999,365],[999,433],[999,499],[999,565],[999,632],[999,699],[999,766],[999,832],[999,899],[999,966],[999,1032],[999,1099],[999,1166],[999,1232],[999,1299],[999,1366],[999,1433],[999,1499],[999,1566],[999,1633],[999,1699],[999,1767],[999,1833],[999,1899],[999,1966],[999,2033],[999,2100],[999,2166],[999,2233],[999,2300],[999,2366],[999,2433],[999,2500],[999,2566],[999,2633],[999,2700],[999,2767],[999,2833],[999,2900],[999,2967],[999,3033],[999,3100],[999,3167],[999,3233],[999,3300],[999,3367],[999,3433],[999,3500],[999,3567],[999,3634],[999,3700],[999,3767],[999,3834],[999,3900],[999,3967],[999,4034],[999,4100],[999,4168],[999,4234],[999,4301],[999,4367],[999,4434],[999,4501],[999,4567],[999,4634],[999,4701],[999,4768],[999,4834],[999,4901],[999,4967],[999,5034],[999,5101],[999,5168],[999,5234],[999,5301],[999,5368],[999,5434],[999,5501],[999,5568],[999,5634],[999,5701],[999,5768],[999,5835],[999,5901],[999,5968],[999,6035],[999,6101],[999,6168],[999,6235],[999,6302],[999,6368],[999,6435],[999,6502],[999,6568],[999,6635],[999,6701],[999,6768],[999,6835],[999,6902],[999,6968],[999,7035],[999,7102],[999,7168],[999,7235],[999,7302],[999,7368],[999,7435],[999,7502],[999,7568],[999,7635],[999,7703],[999,7770],[999,7836],[999,7903],[999,7970],[999,8036],[999,8103],[999,8170],[999,8237],[999,8303],[999,8370],[62.4,8436],[63.2,8503],[63.6,8570],[64.1,8637],[64.2,8703],[64.3,8770],[64.3,8836],[64.3,8903],[64.8,8970],[65.4,9036],[65.8,9104],[66,9169],[66,9236],[66,9302],[66,9370],[66,9436],[66,9503],[66,9569],[66,9636],[66,9703],[66,9769],[66,9837],[66,9903],[66,9970],[66,10037],[66,10104],[66,10171],[66,10237],[66,10304],[66,10371],[66,10437],[66,10504],[66,10570],[66,10638],[66,10704],[66,10771],[66,10837],[66,10904],[66,10971],[66,11037],[66,11104],[66,11171],[66,11238],[66,11304],[66,11371],[66,11438],[66,11504],[66,11571],[66,11638],[66,11704],[66,11771],[66,11837],[66,11904],[66,11971],[66,12037],[66,12104],[66,12171],[66,12238],[66,12305],[66,12371],[66,12438],[66,12505],[66,12571],[66,12638],[66,12705],[66,12772],[66,12838],[66,12905],[66,12971],[66,13038],[66,13105],[66,13172],[66,13238],[66,13305],[66,13372],[66,13439],[66,13506],[66,13572],[66,13638],[66,13705],[66,13771],[66,13838],[66,13905],[66,13972],[66,14038],[66,14105],[66,14172],[66,14238],[66,14305],[66,14372],[66,14439],[66,14505],[66,14572],[66,14638],[66,14705],[66,14772],[66,14839],[66,14905],[66,14972],[66,15038],[66,15105],[66,15172],[66,15239],[66,15305],[66,15372],[66,15439],[66,15505],[66,15572],[66,15639],[66,15706],[66,15772],[66,15839],[66,15906],[66,15972],[66,16039],[66,16106],[66,16172],[66,16239],[66,16306],[66,16373],[66,16439],[66,16506],[66,16573],[66,16639],[66,16706],[66,16773],[66,16839],[66,16906],[66,16973],[66,17040],[66,17106],[66,17173],[66,17240],[66,17307],[66,17373],[66,17440],[66,17507],[66,17573],[66,17640],[66,17707],[66,17774],[66,17840],[66,17907],[66,17973],[66,18040],[66,18107],[66,18174],[66,18240],[66,18307],[66,18374],[66,18440],[66,18507],[66,18574],[66,18641],[66,18707],[66,18774],[66,18841],[66,18907],[66,18974],[66,19041],[66,19108],[66,19174],[66,19241],[66,19307],[66,19374],[66,19441],[66,19508],[66,19574],[66,19641],[66,19707],[66,19774],[66,19841],[66,19908],[66,19975],[66,20041],[66,20108],[66,20174],[66,20241],[66,20308],[66,20375],[66,20441],[66,20508],[66,20575],[66,20641],[66,20708],[66,20775],[66,20841],[66,20908],[66,20975],[66,21042],[66,21108],[66,21175],[66,21241],[66,21308],[66,21375],[66,21442],[66,21508],[66,21575],[66,21642],[66,21708],[66,21775],[66,21842],[66,21908],[66,21975],[66,22042],[66,22108],[66,22175],[66,22242],[66,22309],[66,22377],[66,22443],[66,22509],[66,22576],[66,22643],[66,22709],[66,22776],[66,22843],[66,22909],[66,22976],[66,23043],[66,23109],[66,23176],[66,23243],[66,23310],[66,23377],[66,23443],[66,23510],[66,23576],[66,23643],[66,23710],[66,23777],[66,23843],[66,23910],[66,23976],[66,24043],[66,24109],[66,24176],[66,24243],[66,24310],[66,24376],[66,24443],[66,24510],[66,24577],[66,24643],[66,24710],[66,24776],[66,24844],[66,24910],[66,24977],[66,25043],[66,25110],[66,25177],[66,25244],[66,25310],[66,25377],[66,25443],[66,25511],[66,25577],[66,25644],[66,25710],[66,25777],[66,25844],[66,25910],[66,25977],[66,26044],[66,26110],[66,26177],[66,26244],[66,26311],[66,26377],[66,26444],[66,26511],[66,26577],[66,26644],[66,26711],[66,26777],[66,26844],[66,26911],[66,26978],[66,27044],[66,27111],[66,27177],[66,27245],[66,27311],[66,27378],[66,27445],[66,27511],[66,27578],[66,27644],[66,27711],[66,27778],[66,27845],[66,27912],[66,27978],[66,28045],[66,28111],[66,28178],[66,28245],[66,28312],[66,28378],[66,28445],[66,28512],[66,28578],[66,28645],[66,28712],[66,28778],[66,28845],[66,28912],[66,28978],[66,29045],[66,29112],[66,29179],[66,29245],[66,29312],[66,29379],[66,29445],[66,29512],[66,29579],[66,29646],[66,29712],[64.3,29780],[59.5,29847],[56.1,29913],[54.8,29980],[54.2,30047],[53.1,30113],[50.9,30180],[49.1,30247],[47.7,30314],[46.6,30380],[46.2,30446],[45,30514],[44.1,30580],[43.6,30647],[43.3,30712],[43,30779],[42.5,30846],[42.2,30913],[41.9,30979],[41.9,31046],[41.9,31113],[41.9,31179],[41.9,31246],[41.9,31313],[41.9,31379],[41.9,31446],[41.9,31513],[41.9,31580],[41.9,31647],[41.9,31714],[41.9,31780],[41.9,31846],[41.9,31913],[41.9,31980],[41.9,32047],[41.9,32113],[41.9,32180],[41.9,32247],[41.9,32313],[41.9,32380],[41.9,32447],[41.9,32513],[41.9,32580],[41.9,32647],[41.9,32714],[41.9,32781],[41.9,32847],[41.9,32914],[41.9,32981],[41.9,33047],[41.9,33114],[41.9,33181],[41.9,33247],[41.9,33314],[41.9,33381],[41.9,33448],[41.9,33514],[41.9,33581],[41.9,33648],[41.9,33714],[41.9,33783],[41.9,33848],[41.9,33914],[41.9,33981],[41.9,34048],[41.9,34115],[41.9,34181],[41.9,34248],[41.9,34315],[41.9,34381],[41.9,34448],[41.9,34515],[41.9,34581],[41.9,34648],[41.9,34715],[41.9,34782],[41.9,34848],[41.9,34915],[41.9,34982],[41.9,35048],[41.9,35115],[41.9,35182],[44.3,35262],[48,35317],[52.2,35385],[54.4,35450],[55.7,35517],[56.9,35584],[57.3,35649],[58.3,35716],[58.8,35782],[58.9,35848],[58.9,35915],[59.2,35982],[59.4,36049],[59.4,36115],[59.4,36182],[59.8,36249],[60.2,36316],[61.3,36383],[63.3,36450],[65.8,36516],[69.3,36583],[72.5,36651],[74.3,36716],[74.6,36782],[74.7,36849],[74.9,36915],[75,36982],[75.2,37049],[75.2,37115],[75.2,37182],[75.2,37249],[75.2,37316],[75.2,37383],[75.2,37449],[75.2,37516],[75.2,37582],[75.2,37649],[75.2,37716],[75.2,37782],[75.2,37849],[75.2,37916],[75.2,37982],[75.2,38049],[75.2,38116],[75.2,38182],[75.2,38250],[75.2,38316],[75.2,38383],[75.2,38449],[75.2,38516],[75.2,38583],[75.2,38649],[75.2,38716],[75.2,38783],[75.2,38849],[75.2,38916],[75.2,38983],[75.2,39049],[75.2,39116],[75.2,39183],[75.2,39250],[75.2,39316],[75.2,39384],[75.2,39451],[75.2,39517],[75.2,39583],[75.2,39650],[75.2,39717],[75.2,39783],[75.2,39850],[75.2,39917],[75.2,39984],[75.2,40050],[75.2,40117],[75.2,40184],[75.2,40250],[75.2,40317],[75.2,40384],[75.2,40450],[75.2,40517],[75.2,40584],[75.2,40650],[75.2,40717],[75.2,40784],[75.2,40851],[75.2,40917],[75.2,40984],[75.2,41051],[75.2,41117],[75.2,41184],[75.2,41251],[75.2,41317],[75.2,41384],[75.2,41451],[75.2,41517],[75.2,41584],[75.2,41651],[75.2,41717],[75.2,41784],[75.2,41851],[75.2,41918],[75.2,41984],[75.2,42051],[75.2,42119],[75.2,42185],[75.2,42251],[75.2,42318],[75.2,42385],[75.2,42451],[75.2,42518],[75.2,42585],[75.2,42652],[75.2,42718],[75.2,42785],[75.2,42851],[75.2,42918],[75.2,42985],[75.2,43052],[75.2,43118],[75.2,43185],[75.2,43252],[75.2,43318],[75.2,43385],[75.2,43452],[75.2,43518],[75.2,43585],[75.2,43652],[75.2,43718],[75.2,43785],[75.2,43852],[75.2,43919],[75.2,43985],[75.2,44052],[75.2,44119],[75.2,44185],[75.2,44252],[75.2,44319],[75.2,44386],[75.2,44452],[75.2,44519],[75.2,44586],[75.2,44652],[75.2,44719],[75.2,44786],[75.2,44852],[75.2,44919],[75.2,44986],[75.2,45053],[75.2,45119],[75.2,45186],[75.2,45253],[75.2,45319],[75.2,45386],[75.2,45453],[75.2,45519],[75.2,45586],[75.2,45653],[75.2,45719],[75.2,45786],[75.2,45853],[75.2,45919],[75.2,45986],[75.2,46053],[75.2,46120],[75.2,46186],[75.2,46253],[75.2,46320],[75.2,46386],[75.2,46453],[75.2,46520],[75.2,46586],[75.2,46653],[75.2,46720],[75.2,46787],[75.2,46853],[75.2,46920],[75.2,46987],[75.2,47053],[75.2,47120],[75.2,47187],[75.2,47254],[75.2,47320],[75.2,47387],[75.2,47454],[75.2,47521],[75.2,47587],[75.2,47654],[75.2,47720],[75.2,47787],[75.2,47854],[75.2,47921],[75.2,47988],[75.2,48054],[75.2,48121],[75.2,48187],[75.2,48254],[75.2,48321],[75.2,48387],[75.2,48454],[75.2,48521],[75.2,48587],[75.2,48654],[75.2,48721],[75.2,48787],[75.2,48854],[75.2,48921],[75.2,48988],[75.2,49054],[75.2,49121],[75.2,49188],[75.2,49254],[75.2,49321],[75.2,49388],[75.2,49454],[75.2,49521],[75.2,49588],[75.2,49654],[75.2,49721],[75.2,49788],[75.2,49855],[75.2,49921],[75.2,49988],[75.2,50055],[75.2,50121],[75.2,50188],[75.2,50255],[75.2,50322],[75.2,50388],[75.2,50455],[75.2,50522],[75.2,50589],[75.2,50655],[75.2,50722],[75.2,50788],[75.2,50855],[75.2,50922],[75.2,50988],[75.2,51055],[75.2,51122],[75.2,51189],[75.2,51255],[75.2,51322],[75.2,51389],[75.2,51456],[75.2,51522],[75.2,51589],[75.2,51656],[75.2,51722],[75.2,51789],[75.2,51855],[75.2,51923],[75.2,51989],[75.2,52055],[75.2,52122],[75.2,52189],[75.2,52256],[75.2,52322],[75.2,52389],[75.2,52456],[75.2,52523],[75.2,52589],[75.2,52656],[75.2,52722],[75.2,52789],[75.2,52856],[75.2,52923],[75.2,52989],[75.2,53056],[75.2,53123],[75.2,53189],[75.2,53256],[75.2,53323],[75.2,53389],[75.2,53456],[75.2,53523],[75.2,53590],[75.2,53656],[75.2,53723],[75.2,53790],[75.2,53856],[75.2,53923],[75.2,53990],[75.2,54057],[75.2,54123],[75.2,54190],[75.2,54257],[75.2,54323],[75.2,54390],[75.2,54457],[75.2,54523],[75.2,54590],[75.2,54657],[75.2,54724],[75.2,54790],[75.2,54857],[75.2,54924],[75.2,54991],[75.2,55057],[75.2,55124],[75.2,55190],[75.2,55257],[75.2,55324],[75.2,55391],[75.2,55457],[75.2,55524],[75.2,55590],[75.2,55657],[75.2,55724],[75.2,55791],[75.2,55858],[75.2,55924]]",1,0,320.1791,328.9489,75.62225476,3.9702,"[{""rating"":75.62225475841873,""responseTime"":3.970199999988097}]",space,8.1808,,328.9491,Half the time,50,328.9767,,,[],,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,5.5409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
