exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
tom,0.0004,9.3844,y,9.0539,,651b0bf012ad70f23d978e28,2024-02-06_07h43.58.062,group3.1-3.2-social-tom,2023.2.2,Win32,60.0132029,65b1b24e3a500fd6b5dc9abd,65c2532b99136dd066a16fef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,651b0bf012ad70f23d978e28,2024-02-06_07h43.58.062,group3.1-3.2-social-tom,2023.2.2,Win32,60.0132029,65b1b24e3a500fd6b5dc9abd,65c2532b99136dd066a16fef,9.3846,14.2171,space,4.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,651b0bf012ad70f23d978e28,2024-02-06_07h43.58.062,group3.1-3.2-social-tom,2023.2.2,Win32,60.0132029,65b1b24e3a500fd6b5dc9abd,65c2532b99136dd066a16fef,,,,,,14.2172,22.35,space,7.7984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,651b0bf012ad70f23d978e28,2024-02-06_07h43.58.062,group3.1-3.2-social-tom,2023.2.2,Win32,60.0132029,65b1b24e3a500fd6b5dc9abd,65c2532b99136dd066a16fef,,,,,,,,,,,22.3589,29.1669,space,6.785,,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,651b0bf012ad70f23d978e28,2024-02-06_07h43.58.062,group3.1-3.2-social-tom,2023.2.2,Win32,60.0132029,65b1b24e3a500fd6b5dc9abd,65c2532b99136dd066a16fef,,,,,,,,,,,29.1727,43.4334,space,14.1894,,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,651b0bf012ad70f23d978e28,2024-02-06_07h43.58.062,group3.1-3.2-social-tom,2023.2.2,Win32,60.0132029,65b1b24e3a500fd6b5dc9abd,65c2532b99136dd066a16fef,,,,,,,,,,,43.4396,56.5655,space,13.0988,,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,651b0bf012ad70f23d978e28,2024-02-06_07h43.58.062,group3.1-3.2-social-tom,2023.2.2,Win32,60.0132029,65b1b24e3a500fd6b5dc9abd,65c2532b99136dd066a16fef,,,,,,,,,,,56.5716,69.2317,space,12.635,,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,651b0bf012ad70f23d978e28,2024-02-06_07h43.58.062,group3.1-3.2-social-tom,2023.2.2,Win32,60.0132029,65b1b24e3a500fd6b5dc9abd,65c2532b99136dd066a16fef,,,,,,,,,,,69.2379,77.2824,space,8.0344,,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,651b0bf012ad70f23d978e28,2024-02-06_07h43.58.062,group3.1-3.2-social-tom,2023.2.2,Win32,60.0132029,65b1b24e3a500fd6b5dc9abd,65c2532b99136dd066a16fef,,,,,,,,,,,,,,,,,,,,,,,,,,,77.2894,79.8649,79.8822,81.8986,,81.8988,111.665,"[[999,0],[999,215],[999,416],[999,616],[999,815],[999,1015],[999,1216],[999,1416],[999,1615],[999,1816],[999,2016],[999,2215],[999,2416],[999,2616],[999,2815],[999,3016],[999,3216],[999,3415],[999,3616],[999,3817],[999,4015],[999,4216],[999,4415],[999,4616],[999,4815],[999,5016],[999,5215],[999,5416],[999,5615],[999,5816],[999,6016],[999,6215],[999,6415],[999,6615],[999,6816],[999,7015],[999,7216],[999,7415],[999,7615],[999,7815],[999,8015],[999,8216],[999,8416],[999,8616],[999,8817],[999,9015],[999,9215],[999,9415],[999,9615],[999,9815],[999,10016],[999,10215],[999,10417],[999,10615],[999,10815],[999,11015],[999,11215],[999,11416],[999,11616],[999,11815],[999,12016],[999,12217],[999,12415],[999,12615],[999,12815],[999,13016],[999,13216],[999,13415],[999,13615],[999,13815],[999,14016],[999,14215],[999,14415],[49.3,14615],[48.9,14815],[48.9,15016],[49.4,15216],[52.4,15415],[52.4,15615],[51.6,15815],[50.1,16015],[50.1,16215],[50.1,16415],[50.1,16615],[50.1,16815],[50.1,17016],[50.1,17216],[50.1,17415],[50.1,17615],[50.1,17815],[50.1,18015],[50.1,18215],[50.1,18415],[50.1,18615],[50.1,18815],[50.1,19015],[50.1,19214],[50.1,19415],[50.1,19615],[50.1,19815],[50.1,20015],[50.1,20215],[50.1,20415],[50.1,20616],[50.1,20815],[50.1,21015],[50.1,21215],[50.1,21415],[50.1,21615],[50.1,21815],[50.1,22015],[50.1,22215],[50.1,22415],[50.1,22615],[50.1,22815],[50.1,23015],[50.1,23215],[50.1,23415],[50.1,23615],[50.1,23815],[50.1,24015],[50.1,24215],[50.1,24415],[50.1,24614],[50.1,24815],[50.1,25015],[50.1,25215],[50.1,25415],[50.1,25615],[50.1,25815],[50.1,26015],[50.1,26214],[50.1,26415],[50.1,26615],[50.1,26814],[50.1,27015],[50.1,27215],[50.1,27414],[50.1,27615],[50.1,27815],[50.1,28014],[50.1,28214],[50.1,28415],[50.1,28615],[50.1,28815],[50.1,29014],[50.1,29215],[50.1,29415],[50.1,29615]]",1,0,111.6652,119.6806,50.9375,4.4127,"[{""rating"":50.9375,""responseTime"":4.412700000047721}]",space,7.4725,,119.6862,All the time,100,119.689,,,[],,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,651b0bf012ad70f23d978e28,2024-02-06_07h43.58.062,group3.1-3.2-social-tom,2023.2.2,Win32,60.0132029,65b1b24e3a500fd6b5dc9abd,65c2532b99136dd066a16fef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.6893,120.9809,space,120.9809,176.879,"[[79.1,41198],[79.4,41398],[83.4,41598],[85.4,41798],[85.9,41998],[85.9,42198],[85.9,42399],[85.9,42598],[85.9,42799],[85.9,42998],[85.9,43198],[85.9,43398],[85.9,43598],[85.9,43797],[85.9,43998],[85.9,44197],[85.9,44397],[85.9,44598],[85.9,44797],[85.9,44998],[85.9,45198],[85.9,45397],[85.9,45597],[85.9,45798],[85.9,45999],[85.9,46197],[85.9,46398],[85.9,46597],[85.9,46798],[85.9,46999],[85.9,47198],[85.9,47397],[85.9,47597],[85.9,47797],[85.9,47997],[85.9,48198],[85.9,48397],[85.9,48597],[85.9,48797],[85.9,48997],[85.9,49198],[85.9,49398],[85.9,49598],[85.9,49798],[85.9,49997],[85.9,50197],[85.9,50399],[85.9,50597],[85.9,50797],[85.9,50997],[85.9,51197],[85.9,51397],[85.9,51597],[85.9,51797],[85.9,51998],[85.9,52198],[85.9,52399],[85.9,52597],[85.9,52797],[85.9,52997],[85.9,53197],[85.9,53397],[85.9,53598],[85.9,53797],[85.9,53997],[85.9,54197],[85.9,54397],[85.9,54598],[85.9,54797],[85.9,54999],[85.9,55198],[85.9,55398],[85.9,55597],[85.9,55797]]",1,0,176.8792,180.4292,85.9375,0.1666,"[{""rating"":85.9375,""responseTime"":0.16660000002383413}]",space,3.0169,,180.4293,Half the time,50,180.432,,,[],,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,1.2713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
