trial,time,word,social_ratings,social_ratings_mad,social_validPar_trial,social_validPar_time,social_included,tom_ratings,tom_ratings_mad,tom_validPar_trial,tom_validPar_time,tom_included,intentional_actions,all_actions,biological_motion,multiperson_ratings,multiperson_ratings_mad,multiperson_validPar_trial,multiperson_validPar_time,multiperson_included,indoor,outdoor,pos_label,neu_label,neg_label,pos_prob,neu_prob,neg_prob,character_speaking,physical_interactions,n_syllables,word_frequency,sentence_complexity_FleschKincaidGrade,frame_Self_motion,frame_Buildings,frame_Perception_experience,frame_Statement,frame_Personal_relationship,frame_People,frame_Arriving,frame_Kinship,social_annotations,tom_annotations,pos_tag_CC,pos_tag_DT,pos_tag_IN,pos_tag_JJ,pos_tag_MD,pos_tag_NN,pos_tag_NNP,pos_tag_NNS,pos_tag_PRP,pos_tag_PRP$,pos_tag_RB,pos_tag_RP,pos_tag_VB,pos_tag_VBD,pos_tag_VBG,pos_tag_VBZ,pos_tag_WRB,pos_tag_TO,pos_tag_VBN,pos_tag_POS,pos_tag_CD,pos_tag_PDT,pos_tag_RBS,pos_tag_WP
1,2.3,honest,18.61306532663317,16.513065326633168,72,51,1.0,51.0,13.190361445783124,79,53,1.0,0.326732673,0.396039604,0.113207547,35.847682119205295,22.469919136515543,48.0,30,1,0.5,0.5,1,0,0,0.8339234590530396,0.1635695844888687,0.0025069254916161,0.0,0.0,2.0,5.37e-05,3.653333333,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.53,man,20.3455175257732,17.743752819890844,72,56,1.0,50.4,10.9,79,55,1.0,0.326732673,0.396039604,0.113207547,30.01056180322282,21.45,48.0,32,1,0.5,0.5,1,0,0,0.8339234590530396,0.1635695844888687,0.0025069254916161,0.0,0.0,1.0,0.000661,3.653333333,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.76,man,16.444278606965174,14.719,72,60,1.0,50.4,16.244578313253008,79,57,1.0,0.326732673,0.396039604,0.113207547,20.57619047619048,18.53690476190476,48.0,34,1,0.5,0.5,1,0,0,0.8339234590530396,0.1635695844888687,0.0025069254916161,0.0,0.0,1.0,0.000661,3.653333333,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.99,That's,13.0,10.7,72,61,1.0,50.4,18.009523809523806,79,59,1.0,0.653465347,0.772277228,0.70754717,17.085714285714285,15.62293983461648,48.0,34,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,1.0,0.000724,9.209473684,1,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.22,why,10.3125,8.6125,72,61,1.0,50.3,17.5,79,61,1.0,0.653465347,0.772277228,0.70754717,16.25,11.532530120481928,48.0,34,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,1.0,0.000851,9.209473684,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.45,why,11.4,10.526190476190475,72,61,1.0,49.4,17.229032258064514,79,64,1.0,0.653465347,0.772277228,0.70754717,14.5,11.0,48.0,35,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,1.0,0.000851,9.209473684,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.68,during,7.385483103284151,6.785483103284151,72,61,1.0,49.24166666666667,15.549999999999995,79,66,1.0,0.653465347,0.772277228,0.70754717,14.5,11.1,48.0,35,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,2.0,0.000525,9.209473684,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.91,his,6.828571428571429,6.42534263679765,72,61,1.0,48.937,15.436999999999998,79,67,1.0,0.653465347,0.772277228,0.70754717,14.75,11.15,48.0,38,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,1.0,0.00324,9.209473684,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.14,his,7.952380952380952,7.302380952380952,72,62,1.0,47.98132530120482,15.9,79,68,1.0,0.653465347,0.772277228,0.70754717,14.018333333333334,10.668333333333331,48.0,38,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,1.0,0.00324,9.209473684,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.37,evening,5.527605901951452,5.372411951992187,72,62,1.0,47.15405405405405,17.445945945945944,79,69,1.0,0.653465347,0.772277228,0.70754717,13.246613300492612,10.05,48.0,38,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,2.0,7.24e-05,9.209473684,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.6,jog,4.949999999999999,4.692073681272676,72,64,1.0,47.12758620689655,17.77758620689655,79,70,1.0,0.653465347,0.772277228,0.70754717,12.21551724137931,9.06551724137931,48.0,38,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,1.0,2e-06,9.209473684,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.83,jog,5.042168674698795,4.563228626650531,72,65,1.0,47.9,17.599999999999998,79,72,1.0,0.653465347,0.772277228,0.70754717,12.454705882352942,9.14331347728965,48.0,38,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,1.0,2e-06,9.209473684,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.06,around,6.0,5.4,72,65,1.0,47.8,18.5,79,73,1.0,0.653465347,0.772277228,0.70754717,11.45357142857143,8.103571428571428,48.0,38,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,2.0,0.000589,9.209473684,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.29,the,4.8,4.449344125034886,72,67,1.0,43.624,18.876,79,73,1.0,0.653465347,0.772277228,0.70754717,10.45,7.1,48.0,38,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,1.0,0.0537,9.209473684,1,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.52,swamp,4.797590361445783,4.466380534278236,72,67,1.0,45.0,19.599999999999994,79,73,1.0,0.653465347,0.772277228,0.70754717,10.4625,7.248255555555556,48.0,38,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,1.0,6.92e-06,9.209473684,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.75,swamp,4.1,3.752363948007427,72,67,1.0,45.15577689243028,19.444223107569712,79,73,1.0,0.653465347,0.772277228,0.70754717,10.39107142857143,7.241071428571429,48.0,38,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,1.0,6.92e-06,9.209473684,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.98,he,4.1,3.735937723182402,72,67,1.0,44.728,19.872,79,73,1.0,0.653465347,0.772277228,0.70754717,11.67710843373494,8.603579021970233,48.0,38,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,1.0,0.0049,9.209473684,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.21,pondered,4.152380952380953,3.725501775003061,72,67,1.0,44.8,19.8,79,73,1.0,0.653465347,0.772277228,0.70754717,11.85421686746988,9.615061311914324,48.0,39,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,2.0,7.08e-07,9.209473684,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.44,pondered,4.257142857142857,3.757142857142857,72,67,1.0,45.464,19.564,79,73,1.0,0.653465347,0.772277228,0.70754717,12.0,10.057288888888888,48.0,39,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,2.0,7.08e-07,9.209473684,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.67,his,3.8,3.3,72,67,1.0,45.832,20.732,79,73,1.0,0.653465347,0.772277228,0.70754717,12.0,9.5,48.0,39,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,1.0,0.00324,9.209473684,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.9,recent,3.546511627906977,3.046511627906977,72,67,1.0,41.86,21.894895104895102,79,74,1.0,0.653465347,0.772277228,0.70754717,12.0,9.5,48.0,39,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,2.0,0.00011,9.209473684,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.13,recent,3.7,3.1489115266536416,72,67,1.0,41.45,22.3,79,74,1.0,0.653465347,0.772277228,0.70754717,12.0,9.2,48.0,39,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,2.0,0.00011,9.209473684,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.36,affair,3.25074230348492,2.75074230348492,72,67,1.0,41.56208333333333,22.187916666666663,79,74,1.0,0.653465347,0.772277228,0.70754717,13.7,10.7,48.0,41,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,2.0,2e-05,9.209473684,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.59,with,3.5,3.0,72,67,1.0,41.3,22.231787330316745,79,74,1.0,0.653465347,0.772277228,0.70754717,12.0,9.1,48.0,41,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,1.0,0.00708,9.209473684,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.82,with,3.8,3.3565655526992284,72,67,1.0,45.77586206896552,20.71700259849709,79,74,1.0,0.653465347,0.772277228,0.70754717,11.37289156626506,8.37289156626506,48.0,42,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,1.0,0.00708,9.209473684,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.05,the,3.9,3.6,72,68,1.0,45.7725,20.03876506024097,79,74,1.0,0.653465347,0.772277228,0.70754717,11.85,8.5,48.0,42,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,1.0,0.0537,9.209473684,1,0,0,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.28,receptionist,4.0,3.6259177377892033,72,68,1.0,47.7,20.39999999999999,79,75,1.0,0.653465347,0.772277228,0.70754717,13.472289156626506,7.622289156626505,48.0,42,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,4.0,1.82e-06,9.209473684,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.51,at,4.35044578313253,4.05044578313253,72,68,1.0,48.60149253731343,20.898507462686567,79,75,1.0,0.653465347,0.772277228,0.70754717,13.713855421686748,7.35722891566265,48.0,42,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,1.0,0.00501,9.209473684,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.74,at,4.45,4.075049320473477,72,68,1.0,50.1,20.45,79,76,1.0,0.653465347,0.772277228,0.70754717,12.85,7.711949685534591,48.0,42,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,1.0,0.00501,9.209473684,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.97,work,4.85,4.55,72,68,1.0,50.650000000000006,19.04950248756218,79,76,1.0,0.653465347,0.772277228,0.70754717,14.196385542168674,8.196385542168674,48.0,42,1,0.0,1.0,0,1,0,0.0371500961482524,0.9557743668556212,0.0070755332708358,0.0,0.0,1.0,0.000912,9.209473684,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.2,Luke,6.0,5.5,72,69,1.0,50.650000000000006,19.64999999999999,79,76,1.0,0.801980198,0.851485148,0.886792453,13.7,8.799999999999999,48.0,43,1,0.0,1.0,0,1,0,0.0171778593212366,0.8094495534896851,0.1733726412057876,0.0,0.0,1.0,2.82e-05,3.925,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.43,Luke,6.5858823529411765,5.885882352941176,72,69,1.0,51.62865853658536,19.85,79,76,1.0,0.801980198,0.851485148,0.886792453,13.149019607843137,8.249019607843136,48.0,43,1,0.0,1.0,0,1,0,0.0171778593212366,0.8094495534896851,0.1733726412057876,0.0,0.0,1.0,2.82e-05,3.925,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.66,looked,5.9,5.437645244215939,72,69,1.0,51.900000000000006,20.17612608708214,79,76,1.0,0.801980198,0.851485148,0.886792453,12.0,8.0,48.0,43,1,0.0,1.0,0,1,0,0.0171778593212366,0.8094495534896851,0.1733726412057876,0.0,0.0,1.0,0.000129,3.925,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.89,up,5.158,4.8580000000000005,72,69,1.0,51.97767857142857,20.622321428571432,79,76,1.0,0.801980198,0.851485148,0.886792453,12.564102564102564,7.9,48.0,44,1,0.0,1.0,0,1,0,0.0171778593212366,0.8094495534896851,0.1733726412057876,0.0,0.0,1.0,0.00245,3.925,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.12,up,5.950602409638554,5.442143195137044,72,69,1.0,53.1625,19.4375,79,76,1.0,0.801980198,0.851485148,0.886792453,13.7,9.0,48.0,45,1,0.0,1.0,0,1,0,0.0171778593212366,0.8094495534896851,0.1733726412057876,0.0,0.0,1.0,0.00245,3.925,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.35,at,9.485882352941177,8.385882352941177,72,71,1.0,53.93095238095238,18.43855421686747,79,76,1.0,0.801980198,0.851485148,0.886792453,12.2,8.3,48.0,45,1,0.0,1.0,0,1,0,0.0171778593212366,0.8094495534896851,0.1733726412057876,0.0,0.0,1.0,0.00501,3.925,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.58,the,9.930120481927712,8.630120481927712,72,71,1.0,53.65,18.37625,79,76,1.0,0.801980198,0.851485148,0.886792453,14.3,9.4,48.0,45,1,0.0,1.0,0,1,0,0.0171778593212366,0.8094495534896851,0.1733726412057876,0.0,0.0,1.0,0.0537,3.925,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
