trial,time,word,social_ratings,social_ratings_mad,social_validPar_trial,social_validPar_time,social_included,tom_ratings,tom_ratings_mad,tom_validPar_trial,tom_validPar_time,tom_included,intentional_actions,all_actions,biological_motion,multiperson_ratings,multiperson_ratings_mad,multiperson_validPar_trial,multiperson_validPar_time,multiperson_included,indoor,outdoor,pos_label,neu_label,neg_label,pos_prob,neu_prob,neg_prob,character_speaking,physical_interactions,n_syllables,word_frequency,sentence_complexity_FleschKincaidGrade,frame_Self_motion,frame_Buildings,frame_Perception_experience,frame_Statement,frame_Personal_relationship,frame_People,frame_Arriving,frame_Kinship,social_annotations,tom_annotations,pos_tag_CC,pos_tag_CD,pos_tag_DT,pos_tag_IN,pos_tag_JJ,pos_tag_MD,pos_tag_NN,pos_tag_NNP,pos_tag_NNS,pos_tag_POS,pos_tag_PRP,pos_tag_PRP$,pos_tag_RB,pos_tag_RP,pos_tag_TO,pos_tag_VB,pos_tag_VBD,pos_tag_VBG,pos_tag_VBN,pos_tag_WRB,pos_tag_VBP,pos_tag_JJS
1,2.3,been,49.8,24.700000000000003,96,68,1.0,49.30390625,18.07,80,60,1.0,0.277227723,0.792079208,0.367924528,50.74956803455724,10.150000000000002,68.0,44,1,0.5,0.5,0,0,1,0.0044135116040706,0.3065806627273559,0.6890058517456055,0.0,0.0,1.0,0.00186,6.275555556,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.53,kidnapped,49.635714285714286,22.94041701112662,96,70,1.0,49.436,17.663999999999994,80,63,1.0,0.277227723,0.792079208,0.367924528,50.7,13.771428571428572,68.0,45,1,0.5,0.5,0,0,1,0.0044135116040706,0.3065806627273559,0.6890058517456055,0.0,0.0,2.0,9.12e-06,6.275555556,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.76,kidnapped,49.35,23.1,96,72,1.0,49.3,12.290611225389366,80,64,1.0,0.277227723,0.792079208,0.367924528,51.1,19.300000000000004,68.0,47,1,0.5,0.5,0,0,1,0.0044135116040706,0.3065806627273559,0.6890058517456055,0.0,0.0,2.0,9.12e-06,6.275555556,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.99,recently,48.6,23.0,96,73,1.0,48.664180672268905,10.765353380158032,80,66,1.0,0.277227723,0.792079208,0.367924528,50.9,15.19166666666667,68.0,47,1,0.5,0.5,0,0,1,0.0044135116040706,0.3065806627273559,0.6890058517456055,0.0,0.0,3.0,0.000105,6.275555556,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.22,recently,47.7,26.187735849056608,96,75,1.0,47.04277825588066,13.65275387263339,80,66,1.0,0.277227723,0.792079208,0.367924528,50.9,18.02528735632184,68.0,49,1,0.5,0.5,0,0,1,0.0044135116040706,0.3065806627273559,0.6890058517456055,0.0,0.0,3.0,0.000105,6.275555556,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.45,recently,35.96157407407407,22.49107407407407,96,76,1.0,47.3445945945946,15.27126126126126,80,67,1.0,0.277227723,0.792079208,0.367924528,50.9,19.4,68.0,51,1,0.5,0.5,0,0,1,0.0044135116040706,0.3065806627273559,0.6890058517456055,0.0,0.0,3.0,0.000105,6.275555556,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.68,James,32.1644578313253,19.27658227848101,96,78,1.0,49.03333333333333,16.339215686274507,80,67,1.0,0.831683168,0.881188118,0.396226415,50.77857142857143,19.45,68.0,52,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.000129,6.553333333,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,3.91,James,26.016418573650306,23.277834299912914,96,80,1.0,49.1,14.078413654618466,80,68,1.0,0.831683168,0.881188118,0.396226415,50.65722891566265,17.521514629948364,68.0,52,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.000129,6.553333333,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,4.14,told,23.218072289156623,21.568072289156625,96,82,1.0,50.41633165829146,15.699999999999996,80,68,1.0,0.831683168,0.881188118,0.396226415,50.9,20.650602409638555,68.0,55,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.000347,6.553333333,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.37,told,19.8,18.1,96,83,1.0,50.93975903614458,15.997740963855414,80,68,1.0,0.831683168,0.881188118,0.396226415,50.9418284789644,21.8581715210356,68.0,56,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.000347,6.553333333,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.6,Nancy,17.4,15.7,96,83,1.0,51.8,16.531325301204813,80,68,1.0,0.831683168,0.881188118,0.396226415,50.9,21.1,68.0,57,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,2.0,1.38e-05,6.553333333,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.83,to,17.528999999999996,16.263523809523807,96,83,1.0,51.55,18.001764705882348,80,68,1.0,0.831683168,0.881188118,0.396226415,50.9,22.300000000000004,68.0,57,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.0269,6.553333333,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.06,to,21.05,19.35,96,86,1.0,51.76069651741294,17.839303482587056,80,69,1.0,0.831683168,0.881188118,0.396226415,50.1,22.65,68.0,58,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.0269,6.553333333,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.29,at,41.68313253012048,24.283132530120483,96,87,1.0,51.65,17.799999999999997,80,70,1.0,0.831683168,0.881188118,0.396226415,50.95,21.65,68.0,58,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.00501,6.553333333,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.52,home,54.3733862959285,28.034306011763817,96,89,1.0,51.9,17.699999999999996,80,71,1.0,0.831683168,0.881188118,0.396226415,60.11379310344828,17.1825226860254,68.0,59,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.000646,6.553333333,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.75,and,70.6872852233677,23.15271477663231,96,89,1.0,52.75795454545455,19.107954545454543,80,72,1.0,0.702970297,0.722772277,0.5,69.8,20.056321839080454,68.0,59,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.0257,6.553333333,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.98,he,76.0012048192771,23.09581010609601,96,89,1.0,51.9,17.799999999999997,80,73,1.0,0.702970297,0.722772277,0.5,73.2,21.5,68.0,61,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.0049,6.553333333,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.21,search,79.13658536585365,19.4467449704168,96,90,1.0,53.75243902439025,19.54756097560975,80,73,1.0,0.702970297,0.722772277,0.5,76.22,21.96810126582278,68.0,61,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,9.12e-05,6.553333333,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.44,the,84.8277108433735,14.872289156626508,96,91,1.0,55.2,19.15,80,74,1.0,0.702970297,0.722772277,0.5,82.95,16.549999999999997,68.0,62,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.0537,6.553333333,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.67,whole,85.9,14.099999999999994,96,91,1.0,55.5,18.58528571428572,80,74,1.0,0.702970297,0.722772277,0.5,82.95,16.65,68.0,62,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.000288,6.553333333,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.9,town,87.5,12.5,96,91,1.0,55.2,18.91376811594204,80,74,1.0,0.702970297,0.722772277,0.5,81.75,17.450000000000003,68.0,62,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.000174,6.553333333,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.13,for,88.0,12.0,96,91,1.0,55.2,20.34570200573066,80,74,1.0,0.702970297,0.722772277,0.5,82.95,15.799999999999995,68.0,62,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.0102,6.553333333,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.36,the,92.2231354016848,7.7768645983152,96,91,1.0,54.91686746987952,19.866265060240963,80,75,1.0,0.702970297,0.722772277,0.5,82.95,15.699999999999996,68.0,62,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.0537,6.553333333,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.59,son,91.97781456953642,8.02218543046358,96,92,1.0,56.5,19.1,80,75,1.0,0.702970297,0.722772277,0.5,82.95,15.789655172413788,68.0,62,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.000191,6.553333333,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.82,no,94.01220930232556,5.987790697674427,96,92,1.0,56.5,18.6,80,76,1.0,0.108910891,0.188118812,0.037735849,82.95,16.400624999999998,68.0,62,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.00224,6.553333333,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.05,no,94.3722891566265,5.627710843373507,96,92,1.0,56.08125,18.6,80,76,1.0,0.108910891,0.188118812,0.037735849,82.56951219512194,16.530487804878057,68.0,62,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.00224,6.553333333,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.28,matter,95.45,4.549999999999997,96,92,1.0,56.8,18.69375,80,76,1.0,0.108910891,0.188118812,0.037735849,79.35,19.639759036144586,68.0,62,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,2.0,0.00024,6.553333333,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,8.51,how,95.85,4.150000000000006,96,92,1.0,58.77619047619048,18.573809523809523,80,76,1.0,0.108910891,0.188118812,0.037735849,82.7,16.299999999999997,68.0,63,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.00174,6.553333333,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.74,long,95.85,4.150000000000006,96,92,1.0,60.213432835820896,17.5,80,76,1.0,0.108910891,0.188118812,0.037735849,82.7,16.5,68.0,63,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.000646,6.553333333,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.97,it,96.3,3.6999999999999886,96,92,1.0,59.56071428571428,18.089285714285715,80,76,1.0,0.108910891,0.188118812,0.037735849,83.2,15.299999999999995,68.0,63,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.00891,6.553333333,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,9.2,took,97.15,2.8499999999999943,96,92,1.0,61.15,17.008271144278606,80,76,1.0,0.108910891,0.188118812,0.037735849,83.5,15.0,68.0,63,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.000324,6.553333333,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.43,took,97.6,2.4000000000000057,96,92,1.0,63.18411764705882,16.700000000000003,80,76,1.0,0.108910891,0.188118812,0.037735849,82.7,16.299999999999997,68.0,63,1,0.5,0.5,0,1,0,0.0139043191447854,0.9601023197174072,0.0259933676570653,1.0,0.0,1.0,0.000324,6.553333333,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.66,For,97.6,2.4000000000000057,96,92,1.0,63.3,16.700000000000003,80,76,1.0,0.801980198,0.851485148,0.726415094,83.2,15.799999999999995,68.0,63,1,0.0,1.0,0,1,0,0.0797578990459442,0.9081404805183412,0.0121016185730695,0.0,0.0,1.0,0.0102,7.536666667,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.89,For,97.6,2.4000000000000057,96,93,1.0,63.75,15.04784006795292,80,76,1.0,0.801980198,0.851485148,0.726415094,83.2,16.099999999999994,68.0,63,1,0.0,1.0,0,1,0,0.0797578990459442,0.9081404805183412,0.0121016185730695,0.0,0.0,1.0,0.0102,7.536666667,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.12,days,97.6,2.4000000000000057,96,93,1.0,64.05493827160494,14.50493827160494,80,76,1.0,0.801980198,0.851485148,0.726415094,82.7,17.299999999999997,68.0,63,1,0.0,1.0,0,1,0,0.0797578990459442,0.9081404805183412,0.0121016185730695,0.0,0.0,1.0,0.000407,7.536666667,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.35,James,96.1,3.9000000000000057,96,93,1.0,66.8719512195122,16.671951219512195,80,76,1.0,0.801980198,0.851485148,0.726415094,82.0,17.200000000000003,68.0,63,1,0.0,1.0,0,1,0,0.0797578990459442,0.9081404805183412,0.0121016185730695,0.0,0.0,1.0,0.000129,7.536666667,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,10.58,had,96.1,3.9000000000000057,96,93,1.0,67.2,16.89999999999999,80,77,1.0,0.801980198,0.851485148,0.726415094,83.2,16.0,68.0,63,1,0.0,1.0,0,1,0,0.0797578990459442,0.9081404805183412,0.0121016185730695,0.0,0.0,1.0,0.00214,7.536666667,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,10.81,been,96.1,3.9000000000000057,96,93,1.0,67.31428571428572,16.98571428571428,80,77,1.0,0.801980198,0.851485148,0.726415094,82.7,16.5,68.0,63,1,0.0,1.0,0,1,0,0.0797578990459442,0.9081404805183412,0.0121016185730695,0.0,0.0,1.0,0.00186,7.536666667,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
