trial,time,word,social_ratings,social_ratings_mad,social_validPar_trial,social_validPar_time,social_included,tom_ratings,tom_ratings_mad,tom_validPar_trial,tom_validPar_time,tom_included,intentional_actions,all_actions,biological_motion,multiperson_ratings,multiperson_ratings_mad,multiperson_validPar_trial,multiperson_validPar_time,multiperson_included,indoor,outdoor,pos_label,neu_label,neg_label,pos_prob,neu_prob,neg_prob,character_speaking,physical_interactions,n_syllables,word_frequency,sentence_complexity_FleschKincaidGrade,frame_Self_motion,frame_Buildings,frame_Perception_experience,frame_Statement,frame_Personal_relationship,frame_People,frame_Arriving,frame_Kinship,social_annotations,tom_annotations,pos_tag_CC,pos_tag_DT,pos_tag_IN,pos_tag_JJ,pos_tag_NN,pos_tag_NNP,pos_tag_NNS,pos_tag_PRP,pos_tag_PRP$,pos_tag_RB,pos_tag_TO,pos_tag_VB,pos_tag_VBD,pos_tag_VBG,pos_tag_VBN,pos_tag_VBP,pos_tag_WP,pos_tag_RP,pos_tag_WRB,pos_tag_POS,pos_tag_CD,pos_tag_MD,pos_tag_VBZ,pos_tag_RBR
1,0.0,William,49.3,2.099999999999998,76,2,0.0,15.6,0.0,73,1,0.0,0.178217822,0.306930693,0.066037736,42.5,38.3,65.0,3,0,0.5,0.5,0,1,0,0.0489799380302429,0.9459164142608644,0.0051036337390542,0.0,0.0,2.0,7.59e-05,5.863636364,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.23,William,51.29761904761905,2.288235294117648,76,6,0.0,30.087647058823528,20.412352941176472,73,2,0.0,0.178217822,0.306930693,0.066037736,42.4,8.100000000000001,65.0,5,0,0.5,0.5,0,1,0,0.0489799380302429,0.9459164142608644,0.0051036337390542,0.0,0.0,2.0,7.59e-05,5.863636364,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.46,William,49.95,2.7499999999999964,76,8,0.0,47.1,12.299999999999995,73,5,0.0,0.178217822,0.306930693,0.066037736,45.946666666666665,21.059281437125748,65.0,6,0,0.5,0.5,0,1,0,0.0489799380302429,0.9459164142608644,0.0051036337390542,0.0,0.0,2.0,7.59e-05,5.863636364,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.69,and,47.95,8.900000000000002,76,18,0.0,50.162179487179486,5.349585218702863,73,10,0.0,0.178217822,0.306930693,0.066037736,46.20011543178703,20.300000000000004,65.0,14,0,0.5,0.5,0,1,0,0.0489799380302429,0.9459164142608644,0.0051036337390542,0.0,0.0,1.0,0.0257,5.863636364,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.92,and,45.91987951807229,5.576591070163001,76,24,0.0,56.9,9.4,73,23,0.0,0.178217822,0.306930693,0.066037736,54.75454545454546,10.793413729128012,65.0,21,0,0.5,0.5,0,1,0,0.0489799380302429,0.9459164142608644,0.0051036337390542,0.0,0.0,1.0,0.0257,5.863636364,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.15,Johnny,44.41477272727273,6.174639037433153,76,33,0.0,50.5,13.046706586826351,73,29,0.0,0.178217822,0.306930693,0.066037736,50.2,9.083529411764708,65.0,29,0,0.5,0.5,0,1,0,0.0489799380302429,0.9459164142608644,0.0051036337390542,0.0,0.0,2.0,2.24e-05,5.863636364,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.38,are,39.086746987951805,11.174698795180724,76,39,1.0,49.45,16.276190476190475,73,42,1.0,0.178217822,0.306930693,0.066037736,50.13181818181818,9.936046511627907,65.0,34,1,0.5,0.5,0,1,0,0.0489799380302429,0.9459164142608644,0.0051036337390542,0.0,0.0,1.0,0.0055,5.863636364,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.61,brother-in-laws,34.4,16.332530120481927,76,46,1.0,49.0,17.1,73,47,1.0,0.178217822,0.306930693,0.066037736,50.2,9.43555555555556,65.0,39,1,0.5,0.5,0,1,0,0.0489799380302429,0.9459164142608644,0.0051036337390542,0.0,0.0,3.0,4.83e-05,5.863636364,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.84,brother-in-laws,40.29939759036145,10.702841215608697,76,50,1.0,49.0,15.0,73,51,1.0,0.178217822,0.306930693,0.066037736,52.25,7.700000000000003,65.0,42,1,0.5,0.5,0,1,0,0.0489799380302429,0.9459164142608644,0.0051036337390542,0.0,0.0,3.0,4.83e-05,5.863636364,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.07,who,42.2,19.04166666666667,76,53,1.0,49.607621247113165,18.551286787707063,73,54,1.0,0.178217822,0.306930693,0.066037736,53.7,10.557608695652178,65.0,43,1,0.5,0.5,0,1,0,0.0489799380302429,0.9459164142608644,0.0051036337390542,0.0,0.0,1.0,0.00219,5.863636364,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.3,who,38.1,24.7,76,57,1.0,49.9,18.7,73,57,1.0,0.178217822,0.306930693,0.066037736,57.06564102564103,11.254529914529918,65.0,45,1,0.5,0.5,0,1,0,0.0489799380302429,0.9459164142608644,0.0051036337390542,0.0,0.0,1.0,0.00219,5.863636364,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.53,been,39.13095238095238,19.704761904761902,76,58,1.0,49.75,17.394138355923246,73,58,1.0,0.178217822,0.306930693,0.066037736,53.7,12.800000000000004,65.0,45,1,0.5,0.5,0,1,0,0.0489799380302429,0.9459164142608644,0.0051036337390542,0.0,0.0,1.0,0.00186,5.863636364,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.76,cellmates,38.04285714285714,18.408156936383293,76,58,1.0,49.7,15.804819277108436,73,61,1.0,0.178217822,0.306930693,0.066037736,55.53095238095238,12.830952380952375,65.0,49,1,0.5,0.5,0,1,0,0.0489799380302429,0.9459164142608644,0.0051036337390542,0.0,0.0,2.0,9.33e-08,5.863636364,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.99,for,33.8071265060241,18.20596873207114,76,62,1.0,49.4,14.758317197676469,73,61,1.0,0.178217822,0.306930693,0.066037736,52.40449438202248,11.904494382022476,65.0,51,1,0.5,0.5,0,1,0,0.0489799380302429,0.9459164142608644,0.0051036337390542,0.0,0.0,1.0,0.0102,5.863636364,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.22,for,26.950000000000003,22.41853932584269,76,64,1.0,49.45,13.793337440591436,73,61,1.0,0.178217822,0.306930693,0.066037736,53.2,12.700000000000005,65.0,51,1,0.5,0.5,0,1,0,0.0489799380302429,0.9459164142608644,0.0051036337390542,0.0,0.0,1.0,0.0102,5.863636364,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.45,years,22.75,21.838554216867472,76,66,1.0,48.17209302325581,14.1420858184974,73,62,1.0,0.178217822,0.306930693,0.066037736,57.57828947368421,14.96559357911448,65.0,52,1,0.5,0.5,0,1,0,0.0489799380302429,0.9459164142608644,0.0051036337390542,0.0,0.0,1.0,0.000912,5.863636364,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.68,years,22.51746987951807,21.31746987951807,76,68,1.0,46.65526315789474,18.855263157894736,73,65,1.0,0.178217822,0.306930693,0.066037736,59.07530120481928,14.17346400950423,65.0,54,1,0.5,0.5,0,1,0,0.0489799380302429,0.9459164142608644,0.0051036337390542,0.0,0.0,1.0,0.000912,5.863636364,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.91,years,22.7565331010453,20.7565331010453,76,68,1.0,44.3,17.800000000000004,73,67,1.0,0.178217822,0.306930693,0.066037736,58.24352941176471,17.04578313253012,65.0,54,1,0.5,0.5,0,1,0,0.0489799380302429,0.9459164142608644,0.0051036337390542,0.0,0.0,1.0,0.000912,5.863636364,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.14,Both,23.2,21.8,76,69,1.0,43.135546875,18.335546875,73,67,1.0,0.168316832,0.405940594,0.056603774,58.0,16.75,65.0,56,1,0.5,0.5,0,0,1,0.0029233323875814,0.0472050569951534,0.9498716592788696,0.0,0.0,1.0,0.000617,4.83,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.37,Both,23.2,21.3,76,69,1.0,43.1,15.3,73,67,1.0,0.168316832,0.405940594,0.056603774,58.0,17.541017964071855,65.0,56,1,0.5,0.5,0,0,1,0.0029233323875814,0.0472050569951534,0.9498716592788696,0.0,0.0,1.0,0.000617,4.83,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.6,were,26.6,23.8,76,69,1.0,40.42764705882352,15.583529411764706,73,68,1.0,0.168316832,0.405940594,0.056603774,58.73214285714286,18.80757121439281,65.0,56,1,0.5,0.5,0,0,1,0.0029233323875814,0.0472050569951534,0.9498716592788696,0.0,0.0,1.0,0.00219,4.83,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.83,were,26.6,23.8,76,69,1.0,38.5,15.8,73,70,1.0,0.168316832,0.405940594,0.056603774,57.79625,22.603750000000005,65.0,57,1,0.5,0.5,0,0,1,0.0029233323875814,0.0472050569951534,0.9498716592788696,0.0,0.0,1.0,0.00219,4.83,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.06,facing,27.07738095238096,24.15,76,70,1.0,37.2,16.099999999999994,73,71,1.0,0.168316832,0.405940594,0.056603774,59.0,21.40000000000001,65.0,57,1,0.5,0.5,0,0,1,0.0029233323875814,0.0472050569951534,0.9498716592788696,0.0,0.0,2.0,3.16e-05,4.83,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.29,the,27.450000000000003,24.018235294117645,76,70,1.0,37.2,16.299999999999997,73,71,1.0,0.168316832,0.405940594,0.056603774,60.3,21.96785714285714,65.0,57,1,0.5,0.5,0,0,1,0.0029233323875814,0.0472050569951534,0.9498716592788696,0.0,0.0,1.0,0.0537,4.83,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.52,death,26.6,23.8,76,71,1.0,38.983417085427135,15.333417085427136,73,73,1.0,0.168316832,0.405940594,0.056603774,59.12857142857143,21.628571428571437,65.0,59,1,0.5,0.5,0,0,1,0.0029233323875814,0.0472050569951534,0.9498716592788696,0.0,0.0,1.0,0.000251,4.83,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.75,penalty,26.6,23.200000000000003,76,71,1.0,35.1,16.700000000000003,73,73,1.0,0.168316832,0.405940594,0.056603774,60.3,24.88795180722891,65.0,61,1,0.5,0.5,0,0,1,0.0029233323875814,0.0472050569951534,0.9498716592788696,0.0,0.0,3.0,2.82e-05,4.83,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.98,in,24.97590361445783,22.87590361445783,76,71,1.0,35.63493975903614,16.628640596535064,73,73,1.0,0.168316832,0.405940594,0.056603774,59.65,23.44041293378643,65.0,62,1,0.5,0.5,0,0,1,0.0029233323875814,0.0472050569951534,0.9498716592788696,0.0,0.0,1.0,0.0186,4.83,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.21,the,21.62586206896552,20.17586206896552,76,72,1.0,35.1,15.536470588235296,73,73,1.0,0.168316832,0.405940594,0.056603774,60.3,25.5,65.0,63,1,0.5,0.5,0,0,1,0.0029233323875814,0.0472050569951534,0.9498716592788696,0.0,0.0,1.0,0.0537,4.83,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.44,coming,18.83235294117647,17.633031550058043,76,74,1.0,35.1,15.333620841401164,73,73,1.0,0.168316832,0.405940594,0.056603774,60.5,25.95,65.0,64,1,0.5,0.5,0,0,1,0.0029233323875814,0.0472050569951534,0.9498716592788696,0.0,0.0,2.0,0.000251,4.83,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.67,week,17.584523809523812,16.584523809523812,76,75,1.0,40.5,13.9,73,73,1.0,0.168316832,0.405940594,0.056603774,60.65874263261297,26.941257367387024,65.0,64,1,0.5,0.5,0,0,1,0.0029233323875814,0.0472050569951534,0.9498716592788696,0.0,0.0,1.0,0.000363,4.83,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.9,week,15.311421319796954,14.411421319796954,76,76,1.0,42.9,15.099999999999998,73,73,1.0,0.168316832,0.405940594,0.056603774,65.2,23.94036144578313,65.0,64,1,0.5,0.5,0,0,1,0.0029233323875814,0.0472050569951534,0.9498716592788696,0.0,0.0,1.0,0.000363,4.83,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.13,They,12.803571428571429,11.898504273504273,76,76,1.0,42.9,16.200000000000003,73,73,1.0,0.811881188,0.8811881189999999,0.20754717,68.5698795180723,20.7301204819277,65.0,65,1,1.0,0.0,0,1,0,0.0239061005413532,0.9177561402320862,0.0583376847207546,0.0,0.0,1.0,0.00316,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.36,They,12.13433734939759,11.13433734939759,76,76,1.0,42.9,15.574698795180725,73,73,1.0,0.811881188,0.8811881189999999,0.20754717,68.9,20.39999999999999,65.0,65,1,1.0,0.0,0,1,0,0.0239061005413532,0.9177561402320862,0.0583376847207546,0.0,0.0,1.0,0.00316,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.59,had,10.139285714285714,9.139285714285714,76,76,1.0,47.54388489208633,15.44388489208633,73,73,1.0,0.811881188,0.8811881189999999,0.20754717,67.0,21.3,65.0,65,1,1.0,0.0,0,1,0,0.0239061005413532,0.9177561402320862,0.0583376847207546,0.0,0.0,1.0,0.00214,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.82,spent,11.2,10.178834618680376,76,75,1.0,49.7,14.900000000000006,73,73,1.0,0.811881188,0.8811881189999999,0.20754717,67.0,22.3,65.0,65,1,1.0,0.0,0,1,0,0.0239061005413532,0.9177561402320862,0.0583376847207546,0.0,0.0,1.0,0.000105,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.05,the,11.2,10.2,76,75,1.0,49.7,14.931818181818173,73,73,1.0,0.811881188,0.8811881189999999,0.20754717,67.0,22.375,65.0,65,1,1.0,0.0,0,1,0,0.0239061005413532,0.9177561402320862,0.0583376847207546,0.0,0.0,1.0,0.0537,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.28,last,11.2,10.2,76,75,1.0,50.1,15.300000000000004,73,73,1.0,0.811881188,0.8811881189999999,0.20754717,64.9,22.19999999999999,65.0,65,1,1.0,0.0,0,1,0,0.0239061005413532,0.9177561402320862,0.0583376847207546,0.0,0.0,1.0,0.000724,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.51,year,11.6,10.013899613899614,76,75,1.0,50.2,15.899999999999991,73,73,1.0,0.811881188,0.8811881189999999,0.20754717,67.0,20.099999999999994,65.0,65,1,1.0,0.0,0,1,0,0.0239061005413532,0.9177561402320862,0.0583376847207546,0.0,0.0,1.0,0.000912,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.74,planning,11.6,10.1,76,75,1.0,50.2,16.900000000000006,73,73,1.0,0.811881188,0.8811881189999999,0.20754717,67.0,21.3,65.0,65,1,1.0,0.0,0,1,0,0.0239061005413532,0.9177561402320862,0.0583376847207546,0.0,0.0,2.0,7.94e-05,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.97,planning,11.357142857142858,9.857142857142858,76,75,1.0,50.2,17.200000000000003,73,73,1.0,0.811881188,0.8811881189999999,0.20754717,67.0,20.03333333333334,65.0,65,1,1.0,0.0,0,1,0,0.0239061005413532,0.9177561402320862,0.0583376847207546,0.0,0.0,2.0,7.94e-05,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.2,a,11.2,9.8,76,75,1.0,50.5,17.200000000000003,73,73,1.0,0.811881188,0.8811881189999999,0.20754717,67.0,19.3,65.0,65,1,1.0,0.0,0,1,0,0.0239061005413532,0.9177561402320862,0.0583376847207546,0.0,0.0,1.0,0.0229,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.43,jailbreak,11.2,9.7,76,75,1.0,50.5,17.5,73,73,1.0,0.811881188,0.8811881189999999,0.20754717,67.0,18.904395604395603,65.0,65,1,1.0,0.0,0,1,0,0.0239061005413532,0.9177561402320862,0.0583376847207546,0.0,0.0,2.0,1.07e-06,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.66,together,8.656716417910447,7.856716417910447,76,75,1.0,50.5,17.751807228915666,73,73,1.0,0.811881188,0.8811881189999999,0.20754717,67.0,18.6,65.0,65,1,1.0,0.0,0,1,0,0.0239061005413532,0.9177561402320862,0.0583376847207546,0.0,0.0,3.0,0.000288,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.89,together,14.083132530120482,12.816867469879517,76,75,1.0,50.27307692307693,17.27307692307693,73,73,1.0,0.811881188,0.8811881189999999,0.20754717,67.0,18.8,65.0,65,1,1.0,0.0,0,1,0,0.0239061005413532,0.9177561402320862,0.0583376847207546,0.0,0.0,3.0,0.000288,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.12,to,17.19230769230769,16.19230769230769,76,75,1.0,50.2,18.175206611570253,73,73,1.0,0.811881188,0.8811881189999999,0.20754717,70.12222222222222,20.67416331994646,65.0,65,1,1.0,0.0,0,1,0,0.0239061005413532,0.9177561402320862,0.0583376847207546,0.0,0.0,1.0,0.0269,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.35,avoid,18.222289156626506,17.222289156626506,76,74,1.0,50.5,18.0,73,73,1.0,0.811881188,0.8811881189999999,0.20754717,71.4,21.429670329670337,65.0,65,1,1.0,0.0,0,1,0,0.0239061005413532,0.9177561402320862,0.0583376847207546,0.0,0.0,2.0,7.41e-05,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.58,their,21.65421686746988,20.00421686746988,76,74,1.0,51.1,17.978391959798998,73,73,1.0,0.811881188,0.8811881189999999,0.20754717,73.2,22.90000000000001,65.0,65,1,1.0,0.0,0,1,0,0.0239061005413532,0.9177561402320862,0.0583376847207546,0.0,0.0,1.0,0.00214,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.81,looming,25.5,23.9,76,73,1.0,51.1,17.4,73,73,1.0,0.811881188,0.8811881189999999,0.20754717,73.2,23.40000000000001,65.0,65,1,1.0,0.0,0,1,0,0.0239061005413532,0.9177561402320862,0.0583376847207546,0.0,0.0,2.0,1.95e-06,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.04,death,27.363779527559057,24.863779527559057,76,73,1.0,53.5755,17.54473809523811,73,73,1.0,0.811881188,0.8811881189999999,0.20754717,73.2,22.700000000000003,65.0,65,1,1.0,0.0,0,1,0,0.0239061005413532,0.9177561402320862,0.0583376847207546,0.0,0.0,1.0,0.000251,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
