trial,time,word,social_ratings,social_ratings_mad,social_validPar_trial,social_validPar_time,social_included,tom_ratings,tom_ratings_mad,tom_validPar_trial,tom_validPar_time,tom_included,intentional_actions,all_actions,biological_motion,multiperson_ratings,multiperson_ratings_mad,multiperson_validPar_trial,multiperson_validPar_time,multiperson_included,indoor,outdoor,pos_label,neu_label,neg_label,pos_prob,neu_prob,neg_prob,character_speaking,physical_interactions,n_syllables,word_frequency,sentence_complexity_FleschKincaidGrade,frame_Self_motion,frame_Buildings,frame_Perception_experience,frame_Statement,frame_Personal_relationship,frame_People,frame_Arriving,frame_Kinship,social_annotations,tom_annotations,pos_tag_CD,pos_tag_DT,pos_tag_IN,pos_tag_JJ,pos_tag_NN,pos_tag_NNP,pos_tag_PRP,pos_tag_PRP$,pos_tag_TO,pos_tag_VB,pos_tag_VBD,pos_tag_WRB,pos_tag_CC,pos_tag_EX,pos_tag_POS,pos_tag_RB,pos_tag_VBG,pos_tag_JJS,pos_tag_MD,pos_tag_NNS,pos_tag_VBN,pos_tag_NNPS,pos_tag_RP,pos_tag_WP,pos_tag_WDT
1,2.3,to,34.27710843373494,20.482358003442343,89,66,1.0,50.35,13.78231707317073,61,50,1.0,0.811881188,0.8910891089999999,0.933962264,61.97596153846154,18.14162418906395,61.0,40,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.0269,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.53,her,46.52352941176471,22.02352941176472,89,69,1.0,49.84578313253012,14.954216867469874,61,51,1.0,0.811881188,0.8910891089999999,0.933962264,67.6,22.60303030303031,61.0,43,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.002,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.76,her,49.3,21.9,89,72,1.0,48.2,17.03493975903615,61,51,1.0,0.811881188,0.8910891089999999,0.933962264,68.74897959183674,25.148979591836746,61.0,47,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.002,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.99,partner,49.4,20.387951807228912,89,73,1.0,48.1,18.9,61,53,1.0,0.811881188,0.8910891089999999,0.933962264,72.38669950738915,23.87297857715659,61.0,48,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,2.0,6.92e-05,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.22,Al,49.3,23.99176470588235,89,77,1.0,46.81726190476191,20.15,61,56,1.0,0.811881188,0.8910891089999999,0.933962264,77.1722891566265,22.55,61.0,48,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.000145,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.45,Al,49.45,20.830120481927715,89,78,1.0,46.17047846889952,21.2,61,56,1.0,0.811881188,0.8910891089999999,0.933962264,82.0,18.0,61.0,50,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.000145,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.68,to,49.65,21.73192771084337,89,78,1.0,42.70997194950911,20.99002805049089,61,56,1.0,0.811881188,0.8910891089999999,0.933962264,81.7,18.3,61.0,51,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.0269,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.91,ask,50.0,22.89879518072289,89,79,1.0,40.29655172413793,21.19655172413793,61,57,1.0,0.811881188,0.8910891089999999,0.933962264,81.6,18.40000000000001,61.0,53,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.000219,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.14,ask,50.108974358974365,23.505658347676416,89,80,1.0,37.64107142857143,20.60504371494557,61,57,1.0,0.811881188,0.8910891089999999,0.933962264,81.95,18.05,61.0,54,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.000219,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.37,him,54.7,20.99874069834001,89,81,1.0,36.3,21.05,61,58,1.0,0.811881188,0.8910891089999999,0.933962264,82.14186046511628,17.85813953488372,61.0,54,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.00129,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.6,to,57.96021007105344,20.95,89,84,1.0,36.2,19.76382978723404,61,59,1.0,0.811881188,0.8910891089999999,0.933962264,85.60268456375839,14.397315436241612,61.0,57,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.0269,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.83,to,61.8775,20.2225,89,87,1.0,34.8,17.999999999999996,61,59,1.0,0.811881188,0.8910891089999999,0.933962264,86.8,13.200000000000005,61.0,57,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.0269,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.06,talk,64.47261904761905,21.73303163731245,89,87,1.0,33.95304347826087,17.68613177947109,61,59,1.0,0.811881188,0.8910891089999999,0.933962264,88.65,11.349999999999994,61.0,58,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.000263,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.29,to,66.80000000000001,19.45963203463204,89,88,1.0,33.89638554216868,18.79638554216868,61,59,1.0,0.811881188,0.8910891089999999,0.933962264,86.55,13.450000000000005,61.0,60,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.0269,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.52,the,71.25,22.813529411764712,89,88,1.0,34.2,18.5,61,59,1.0,0.811881188,0.8910891089999999,0.933962264,85.3,14.700000000000005,61.0,60,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.0537,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.75,the,73.2089108910891,23.39108910891089,89,88,1.0,34.2,18.5,61,59,1.0,0.811881188,0.8910891089999999,0.933962264,85.19999999999999,14.800000000000011,61.0,60,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.0537,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.98,chief,79.06941176470588,19.780588235294125,89,88,1.0,34.028571428571425,17.262891986062726,61,59,1.0,0.811881188,0.8910891089999999,0.933962264,86.35749999999999,13.642500000000013,61.0,60,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.000129,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.21,of,81.44999999999999,18.45000000000001,89,88,1.0,33.061061946902655,17.961061946902653,61,59,1.0,0.811881188,0.8910891089999999,0.933962264,88.6108950617284,11.3891049382716,61.0,60,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.0251,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.44,of,81.44999999999999,18.45000000000001,89,88,1.0,31.206896551724142,18.4,61,60,1.0,0.811881188,0.8910891089999999,0.933962264,87.75535714285715,12.24464285714285,61.0,60,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.0251,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.67,staff,82.37125748502994,17.628742514970057,89,89,1.0,30.45792682926829,18.79214601769912,61,60,1.0,0.811881188,0.8910891089999999,0.933962264,88.4,11.599999999999994,61.0,61,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.00012,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.9,at,86.9,13.099999999999994,89,89,1.0,28.55,19.45608407079646,61,60,1.0,0.811881188,0.8910891089999999,0.933962264,90.37272727272726,9.62727272727274,61.0,61,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.00501,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.13,at,90.0,10.0,89,89,1.0,30.8,18.2,61,61,1.0,0.811881188,0.8910891089999999,0.933962264,92.7,7.299999999999997,61.0,61,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.00501,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.36,the,91.7,8.299999999999997,89,89,1.0,31.22771084337349,17.77228915662651,61,61,1.0,0.811881188,0.8910891089999999,0.933962264,92.7,7.299999999999997,61.0,61,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.0537,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.59,local,91.9,8.099999999999994,89,89,1.0,31.5,17.8,61,61,1.0,0.811881188,0.8910891089999999,0.933962264,92.7,7.299999999999997,61.0,61,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,2.0,0.000269,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.82,local,91.9,8.099999999999994,89,89,1.0,28.9,20.1,61,61,1.0,0.811881188,0.8910891089999999,0.933962264,92.7,7.299999999999997,61.0,61,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,2.0,0.000269,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.05,hospital,92.8,7.200000000000003,89,89,1.0,28.9,19.300000000000004,61,61,1.0,0.811881188,0.8910891089999999,0.933962264,93.1,6.900000000000006,61.0,61,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,3.0,0.000117,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.28,where,92.8,7.200000000000003,89,89,1.0,27.348684210526315,19.20751047973917,61,61,1.0,0.366336634,0.396039604,0.141509434,92.35602409638554,7.643975903614461,61.0,60,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.001,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.51,she,92.8,7.200000000000003,89,89,1.0,26.6,17.966500000000003,61,61,1.0,0.366336634,0.396039604,0.141509434,92.89642857142856,7.103571428571428,61.0,60,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.00182,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.74,she,92.6,7.400000000000006,89,89,1.0,26.4,17.800000000000004,61,61,1.0,0.366336634,0.396039604,0.141509434,93.00400000000002,6.995999999999981,61.0,60,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.00182,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.97,worked,92.7,7.300000000000011,89,88,1.0,26.5,17.9,61,61,1.0,0.366336634,0.396039604,0.141509434,92.58066666666669,7.419333333333327,61.0,60,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.000145,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.2,as,92.7,7.300000000000011,89,88,1.0,26.5,17.9,61,61,1.0,0.366336634,0.396039604,0.141509434,92.55,7.449999999999989,61.0,60,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.00589,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.43,as,93.04821428571428,6.95178571428572,89,88,1.0,26.8,18.1,61,61,1.0,0.366336634,0.396039604,0.141509434,92.55,7.449999999999989,61.0,60,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.00589,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.66,a,93.05,6.950000000000003,89,88,1.0,26.8,17.3,61,61,1.0,0.366336634,0.396039604,0.141509434,93.0,7.0,61.0,60,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,0.0229,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.89,nurse,92.8,7.200000000000003,89,88,1.0,26.8,17.1,61,61,1.0,0.366336634,0.396039604,0.141509434,93.0,7.0,61.0,60,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,2.51e-05,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.12,nurse,91.7,8.299999999999997,89,87,1.0,26.8,17.1,61,61,1.0,0.366336634,0.396039604,0.141509434,92.6,7.400000000000006,61.0,60,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,2.51e-05,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.35,nurse,91.7,8.299999999999997,89,87,1.0,26.8,15.196428571428571,61,61,1.0,0.366336634,0.396039604,0.141509434,93.0407894736842,6.959210526315786,61.0,60,1,0.5,0.5,0,1,0,0.0448342934250831,0.9521150588989258,0.0030506553594022,1.0,0.0,1.0,2.51e-05,10.58387097,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
