trial,time,word,social_ratings,social_ratings_mad,social_validPar_trial,social_validPar_time,social_included,tom_ratings,tom_ratings_mad,tom_validPar_trial,tom_validPar_time,tom_included,intentional_actions,all_actions,biological_motion,multiperson_ratings,multiperson_ratings_mad,multiperson_validPar_trial,multiperson_validPar_time,multiperson_included,indoor,outdoor,pos_label,neu_label,neg_label,pos_prob,neu_prob,neg_prob,character_speaking,physical_interactions,n_syllables,word_frequency,sentence_complexity_FleschKincaidGrade,frame_Self_motion,frame_Buildings,frame_Perception_experience,frame_Statement,frame_Personal_relationship,frame_People,frame_Arriving,frame_Kinship,social_annotations,tom_annotations,pos_tag_CC,pos_tag_CD,pos_tag_DT,pos_tag_IN,pos_tag_JJ,pos_tag_MD,pos_tag_NN,pos_tag_NNP,pos_tag_NNS,pos_tag_POS,pos_tag_PRP,pos_tag_PRP$,pos_tag_RB,pos_tag_TO,pos_tag_VB,pos_tag_VBD,pos_tag_VBG,pos_tag_VBN,pos_tag_WDT,pos_tag_WP,pos_tag_WRB,pos_tag_RP
1,33.81,before,68.90099502,28.92827327,97,97,1,58.6,19.0,85,85,1,0.168316832,0.534653466,0.386792453,98.6,1.5999999999999943,69.0,69,1,1.0,0.0,0,1,0,0.0871123671531677,0.8934560418128967,0.0194315444678068,0.0,1.0,2.0,0.000851,7.967368421,0,0,1,0,0,0,0,0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34.04,her,70.8,27.8,97,97,1,59.8,18.1,85,85,1,0.168316832,0.534653466,0.386792453,98.4,1.9000000000000057,69.0,69,1,1.0,0.0,0,1,0,0.0871123671531677,0.8934560418128967,0.0194315444678068,0.0,1.0,1.0,0.002,7.967368421,0,0,1,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,34.27,her,73.8,25.8,97,97,1,59.8,18.6,85,85,1,0.168316832,0.534653466,0.386792453,98.1,1.2000000000000028,69.0,69,1,1.0,0.0,0,1,0,0.0871123671531677,0.8934560418128967,0.0194315444678068,0.0,1.0,1.0,0.002,7.967368421,0,0,1,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,34.5,He,73.93658537,25.86341463,97,97,1,60.8,17.4,85,85,1,0.851485149,0.91089109,0.905660377,98.8,1.2000000000000028,69.0,69,1,1.0,0.0,0,1,0,0.0085503933951258,0.7203279137611389,0.2711217403411865,0.0,1.0,1.0,0.0049,4.228235294,0,0,1,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,34.73,He,73.8,25.8,97,97,1,62.1,17.6,85,85,1,0.851485149,0.91089109,0.905660377,98.8,1.2000000000000028,69.0,69,1,1.0,0.0,0,1,0,0.0085503933951258,0.7203279137611389,0.2711217403411865,0.0,1.0,1.0,0.0049,4.228235294,0,0,1,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,34.96,He,73.8,26.0,97,97,1,62.1,17.0753012,85,85,1,0.851485149,0.91089109,0.905660377,98.8,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0085503933951258,0.7203279137611389,0.2711217403411865,0.0,1.0,1.0,0.0049,4.228235294,0,0,1,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,35.19,pulled,74.85742574,24.94257426,97,97,1,61.6,16.90595238,85,84,1,0.851485149,0.91089109,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0085503933951258,0.7203279137611389,0.2711217403411865,0.0,1.0,1.0,4.68e-05,4.228235294,0,0,1,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,35.42,out,75.0,25.0,97,97,1,62.14404762,17.24879518,85,84,1,0.851485149,0.91089109,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0085503933951258,0.7203279137611389,0.2711217403411865,0.0,1.0,1.0,0.0024,4.228235294,0,0,1,0,0,0,0,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35.65,of,75.0,24.9,97,97,1,61.80120482,17.35,85,84,1,0.851485149,0.91089109,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0085503933951258,0.7203279137611389,0.2711217403411865,0.0,1.0,1.0,0.0251,4.228235294,0,0,1,0,0,0,0,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35.88,room,78.0,22.0,97,97,1,61.6,17.45,85,84,1,0.851485149,0.91089109,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0085503933951258,0.7203279137611389,0.2711217403411865,0.0,1.0,1.0,0.000245,4.228235294,0,0,1,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36.11,and,78.5,21.5,97,97,1,60.80833333,16.54268293,85,84,1,0.851485149,0.91089109,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0085503933951258,0.7203279137611389,0.2711217403411865,0.0,1.0,1.0,0.0257,4.228235294,0,0,1,0,0,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36.34,that,78.5,21.5,97,97,1,61.6,16.6313253,85,84,1,0.237623762,0.3861386129999999,0.056603774,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0085503933951258,0.7203279137611389,0.2711217403411865,0.0,1.0,1.0,0.0102,4.228235294,0,0,1,0,0,0,0,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36.57,her,79.69529412,20.30470588,97,97,1,60.8,17.25,85,84,1,0.237623762,0.3861386129999999,0.056603774,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0085503933951258,0.7203279137611389,0.2711217403411865,0.0,1.0,1.0,0.002,4.228235294,0,0,1,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,36.8,shirt,82.54285714,17.45714286,97,97,1,61.6,17.25,85,84,1,0.237623762,0.3861386129999999,0.056603774,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0085503933951258,0.7203279137611389,0.2711217403411865,0.0,1.0,1.0,4.27e-05,4.228235294,0,0,1,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37.03,was,82.51306533,17.48693467,97,97,1,61.68809524,17.5,85,84,1,0.237623762,0.3861386129999999,0.056603774,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0085503933951258,0.7203279137611389,0.2711217403411865,0.0,1.0,1.0,0.00661,4.228235294,0,0,1,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,37.26,inside,83.3,16.7,97,97,1,62.43263889,17.3,85,84,1,0.237623762,0.3861386129999999,0.056603774,99.0,0.5,69.0,69,1,1.0,0.0,0,1,0,0.0085503933951258,0.7203279137611389,0.2711217403411865,0.0,1.0,2.0,0.000155,4.228235294,0,0,1,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,37.49,out,82.6,17.4,97,97,1,62.65,16.75,85,84,1,0.237623762,0.3861386129999999,0.056603774,99.5,0.5,69.0,69,1,1.0,0.0,0,1,0,0.0085503933951258,0.7203279137611389,0.2711217403411865,0.0,1.0,1.0,0.0024,4.228235294,0,0,1,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,37.72,and,83.3,16.7,97,97,1,62.65,16.75,85,84,1,0.237623762,0.3861386129999999,0.056603774,99.5,0.5,69.0,69,1,1.0,0.0,0,1,0,0.0085503933951258,0.7203279137611389,0.2711217403411865,0.0,1.0,1.0,0.0257,4.228235294,0,0,1,0,0,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37.95,and,83.3,16.7,97,97,1,62.65,16.75,85,84,1,0.237623762,0.3861386129999999,0.056603774,99.5,0.5,69.0,69,1,1.0,0.0,0,1,0,0.0085503933951258,0.7203279137611389,0.2711217403411865,0.0,1.0,1.0,0.0257,4.228235294,0,0,1,0,0,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38.18,backwards,83.3,16.7,97,97,1,62.65,16.68947368,85,84,1,0.237623762,0.3861386129999999,0.056603774,99.5,0.6326975476839181,69.0,69,1,1.0,0.0,0,1,0,0.0085503933951258,0.7203279137611389,0.2711217403411865,0.0,1.0,2.0,1.1e-05,4.228235294,0,0,1,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,38.41,backwards,82.55,17.45,97,96,1,62.71052632,16.28433735,85,84,1,0.237623762,0.3861386129999999,0.056603774,99.36730245231608,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0085503933951258,0.7203279137611389,0.2711217403411865,0.0,1.0,2.0,1.1e-05,4.228235294,0,0,1,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,38.64,He,82.55,17.45,97,96,1,62.75,16.34643217,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,1.0,0.0049,6.104210526,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,38.87,He,82.51428571,17.48571429,97,96,1,62.75,16.42872405,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,1.0,0.0049,6.104210526,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,39.1,He,82.35,17.65,97,96,1,62.75,16.5,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,1.0,0.0049,6.104210526,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,39.33,grabbed,82.25,17.75,97,96,1,62.75,16.25757179,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,1.0,1.17e-05,6.104210526,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,39.56,her,82.25,17.75,97,96,1,63.32549505,16.15,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,1.0,0.002,6.104210526,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,39.79,by,82.25,17.75,97,96,1,65.65,15.85,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,1.0,0.00457,6.104210526,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40.02,the,82.2626506,17.7373494,97,96,1,65.65,15.90059524,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,1.0,0.0537,6.104210526,0,0,0,0,0,0,0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40.25,arms,81.81927711,18.18072289,97,96,1,65.65,16.16829268,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,1.0,6.61e-05,6.104210526,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40.48,started,79.75,20.25,97,96,1,65.65,17.22682927,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,2.0,0.000245,6.104210526,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,40.71,started,79.7,20.3,97,96,1,65.65,16.95,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,2.0,0.000245,6.104210526,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,40.94,shaking,82.25,17.75,97,96,1,66.03192771,17.1,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,2.0,1.2e-05,6.104210526,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,41.17,shaking,82.25,17.75,97,96,1,66.27678571,17.1,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,2.0,1.2e-05,6.104210526,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,41.4,her,83.2,16.8,97,96,1,66.78795181,18.4,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,1.0,0.002,6.104210526,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,41.63,her,83.8,16.2,97,96,1,68.75,18.4,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,1.0,0.002,6.104210526,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,41.86,and,84.2,15.8,97,96,1,68.75,18.4,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,1.0,0.0257,6.104210526,0,0,0,0,0,0,0,0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42.09,and,84.57678571,15.42321429,97,96,1,68.75,18.5,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,1.0,0.0257,6.104210526,0,0,0,0,0,0,0,0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42.32,asked,91.89047619,8.10952381,97,96,1,68.75,18.42,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,1.0,0.0002,6.104210526,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,42.55,her,93.7789945,6.221005501,97,96,1,68.75,18.4,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,1.0,0.002,6.104210526,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,42.78,she,93.120625,6.879375,97,96,1,68.75,17.5,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,1.0,0.00182,6.104210526,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,43.01,was,93.06666667,6.933333333,97,96,1,67.5,17.5,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,1.0,0.00661,6.104210526,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,43.24,doing,93.1,6.9,97,96,1,67.5,18.44199938,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,2.0,0.000398,6.104210526,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,43.47,in,93.1,6.9,97,96,1,68.92168675,18.95,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,1.0,0.0186,6.104210526,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43.7,closet,94.37835821,5.621641791,97,96,1,69.6,18.945,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,2.0,1.35e-05,6.104210526,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43.93,closet,96.43030303,3.56969697,97,96,1,69.795,17.985,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,2.0,1.35e-05,6.104210526,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44.16,closet,98.00673377,1.993266227,97,96,1,70.165,17.52681818,85,84,1,0.861386139,0.92079208,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0116996737197041,0.7937949299812317,0.1945053935050964,1.0,0.0,2.0,1.35e-05,6.104210526,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44.39,His,98.65,1.35,97,96,1,70.2,17.2,85,84,1,0.504950495,0.742574257,0.820754717,99.0,1.0,69.0,69,1,1.0,0.0,0,0,1,0.0034017921425402,0.0515580214560031,0.9450401067733764,0.0,1.0,1.0,0.00324,4.823333333,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,44.62,His,98.65,1.35,97,96,1,70.2,17.5,85,84,1,0.504950495,0.742574257,0.820754717,99.0,1.0,69.0,69,1,1.0,0.0,0,0,1,0.0034017921425402,0.0515580214560031,0.9450401067733764,0.0,1.0,1.0,0.00324,4.823333333,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,44.85,shaking,97.95,2.05,97,96,1,70.8,18.2,85,84,1,0.504950495,0.742574257,0.820754717,99.0,0.7999999999999972,69.0,69,1,1.0,0.0,0,0,1,0.0034017921425402,0.0515580214560031,0.9450401067733764,0.0,1.0,2.0,1.2e-05,4.823333333,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45.08,became,98.65,1.35,97,96,1,70.4,18.2,85,83,1,0.504950495,0.742574257,0.820754717,99.2,0.7999999999999972,69.0,69,1,1.0,0.0,0,0,1,0.0034017921425402,0.0515580214560031,0.9450401067733764,0.0,1.0,2.0,0.000141,4.823333333,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,45.31,became,98.65,1.35,97,96,1,70.4,18.2,85,83,1,0.504950495,0.742574257,0.820754717,99.2,0.7999999999999972,69.0,69,1,1.0,0.0,0,0,1,0.0034017921425402,0.0515580214560031,0.9450401067733764,0.0,1.0,2.0,0.000141,4.823333333,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,45.54,so,98.65,1.35,97,96,1,70.7,18.2,85,83,1,0.504950495,0.742574257,0.820754717,99.2,0.7999999999999972,69.0,69,1,1.0,0.0,0,0,1,0.0034017921425402,0.0515580214560031,0.9450401067733764,0.0,1.0,1.0,0.00331,4.823333333,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,45.77,so,98.65,1.35,97,96,1,70.7,18.2,85,83,1,0.504950495,0.742574257,0.820754717,99.2,0.7999999999999972,69.0,69,1,1.0,0.0,0,0,1,0.0034017921425402,0.0515580214560031,0.9450401067733764,0.0,1.0,1.0,0.00331,4.823333333,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,46.0,violent,98.65,1.35,97,96,1,70.7,18.2,85,83,1,0.504950495,0.742574257,0.820754717,99.2,0.7999999999999972,69.0,69,1,1.0,0.0,0,0,1,0.0034017921425402,0.0515580214560031,0.9450401067733764,0.0,1.0,3.0,2.88e-05,4.823333333,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46.23,that,97.31710526,2.682894737,97,96,1,70.7,18.2,85,83,1,0.554455446,0.8910891089999999,0.905660377,99.2,0.7999999999999972,69.0,69,1,1.0,0.0,0,0,1,0.0034017921425402,0.0515580214560031,0.9450401067733764,0.0,1.0,1.0,0.0102,4.823333333,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46.46,he,97.95,2.05,97,96,1,70.7,17.7,85,83,1,0.554455446,0.8910891089999999,0.905660377,99.2,1.0,69.0,69,1,1.0,0.0,0,0,1,0.0034017921425402,0.0515580214560031,0.9450401067733764,0.0,1.0,1.0,0.0049,4.823333333,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,46.69,shoved,97.95,2.05,97,96,1,70.7,17.7,85,83,1,0.554455446,0.8910891089999999,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,0,1,0.0034017921425402,0.0515580214560031,0.9450401067733764,0.0,1.0,1.0,2.88e-06,4.823333333,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,46.92,her,97.25,2.75,97,96,1,70.7,17.7,85,83,1,0.554455446,0.8910891089999999,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,0,1,0.0034017921425402,0.0515580214560031,0.9450401067733764,0.0,1.0,1.0,0.002,4.823333333,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,47.15,the,97.0,3.0,97,96,1,70.7,16.94588235,85,83,1,0.554455446,0.8910891089999999,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,0,1,0.0034017921425402,0.0515580214560031,0.9450401067733764,0.0,1.0,1.0,0.0537,4.823333333,0,0,0,0,0,0,0,0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47.38,ground,96.15,3.85,97,96,1,70.7,16.6,85,83,1,0.554455446,0.8910891089999999,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,0,1,0.0034017921425402,0.0515580214560031,0.9450401067733764,0.0,1.0,1.0,0.000141,4.823333333,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47.61,ground,97.0,3.0,97,96,1,70.8,16.70923077,85,83,1,0.554455446,0.8910891089999999,0.905660377,99.0,1.0,69.0,69,1,1.0,0.0,0,0,1,0.0034017921425402,0.0515580214560031,0.9450401067733764,0.0,1.0,1.0,0.000141,4.823333333,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47.84,as,97.0,3.0,97,96,1,70.8,17.216,85,83,1,0.425742574,0.564356435,0.518867925,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0226819515228271,0.9611560702323914,0.0161618776619434,0.0,1.0,1.0,0.00589,7.745217391,0,0,0,0,0,0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48.07,as,97.0,3.0,97,96,1,71.184,17.40337079,85,83,1,0.425742574,0.564356435,0.518867925,99.0,1.0,69.0,69,1,1.0,0.0,0,1,0,0.0226819515228271,0.9611560702323914,0.0161618776619434,0.0,1.0,1.0,0.00589,7.745217391,0,0,0,0,0,0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48.3,as,96.99277108,3.007228916,97,96,1,71.30337079,16.8,85,83,1,0.425742574,0.564356435,0.518867925,99.0,1.0,69.0,68,1,1.0,0.0,0,1,0,0.0226819515228271,0.9611560702323914,0.0161618776619434,0.0,1.0,1.0,0.00589,7.745217391,0,0,0,0,0,0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48.53,he,94.65,5.35,97,96,1,71.6,16.8,85,83,1,0.425742574,0.564356435,0.518867925,99.0,1.0,69.0,68,1,1.0,0.0,0,1,0,0.0226819515228271,0.9611560702323914,0.0161618776619434,0.0,1.0,1.0,0.0049,7.745217391,0,0,0,0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
