trial,time,word,social_ratings,social_ratings_mad,social_validPar_trial,social_validPar_time,social_included,tom_ratings,tom_ratings_mad,tom_validPar_trial,tom_validPar_time,tom_included,intentional_actions,all_actions,biological_motion,multiperson_ratings,multiperson_ratings_mad,multiperson_validPar_trial,multiperson_validPar_time,multiperson_included,indoor,outdoor,pos_label,neu_label,neg_label,pos_prob,neu_prob,neg_prob,character_speaking,physical_interactions,n_syllables,word_frequency,sentence_complexity_FleschKincaidGrade,frame_Self_motion,frame_Buildings,frame_Perception_experience,frame_Statement,frame_Personal_relationship,frame_People,frame_Arriving,frame_Kinship,social_annotations,tom_annotations,pos_tag_CC,pos_tag_DT,pos_tag_IN,pos_tag_JJ,pos_tag_JJR,pos_tag_JJS,pos_tag_NN,pos_tag_NNP,pos_tag_NNS,pos_tag_PRP,pos_tag_PRP$,pos_tag_RB,pos_tag_RP,pos_tag_VBD,pos_tag_VBN,pos_tag_VBZ,pos_tag_WP,pos_tag_CD,pos_tag_MD,pos_tag_POS,pos_tag_TO,pos_tag_VB,pos_tag_VBG,pos_tag_WRB,pos_tag_RBR
2,43.01,had,52.764608433734935,40.65,94,94,1.0,59.0,17.0,76,76,1.0,0.534653465,0.722772277,0.716981132,66.52168674698795,29.791356731272927,68.0,67,1,1.0,0.0,0,1,0,0.1170364990830421,0.8793138265609741,0.0036497304681688,1.0,0.0,1.0,0.00214,5.041428571,0,0,0,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,43.24,tried,61.36178861788618,37.10585844093736,94,94,1.0,59.0,17.554878048780495,76,76,1.0,0.534653465,0.722772277,0.716981132,63.99156626506024,31.39156626506024,68.0,67,1,1.0,0.0,0,1,0,0.1170364990830421,0.8793138265609741,0.0036497304681688,1.0,0.0,1.0,0.000145,5.041428571,0,0,0,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,43.47,tried,64.38619733924612,34.59429046563193,94,94,1.0,60.05,16.122839506172845,76,76,1.0,0.534653465,0.722772277,0.716981132,67.8,29.057142857142864,68.0,67,1,1.0,0.0,0,1,0,0.1170364990830421,0.8793138265609741,0.0036497304681688,1.0,0.0,1.0,0.000145,5.041428571,0,0,0,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,43.7,to,68.35211835911231,31.64788164088769,94,94,1.0,60.05,15.950000000000005,76,76,1.0,0.534653465,0.722772277,0.716981132,67.85,28.10000000000001,68.0,68,1,1.0,0.0,0,1,0,0.1170364990830421,0.8793138265609741,0.0036497304681688,1.0,0.0,1.0,0.0269,5.041428571,0,0,0,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,43.93,kiss,68.98923167451244,30.81076832548756,94,94,1.0,60.05,15.94166666666667,76,76,1.0,0.534653465,0.722772277,0.716981132,67.85,28.10000000000001,68.0,68,1,1.0,0.0,0,1,0,0.1170364990830421,0.8793138265609741,0.0036497304681688,1.0,0.0,1.0,3.8e-05,5.041428571,0,0,0,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,44.16,kiss,72.3515,27.6485,94,94,1.0,61.13313253012048,15.433132530120478,76,76,1.0,0.534653465,0.722772277,0.716981132,67.1,28.65000000000001,68.0,68,1,1.0,0.0,0,1,0,0.1170364990830421,0.8793138265609741,0.0036497304681688,1.0,0.0,1.0,3.8e-05,5.041428571,0,0,0,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,44.39,him,74.55000000000001,25.44999999999999,94,94,1.0,62.15535714285714,15.547953216374268,76,76,1.0,0.534653465,0.722772277,0.716981132,67.8,28.15000000000001,68.0,68,1,1.0,0.0,0,1,0,0.1170364990830421,0.8793138265609741,0.0036497304681688,1.0,0.0,1.0,0.00129,5.041428571,0,0,0,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,44.62,Amy,74.96069651741294,25.03930348258706,94,94,1.0,62.2,15.2,76,76,1.0,0.198019802,0.584158416,0.254716981,70.30000000000001,25.541176470588237,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,0.0,0.0,2.0,1.58e-05,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,44.85,was,75.94798994974875,24.05201005025125,94,94,1.0,62.2,16.088554216867472,76,76,1.0,0.198019802,0.584158416,0.254716981,72.25,27.1,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,0.0,0.0,1.0,0.00661,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,45.08,was,81.56940298507462,18.430597014925382,94,94,1.0,62.65,15.76530612244898,76,76,1.0,0.198019802,0.584158416,0.254716981,77.35276363636365,22.647236363636356,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,0.0,0.0,1.0,0.00661,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,45.31,taken,83.17750000000001,16.82249999999999,94,94,1.0,63.04,15.310000000000002,76,76,1.0,0.198019802,0.584158416,0.254716981,77.8,22.200000000000003,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,0.0,0.0,2.0,0.000214,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,45.54,aback,83.2,16.799999999999997,94,94,1.0,64.0,14.95,76,76,1.0,0.198019802,0.584158416,0.254716981,79.19638554216868,20.80361445783132,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,0.0,0.0,2.0,9.77e-07,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,45.77,aback,83.47469879518073,16.52530120481927,94,94,1.0,62.7725,15.5775,76,76,1.0,0.198019802,0.584158416,0.254716981,81.21385542168674,18.78614457831325,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,0.0,0.0,2.0,9.77e-07,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,46.0,and,83.75,16.25,94,94,1.0,62.65,15.650000000000002,76,76,1.0,0.811881188,0.900990099,0.669811321,82.31547619047619,17.68452380952381,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,1.0,0.0,1.0,0.0257,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,46.23,immediately,85.6,14.400000000000006,94,94,1.0,64.88588235294117,14.8,76,76,1.0,0.811881188,0.900990099,0.669811321,82.84670658682634,17.153293413173657,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,1.0,0.0,5.0,9.55e-05,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,46.46,immediately,86.1515228426396,13.848477157360406,94,94,1.0,64.25,16.118400463633723,76,76,1.0,0.811881188,0.900990099,0.669811321,83.05,16.950000000000003,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,1.0,0.0,5.0,9.55e-05,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,46.69,called,86.75,13.25,94,94,1.0,64.25,15.4,76,76,1.0,0.811881188,0.900990099,0.669811321,83.75,16.25,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,1.0,0.0,1.0,0.000389,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,46.92,Linda,86.34457831325301,13.65542168674699,94,94,1.0,65.4,15.050000000000004,76,76,1.0,0.811881188,0.900990099,0.669811321,83.75,16.15,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,1.0,0.0,2.0,1.15e-05,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,47.15,Linda,86.77023809523808,13.229761904761917,94,94,1.0,65.9,14.900000000000002,76,76,1.0,0.811881188,0.900990099,0.669811321,83.82440476190476,16.15,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,1.0,0.0,2.0,1.15e-05,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,47.38,to,86.75,13.25,94,94,1.0,66.65,14.641566265060238,76,76,1.0,0.811881188,0.900990099,0.669811321,83.65,15.857840000000005,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,1.0,0.0,1.0,0.0269,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,47.61,confront,86.81104651162791,13.188953488372093,94,94,1.0,66.58246753246753,15.067532467532466,76,76,1.0,0.811881188,0.900990099,0.669811321,84.45,15.549999999999995,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,1.0,0.0,2.0,6.31e-06,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,47.84,her,87.38930348258705,12.610696517412949,94,94,1.0,67.1,14.15,76,76,1.0,0.811881188,0.900990099,0.669811321,85.05421686746988,14.945783132530124,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,1.0,0.0,1.0,0.002,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,48.07,her,89.48643636363636,10.513563636363642,94,94,1.0,67.1,14.15,76,76,1.0,0.811881188,0.900990099,0.669811321,85.35,14.650000000000006,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,1.0,0.0,1.0,0.002,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,48.3,about,92.15,7.849999999999994,94,94,1.0,67.1,15.250000000000009,76,76,1.0,0.811881188,0.900990099,0.669811321,85.35,14.500000000000009,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,1.0,0.0,2.0,0.00251,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,48.53,these,92.15,7.849999999999994,94,94,1.0,67.1,15.037394957983196,76,76,1.0,0.811881188,0.900990099,0.669811321,85.79836956521739,14.201630434782617,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,1.0,0.0,1.0,0.0011,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,48.76,these,93.6,6.400000000000006,94,94,1.0,67.1,14.659523809523812,76,76,1.0,0.811881188,0.900990099,0.669811321,85.76179775280899,14.238202247191012,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,1.0,0.0,1.0,0.0011,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,48.99,accusations,93.6,6.400000000000006,94,94,1.0,67.2,14.644117647058824,76,76,1.0,0.811881188,0.900990099,0.669811321,86.5,13.5,68.0,68,1,1.0,0.0,0,1,0,0.0076809250749647,0.7237204313278198,0.2685986757278442,1.0,0.0,4.0,7.08e-06,12.62714286,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,49.22,When,94.4,5.599999999999994,94,94,1.0,67.2,14.849999999999994,76,76,1.0,0.584158416,0.6732673269999999,0.622641509,85.75,14.25,68.0,68,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,0.0,0.0,1.0,0.00234,11.58896552,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,49.45,When,94.79583333333332,5.204166666666666,94,94,1.0,67.2,14.295180722891564,76,76,1.0,0.584158416,0.6732673269999999,0.622641509,85.77048192771085,14.229518072289151,68.0,68,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,0.0,0.0,1.0,0.00234,11.58896552,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,49.68,Linda,94.75,5.25,94,94,1.0,67.30000000000001,14.25,76,76,1.0,0.584158416,0.6732673269999999,0.622641509,85.8,14.200000000000005,68.0,68,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,0.0,0.0,2.0,1.15e-05,11.58896552,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,49.91,arrived,95.16888497135302,4.831115028646977,94,94,1.0,68.1,14.112195121951212,76,76,1.0,0.584158416,0.6732673269999999,0.622641509,85.3,14.700000000000005,68.0,67,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,0.0,0.0,2.0,6.17e-05,11.58896552,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,50.14,arrived,94.56935483870969,5.430645161290329,94,94,1.0,68.1,14.200000000000005,76,76,1.0,0.584158416,0.6732673269999999,0.622641509,85.3,14.700000000000005,68.0,67,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,0.0,0.0,2.0,6.17e-05,11.58896552,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,50.37,she,94.91309523809524,5.086904761904762,94,94,1.0,68.1,14.200000000000005,76,76,1.0,0.732673267,0.752475247,0.349056604,85.3,14.700000000000005,68.0,67,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,1.0,0.0,1.0,0.00182,11.58896552,0,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,50.6,denied,94.8,5.200000000000003,94,94,1.0,68.25180722891565,14.321084337349388,76,76,1.0,0.732673267,0.752475247,0.349056604,86.3,13.700000000000005,68.0,67,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,1.0,0.0,2.0,2.69e-05,11.58896552,0,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,50.83,denied,94.8,5.200000000000003,94,94,1.0,68.80058139534884,14.740490033222583,76,76,1.0,0.732673267,0.752475247,0.349056604,86.3,13.700000000000005,68.0,67,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,1.0,0.0,2.0,2.69e-05,11.58896552,0,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,51.06,having,94.8,5.200000000000003,94,94,1.0,69.1,13.700000000000005,76,76,1.0,0.732673267,0.752475247,0.349056604,86.7,13.299999999999995,68.0,67,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,1.0,0.0,2.0,0.000389,11.58896552,0,0,0,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,51.29,made,95.15,4.849999999999994,94,94,1.0,69.81951219512194,13.599999999999998,76,76,1.0,0.732673267,0.752475247,0.349056604,86.7,13.299999999999995,68.0,67,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,1.0,0.0,1.0,0.000832,11.58896552,0,0,0,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,51.52,a,95.0,5.0,94,94,1.0,70.4644578313253,13.34495393338058,76,76,1.0,0.732673267,0.752475247,0.349056604,86.3,13.700000000000005,68.0,67,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,1.0,0.0,1.0,0.0229,11.58896552,0,0,0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,51.75,a,95.71619656236228,4.283803437637715,94,94,1.0,70.4257396449704,12.699999999999996,76,76,1.0,0.732673267,0.752475247,0.349056604,87.0,13.0,68.0,67,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,1.0,0.0,1.0,0.0229,11.58896552,0,0,0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,51.98,move,95.8452380952381,4.154761904761898,94,94,1.0,69.0047619047619,13.79523809523809,76,76,1.0,0.732673267,0.752475247,0.349056604,87.0,13.0,68.0,67,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,1.0,0.0,1.0,0.000224,11.58896552,0,0,0,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,52.21,on,95.9857142857143,4.014285714285705,94,94,1.0,69.15,13.649999999999991,76,76,1.0,0.732673267,0.752475247,0.349056604,87.0,13.0,68.0,67,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,1.0,0.0,1.0,0.00813,11.58896552,0,0,0,1,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,52.44,on,95.86428571428571,4.135714285714272,94,94,1.0,67.9,14.5,76,76,1.0,0.732673267,0.752475247,0.349056604,88.5,11.5,68.0,67,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,1.0,0.0,1.0,0.00813,11.58896552,0,0,0,1,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,52.67,Dan,95.7148523578669,4.285147642133097,94,94,1.0,66.67099999999999,14.52900000000001,76,76,1.0,0.732673267,0.752475247,0.349056604,89.1867469879518,10.813253012048191,68.0,67,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,1.0,0.0,1.0,3.24e-05,11.58896552,0,0,0,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,52.9,but,97.49609375,2.50390625,94,94,1.0,66.15,14.5,76,76,1.0,0.168316832,0.524752476,0.103773585,90.0,10.0,68.0,67,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,1.0,0.0,1.0,0.00427,11.58896552,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,53.13,but,97.9,2.0999999999999943,94,94,1.0,67.9,14.5,76,76,1.0,0.168316832,0.524752476,0.103773585,90.0,10.0,68.0,67,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,1.0,0.0,1.0,0.00427,11.58896552,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,53.36,discovered,98.0,2.0,94,94,1.0,67.7,14.5,76,76,1.0,0.168316832,0.524752476,0.103773585,90.0,10.0,68.0,67,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,1.0,0.0,3.0,5.5e-05,11.58896552,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,53.59,Dan,98.0,2.0,94,94,1.0,66.64367719298247,14.050000000000004,76,76,1.0,0.712871287,0.831683168,0.226415094,90.0,10.0,68.0,67,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,1.0,0.0,1.0,3.24e-05,11.58896552,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,53.82,Dan,98.0,2.0,94,94,1.0,64.94999999999999,14.599999999999987,76,76,1.0,0.712871287,0.831683168,0.226415094,90.0,10.0,68.0,67,1,1.0,0.0,0,1,0,0.0357004180550575,0.9440178871154784,0.0202817507088184,1.0,0.0,1.0,3.24e-05,11.58896552,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
