situation,time,word,multiperson_ratings,multiperson_ratings_mad,multiperson_validPar_trial,multiperson_validPar_time,multiperson_included
1,9.43,as,92.55,7.449999999999989,61.0,60,1
1,9.66,a,93.0,7.0,61.0,60,1
1,9.89,nurse,93.0,7.0,61.0,60,1
1,10.12,nurse,92.6,7.400000000000006,61.0,60,1
1,10.35,nurse,93.0407894736842,6.959210526315786,61.0,60,1
1,10.58,nurse,93.71666666666668,6.283333333333331,61.0,60,1
1,10.81,nurse,94.2,5.799999999999997,61.0,59,1
1,11.04,nurse,93.9566265060241,6.043373493975906,61.0,59,1
1,11.27,nurse,93.7,6.300000000000011,61.0,58,1
1,11.5,nurse,94.4,5.599999999999994,61.0,57,1
2,11.73,While,41.5,16.700000000000003,56.0,3,0
2,11.96,waiting,57.18045397225725,16.834670839727124,56.0,9,0
2,12.19,waiting,67.79540229885058,21.822244759972943,56.0,13,0
2,12.42,outside,63.9855421686747,17.715294117647062,56.0,18,0
2,12.65,the,56.9,18.6,56.0,19,0
2,12.88,the,71.5192197360872,20.969408891194387,56.0,24,0
2,13.11,chief,66.78368609573428,20.02233800065126,56.0,28,1
2,13.34,of,58.23333333333333,24.846904582390884,56.0,32,1
2,13.57,staff's,56.91235294117647,16.719263285024155,56.0,34,1
2,13.8,staff's,53.36585365853659,19.03414634146342,56.0,35,1
2,14.03,office,52.01764705882353,20.41764705882353,56.0,39,1
2,14.26,Al,50.21666666666667,20.44939759036145,56.0,40,1
2,14.49,Al,51.30421686746988,23.573279064415217,56.0,42,1
2,14.72,heard,51.7,24.3,56.0,43,1
2,14.95,nondescript,51.240199004975125,23.70483563705721,56.0,43,1
2,15.18,nondescript,51.35,27.85,56.0,44,1
2,15.41,shouting,51.7,30.211392405063293,56.0,46,1
2,15.64,and,50.25,28.9,56.0,46,1
2,15.87,and,50.34759036144578,28.99759036144578,56.0,46,1
2,16.1,yelling,51.35,30.700000000000003,56.0,48,1
2,16.33,there,50.34206896551724,27.85,56.0,50,1
2,16.56,there,50.00588235294117,27.49411764705883,56.0,51,1
2,16.79,was,49.4,25.3,56.0,51,1
2,17.02,a,49.4,26.9,56.0,51,1
2,17.25,loud,50.7,27.800000000000004,56.0,53,1
2,17.48,loud,50.7,27.300000000000004,56.0,53,1
2,17.71,clatter,52.05733333333333,27.95733333333333,56.0,53,1
2,17.94,in,52.0722891566265,27.972289156626506,56.0,53,1
2,18.17,in,53.55,28.380318922749822,56.0,54,1
2,18.4,the,53.5,28.0,56.0,55,1
2,18.63,room,52.65365853658537,27.71140170437849,56.0,55,1
2,18.86,room,50.832142857142856,29.667857142857144,56.0,55,1
2,19.09,and,50.7,30.121428571428567,56.0,55,1
2,19.32,then,50.7,31.39999999999999,56.0,55,1
2,19.55,then,53.6,29.2,56.0,55,1
2,19.78,an,53.6,29.591566265060244,56.0,55,1
2,20.01,eerie,53.16585365853659,29.634146341463406,56.0,55,1
2,20.24,silence,50.7,32.099999999999994,56.0,55,1
2,20.47,silence,51.40324675324676,31.096753246753245,56.0,54,1
2,20.7,An,56.49058823529411,27.409411764705894,56.0,55,1
2,20.93,unfamiliar,58.5,26.40000000000001,56.0,55,1
2,21.16,unfamiliar,58.5,25.40000000000001,56.0,55,1
2,21.39,employee,58.5,25.40000000000001,56.0,55,1
2,21.62,ran,58.5,25.84698795180723,56.0,55,1
2,21.85,ran,58.5,25.40000000000001,56.0,55,1
2,22.08,hastily,58.870625,24.35991071428571,56.0,55,1
2,22.31,out,59.1,23.7,56.0,55,1
2,22.54,out,59.1,23.5,56.0,55,1
2,22.77,of,60.10120481927711,23.79879518072289,56.0,55,1
2,23.0,the,63.1,20.800000000000004,56.0,55,1
2,23.23,office,61.89304146129313,20.906958538706867,56.0,55,1
2,23.46,office,66.25,19.230188679245284,56.0,54,1
2,23.69,with,67.10740740740741,19.434630738522955,56.0,54,1
2,23.92,a,69.15,19.4,56.0,54,1
2,24.15,a,69.97908163265306,20.75784566838784,56.0,54,1
2,24.38,terrified,72.36572002294893,21.56746987951808,56.0,54,1
2,24.61,look,73.59673668417105,22.89673668417105,56.0,54,1
2,24.84,look,74.37142857142857,23.398214285714296,56.0,54,1
2,25.07,on,75.14685534591194,23.003144654088054,56.0,54,1
2,25.3,their,74.19320987654322,22.47345679012344,56.0,54,1
2,25.53,their,71.27344336084022,21.57344336084022,56.0,54,1
2,25.76,face,72.13536585365853,22.4,56.0,54,1
2,25.99,face,73.15,22.81764705882353,56.0,54,1
2,26.22,face,72.5,22.200000000000003,56.0,53,1
2,26.45,face,72.5,21.8,56.0,53,1
2,26.68,face,74.3,18.8,56.0,53,1
2,26.91,face,75.08018867924528,19.200000000000003,56.0,52,1
2,27.14,face,75.5,19.200000000000003,56.0,51,1
3,27.37,Al,76.9,11.5,68.0,5,0
3,27.6,explained,82.04457831325301,17.855421686746993,68.0,7,0
3,27.83,explained,67.81839186691313,22.11839186691313,68.0,10,0
3,28.06,to,76.4,21.98313253012047,68.0,17,0
3,28.29,the,57.97772643253235,19.722273567467653,68.0,24,0
3,28.52,the,54.8,22.700000000000003,68.0,27,0
3,28.75,chief,55.1,22.800000000000004,68.0,31,0
3,28.98,of,66.99047619047619,17.19047619047619,68.0,37,1
3,29.21,staff,73.6,20.04939759036145,68.0,39,1
3,29.44,staff,79.6,20.0,68.0,41,1
3,29.67,that,79.1,20.742500000000007,68.0,43,1
3,29.9,Margaret,77.04310631229237,20.052380952380947,68.0,46,1
3,30.13,Margaret,79.6,17.68837209302326,68.0,47,1
3,30.36,wanted,80.67766484878533,16.852517951380847,68.0,48,1
3,30.59,to,80.4,17.599999999999994,68.0,49,1
3,30.82,to,80.45952380952382,17.131937602627268,68.0,51,1
3,31.05,be,83.0,15.33795180722892,68.0,52,1
3,31.28,excused,83.0,15.200000000000005,68.0,53,1
3,31.51,excused,82.95,14.949999999999996,68.0,54,1
3,31.74,from,83.0,14.299999999999995,68.0,55,1
3,31.97,her,83.0,14.900000000000006,68.0,57,1
3,32.2,her,86.39487068965518,12.198254310344822,68.0,58,1
3,32.43,absences,85.8921568627451,12.65,68.0,58,1
3,32.66,last,88.5,10.517045104679802,68.0,58,1
3,32.89,week,90.1,9.900000000000006,68.0,59,1
3,33.12,week,90.1,9.900000000000006,68.0,59,1
3,33.35,The,90.1,9.598734177215206,68.0,61,1
3,33.58,chief,89.9,9.699999999999989,68.0,62,1
3,33.81,chief,89.9,9.699999999999989,68.0,62,1
3,34.04,of,90.35,9.650000000000006,68.0,62,1
3,34.27,staff,90.35,9.650000000000006,68.0,62,1
3,34.5,staff,90.35,9.650000000000006,68.0,62,1
3,34.73,Susan,90.35,9.650000000000006,68.0,62,1
3,34.96,revealed,90.35,9.650000000000006,68.0,62,1
3,35.19,revealed,89.9,10.099999999999994,68.0,62,1
3,35.42,that,89.17951807228916,10.420481927710838,68.0,63,1
3,35.65,she,89.7,10.100000000000009,68.0,63,1
3,35.88,wanted,90.1,9.900000000000006,68.0,63,1
3,36.11,wanted,92.8,7.200000000000003,68.0,63,1
3,36.34,to,93.5,6.5,68.0,65,1
3,36.57,fire,92.49415894172472,7.50584105827528,68.0,66,1
3,36.8,fire,92.7,7.299999999999997,68.0,66,1
3,37.03,Margaret,92.56084337349398,7.439156626506019,68.0,66,1
3,37.26,and,93.15,6.849999999999994,68.0,66,1
3,37.49,and,93.72033898305084,6.279661016949149,68.0,66,1
3,37.72,never,94.29494949494948,5.705050505050508,68.0,66,1
3,37.95,see,93.15,6.849999999999994,68.0,66,1
3,38.18,see,92.1,7.900000000000006,68.0,67,1
3,38.41,her,92.1,7.900000000000006,68.0,67,1
3,38.64,again,91.45833333333334,8.458333333333343,68.0,67,1
3,38.87,Susan,90.9,8.699999999999989,68.0,67,1
3,39.1,Susan,92.1,7.900000000000006,68.0,67,1
3,39.33,and,94.2,5.799999999999997,68.0,67,1
3,39.56,Al,93.15,6.849999999999994,68.0,68,1
3,39.79,Al,93.4,6.599999999999994,68.0,68,1
3,40.02,had,93.15,6.849999999999994,68.0,68,1
3,40.25,been,93.15,6.849999999999994,68.0,68,1
3,40.48,been,93.15,6.849999999999994,68.0,68,1
3,40.71,having,93.40571428571428,6.594285714285718,68.0,68,1
3,40.94,an,93.5,6.5,68.0,68,1
3,41.17,an,93.5,6.5,68.0,68,1
3,41.4,affair,93.15,6.849999999999994,68.0,68,1
3,41.63,and,93.15,6.849999999999994,68.0,68,1
3,41.86,and,93.15,6.849999999999994,68.0,68,1
3,42.09,she,93.1355103140394,6.864489685960592,68.0,68,1
3,42.32,wanted,91.9,8.099999999999994,68.0,68,1
3,42.55,Margaret,92.26987951807229,7.730120481927713,68.0,68,1
3,42.78,Margaret,92.79277108433736,7.207228915662654,68.0,68,1
3,43.01,out,92.55,7.450000000000003,68.0,68,1
3,43.24,of,92.41904761904762,7.580952380952382,68.0,68,1
3,43.47,of,91.9,8.099999999999994,68.0,68,1
3,43.7,the,92.69464285714288,7.305357142857133,68.0,68,1
3,43.93,picture,92.7,7.300000000000011,68.0,68,1
3,44.16,picture,91.9,8.099999999999994,68.0,68,1
3,44.39,Al,91.9,8.099999999999994,68.0,68,1
3,44.62,was,92.0065476190476,7.993452380952391,68.0,68,1
3,44.85,was,91.90903614457832,8.090963855421691,68.0,68,1
3,45.08,conflicted,91.9,8.099999999999994,68.0,68,1
3,45.31,but,92.15843373493976,7.841566265060237,68.0,68,1
3,45.54,agreed,92.38414634146342,7.6158536585365795,68.0,68,1
3,45.77,agreed,92.8,7.200000000000003,68.0,68,1
3,46.0,it,92.8,7.200000000000003,68.0,68,1
3,46.23,would,92.8,7.200000000000003,68.0,68,1
3,46.46,would,93.3351875,6.664812500000011,68.0,68,1
3,46.69,be,94.05,5.950000000000003,68.0,68,1
3,46.92,for,93.74588235294118,6.25411764705882,68.0,68,1
3,47.15,for,93.0,7.0,68.0,68,1
3,47.38,the,92.55,7.450000000000003,68.0,68,1
3,47.61,best,92.4613924050633,7.538607594936707,68.0,68,1
3,47.84,best,92.22058823529412,7.779411764705884,68.0,68,1
3,48.07,best,93.55,6.450000000000003,68.0,68,1
3,48.3,best,92.729163080895,7.270836919104994,68.0,68,1
3,48.53,best,92.5175,7.482500000000002,68.0,68,1
3,48.76,best,92.85,7.150000000000006,68.0,68,1
3,48.99,best,92.8,7.200000000000003,68.0,68,1
3,49.22,best,92.9409638554217,7.0590361445783,68.0,68,1
4,49.45,Weeks,87.1,11.4,59.0,2,0
4,49.68,passed,84.6,11.350000000000009,59.0,4,0
4,49.91,passed,70.31428571428572,16.10510204081632,59.0,6,0
4,50.14,and,68.98571428571428,20.435714285714283,59.0,14,0
4,50.37,nobody,79.7,16.509090909090915,59.0,21,0
4,50.6,nobody,79.7,17.099999999999994,59.0,25,0
4,50.83,had,69.55,21.362048192771084,59.0,27,0
4,51.06,seen,64.72549019607843,27.77450980392157,59.0,29,0
4,51.29,Margaret,57.36746987951807,26.94454453507718,59.0,31,1
4,51.52,Margaret,60.28801348865726,24.287601409445337,59.0,38,1
4,51.75,Coworkers,60.30357142857143,19.296428571428564,59.0,41,1
4,51.98,and,53.39073969508752,24.138833771191383,59.0,42,1
4,52.21,and,49.7,23.62402827343137,59.0,44,1
4,52.44,friends,48.04239130434783,22.977331063383986,59.0,45,1
4,52.67,searched,42.665060240963854,24.80697674418605,59.0,48,1
4,52.9,searched,42.7,26.39999999999999,59.0,49,1
4,53.13,the,41.733132530120486,26.383132530120484,59.0,50,1
4,53.36,nearby,41.28214285714286,26.832142857142856,59.0,50,1
4,53.59,nearby,31.5,22.0,59.0,53,1
4,53.82,city,30.77317073170732,21.50822227809908,59.0,53,1
4,54.05,looking,30.9,20.853658536585364,59.0,54,1
4,54.28,looking,30.9,22.65276482345103,59.0,54,1
4,54.51,for,30.9,22.67793054571226,59.0,54,1
4,54.74,her,34.195180722891564,20.6572002294894,59.0,55,1
4,54.97,One,35.71488095238095,23.63095238095238,59.0,56,1
4,55.2,One,35.21615952350123,24.314940694697647,59.0,56,1
4,55.43,day,34.55948465622168,22.87590361445784,59.0,56,1
4,55.66,on,37.10561957788424,25.09438042211576,59.0,57,1
4,55.89,on,35.79226984332513,24.90773015667488,59.0,57,1
4,56.12,patrol,34.73341902313625,25.96658097686376,59.0,57,1
4,56.35,in,33.165570374206915,25.365570374206914,59.0,57,1
4,56.58,in,31.852220639647804,25.091152854328108,59.0,57,1
4,56.81,a,35.28372116683006,28.26279037541705,59.0,58,1
4,57.04,nearby,34.599999999999994,27.98072289156626,59.0,58,1
4,57.27,nearby,34.275,27.200000000000003,59.0,58,1
4,57.5,town,45.20260607647984,30.897786799371403,59.0,58,1
4,57.73,a,33.75555555555555,24.610374832663982,59.0,58,1
4,57.96,police,29.228,21.75,59.0,58,1
4,58.19,police,30.278313253012048,22.448901488306163,59.0,58,1
4,58.42,officer,34.51785714285714,27.167857142857137,59.0,58,1
4,58.65,heard,39.49940476190476,28.7,59.0,58,1
4,58.88,heard,40.90481927710844,30.118674698795186,59.0,58,1
4,59.11,someone,45.6,32.64277108433735,59.0,58,1
4,59.34,crying,47.32590361445783,32.349999999999994,59.0,58,1
4,59.57,crying,47.1,32.2606629548103,59.0,58,1
4,59.8,for,47.1,32.95,59.0,58,1
4,60.03,help,47.1,33.6,59.0,58,1
4,60.26,help,48.6,32.95,59.0,58,1
4,60.49,in,48.49285714285714,31.40714285714286,59.0,58,1
4,60.72,the,49.9487951807229,30.648795180722896,59.0,58,1
4,60.95,basement,50.650000000000006,31.350000000000005,59.0,58,1
4,61.18,basement,50.650000000000006,31.350000000000005,59.0,58,1
4,61.41,of,50.650000000000006,31.350000000000005,59.0,58,1
4,61.64,a,51.2,31.9,59.0,58,1
4,61.87,a,51.548235294117646,30.448235294117644,59.0,58,1
4,62.1,house,52.3,28.950000000000003,59.0,58,1
4,62.33,and,55.79445176594623,28.466994017186305,59.0,58,1
4,62.56,and,55.90811808118081,28.81303924250816,59.0,58,1
4,62.79,went,57.19110429447853,26.20889570552147,59.0,58,1
4,63.02,in,58.235450711649975,23.74448685622829,59.0,58,1
4,63.25,in,57.650000000000006,24.763043478260865,59.0,58,1
4,63.48,to,57.650000000000006,24.05,59.0,58,1
4,63.71,investigate,61.82644965735371,22.542785905587703,59.0,58,1
4,63.94,investigate,61.9401159725883,20.22652963701372,59.0,58,1
4,64.17,Margaret,66.2343023255814,18.550000000000004,59.0,58,1
4,64.4,yelled,65.4,18.568288060644345,59.0,58,1
4,64.63,that,66.0,18.90000000000001,59.0,59,1
4,64.86,that,66.5219512195122,18.721951219512206,59.0,59,1
4,65.09,she,64.87826086956521,19.280533596837927,59.0,59,1
4,65.32,was,66.26727272727273,18.367272727272727,59.0,59,1
4,65.55,was,64.8,20.8,59.0,59,1
4,65.78,being,64.8,20.8,59.0,59,1
4,66.01,held,64.8,18.4,59.0,59,1
4,66.24,held,64.8,20.8,59.0,59,1
4,66.47,captive,69.1,19.80000000000001,59.0,59,1
4,66.7,and,69.1,19.80000000000001,59.0,59,1
4,66.93,and,69.8,20.0,59.0,59,1
4,67.16,needed,70.85949367088608,20.25949367088608,59.0,59,1
4,67.39,help,71.95855263157895,20.06125533428166,59.0,59,1
4,67.62,help,74.18132530120482,19.950000000000003,59.0,58,1
4,67.85,help,75.54596031183559,20.3,59.0,58,1
4,68.08,help,76.35,17.924096385542178,59.0,58,1
4,68.31,help,78.35,16.25,59.0,58,1
4,68.54,help,78.15,16.25,59.0,58,1
4,68.77,help,78.15,16.25,59.0,58,1
4,69.0,help,77.92764705882354,16.330000000000002,59.0,58,1
5,69.23,In,76.3,23.7,59.0,2,0
5,69.46,a,64.7,32.7,59.0,7,0
5,69.69,a,65.16785714285714,13.239121510673236,59.0,12,0
5,69.92,rush,54.7,16.851176470588243,59.0,22,0
5,70.15,the,56.38040767722051,16.675595238095237,59.0,26,0
5,70.38,the,63.0,13.113537117903933,59.0,31,1
5,70.61,police,63.665060240963854,12.465060240963853,59.0,35,1
5,70.84,officer,62.26385542168675,14.236144578313253,59.0,41,1
5,71.07,broke,62.69755649990342,14.1,59.0,42,1
5,71.3,broke,66.284375,16.284374999999997,59.0,43,1
5,71.53,down,62.1,16.1,59.0,45,1
5,71.76,the,62.1,14.286746987951808,59.0,47,1
5,71.99,the,62.1,14.0,59.0,51,1
5,72.22,door,61.7,14.816867469879526,59.0,51,1
5,72.45,and,59.07948717948718,17.17051282051282,59.0,52,1
5,72.68,and,60.86904761904762,17.309677419354838,59.0,54,1
5,72.91,was,62.2790625,19.950000000000003,59.0,56,1
5,73.14,attacked,64.92214962121213,18.97785037878787,59.0,56,1
5,73.37,attacked,67.97668308702791,18.476683087027908,59.0,56,1
5,73.6,by,73.1,21.399509202453984,59.0,56,1
5,73.83,a,74.61666666666667,19.59859437751005,59.0,56,1
5,74.06,a,82.85,15.982716049382717,59.0,56,1
5,74.29,man,85.3,14.1462962962963,59.0,56,1
5,74.52,in,87.8,12.200000000000005,59.0,57,1
5,74.75,the,88.5,11.5,59.0,57,1
5,74.98,the,89.5,10.5,59.0,57,1
5,75.21,house,89.5,10.5,59.0,57,1
5,75.44,Without,89.5,10.5,59.0,57,1
5,75.67,Without,91.81424339893508,8.18575660106491,59.0,58,1
5,75.9,hesitation,93.29677419354836,6.703225806451627,59.0,58,1
5,76.13,the,92.78176470588237,7.218235294117647,59.0,58,1
5,76.36,the,92.5,7.5,59.0,59,1
5,76.59,officer,92.7,7.299999999999997,59.0,59,1
5,76.82,shot,93.7,6.299999999999997,59.0,59,1
5,77.05,shot,93.7,6.299999999999997,59.0,59,1
5,77.28,the,95.02351336606657,4.976486633933433,59.0,59,1
5,77.51,man,96.39156626506023,3.6084337349397657,59.0,59,1
5,77.74,and,96.3867469879518,3.613253012048205,59.0,59,1
5,77.97,and,96.3,3.700000000000003,59.0,59,1
5,78.2,the,95.14285714285714,4.857142857142861,59.0,59,1
5,78.43,man,95.6,4.400000000000006,59.0,59,1
5,78.66,man,95.6,4.400000000000006,59.0,59,1
5,78.89,fell,95.4120481927711,4.5879518072289045,59.0,59,1
5,79.12,to,95.4,4.599999999999994,59.0,59,1
5,79.35,to,95.30843373493975,4.691566265060246,59.0,59,1
5,79.58,the,95.2,4.799999999999997,59.0,59,1
5,79.81,floor,95.0,5.0,59.0,59,1
5,80.04,floor,95.0,5.0,59.0,59,1
5,80.27,floor,95.0,5.0,59.0,59,1
5,80.5,floor,95.0,5.0,59.0,59,1
5,80.73,floor,94.95,5.049999999999997,59.0,58,1
5,80.96,floor,94.95,5.049999999999997,59.0,58,1
5,81.19,floor,95.0,5.0,59.0,57,1
5,81.42,floor,95.0,5.0,59.0,57,1
6,81.65,The,92.6,7.400000000000006,62.0,6,0
6,81.88,officer,88.0,10.400000000000006,62.0,11,0
6,82.11,officer,85.69793608521971,11.970707982576904,62.0,12,0
6,82.34,rushed,87.82758620689657,11.321001363724903,62.0,16,0
6,82.57,to,78.41045918367347,17.210459183673468,62.0,22,0
6,82.8,to,82.35,15.554878048780488,62.0,30,0
6,83.03,the,82.89373493975904,15.606265060240958,62.0,33,1
6,83.26,basement,79.5,17.200000000000003,62.0,35,1
6,83.49,untied,77.93607784431137,17.863922155688627,62.0,40,1
6,83.72,untied,79.12682926829268,16.87317073170732,62.0,44,1
6,83.95,Margaret,81.55,16.300000000000004,62.0,46,1
6,84.18,and,85.2,13.899999999999991,62.0,47,1
6,84.41,and,85.75,12.950000000000005,62.0,52,1
6,84.64,took,86.2,12.200000000000005,62.0,53,1
6,84.87,her,87.9,11.149999999999991,62.0,54,1
6,85.1,her,89.05662650602409,9.99337349397591,62.0,54,1
6,85.33,to,89.3,9.9,62.0,54,1
6,85.56,safety,89.35,9.9,62.0,54,1
6,85.79,safety,89.3,9.799999999999995,62.0,55,1
6,86.02,After,89.35,9.81165839829908,62.0,56,1
6,86.25,being,90.24578313253012,9.054216867469876,62.0,57,1
6,86.48,being,92.6,7.399999999999991,62.0,57,1
6,86.71,notified,93.12409638554216,6.87590361445784,62.0,58,1
6,86.94,of,93.6,6.400000000000006,62.0,58,1
6,87.17,the,94.33012048192772,5.6698795180722925,62.0,58,1
6,87.4,the,94.9067901234568,5.093209876543199,62.0,58,1
6,87.63,situation,95.2,4.799999999999997,62.0,59,1
6,87.86,Al,95.2,4.799999999999997,62.0,59,1
6,88.09,Al,95.2,4.799999999999997,62.0,59,1
6,88.32,rushed,96.0,4.0,62.0,59,1
6,88.55,to,96.0,4.0,62.0,59,1
6,88.78,to,95.2,4.799999999999997,62.0,59,1
6,89.01,meet,94.3,5.700000000000003,62.0,60,1
6,89.24,Margaret,94.3,5.700000000000003,62.0,60,1
6,89.47,Margaret,94.3,5.700000000000003,62.0,60,1
6,89.7,as,94.3,5.700000000000003,62.0,60,1
6,89.93,to,94.25470588235294,5.745294117647063,62.0,60,1
6,90.16,not,92.72651526659578,7.273484733404217,62.0,60,1
6,90.39,not,93.03214285714284,6.967857142857156,62.0,60,1
6,90.62,raise,91.0,9.0,62.0,61,1
6,90.85,any,90.9,9.099999999999994,62.0,61,1
6,91.08,any,90.9,9.099999999999994,62.0,61,1
6,91.31,suspicion,90.9,9.099999999999994,62.0,61,1
6,91.54,When,89.7,10.299999999999995,62.0,61,1
6,91.77,When,89.4,10.599999999999994,62.0,61,1
6,92.0,he,89.4,10.599999999999994,62.0,61,1
6,92.23,arrived,89.6,10.400000000000006,62.0,61,1
6,92.46,arrived,89.6,10.400000000000006,62.0,61,1
6,92.69,he,89.4,10.599999999999994,62.0,61,1
6,92.92,saw,89.4,10.599999999999994,62.0,61,1
6,93.15,Margaret,89.5,10.5,62.0,61,1
6,93.38,Margaret,92.13493975903614,7.865060240963857,62.0,61,1
6,93.61,pointing,91.4448275862069,8.555172413793102,62.0,62,1
6,93.84,and,92.55,6.950000000000003,62.0,62,1
6,94.07,and,96.0910714285714,3.908928571428589,62.0,62,1
6,94.3,yelling,96.45,3.549999999999997,62.0,62,1
6,94.53,at,96.45,3.549999999999997,62.0,62,1
6,94.76,at,96.38906794425088,3.610932055749117,62.0,62,1
6,94.99,Susan,96.32159090909092,3.678409090909071,62.0,62,1
6,95.22,who,96.57831325301206,3.4216867469879446,62.0,62,1
6,95.45,who,96.75,3.25,62.0,62,1
6,95.68,had,96.85,3.1500000000000057,62.0,62,1
6,95.91,been,97.09147727272727,2.908522727272725,62.0,62,1
6,96.14,been,97.2,2.799999999999997,62.0,62,1
6,96.37,handcuffed,97.3078313253012,2.692168674698792,62.0,62,1
6,96.6,and,97.45,2.549999999999997,62.0,62,1
6,96.83,was,97.6,2.4000000000000057,62.0,62,1
6,97.06,was,97.45,2.549999999999997,62.0,62,1
6,97.29,talking,97.56607142857143,2.4339285714285666,62.0,62,1
6,97.52,to,97.7,2.299999999999997,62.0,62,1
6,97.75,to,97.7,2.299999999999997,62.0,62,1
6,97.98,the,97.7,2.299999999999997,62.0,62,1
6,98.21,police,97.7,2.299999999999997,62.0,62,1
6,98.44,police,97.7,2.299999999999997,62.0,62,1
6,98.67,Shortly,97.7,2.299999999999997,62.0,62,1
6,98.9,after,97.7,2.299999999999997,62.0,62,1
6,99.13,after,97.65,2.3499999999999943,62.0,62,1
6,99.36,the,97.64764705882354,2.3523529411764628,62.0,62,1
6,99.59,police,97.56,2.4399999999999977,62.0,62,1
6,99.82,took,97.65,2.3499999999999943,62.0,62,1
6,100.05,took,97.8,2.1999999999999886,62.0,62,1
6,100.28,Susan,97.95,2.049999999999997,62.0,62,1
6,100.51,away,97.95,2.049999999999997,62.0,62,1
6,100.74,away,97.85,2.1500000000000057,62.0,62,1
6,100.97,in,97.85,2.1500000000000057,62.0,62,1
6,101.2,a,97.85,2.1500000000000057,62.0,62,1
6,101.43,a,97.6,2.4000000000000057,62.0,62,1
6,101.66,police,97.6,2.4000000000000057,62.0,62,1
6,101.89,car,97.57235294117646,2.4276470588235384,62.0,62,1
6,102.12,car,97.5,2.5,62.0,62,1
6,102.35,Al,97.5,2.5,62.0,62,1
6,102.58,was,97.4748502994012,2.525149700598803,62.0,62,1
6,102.81,was,97.4,2.5999999999999943,62.0,62,1
6,103.04,devastated,97.39470588235294,2.6052941176470625,62.0,62,1
6,103.27,to,97.35,2.6500000000000057,62.0,62,1
6,103.5,see,97.35,2.6500000000000057,62.0,62,1
6,103.73,see,97.44629629629632,2.5537037037036896,62.0,62,1
6,103.96,her,97.4,2.5999999999999943,62.0,62,1
6,104.19,being,97.35,2.6500000000000057,62.0,62,1
6,104.42,being,97.35,2.6500000000000057,62.0,62,1
6,104.65,taken,97.1,2.9000000000000057,62.0,62,1
6,104.88,away,96.5,3.5,62.0,62,1
6,105.11,away,96.5,3.5,62.0,62,1
6,105.34,as,96.45843373493976,3.54156626506024,62.0,62,1
6,105.57,Margaret,96.35,3.6500000000000057,62.0,62,1
6,105.8,Margaret,96.35,3.6500000000000057,62.0,62,1
6,106.03,sneered,96.35,3.6500000000000057,62.0,62,1
6,106.26,with,96.48373493975905,3.516265060240954,62.0,62,1
6,106.49,disdain,96.35,3.6500000000000057,62.0,62,1
6,106.72,disdain,96.60301204819277,3.396987951807233,62.0,62,1
6,106.95,disdain,97.0,3.0,62.0,62,1
6,107.18,disdain,97.4,2.5999999999999943,62.0,61,1
6,107.41,disdain,97.4,2.5999999999999943,62.0,61,1
