situation,time,word,multiperson_ratings,multiperson_ratings_mad,multiperson_validPar_trial,multiperson_validPar_time,multiperson_included
1,28.75,door,94.6,4.619512195121942,69.0,69,1
1,28.98,After,95.38048780487806,4.599999999999994,69.0,69,1
1,29.21,After,95.4,3.1537500000000023,69.0,69,1
1,29.44,After,96.84625,4.5,69.0,69,1
1,29.67,a,95.5,4.599999999999994,69.0,69,1
1,29.9,had,95.4,4.599999999999994,69.0,69,1
1,30.13,gone,95.4,4.599999999999994,69.0,69,1
1,30.36,by,95.4,2.5999999999999943,69.0,69,1
1,30.59,by,97.4,4.599999999999994,69.0,69,1
1,30.82,Anna,95.4,5.400000000000006,69.0,69,1
1,31.05,Anna,94.6,5.400000000000006,69.0,69,1
1,31.28,opened,94.6,4.599999999999994,69.0,69,1
1,31.51,the,95.4,5.400000000000006,69.0,69,1
1,31.74,door,94.6,5.400000000000006,69.0,69,1
1,31.97,and,94.6,3.0999999999999943,69.0,69,1
1,32.2,was,96.9,2.0777777777777544,69.0,69,1
1,32.43,surprised,97.92222222222225,1.9000000000000057,69.0,69,1
1,32.66,to,98.1,1.9000000000000057,69.0,69,1
1,32.89,see,98.1,3.32325581395348,69.0,69,1
1,33.12,Glen,96.67674418604652,2.5999999999999943,69.0,69,1
1,33.35,Glen,97.4,1.4000000000000057,69.0,69,1
1,33.58,standing,98.6,1.4000000000000057,69.0,69,1
1,33.81,before,98.6,1.5999999999999943,69.0,69,1
1,34.04,her,98.4,1.9000000000000057,69.0,69,1
1,34.27,her,98.1,1.2000000000000028,69.0,69,1
1,34.5,He,98.8,1.2000000000000028,69.0,69,1
1,34.73,He,98.8,1.2000000000000028,69.0,69,1
1,34.96,He,98.8,1.0,69.0,69,1
1,35.19,pulled,99.0,1.0,69.0,69,1
1,35.42,out,99.0,1.0,69.0,69,1
1,35.65,of,99.0,1.0,69.0,69,1
1,35.88,room,99.0,1.0,69.0,69,1
1,36.11,and,99.0,1.0,69.0,69,1
1,36.34,that,99.0,1.0,69.0,69,1
1,36.57,her,99.0,1.0,69.0,69,1
1,36.8,shirt,99.0,1.0,69.0,69,1
1,37.03,was,99.0,1.0,69.0,69,1
1,37.26,inside,99.0,0.5,69.0,69,1
1,37.49,out,99.5,0.5,69.0,69,1
1,37.72,and,99.5,0.5,69.0,69,1
1,37.95,and,99.5,0.5,69.0,69,1
1,38.18,backwards,99.5,0.6326975476839181,69.0,69,1
1,38.41,backwards,99.36730245231608,1.0,69.0,69,1
1,38.64,He,99.0,1.0,69.0,69,1
1,38.87,He,99.0,1.0,69.0,69,1
1,39.1,He,99.0,1.0,69.0,69,1
1,39.33,grabbed,99.0,1.0,69.0,69,1
1,39.56,her,99.0,1.0,69.0,69,1
1,39.79,by,99.0,1.0,69.0,69,1
1,40.02,the,99.0,1.0,69.0,69,1
1,40.25,arms,99.0,1.0,69.0,69,1
1,40.48,started,99.0,1.0,69.0,69,1
1,40.71,started,99.0,1.0,69.0,69,1
1,40.94,shaking,99.0,1.0,69.0,69,1
1,41.17,shaking,99.0,1.0,69.0,69,1
1,41.4,her,99.0,1.0,69.0,69,1
1,41.63,her,99.0,1.0,69.0,69,1
1,41.86,and,99.0,1.0,69.0,69,1
1,42.09,and,99.0,1.0,69.0,69,1
1,42.32,asked,99.0,1.0,69.0,69,1
1,42.55,her,99.0,1.0,69.0,69,1
1,42.78,she,99.0,1.0,69.0,69,1
1,43.01,was,99.0,1.0,69.0,69,1
1,43.24,doing,99.0,1.0,69.0,69,1
1,43.47,in,99.0,1.0,69.0,69,1
1,43.7,closet,99.0,1.0,69.0,69,1
1,43.93,closet,99.0,1.0,69.0,69,1
1,44.16,closet,99.0,1.0,69.0,69,1
1,44.39,His,99.0,1.0,69.0,69,1
1,44.62,His,99.0,1.0,69.0,69,1
1,44.85,shaking,99.0,0.7999999999999972,69.0,69,1
1,45.08,became,99.2,0.7999999999999972,69.0,69,1
1,45.31,became,99.2,0.7999999999999972,69.0,69,1
1,45.54,so,99.2,0.7999999999999972,69.0,69,1
1,45.77,so,99.2,0.7999999999999972,69.0,69,1
1,46.0,violent,99.2,0.7999999999999972,69.0,69,1
1,46.23,that,99.2,0.7999999999999972,69.0,69,1
1,46.46,he,99.2,1.0,69.0,69,1
1,46.69,shoved,99.0,1.0,69.0,69,1
1,46.92,her,99.0,1.0,69.0,69,1
1,47.15,the,99.0,1.0,69.0,69,1
1,47.38,ground,99.0,1.0,69.0,69,1
1,47.61,ground,99.0,1.0,69.0,69,1
1,47.84,as,99.0,1.0,69.0,69,1
1,48.07,as,99.0,1.0,69.0,69,1
1,48.3,as,99.0,1.0,69.0,68,1
1,48.53,he,99.0,1.0,69.0,68,1
1,48.76,about,99.0,1.0,69.0,68,1
1,48.99,to,99.0,1.0,69.0,68,1
1,49.22,hit,99.0,1.0,69.0,68,1
1,49.45,her,99.0,1.2000000000000028,69.0,68,1
1,49.68,Jeff,98.8,1.2000000000000028,69.0,68,1
1,49.91,Jeff,98.8,1.2000000000000028,69.0,68,1
1,50.14,came,98.8,1.5474789915966485,69.0,68,1
1,50.37,out,98.45252100840337,1.1825000000000043,69.0,68,1
1,50.6,the,98.8175,1.0,69.0,68,1
1,50.83,closet,99.0,1.0,69.0,68,1
1,51.06,and,99.0,0.928750000000008,69.0,68,1
1,51.29,grabbed,99.07125,1.0,69.0,68,1
1,51.52,Glen's,99.0,1.0,69.0,68,1
1,51.75,Glen's,99.0,0.75,69.0,68,1
1,51.98,hand,99.25,0.75,69.0,68,1
1,52.21,before,99.25,0.75,69.0,68,1
1,52.44,he,99.25,1.0,69.0,68,1
1,52.67,could,99.0,1.0,69.0,68,1
1,52.9,Anna,99.0,1.0,69.0,68,1
1,53.13,again,99.0,0.75,69.0,68,1
1,53.36,again,99.25,0.75,69.0,68,1
1,53.59,again,99.25,0.75,69.0,68,1
1,53.82,again,99.25,1.0,69.0,68,1
1,54.05,again,99.0,1.0,69.0,68,1
1,54.28,again,99.0,1.0,69.0,68,1
1,54.51,again,99.0,1.0,69.0,68,1
1,54.74,again,99.0,0.8524096385542208,69.0,68,1
1,54.97,again,99.14759036144578,0.7000000000000028,69.0,68,1
1,55.2,again,99.3,0.7000000000000028,69.0,67,1
1,55.43,again,99.3,0.0,69.0,67,1
2,55.66,Jeff,82.2,3.6470695970696014,56.0,1,0
2,55.89,Jeff,82.19340659340659,14.499999999999986,56.0,4,0
2,56.12,Jeff,66.19999999999999,7.753532311062429,56.0,8,0
2,56.35,knelt,56.44216867469879,5.3991758241758205,56.0,13,0
2,56.58,knelt,54.95631868131868,5.917736486486486,56.0,20,0
2,56.81,by,55.81552731020268,7.9680555555555586,56.0,24,0
2,57.04,side,58.16805555555556,6.601340923466168,56.0,27,0
2,57.27,side,52.589247311827954,9.95595238095238,56.0,27,0
2,57.5,and,60.150000000000006,11.575903614457836,56.0,30,1
2,57.73,her,61.2,13.692857142857145,56.0,33,1
2,57.96,hand,63.392857142857146,17.38082616179002,56.0,39,1
2,58.19,hand,70.34939759036145,20.75,56.0,45,1
2,58.42,They,73.450625,20.98333333333332,56.0,48,1
2,58.65,They,77.8,18.40000000000001,56.0,49,1
2,58.88,They,81.6,16.299999999999997,56.0,52,1
2,59.11,discussed,83.7,11.5,56.0,53,1
2,59.34,that,88.5,11.400000000000006,56.0,54,1
2,59.57,that,88.6,10.150000000000006,56.0,54,1
2,59.8,something,89.85,10.318292682926824,56.0,54,1
2,60.03,had,89.68170731707318,8.050000000000011,56.0,55,1
2,60.26,to,91.95,8.032142857142858,56.0,56,1
2,60.49,done,91.96785714285714,7.028048780487808,56.0,56,1
2,60.72,about,92.9719512195122,6.800000000000011,56.0,56,1
2,60.95,Glen,93.2,5.599999999999994,56.0,56,1
2,61.18,Glen,94.4,5.16749999999999,56.0,56,1
2,61.41,Glen,94.8325,4.519374999999997,56.0,56,1
2,61.64,Glen,95.480625,4.099999999999994,56.0,56,1
2,61.87,Glen,95.9,4.099999999999994,56.0,56,1
2,62.1,Glen,95.9,4.099999999999994,56.0,56,1
2,62.33,Glen,95.9,4.099999999999994,56.0,56,1
2,62.56,Glen,95.9,4.22590361445782,56.0,56,1
2,62.79,Glen,95.77409638554218,14.018081180811812,56.0,56,1
3,63.02,Glen,,6.34861326032615,60.0,0,0
3,63.25,Glen,62.6,4.781734317343183,60.0,3,0
3,63.48,Glen,55.95075667064914,5.166666666666664,60.0,4,0
3,63.71,could,51.150000000000006,7.517838765008577,60.0,8,0
3,63.94,not,51.9,9.126635514018693,60.0,17,0
3,64.17,believe,51.9144578313253,12.225301204819282,60.0,20,0
3,64.4,what,60.15504239178938,16.681718898385554,60.0,24,0
3,64.63,he,63.12530120481928,16.821563636363635,60.0,28,0
3,64.86,had,68.19227529587376,17.0,60.0,32,1
3,65.09,done,67.27843636363636,21.0,60.0,37,1
3,65.32,and,67.1,18.17380952380951,60.0,41,1
3,65.55,and,63.1,18.599999999999994,60.0,41,1
3,65.78,ran,65.92619047619048,17.77714244073067,60.0,43,1
3,66.01,from,67.1,20.141176470588235,60.0,45,1
3,66.24,in,66.94153225806451,22.14972108223134,60.0,46,1
3,66.47,a,67.1,24.331325301204828,60.0,47,1
3,66.7,fit,65.27093023255814,30.540000000000006,60.0,50,1
3,66.93,fit,55.56867469879518,25.9992,60.0,51,1
3,67.16,Jeff,57.66,28.99744026518116,60.0,53,1
3,67.39,Jeff,61.792,33.24578313253013,60.0,55,1
3,67.62,and,61.193991989319095,35.075,60.0,55,1
3,67.85,Anna,56.6,34.225903614457835,60.0,57,1
3,68.08,avoided,54.925,28.21003787878788,60.0,59,1
3,68.31,avoided,58.43516483516484,25.53928571428571,60.0,60,1
3,68.54,Glen,66.82261904761904,23.96506024096385,60.0,60,1
3,68.77,for,68.19999999999999,22.56234979973297,60.0,60,1
3,69.0,the,71.88734939759036,22.863855421686743,60.0,60,1
3,69.23,remainder,77.43765020026703,20.14690851317357,60.0,60,1
3,69.46,of,77.1,14.895454545454555,60.0,60,1
3,69.69,their,79.85309148682643,10.20240963855423,60.0,60,1
3,69.92,sentence,85.10454545454544,7.200000000000003,60.0,60,1
3,70.15,sentence,89.79759036144577,6.950000000000003,60.0,60,1
3,70.38,sentence,92.8,7.0,60.0,60,1
3,70.61,sentence,93.05,6.992941176470595,60.0,60,1
3,70.84,sentence,93.0,6.950000000000003,60.0,60,1
3,71.07,sentence,93.0070588235294,8.650000000000006,60.0,60,1
3,71.3,sentence,93.05,9.632352941176492,60.0,60,1
3,71.53,sentence,91.35,9.304819277108436,60.0,60,1
3,71.76,sentence,90.36764705882352,0.0,60.0,60,1
3,71.99,sentence,90.69518072289156,4.600000000000001,60.0,60,1
4,72.22,Six,41.5,16.099813948447476,49.0,1,0
4,72.45,Six,44.410714285714285,17.110588235294124,49.0,4,0
4,72.68,Six,64.32530120481928,25.70357142857143,49.0,7,0
4,72.91,months,51.28941176470588,12.099999999999998,49.0,9,0
4,73.14,later,54.65714285714286,12.105337155337155,49.0,16,0
4,73.37,later,57.9,10.166867469879517,49.0,24,0
4,73.6,all,56.94624624624625,10.401907630522082,49.0,26,1
4,73.83,all,58.71686746987952,7.5,49.0,26,1
4,74.06,three,58.84166666666666,8.554682779456193,49.0,27,1
4,74.29,of,54.3,7.859818731117826,49.0,31,1
4,74.52,were,51.845317220543805,8.889795564795566,49.0,33,1
4,74.75,out,52.54018126888217,10.4,49.0,33,1
4,74.98,of,57.42628205128205,6.916666666666668,49.0,36,1
4,75.21,prison,59.15,6.818674698795181,49.0,38,1
4,75.44,prison,53.63333333333333,13.141333333333336,49.0,40,1
4,75.67,alone,54.847646837349394,15.091566265060235,49.0,40,1
4,75.9,alone,61.94133333333333,13.17915057915058,49.0,41,1
4,76.13,alone,63.79156626506024,12.643373493975908,49.0,41,1
4,76.36,in,61.71428571428572,18.72926829268293,49.0,44,1
4,76.59,the,60.556626506024095,26.87530120481928,49.0,45,1
4,76.82,park,53.570731707317066,27.68795180722892,49.0,46,1
4,77.05,Glen,55.37409638554217,28.65119047619047,49.0,46,1
4,77.28,Glen,51.58795180722891,30.200000000000003,49.0,47,1
4,77.51,spoke,53.148809523809526,31.80929432013769,49.0,47,1
4,77.74,spoke,50.6,32.8,49.0,47,1
4,77.97,to,52.12857142857143,34.49999999999999,49.0,48,1
4,78.2,God,54.0,32.7,49.0,49,1
4,78.43,contemplated,50.6,33.7,49.0,49,1
4,78.66,contemplated,54.8,33.91144578313253,49.0,47,1
4,78.89,how,53.6,36.15,49.0,46,1
4,79.12,how,53.6,36.4,49.0,46,1
4,79.35,he,51.25,35.7578313253012,49.0,46,1
4,79.58,would,48.65182926829269,32.40287286736378,49.0,46,1
4,79.81,atone,43.99036144578313,27.3673949579832,49.0,45,1
4,80.04,for,40.63417721518987,23.83585771658061,49.0,45,1
4,80.27,his,32.638823529411766,21.602258869364505,49.0,45,1
4,80.5,sins,28.957500000000003,19.37380952380952,49.0,44,1
4,80.73,and,24.69623477297896,16.3,49.0,44,1
4,80.96,get,21.92619047619048,17.04931254429483,49.0,43,1
4,81.19,wife,19.13012048192771,18.9,49.0,43,1
4,81.42,back,20.94578313253012,18.9652329749104,49.0,43,1
4,81.65,back,22.4220369851499,21.2,49.0,42,1
4,81.88,back,22.544444444444444,15.908235294117649,49.0,41,1
4,82.11,back,24.5,15.28068181818182,49.0,41,1
4,82.34,back,19.20823529411765,14.7,49.0,41,1
4,82.57,back,18.0,14.483132530120482,49.0,41,1
4,82.8,back,18.0,14.650602409638552,49.0,41,1
4,83.03,back,17.783132530120483,14.599999999999998,49.0,41,1
4,83.26,back,17.9,0.0,49.0,41,1
4,83.49,back,17.9,8.149999999999999,49.0,41,1
5,83.72,Just,54.9,7.146428571428565,58.0,1,0
5,83.95,Just,43.1,4.521428571428569,58.0,4,0
5,84.18,Just,47.75357142857143,3.6000000000000014,58.0,7,0
5,84.41,then,49.0,10.4,58.0,10,0
5,84.64,then,49.8,10.678947368421056,58.0,16,0
5,84.87,he,48.219047619047615,12.700000000000005,58.0,18,0
5,85.1,he,41.52105263157895,22.8,58.0,23,0
5,85.33,saw,41.7,18.038554216867475,58.0,25,0
5,85.56,Anna,26.1,19.21149267399268,58.0,35,1
5,85.79,walking,21.59518072289157,18.49406740887601,58.0,35,1
5,86.02,by,22.23095238095238,22.175672190227186,58.0,36,1
5,86.25,herself,21.66084337349397,22.84894598155468,58.0,40,1
5,86.48,herself,32.03021764477264,22.54810298102981,58.0,44,1
5,86.71,through,41.60652173913044,23.54137931034483,58.0,47,1
5,86.94,the,47.58478260869565,23.337718715393137,58.0,50,1
5,87.17,park,48.55862068965517,18.92358803986712,58.0,52,1
5,87.4,He,50.24418604651163,21.453933380581148,58.0,53,1
5,87.63,He,50.7593023255814,22.574096385542163,58.0,53,1
5,87.86,found,51.08823529411765,19.68879310344828,58.0,55,1
5,88.09,her,51.5,17.673551348250143,58.0,56,1
5,88.32,and,52.9,17.990026773761713,58.0,58,1
5,88.55,this,53.07831325301205,19.5953488372093,58.0,58,1
5,88.78,his,54.66545230009263,19.22048192771084,58.0,58,1
5,89.01,opportunity,54.0953488372093,17.0,58.0,58,1
5,89.24,opportunity,53.55654341503947,18.083529411764708,58.0,58,1
5,89.47,to,56.70178571428571,18.795348837209303,58.0,58,1
5,89.7,win,57.74352941176471,18.950000000000003,58.0,58,1
5,89.93,her,58.25465116279069,17.549999999999997,58.0,58,1
5,90.16,back,59.50672268907563,18.4,58.0,58,1
5,90.39,back,60.95,18.26966292134832,58.0,58,1
5,90.62,back,58.9,17.4,58.0,58,1
5,90.85,back,59.130337078651685,16.403614457831324,58.0,58,1
5,91.08,back,58.1,16.15,58.0,57,1
5,91.31,back,60.27235294117647,14.9,58.0,56,1
5,91.54,back,61.69226190476191,7.899999999999999,58.0,56,1
5,91.77,back,63.98236711552092,10.936507936507937,58.0,56,1
6,92.0,Glen,57.15,7.851764705882367,61.0,4,0
6,92.23,Glen,60.33928571428572,10.55,61.0,6,0
6,92.46,Glen,54.97294117647058,6.600000000000001,61.0,9,0
6,92.69,ran,60.150000000000006,7.932169609416789,61.0,20,0
6,92.92,to,57.0,14.409712018806935,61.0,23,0
6,93.15,Anna,54.25955056179775,13.906536672617683,61.0,27,0
6,93.38,and,54.24028798119306,12.249025974025976,61.0,30,0
6,93.61,explained,63.4027323247916,17.526357377562196,61.0,36,1
6,93.84,that,61.496428571428574,20.16806462701959,61.0,41,1
6,94.07,that,71.74404761904762,20.759036144578303,61.0,44,1
6,94.3,still,72.66806462701959,17.410105423775832,61.0,45,1
6,94.53,loved,75.34096385542169,18.200000000000003,61.0,49,1
6,94.76,her,79.18013698630136,17.349999999999994,61.0,54,1
6,94.99,and,81.0,16.200000000000003,61.0,55,1
6,95.22,had,82.15,12.409523809523805,61.0,56,1
6,95.45,intention,83.3,11.049999999999995,61.0,57,1
6,95.68,intention,87.5904761904762,9.0,61.0,57,1
6,95.91,to,88.95,9.0,61.0,58,1
6,96.14,hurt,91.0,6.099999999999994,61.0,59,1
6,96.37,her,91.0,3.868292682926821,61.0,59,1
6,96.6,but,93.9,3.121951219512198,61.0,59,1
6,96.83,but,96.13170731707318,2.9000000000000057,61.0,60,1
6,97.06,he,96.8780487804878,2.5717647058823445,61.0,60,1
6,97.29,her,97.1,2.811111111111117,61.0,61,1
6,97.52,her,97.42823529411766,2.9686746987951835,61.0,61,1
6,97.75,and,97.18888888888888,2.9000000000000057,61.0,61,1
6,97.98,would,97.03132530120482,2.928915662650596,61.0,61,1
6,98.21,do,97.1,2.9000000000000057,61.0,61,1
6,98.44,anything,97.0710843373494,2.9000000000000057,61.0,61,1
6,98.67,to,97.1,2.9000000000000057,61.0,61,1
6,98.9,her,97.1,2.571794871794878,61.0,61,1
6,99.13,back,97.1,2.299999999999997,61.0,61,1
6,99.36,in,97.42820512820512,2.299999999999997,61.0,61,1
6,99.59,life,97.7,2.3178571428571644,61.0,61,1
6,99.82,life,97.7,2.299999999999997,61.0,61,1
6,100.05,life,97.68214285714284,2.0999999999999943,61.0,61,1
6,100.28,life,97.7,2.0999999999999943,61.0,61,1
6,100.51,life,97.9,2.0999999999999943,61.0,61,1
6,100.74,life,97.9,2.0999999999999943,61.0,61,1
6,100.97,life,97.9,2.0999999999999943,61.0,61,1
6,101.2,life,97.9,2.0999999999999943,61.0,61,1
6,101.43,life,97.9,19.8,61.0,61,1
6,101.66,life,97.9,20.001287910261738,61.0,61,1
7,101.89,Anna,45.2,16.214285714285715,66.0,2,0
7,102.12,Anna,43.304736186123804,26.02727272727273,66.0,2,0
7,102.35,Anna,53.8,21.423529411764697,66.0,8,0
7,102.58,clutched,53.52727272727273,13.609462915601036,66.0,15,0
7,102.81,her,72.1,14.701857797612853,66.0,23,0
7,103.04,her,62.85652173913044,18.115128061916543,66.0,29,0
7,103.27,and,64.48606832392863,14.606250000000005,66.0,36,1
7,103.5,and,69.2277108433735,17.12472035794182,66.0,39,1
7,103.73,screamed,63.84375,18.300000000000004,66.0,41,1
7,103.96,that,69.11666666666666,19.89756097560975,66.0,41,1
7,104.19,she,76.37248803827751,18.4,66.0,42,1
7,104.42,in,79.69756097560975,15.299999999999995,66.0,43,1
7,104.65,pain,79.62831325301204,15.5,66.0,46,1
7,104.88,pain,84.5,15.5,66.0,49,1
7,105.11,Glen,84.5,13.091013824884785,66.0,53,1
7,105.34,Glen,84.5,12.161680911680918,66.0,53,1
7,105.57,Glen,86.90898617511522,11.950000000000005,66.0,54,1
7,105.8,had,87.83831908831908,13.900000000000006,66.0,54,1
7,106.03,no,88.05,15.5,66.0,54,1
7,106.26,idea,86.1,15.5,66.0,54,1
7,106.49,what,84.5,13.867218875502004,66.0,55,1
7,106.72,was,84.5,9.204761904761924,66.0,55,1
7,106.95,happening,86.132781124498,8.223809523809521,66.0,56,1
7,107.18,but,90.79523809523808,6.203529411764691,66.0,57,1
7,107.41,but,91.77619047619048,5.548192771084359,66.0,58,1
7,107.64,swept,93.79647058823532,5.317901234567898,66.0,60,1
7,107.87,her,94.45180722891564,4.12018652226233,66.0,61,1
7,108.1,up,94.6820987654321,4.849999999999994,66.0,62,1
7,108.33,carried,95.87981347773768,4.800000000000011,66.0,62,1
7,108.56,her,95.15,4.646951219512204,66.0,62,1
7,108.79,to,95.2,4.222628726287269,66.0,62,1
7,109.02,the,95.3530487804878,3.25,66.0,62,1
7,109.25,hospital,95.77737127371272,3.25,66.0,62,1
