rating,bio_motion_audio
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.13447424601781435
0.0,-0.13447424601781435
0.0,-0.13447424601781435
0.0,-0.13447424601781435
0.0,-0.13447424601781435
0.0,-0.13447424601781435
0.0,-0.13447424601781435
0.0,-0.13447424601781435
0.0,-0.07787047201781436
0.0,-0.07787047201781436
0.0,-0.07787047201781436
0.0,-0.07787047201781436
0.0,0.02837567598558295
0.0,0.12967669798218565
0.0,0.12967669798218565
0.0,0.12967669798218565
0.0,0.12967669798218565
0.0,-0.7948516040178144
0.0,-0.7948516040178144
0.0,-0.7948516040178144
0.0,-0.7948516040178144
0.0,0.5825068859821857
0.0,0.5825068859821857
0.0,0.5825068859821857
0.0,0.5825068859821857
0.0,0.5825068859821857
0.0,0.5825068859821857
0.0,0.5825068859821857
0.0,0.6013748119821858
0.0,0.6013748119821858
0.0,-0.5684365100178145
0.0,-0.5684365100178145
0.0,-0.5684365100178145
0.0,-0.5684365100178145
0.0,-0.5684365100178145
0.0,0.011087933264788644
0.0,0.5636389619821858
0.0,0.5636389619821858
0.0,0.5636389619821858
0.0,0.5636389619821858
0.0,0.5636389619821858
0.0,0.5636389619821858
0.0,0.5636389619821858
0.0,0.5636389619821858
0.0,0.5636389619821858
0.0,0.5636389619821858
0.0,0.6215914067199756
0.0,0.6768465099821855
0.0,0.6768465099821855
0.0,0.37742554686869695
0.0,0.09194084798218574
0.0,0.09194084798218574
0.0,0.09194084798218574
0.0,0.09194084798218574
0.0,0.09194084798218574
0.0,0.09194084798218574
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.6013748119821858
0.0,0.6013748119821858
0.0,0.6013748119821858
0.0,0.6013748119821858
0.0,0.6013748119821858
0.0,0.6013748119821858
0.0,0.9787333019821858
0.0,0.9787333019821858
0.0,0.9787333019821858
0.0,0.9787333019821858
0.0,0.9787333019821858
0.0,0.9787333019821858
0.0,0.9787333019821858
0.0,0.9787333019821858
0.0,0.9787333019821858
0.0,0.9787333019821858
0.0,0.9682772024335576
