rating,bio_motion_audio
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.24981028417851456
0.0,-0.24981028417851456
0.0,-0.24981028417851456
0.0,-0.24981028417851456
0.0,-0.24981028417851456
0.0,-0.24981028417851456
0.0,-0.24981028417851456
0.0,-0.24981028417851456
0.0,-0.24981028417851456
0.0,-0.24981028417851456
0.0,-0.18297428209209846
0.0,-0.11773481217851448
0.0,-0.11773481217851448
0.0,-0.11773481217851448
0.0,-0.11773481217851448
0.0,-0.11773481217851448
0.0,-0.11773481217851448
0.0,-0.11773481217851448
0.0,-0.11773481217851448
0.0,-0.11773481217851448
0.0,-0.11773481217851448
0.0,-0.11773481217851448
0.0,-0.7215083981785146
0.0,-0.7215083981785146
0.0,-0.7215083981785146
0.0,-0.7215083981785146
0.0,-0.7215083981785146
0.0,-0.6271687761785146
0.0,-0.6271687761785146
0.0,-0.6271687761785146
0.0,-0.6271687761785146
0.0,-0.6271687761785146
0.0,-0.7403763221785147
0.0,-0.7403763221785147
0.0,-0.7403763221785147
0.0,-0.7403763221785147
0.0,-0.7403763221785147
0.0,0.004367698756777033
0.0,0.7313217898214853
0.0,0.7313217898214853
0.0,0.7313217898214853
0.0,0.7313217898214853
0.0,0.7313217898214853
0.0,0.7313217898214853
0.0,0.7313217898214853
0.0,0.7790617918901199
0.0,0.8256614138214855
0.0,0.8256614138214855
0.0,0.6181142438214854
0.0,0.6181142438214854
0.0,0.6181142438214854
0.0,0.6181142438214854
0.0,0.8633972618214852
0.0,0.8633972618214852
0.0,0.8633972618214852
0.0,0.8633972618214852
0.0,-0.43848953017851466
0.0,-0.43848953017851466
0.0,-0.43848953017851466
0.0,0.9388689598214853
0.0,0.9388689598214853
0.0,0.9388689598214853
0.0,0.9388689598214853
0.0,-0.7215083981785146
0.0,-0.7215083981785146
0.0,-0.7215083981785146
0.0,-0.7215083981785146
0.0,0.9766048098214856
0.0,0.9766048098214856
0.0,0.43236879413336227
0.0,-0.09886688817851458
0.0,-0.09886688817851458
0.0,-0.09886688817851458
0.0,-0.09886688817851458
0.0,-0.09886688817851458
0.0,0.9388689598214853
0.0,0.9388689598214853
0.0,0.9388689598214853
0.0,0.9388689598214853
0.0,-0.7592442461785146
0.0,-0.7592442461785146
0.0,-0.7592442461785146
0.0,-0.7592442461785146
0.0,-0.7592442461785146
0.0,0.9388689598214853
0.0,0.9388689598214853
