rating,bio_motion_audio
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.738835138479824
0.0,-0.738835138479824
0.0,-0.738835138479824
0.0,-0.738835138479824
0.0,-0.738835138479824
0.0,-0.738835138479824
0.0,-0.738835138479824
0.0,-0.738835138479824
0.0,-0.738835138479824
0.0,-0.7471649146381116
0.0,-0.7577030624798238
0.0,-0.7577030624798238
0.0,-0.7577030624798238
0.0,-0.7577030624798238
0.0,-0.7577030624798238
0.0,-0.7577030624798238
0.0,-0.4558162704798238
0.0,-0.4558162704798238
0.0,-0.4558162704798238
0.0,-0.4558162704798238
0.0,-0.4558162704798238
0.0,-0.4558162704798238
0.0,-0.4558162704798238
0.0,-0.4558162704798238
0.0,-0.4558162704798238
0.0,-0.4558162704798238
0.0,-0.4558162704798238
0.0,-0.4558162704798238
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.6067596664798238
0.0,-0.6067596664798238
0.0,-0.6067596664798238
0.0,-0.6067596664798238
0.0,-0.6602723616870234
0.0,-0.8331747604798239
0.0,-0.8331747604798239
0.0,-0.8331747604798239
0.0,-0.8331747604798239
0.0,-0.5031798064657611
0.0,0.5630516535201763
0.0,0.5630516535201763
0.0,0.5630516535201763
0.0,0.5630516535201763
0.0,0.5630516535201763
0.0,0.6477800877164122
0.0,0.9215422195201761
0.0,0.9215422195201761
0.0,0.9215422195201761
0.0,0.9215422195201761
0.0,0.7328629735201762
0.0,0.7328629735201762
0.0,0.7328629735201762
0.0,0.7328629735201762
0.0,0.9404101435201762
0.0,0.9404101435201762
0.0,0.9404101435201762
0.0,0.9404101435201762
0.0,0.9404101435201762
0.0,0.9404101435201762
0.0,0.9404101435201762
0.0,0.5524431026771284
0.0,-0.7010992904798239
0.0,-0.7010992904798239
0.0,-0.7010992904798239
0.0,-0.7010992904798239
0.0,-0.7010992904798239
0.0,-0.7010992904798239
0.0,-0.7010992904798239
0.0,-0.5450205955346346
0.0,-0.04072193047982381
