rating,bio_motion_text
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.7265930176415665
0.0,-0.7265930176415665
0.0,-0.7265930176415665
0.0,-0.7265930176415665
0.0,-0.7265930176415665
0.0,-0.7265930176415665
0.0,0.6696333983584335
0.0,0.6696333983584335
0.0,0.6696333983584335
0.0,0.6696333983584335
0.0,0.6696333983584335
0.0,0.6696333983584335
0.0,0.6696333983584335
0.0,0.6696333983584335
0.0,0.6696333983584335
0.0,0.6696333983584335
0.0,0.41209597395993236
0.0,0.33001075635843335
0.0,0.33001075635843335
0.0,0.33001075635843335
0.0,0.33001075635843335
0.0,0.33001075635843335
0.0,0.33001075635843335
0.0,0.33001075635843335
0.0,0.33001075635843335
0.0,0.6696333983584335
0.0,0.6696333983584335
0.0,0.6696333983584335
0.0,0.6696333983584335
0.0,0.6696333983584335
0.0,0.6696333983584335
0.0,-0.29263075364156643
0.0,-0.29263075364156643
0.0,-0.29263075364156643
0.0,-0.29263075364156643
0.0,1.0469918883584335
0.0,1.0469918883584335
0.0,1.0469918883584335
0.0,1.0469918883584335
0.0,1.0469918883584335
0.0,1.0469918883584335
0.0,0.9526522663584334
0.0,0.9526522663584334
0.0,0.9526522663584334
0.0,0.9526522663584334
0.0,0.9526522663584334
0.0,0.9526522663584334
0.0,0.9526522663584334
0.0,0.9526522663584334
0.0,1.0528057092643288
0.0,1.0847277383584335
0.0,1.0847277383584335
0.0,0.7451050963584334
0.0,0.7451050963584334
0.0,0.7451050963584334
0.0,0.7451050963584334
0.0,-0.6511213196415665
0.0,-0.4651220680972964
0.0,-0.4058382996415665
0.0,-0.4058382996415665
0.0,-0.4058382996415665
0.0,-0.4058382996415665
0.0,-0.4058382996415665
0.0,-0.4058382996415665
0.0,-0.4058382996415665
0.0,-0.5756496216415665
0.0,-0.5756496216415665
0.0,-0.5756496216415665
0.0,-0.5756496216415665
0.0,-0.5756496216415665
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
